,block,block_timestamp,b_price,price_volatility,combined_USDT,rolling_USDT,liquidity_volatility,rolling_USDT_Vola,ASSET,LB,LT,LTV,ADDRESS
477,15456000,2022-09-02,88.4,0.8804326075994628,2892093.4717066037,2581909.4659478636,10.438690685745671,0.2549334708482954,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
478,15468000,2022-09-03,87.1,0.8798521728351616,2830363.808943981,2570334.754389749,10.44334571528429,0.2357339325534872,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
479,15474000,2022-09-04,88.8,0.8584737591032614,3150192.3608504673,2550070.0583585743,10.440293946664816,0.2058516413595318,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
480,15480000,2022-09-05,91.1,0.8568247437324826,2814102.9723752155,2534229.485806479,10.437135918108769,0.19990096907734942,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
481,15486000,2022-09-06,83.6,0.8849195501330195,1841865.6407794936,2477315.9317230107,10.514894154656824,0.1940273322089991,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
482,15492000,2022-09-07,87.5,0.8964522611114264,626600.4844363818,2395589.38718996,10.716816374288427,0.20736071208677898,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
483,15498000,2022-09-08,88.2,0.8887846403303789,368582.5374528267,2307291.707711009,10.802985106774804,0.2209224534039358,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
484,15504000,2022-09-09,91.2,0.7972873083659529,431350.1973940344,2201547.366844927,10.800425459621398,0.23015137922444676,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
485,15510000,2022-09-10,92.7,0.795428390778982,478329.9234211856,2100508.012868607,10.799345111030275,0.2350470521998155,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
486,15516000,2022-09-11,91.6,0.7668839552760298,464742.46982088516,2011659.1830880004,10.791447001759433,0.2412867256514348,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
487,15522000,2022-09-12,90.9,0.7615108360631222,383384.0133695378,1899032.6969121995,10.802532855744683,0.25920102780646426,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
488,15528000,2022-09-13,83.0,0.7953293194815966,390814.4296982093,1800032.617142741,10.793460491180472,0.2671186697872142,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
489,15534000,2022-09-14,83.7,0.7965878619867147,432611.9037652209,1702749.7937908918,10.793665749213368,0.27842073337235124,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
490,15540000,2022-09-15,78.5,0.8061314376022076,372906.9186984522,1605382.1030164717,10.806030902116387,0.285468869978584,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
491,15546000,2022-09-16,79.3,0.7734679661596939,367347.8876520237,1537517.4423206677,10.766015207822058,0.28839039925198995,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
492,15552000,2022-09-17,81.4,0.7663487576455748,316236.03142369713,1521243.2653318145,10.565841658552486,0.29099153840390457,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
493,15558000,2022-09-18,73.0,0.7438811606873394,297446.55525252374,1520044.2307313834,10.3892057120069,0.29743945968193264,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
494,15564000,2022-09-19,76.4,0.7576547278390446,384096.12210655917,1523361.5616099176,10.379687174375166,0.30476752463548556,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
495,15576000,2022-09-20,74.0,0.7525515832588909,333190.31161363446,1493281.8955268515,3.705612163970708,0.3042995224831851,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
496,15582000,2022-09-21,71.6,0.7507216912757936,371091.76872966,1455348.0429639036,3.6600360801515888,0.30371879272648394,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
497,15588000,2022-09-22,76.7,0.7820830007822733,620422.3179695804,1406260.0764899193,4.007724642808483,0.3025399591637523,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
498,15594000,2022-09-23,77.1,0.7822890506001414,630093.198710032,1369127.2243768605,3.9782043931863074,0.3017259664129508,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
499,15600000,2022-09-24,75.0,0.766366917972292,628801.7305800394,1314045.8005920476,3.870924708554732,0.2995933636150919,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
500,15612000,2022-09-25,73.6,0.6995955574035014,656900.852596797,1250362.5028193842,3.853687570387507,0.303478199145879,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
501,15618000,2022-09-26,76.2,0.7079543734373993,436133.0554472149,1166743.73669315,3.9349004524090736,0.32108556425366314,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
502,15624000,2022-09-27,76.6,0.6978951628291941,570355.7970328984,1103702.0588520083,4.028852901608363,0.3255676874889806,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
503,15630000,2022-09-28,76.8,0.6419094245669946,506303.7557856184,1035563.4340317664,4.036557832147891,0.33448746842626087,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
504,15636000,2022-09-29,76.9,0.6409457013540637,531851.0032725465,964766.8430669672,4.037786411137106,0.34642578058860124,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
505,15648000,2022-09-30,74.6,0.6455987553177615,332617.38147989666,884446.0995024857,4.165504549715205,0.3665660286348184,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
506,15654000,2022-10-01,74.5,0.6421780231565175,293431.5459305379,825142.0149431918,4.124864907246682,0.3713477941272263,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
507,15660000,2022-10-02,72.6,0.639705081297213,264644.51996445004,737560.3832184534,3.9306314856185436,0.40676629563057154,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
508,15666000,2022-10-03,75.5,0.6525281200416158,256798.43836538625,651774.8708658336,3.9303262567255914,0.4476217045070542,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
509,15672000,2022-10-04,78.9,0.6645698066564945,693318.9640537816,569879.0909726106,6.393863922774729,0.4922732289347161,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
510,15684000,2022-10-05,78.8,0.6589205466421519,727725.9514589373,500333.19027540146,6.384984041417599,0.5200492518692625,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
511,15690000,2022-10-06,77.5,0.6171976105325523,862505.9424155295,467687.86699660256,6.308816698335289,0.5136129951791896,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
512,15696000,2022-10-07,75.8,0.6022644707270953,815566.7310958749,473986.7418852524,5.965316541372678,0.5463498756012293,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
513,15702000,2022-10-08,74.6,0.6020772091762404,715996.0989422504,485567.1939348999,5.8263532871815364,0.5883388297377616,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
514,15708000,2022-10-09,75.5,0.5930565132155715,610794.012230922,491548.65442946274,5.848265367143722,0.6153688162810019,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
515,15714000,2022-10-10,73.6,0.5918826191341642,603910.3522716784,495734.66872447915,5.848617301138352,0.6368053553682466,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
516,15726000,2022-10-11,71.4,0.5954713639575837,410100.01171131333,493913.2534541601,5.942856104747337,0.6485755614542896,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
517,15732000,2022-10-12,71.6,0.5962301707128683,200590.8730925382,487820.1487782601,6.124894305411638,0.6543929993018242,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
518,15738000,2022-10-13,71.0,0.5463936411560403,227583.6187190248,482379.1217456207,6.132604238597985,0.6604054867062708,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
519,15744000,2022-10-14,72.9,0.5527406536173447,318986.31925716595,478591.60226201883,6.222834797244882,0.6666616903558008,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
520,15750000,2022-10-15,71.9,0.5256466383968619,228371.17741474634,473773.7442192286,6.273641282080075,0.6704037225657012,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
521,15762000,2022-10-16,75.8,0.549757765248703,358472.9043101645,473477.91144116665,6.4579910673668905,0.6794161585413784,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
522,15768000,2022-10-17,78.9,0.5575335325019979,261571.40882047184,471655.7573543925,6.503488314269614,0.6820159012931379,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
523,15774000,2022-10-18,82.5,0.48074401794375193,303903.4670140689,471870.98774644395,6.502237961191786,0.6826047239224488,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
524,15780000,2022-10-19,82.8,0.46391896434959656,399365.3907656803,472379.96336841467,6.509646869176323,0.68205729857099,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
525,15786000,2022-10-20,80.7,0.46032550126217014,273371.40605448687,470385.99984977645,6.577877992942587,0.687001878764618,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
526,15798000,2022-10-21,82.1,0.44922976549708105,319457.58008236974,468664.86022820015,6.584138111449377,0.6930047201336716,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
527,15804000,2022-10-22,82.2,0.4029132893159074,403442.45050542086,461432.19797939475,6.354178247510729,0.6955704647229763,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
528,15810000,2022-10-23,88.8,0.4615986286587716,432767.46346198977,454854.6734711267,6.3542720680425075,0.6978357756461426,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
529,15816000,2022-10-24,85.1,0.47216197019485645,411247.46422329795,447602.86459256866,6.35876799394149,0.6998239259344378,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
530,15822000,2022-10-25,81.9,0.48334186077547775,414220.68323012587,439513.5256136796,6.359572385798086,0.7000091040245409,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
531,15834000,2022-10-26,83.5,0.47657084041277953,316173.19714334357,435514.8636702172,6.314729815648985,0.695910745926041,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
532,15840000,2022-10-27,81.4,0.4836828436803327,287557.3162360061,426088.2476436542,6.275752726424454,0.6930530195669071,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
533,15846000,2022-10-28,84.1,0.49180097663052935,314578.4730644511,419697.40488628193,6.263261626294336,0.687817916142536,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
534,15852000,2022-10-29,85.4,0.49296404580088593,283052.7284397941,411404.1290585235,6.275860613476533,0.6778071706430017,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
535,15858000,2022-10-30,83.9,0.48685449536126174,345919.08753355,411847.519260312,6.17664500689965,0.6609200519148544,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
536,15870000,2022-10-31,83.9,0.486733312215463,285339.66099308233,411577.7897623967,6.192617666213695,0.6515099711755734,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
537,15876000,2022-11-01,84.2,0.47842616631225227,319945.626340714,413421.1599749389,6.179369705640278,0.6046305567555029,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
538,15882000,2022-11-02,80.5,0.4874624457807134,295905.47185929824,414724.72775806935,6.186393968451457,0.5311214408245574,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
539,15888000,2022-11-03,83.7,0.4836921110455741,276066.60890084814,400816.3159196382,3.746862813298429,0.41859954251789216,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
540,15894000,2022-11-04,94.6,0.608924329461706,381587.628304383,389278.37181448634,3.9073906413404984,0.26232452370093234,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
541,15906000,2022-11-05,96.3,0.6056521636367154,442912.93437866465,375291.93821325747,3.8984209873278868,0.21671484781592,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
542,15912000,2022-11-06,86.4,0.6809872184381028,436336.77239459095,362650.9395898814,3.894592141179247,0.22065450493196392,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
543,15918000,2022-11-07,87.3,0.6781697706132338,507621.2785995156,355705.1122451236,3.898714094627308,0.19869595360944575,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
544,15924000,2022-11-08,72.2,0.8534642399096591,456607.6662039527,350565.5673775579,3.883842946482561,0.18709042477850932,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
545,15930000,2022-11-09,58.1,1.0226428713713396,361618.9564066189,342489.1875153893,3.939287428811423,0.18052597972967702,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
546,15936000,2022-11-10,68.0,1.1395636942264287,404935.981652452,342317.0531800939,3.819014652841083,0.18205322723349274,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
547,15948000,2022-11-11,64.0,1.1526214053038124,356249.87600945396,347505.6866106578,3.4934465492798785,0.19842215655999534,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
548,15954000,2022-11-12,58.1,1.1824342665965757,349229.7094660948,351560.5563022268,3.4863875966335667,0.20916770488806627,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
549,15960000,2022-11-13,56.6,1.1804105239559248,453420.80643657513,356041.70587487373,3.4042782017684403,0.2196110264247956,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
550,15966000,2022-11-14,59.2,1.1894892181735222,713046.5887762399,372197.55292025686,3.6100447717334183,0.2715031343483754,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
551,15972000,2022-11-15,61.0,1.1813869193712478,826835.2008341135,387809.6294710552,3.289950819397729,0.30707818971349976,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
552,15984000,2022-11-16,58.4,1.178327905538009,931059.6574038859,410125.90442383563,3.1545581111540097,0.3587952263665541,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
553,15990000,2022-11-17,58.5,1.168039578003735,721724.1680573642,424053.2611252788,3.245066342909035,0.3754896165142929,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
554,15996000,2022-11-18,58.4,1.1676519823084996,1132955.2820665136,448506.25750197325,3.5015580152608563,0.41494976470676503,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
555,16002000,2022-11-19,58.7,1.1672544708482897,1165272.1822569151,478236.2833753875,3.321053792485312,0.4587893141959999,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
556,16008000,2022-11-20,56.1,1.1693596788488512,1872240.8962489138,529995.7272476057,3.6613904269674142,0.5537943427637343,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
557,16020000,2022-11-21,55.9,1.169046347045164,1934811.8372589261,581041.3734727225,3.6235379079252064,0.6103469378606343,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
558,16026000,2022-11-22,57.5,1.1436582659430423,1726947.4554325654,624180.7065384083,3.6620205172561797,0.6351884402010707,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
559,16032000,2022-11-23,58.5,1.1430603027064057,1573233.6518551637,662913.5794594705,3.6748523267915387,0.64619263999013,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
560,16038000,2022-11-24,58.2,1.1400727651724845,1601425.4700002572,702487.0723518082,3.6734496047754543,0.6519840018698022,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
561,16044000,2022-11-25,59.2,1.1395857861792837,1937617.971636942,756535.2315015948,3.5781135297001674,0.6700139137470635,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
562,16056000,2022-11-26,61.8,1.148530674341387,1984030.2169642595,813084.3281925366,3.545074728087606,0.6768937866197494,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
563,16062000,2022-11-27,61.5,1.1423847754253886,2088859.5381586023,872227.0303623417,3.546370074935911,0.6822578140227084,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
564,16068000,2022-11-28,60.2,1.1408382039249605,1888336.8063387931,925736.4996256417,3.544469810171317,0.6759177054035734,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
565,16074000,2022-11-29,61.6,1.14430519100924,2209188.704109401,987845.4868448366,3.5302174759673024,0.6799199192932309,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
566,16080000,2022-11-30,65.3,1.160912024970899,2423541.1485417453,1059118.8697631254,3.443708615843248,0.683705049436825,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
567,16092000,2022-12-01,63.6,1.1620409508810499,1844913.8372867,1109951.143461325,3.573690780703379,0.679616493795177,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
568,16098000,2022-12-02,65.7,1.161972785021658,2107705.9614226758,1170344.4931134374,3.546598933689886,0.6754058712988437,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
569,16104000,2022-12-03,62.8,1.159922683388958,1951859.5821151726,1226204.2588872483,3.549279070794714,0.6429467072747466,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
570,16110000,2022-12-04,64.4,1.089968333856961,1823465.621652461,1274266.8586655178,3.4630829757676405,0.6102532868955527,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
571,16116000,2022-12-05,64.4,1.087151837276475,1636315.3061340584,1314046.9377240308,3.489218171810567,0.5661181953018055,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
572,16128000,2022-12-06,64.0,1.0516999362659836,1649118.7545874626,1354473.0037971265,3.485363043329488,0.5188498428969709,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
573,16134000,2022-12-07,61.4,1.0544482483570792,1796709.6115482054,1397442.614895416,3.4738217137615677,0.48359895045936435,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
574,16140000,2022-12-08,62.8,0.9366896150152003,1849167.9079120765,1443861.2896190204,3.4410780618383248,0.4494077719373349,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
575,16146000,2022-12-09,61.5,0.7414059654320647,2156805.260766562,1503700.8330976851,3.350989298826987,0.3956193955808489,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
576,16152000,2022-12-10,61.4,0.5454807174311102,2231848.9739930145,1564597.9328423704,3.351152224630641,0.3661326484842242,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
577,16158000,2022-12-11,59.6,0.5254925713697491,1890928.722164481,1615753.8943808712,3.369029434147848,0.3540410801503286,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
578,16170000,2022-12-12,60.1,0.4507568897398678,2658482.1859355257,1692728.9769298523,3.4882067986243994,0.3324274495774528,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
579,16176000,2022-12-13,62.0,0.4512252680563284,3027758.7156184893,1778540.2405692495,3.4355524589567463,0.30887849808229517,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
580,16182000,2022-12-14,62.6,0.43343225736678304,2388229.771748596,1834379.6800016614,3.2114583812603157,0.3153522744547832,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
581,16188000,2022-12-15,60.9,0.4330162745395047,2614028.432681713,1893952.7877299145,3.1991390056892905,0.3198649162125988,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,108.0,60.0,50.0,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72
