,block,block_timestamp,b_price,price_volatility,combined_USDT,rolling_USDT,liquidity_volatility,rolling_USDT_Vola,TOKEN_ADDRESS,OLD_COLLATERAL,NEW_COLLATERAL
0,12420000,2021-05-12,65548.55,,89520896.09388651,,,,,,
1,12426000,2021-05-13,66018.27,,86193773.87174807,,,,,,
2,12432000,2021-05-14,77676.94,,108696169.74881749,,,,,,
3,12438000,2021-05-15,66907.28,,94244004.28214057,,,,,,
4,12444000,2021-05-16,65807.68,,91507809.80619462,,,,,,
5,12450000,2021-05-17,64316.81,,92217122.84556687,,,,,,
6,12456000,2021-05-18,72833.03,,102031069.58607155,,,,,,
7,12462000,2021-05-19,45704.98,,61760185.64179619,,,,,,
8,12468000,2021-05-20,51700.14,,68852350.0724036,,,,,,
9,12480000,2021-05-21,43601.12,,53773117.38097867,,,,,,
10,12486000,2021-05-22,38445.21,,46413202.02989137,,,,,,
11,12492000,2021-05-23,32549.68,,35291130.37797135,,,,,,
12,12498000,2021-05-24,48350.0,,53252420.29864698,,,,,,
13,12504000,2021-05-25,46899.38,,53540341.6385331,,,,,,
14,12510000,2021-05-26,50225.97,,57238514.38028772,,,,,,
15,12516000,2021-05-27,46882.55,,53372035.446224555,,,,,,
16,12522000,2021-05-28,40835.65,,46033063.457756944,,,,,,
17,12528000,2021-05-29,39164.57,,44113640.947930105,,,,,,
18,12534000,2021-05-30,41883.7,,48080109.85126412,,,,,,
19,12540000,2021-05-31,46962.62,,53850917.63674131,,,,,,
20,12546000,2021-06-01,45071.01,,51552277.37173927,,,,,,
21,12552000,2021-06-02,45170.74,,51245995.50499928,,,,,,
22,12564000,2021-06-03,45924.0,,50520196.85579769,,,,,,
23,12570000,2021-06-04,42593.43,,50733864.796445355,,,,,,
24,12576000,2021-06-05,42237.59,,50440374.1458351,,,,,,
25,12582000,2021-06-06,43072.75,,53159565.54721311,,,,,,
26,12588000,2021-06-07,40442.23,,49515257.28472158,,,,,,
27,12594000,2021-06-08,39643.92,,48392802.247257255,,,,,,
28,12600000,2021-06-09,40500.0,,48245459.06230402,,,,,,
29,12606000,2021-06-10,37793.2,,44383578.40785653,61272374.8873007,,,,,
30,12612000,2021-06-11,36926.6,2.254921208852658,44605455.12481367,59775193.52166493,2.49617796151502,,,,
31,12618000,2021-06-12,36305.39,2.2544615208022782,41379876.42376227,58281396.940065406,2.501442643470275,,,,
32,12624000,2021-06-13,38527.58,2.1954129399787283,44725128.0936705,56149028.88489385,2.3820090546583566,,,,
33,12630000,2021-06-14,39425.21,2.1655142060777925,46531487.62877831,54558611.6631151,2.362378306859943,,,,
34,12636000,2021-06-15,38901.31,2.1654351020304445,44985173.010567166,53007857.10326085,2.36266524072632,,,,
35,12648000,2021-06-16,36457.89,2.1708298200656593,42062597.872418776,51336039.60415591,2.366613424431133,,,,
36,12654000,2021-06-17,36319.92,2.1287346792993858,42538884.484059855,49352966.76742219,2.3401006026529685,,,,
37,12660000,2021-06-18,34163.13,1.845722247575113,39377747.98751927,48606885.51227963,2.0596255332839766,,,,
38,12666000,2021-06-19,33213.29,1.8015446292422248,39413618.458813146,47625594.45849327,2.027016375337302,,,,
39,12672000,2021-06-20,36012.15,1.7652442378367024,44284928.75387109,47309321.50425636,1.964236012766809,,,,
40,12678000,2021-06-21,29367.23,1.8132064717965282,35272554.39904733,46937966.58322823,2.0134895481460653,,,,
41,12684000,2021-06-22,28737.14,1.7579170040892245,35354612.361114636,46940082.649333,1.8834059153389295,,,,
42,12690000,2021-06-23,30957.17,1.0261173396919108,37824811.18280977,46425829.012138434,1.1524760185865568,,,,
43,12696000,2021-06-24,31349.41,1.0273073567040383,40525576.316541165,45992003.501405366,1.1751476695997716,,,,
44,12702000,2021-06-25,28110.46,1.0303094325626019,37592690.84898039,45337142.717028454,1.1675784038659835,,,,
45,12708000,2021-06-26,28694.41,1.0249217892611606,37291008.80621469,44801108.49569479,1.1553047000626595,,,,
46,12714000,2021-06-27,30273.17,0.9836880034760029,40134611.579010524,44604493.433069915,1.1144645517933445,,,,
47,12720000,2021-06-28,31409.26,0.9871530246131022,42496474.646936454,44550587.88970346,1.1215066925116983,,,,
48,12726000,2021-06-29,33635.36,0.9881136971195552,44159310.12730901,44419894.56557162,1.0959820219263883,,,,
49,12738000,2021-06-30,33843.07,0.9134466540841827,42436032.10291511,44039398.38111075,1.0395430271800057,,,,
50,12744000,2021-07-01,31931.17,0.9194317150432245,40479719.40360721,43670313.115506336,1.0406438248436818,,,,
51,12750000,2021-07-02,32039.4,0.9195708171260396,40732315.418194965,43319857.112612866,1.0412350503329402,,,,
52,12756000,2021-07-03,32670.53,0.9203652447335648,39405576.700448096,42949369.77410121,1.0439353646520593,,,,
53,12762000,2021-07-04,33394.0,0.9048788800205615,39713052.250567116,42582009.35590527,1.0442931963657645,,,,
54,12768000,2021-07-05,32417.36,0.9072873207907624,39303563.816317305,42210782.34492135,1.0443691391100596,,,,
55,12774000,2021-07-06,35904.47,0.963828329762402,46572018.225808375,41991197.43420785,1.1711401147628984,,,,
56,12780000,2021-07-07,35399.46,0.949245006257904,45447819.161802225,41855616.16344388,1.1560992435969657,,,,
57,12786000,2021-07-08,33070.65,0.965694389712911,43776240.09897522,41701730.758501135,1.159195416731787,,,,
58,12792000,2021-07-09,33473.06,0.9638939193059158,43538438.446901836,41544830.07132106,1.1592575031552028,,,,
59,12798000,2021-07-10,33154.7,0.9458206926129515,43196418.33818087,41505258.068998545,1.1350071830021204,0.17511708665836084,,,
60,12804000,2021-07-11,33826.33,0.9460256008537961,43842483.33025393,41479825.675846554,1.1356332383676855,0.1750211366667485,,,
61,12810000,2021-07-12,32843.0,0.9484534262354195,40530021.76303005,41451497.18715548,1.137511212823897,0.17357164044480794,,,
62,12816000,2021-07-13,32267.26,0.9304698096184372,40990861.18126731,41327021.623408705,1.1131328532459046,0.15749364624844522,,,
63,12822000,2021-07-14,31505.81,0.9283662756430394,41403126.89357897,41156076.265568726,1.106906531442802,0.14854038980391768,,,
64,12834000,2021-07-15,30101.45,0.9349846860800975,42669166.087117,41078876.03478706,1.1064633570853777,0.13843977743495992,,,
65,12840000,2021-07-16,27602.38,0.9472651383225823,33104587.4912347,40780275.68874759,1.2722363465254276,0.11984949973125499,,,
66,12846000,2021-07-17,27648.76,0.9475810274201713,31392607.42540441,40408733.12012574,1.2784470812448039,0.07597938186006042,,,
67,12852000,2021-07-18,27959.51,0.9358605426536729,34760884.63799427,40254837.67514157,1.3032051477532582,0.07196801645012335,,,
68,12858000,2021-07-19,26855.4,0.93895259794299,33171485.64014286,40046766.5811859,1.3096869499980257,0.05862814443528446,,,
69,12864000,2021-07-20,25787.3,0.9043172395049703,31865144.029244404,39632773.75703167,1.257714294202275,0.06007523517505151,,,
70,12870000,2021-07-21,28289.5,0.7917990691820973,35087536.40717145,39626606.490635805,1.151003812062694,0.061988503077122795,,,
71,12876000,2021-07-22,28492.57,0.7894175272324608,32549229.7246342,39533093.736086465,1.171231745642858,0.06045115789194071,,,
72,12882000,2021-07-23,29424.63,0.7620664799921085,32674918.38713826,39361430.64289741,1.1524621323567799,0.05846195700082198,,,
73,12888000,2021-07-24,29485.39,0.7610834852841465,30095809.96449286,39013771.764495805,1.1513340624672852,0.05818608293374922,,,
74,12894000,2021-07-25,29945.19,0.6974482785224084,30011183.153174356,38761054.84130227,1.1346839337466705,0.052038403784679055,,,
75,12900000,2021-07-26,30064.28,0.6954313937696386,30083128.746568613,38520792.1726474,1.134840303954951,0.04823662536201738,,,
76,12906000,2021-07-27,29650.55,0.6786378806889144,29247336.722357012,38157883.010758944,1.1102209539046217,0.04984497287013925,,,
77,12912000,2021-07-28,29859.22,0.6697515664055638,29087694.69889538,37710923.67915758,1.0920356842975811,0.05182170963456419,,,
78,12918000,2021-07-29,30858.5,0.6431955390228101,29742860.68121025,37230375.36428762,1.086563132457155,0.055228920066903234,,,
79,12924000,2021-07-30,31302.06,0.6445479423507111,29707852.066235974,36806102.69639831,1.0835421542800567,0.05701299132146154,,,
80,12936000,2021-07-31,33056.01,0.6441013808080924,31738514.37501835,36514729.19544535,1.10059299220152,0.05685708998564423,,,
81,12942000,2021-08-01,31682.42,0.6562781657081985,29750847.072707,36148680.250595756,1.112145191121625,0.05778182545393327,,,
82,12948000,2021-08-02,31953.23,0.6542274831459887,29556329.363418046,35820372.006028086,1.1097003424338667,0.058004539672884305,,,
83,12954000,2021-08-03,31861.87,0.6509014685296012,29688749.27941058,35486228.57365621,1.1093539285157878,0.058340540716992045,,,
84,12960000,2021-08-04,32998.27,0.6534028008728213,30274204.287386373,35185249.92269184,1.1120393955486527,0.05825060911059874,,,
85,12966000,2021-08-05,32915.13,0.5706221297117319,28745154.00460415,34591021.115318365,0.9592124544308943,0.0661021112593779,,,
86,12972000,2021-08-06,33244.89,0.5705651369583392,28715872.102182947,34033289.54666439,0.9594446891630902,0.07105036369078582,,,
87,12978000,2021-08-07,34637.56,0.5500657585131188,29105962.14472776,33544280.281522807,0.959839233459923,0.07359604673067696,,,
88,12984000,2021-08-08,32720.78,0.5736431398495013,27226123.38822019,33000536.446233418,0.9717609730837863,0.07726617134877513,,,
89,12990000,2021-08-09,33955.84,0.5831969352538287,28100561.33409991,32497341.21276405,0.9806777441629209,0.07763185591282666,,,
90,12996000,2021-08-10,34870.35,0.5853844463838771,29246317.220201246,32010802.342428964,0.9897173262910786,0.07673028090793999,,,
91,13002000,2021-08-11,37988.13,0.6303126382155771,32561821.64668272,31745195.671884052,1.0337851677263132,0.0729952131183207,,,
92,13008000,2021-08-12,37029.92,0.6331561266783039,32798124.63782087,31472104.45376917,1.0332841512109703,0.0708755615375091,,,
93,13014000,2021-08-13,40212.19,0.6682355467836599,36215154.1049886,31299172.027482823,1.0803360067531307,0.07016641792171846,,,
94,13020000,2021-08-14,39497.4,0.653920888907715,34768919.74348629,31035830.482695136,1.0811287474855102,0.0668160026667372,,,
95,13032000,2021-08-15,39818.47,0.5917695507553558,35526430.43590986,31116558.58085097,0.858989811631837,0.07503244729017845,,,
96,13038000,2021-08-16,39306.97,0.5956573591698284,35600225.33120992,31256812.51104449,0.842807396092434,0.0845749032041873,,,
97,13044000,2021-08-17,37860.09,0.6125533437392764,34249582.213693514,31239769.09690113,0.794139931527873,0.08665443934845539,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
98,13050000,2021-08-18,37127.94,0.6008322584034738,33388541.984159905,31247004.308368366,0.785882852461289,0.08976273961532213,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
99,13056000,2021-08-19,39146.87,0.5928845141587267,34918575.511432424,31348785.35777463,0.7862790498461997,0.0954452201350218,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
100,13062000,2021-08-20,39756.82,0.5391206122730161,35258471.932213284,31354483.20860936,0.7310808452827089,0.09568374470896976,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
101,13068000,2021-08-21,38800.0,0.549040468950339,33947311.39343326,31401085.93090266,0.7070670895745651,0.09818547833343665,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
102,13074000,2021-08-22,39476.06,0.5455427010280208,34942092.741841935,31476658.409392785,0.7113726239606728,0.1020217959135072,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
103,13080000,2021-08-23,40008.65,0.545029902152482,35019283.63563635,31640774.198430903,0.6674891555365741,0.10824486142585128,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
104,13086000,2021-08-24,37110.0,0.5956628773447646,32093025.194028936,31710168.93312605,0.7159183543869487,0.11143368659132914,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
105,13092000,2021-08-25,38291.69,0.5995509073180629,32566888.53082822,31792960.92593471,0.7166936490234895,0.11462074632906027,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
106,13098000,2021-08-26,36132.58,0.6256358214606152,30664482.75206656,31840199.12692503,0.7336552541280489,0.11642830403295415,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
107,13110000,2021-08-27,37815.56,0.6358717321175174,32899764.52234234,31967268.121039927,0.760820283723227,0.1185953562239124,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
108,13116000,2021-08-28,38044.51,0.6315335324815358,33253294.365705688,32084282.577189777,0.7592554839342421,0.1193752266924738,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
109,13122000,2021-08-29,37472.05,0.6346061526281561,32634089.741447106,32181823.833030146,0.7621301914472649,0.11989991296170806,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
110,13128000,2021-08-30,36268.95,0.6265281205610601,36164779.75061644,32329366.012216747,0.7991008881293451,0.12220030795546043,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
111,13134000,2021-08-31,38312.42,0.629128504770471,40212428.391321406,32678085.389503896,0.8292330280006642,0.12806067441216742,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
112,13140000,2021-09-01,39981.21,0.6379460058649055,34392858.79121306,32839303.03709706,0.9439587779983227,0.12902645847105249,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
113,13146000,2021-09-02,38663.39,0.648390849368118,31824619.484033223,32910498.71058448,0.973060256665054,0.12831863371607088,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
114,13152000,2021-09-03,40417.48,0.6526784900896196,33319666.804836556,33012014.127832823,0.9800350514307389,0.1279936386159592,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
115,13158000,2021-09-04,41460.0,0.6540234004972991,34926706.25989063,33218065.869675703,0.9731555243038462,0.12218072160407088,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
116,13164000,2021-09-05,42911.21,0.6585081567608072,36163556.22045919,33466322.00695158,0.9758361568650976,0.11633828436003558,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
117,13170000,2021-09-06,42207.52,0.6551556379603285,34223003.85849734,33636890.06407723,0.9927376586979612,0.10971373740042688,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
118,13176000,2021-09-07,34595.38,0.8347876242629134,26900175.152895946,33626025.122899756,1.1660411918115674,0.09823374578087361,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
119,13182000,2021-09-08,34683.84,0.8283610688466384,26311024.85777504,33566373.90702226,1.1645600519235721,0.08633239154372682,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
120,13194000,2021-09-09,34343.71,0.8256249084290579,25853328.36155414,33453274.278400693,1.1592842467951254,0.07310678773896111,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
121,13200000,2021-09-10,32808.92,0.7914197242620379,24926456.22125741,33198762.097553182,1.1105548642297325,0.07232868991309964,0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,0.0,35.0
