,block,block_timestamp,Asset Price,Asset Volatility (30 Days),Asset Liquidity,Asset Liquidity (30 Days),liquidity_volatility,Asset Liquidity Volatility (30 Days),TX_HASH,TOKEN_ADDRESS,NEW_COLLATERAL,Asset Volatility (60 Days),Asset Liquidity (60 Days),Asset Liquidity Volatility (60 Days),Formula C,Formula A,Formula C (60 Days),Formula A (60 Days)
239,13944000,2022-01-05,204.3,0.9483280540085556,8277336.629654746,2157633.710885249,73.15210187092055,1.6169472500941986,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8474752676616261,1613413.8795680334,145.61051980338974,2791.2949390390622,41681.129354002915,39.18546235942792,44515.19466848987
240,13950000,2022-01-06,204.0,0.948273079074445,7343625.849009432,2400184.5177960475,73.23991448380393,1.5874713059784955,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8516315687452687,1681291.6399095082,145.58962361591026,2555.737213159874,37464.69597775061,37.70095913848843,43138.04408868432
241,13956000,2022-01-07,194.6,0.956228906980921,7031384.876308455,2632359.895376572,73.24504368182396,1.5622306942044475,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8561676475560067,1761834.9564921444,145.57255226972816,2377.883110164207,34735.89322462768,36.077354803001,41605.65880592204
242,13962000,2022-01-08,188.1,0.8899902794410759,6708054.244200329,2853424.981267191,73.27919570796975,1.5524871278460046,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8604041738913014,1859462.0716228106,145.53607744614584,2129.600619858625,27759.01601407599,34.27624706225066,39812.33894184752
243,13968000,2022-01-09,194.0,0.8812179294859809,6074512.441156116,3053744.9443456456,73.26901350123224,1.5460743198387,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8636647450071556,1956427.9972569556,145.49588041139725,1988.2845361245716,25429.269745838472,32.64810887340922,38126.46275835865
244,13980000,2022-01-10,183.3,0.8717599854637745,5307752.737512793,3228646.206347334,73.28074820274678,1.5369136045676215,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8667284700118079,2039958.4911266528,145.51115440696967,1881.6054077627953,23538.208390927182,31.363456148745712,36825.17286487126
245,13986000,2022-01-11,189.9,0.8776210339493467,5508572.7999240495,3409938.714044217,73.29950816072338,1.5256452785352133,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8698129436100054,2125306.397774774,145.52470591528407,1800.7497732873085,22587.463993358233,30.154675072659003,35598.37572896062
246,13992000,2022-01-12,196.8,0.8410345473733698,5919741.859097633,3604858.514031184,73.2924453585879,1.4969766484994176,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8717063278215382,2203322.73782851,145.56918042205,1699.4315168065336,19621.82724016364,29.10968769641388,34487.54505719869
247,13998000,2022-01-13,186.7,0.8519986762976484,4646340.8546139365,3758063.291353655,73.27373736989074,1.4785178478278145,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8737037685302974,2270213.3596493816,145.55160423838223,1661.2263018082747,19315.846704419793,28.28775180724772,33624.95740320807
248,14004000,2022-01-14,190.3,0.8501822715611776,5606353.438612622,3943002.690472113,73.26620301604318,1.4588001864325717,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8754980190480037,2353536.782121948,145.5388453423656,1602.998584072891,18331.45832295587,27.31666450304431,32567.86922471233
249,14010000,2022-01-15,190.4,0.8472385259363334,6467604.023221388,4156898.85532831,73.21588131738774,1.4206867417237743,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8769109232483778,2441058.300910034,145.57015504862733,1558.6014034784268,17267.99580198298,26.35282896508244,31501.614157500742
250,14016000,2022-01-16,191.2,0.7448605287196498,6517926.050547839,4371940.538611999,73.2652665581711,1.3600061591033612,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8765843255593545,2521600.238634971,145.58818895731824,1451.5177756852524,12690.410639039917,25.503187846301866,30472.71601752028
251,14022000,2022-01-17,181.5,0.7509979126878388,7176665.470535683,4607495.280008629,73.33868361654977,1.3385047798251362,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8756595728475549,2634610.5066082017,145.53331281981698,1405.1883469152326,12240.877756481055,24.405562123940506,29104.100420016726
252,14028000,2022-01-18,180.1,0.7387605201165803,8069055.953019854,4868633.73637193,73.44014648265588,1.3194865974585863,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8745985762413775,2763011.6588654565,145.52252097210751,1337.9495930188505,11209.861649802846,23.259022342623755,27684.38081356254
253,14034000,2022-01-19,168.1,0.7582932245233336,6564757.241837554,5083956.978913481,73.36050590700222,1.2989433016636327,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8738784774634071,2867138.970323021,145.52575978854438,1318.6408519200584,11310.257280754622,22.404584930336732,26635.039364266522
254,14040000,2022-01-20,161.2,0.7592864141948202,5296426.774785612,5254365.230680658,73.49233900182098,1.2839139059017295,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8730750008105266,2951085.97276882,145.52646352047643,1291.6553723206505,10972.131427303646,21.75714665579489,25829.811942927576
255,14046000,2022-01-21,139.0,0.8227658153963411,5089773.922397598,5418802.471939644,73.47226430465788,1.272338665966393,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8730897273422448,3034070.337281449,145.4927680202589,1315.6248678097238,12492.494245550459,21.167150035003708,25124.192495602107
256,14052000,2022-01-22,123.0,0.7895372399207272,713919.1540923554,5405518.694855865,72.40109572994076,1.2902743760136737,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8725400437839446,3042935.4323045686,145.5784326391869,1273.9924765012895,11532.08578882293,21.086422652046625,25019.46376922948
257,14064000,2022-01-23,128.4,0.8073138293950912,26680.976710785417,5336772.684315576,72.67113416275672,1.3127816888291837,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8722748800276573,3041256.5133220763,145.62598955171717,1282.4781684821442,12212.542255135453,21.087968361748956,25018.062862975832
258,14070000,2022-01-24,124.5,0.808023922618989,15699.462860905523,5300543.989610051,72.65957156406462,1.3300134560040633,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8722368461273976,3039690.1932154656,145.6426274473743,1275.0747085391074,12317.653825803087,21.095964543403884,25028.77159785412
259,14076000,2022-01-25,126.6,0.8023553448016286,1095410.4377995983,5169244.109127856,209.11821118027805,1.286184417660596,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8725365707466376,3056264.6471301615,200.03633400251218,1347.2651928573066,12453.931092071341,15.27889599855957,24910.148668086815
260,14082000,2022-01-26,125.4,0.7995258551504216,16432.21495420475,4892767.103613701,209.35374996106395,1.1317629003813623,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8727952679234862,3054704.786372854,200.11415621301535,1614.753590945901,13065.03210794321,15.283018332528137,24937.649723401093
261,14088000,2022-01-27,123.3,0.7468514063370122,80742.43909801068,4813678.910479304,209.0189120523025,1.1470024174627478,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8720291222352842,3053074.421072832,200.06541628616895,1565.2209436562646,11587.541120228838,15.288190358527165,24907.18158646221
262,14094000,2022-01-28,122.6,0.7400022446279284,31572.102289472983,4790880.243777115,209.00202690468643,1.1534863120560446,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8712056290851059,3052075.0191589375,200.07459767414173,1556.6420506735903,11430.119188757755,15.285272301158459,24868.302495353902
263,14100000,2022-01-29,124.0,0.7414789474300945,21457.50608685062,4790826.642042283,208.89204607419103,1.1528237636604044,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8710326205714128,3050825.5245509646,200.09947654037035,1559.1074118905892,11475.91158188246,15.288113073121966,24868.607529143173
264,14106000,2022-01-30,117.8,0.7468524450386006,19895.879208427214,4775594.85279223,203.3326095637565,0.9966339082646096,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8712819046948835,2942093.157841424,149.43411747964709,1815.7425424903063,11679.98106736387,21.231132667131455,25802.451408632813
265,14112000,2022-01-31,121.8,0.7329264872489923,10961.505363601673,4512206.086338576,199.84296679308176,1.0436223038840822,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.871298775324032,2836126.688324516,149.45946630969848,1818.0169558783111,11905.06872763523,22.020871264119283,26767.547409161893
266,14118000,2022-02-01,126.0,0.7465557061849326,25554.28661916124,4274935.213818719,199.73949834897203,1.0721933071450236,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.871834934943664,2774225.4633377707,149.38897160138424,1885.0743335088982,13037.517402267655,22.529774378230314,27398.499647311426
267,14124000,2022-02-02,119.9,0.726575803612632,42466.468452813126,3978872.760596562,199.7061557610906,0.9691743243432742,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8708331828971434,2771001.7718131705,149.29575677559663,2210.4388964489767,13267.888423659739,22.55709749623364,27367.374505089272
268,14130000,2022-02-03,124.8,0.7427904034757178,35831.48243651289,3658083.636080278,199.73058447171263,0.8792428858983801,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8700385308297661,2770686.977424267,149.25406586917467,2679.604190968219,15082.694612385061,22.555663610938232,27320.554479673574
269,14142000,2022-02-04,135.2,0.7724934756726373,46906.870866523626,3383735.9774540043,199.68657910339223,0.8454812420403374,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8693109514805556,2770684.8441696265,149.23034223553304,3072.18217007868,17635.719037564984,22.549832036377243,27274.90035376118
270,14148000,2022-02-05,136.2,0.7740176913878953,109070.08214049006,3142584.1185583724,199.57735787769127,0.831856675209198,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8687019697480837,2771384.31817721,149.20298302574713,3365.4258502898506,19064.0366010721,22.540375248591232,27229.825444799477
271,14154000,2022-02-06,141.0,0.7789456244922206,465444.3130332923,2923719.433115867,199.4594693840157,0.8214271788412311,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8681798042220308,2778039.6642462197,149.17028155533123,3674.9277763398736,20752.890275416852,22.48454418570734,27131.944232463615
272,14160000,2022-02-07,149.4,0.8004452669192816,726955.8470373936,2724349.486543769,199.400207230936,0.8123245363776416,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8670350369364422,2788887.2339054802,149.15087885509288,4042.7178299969537,23518.004151013556,22.385229578852705,26955.186503638168
273,14166000,2022-02-08,146.9,0.7928394671049213,357484.22261884296,2533781.8792591933,199.4506947687177,0.8082249784653665,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8660293321928951,2793763.4118024195,149.17501304006004,4348.016027023077,24808.545113717482,22.329581879971812,26845.752258406123
274,14172000,2022-02-09,145.0,0.7803552257242186,177226.06873005925,2362764.3236331022,199.49681643256775,0.8056644076304611,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8642914304822701,2795705.2649902184,149.20374813771235,4640.572786774484,25772.95891190443,22.28737836447609,26719.543227948325
275,14178000,2022-02-10,133.2,0.7986443429530234,75955.27859218429,2181677.07292204,199.5694079373655,0.8041399467392724,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8628062751981439,2795807.893483129,149.24915367375053,5093.94915049302,29235.89354480322,22.26062961735778,26626.817609912705
276,14184000,2022-02-11,125.5,0.7972912259564687,20803.21888678058,1985045.784915012,199.6660108825201,0.804945328755462,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8617711786012002,2794952.1494730986,149.29965848174731,5588.1953521967025,32023.10515041267,22.246556212648752,26571.10120499577
277,14190000,2022-02-12,127.8,0.7942241785539557,22394.204878987584,1830914.229923847,199.63420129352812,0.8012263289528505,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8604703241159388,2794488.7606387506,149.27691866721426,6075.028782703067,34452.29904766987,22.23683222401722,26495.33571625279
278,14196000,2022-02-13,124.1,0.7903766596713198,435374.6580898737,1658548.2705730884,204.7888559696364,0.7975479983080143,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8589726949321501,2800775.4805226014,152.98205964412014,6720.972342190474,37665.184380635386,21.630715235570143,26343.921380707277
279,14202000,2022-02-14,125.9,0.7934741153902818,361007.3939757061,1454995.0495982324,204.83088023356103,0.8053705744256008,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8576879871219226,2805946.9524632716,152.98495758359834,7601.671680943619,43271.705423894186,21.574288250957764,26216.77086972243
280,14208000,2022-02-15,136.1,0.8374901306206534,720810.0597408403,1261757.849904666,204.72373905929263,0.8139843263403622,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8554997048308184,2816849.1942583323,152.95389633766092,8910.412117366963,55588.298415578996,21.46771349364691,25982.21255356622
281,14214000,2022-02-16,136.0,0.8287910768115357,514175.97715296544,1039674.8667919084,204.77571051085232,0.856949283702878,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8535335734552074,2823585.0734002683,153.0088946961151,10218.093392354644,66068.21718427741,21.384187268189898,25801.225820262076
282,14226000,2022-02-17,122.9,0.8672205775725126,286284.13049217296,780249.1393743192,204.85298309145344,0.9851907787140156,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8523839041506525,2824441.437873124,153.09335536618661,12114.6577833064,96388.63950151711,21.3515153976553,25723.964756806057
283,14232000,2022-02-18,121.2,0.8512345700345726,238018.22573303143,569357.8388375018,204.85054877488184,1.116902798808027,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8510417835324195,2826657.408875492,153.06533392850557,14508.547730140306,127266.23641494272,21.32187648100406,25622.918258289155
284,14238000,2022-02-19,122.4,0.8475809542699079,182047.08765107137,398878.5159330171,204.85633974294123,1.2623006108143848,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8495100920530925,2826621.8733068374,153.12018977639008,18284.67127543576,180103.3260366738,21.295316408221424,25531.09078066328
285,14244000,2022-02-20,114.7,0.7722581817277163,493130.2875081709,245657.06143670288,204.690679637686,1.4995978091050757,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8464412803925356,2832229.7666881736,153.04365636125763,23854.8785234822,242770.42791178435,21.22533737147126,25296.776750932193
286,14250000,2022-02-21,105.9,0.7317455326692147,640268.033810009,243202.024093958,204.52357234022017,1.4958139353869382,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8416974518344159,2824360.3594749114,152.88539053074697,23514.474621485835,220167.38001098542,21.246720842336547,25083.718444351085
287,14256000,2022-02-22,112.7,0.745521858960648,94239.80542276888,245453.9850510241,204.50469515077964,1.5073520811531629,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8373204755073725,2791113.3346833,152.98919626775128,23337.020003732585,226438.71195352645,21.429282050517727,25119.20852484641
288,14262000,2022-02-23,109.1,0.746031465842527,492206.13775549177,261337.54088084365,204.2462844821793,1.5559695102503934,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8330903895358339,2780940.7652454474,152.94861824173037,21241.035751453353,212967.08699073334,21.45896473279111,24957.007564154686
289,14268000,2022-02-24,107.6,0.7441083442238705,192798.2894688247,231250.46926981787,56.5431067281268,1.545205652904211,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8293270051040503,2700247.2891988372,153.03139826469192,24140.66205043349,239436.15322896867,22.038336932449393,25471.122002271088
290,14274000,2022-02-25,112.9,0.7598861484260905,117789.31145528342,234629.0391531872,56.38916783488586,1.5725882668242177,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.825912327249586,2563698.071383444,153.08986439191406,23625.30755519867,246102.0855107545,23.155473122448832,26607.313080932723
291,14280000,2022-02-26,112.6,0.7586674950694107,501603.88444296,248657.7539980188,56.12649548525689,1.6185011801568248,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8219646531979576,2531168.3322386616,152.99105874023127,21642.663726402276,231473.32380372108,23.412052677301944,26692.254422655864
292,14286000,2022-02-27,107.1,0.7707506756006504,3274851.5955198845,356767.0704390325,57.42103056049776,2.2084978832459714,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8181122046047976,2573823.6571080736,153.0180603196794,11142.309237930227,166511.05249366802,22.96597855377514,26004.4070025897
293,14292000,2022-02-28,121.0,0.8614657825236822,4935679.471317599,520574.4692800575,57.2825374665787,2.689403513818538,0x6815b58ce462bf544a6fceb4fa237d18d4834836d8ae0c75e7e9d6d87a1f9812,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,55.0,0.8158180960202001,2655700.5556611707,152.9130554283435,6629.490963354447,142558.52683007668,22.24195698441524,25061.52903328082
294,14298000,2022-03-01,125.7,0.8545767016076825,6227943.005795181,727509.3734996159,57.22551695562031,2.993825201644387,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8134137233127081,2751552.1131459232,148.62483714755987,4244.343171310907,100383.77037227983,22.05396156122839,24046.13316652651
295,14310000,2022-03-02,120.8,0.8581706723367324,5456580.290410599,909029.9996678492,57.150664975412575,3.112360571998808,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8108025101265491,2710618.043003212,145.95502145586877,3274.3018491554303,81015.68739513257,22.759890920289887,24252.797701410924
296,14316000,2022-03-03,117.3,0.856443884135629,5846977.056599848,1103077.425333872,57.248525610190825,3.193350174374201,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8083716793941964,2689006.319576295,145.9463290812282,2627.2228621672957,66495.43448423968,22.909760350932235,24301.347575470165
297,14322000,2022-03-04,108.6,0.8719501268576526,4259519.927832973,1243645.8739798774,57.38733987819395,3.220735454387443,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8072606759025212,2611259.31728822,145.97308549072184,2331.277838115053,61134.527089612515,23.571331083791296,24956.150258387635
298,14328000,2022-03-05,109.7,0.8633745431507373,3720619.802561057,1366472.151317362,57.38147709699502,3.232860197393208,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8061667222886935,2512277.89369882,145.98384668294761,2103.35176431802,54550.36906841596,24.481608774348402,25869.14392534985
299,14334000,2022-03-06,101.1,0.8501945654634182,1696779.1992526231,1421467.8955968989,57.54464326597092,3.230921327731384,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8045311641462745,2402601.936525451,146.00820492015376,2007.6856908158743,50851.01122456245,25.568918057391937,26940.39259031884
300,14340000,2022-03-07,101.2,0.8493715476904323,3738005.754389493,1542432.4180051987,57.54218898426352,3.236596590046413,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8028828052898744,2342508.268281786,145.96216091441363,1846.0953899285125,46772.35887968797,26.20623684566335,27518.400159285822
301,14346000,2022-03-08,104.2,0.8470194690776635,4317650.151760439,1670839.279296104,57.24345032600023,3.2399770851157723,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8010626479914866,2297279.3562059854,145.95234612279475,1700.082830562741,42939.018126199,26.69367389142727,27933.101138684255
302,14352000,2022-03-09,109.9,0.8437201425250128,1772697.4059732305,1705697.3312606318,57.42143499691155,3.233699194857791,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.8002914790428857,2215023.4089022004,145.9852399385016,1665.3197023327875,41734.46635906442,27.66539199122834,28914.65836679688
303,14358000,2022-03-10,103.3,0.8564944755820629,701440.107484528,1717162.5274228214,57.44384304270365,3.226072866520405,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.7998794214778203,2125472.203341007,146.01643578914235,1670.6162752332855,42720.63797033704,28.81741952066007,30101.879850415666
304,14364000,2022-03-11,101.2,0.8569625160252146,623745.7334408606,1732046.5162465149,57.366538658850594,3.2184079310598626,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.7996327969871777,2047405.4199398083,146.0155961591956,1660.6582673398732,42399.82858334182,29.911776328833742,31230.385725770666
305,14370000,2022-03-12,101.7,0.8310625029736668,1946871.9999591296,1794410.4069587465,57.25757617583979,3.2088527451785773,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.7988568214709164,1988043.7399403933,145.97439841885642,1583.2346160912784,38489.794818980576,30.798661638791245,32100.512095863127
306,14376000,2022-03-13,99.0,0.8195225597220468,1933179.0258403183,1858156.267190531,57.09744920997295,3.194418235169072,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.7984982883433943,1921601.0260527714,145.97855261106764,1525.1285316951514,36144.28117549221,31.85552152330095,33180.63988532761
307,14382000,2022-03-14,101.4,0.8212633486844065,2342873.6128139687,1935505.5807883632,57.07747655001076,3.182353319751142,0x00e6174a179bb8e34d8835a8f4111d659e3b40ab73ee1c073c7917156b0eeff6,0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,60.0,0.7979860328831736,1883209.905356105,145.9563527608138,1471.2903872868992,34847.40600012121,32.49944262289453,33813.63420325752
