blocknumber,volume COMP for 5% slippage
10310800,315.52347584820467
10310950,314.41600593706204
10311100,314.445277258526
10311250,315.5437047080226
10311400,315.40373947137425
10311550,318.07042125763735
10311700,321.0649947670466
10311850,320.26781280757575
10312000,325.426901729982
10312150,324.4449843148918
10312300,327.90590313138324
10312450,323.8611567567205
10312600,326.27601971303835
10312750,331.8985458350672
10312900,336.1101122466875
10313050,360.8295343848653
10313200,346.2105302173762
10313350,345.7538097487662
10313500,347.5988561801044
10313650,350.0550205260437
10313800,345.48688559438915
10313950,341.71079053184394
10314100,344.81882850505235
10314250,350.77813081625527
10314400,356.880321857499
10314550,364.7903456401813
10314700,367.6322042339856
10314850,350.8667998473969
10315000,353.6977331807581
10315150,363.153653382515
10315300,364.6707814743868
10315450,368.24717403310933
10315600,368.40711568398547
10315750,380.3187644069532
10315900,390.891686686574
10316050,386.18449198599427
10316200,377.15955277581196
10316350,372.9736275249702
10316500,378.96659224755507
10316650,378.0149893103034
10316800,367.4868729243835
10316950,355.60403129009313
10317100,355.1805043350577
10317250,370.6963246681833
10317400,370.7024222136577
10317550,369.3837349816566
10317700,365.8089800331886
10317850,359.2087569168202
10318000,353.5051225110078
10318150,364.49823457383764
10318300,363.08201897846766
10318450,367.1127693865824
10318600,368.02595341089017
10318750,369.35772398019975
10318900,369.9045102062582
10319050,366.7606177081597
10319200,365.9304141696629
10319350,367.0219902028611
10319500,365.61330659432673
10319650,366.77181651962377
10319800,363.7152525611136
10319950,363.9826265080837
10320100,365.1740595965293
10320250,357.53780812089457
10320400,350.07494284809894
10320550,351.39043050699496
10320700,356.4961391610272
10320850,357.029950257293
10321000,357.27563830295395
10321150,356.1769231141064
10321300,354.82220019670723
10321450,356.9850015447476
10321600,360.6574713986077
10321750,359.97508329156454
10321900,356.901619743145
10322050,348.4527555398998
10322200,351.62005646712515
10322350,346.3190489989027
10322500,342.4842649899088
10322650,340.53189959789285
10322800,347.8098822344278
10322950,343.57799778660296
10323100,340.58729364395435
10323250,381.16537648465805
10323400,381.91294707717975
10323550,371.0500462744693
10323700,374.7709539881215
10323850,372.36107794355564
10324000,371.6738900793388
10324150,377.3400208717779
10324300,382.3783927670668
10324450,379.2196980687395
10324600,387.4431276720121
10324750,398.44359312359626
10324900,407.9471138414392
10325050,398.06537471652763
10325200,399.22818966749725
10325350,402.4141952917685
10325500,400.2646594723436
10325650,403.1999066529505
10325800,405.2656968017908
10325950,405.3666931635315
10326100,413.6368646934369
10326250,408.7187353439539
10326400,405.4383652631976
10326550,407.40369132965304
10326700,409.50234483956945
10326850,407.66852332143475
10327000,412.03497789047645
10327150,410.9004142825988
10327300,408.036347365195
10327450,407.6577610034446
10327600,408.1059341442387
10327750,410.3201024692287
10327900,405.330784942176
10328050,410.85922344449114
10328200,423.56589428615126
10328350,421.94964508867844
10328500,416.3368437424181
10328650,418.59240543158677
10328800,423.64840958430784
10328950,419.156827337997
10329100,431.95769567462764
10329250,431.4352582944374
10329400,433.7522826641906
10329550,427.9562888414174
10329700,421.97758864645044
10329850,415.3096851566416
10330000,414.3936178027016
10330150,411.24212048159103
10330300,413.00746859170073
10330450,415.2848041258604
10330600,418.1919420273326
10330750,421.0458446207213
10330900,421.09572885981567
10331050,424.31679986161913
10331200,429.0067306470474
10331350,422.87714408278595
10331500,426.3334749351198
10331650,425.0292305874255
10331800,428.55589402615084
10331950,425.7017351513569
10332100,424.6299528387748
10332250,423.2978747786823
10332400,420.3387816197011
10332550,419.56188345266594
10332700,393.8302025837057
10332850,384.40100090993
10333000,397.2180219984334
10333150,389.7509755651158
10333300,403.00276543226
10333450,402.29592333611134
10333600,403.3712945195081
10333750,404.03750497683603
10333900,406.6496570248734
10334050,407.42299803288887
10334200,405.88430719623346
10334350,406.91658676968535
10334500,408.8318596321721
10334650,412.0215006737614
10334800,416.41540168973523
10334950,420.18351183397925
10335100,422.8140756545548
10335250,418.5207780646535
10335400,414.8700416709027
10335550,408.7767488382826
10335700,408.65699484724536
10335850,408.9724784835873
10336000,411.13174586747317
10336150,408.591854831596
10336300,405.48831078208076
10336450,405.16192403061194
10336600,426.33529223870227
10336750,420.16434114383827
10336900,417.19236021306205
10337050,415.40328992755275
10337200,408.46808253524523
10337350,401.16261979723197
10337500,397.992103775512
10337650,112.42126322163578
10337800,112.73723935141236
10337950,113.82872139395106
10338100,114.71981948564232
10338250,111.72396268756884
10338400,110.84466118360275
10338550,110.19103003595298
10338700,111.25580956158596
10338850,111.36711181343361
10339000,110.86304501804064
10339150,110.830334829748
10339300,109.43346113709009
10339450,110.27861536910608
10339600,110.85160934586949
10339750,111.46432432664389
10339900,108.83521427102207
10340050,109.74748765796559
10340200,110.50019835707118
10340350,111.24082649338945
10340500,111.25993410988835
10340650,110.73270908176559
10340800,111.57141610621133
10340950,112.1299903516286
10341100,110.98727456177116
10341250,111.10192336815803
10341400,113.0094964836247
10341550,111.21226432537864
10341700,110.1395531028264
10341850,110.41106027146347
10342000,108.98733834339089
10342150,110.25451213690064
10342300,110.63856024032827
10342450,110.50840127260005
10342600,110.21027500972684
10342750,109.41887939019705
10342900,110.56988542117494
10343050,110.24703651357858
10343200,108.9705299925643
10343350,107.79215394574958
10343500,108.11669349722338
10343650,108.26976004352271
10343800,108.92103602670595
10343950,108.17320000709178
10344100,108.66871900508526
10344250,108.50449024558677
10344400,108.36908616249295
10344550,108.58078130930983
10344700,109.0413691780429
10344850,108.92878630703599
10345000,109.86779805637725
10345150,110.46315365803018
10345300,110.34332785285567
10345450,109.9283304829288
10345600,110.66869477420198
10345750,110.2692947521803
10345900,110.47029528748025
10346050,111.24705767632058
10346200,109.86203936429801
10346350,109.31765730661006
10346500,110.55289859943599
10346650,109.92311555034512
10346800,111.30562998662685
10346950,111.95335416339344
10347100,110.17594947761859
10347250,111.0091627298491
10347400,112.27772082748815
10347550,112.37364684786866
10347700,111.9744837342127
10347850,112.14855288387383
10348000,111.91188715103863
10348150,112.7758565430476
10348300,113.09894590701053
10348450,115.54367637184588
10348600,115.19650114905572
10348750,114.86341187784284
10348900,115.30647759774057
10349050,114.53518359293382
10349200,113.06344612300755
10349350,113.61620287651361
10349500,114.3007773883399
10349650,115.1794030452553
10349800,114.92093105070501
10349950,114.77942086366699
10350100,115.16665142411209
10350250,113.56531692451033
10350400,113.86735945962725
10350550,113.86841264390573
10350700,113.61632090733069
10350850,114.24368399654921
10351000,113.7888106179428
10351150,112.51403541490963
10351300,113.12721894285168
10351450,112.9980468385359
10351600,112.5752321350298
10351750,114.03789371294424
10351900,113.16983931601143
10352050,113.1836331471693
10352200,113.30365548406803
10352350,113.9985597407915
10352500,114.8654855610858
10352650,114.87835138412272
10352800,115.05037269225237
10352950,114.7603616028961
10353100,114.79141880684088
10353250,113.7050265060372
10353400,114.81698830166536
10353550,119.78448713011166
10353700,121.27698050344851
10353850,121.98750289473664
10354000,122.35428015253719
10354150,120.76219948341054
10354300,121.98488096391225
10354450,122.05151102572144
10354600,122.05890774606122
10354750,121.99752497957788
10354900,122.48477263383315
10355050,122.00336188036921
10355200,120.19792032722901
10355350,120.3812688041081
10355500,120.40624628056338
10355650,121.3949815093279
10355800,120.99028868772125
10355950,121.36059670017407
10356100,121.29800879658619
10356250,121.5430808169782
10356400,121.58082193583198
10356550,120.89726484392406
10356700,121.32052271888382
10356850,121.37472867226337
10357000,121.30526405316171
10357150,121.9716763021623
10357300,122.18201876144924
10357450,122.47670137804865
10357600,122.23894432726395
10357750,122.33496121770322
10357900,122.4519499227974
10358050,122.55500992562447
10358200,122.78464154569947
10358350,122.94447411887352
10358500,122.90096960723342
10358650,122.95241782303394
10358800,122.63231690690183
10358950,120.89836277323325
10359100,121.16465983484846
10359250,121.9284909244051
10359400,122.70801839876326
10359550,122.7794264426597
10359700,123.09779146765906
10359850,122.17505294871653
10360000,122.16957420460476
10360150,121.7631075364291
10360300,121.4551288236983
10360450,121.79273964103895
10360600,123.92387090544825
10360750,122.99905651578028
10360900,123.13507630356143
10361050,122.93130271791487
10361200,123.19745184124785
10361350,124.00905405957148
10361500,123.49834525867722
10361650,124.00127676882143
10361800,124.02724054776702
10361950,124.07649959773137
10362100,124.66010144347842
10362250,124.70815292164555
10362400,124.70005536142646
10362550,124.74682170961553
10362700,124.32513581745145
10362850,125.15346095160369
10363000,125.23479401797779
10363150,125.20281887836684
10363300,125.41299352053404
10363450,124.22200336694034
10363600,124.29500399095089
10363750,126.38238045037707
10363900,123.8604864491134
10364050,123.77389653724909
10364200,123.3466749550907
10364350,124.54553188401513
10364500,124.88291690748605
10364650,124.52640818156436
10364800,123.90993980961021
10364950,125.0475739786636
10365100,125.04047549878324
10365250,124.71510163994289
10365400,124.71004519842407
10365550,124.86206292070872
10365700,125.13523054296846
10365850,125.16344846955957
10366000,125.1912110225316
10366150,125.53776694135598
10366300,126.56331398925258
10366450,127.00308442789728
10366600,127.99060609049329
10366750,126.43479317508317
10366900,127.81948879259252
10367050,128.04699562946016
10367200,128.3958763175134
10367350,128.6621507360973
10367500,128.78161931008881
10367650,128.99638437280268
10367800,130.15481677228672
10367950,129.39032630434394
10368100,130.05144974059021
10368250,130.00667879380347
10368400,129.59241398367925
10368550,130.28328746545589
10368700,131.52635618762682
10368850,130.87467965626595
10369000,131.16326756790525
10369150,130.8259526567724
10369300,129.9898421228888
10369450,130.90164282647203
10369600,130.38983880970375
10369750,129.7619388049353
10369900,130.56018452064757
10370050,130.67936290713135
10370200,130.57454995031742
10370350,130.4101531857965
10370500,128.70257606032314
10370650,128.67544056445544
10370800,128.0199966193703
10370950,129.49566590591698
10371100,130.1804785523837
10371250,130.82582177459705
10371400,131.18780562850185
10371550,131.60848997084992
10371700,131.0260159390396
10371850,130.47103646660122
10372000,131.45317861386735
10372150,131.17402900650865
10372300,131.18566508905457
10372450,131.32886995941277
10372600,131.8357420466437
10372750,131.9680152824672
10372900,132.34547280671
10373050,130.31735222642925
10373200,130.1179117586947
10373350,131.23951502837494
10373500,130.94423441009337
10373650,130.92639934872238
10373800,130.3437367423468
10373950,130.2343545304305
10374100,130.30793702007398
10374250,130.74783964189422
10374400,130.88970677921546
10374550,131.12945501079415
10374700,131.46885940152472
10374850,132.4812809528353
10375000,133.77719166397674
10375150,133.59315295230363
10375300,133.10894791705914
10375450,133.6822101135008
10375600,133.64967617842828
10375750,132.85576109077792
10375900,133.21063414114778
10376050,132.67555841538987
10376200,133.10080741099964
10376350,134.46781541198433
10376500,134.46408276592555
10376650,135.7533570330198
10376800,135.3304081082771
10376950,135.1110376614165
10377100,135.89162451892028
10377250,135.78084156761818
10377400,135.25051435682974
10377550,136.6605947591471
10377700,137.89796835388307
10377850,138.37994942146096
10378000,138.41209984284973
10378150,138.97355470902534
10378300,138.30673472062102
10378450,138.90759611557854
10378600,137.4204698602038
10378750,139.17068528581825
10378900,138.61273704731587
10379050,139.95071144166312
10379200,141.29817645432476
10379350,139.7531660342756
10379500,138.71462320681755
10379650,139.2369906544154
10379800,139.7881363736508
10379950,139.5389363777606
10380100,140.5105787464979
10380250,140.81666962829127
10380400,141.81841153950603
10380550,140.00398808995686
10380700,139.0605352848167
10380850,138.75638837652212
10381000,140.28345440633547
10381150,140.37261755112797
10381300,140.27556086678132
10381450,141.5264859639079
10381600,140.68673527492192
10381750,140.64146379575513
10381900,140.5910762419231
10382050,140.6775808046336
10382200,141.53753849710117
10382350,141.69686859349983
10382500,141.6352079586554
10382650,141.88096499901573
10382800,142.97161875912659
10382950,143.21116492977424
10383100,142.09590756518125
10383250,143.1164627023791
10383400,143.60871291813012
10383550,142.76711875550384
10383700,143.16504817802027
10383850,138.30963187597135
10384000,139.1985108931827
10384150,139.47153245462104
10384300,139.46855400212155
10384450,140.3581577249217
10384600,141.99330076686383
10384750,140.6240591927918
10384900,139.49837279542822
10385050,139.57065728884623
10385200,140.27654136476718
10385350,140.62717332776975
10385500,139.67339621474486
10385650,140.29622562494689
10385800,141.18773874502418
10385950,141.19555842787773
10386100,141.43817418579934
10386250,142.0583177830837
10386400,144.2686102049603
10386550,145.29029211934926
10386700,144.8762739684255
10386850,144.96086625275734
10387000,144.86502506228157
10387150,146.50697681710824
10387300,146.22890746090968
10387450,145.41441279829758
10387600,144.88175774323815
10387750,146.47058897650356
10387900,145.1840030238899
10388050,145.7081825510694
10388200,146.0737178915661
10388350,145.47474539882666
10388500,146.4898208038863
10388650,146.2398743391255
10388800,145.3594140139064
10388950,145.8826437162863
10389100,145.29790203108834
10389250,145.41464909742874
10389400,145.70559009757855
10389550,147.36035088873015
10389700,146.45159428124427
10389850,146.75784957308505
10390000,148.1422271417201
10390150,148.48708803843974
10390300,149.6150877831564
10390450,149.59290519372811
10390600,148.82962994906106
10390750,147.70666795098427
10390900,147.68712010900967
10391050,148.31745698625315
10391200,148.6106377703141
10391350,148.47353201841503
10391500,146.44897872225425
10391650,146.82660750227393
10391800,147.5844114714683
10391950,149.03372530952453
10392100,149.6201606451238
10392250,150.2228362254689
10392400,150.39400844654418
10392550,148.43625248034138
10392700,148.43599993392897
10392850,146.23779609306504
10393000,144.57180596548423
10393150,146.2479199191442
10393300,146.33905900300974
10393450,143.87192539528846
10393600,140.66756576610024
10393750,140.67413418655246
10393900,141.33994164461788
10394050,142.0205052077325
10394200,142.06355516026346
10394350,142.0617495534046
10394500,143.7425338392928
10394650,142.9515552033814
10394800,142.64877398749067
10394950,145.07721527111974
10395100,145.28694820672186
10395250,145.17468353093423
10395400,144.21572405886096
10395550,147.85614999582154
10395700,148.3046952424303
10395850,148.45340296116225
10396000,148.78054342099992
10396150,149.3073774757223
10396300,149.63769552207813
10396450,149.8369075214474
10396600,149.5537117951845
10396750,147.58908803678978
10396900,147.49040120834442
10397050,146.96416886120738
10397200,147.53913792072973
10397350,146.72600943627077
10397500,146.89320555697515
10397650,145.44816184682355
10397800,140.81932967809098
10397950,160.31252526641072
10398100,160.50766592537173
10398250,160.59478111685928
10398400,159.3112450867469
10398550,160.2167411012091
10398700,159.38546950557338
10398850,158.56245984882298
10399000,158.56521162712565
10399150,159.9526439845726
10399300,161.1812045059728
10399450,159.9010010176935
10399600,157.33062286480396
10399750,153.3632710575461
10399900,158.50584921436192
10400050,161.38091033228451
10400200,162.12247369914903
10400350,162.89200402972062
10400500,163.18294461689345
10400650,167.55697136373044
10400800,168.31541602890127
10400950,167.75490575091945
10401100,169.3659858895993
10401250,169.68598024352397
10401400,167.77055386910135
10401550,167.34222663680228
10401700,168.08349719393047
10401850,170.08990892847606
10402000,170.33344803009837
10402150,170.94496065197077
10402300,172.1090461719988
10402450,173.0163619202298
10402600,173.40673234197718
10402750,172.5414150126564
10402900,174.45495856926178
10403050,176.04251808229395
10403200,175.04824455467661
10403350,173.9013606821361
10403500,173.54814523477103
10403650,172.97458324103923
10403800,173.83465872467679
10403950,174.39856530800745
10404100,174.47973006592275
10404250,175.25986536280317
10404400,175.9614320464587
10404550,175.9321634902579
10404700,176.14858352923721
10404850,178.01774259933876
10405000,178.54914612829162
10405150,177.4419747719624
10405300,178.04246975923843
10405450,178.64701545859361
10405600,179.13255743741774
10405750,179.08342265348892
10405900,179.691609625157
10406050,179.69481719188428
10406200,181.19792618106513
10406350,181.00171020415644
10406500,180.0740687190408
10406650,179.9296343934203
10406800,180.17343899885245
10406950,181.21406764513412
10407100,182.34891748497537
10407250,179.57746716654333
10407400,177.93704713192187
10407550,176.9831527844071
10407700,177.77915096361127
10407850,177.16520512247982
10408000,178.39327372494304
10408150,178.76997637433848
10408300,179.43395042090103
10408450,178.9603429425633
