,index,blocknum,p0vs1,p1vs0,SUSHI-slippagemap_01,SUSHI-slippagemap_2,SUSHI-slippagemap_3,SUSHI-slippagemap_4,SUSHI-slippagemap_5,SUSHI-slippagemap_6,SUSHI-slippagemap_7,SUSHI-slippagemap_8,SUSHI-slippagemap_9,SUSHI-slippagemap_10,SUSHI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
203,203,12886587.0,0.0039563896131115245,252.75569339429757,2.0385497576703178,5.24426646576851,8.418087379229334,8.50256536848144,8.58620282916438,8.669008124878028,77.47815308613214,145.6026691238889,145.68302727385333,145.76258588662225,145.84135291767365,0.030036313950947965,0.030036313950947406,0.030036313950946858,0.030036313950946313,0.030036313950946313,0.030036313950946313,0.030036313950946313,0.030036313950946313,0.030036313950946313,0.030036313950946313
204,204,12888919.0,0.00392761456437087,254.6074681236399,3.2249633439310688,6.430680052029261,9.604500965490084,9.688978954742192,9.772616415425132,9.85542171113878,78.66456667239288,146.78908271014964,146.86944086011408,146.948999472883,147.0277665039344,0.025359115037934428,0.025359115037933873,0.02535911503793332,0.025359115037932776,0.025359115037932776,0.025359115037932776,0.025359115037932776,0.025359115037932776,0.025359115037932776,0.025359115037932776
205,205,12890614.0,0.0038502314194879816,259.72464796232526,3.2444429984214076,6.482376100873952,9.688092808972144,12.861913722432968,12.946391711685074,13.030029172368014,13.112834468081664,81.92197942933576,150.04649546709254,150.12685361705695,150.20641222982587,0.012691039939298458,0.012691039939297908,0.012691039939297363,0.012691039939297363,0.012691039939297363,0.012691039939297363,0.012691039939297363,0.012691039939297363,0.012691039939297363,0.012691039939297363
206,206,13001741.0,0.0038502314194879816,259.72464796232526,27.840183972619286,55.624507293192686,83.13238552097268,110.36656968444355,134.27201802567612,157.93961491628306,181.37172707458402,273.29786109723636,364.30935956944495,387.0489822779721,409.56235321023223,0.203400154278275,0.2969597445098084,0.3895884465449338,0.4812955252380811,0.5720901475082748,0.6619813933088421,0.7509782513075618,0.839089618623643,0.9263243076668345,1.01269104110447
207,207,13039222.0,0.0040427728906726875,247.35497814066113,1.7728621964132565,4.9466831098740816,5.0311610991261935,5.114798559809139,5.197603855522792,74.00674881677689,142.13126485453367,142.2116230044981,142.29118161726703,142.36994864831843,142.44793197281808,0.03132954004385243,0.04392035977505395,0.04392035977505343,0.04392035977505291,0.0439203597750524,0.04392035977505244,0.043920359775052466,0.0439203597750525,0.043920359775052535,0.04392035977505257
208,208,13042929.0,0.004429232200738877,225.77276482212463,67.91825440063126,136.04277043838803,136.12312858835244,136.2026872011214,136.2814542321728,136.35943755667245,136.4366449730674,136.51308420083765,136.58876288349933,136.6636885882417,136.6636885882418,0.30901584401415944,0.3093716977453753,0.30972401085178386,0.32269825856732093,0.33554341688087286,0.3482607699448893,0.3608515896760908,0.3608515896760903,0.36085158967608977,0.36085158967608927
209,210,13057156.0,0.004476429405530953,223.39233112096608,31.33832886098499,99.46284489874176,99.5432030487062,99.62276166147512,99.70152869252654,99.77951201702619,99.85671943342113,99.9331586611914,100.00883734385307,100.08376304859546,100.08376304859554,0.4719078820523075,0.4722637357835234,0.4726160488899319,0.485590296605469,0.4984354549190209,0.5111528079830373,0.5237436277142389,0.5237436277142383,0.5237436277142379,0.5237436277142373
210,211,13059609.0,0.004463467212617365,224.04107667088758,41.23832886045214,109.36284489820893,109.44320304817336,109.52276166094228,109.60152869199369,109.67951201649335,109.75671943288829,109.83315866065855,109.90883734332023,109.98376304806261,109.9837630480627,0.4276519856834502,0.4280078394146661,0.4283601525210746,0.4413344002366117,0.4541795585501636,0.46689691161418007,0.4794877313453816,0.47948773134538103,0.47948773134538053,0.47948773134538003
211,212,13060176.0,0.004433220104615245,225.56967089428758,64.6848948591902,132.80941089694699,132.8897690469114,132.96932765968032,133.04809469073174,133.1260780152314,133.20328543162634,133.2797246593966,133.35540334205828,133.43032904680067,133.43032904680075,0.3233446702550823,0.32370052398629817,0.32405283709270666,0.3370270848082438,0.3498722431217957,0.3625895961858121,0.3751804159170136,0.3751804159170131,0.3751804159170126,0.37518041591701207
212,213,13061226.0,0.004038732340417984,247.60244445822968,1.9321499150355161,5.105970828496341,5.190448817748453,5.274086278431398,5.3568915741450525,74.16603653539916,142.29055257315594,142.37091072312037,142.4504693358893,142.5292363669407,142.60721969144035,0.030685886166492062,0.04327670589769358,0.04327670589769306,0.04327670589769254,0.04327670589769203,0.043276705897692065,0.0432767058976921,0.04327670589769213,0.04327670589769216,0.0432767058976922
213,214,13065416.0,0.004509225259660007,221.7675858746962,6.30286165221345,74.42737768997023,74.50773583993465,74.58729445270359,74.66606148375499,74.74404480825464,74.8212522246496,74.89769145241986,74.97337013508154,75.04829583982392,75.04829583982401,0.5843942557612747,0.5847501094924905,0.5851024225988991,0.5980766703144361,0.610921828627988,0.6236391816920045,0.6362300014232061,0.6362300014232055,0.636230001423205,0.6362300014232045
214,215,13068718.0,0.004270487869202347,234.165282897006,0.06776915840373458,0.15057445411738837,68.9597194153715,137.0842354531283,137.1645936030927,137.24415221586165,137.32291924691305,137.4009025714127,137.47810998780764,137.5545492155779,137.63022789823958,0.0007758096647853469,0.013750057380322443,0.026595215693874377,0.0393125687578908,0.05190338848909232,0.0519033884890918,0.051903388489091276,0.05190338848909077,0.051903388489090804,0.05190338848909083
215,216,13069632.0,0.004429675123958952,225.75018980314428,67.69985149191145,135.82436752966822,135.90472567963266,135.98428429240158,136.06305132345298,136.14103464795264,136.21824206434758,136.29468129211787,136.37035997477955,136.4452856795219,136.445285679522,0.30998328755447946,0.31033914128569534,0.3106914543921038,0.32366570210764095,0.3365108604211929,0.34922821348520927,0.3618190332164108,0.3618190332164103,0.36181903321640974,0.36181903321640924
216,217,13086618.0,0.0039029496020494413,256.21647778257227,1.0208094768244627,4.258742579277016,7.46445928737521,10.638280200836034,10.722758190088147,10.806395650771092,10.889200946484745,79.69834590773885,147.82286194549565,147.90322009546006,147.98277870822898,0.02131136378071117,0.021311363780710656,0.021311363780710142,0.021311363780710177,0.02131136378071021,0.021311363780710243,0.021311363780710278,0.02131136378071031,0.02131136378071034,0.021311363780710375
217,218,13132795.0,0.003879215259511548,257.78409629320623,2.010809476771128,5.2487425792236815,8.454459287321875,11.628280200782699,11.712758190034812,11.796395650717757,11.87920094643141,80.68834590768552,148.8128619454423,148.89322009540672,148.97277870817567,0.017458987608278874,0.01745898760827836,0.017458987608277847,0.01745898760827788,0.017458987608277916,0.017458987608277948,0.017458987608277982,0.017458987608278013,0.017458987608278045,0.017458987608278076
218,219,13233669.0,0.004432333593573195,225.6147870841631,65.55872099231483,133.6832370300716,133.76359518003605,133.84315379280497,133.92192082385637,133.99990414835602,134.07711156475096,134.15355079252126,134.22922947518293,134.3041551799253,134.30415517992537,0.3194709356435333,0.3198267893747492,0.3201791024811577,0.3331533501966948,0.3459985085102467,0.35871586157426316,0.3713066813054647,0.3713066813054642,0.3713066813054636,0.3713066813054631
219,220,13243879.0,0.004431004159390822,225.68247828895758,66.5477309922616,134.67224703001838,134.75260517998282,134.83216379275174,134.91093082380314,134.9889141483028,135.06612156469774,135.142560792468,135.21823947512968,135.29316517987206,135.29316517987215,0.3150877639649278,0.3154436176961437,0.3157959308025522,0.3287701785180893,0.34161533683164125,0.35433268989565764,0.36692350962685916,0.36692350962685866,0.36692350962685816,0.36692350962685766
220,221,13247605.0,0.003952435398642578,253.00856285808982,2.207048679675671,5.412765387773864,8.58658630123469,8.6710642904868,8.754701751169746,8.8375070468834,77.64665200813751,145.77116804589429,145.85152619585872,145.93108480862765,146.00985183967904,0.029369956180449967,0.029369956180449446,0.02936995618044893,0.02936995618044842,0.029369956180448454,0.029369956180448485,0.02936995618044852,0.02936995618044855,0.029369956180448582,0.029369956180448617
221,222,13248535.0,0.0038916480085045353,256.96054674386534,1.4990605770868441,4.736993679539398,7.94271038763759,11.116531301098416,11.201009290350527,11.284646751033472,11.367452046747127,80.17659700800124,148.301113045758,148.38147119572244,148.46102980849136,0.019447437432099295,0.01944743743209878,0.01944743743209827,0.019447437432098303,0.019447437432098334,0.01944743743209837,0.0194474374320984,0.019447437432098435,0.019447437432098466,0.019447437432098497
222,223,13274211.0,0.0038563964121936956,259.30944153927214,2.9840605770068422,6.221993679459396,9.427710387557589,12.601531301018413,12.686009290270526,12.769646750953472,12.852452046667125,81.66159700792123,149.786113045678,149.86647119564245,149.94602980841137,0.013694425961670066,0.013694425961669551,0.01369442596166904,0.013694425961669074,0.013694425961669107,0.01369442596166914,0.013694425961669173,0.013694425961669204,0.013694425961669237,0.013694425961669268
223,224,13274899.0,0.0038560108111125846,259.33537248342606,3.0034776258336917,6.241410728286246,9.447127436384438,12.620948349845262,12.705426339097375,12.78906379978032,12.871869095493974,81.68101405674808,149.80553009450486,149.8858882444693,149.96544685723822,0.013619547291339405,0.013619547291338888,0.013619547291338378,0.013619547291338411,0.013619547291338446,0.013619547291338479,0.01361954729133851,0.013619547291338543,0.013619547291338576,0.013619547291338607
224,225,13288829.0,0.003855625248587726,259.3613060206744,3.023277625832625,6.261210728285178,9.466927436383372,12.640748349844197,12.725226339096308,12.808863799779253,12.891669095492908,81.700814056747,149.82533009450378,149.90568824446822,149.98524685723714,0.013543200949246877,0.013543200949246362,0.01354320094924585,0.013543200949245885,0.013543200949245918,0.013543200949245951,0.013543200949245984,0.013543200949246015,0.013543200949246048,0.01354320094924608
225,226,13418083.0,0.0044420949729986935,225.11900490163026,57.99514681603476,126.11966285379154,126.20002100375598,126.2795796165249,126.35834664757631,126.43632997207595,126.51353738847091,126.58997661624117,126.66565529890285,126.74058100364523,126.74058100364532,0.35303329349612267,0.35338914722733855,0.3537414603337471,0.36671570804928416,0.3795608663628361,0.39227821942685254,0.40486903915805406,0.40486903915805356,0.404869039158053,0.4048690391580525
226,227,13418111.0,0.003851386604424621,259.6467461488186,3.2016575356712953,6.439590638123849,9.645307346222042,12.819128259682866,12.90360624893498,12.987243709617925,13.070049005331578,81.87919396658569,150.00371000434245,150.0840681543069,150.1636267670758,0.012855804940247581,0.012855804940247064,0.012855804940246554,0.012855804940246587,0.01285580494024662,0.012855804940246655,0.012855804940246686,0.01285580494024672,0.012855804940246752,0.012855804940246783
227,228,13523433.0,0.0038506164426299304,259.69867809451586,3.2226323884701653,6.460565490922719,9.666282199020912,12.840103112481737,12.92458110173385,13.008218562416795,13.091023858130448,81.90016881938455,150.02468485714132,150.10504300710576,150.18460161987468,0.01277502631203716,0.012775026312036643,0.012775026312036133,0.012775026312036166,0.0127750263120362,0.012775026312036234,0.012775026312036267,0.012775026312036298,0.012775026312036331,0.012775026312036362
228,229,13569558.0,0.0038506164426299304,259.69867809451586,3.232532388469632,6.4704654909221855,9.67618219902038,12.850003112481204,12.934481101733315,13.01811856241626,13.100923858129915,81.91006881938402,150.0345848571408,150.11494300710524,150.19450161987416,0.012736902883861137,0.012736902883860621,0.012736902883860111,0.012736902883860144,0.012736902883860177,0.01273690288386021,0.012736902883860243,0.012736902883860276,0.012736902883860307,0.01273690288386034
229,230,13905781.0,0.003851386604424621,259.6467461488186,3.1899511053343947,6.427884207786948,9.633600915885141,12.807421829345966,12.891899818598079,12.975537279281024,13.058342574994677,81.86748753624879,149.99200357400557,150.07236172397,150.15192033673893,0.012900893381893262,0.012900893381892747,0.012900893381892235,0.01290089338189227,0.012900893381892303,0.012900893381892336,0.012900893381892369,0.012900893381892401,0.012900893381892433,0.012900893381892464
230,231,14075950.0,0.0038517717430850635,259.62078407041156,3.1757381599910115,6.4136712624435654,9.619387970541759,12.793208884002583,12.877686873254696,12.96132433393764,13.044129629651295,81.8532745909054,149.97779062866218,150.05814877862662,150.13770739139554,0.012955640224909595,0.012955640224909078,0.012955640224908568,0.012955640224908601,0.012955640224908636,0.012955640224908669,0.012955640224908702,0.012955640224908733,0.012955640224908766,0.012955640224908797
231,232,14129645.0,0.00019618093565818842,5097.335256583383,0.14671362744245495,0.31973201398844914,0.31973201398844914,0.31973201398844914,0.31973201398844914,0.31973201398844914,0.31973201398844914,0.31973201398844914,0.31973201398844914,0.31973201398844914,0.31973201398844914,7.350911744546862e-05,0.00010701029563779489,0.00014017814881533603,0.0001730159918809401,0.00020552710930755593,0.0002377147520945449,0.0002695821393779283,0.0003011324554182571,0.0003323688561947417,0.0003632944657000078
232,233,14144140.0,0.0038502314194879816,259.72464796232526,3.2442340542627295,6.482167156715283,9.687883864813477,12.861704778274301,12.946182767526413,13.029820228209358,13.112625523923013,81.92177048517712,150.0462865229339,150.12664467289832,150.20620328566727,0.01269184447015244,0.012691844470151923,0.012691844470151413,0.012691844470151446,0.012691844470151481,0.012691844470151514,0.012691844470151545,0.012691844470151578,0.012691844470151611,0.012691844470151642
233,234,14510989.0,0.0017699868423556812,564.9759512726641,9.27831941780681,20.05325901110799,30.72099111155051,41.282582906008095,51.739090430197884,62.09155899376404,72.34102402610992,82.48851029957068,92.53503245364779,102.48159472943331,112.32919229732028,0.022043979707092338,0.022043979707092338,0.022043979707092338,0.022043979707092338,0.022043979707092338,0.022043979707092338,0.022043979707092338,0.022043979707092338,0.022043979707092338,0.022043979707092338
234,235,14517250.0,0.0017699868423556812,564.9759512726641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,236,14625680.0,0.0017699868423556812,564.9759512726641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,237,14626181.0,0.001140645216168984,876.6967903995945,81.75748473505323,180.0095241132852,277.28398895340695,373.59060368602616,468.9389958898946,563.3387086436662,656.7991714494556,749.3297347202611,840.9396480356486,931.6380744519331,1021.4340801805375,0.24438661505586382,0.24438661505586382,0.24438661505586382,0.24438661505586382,0.24438661505586382,0.24438661505586382,0.24438661505586382,0.24438661505586382,0.24438661505586382,0.24438661505586382
237,238,14626720.0,0.001140645216168984,876.6967903995945,177.29766945555943,390.36510490159736,601.3125914782723,810.1612173940719,1016.9318608264589,1221.6452167076495,1424.321733670016,1624.9816888348332,1823.6451406579815,2020.3319599627257,2215.061807556407,0.5299719950528317,0.5299719950528317,0.5299719950528317,0.5299719950528317,0.5299719950528317,0.5299719950528317,0.5299719950528317,0.5299719950528317,0.5299719950528317,0.5299719950528317
238,239,14629881.0,0.0012000839846647148,833.2750147310605,59.773942538838355,268.62256845463793,475.3932118870249,680.1065677682155,882.7830847305822,1083.4430398953994,1282.1064917185474,1478.7933110232916,1673.523158616973,1866.3155063061681,1866.3155063061681,0.6767676027304396,0.9213867343508194,1.1635719950869339,1.1635719950869339,1.1635719950869339,1.1635719950869339,1.1635719950869339,1.1635719950869339,1.1635719950869339,1.1635719950869339
239,240,14630671.0,0.0011534916057825372,866.9330535106865,56.50902049347899,269.57645593951696,480.5239425161919,689.3725684319915,896.1432118643784,1100.856567745569,1303.5330847079356,1504.193039872753,1702.856491695901,1899.5433110006452,2094.2731585943266,0.6685252819338817,0.6685252819338817,0.6685252819338817,0.6685252819338817,0.6685252819338817,0.6685252819338817,0.6685252819338817,0.6685252819338817,0.6685252819338817,0.6685252819338817
240,241,14630954.0,0.0011534916057825372,866.9330535106865,-3.523884e-14,-1.6810698e-13,-2.9965313e-13,-4.2989044e-13,-5.5883193e-13,-6.864905e-13,-8.128789e-13,-9.3800978e-13,-1.06189565e-12,-1.1845489e-12,-1.30598178e-12,-4.1689e-16,-4.1689e-16,-4.1689e-16,-4.1689e-16,-4.1689e-16,-4.1689e-16,-4.1689e-16,-4.1689e-16,-4.1689e-16,-4.1689e-16
241,242,16051493.0,0.0011534916057825372,866.9330535106865,9.072580224432975e-05,0.00043280771844414164,0.000771486035356436,0.001106794610312595,0.001438766963437073,0.0017674363206522322,0.0020928355124435524,0.0024149970939337166,0.0027339532691759115,0.0030497359409772684,0.0033623766749622352,1.07332408161397e-06,1.45828622391793e-06,1.83941810559849e-06,2.21675785964095e-06,2.59034320136728e-06,2.96021149871229e-06,3.32639972362655e-06,3.6889444964618e-06,4.04788206877944e-06,4.40324832930008e-06
242,243,16104341.0,0.0011534916057825372,866.9330535106865,0.0019052418478358265,0.00908896209068971,0.01620120674847928,0.023242686825163828,0.03021410624335715,0.03711616274742912,0.04394954577757506,0.05071493899137156,0.05741301867393581,0.06404445478421782,0.07060991020033121,2.253980572223258e-05,3.062401071061633e-05,3.862778022590861e-05,4.655191506080072e-05,5.439720723705419e-05,6.216444148129989e-05,6.985439420449984e-05,7.746783443404073e-05,8.500552345271163e-05,9.246821492364546e-05
243,244,16134394.0,0.0011534916057825372,866.9330535106865,0.002812499870631575,0.013417039276812495,0.023916067105040704,0.03431063293258945,0.04460177588331719,0.054790525960817564,0.06487790091014081,0.0748649099400905,0.08475255137631577,0.09454181420583808,0.10423367696301569,3.327304654254188e-05,4.520687295396554e-05,5.702196128606368e-05,6.87194936613806e-05,8.030063925489765e-05,9.176655647259369e-05,0.0001031183914449365,0.0001143572794028302,0.00012548434414467774,0.00013650069822081817
244,245,16153576.0,0.0011534916057825372,866.9330535106865,0.0028125776238811504,0.013417410198928562,0.023916728279092265,0.034311581470661705,0.044603008926222536,0.05479204067784347,0.06487969449871094,0.07486697962552863,0.08475489441154509,0.09454442787112285,0.10423655856567236,3.327396639591467e-05,4.520812272514313e-05,5.702353769246051e-05,6.872139345309158e-05,8.030285921434022e-05,9.176909341421013e-05,0.00010312124221485456,0.00011436044087856179,0.00012548781323480282,0.00013650447186467382
245,246,16259923.0,0.001128393140719339,886.2159507301775,0.003929036438312336,0.014640443760510578,0.02524527633555799,0.03574459441572169,0.04613944760729113,0.056430875062851965,0.0666199068144729,0.07670756063534036,0.08669484576215807,0.09658276054817451,0.10637229400775228,3.1713737133312e-05,4.352915210062937e-05,5.522700786126045e-05,6.680847362250908e-05,7.8274707822379e-05,8.962685662302344e-05,0.00010086605528673066,0.00011199342764297169,0.0001230100862728427,0.00013391713279450933
246,247,16262809.0,0.0011158262717015908,896.1968590997949,0.009950542154860012,0.020661949477058253,0.03126678205210567,0.04176610013226937,0.052160953323838806,0.06245238077939964,0.07264141253102058,0.08272906635188804,0.09271635147870574,0.10260426626472219,0.11239379972429996,2.4956675257045e-05,3.677209022436238e-05,4.846994598499345e-05,6.005141174624209e-05,7.1517645946112e-05,8.286979474675642e-05,9.410899341046366e-05,0.00010523636576670469,0.0001162530243965757,0.00012716007091824233
247,248,16405844.0,0.0010958124879618223,912.5648876843605,0.009031488940754749,0.019850542154316277,0.030561949476514517,0.041166782051561934,0.05166610013172564,0.06206095332329507,0.0723523807788559,0.08254141253047684,0.0926290663513443,0.102616351478162,0.11250426626417845,2.582408129199952e-05,3.752193705263059e-05,4.910340281387923e-05,6.056963701374914e-05,7.192178581439357e-05,8.31609844781008e-05,9.428835683434184e-05,0.00010530501546421285,0.00011621206198587946,0.00012701058695691942
248,249,16406236.0,0.0008855970183141385,1129.181760236325,0.005807628794153347,0.017884634559285247,0.02984147806140467,0.04167935493291162,0.053399448795219365,0.06500293156458938,0.07649096363388969,0.08786469334648528,0.09912525836266121,0.11027378418531017,0.12131138624216192,2.690621711391859e-05,3.738561318463933e-05,4.776074273393332e-05,5.803264309677558e-05,6.820234143350966e-05,7.82708546015201e-05,8.823918944385848e-05,9.810834258503611e-05,0.00010787930085002844,0.00011755304139241199
249,250,16786847.0,0.0007950201093984001,1257.8298186151674,0.011205959060612385,0.023902134447207814,0.03647198703212187,0.04891677363337789,0.06123773877030054,0.07343611433617159,0.08551312010130348,0.0974699636034229,0.10930784047492986,0.1210279343372376,0.1326314171066076,2.152280296298843e-05,3.149113780532681e-05,4.136029094650445e-05,5.113124921149679e-05,6.080498975388033e-05,7.038247966403475e-05,7.986467676546141e-05,8.925252907434528e-05,9.85469753902023e-05,0.00010774894501184471
