,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
243,243,12592777.0,0.9909443504238056,1.0091384037583155,16087234.680948164,16626172.697273271,16678798.92470469,16681382.499893006,16681795.58788566,16682206.2050743,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,16682410.591713073,15608612.841444518,15658756.295446265,15680597.582918461,15683838.469502006,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755,15686687.824338755
244,244,12593768.0,0.9910434448588479,1.0090375000083147,15964778.367293686,16503716.383618793,16556342.61105021,16558926.186238527,16559339.27423118,16559749.89141982,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,16559954.278058594,15729973.497691656,15780116.9516934,15801958.239165599,15805199.125749141,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892,15808048.480585892
245,245,12594269.0,0.9909443504238056,1.0091384037583155,15999463.34715159,16502336.508754281,16554962.7361857,16557546.311374016,16557959.39936667,16558370.01655531,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,16558574.403194083,15587857.274442764,15638000.728444511,15659842.015916707,15663082.90250025,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337,15665932.257337
246,246,12594836.0,0.9866926500051939,1.0134868238805022,14682503.548256364,22310926.533866905,22441118.287856974,22478639.5795682,22508600.44646499,22536020.221529316,22549668.535221674,22576638.878273875,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,22603244.726452008,10228987.880660564,11625535.92639967,11640634.443113735,11670695.974392915,11698602.00926682,11711877.034445832,11738307.936833456,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299,11764580.74273299
247,247,12595400.0,0.9883713700833925,1.0117654459331682,13123713.598653374,20752136.584263917,20882328.338253986,20919849.629965212,20949810.496862,20977230.271926325,20990878.585618682,21017848.928670887,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,21044454.77684902,11768417.023203641,13164965.068942746,13180063.585656812,13210125.116935993,13238031.151809895,13251306.176988907,13277737.079376532,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066,13304009.885276066
248,248,12595963.0,0.9904490268555702,1.0096430738841269,18260329.278769527,18790700.883315526,18870661.073935684,18886850.235948283,18914352.382088795,18941690.029589158,18955297.47233424,18981983.25706155,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18995266.220819492,18127958.56269011,20859943.597889103,20895301.03338864,20925452.858214885,20955052.197865974,20968367.11625579,20994877.417671047,21021229.14520526,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196,21034345.84972196
249,249,12597270.0,0.9910434448588479,1.0090375000083147,17222628.88105031,17753000.48559631,17832960.67621647,17849149.838229068,17876651.98436958,17903989.631869942,17917597.074615024,17944282.859342333,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,17957565.82310028,19156124.94454036,21888109.97973935,21923467.41523889,21953619.240065135,21983218.579716224,21996533.49810604,22023043.799521297,22049395.52705551,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221,22062512.23157221
250,250,12597997.0,0.9900529462699251,1.0100469916963035,11526963.794497447,19155386.78010799,19285578.53409806,19323099.825809285,19353060.692706075,19380480.467770398,19394128.781462755,19421099.12451496,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,19447704.972693093,13348050.857888015,14744598.903627122,14759697.420341186,14789758.951620366,14817664.986494271,14830940.011673283,14857370.914060907,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442,14883643.719960442
251,251,12598690.0,0.9905480717582558,1.0095421196721597,18097510.105240315,18627881.709786315,18707841.900406472,18724031.06241907,18751533.208559584,18778870.856059946,18792478.29880503,18819164.083532337,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18832447.04729028,18289244.210334316,21021229.24553331,21056586.68103285,21086738.505859092,21116337.845510185,21129652.7639,21156163.065315254,21182514.79284947,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617,21195631.49736617
252,252,12600051.0,0.9915390656955327,1.0085331325786264,13057173.346891118,13587544.95143712,13667505.142057275,13683694.304069875,13711196.450210385,13738534.097710747,13752141.54045583,13778827.32518314,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,13792110.288941085,8810613.942573778,8887911.600366237,8923269.035865776,8953420.86069202,8983020.20034311,8996335.118732926,9022845.420148183,9049197.147682395,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096,9062313.852199096
253,253,12600837.0,0.9917373834240624,1.008331456204071,12933544.374761002,13436417.536363691,13489043.76379511,13491627.338983426,13492040.42697608,13492451.044164719,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,13492655.430803493,9667973.575461695,10116317.747107938,10336365.540127488,10339606.426711032,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783,10342455.781547783
254,254,12601491.0,0.9923325746345606,1.0077266690235005,12260573.692925401,12763446.854528092,12816073.08195951,12818656.657147827,12819069.74514048,12819480.36232912,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,12819684.748967892,10335606.414903155,10783950.5865494,11003998.37956895,11007239.266152492,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243,11010088.620989243
255,255,12604218.0,0.9926303041779204,1.007424411476318,11929132.585923448,12497112.035841776,12549738.263273194,12552321.83846151,12552734.926454164,12553145.543642804,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,10859235.07841026,11307579.250056503,11527627.043076053,11530867.929659598,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346
256,256,12604218.0,0.9926303041779204,1.007424411476318,11929132.585923448,12497112.035841776,12549738.263273194,12552321.83846151,12552734.926454164,12553145.543642804,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,12553349.930281578,10859235.07841026,11307579.250056503,11527627.043076053,11530867.929659598,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346,11533717.284496346
257,257,12606151.0,0.9928288401650591,1.0072229568127258,11704257.228589194,12272236.678507522,12324862.90593894,12327446.481127257,12327859.56911991,12328270.18630855,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,12328474.572947323,11082485.68365799,11530829.855304236,11750877.648323786,11754118.534907328,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079,11756967.889744079
258,258,12606867.0,0.9930274158613805,1.0070215424340236,11420125.314460956,11986095.061387824,12037232.97330311,12039075.73363641,12039488.821629064,12039899.438817704,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,12040103.825456478,11360381.613276295,11807985.412036505,12028033.205056056,12031274.091639599,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635,12034123.44647635
259,259,12607865.0,0.9930274158613805,1.0070215424340236,9061386.879988275,9627356.626915144,9678494.538830431,9680337.29916373,9680750.387156384,9681161.004345024,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9681365.390983798,9187880.475007845,9635484.273768054,9855532.066787606,9858772.953371149,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079,9861622.3082079
260,260,12610184.0,0.9929281230490756,1.007122244588267,9184836.964153789,9750806.711080657,9801944.622995943,9803787.383329244,9804200.471321898,9804611.088510538,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9804815.475149311,9065291.301284885,9512895.100045096,9732942.893064646,9736183.779648189,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494,9739033.13448494
261,261,12613238.0,0.992431807892024,1.0076259064328572,9678611.401585754,10244581.148512622,10295719.060427908,10297561.82076121,10297974.908753863,10298385.525942503,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,10298589.912581276,8387912.227921598,8835516.026681807,9055563.819701359,9058804.706284901,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652,9061654.061121652
262,262,12614338.0,0.9922333512994307,1.007827441690403,9834600.030547582,10400569.777474448,10451707.689389735,10453550.449723035,10453963.537715688,10454374.154904328,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,10454578.541543102,8233116.038243396,8680719.837003605,8900767.630023157,8904008.5166067,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345,8906857.87144345
263,263,12615596.0,0.991935740818121,1.0081298201587412,10170529.898812402,10736499.645739269,10787637.557654556,10789480.317987856,10789893.405980509,10790304.023169149,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,10790508.409807922,7899836.896278571,8347440.6950387815,8567488.488058332,8570729.374641875,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626,8573578.729478626
264,264,12616676.0,0.9909443504238056,1.0091384037583155,11139991.662577502,11685137.463255357,11736275.375170643,11738118.135503944,11738531.223496597,11738941.840685237,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,11739146.22732401,6897149.2413175525,7344753.040077763,7564800.8330973135,7568041.719680856,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607,7570891.074517607
265,265,12617279.0,0.9891623439787983,1.010956397690604,5986387.083363766,12180159.07172931,12271045.605634788,12294177.371811148,12296226.98603494,12296638.836796785,12296843.837325742,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,12297048.223964516,966268.5624264289,1407399.4499362907,1409022.3228646133,1412253.5041932678,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584,1413489.691356584
266,266,12617852.0,0.9891623439787983,1.010956397690604,6040791.723206272,12271473.332900079,12320096.456933495,12322819.767927935,12324869.382151727,12325281.232913572,12325486.23344253,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,12325690.620081302,886535.6929780658,1287178.8104673498,1288801.6833956724,1292032.8647243266,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643,1293269.051887643
267,267,12618801.0,0.9904490268555702,1.0096430738841269,11740801.243929466,12242294.27678516,12252553.969209194,12254396.729542496,12254809.817535149,12255220.434723789,12255424.82136256,12255424.82136256,12255424.82136256,12255424.82136256,12255424.821362562,12255424.821362562,12255424.821362562,12255424.821362562,12255424.821362562,12255424.821362562,12255424.821362562,12255424.821362562,12255424.821362562,12255424.821362562,6434812.72447152,6841807.13574546,7041641.392150399,7044882.278733942,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925,7047731.6335706925
268,268,12619570.0,0.9906471265654314,1.0094411755546044,11553250.781127142,12054743.813982835,12065003.50640687,12066846.266740171,12067259.354732824,12067669.971921464,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,12067874.358560238,6620592.806027379,7027587.217301319,7227421.4737062575,7230662.3602898,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551,7233511.715126551
269,269,12621432.0,0.9917373834240624,1.008331456204071,10410412.34204844,10911905.374904135,10922165.06732817,10924007.82766147,10924420.915654123,10924831.532842763,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,10925035.919481536,7753397.154135357,8160391.565409297,8360225.821814235,8363466.708397779,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529,8366316.063234529
270,270,12622976.0,0.9920349343922029,1.0080290172570154,10152197.331313545,10653690.36416924,10663950.056593275,10665792.816926574,10666205.904919228,10666616.522107868,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,10666820.908746641,8009524.529906486,8416518.941180427,8616353.197585365,8619594.084168907,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658,8622443.439005658
271,271,12623770.0,0.9920349343922029,1.0080290172570154,10030569.032955423,10457302.65058892,10462757.453687994,10464600.214021293,10465013.302013947,10465423.919202587,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,10465628.30584136,7911528.371061338,8313749.490211083,8513583.74661602,8516824.633199563,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314,8519673.988036314
272,272,12624839.0,0.9920349343922029,1.0080290172570154,9881944.381227288,10308677.998860786,10314132.80195986,10315975.56229316,10316388.650285814,10316799.267474454,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,10317003.654113228,7255689.053524597,7259709.455029843,7261337.205887428,7264578.092470971,7267427.447307721,7267427.447307721,7267427.447307721,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722,7267427.447307722
273,273,12626389.0,0.9922333512994307,1.007827441690403,9660571.964111255,10087305.581744753,10092760.384843826,10094603.145177126,10095016.23316978,10095426.85035842,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,10095631.236997193,7475325.583383498,7479345.984888745,8481249.612677917,9481768.819810458,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208,9484618.174647208
274,274,12627277.0,0.992431807892024,1.0076259064328572,9470475.640603751,9897209.258237248,9902664.061336322,9904506.821669623,9904919.909662277,9905330.526850916,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,9905534.91348969,7663971.981211423,7667992.38271667,8669896.010505842,9670415.217638383,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133,9673264.572475133
275,275,12628188.0,0.9938221158973624,1.0062162876070224,8160160.227395672,8586893.84502917,8592348.648128243,8594191.408461545,8594604.496454198,8595015.113642838,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8595219.500281611,8965317.379860513,8969337.781365758,9971241.409154931,10971760.616287472,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223,10974609.971124223
276,276,12630021.0,0.9986036895756386,1.0013982628333316,3977298.707518532,4016297.618347442,4020863.689675182,4021070.5435656738,4021482.394327518,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,4021891.781495249,13489905.17610641,13524898.783340275,13526905.968465405,15527710.789731897,15530941.971060552,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387,15532178.15822387
277,277,12630665.0,0.9986036895756386,1.0013982628333316,4200043.209940336,4239042.120769246,4243608.192096986,4243815.0459874775,4244226.896749321,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,4244636.283917053,14318431.561319973,14353425.168553839,14355432.353678968,16356237.17494546,16359468.356274115,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743,16360704.54343743
278,278,12632806.0,0.9993029219000711,1.0006975643567653,3415912.1886905115,3454911.0995194213,3459477.1708471617,3459684.024737653,3460095.875499497,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,3460505.262667228,15090454.142735679,15125447.749969544,15127454.935094673,17128259.756361168,17131490.937689822,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138,17132727.124853138
279,279,12633478.0,1.0016038486274839,0.9983987195839137,1398911.168173866,1671775.9299626115,1676342.001290352,1676548.8551808433,1676960.7059426876,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,1677370.0931104184,17812734.408895846,17847728.016129714,17849735.20125484,17852985.82504075,17856217.006369404,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272,17857453.19353272
280,280,12634273.0,1.000402704895686,0.999597457210266,2688888.294233049,2961753.056021794,2966319.1273495345,2966525.9812400257,2966937.83200187,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,2967347.219169601,16521408.094378792,16556401.701612655,16558408.886737784,16561659.510523692,16564890.691852346,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662,16566126.879015662
