,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
481,481,15726430.0,0.00022514181442032146,4441.644936435847,445.720369076703,906.2713163161411,1362.2399402460605,1813.6718262277827,2260.6121144734548,2703.1054971236836,3141.1962067546974,4161.3020494668535,5171.258182798644,6171.165564311537,7161.124205252072,0.2126332835724925,0.31520879845483707,0.41651981651995473,0.5168228245449896,0.6161278509694381,0.7144448260166892,0.8117835765829204,0.9081538414846638,1.0035652518039484,1.09802735193561
482,482,15729709.0,0.0002213690758209749,4517.342796374674,376.5410290619627,841.720369055389,1302.271316294827,1758.2399402247465,2209.6718262064687,2656.6121144521408,3099.1054971023696,3537.1962067333834,4557.3020494455395,5567.25818277733,6567.165564290223,0.2267988751889092,0.32810989325402684,0.4284129012790618,0.5277179277035102,0.6260349027507615,0.7233736533169925,0.8197439182187359,0.9151553285380205,1.0096174286696822,1.1031396594624572
483,483,15732584.0,0.00022134694112686224,4517.794530654311,378.52102906185615,843.7003690552825,1304.2513162947205,1760.2199402246401,2211.6518262063623,2658.5921144520344,3101.0854971022627,3539.1762067332766,4559.282049445433,5569.238182777223,6569.145564290117,0.22636055823426185,0.3276715762993795,0.42797458432441443,0.5272796107488629,0.6255965857961141,0.7229353363623452,0.8193056012640886,0.9147170115833732,1.0091791117150348,1.1027013425078098
484,484,15737008.0,0.00021566637206487627,4636.791496168825,51.99923542774627,526.5753383699491,996.4295752582614,1461.6089152516877,1922.1598624911258,2378.128486421045,2829.5603724027674,3276.5006606484394,3718.994043298668,4157.084752929682,5177.190595641838,0.29271627231576963,0.39202129874021807,0.49033827378746925,0.5876770243537004,0.6840472892554438,0.7794586995747284,0.87392079970639,0.9674430304991651,1.0600347461373874,1.0709227485871258
485,485,15740479.0,0.00022225628099220115,4499.310415596711,281.4870968137797,746.6664368072061,1207.2173840466442,1663.1860079765636,2114.617893958286,2561.558182203958,3004.0515648541864,3442.1422744852002,4462.248117197356,5472.204250529147,6472.111632042041,0.24788458406660946,0.3491956021317271,0.449498610156762,0.5488036365812105,0.6471206116284617,0.7444593621946929,0.8408296270964362,0.9362410374157207,1.0307031375473823,1.1242253683401575
486,486,15741815.0,0.00022971272006822152,4353.2635010504155,438.8666250920973,894.8352490220168,1346.267135003739,1793.207423249411,2235.70080589964,2673.7915155306537,3693.8973582428093,4703.8534915746,5703.760873087494,6693.719514028028,7673.828400732663,0.21532583598806515,0.3189321984333811,0.4215077133157257,0.5228187313808433,0.6231217394058782,0.7224267658303267,0.8207437408775778,0.918082491443809,1.0144527563455523,1.109864166664837
487,487,15746348.0,0.0002296208579468728,4355.0050676640585,447.9040210207502,903.8726449506697,1355.3045309323918,1802.2448191780638,2244.7382018282924,2682.8289114593063,3702.9347541714624,4712.890887503253,5712.798269016147,6702.756909956681,7682.865796661316,0.21325015942044,0.31685652186575597,0.41943203674810053,0.5207430548132183,0.6210460628382531,0.7203510892627015,0.8186680643099528,0.916006814876184,1.0123770797779272,1.107788490097212
488,488,15747679.0,0.0002287728729106926,4371.147624615336,73.4830737766763,534.0340210161144,990.0026449460339,1441.434530927756,1888.374819173428,2330.868201823657,2768.9589114546707,3789.0647541668263,4799.020887498617,5798.928269011511,6788.886909952045,0.29711510050646606,0.3996906153888106,0.5010016334539282,0.6013046414789631,0.7006096679034116,0.7989266429506628,0.8962653935168939,0.9926356584186373,1.0880470687379218,1.1825091688695835
489,489,15749354.0,0.00022588597238598415,4427.012396729282,368.5142651489059,829.065212388344,1285.0338363182634,1736.4657222999856,2183.406010545658,2625.899393195886,3063.9901028269,4084.095945539056,5094.052078870847,6093.95946038374,7083.918101324275,0.23004493776465965,0.33262045264700424,0.4339314707121219,0.5342344787371568,0.6335395051616053,0.7318564802088564,0.8291952307750876,0.925565495676831,1.0209769059961156,1.1154390061277772
490,490,15756988.0,0.00022588597238598415,4427.012396729282,378.6411888488043,851.8482656975673,1320.3470951060187,1784.1845151399732,2243.4069064831892,2698.060189434694,3148.189812100119,4180.214784777224,5201.971456747313,6213.561965181112,7215.0874898774755,0.23636666734912834,0.3417609996041778,0.4458627886801576,0.5489288004973233,0.6509693397442776,0.7519946101879997,0.8520147094219462,0.9510396445336368,1.0490793119083721,1.1461435188563245
491,491,15763082.0,0.00022410859196771464,4462.122541665253,89.71556956877572,567.678229309618,1040.8853061583811,1509.3841355668324,1973.2215556007868,2432.443946944003,2887.0972298955076,3337.226852560933,4369.251825238037,5391.008497208127,6402.599005641926,0.29922622043036573,0.40332800950634556,0.5063940213235112,0.6084345605704656,0.7094598310141876,0.8094799302481341,0.9085048653598248,1.00654453273456,1.1036087396825125,1.1997071871154155
492,492,15766497.0,0.0002238398363805102,4467.480034698016,119.41556956717716,597.3782293080195,1070.5853061567825,1539.084135565234,2002.9215555991884,2462.1439469424045,2916.7972298939094,3366.9268525593343,4398.951825236439,5420.708497206528,6432.299005640327,0.29257384715773976,0.39667563623371965,0.4997416480508853,0.6017821872978396,0.7028074577415617,0.8028275569755082,0.9018524920871988,0.9998921594619341,1.0969563664098865,1.1930548138427894
493,493,15776794.0,0.00021971510060935762,4551.348529193492,85.1058030123859,567.8718277391398,1045.834487479982,1519.0415643287452,1987.5403937371966,2451.377813771151,2910.600205114367,3365.253488065872,3815.3831107312967,4847.408083408402,5869.164755378491,0.29721602361844207,0.40028203543560775,0.5023225746825621,0.6033478451262841,0.7033679443602306,0.8023928794719213,0.9004325468466565,0.997496753794609,1.0935952012275119,1.1887375010053887
494,494,15785648.0,0.00021661734716505685,4616.435447517625,431.6058029937362,914.37182772049,1392.3344874613324,1865.5415643100955,2334.040393718547,2797.8778137525014,3257.1002050957172,3711.753488047222,4161.883110712647,5193.9080833897515,6215.664755359841,0.2216164490761826,0.3246824608933483,0.4267230001403026,0.5277482705840246,0.6277683698179711,0.7267933049296618,0.824832972304397,0.9218971792523495,1.0179956266852523,1.1131379264631294
495,495,15789024.0,0.00021653072188359396,4618.282298701225,441.9623345497836,924.7283592765375,1402.6910190173799,1875.8980958661427,2344.396925274594,2808.2343453085487,3267.4567366517645,3722.1100196032694,4172.239642268694,5204.264614945799,6226.021286915889,0.21937332356425668,0.32243933538142233,0.4244798746283767,0.5255051450720987,0.6255252443060452,0.7245501794177358,0.822589846792471,0.9196540537404235,1.0157525011733266,1.1108948009512034
496,496,15791095.0,0.0002141406398668781,4669.8282055272475,226.5946849390798,714.2123345425736,1196.9783592693275,1674.9410190101698,2148.1480958589327,2616.646925267384,3080.4843453013386,3539.7067366445544,3994.3600195960594,4444.489642261485,5476.514614938589,0.26356523229544093,0.3656057715423953,0.4666310419861173,0.5666511412200639,0.6656760763317545,0.7637157437064898,0.8607799506544422,0.9568783980873451,1.052020697865222,1.065433907003739
497,497,15799214.0,0.00021371280795290105,4679.1767399377595,276.09468493641555,763.7123345399093,1246.4783592666631,1724.4410190075055,2197.6480958562684,2666.14692526472,3129.9843452986743,3589.2067366418905,4043.8600195933955,4493.98964225882,5526.014614935924,0.25297538993876717,0.3550159291857215,0.45604119962944356,0.5560612988633901,0.6550862339750807,0.7531259013498159,0.8501901082977684,0.9462885557306714,1.041430855508548,1.0548440646470654
498,498,15801328.0,0.0002135846251358538,4681.9849479518225,291.63523243908156,779.2528820425754,1262.0189067693293,1739.9815665101717,2213.1886433589348,2681.6874727673858,3145.5248928013402,3604.7472841445565,4059.4005670960614,4509.530189761486,5541.555162438591,0.24965510052178738,0.35169563976874174,0.45272091021246375,0.5527410094464102,0.6517659445581009,0.7498056119328361,0.8468698188807886,0.9429682663136916,1.0381105660915684,1.0515237752300854
499,499,15810376.0,0.00021262570146448985,4703.100298375772,400.8657360360187,888.4833856395124,1371.2494103662664,1849.2120701071087,2322.419146955872,2790.917976364323,3254.7553963982778,3713.9777877414936,4168.631070692998,4618.760693358424,5650.785666035528,0.22637671183934024,0.3284172510862946,0.4294425215300166,0.5294626207639631,0.6284875558756537,0.726527223250389,0.8235914301983415,0.9196898776312444,1.0148321774091213,1.0282453865476384
500,500,15816192.0,0.00021220089624827862,4712.515440226903,450.36573603335444,937.9833856368482,1420.749410363602,1898.7120701044444,2371.9191469532075,2840.417976361659,3304.2553963956134,3763.477787738829,4218.131070690334,4668.260693355759,5700.285666032863,0.21586157598278408,0.31790211522973844,0.41892738567346044,0.5189474849074069,0.6179724200190976,0.7160120873938328,0.8130762943417853,0.9091747417746883,1.004317041552565,1.0177302506910821
501,501,15820473.0,0.00020910451206892589,4782.2975702713475,324.2874368927232,815.6542541453623,1303.2719037488562,1786.03792847561,2264.0005882164523,2737.207665065215,3205.7064944736667,3669.543914507621,4128.766305850837,4583.419588802342,5033.549211467767,0.2409524656613324,0.34197773610505444,0.44199783533900094,0.5410227704506916,0.6390624378254268,0.7361266447733793,0.8322250922062822,0.9273673919841591,0.9407806011226761,0.9540603536400902
502,502,15825755.0,0.00020706539778353342,4829.392118162601,71.52255907583088,567.827436879615,1059.1942541322542,1546.8119037357478,2029.5779284625019,2507.540588203344,2980.747665052107,3449.2464944605586,3913.083914494513,4372.306305837729,4826.959588789234,0.29130023187266363,0.39132033110661013,0.49034526621830077,0.588384933593036,0.6854491405409885,0.7815475879738915,0.8766898877517683,0.8901030968902854,0.9033828494076995,0.9165304722465583
503,503,15826561.0,0.00019856902437882137,5036.0321965033345,121.11881721310795,627.4492205589852,1128.7418010331603,1625.0466788369445,2116.4134960895835,2604.0311456930776,3086.797170419831,3564.7598301606736,4037.966907009437,4506.465736417888,4970.303156451842,0.275961525712297,0.3740011930870322,0.4710654000349847,0.5671638474678876,0.6623061472457645,0.6757193563842816,0.6889991089016957,0.7021467317405544,0.7151635400580274,0.7280508356818599
504,504,15827902.0,0.0001961220931463856,5098.864610085513,438.04336478993235,944.3737681358095,1445.6663486099849,1941.9712264137688,2433.338043666408,2920.955693269902,3403.7217179966556,3881.684377737498,4354.891454586261,4823.390283994712,5287.227704028667,0.21341586917049535,0.3114555365452306,0.4085197434931831,0.5046181909260861,0.5997604907039629,0.6131736998424799,0.626453452359894,0.6396010751987528,0.6526178835162257,0.6655051791400582
505,505,15831459.0,0.00019044031900358933,5250.988893697203,169.64357735711428,686.2020067061225,1197.6208647490491,1703.9512680949265,2205.243848569102,2701.548726372886,3192.915543625525,3680.5331932290187,4163.299217955772,4641.261877696615,5114.4689545453775,0.2617138305790002,0.3578122780119032,0.45295457778978,0.4663677869282971,0.47964753944571126,0.49279516228456993,0.505811970602043,0.5186992662258755,0.5314583372868229,0.5440904599467132
506,506,15832900.0,0.00018811236573629226,5315.971632624422,492.6790852887399,1009.237514637748,1520.6563726806748,2026.986776026552,2528.2793565007273,3024.5842343045115,3515.9510515571505,4003.568701160644,4486.334725887398,4964.297385628241,5437.5044624770035,0.20056943134027858,0.2966678787731815,0.3918101785510583,0.4052233876895755,0.4185031402069896,0.4316507630458483,0.4446675713633213,0.4575548669871538,0.47031393804810123,0.48294606070799156
507,507,15853161.0,0.00018542309137474722,5393.071556438251,348.6498722147136,870.3995549411259,1386.957984290134,1898.3768423330607,2404.707245678938,2905.999826153113,3402.3047039568974,3893.6715212095364,4381.28917081303,4864.055195539784,5342.0178552806265,0.22612177049228696,0.3212640702701638,0.3346772794086809,0.34795703192609506,0.36110465476495374,0.3741214630824267,0.3870087587062592,0.3997678297672067,0.412399952427097,0.4249063893777961
508,508,15866188.0,0.00018546017784725307,5391.993103897541,343.6498722149827,865.399554941395,1381.9579842904031,1893.37684233333,2399.707245679207,2900.9998261533824,3397.3047039571666,3888.6715212098056,4376.289170813299,4859.055195540053,5337.017855280896,0.22704901639387742,0.3221913161717542,0.33560452531027135,0.3488842778276855,0.3620319006665442,0.37504870898401715,0.3879360046078497,0.40069507566879714,0.4133271983286874,0.42583363527938656
509,509,15876829.0,0.0001855343730467445,5389.836845747471,332.97626288722864,854.7259456136409,1371.284374962649,1882.7032330055758,2389.033636351453,2890.3262168256283,3386.6310946294125,3877.9979118820515,4365.615561485545,4848.381586212299,5326.344245953142,0.229029016393984,0.3241713161718608,0.33758452531037797,0.35086427782779206,0.3640119006666508,0.3770287089841237,0.3899160046079563,0.4026750756689037,0.415307198328794,0.4278136352794931
510,510,15880474.0,0.0001911844491524686,5230.55093880834,68.41803895595021,584.9764683049583,1096.3953263478852,1602.7257296937623,2104.0183101679377,2600.323187971722,3091.690005224361,3579.3076548278545,4062.0736795546086,4540.0363392954505,5013.243416144214,0.28103024284085354,0.37712869027375645,0.4722709900516333,0.48568419919015043,0.4989639517075645,0.5121115745464233,0.5251283828638962,0.5380156784877288,0.5507747495486762,0.5634068722085664
511,511,15881946.0,0.00021262570146448985,4703.100298375772,400.96890363035385,888.5865532338477,1371.3525779606016,1849.315237701444,2322.522314550207,2791.0211439586583,3254.8585639926127,3714.0809553358285,4168.734238287334,4618.863860952759,5650.888833629863,0.22635477429719003,0.3283953135441444,0.4294205839878664,0.5294406832218129,0.6284656183335036,0.7265052857082388,0.8235694926561913,0.9196679400890942,1.014810239866971,1.0282234490054882
512,512,15882702.0,0.00020329041950900518,4919.070964658533,31.583584826319054,532.8761653004943,1029.1810431042784,1520.5478603569175,2008.1655099604113,2490.9315346871654,2968.8941944280077,3442.1012712767706,3910.600100685222,4374.437520719176,4833.659912062392,0.29666094450315583,0.39568587961484647,0.4937255469895817,0.5907897539375342,0.6868882013704372,0.782030501148314,0.7954437102868311,0.8087234628042452,0.821871085643104,0.8348878939605768
513,513,15884607.0,0.00019843008164440736,5039.558476783928,139.0358140117352,645.3662173576124,1146.6587978317878,1642.9636756355717,2134.3304928882108,2621.948142491705,3104.7141672184584,3582.676826959301,4055.883903808064,4524.382733216516,4988.22015325047,0.27240485317837004,0.3704445205531053,0.46750872750105776,0.5636071749339607,0.6587494747118375,0.6721626838503547,0.6854424363677688,0.6985900592066275,0.7116068675241005,0.724494163147933
514,514,15885852.0,0.00020506667284642073,4876.462791927792,314.84451677245914,811.1493945762433,1302.5162118288824,1790.133861432376,2272.89988615913,2750.8625458999722,3224.0696227487356,3692.5684521571866,4156.4058721911415,4615.628263534357,5070.281546485862,0.2411591877827418,0.3411792870166883,0.4402042221283789,0.5382438895031142,0.6353080964510667,0.7314065438839696,0.8265488436618464,0.8399620528003635,0.8532418053177776,0.8663894281566363
515,515,15886531.0,0.00021162875517299524,4725.255786637092,26.152387291554927,517.519204544194,1005.1368541476878,1487.9028788744417,1965.865538615284,2439.072615464047,2907.5714448724984,3371.408864906453,3830.6312562496687,4285.284539201174,4735.414161866599,0.30367058443952843,0.40469585488325044,0.5047159541171969,0.6037408892288876,0.7017805566036228,0.7988447635515753,0.8949432109844783,0.9900855107623551,1.0034987199008722,1.0167784724182862
516,516,15887511.0,0.00021607650717036007,4627.990396066404,5.213236675214515,492.83088627870825,975.5969110054622,1453.5595707463044,1926.7666475950675,2395.2654770035188,2859.102897037473,3318.3252883806895,3772.9785713321944,4223.108193997619,5255.133166674724,0.3111891040563319,0.4132296433032862,0.5142549137470083,0.6142750129809548,0.7132999480926454,0.8113396154673806,0.9084038224153331,1.004502269848236,1.0996445696261128,1.11305777876463
517,517,15892667.0,0.0002141620539308648,4669.361269400308,223.27010701347794,710.8877566169717,1193.6537813437255,1671.616441084568,2144.823517933331,2613.3223473417825,3077.159767375737,3536.3821587189527,3991.0354416704577,4441.165064335883,5473.190037012987,0.26427724482791726,0.36631778407487164,0.46734305451859365,0.5673631537525401,0.6663880888642307,0.764427756238966,0.8614919631869185,0.9575904106198214,1.0527327103976982,1.0661459195362153
518,518,15893709.0,0.00021375555265161971,4678.24104494636,270.5062344109355,758.1238840144292,1240.8899087411833,1718.8525684820254,2192.0596453307885,2660.55847473924,3124.3958947731944,3583.61828611641,4038.271569067915,4488.40119173334,5520.4261644104445,0.2541698940251044,0.3562104332720588,0.4572357037157808,0.5572558029497273,0.656280738061418,0.7543204054361532,0.8513846123841057,0.9474830598170086,1.0426253595948856,1.0560385687334026
519,519,15895105.0,0.00021011057604649672,4759.398688139828,203.86657083891328,695.2333880915525,1182.8510376950462,1665.6170624218,2143.5797221626426,2616.7867990114055,3085.285628419857,3549.1230484538114,4008.345439797027,4462.998722748532,4913.1283454139575,0.26619439471558093,0.367219665159303,0.4672397643932495,0.5662646995049401,0.6643043668796753,0.7613685738276278,0.8574670212605308,0.9526093210384076,0.9660225301769247,0.9793022826943388
520,520,15899618.0,0.00020564163535463246,4862.828474766227,242.95116102536628,739.2560388291504,1230.6228560817895,1718.2405056852833,2201.006530412037,2678.9691901528795,3152.1762670016424,3620.675096410094,4084.5125164440483,4543.734907787264,4998.3881907387695,0.25592349144773546,0.35594359068168197,0.45496852579337255,0.5530081931681078,0.6500724001160603,0.7461708475489632,0.84131314732684,0.8547263564653572,0.8680061089827713,0.88115373182163
521,521,15914697.0,0.00020525130669321286,4872.07616901894,291.43616205392175,787.7410398577058,1279.107857110345,1766.7255067138387,2249.4915314405926,2727.454191181435,3200.6612680301982,3669.1600974386492,4132.997517472604,4592.2199088158195,5046.873191767325,0.24596177451723134,0.34598187375117784,0.4450068088628684,0.5430464762376037,0.6401106831855562,0.7362091306184592,0.831351430396336,0.844764639534853,0.8580443920522671,0.8711920148911259
522,522,15926288.0,0.0002068377624499341,4834.707106455254,98.29326692870151,594.5981447324856,1085.9649619851248,1573.5826115886186,2056.3486363153725,2534.311296056215,3007.5183729049777,3476.017202313429,3939.8546223473836,4399.077013690599,4853.730296642105,0.2857597242040651,0.38577982343801154,0.4848047585497022,0.5828444259244374,0.6799086328723899,0.7760070803052929,0.8711493800831697,0.8845625892216868,0.8978423417391009,0.9109899645779597
523,523,15929912.0,0.00020727255638559812,4824.565381147983,45.702000282407575,542.0068780861917,1033.3736953388309,1520.9913449423245,2003.7573696690786,2481.7200294099207,2954.927106258684,3423.425935667135,3887.2633557010895,4346.485747044306,4801.13902999581,0.2966497242046512,0.3966698234385977,0.49569475855028833,0.5937344259250236,0.690798632872976,0.786897080305879,0.8820393800837558,0.895452589222273,0.9087323417396871,0.9218799645785458
524,524,15930978.0,0.0002141406398668781,4669.8282055272475,226.41713444275155,714.0347840462454,1196.8008087729993,1674.7634685138416,2147.9705453626048,2616.4693747710558,3080.30679480501,3539.5291861482265,3994.1824690997314,4444.312091765156,5476.337064442261,0.2636032551909873,0.3656437944379417,0.4666690648816637,0.5666891641156102,0.6657140992273008,0.7637537666020361,0.8608179735499886,0.9569164209828915,1.0520587207607683,1.0654719298992854
525,525,15934367.0,0.00021205241501933537,4715.815190828258,468.9565374696972,956.574187073191,1439.3402117999449,1917.3028715407872,2390.50994838955,2859.0087777980016,3322.846197831956,3782.068589175172,4236.721872126677,4686.851494792102,5718.876467469207,0.21191783553546847,0.31395837478242283,0.41498364522614484,0.5150037444600913,0.614028679571782,0.7120683469465172,0.8091325538944697,0.9052310013273727,1.0003733011052496,1.0137865102437666
526,526,15935548.0,0.0002098586071650387,4765.113108816032,233.13105711342766,724.4978743660668,1212.1155239695606,1694.8815486963144,2172.844208437157,2646.0512852859197,3114.550114694371,3578.3875347283256,4037.6099260715414,4492.263209023046,4942.392831688471,0.26004887194319604,0.3610741423869181,0.4610942416208646,0.5601191767325552,0.6581588441072904,0.7552230510552429,0.8513214984881459,0.9464637982660227,0.9598770074045399,0.9731567599219539
527,527,15936556.0,0.000207044693314202,4829.875057374417,74.41617929147324,570.7210570952574,1062.0878743478966,1549.7055239513902,2032.4715486781442,2510.4342084189866,2983.6412852677495,3452.140114676201,3915.9775347101554,4375.199926053371,4829.853209004877,0.290701077459468,0.3907211766934145,0.48974611180510513,0.5877857791798403,0.6848499861277928,0.7809484335606958,0.8760907333385726,0.8895039424770897,0.9027836949945038,0.9159313178333626
528,528,15948039.0,0.00020042423691399538,4989.4165266504815,390.3454256634808,891.638006137656,1387.9428839414402,1879.3097011940793,2366.927350797573,2849.693375524327,3327.656035265169,3800.8631121139324,4269.361941522384,4733.199361556338,5192.421752899554,0.224240067271335,0.32326500238302563,0.4213046697577609,0.5183688767057134,0.6144673241386163,0.7096096239164931,0.7230228330550103,0.7363025855724243,0.7494502084112831,0.762467016728756
529,529,15951299.0,0.00019728257552963183,5068.871375565553,286.9811496056451,793.3115529515223,1294.6041334256977,1790.9090112294816,2282.2758284821207,2769.893478085615,3252.6595028123684,3730.6221625532107,4203.829239401974,4672.328068810425,5136.16548884438,0.24313165963516187,0.3411713270098971,0.4382355339578496,0.5343339813907525,0.6294762811686294,0.6428894903071465,0.6561692428245606,0.6693168656634193,0.6823336739808923,0.6952209696047248
530,530,15953295.0,0.00019302856525527532,5180.580390666664,335.4275967144816,846.8464547574084,1353.1768581032857,1854.4694385774608,2350.774316381245,2842.1411336338842,3329.758783237378,3812.524807964132,4290.487467704974,4763.694544553737,5232.193373962188,0.23190918933479943,0.3289733962827519,0.4250718437156548,0.5202141434935317,0.5336273526320489,0.546907105149463,0.5600547279883217,0.5730715363057945,0.5859588319296272,0.5987179029905746
531,531,15953980.0,0.00019156718151926985,5220.100813037277,16.869167354816383,533.4275967038245,1044.8464547467513,1551.1768580926284,2052.469438566804,2548.7743163705877,3040.1411336232272,3527.758783226721,4010.524807953475,4488.487467694317,4961.69454454308,0.290896018219582,0.3869944656524849,0.48213676543036177,0.4955499745688789,0.508829727086293,0.5219773499251517,0.5349941582426246,0.5478814538664573,0.5606405249274047,0.5732726475872949
532,532,15955567.0,0.0001889607363666458,5292.10469448887,372.74653186067184,889.30496120968,1400.7238192526067,1907.054222598484,2408.3468030726594,2904.651680876443,3396.0184981290827,3883.6361477325763,4366.40217245933,4844.364832200173,5317.571909048936,0.2231821792144976,0.31928062664740053,0.41442292642527734,0.42783613556379446,0.4411158880812086,0.4542635109200673,0.46728031923754026,0.4801676148613728,0.49292668592232025,0.5055588085822106
533,533,15960583.0,0.00018496013572937424,5406.570426954905,415.04649028568605,936.7961730120983,1453.3546023611066,1964.7734604040334,2471.1038637499105,2972.396444224086,3468.70132202787,3960.068139280509,4447.685788884003,4930.451813610756,5408.414473351599,0.21382520511842815,0.308967504896305,0.3223807140348221,0.33566046655223625,0.3488080893910949,0.3618248977085679,0.3747121933324004,0.3874712643933479,0.40010338705323817,0.4126098240039373
534,534,15965150.0,0.00018425865594267384,5427.153448417196,514.0464902803575,1035.7961730067698,1552.3546023557778,2063.7734603987046,2570.1038637445818,3071.396444218757,3567.7013220225413,4059.0681392751803,4546.685788878674,5029.4518136054285,5507.414473346271,0.19554780445806852,0.2906901042359453,0.3041033133744625,0.3173830658918766,0.3305306887307353,0.34354749704820825,0.3564347926720408,0.36919386373298824,0.3818259863928785,0.39433242334357765
535,535,15965840.0,0.00017985333608293297,5560.085910994087,99.86269521283823,632.1518877690461,1159.1449667806723,1680.8946495070845,2197.453078856093,2708.8719368990196,3215.2023402448967,3716.494920719072,4212.799798522856,4704.166615775495,5191.784265378989,0.18665853190038434,0.19993828441779843,0.21308590725665716,0.22610271557413011,0.23899001119796265,0.25174908225891013,0.2643812049188004,0.2768876418694995,0.28926964417446327,0.3015284493899355
536,536,15968190.0,0.000179117483725086,5582.927915260495,210.68078302103905,742.9699755772469,1269.963054588873,1791.7127373152855,2308.2711666642936,2819.6900247072203,3326.0204280530975,3827.313008527273,4323.617886331057,4814.9847035836965,5302.60235318719,0.1667672610925329,0.18004701360994702,0.19319463644880572,0.2062114447662787,0.2190987403901112,0.23185781145105866,0.24448993411094896,0.2569963710616481,0.2693783733666118,0.28163717858208404
537,537,15975207.0,0.00017951195622664055,5570.659587361762,150.68078302426846,682.9699755804763,1209.9630545921025,1731.7127373185149,2248.271166667523,2759.69002471045,3266.020428056327,3767.3130085305024,4263.617886334287,4754.984703586925,5242.602353190419,0.1775267478249017,0.19080650034231578,0.2039541231811745,0.2169709314986475,0.22985822712248,0.24261729818342745,0.25524942084331775,0.26775585779401684,0.2801378600989806,0.29239666531445285
538,538,15975840.0,0.0001798893085486829,5558.974060592228,95.59198787583911,627.881180432047,1154.8742594436733,1676.6239421700855,2193.1823715190935,2704.6012295620203,3210.9316329078974,3712.224213382073,4208.529091185857,4699.895908438496,5187.51355804199,0.18742674782543453,0.20070650034284865,0.21385412318170735,0.22687093149918033,0.23975822712301284,0.2525172981839603,0.26514942084385057,0.2776558577945497,0.29003786009951343,0.30229666531498567
539,539,15979008.0,0.00018001526884771853,5555.084334795713,75.42375798152902,607.7129505377369,1134.7060295493632,1656.4557122757753,2173.0141416247834,2684.43299966771,3190.7634030135873,3692.0559834877627,4188.360861291547,4679.727678544186,5167.3453281476795,0.19105626910505086,0.20433602162246495,0.21748364446132368,0.23050045277879663,0.24338774840262917,0.25614681946357665,0.2687789421234669,0.281285379074166,0.2936673813791298,0.305926186594602
540,540,15979732.0,0.00018355983658812117,5447.814830233477,89.58430238158313,616.5773813932093,1138.3270641196216,1654.8854934686296,2166.3043515115564,2672.6347548574336,3173.927335331609,3670.232213135393,4161.599030388033,4649.216679991526,5131.98270471828,0.27183273246764006,0.2852459416061572,0.29852569412357133,0.31167331696243,0.324690125279903,0.3375774209037355,0.350336491964683,0.36296861462457325,0.3754750515752724,0.3878570538802361
541,541,15982447.0,0.00018494164156521772,5407.1110839976,416.577381403974,938.3270641303862,1454.8854934793944,1966.3043515223212,2472.6347548681983,2973.9273353423737,3470.232213146158,3961.599030398797,4449.216680002291,4931.982704729045,5409.945364469887,0.21354205048517746,0.3086843502630543,0.3220975594015714,0.33537731191898557,0.34852493475784424,0.3615417430753172,0.37442903869914973,0.3871881097600972,0.3998202324199875,0.4123266693706866
542,542,15984815.0,0.00018204267074905058,5493.217584016441,308.1748351698178,835.1679141814441,1356.9175969078563,1873.4760262568643,2384.894884299791,2891.2252876456682,3392.5178681198436,3888.8227459236277,4380.189563176267,4867.80721277976,5350.5732375065145,0.23187212791210082,0.24528533705061797,0.2585650895680321,0.27171271240689077,0.28472952072436375,0.29761681634819626,0.31037588740914374,0.323008010069034,0.33551444701973315,0.3478964493246969
543,543,15994958.0,0.00018398248894390746,5435.299879571038,27.579100465755836,554.5721794773821,1076.3218622037944,1592.8802915528024,2104.2991495957294,2610.6295529416066,3111.922133415782,3608.2270112195656,4099.593828472205,4587.211478075698,5069.977502802452,0.2832279419199661,0.2966411510584832,0.3099209035758973,0.32306852641475603,0.336085334732229,0.3489726303560615,0.36173170141700894,0.3743638240768993,0.38687026102759836,0.39925226333256214
544,544,16005614.0,0.00018627795954181755,5368.32163321775,227.04544215167675,748.795124878089,1265.3535542270972,1776.772412270024,2283.1028156159014,2784.3953960900762,3280.7002738938604,3772.0670911464995,4259.684740749994,4742.450765476748,5220.41342521759,0.24872314214535296,0.34386544192322976,0.35727865106174694,0.37055840357916103,0.38370602641801976,0.3967228347354927,0.40961013035932525,0.4223692014202727,0.43500132408016295,0.4475077610308621
545,545,16007960.0,0.00019044031900358933,5250.988893697203,170.63667195571003,687.1951013047182,1198.613959347645,1704.9443626935222,2206.2369431676975,2702.5418209714817,3193.9086382241208,3681.5262878276144,4164.292312554368,4642.254972295211,5115.462049143974,0.2615246947183114,0.3576231421512143,0.4527654419290912,0.4661786510676083,0.4794584035850224,0.4926060264238811,0.505622834741354,0.5185101303651866,0.5312692014261341,0.5439013240860243
