,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2053,2053,16206849.0,0.9999026535686368,1.0000973559086135,5224057.774753988,5224793.377247209,5225525.310305154,5226253.593294043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5226318.960690043,5777706.171320759,5778441.702452047,5779173.56467001,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618,5779843.65358618
2054,2054,16207674.0,0.9999026535686368,1.0000973559086135,5225318.102676447,5226053.7051696675,5226785.638227614,5227513.921216502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5227579.288612502,5776445.896428541,5777181.42755983,5777913.289777792,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625,5778583.3786939625
2055,2055,16209301.0,0.9999026535686368,1.0000973559086135,5233107.106516299,5233842.70900952,5234574.642067465,5235302.925056354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5235368.292452354,5768657.227368548,5769392.758499836,5770124.620717798,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969,5770794.709633969
2056,2056,16210480.0,0.9999026535686368,1.0000973559086135,5252003.843598625,5252739.446091846,5253471.379149791,5254199.66213868,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5254265.02953468,5749761.352894123,5750496.884025412,5751228.7462433735,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544,5751898.835159544
2057,2057,16213354.0,0.9999026535686368,1.0000973559086135,5347266.431394238,5348002.033887459,5348733.966945405,5349462.249934294,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5349527.617330293,5654504.200722529,5655239.731853818,5655971.594071779,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951,5656641.682987951
2058,2058,16214092.0,0.9999026535686368,1.0000973559086135,5350072.94846722,5350808.550960441,5351540.484018387,5352268.7670072755,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5352334.134403275,5651697.871298394,5652433.402429683,5653165.264647646,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816,5653835.353563816
2059,2059,16214660.0,0.9999026535686368,1.0000973559086135,5449678.263038478,5450413.865531699,5451145.798589645,5451874.081578534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5451939.448974534,5552100.236111684,5552835.767242972,5553567.629460935,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105,5554237.718377105
2060,2060,16215405.0,0.9999026535686368,1.0000973559086135,5447439.300326143,5448174.902819364,5448906.83587731,5449635.118866199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5449700.486262199,5554339.004414769,5555074.535546058,5555806.39776402,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019,5556476.48668019
2061,2061,16217588.0,0.9998026733013067,1.0001973656442043,5528898.814067074,5529634.452971894,5530366.422991602,5531094.7420718875,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5531167.374238127,5472887.209184762,5473622.703152721,5474354.528401994,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024,5475017.317599024
2062,2062,16218756.0,0.9998026733013067,1.0001973656442043,5528926.742626809,5529662.381531629,5530394.351551336,5531122.670631622,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5531195.3027978605,5472859.283498714,5473594.7774666725,5474326.602715946,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976,5474989.391912976
2063,2063,16219882.0,0.9998026733013067,1.0001973656442043,5518923.549781819,5519659.188686639,5520391.1587063465,5521119.477786632,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5521192.109952872,5482861.457046677,5483596.951014635,5484328.776263909,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939,5484991.565460939
2064,2064,16220797.0,0.9998026733013067,1.0001973656442043,5542770.955136839,5543506.59404166,5544238.564061368,5544966.883141653,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5545039.515307892,5459016.514672442,5459752.008640401,5460483.833889674,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704,5461146.623086704
2065,2065,16221650.0,0.9998026733013067,1.0001973656442043,5548441.024643859,5549176.663548679,5549908.633568387,5550636.952648672,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5550709.584814912,5453347.047503025,5454082.541470984,5454814.366720257,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287,5455477.155917287
2066,2066,16222926.0,0.9998026733013067,1.0001973656442043,5555746.691202993,5556482.330107814,5557214.300127521,5557942.619207806,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5558015.251374045,5446042.166507396,5446777.660475355,5447509.485724628,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575,5448172.2749216575
2067,2067,16223980.0,0.9998026733013067,1.0001973656442043,5656216.912139782,5656952.551044602,5657684.521064309,5658412.840144595,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5658485.472310834,5345583.83117556,5346319.325143519,5347051.150392792,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822,5347713.939589822
2068,2068,16224945.0,0.9998026733013067,1.0001973656442043,5633695.821589271,5634431.460494091,5635163.430513798,5635891.749594084,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5635964.381760323,5368102.082031747,5368837.575999706,5369569.401248979,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009,5370232.190446009
2069,2069,16225563.0,0.9998026733013067,1.0001973656442043,5603508.2825149875,5604243.921419808,5604975.891439515,5605704.210519801,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5605776.84268604,5398285.973772723,5399021.467740681,5399753.292989954,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985,5400416.082186985
2070,2070,16226791.0,0.9998026733013067,1.0001973656442043,5586583.62018075,5587319.259085571,5588051.229105279,5588779.548185564,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5588852.180351803,5415208.670919836,5415944.164887793,5416675.990137067,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097,5417338.779334097
2071,2071,16227379.0,0.9998026733013067,1.0001973656442043,5581661.434905004,5582397.073809825,5583129.043829531,5583857.362909817,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5583929.995076057,5420130.29540951,5420865.789377469,5421597.614626742,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772,5422260.403823772
2072,2072,16228197.0,0.9998026733013067,1.0001973656442043,5572886.791579985,5573622.430484805,5574354.400504513,5575082.719584798,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5575155.351751038,5428903.951048791,5429639.445016749,5430371.2702660225,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053,5431034.059463053
2073,2073,16229178.0,0.9998026733013067,1.0001973656442043,5571394.210538248,5572129.849443068,5572861.819462775,5573590.138543061,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5573662.7707092995,5430396.365615235,5431131.859583193,5431863.684832467,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496,5432526.474029496
2074,2074,16231136.0,0.9999026535686368,1.0000973559086135,5091245.467650439,5091981.07014366,5092713.003201605,5093441.286190494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5093506.653586494,5910514.670053105,5911250.201184393,5911982.063402356,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526,5912652.152318526
2075,2075,16232801.0,0.9999026535686368,1.0000973559086135,5065120.825596808,5065856.428090029,5066588.361147976,5067316.644136864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5067382.011532864,5936638.978038517,5937374.509169806,5938106.371387768,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938,5938776.460303938
2076,2076,16234065.0,1.0000026438339937,0.9999973561729961,4966787.3189366115,4967522.884282743,4968254.781082273,4968983.027964037,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,4969041.130283496,6034972.451822405,6035708.019366486,6036439.917795104,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324,6037117.307570324
2077,2077,16234889.0,1.0000026438339937,0.9999973561729961,4709157.336348719,4709892.901694851,4710624.798494382,4711353.045376144,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,4711411.147695604,6292611.513190907,6293347.080734989,6294078.979163607,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827,6294756.368938827
2078,2078,16235878.0,1.0000026438339937,0.9999973561729961,4752788.549909442,4753524.115255574,4754256.012055105,4754984.258936867,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,4755042.361256327,6248977.828663838,6249713.396207919,6250445.294636537,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759,6251122.684411759
2079,2079,16238337.0,1.0000026438339937,0.9999973561729961,4774797.538702859,4775533.104048991,4776265.0008485215,4776993.247730284,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,4777051.350049743,6226967.737861834,6227703.305405915,6228435.203834533,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753,6229112.593609753
2080,2080,16241279.0,1.0000026438339937,0.9999973561729961,4775344.439646968,4776080.004993099,4776811.90179263,4777540.148674392,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,4777598.2509938525,6226420.810767159,6227156.378311241,6227888.276739859,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079,6228565.666515079
2081,2081,16242024.0,1.0000026438339937,0.9999973561729961,4881206.700255153,4881942.265601285,4882674.162400816,4883402.409282578,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,4883460.511602038,6120554.614388183,6121290.181932264,6122022.080360882,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102,6122699.470136102
2082,2082,16242951.0,1.0000026438339937,0.9999973561729961,4854339.488208112,4855075.053554244,4855806.950353775,4856535.197235538,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,4856593.299554997,6147422.613138903,6148158.180682984,6148890.079111602,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822,6149567.468886822
2083,2083,16243889.0,1.0000026438339937,0.9999973561729961,4851584.658358767,4852320.223704898,4853052.120504429,4853780.367386192,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,4853838.4697056515,6150177.531810681,6150913.099354763,6151644.997783381,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602,6152322.387558602
2084,2084,16244728.0,1.0000026438339937,0.9999973561729961,4913986.483767951,4914722.049114082,4915453.945913613,4916182.192795376,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,4916240.295114836,6087774.066502558,6088509.634046639,6089241.532475257,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478,6089918.922250478
2085,2085,16247107.0,1.0000026438339937,0.9999973561729961,4914260.459020556,4914996.024366687,4915727.921166218,4916456.16804798,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,4916514.270367441,6087500.085766573,6088235.653310655,6088967.551739273,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493,6089644.941514493
2086,2086,16247614.0,1.0000026438339937,0.9999973561729961,4913388.829479485,4914124.394825616,4914856.291625147,4915584.538506909,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,4915642.64082637,6088371.732804637,6089107.300348719,6089839.198777337,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558,6090516.588552558
2087,2087,16248920.0,1.0000026438339937,0.9999973561729961,4919259.356217743,4919994.921563875,4920726.818363406,4921455.065245168,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,4921513.167564628,6082501.09115572,6083236.658699801,6083968.557128419,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395,6084645.9469036395
2088,2088,16250082.0,1.0000026438339937,0.9999973561729961,4924358.846193215,4925094.411539346,4925826.308338877,4926554.555220639,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,4926612.6575401,6077401.506954258,6078137.07449834,6078868.9729269575,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178,6079546.362702178
2089,2089,16250768.0,1.0000026438339937,0.9999973561729961,4908209.7119264575,4908945.2772725895,4909677.17407212,4910405.420953883,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,4910463.523273342,6093550.957455392,6094286.524999473,6095018.423428091,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312,6095695.813203312
2090,2090,16251881.0,1.0000026438339937,0.9999973561729961,4909768.878847296,4910504.444193427,4911236.340992958,4911964.587874722,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,4912022.690194181,6091991.757728693,6092727.325272774,6093459.223701392,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613,6094136.613476613
