,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
76,76,15130956.0,5.5684502829993345,0.17958317829523118,321.8161339616229,322.0461110495509,322.27494123961634,322.5026301718818,322.72918354987894,322.9546070178139,323.1789062731773,323.4020868741876,323.6241544276624,323.8451144739884,324.0649725232092,324.2837340532578,324.50140457681385,324.7179895335734,324.93349432481733,325.14792431230273,325.3612848817633,325.5735813737291,325.78481908292366,325.9950032885889,2996.1635764130997,4501.239529590981,4502.512740148587,4503.779600797675,4505.0401432883,4506.294399056361,4507.5423994479015,4508.7841757089045,4510.019758974844,4511.249180016169,4512.472469711403,4513.689658549481,4514.900776859687,4516.105854799948,4517.304922844891,4518.498010781063,4519.685148692098,4520.866365689645,4522.041691921924,4523.211156285237
77,77,15131467.0,5.598039933353863,0.17863395258077167,81.83445285917027,82.06374112031655,82.29188584261748,82.51889275265248,82.74476751762299,82.9695158209254,83.19314320833242,83.41565531345239,83.63705766712519,83.85735584285293,84.07655534475313,84.29466164304009,84.51168017253545,84.7276163647468,84.9424756112492,85.15626332755492,85.3689848195995,85.58064541378502,85.79125038962646,86.00080500988722,2827.8485383910006,5340.478459673624,5842.519964512507,5843.7906311887045,5845.054960806025,5846.312984849472,5847.564734720218,5848.8102417255195,5850.049537068422,5851.282651837222,5852.509616750366,5853.730462139306,5854.945219164967,5856.153917846658,5857.356588271918,5858.553260590622,5859.74396500893,5860.928731023963,5862.107588161294,5863.280565968196
78,78,15132386.0,5.567336759973972,0.17961909672672202,331.39093427154324,331.6209113594713,331.8497415495367,332.07743048180214,332.3039838597993,332.52940732773425,332.75370658309765,332.97688718410797,333.19895473758277,333.4199147839088,333.63977283312954,333.85853436317814,334.0762048867342,334.2927898434938,334.5082946347377,334.7227246222231,334.9360851916837,335.14838168364946,335.359619392844,335.5698035985093,2942.847340915764,4447.9232940936445,4449.196504651251,4450.463365300339,4451.723907790964,4452.978163559024,4454.226163950566,4455.467940211569,4456.7035234775085,4457.932944518833,4459.156234214068,4460.373423052145,4461.58454136235,4462.789619302612,4463.988687347555,4465.181775283728,4466.368913194762,4467.55013019231,4468.725456424588,4469.894920787901
79,79,15133042.0,5.600279485231992,0.1785625168595626,65.85865673343999,66.08794499458627,66.31608971688719,66.54309662692219,66.7689713918927,66.99371969519511,67.21734708260213,67.4398591877221,67.66126154139491,67.88155971712266,68.10075921902285,68.3188655173098,68.53588404680517,68.75182023901651,68.96667948551892,69.18046720182464,69.39318869386922,69.60484928805474,69.81545426389617,70.02500888415693,2917.30597734071,5429.935898623333,5931.977403462216,5933.248070138413,5934.512399755733,5935.770423799181,5937.022173669928,5938.267680675228,5939.50697601813,5940.740090786931,5941.967055700075,5943.187901089015,5944.402658114675,5945.611356796367,5946.814027221627,5948.010699540331,5949.201403958639,5950.386169973672,5951.565027111003,5952.738004917905
80,80,15133896.0,5.602519933065255,0.17849110970549983,47.71244339251511,47.94173165366139,48.16987637596232,48.39688328599732,48.62275805096783,48.84750635427024,49.07113374167726,49.29364584679723,49.515048200470034,49.735346376197775,49.95454587809798,50.17265217638493,50.38967070588029,50.60560689809164,50.82046614459404,51.034253860899774,51.24697535294434,51.45863594712987,51.669240922971305,51.878795543232066,3018.955127346733,5531.585048629357,6033.62655346824,6034.897220144437,6036.161549761757,6037.419573805205,6038.6713236759515,6039.916830681252,6041.156126024154,6042.389240792955,6043.616205706099,6044.837051095038,6046.051808120699,6047.26050680239,6048.46317722765,6049.659849546354,6050.850553964663,6052.0353199796955,6053.214177117026,6054.387154923928
81,81,15134939.0,5.585179879230237,0.17904526293212644,188.94999627062415,189.1796287077075,189.40811589749333,189.63546356396427,189.86167737286738,190.08676300756,190.31072608901107,190.53357217625597,190.75530687547567,190.97593576119255,191.19546426912828,191.41389794458942,191.63124222597835,191.84750254933866,192.06268434459568,192.27679293429713,192.48983373018424,192.7018120330434,192.9127331303709,193.12260232421417,2983.5865510337353,5242.256179019373,5243.531300619426,5244.800062789141,5246.062497418207,5247.3186358491785,5248.568509575231,5249.812149994965,5251.049587917535,5252.280854270359,5253.5059803389795,5254.724996046746,5255.937932384329,5257.144819193319,5258.345687126728,5259.54056615641,5260.729485800379,5261.9124758640955,5263.089566185513,5264.260786116425
82,82,15135546.0,5.602519933065255,0.17849110970549983,47.30955747429298,47.53884573543926,47.766990457740185,47.99399736777519,48.2198721327457,48.444620436048105,48.66824782345512,48.8907599285751,49.1121622822479,49.33246045797564,49.55165995987584,49.7697662581628,49.98678478765815,50.202720979869504,50.41758022637191,50.63136794267764,50.84408943472221,51.05575002890774,51.266355004749165,51.475909625009926,3021.212425217641,5533.842346500264,6035.883851339147,6037.154518015344,6038.418847632664,6039.676871676113,6040.928621546858,6042.174128552159,6043.413423895062,6044.646538663862,6045.873503577007,6047.094348965946,6048.309105991607,6049.517804673298,6050.7204750985575,6051.917147417262,6053.10785183557,6054.292617850603,6055.471474987934,6056.644452794836
83,83,15137081.0,6.441809668320372,0.15523588114032846,0.22550621608742516,0.4392939323931549,0.6520154244377232,0.86367601862325,1.0742809944646832,1.2838356147254442,1.492345152920612,1.6998147701068258,1.9062496945640865,2.1116550980334017,2.3160360393702777,2.5193977204095477,2.721745169227791,2.9230834387889937,3.123417601503538,3.322752638937448,3.521093522514111,3.718445236187176,3.914812696494307,4.11020082818116,1.592296610305424,2.9687879884317088,4.338414469622057,5.701210017033568,7.057209134076208,8.406445536221455,9.748952792429124,11.084764537362771,12.41391446454414,13.736435412600443,15.05236047437836,16.361722995011444,17.664554959131408,525.2640967024001,3050.4878121984634,5563.117733481086,6065.1592383199695,6066.429904996166,6067.6942346134865,6068.952258656935
84,84,15137823.0,5.756416407781886,0.17371919075349326,0.2481196587623377,0.47422040367396395,0.6991935475366859,0.9230446488794852,1.1457793544018515,1.3674032439166046,1.5879218311347225,1.8073405995614453,2.0256651043900225,2.2429007590320964,2.459052975605081,2.6741271941663114,2.8881287791157306,3.101063084899554,3.312935421283036,3.5237511149641723,3.7335153819067823,3.9422335127403567,4.149910714815823,4.3565521730526005,1.4501585142108726,2.7516886731063375,1016.1464523753508,3538.84669917514,6048.965468654928,6050.241228015618,6051.5106247954745,6052.773690772597,6054.030457415307,6055.280956106085,6056.525218372389,6057.763275155913,6058.995157519999,6060.220895911122,6061.440521364584,6062.654064276385,6063.8615548759,6065.063023214002,6066.258499652476,6067.448013856104
85,85,15139028.0,6.0177468377219805,0.16617515275510497,0.23456192186044642,0.45574298328184526,0.6758210159451266,0.8948014037424232,1.112689709076305,1.329491351385546,1.5452117135632262,1.7598562392417516,1.973430295047822,2.1859391722869446,2.397388214159581,2.6077826844490204,2.8171278913052364,3.0254290301303834,3.2326913062422076,3.4389199012866976,3.644119999884806,3.848296700867953,4.051455103337005,4.2536003029665554,1.5315060805914045,2.861985808372738,4.1858298517115715,5.50307152410033,6.8137437109880965,8.117879310365568,9.415510762707807,2537.166011553152,5052.30958352443,6055.617711471222,6056.889649644899,6058.155244077528,6059.414526502081,6060.667528813647,6061.9142818631935,6063.154817114946,6064.389165439585,6065.6173578236785,6066.839424874148,6068.055397047449
86,86,15145579.0,6.297234948332167,0.15879985552466191,0.22122602319848697,0.43748634655878516,0.6526681418158191,0.8667767315172651,1.0798175274043789,1.2917958302635568,1.5027169275910448,1.7125861214343068,1.9214086327868616,2.129189693039621,2.335934480767787,2.5416482085182714,2.746335945725203,2.95000287787967,3.1526540456704417,3.3542945423762176,3.5549293991117334,3.754563664927557,3.9532022717345257,4.150850218694116,1.617462883545058,2.9782158936288012,4.332182639692059,5.6793967505754575,7.019891927724692,8.35370171374218,9.680859253990343,11.001397959193822,12.31535104739667,13.622750842772838,14.923630357959345,1281.0267681170521,3802.4658501124472,6061.1354780980855,6062.410599698138,6063.679361867852,6064.94179649692,6066.197934927891,6067.447808653942,6068.691449073677
87,87,15146355.0,6.917164596527172,0.1445679058298048,0.21201168436411616,0.41834340389536057,0.6236461306369554,0.8279249286316166,1.0311849482388613,1.2334312513549524,1.4346688953288884,1.6349029029865314,1.834138287759297,2.03238005073019,2.2296331269309775,2.425902436772181,2.621192883560119,2.8155093999057637,3.0088567740227696,3.20123989315448,3.392663546542687,3.5831324978882035,3.772651551571357,3.9612254126267077,1.6887763721037559,3.115008302361884,4.534127153782486,5.946168527102573,7.351167784689786,8.749159821119603,10.140179689048459,11.524262161150908,12.901441931909746,14.271753169313811,15.63523037235228,16.991907707755136,18.341818770848334,19.68499745535896,21.021477279453684,22.351291818617412,23.674474245481033,24.991057538923005,26.301074470815745,27.60455828246112
88,88,15154533.0,7.40608922812196,0.1350240280933775,0.2185950576002775,0.41793009503418754,0.6162709786108505,0.8136226922839154,1.0099901525910462,1.2053782842778997,1.399791967340839,1.5932360367411909,1.7857153768853777,1.9772347512246142,2.167798968420996,2.3574127850601334,2.546080950572201,2.7338081823440494,2.9205991646244356,3.106458568858268,3.291391030240194,3.475401188363461,3.6584936427803405,3.840672972641495,1.6460066216614029,3.1222997490374444,4.5912300511348265,6.052834552397003,7.50714951870608,8.954211464839434,10.394056526911168,11.826720652883868,13.252239588716717,14.670649286900279,16.08198484052557,17.486281733514453,18.883574983333133,20.273899551574374,21.65729011698572,23.033781495112006,24.403407976302354,25.766203523713866,27.122202640756505,28.47143904290175
89,89,15160092.0,7.051250558943772,0.14181881520741096,0.20633255407635448,0.4107134954132306,0.6140751764525009,0.8164226252707442,1.0177608948319468,1.218095057546491,1.4174300949804013,1.615770978557064,1.8131226922301291,2.0094901525372597,2.2048782842241135,2.3992919672870525,2.5927360366874046,2.7852153768315913,2.9767347511708278,3.1672989683672097,3.3569127850063474,3.5455809505184144,3.733308182290263,3.920099164570649,1.7308053952201816,3.1706504572919156,4.603314583264615,6.028833519097466,7.447243217281026,8.85857877090632,10.262875663895201,11.66016891371388,13.050493481955124,14.433884047366469,15.810375425492753,17.180001906683103,18.54279745409461,19.898796571137254,21.2480329732825,22.59054022949017,23.926351974423817,25.255501901605186,26.578022849661487,27.893947911439405
90,90,15177079.0,7.406829837044771,0.13501052704067346,0.21809505760025305,0.4174300950341631,0.615770978610826,0.813122692283891,1.0094901525910218,1.2048782842778751,1.3992919673408144,1.5927360367411665,1.7852153768853534,1.9767347512245899,2.1672989684209716,2.3569127850601093,2.5455809505721763,2.733308182344025,2.9200991646244114,3.1059585688582434,3.2908910302401693,3.474901188363437,3.657993642780316,3.8401729726414704,1.6497100491785026,3.126003176554544,4.594933478651926,6.056537979914102,7.51085294622318,8.957914892356532,10.397759954428267,11.830424080400967,13.255943016233818,14.674352714417378,16.08568826804267,17.48998516103155,18.887278410850232,20.277602979091476,21.66099354450282,23.037484922629105,24.407111403819453,25.769906951230965,27.125906068273604,28.475142470418852
91,91,15210808.0,7.146368427131366,0.13993121264270048,0.21791041303258513,0.4208657969381593,0.6228089693010624,0.8237449752438945,1.0236789047420005,1.2226156765373575,1.4205603045200823,1.6175177350034347,1.8134928730196391,2.0084906310094666,2.202515900474119,2.395573478274726,2.5876682583158876,2.778804989111608,2.968988486441084,3.1582234674981815,3.3465147097730155,3.533866868543179,3.720284654447875,3.9057727413110697,1.6499066787538292,3.0998654023191716,4.542592841589564,5.978125063697513,7.406497940185659,8.827746922051803,10.241907868077138,11.649015980823558,13.04910663758242,14.442214525073346,15.828374478272082,17.207621475343338,18.57998975862988,19.94551346598655,21.304227281401968,22.65616444434056,24.00135937904823,25.339845476082623,26.67165595808796,27.99682454580851
92,92,15228711.0,9.039397881605417,0.11062683743957488,0.19331614374259917,0.3737730563853213,0.5533299602002892,0.7319913759662618,0.9097617569273033,1.0866455455853592,1.2626471531720742,1.4377710122201395,1.612021483962671,1.7854029122604602,1.9579196387796312,2.1295759832136394,2.3003762252001643,2.470324636726797,2.639425479594444,2.8076829714311704,2.9751013014268763,3.1416846907650706,3.3074372662798854,3.472363198366091,1.8595678616029114,3.49030035725798,5.112899934372279,6.727407087639123,8.333862249822493,9.93230559240589,11.522777197298776,13.105316476122885,14.679963285568029,16.246756971882498,17.805736540288176,19.35694121625677,20.900409470012594,22.4361799636862,23.964291350206718,25.484781474630786,26.997688533021567,28.503050275090136,30.00090458376732,31.49128846325522
93,93,15243708.0,8.562526307462974,0.11678796234802974,0.2026037741117385,0.3879991324989682,0.5724698621498465,0.7560206036940428,0.938655915814254,1.120380377519293,1.301198544100116,1.4811149068704688,1.6601339707628238,1.8382602313187082,2.0154981351276975,2.1918520983666814,2.367326523762931,2.5419258160613003,2.7156543438607246,2.8885164390638343,3.0605164133049896,3.2316585895922207,3.401947216371615,3.5713865829201707,1.7758026264827642,3.3630965091249836,4.942474106370634,6.513974883260596,8.077638356632924,9.633503123032549,11.181608568464243,12.721993126851974,14.254695419765925,15.779753661676464,17.297206035093467,18.807090481546737,20.309444685878113,21.80430626074871,23.29171273529495,24.77170093583519,26.244307976629724,27.70957064398888,29.167525789904836,30.618209704431873
94,94,15250054.0,9.039397881605417,0.11062683743957488,0.19281614374253098,0.37327305638525315,0.5528299602002211,0.7314913759661936,0.9092617569272352,1.086145545585291,1.262147153172006,1.4372710122200714,1.6115214839626026,1.784902912260392,1.9574196387795628,2.1290759832135713,2.299876225200096,2.4698246367267287,2.6389254795943757,2.8071829714311023,2.9746013014268082,3.1411846907650025,3.3069372662798173,3.471863198366023,1.864087815140878,3.4948203107959466,5.117419887910246,6.73192704117709,8.33838220336046,9.936825545943854,11.527297150836743,13.109836429660852,14.684483239105996,16.251276925420463,17.81025649382614,19.361461169794737,20.904929423550563,22.440699917224165,23.968811303744687,25.48930142816875,27.002208486559535,28.507570228628104,30.005424537305288,31.49580841679319
95,95,15253749.0,7.956577505243252,0.12568217922103023,0.1975066673843688,0.38988978651607936,0.5813134399042863,0.7717823912498029,0.9613014449329562,1.1498753059883067,1.3375086935678895,1.5242063149039007,1.7099727989059466,1.8948128452710427,2.0787310300365447,2.261731953676194,2.443820215966606,2.6250003534524415,2.8052768991039128,2.9846543409776314,3.16313719773977,3.340729901585513,3.5174369112216435,3.6932626164867357,1.8125917834895369,3.3422318735452445,4.864243182154762,6.378663836418252,7.885531716999281,9.38488444229987,10.876759352298697,12.361194097909515,13.838225421533332,15.307890348655913,16.770225570621538,18.225267838958256,19.673053543464817,21.11361869384611,22.546999319263097,23.973231249521227,25.392350100941826,26.804391474261916,28.20939073184913,29.607382768278946
96,96,15268106.0,8.479027536729411,0.11793805311613917,0.1991652993589484,0.38548992459661074,0.5708852829838404,0.7553560126347187,0.938906754178915,1.1215420662991262,1.3032665280041653,1.4840846945849882,1.664001057355341,1.843020121247696,2.0211463818035806,2.19838428561257,2.374738248851554,2.550212674247803,2.7248119665461723,2.8985404943455966,3.0714025895487067,3.243402563789862,3.414544740077093,3.5848333668564876,1.804709487305602,3.3840870845512527,4.955587861441215,6.519251334813543,8.075116101213167,9.623221546644862,11.163606105032592,12.696308397946542,14.221366639857083,15.738819013274084,17.248703459727356,18.75105766405873,20.24591923892933,21.73332571347557,23.21331391401581,24.685920954810342,26.151183622169494,27.609138768085455,29.05982268261249,30.503271693511735
97,97,15270726.0,8.719783119971801,0.11468175139695835,0.19590243005493796,0.379636795595281,0.5624548403839992,0.7443611028081121,0.9253601595749611,1.105456522645318,1.2846546979740903,1.4629591638659614,1.640374388277029,1.816904771536941,1.992554756039149,2.1673287313453815,2.341231069747437,2.514266089957208,2.6864381595468907,2.8577515380007577,3.028210545918679,3.197819427856818,3.366582418598141,3.5345037408072044,1.8344606747256615,3.4361040508803145,5.029759488742911,6.615466970022365,8.193266176065444,9.763196279257194,11.325296879779913,12.879606849178549,14.426164883592675,15.965010073965054,17.496180339826548,19.019714357749095,20.535650186421087,22.044025638871943,23.544878266681078,25.03824574534345,26.524165464366547,28.00267451057049,29.473809854815524,30.937608134907563
98,98,15279984.0,9.085614251596157,0.11006410489244801,0.19158800441377402,0.37159434715610096,0.550702957047312,0.7289182923884604,0.9062448205104541,1.082686977410377,1.2582491668058549,1.4329357769905418,1.6067511962105472,1.7796997236078413,1.951785724862767,2.1230134741947766,2.2933872728347153,2.4629113792492903,2.6315900091548143,2.799427398367602,2.9664277364234053,3.1325951973634303,3.2979339378393577,3.4624480953626224,1.8755381146396541,3.510352271783487,5.137013059136713,6.755561365682897,8.366037473234972,9.968481779181854,11.562934225142389,13.149434842191333,14.728022983370035,16.298738250850256,17.86162010859229,19.41670729051694,20.96403893468961,22.503653415352524,24.03558968371124,25.55988550263858,27.07657938360278,28.58570920534138,30.087312387890698,31.581426874733907
99,99,15299860.0,8.858642853703964,0.1128841083803126,0.19894087407619368,0.3812112966080595,0.5625726874785079,0.7430296001212301,0.922586503936198,1.1012479197021705,1.279018300663212,1.455902089321268,1.631903696907983,1.8070275559560482,1.9812780276985797,2.1546594559963688,2.3271761825155397,2.498832526949548,2.669632768936073,2.8395811804627056,3.0086820233303526,3.176939515167079,3.344357845162785,3.5109412345009794,1.808444105682062,3.422951258948906,5.0294064211322755,6.6278497637156715,8.21832136860856,9.80086064743267,11.375507456877813,12.94230114319228,14.501280711597959,16.052485387566552,17.595953641322378,19.13172413499598,20.659835521516502,22.180325645940567,23.69323270433135,25.19859444639992,26.696448755077103,28.186832634565004,29.669783593812273,31.145338633954236
100,100,15320041.0,9.455440747611654,0.10575921595749935,0.18891072833188335,0.3653528852318061,0.5409150746272842,0.715601684811971,0.8894171040319765,1.0623656314292707,1.2344516326841963,1.405679382016206,1.5760531806561444,1.7455772870707198,1.9142559169762434,2.0820933061890314,2.2490936442448346,2.4152611051848596,2.580599845660787,2.7451140031840517,2.9088076653938706,3.071684956802339,3.233749934196288,3.395006644298617,1.902869273861988,3.5707071012100506,5.230227022028245,6.881470543781948,8.524478997138855,10.159293154282688,11.785953941635915,13.404502248182098,15.014978355734174,16.617422661681054,18.21187510764159,19.798375724690533,21.376963865869236,22.947679133349457,24.51056099109149,26.06564817301614,27.612979817188815,29.152594297851728,30.68453056621044,32.208826385137776
101,101,15325226.0,9.019534057658214,0.1108704722003827,0.19747982626195537,0.378117252443173,0.5578538155290801,0.7366939600960698,0.9146421990552929,1.0917029395620237,1.2678806508965457,1.4431796957522212,1.617604493380719,1.7911593907897496,1.9638487161246827,2.1356767769193334,2.30664790825586,2.4767663531878044,2.646036362963443,2.8144621775050593,2.9820480075286535,3.148798049002614,3.31471646601048,3.47980739005259,1.8218945562138753,3.4509972230684594,5.071974956325812,6.68486853483365,8.289718305518043,9.886563974495092,11.475445901548557,13.05640358947212,14.629476795813755,16.194704380099594,17.752126003650513,19.301780205316973,20.84370572426303,22.377941495234968,23.904525465395214,25.42349594124684,26.934890992978634,28.438748239507756,29.935105228217044,31.42399962499099
102,102,15337945.0,9.239534182576145,0.10823056446782714,0.19303964775149177,0.3715225045136304,0.5491152083593732,0.7258222179955037,0.9016479232605962,1.0765967536155978,1.2506730669739603,1.423881203491204,1.5962255177143128,1.7677102906640538,1.9383398310338114,2.108118388823754,2.2770502205438796,2.445139554122088,2.6123905568479056,2.7788074438833634,2.9443943662139827,3.109155456839514,3.273094843721961,3.436216632746426,1.8631491655830181,3.5119177180795185,5.152463409087324,6.784827443286001,8.409050262551256,10.025172629384166,11.633235065439173,13.233277647801374,14.825340364191824,16.409462911343653,17.98568505796508,19.554046254209368,21.114585613623053,22.667342087794506,24.212354452388286,25.74966148789224,27.279301577947948,28.801312886557465,30.315733540820954,31.822601421401984
103,103,15338463.0,9.803000491712814,0.10200958378461497,0.18315537192918296,0.3564501323359285,0.5288806401967345,0.7004511786679983,0.8711660422906952,1.041029516788738,1.2100458285028557,1.3782192088095615,1.5455538595853997,1.7120539676270259,1.877723702711344,2.0425672009326354,2.2065885641555947,2.3697919172704784,2.5321813324409,2.6937608719915773,2.8545345585908968,3.0145064295906283,3.1736804794750006,3.3320606732655964,1.9608151501356916,3.6589445742251314,5.348604746221245,7.029838323015492,8.702686952547614,10.367192858670743,12.023397215969828,13.671341750016385,15.31106746096339,16.942615329780075,18.56602630739465,20.18134093238131,21.788599496789054,23.387842404608445,24.97910922240541,26.56243997348278,28.13787437815305,29.7054514535399,31.265210831297228,32.81719102466182
104,104,15339684.0,9.239534182576145,0.10823056446782714,0.1923654457449087,0.3708483025070473,0.5484410063527901,0.7251480159889206,0.9009737212540131,1.0759225516090147,1.2499988649673772,1.423207001484621,1.5955513157077297,1.7670360886574707,1.9376656290272283,2.1074441868171707,2.2763760185372965,2.444465352115505,2.6117163548413225,2.7781332418767803,2.9437201642073996,3.108481254832931,3.2724206417153776,3.435542430739843,1.869378846454743,3.5181473989512435,5.158693089959049,6.791057124157725,8.41527994342298,10.03140231025589,11.639464746310898,13.239507328673099,14.831570045063549,16.415692592215375,17.991914738836808,19.560275935081094,21.12081529449478,22.67357176866623,24.21858413326001,25.755891168763963,27.28553125881967,28.807542567429188,30.32196322169268,31.828831102273707
105,105,15350350.0,8.746855033858095,0.1143268061639426,0.194097974882769,0.377556966988626,0.5601009826283089,0.7417346206604547,0.9224623959654933,1.1022888388027205,1.2812184143462881,1.4592556366000822,1.6364049508285439,1.8126707534977808,1.9880574822120787,2.162569503641631,2.3362111850339797,2.5089868738900365,2.6809008793754896,2.8519575052198136,3.022161014257277,3.1915156928143182,3.3600257346875115,3.5276953856774758,1.8504299705509841,3.454477382381887,5.050524945386002,6.638612786739405,8.218780170487983,9.791066991106064,11.355512246360782,12.912155352836045,14.461034791706426,16.00218982600284,17.535658555509965,19.06147944948089,20.579690753866334,22.09033027753961,23.59343577054646,25.089045113504515,26.577195102628764,28.057923437551327,29.531267106864824,30.997262565248175
106,106,15351916.0,8.746855033858095,0.1143268061639426,0.19412471350670574,0.37758370561256277,0.5601277212522455,0.7417613592843915,0.92248913458943,1.1023155774266573,1.281245152970225,1.459282375224019,1.6364316894524806,1.8126974921217174,1.9880842208360154,2.162596242265568,2.3362379236579165,2.5090136125139733,2.6809276179994264,2.8519842438437504,3.0221877528812136,3.191542431438255,3.3600524733114483,3.5277221243014125,1.8501960744901442,3.454243486321047,5.050291049325161,6.638378890678565,8.218546274427142,9.790833095045224,11.355278350299942,12.911921456775206,14.460800895645587,16.001955929942003,17.535424659449124,19.061245553420047,20.579456857805493,22.09009638147877,23.593201874485622,25.088811217443673,26.576961206567923,28.057689541490486,29.531033210803987,30.997028669187337
107,107,15355244.0,8.256469673483961,0.12111714080553664,0.19525188097944968,0.3841087924991039,0.5720238216605422,0.759001694490202,0.9450470368809873,1.130164525956042,1.3143587792316138,1.497634396472001,1.6799959777878417,1.8614480805981315,2.041995219424109,2.221641942738533,2.4003926944661647,2.5782519864812636,2.755224224791967,2.93131387718314,3.1065253047715347,3.280862907330389,3.454331047982313,3.6269340526880196,1.8351619757992546,3.3933622922041713,4.94379163719257,6.486488423911142,8.021491255386163,9.548838723273663,11.06856880602175,12.58071963673398,14.085329098947101,15.582434410233576,17.072073504657524,18.55428322100236,20.029100688610683,21.49656291676599,22.956706576968216,24.40956798510515,25.855183705383443,27.293589713701316,28.724822002023625,30.148916148667357
108,108,15357078.0,8.789817647876742,0.11376800293935095,0.19620182701261288,0.3792027506522621,0.5612910129426741,0.7424711504285094,0.922747696079981,1.1021251379536996,1.2806079947158384,1.4582006985615812,1.6349077081977117,1.8107334134628041,1.9856822438178057,2.1597585571761684,2.332966693693412,2.5053110079165206,2.6767957808662617,2.847425321236019,3.0172038790259617,3.1861357107460875,3.354225044324296,3.5214760470501134,1.8323070681623976,3.440369504217405,5.040412086579607,6.632474802970057,8.216597350121885,9.792819496743315,11.3611806929876,12.921720052401286,14.474476526572737,16.019488891166517,17.55679592667047,19.08643601672618,20.608447325335696,22.12286797959919,23.629735860180215,25.129088585480805,26.620963495479632,28.105398241090448,29.582429564714268,31.052094491836847
109,109,15358108.0,8.026900840057781,0.12458108302641017,0.20191052730463424,0.39342990164387065,0.5839941188402527,0.77360793547939,0.9622761009914571,1.150003332763306,1.336794315043692,1.5226537192775245,1.7075861806594501,1.8915963387827177,2.0746887931995968,2.2568681230607512,2.438138865507719,2.6185055544085407,2.797972717316047,2.9765448348224974,3.1542263407243833,3.3310217139587235,3.5069353636331666,3.681971684303192,1.7782932135169462,3.3148317760514674,4.843707305397664,6.3649579046410345,7.878621439695324,9.384736120847444,10.883339301539689,12.374468653506828,13.85816115502667,15.334454282402712,16.803384584500094,18.26498908576227,19.719304052071347,21.1663659982047,22.606211060276436,24.038875186249136,25.464394122081984,26.882803820265547,28.29413937389084,29.69843626687972
110,110,15370713.0,6.438589729532244,0.15531351460603918,0.2349036848613758,0.44869140116710554,0.6614128932116738,0.8730734873972007,1.0836784632386338,1.2932330834993948,1.5017426216945626,1.7092122388807764,1.9156471633380372,2.1210525668073523,2.3254335081442283,2.5287951891834983,2.731142638001742,2.9324809075629443,3.1328150702774886,3.332150107711399,3.5304909912880618,3.7278427049611267,3.9242101652682577,4.119598296955111,1.5317727550081925,2.908264133134477,4.277890614324826,5.640686161736337,6.996685278778977,8.345921680924224,9.688428937131892,11.02424068206554,12.353390609246908,13.675911557303213,14.991836619081129,16.301199139714214,17.604031103834178,525.2035728471029,3050.4272883431663,5563.057209625789,6065.098714464672,6066.369381140869,6067.633710758189,6068.8917348016375
111,111,15374668.0,7.216021991929775,0.1385805089172921,0.2216238769937842,0.42356704935668743,0.6245030552995193,0.8244369847976254,1.0233737565929824,1.2213183845757072,1.4182758150590595,1.614250953075264,1.8092487110650914,2.0032739805297437,2.1963315583303515,2.3884263383715125,2.5795630691672327,2.7697465664967087,2.9589815475538064,3.1472727898286403,3.3346249485988038,3.5210427345035,3.7065308213666945,3.8910938037217218,1.623530892291235,3.0807573538340707,4.530716077399413,5.973443516669806,7.408975738777755,8.8373486152659,10.258597597132045,11.67275854315738,13.0798666559038,14.479957312662663,15.873065200153588,17.25922515335232,18.63847215042358,20.01084043371012,21.37636414106679,22.73507795648221,24.087015119420805,25.43221005412847,26.770696151162866,28.102506633168204
112,112,15418554.0,5.9895311970364995,0.1669579750239518,0.22789459765750167,0.4496292968771932,0.6702581825940728,0.8897866905298079,1.108220365990955,1.3255646473798806,1.5418249707401788,1.7570067659972128,1.9711153556986587,2.1841561515857726,2.3961344544449505,2.6070555517724383,2.8169247456157005,3.025747256968255,3.2335283172210145,3.4402731049491804,3.645986832699665,3.8506745699065967,4.054341502061064,4.256992669851836,1.5711291841145953,2.8982867243627584,4.218825429566237,5.532778517769084,6.840178313145253,8.14105782833176,1274.2441955874244,3795.6832775828198,6054.352905568458,6055.62802716851,6056.896789338224,6058.159223967292,6059.415362398263,6060.665236124315,6061.908876544049,6063.1463144666195,6064.377580819443,6065.602706888064,6066.821722595831,6068.034658933413
