,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
172,172,16205094.0,1.0024054122115602,0.9976003599120108,298.8672812618644,327.2659844389378,355.4947924407605,369.5458080956834,397.52172713758523,425.33029796892475,439.17214876453806,466.7315618284442,494.126140998591,507.76190027637756,534.9110435319199,561.8977849354529,575.3305699060601,602.0755306615104,628.6604959937978,641.8932932172593,668.2400949781202,694.4293085636044,707.4650863085848,733.4196642657992,393.94690195026294,422.3286443599167,436.45577641149794,464.5832285712413,492.54242870968494,506.45926185881615,534.1679802645889,561.7109375674821,575.4205730023804,602.7167836256835,629.8497119953676,643.3552542188589,669.7760938865985,695.5713288532176,708.4110118219894,733.9751138876362,759.3863081860773,772.0348719683844,797.2183972393481,822.251276428992
173,173,16248319.0,1.0024054122115602,0.9976003599120108,285.4063157336649,300.40965909184854,315.32324498352324,322.7465491776443,337.52653108488664,352.2181011147349,359.5309012417117,374.0908385166458,388.56369225506256,395.7676119945826,410.11079927336283,424.36818788970044,431.46487409800903,445.59452737171745,459.6396533254816,466.6306838346851,480.5499853867066,494.38603139393723,501.2729743726125,514.985059828791,373.69963053186297,388.6940133323891,396.1575306456491,411.01756914501595,425.78871827395886,433.1411323927655,447.77994930157905,462.33119281922484,469.5741421349976,483.9950267016273,498.3296474800808,505.46477213538515,519.2019711106841,532.389423835408,538.9535319883378,552.0228212534677,565.0139385634329,571.4803397080894,584.3550644152881,597.1527734225662
174,174,16335348.0,1.0032076172709867,0.9968026386405315,259.03897886460464,274.0423222227883,288.955908114463,296.37921230858404,311.1591942158264,325.85076424567467,333.1635643726515,347.7235016475856,362.1963553860023,369.40027512552234,383.7434624043026,398.0008510206402,405.09753722894885,419.2271905026572,433.27231645642144,440.26334696562486,454.1826485176464,468.018694524877,474.90563750355227,488.61772295973077,400.14236884613365,415.1367516466598,422.60026895991973,437.46030745928664,452.23145658822955,459.5838707070361,474.22268761584974,488.77393113349547,496.0168804492683,510.437765015898,524.7723857943514,531.9075104496558,545.6447094249547,558.8321621496788,565.3962703026085,578.4655595677383,591.4566768777036,597.9230780223602,610.7978027295587,623.5955117368369
175,175,16339534.0,1.0022049611972712,0.9977998899599967,183.58514561641684,297.25569217236375,312.2140855431442,319.6596987407507,334.4840825633158,349.2197904185072,356.55455487196235,371.1582430673318,385.6745738064496,392.90014601228995,407.2864205649955,421.5866468482571,428.7046416469279,442.8767523323417,456.96407852347625,463.97610708270906,477.93722910539,491.81483335801926,498.7224851511647,512.4757513827384,354.80858073558954,369.75804261650086,377.19920049713187,392.0147293550539,406.7416443636172,414.0720336211199,428.66699193298075,443.17465410584936,450.39590866519063,464.7736024104032,479.0652841062369,486.17903869040066,499.40610322629277,512.5540439591896,519.0984921208776,532.1286342271742,545.0808516789413,551.5278696530597,564.3640321532749,577.1234119036324
176,176,16390936.0,1.0022049611972712,0.9977998899599967,184.58214561600346,298.2526921719504,313.2110855427308,320.6566987403373,335.48108256290243,350.2167904180938,357.55155487154894,372.1552430669184,386.6715738060362,393.8971460118766,408.2834205645822,422.5836468478437,429.7016416465145,443.8737523319283,457.9610785230629,464.9731070822957,478.93422910497657,492.81183335760585,499.71948515075127,513.472751382325,353.8093509757997,368.758812856711,376.199970737342,391.01549959526403,405.7424146038274,413.07280386133004,427.6677621731909,442.1754243460595,449.39667890540085,463.7743726506134,478.06605434644706,485.1798089306109,498.40687346650293,511.55481419939974,518.0992623610878,531.1294044673843,544.0816219191514,550.5286398932699,563.3648023934851,576.1241821438425
177,177,16392736.0,1.0022049611972712,0.9977998899599967,184.58214561600346,298.2526921719504,313.2110855427308,320.6566987403373,335.48108256290243,350.2167904180938,357.55155487154894,372.1552430669184,386.6715738060362,393.8971460118766,408.2834205645822,422.5836468478437,429.7016416465145,443.8737523319283,457.9610785230629,464.9731070822957,478.93422910497657,492.81183335760585,499.71948515075127,513.472751382325,353.8093509757997,368.758812856711,376.199970737342,391.01549959526403,405.7424146038274,413.07280386133004,427.6677621731909,442.1754243460595,449.39667890540085,463.7743726506134,478.06605434644706,485.1798089306109,498.40687346650293,511.55481419939974,518.0992623610878,531.1294044673843,544.0816219191514,550.5286398932699,563.3648023934851,576.1241821438425
178,178,16394071.0,1.0022049611972712,0.9977998899599967,184.4821456159045,298.1526921718514,313.1110855426319,320.55669874023835,335.38108256280344,350.1167904179949,357.45155487145,372.05524306681946,386.57157380593725,393.7971460117776,408.1834205644832,422.48364684774475,429.6016416464155,443.7737523318293,457.8610785229639,464.8731070821967,478.8342291048776,492.7118333575069,499.61948515065234,513.372751382226,353.9095729148809,368.85903479579224,376.30019267642325,391.11572153434525,405.84263654290856,413.17302580041127,427.76798411227213,442.27564628514074,449.496900844482,463.8745945896946,478.1662762855283,485.28003086969204,498.50709540558415,511.65503613848097,518.1994843001689,531.2296264064655,544.1818438582326,550.6288618323512,563.4650243325663,576.2244040829238
179,179,16401202.0,1.0022049611972712,0.9977998899599967,184.22016500271837,297.38462092326785,311.8399511679972,319.03516224301524,333.3609897913397,347.6011236183276,354.6892138840313,368.8017679814173,382.82990252597045,389.8124727695493,403.7149250246775,417.5342228847468,424.4128336382278,438.1083245338401,451.72188230775544,458.4980905539686,471.9896885098714,485.4005774673228,492.07591922431675,505.36665175107515,352.90276489353585,367.3494640217786,374.5403696158116,388.8576399992688,403.0892766903245,410.1731389015299,424.2772567086013,438.29701421794925,445.27541202104754,459.16957204832727,472.9806126825025,479.8551258233932,492.605855400894,505.28031059322035,511.5890791425248,524.1499778894052,536.6357582156694,542.8506052473904,555.2245100097792,567.5243971337876
180,180,16419268.0,1.0022049611972712,0.9977998899599967,184.54917500314133,297.7136309236908,312.16896116842014,319.3641722434382,333.68999979176266,347.9301336187506,355.01822388445424,369.13077798184025,383.1589125263934,390.14148276997224,404.04393502510044,417.86323288516974,424.7418436386508,438.4373345342631,452.0508923081784,458.82710055439156,472.3186985102944,485.7295874677458,492.4049292247397,505.6956617514981,352.57302612963787,367.0197252578806,374.21063085191366,388.5279012353709,402.75953792642656,409.843400137632,423.94751794470335,437.96727545405133,444.9456732571496,458.83983328442935,472.65087391860453,479.5253870594953,492.276116636996,504.9505718293224,511.25934037862686,523.8202391255072,536.3060194517714,542.5208664834925,554.8947712458813,567.1946583698897
181,181,16426234.0,1.0022049611972712,0.9977998899599967,183.55439109955088,296.7188470201003,311.17417726482967,318.3693883398477,332.6952158881722,346.9353497151601,354.02343998086377,368.1359940782498,382.16412862280293,389.14669886638177,403.04915112150996,416.86844898157926,423.7470597350603,437.4425506306726,451.0561084045879,457.8323166508011,471.32391460670397,484.7348035641553,491.41014532114923,504.70087784790763,353.5700261298399,368.01672525808266,375.20763085211564,389.5249012355729,403.75653792662854,410.84040013783397,424.9445179449054,438.9642754542533,445.9426732573516,459.8368332846313,473.64787391880657,480.5223870596973,493.27311663719803,505.9475718295244,512.2563403788289,524.8172391257093,537.3030194519735,543.5178664836944,555.8917712460833,568.1916583700917
182,182,16475256.0,1.0022049611972712,0.9977998899599967,154.5720975748422,239.58522801665333,254.04055826138267,261.2357693364007,275.5615968847252,289.8017307117131,296.8898209774167,311.0023750748028,325.0305096193559,332.0130798629348,345.91553211806297,359.7348299781322,366.61344073161325,380.3089316272256,393.9224894011409,400.6986976473541,414.1902956032569,427.6011845607083,434.27652631770223,447.56725884446064,269.6607889156321,284.1074880438749,291.2983936379079,305.61566402136515,319.8473007124208,326.93116292362623,341.03528073069765,355.0550382400456,362.03343604314387,375.9275960704236,389.7386367045988,396.61314984548954,409.36387942299024,422.03833461531667,428.3471031646211,440.9080019115015,453.39378223776566,459.6086292694867,471.98253403187556,484.2824211558839
183,183,16706097.0,1.0022049611972712,0.9977998899599967,155.63888893620128,242.72132534107135,259.233582653252,267.452639200194,283.81696617737373,300.08340561045776,308.18009854917074,324.3008042433959,340.3250778703526,348.30123577268733,364.1819430979799,379.9676635399149,387.8250689944345,403.46936530979866,419.0200697967545,426.7605013377908,442.17189168507116,457.49108851430134,465.1163007282128,480.29824341881556,273.78183679516894,290.28423482264924,298.498373238447,314.8529254055215,331.1096585992769,339.2015218507657,355.3125908093319,371.32729538746855,379.2986871302159,395.16992228174234,410.94621053248284,418.7989353029703,433.4973056801048,448.10775095799175,455.38016750464317,469.8597108852127,484.25266170167424,491.4168104630643,505.68079701406987,519.8594599248286
184,184,16743155.0,1.0053164613381185,0.9947116539492031,153.53534560325716,168.03411413018074,182.44614380834156,189.61979615009065,203.90271505618466,218.10019544935759,225.1670600670269,239.237334623574,253.2234543348756,260.18510030246335,274.0459143442824,287.82381520355415,294.68183399216974,308.33629535390594,321.90907211929493,328.66498849724746,342.11617243946677,355.4869007896431,362.1422301867049,375.3931668815637,363.54966123868877,378.03977055891113,385.2522836193828,399.6125667482742,413.88694992969965,420.99209628792875,435.13859769110627,449.2004708686044,456.1998338155535,470.1357321212466,483.98826776122144,490.8834322801067,504.1428653761251,516.8554096487225,523.1831301908246,535.7817663234006,548.3050456405513,554.5385778132736,566.9496560748786,579.2864921370717
185,185,16746358.0,1.002305181693391,0.9977001199480019,152.14966485125188,237.162795293063,251.61812553779234,258.81333661281036,273.13916416113483,287.37929798812274,294.4673882538264,308.5799423512124,322.6080768957656,329.5906471393444,343.49309939447267,357.3123972545419,364.19100800802295,377.88649890363524,391.5000566775506,398.27626492376373,411.7678628796666,425.178751837118,431.85409359411193,445.14482612087033,272.08880048611024,286.535499614353,293.726405208386,308.0436755918433,322.27531228289894,329.3591744941043,343.4632923011757,357.4830498105237,364.461447613622,378.3556076409017,392.1666482750769,399.0411614159676,411.79189099346837,424.4663461857948,430.7751147350992,443.3360134819796,455.8217938082438,462.03664083996483,474.41054560235364,486.710432726362
186,186,16765792.0,1.0416443850781305,0.9600205351512485,11.374730322586087,25.614864149574,39.76981903294699,46.81550851266368,60.84364305721682,74.78785926838343,81.72866555592388,95.54796341599315,109.28459295808983,116.12206506508649,129.73562283900185,143.26774746316752,150.00342904111784,163.41431799856923,176.74498915262498,183.38039228232157,196.5916361939056,209.7238542910838,216.2604737196376,229.27503145707058,25.36695163893459,40.120229089746324,118.529154940879,399.1313067553176,413.6649532734356,420.89913934120665,435.30255799571137,449.6198283791686,456.7463187119952,470.9353272814297,485.03944508850105,492.0598396508999,506.0376004009473,519.9317604282271,526.847636543517,540.617314203293,553.3680437807938,559.714778431018,572.3512675224246,584.912166269305
187,187,16767028.0,1.0144046907763349,0.9857998578798853,7.709820284826771,22.165150529556108,36.53401394632324,43.68618915289861,57.92632297988653,72.08127786325952,79.12696734297622,93.15510188752936,107.09931809869596,114.04012438623641,127.85942224630568,141.59605178840235,148.43352389539902,162.04708166931437,175.57920629348007,182.31488787143036,195.72577682888175,209.05644798293753,215.69185111263408,228.90309502421812,437.1994917011655,451.73313821928355,458.96732428705457,473.3707429415593,487.6880133250166,494.8145036578431,509.0035122272776,523.107630034349,530.1280245967479,544.1057853467953,557.999945374075,564.9158214893649,578.6854991491409,591.4362287266416,597.782963376866,610.4194524682725,622.980351215153,629.2325993686948,641.6809785731381,654.0548833355269
188,188,16767661.0,1.0118719728995815,0.9882673171927456,39.6456459619121,54.10097620664144,68.46983962340857,75.62201482998395,89.86214865697185,104.01710354034485,111.06279302006155,125.09092756461469,139.03514377578128,145.97595006332176,159.795247923391,173.5318774654877,180.36934957248437,193.98290734639968,207.5150319705654,214.2507135485157,227.66160250596707,240.99227366002285,247.6276767897194,260.83892070130344,404.8414552772511,419.3751017953691,426.6092878631402,441.01270651764486,455.32997690110216,462.4564672339287,476.6454758033632,490.7495936104346,497.76998817283345,511.7477489228809,525.6419089501605,532.5577850654505,546.3274627252265,559.0781923027272,565.4249269529515,578.0614160443581,590.6223147912385,596.8745629447803,609.3229421492236,621.6968469116125
