,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
1065,1065,16670420.0,24829.666805160552,4.027440270733564e-05,0.08420689274488745,0.41512314015947016,0.742746879839206,1.0671108757850911,1.3882475504609355,1.7061890224508793,2.0209670815828424,2.33261320023273,2.641158542348558,2.946633965414203,3.24907000187328,22433.744639749635,30448.229065479714,38382.97211537296,46238.76698937297,57006.71736689501,67667.53036838067,78222.27180770083,88671.99694243168,99017.75064977267,109260.56764020452
1066,1066,16678005.0,24649.079213340745,4.0569466767698695e-05,0.20675889273829126,0.537675140152874,0.8652988798326098,1.189662875778495,1.5107995504543394,1.8287410224442833,2.143519081576246,2.455165200226134,2.7637105423419617,3.0691859654076072,3.371622001866684,19401.833863313423,27416.3182890435,35351.06133893675,43206.85621293676,53974.80659045879,64635.61959194445,75190.3610312646,85640.08616599547,95985.83987333646,106228.6568637683
1067,1067,16679522.0,24484.49059942886,4.084218113254627e-05,0.31865006273226887,0.6495663101468516,0.9771900498265874,1.3015540457724726,1.622690720448317,1.9406321924382608,2.2554102515702237,2.5670563702201115,2.875601712335939,3.1810771354015848,3.4835131718606616,16652.99743029751,24667.48185602759,32602.224905920837,40458.01977992085,51225.970157442884,61886.78315892854,72441.5245982487,82891.24973297956,93237.00344032054,103479.82043075238
1068,1068,16680894.0,24335.597237739654,4.109206732141341e-05,0.08741917844991416,0.42166102272672445,0.7525772701413072,1.080201009821043,1.404565005766928,1.7257016804427725,2.0436431524327165,2.3584212115646794,2.670067330214567,2.978612672330395,3.28408809539604,22152.953194617825,30087.696244511073,37943.49111851108,48711.44149603312,59372.25449751878,69926.99593683894,80376.7210715698,90722.47477891078,100965.29176934263,110943.60230230044
1069,1069,16683285.0,24119.98211337025,4.145940056256001e-05,0.2365893884418853,0.5708312327186956,0.9017474801332783,1.229371219813014,1.5537352157588993,1.8748718904347437,2.1928133624246877,2.5075914215566506,2.8192375402065384,3.127782882322366,3.4332583053880112,18538.806921365463,26473.54997125871,34329.34484525872,45097.29522278076,55758.10822426642,66312.84966358657,76762.57479831744,87108.32850565841,97351.14549609026,107329.45602904809
1070,1070,16684839.0,23891.938606923053,4.185512178196519e-05,0.060346320859670385,0.39794717843320143,0.7321890227100117,1.0631052701245944,1.3907290098043303,1.7150930057502154,2.03622968042606,2.354171152416004,2.6689492115479667,2.9805953301978545,3.2891406723136822,22599.833655336533,30455.62852933654,41223.57890685858,51884.39190834424,62439.1333476644,72888.85848239526,83234.61218973623,93477.42918016808,103455.7397131259,113334.76938868788
1071,1071,16687216.0,23927.801612243067,4.17923892969897e-05,0.034676228538933936,0.37227708611246496,0.7065189303892753,1.037435177803858,1.3650589174835939,1.689422913429479,2.0105595881053233,2.328501060095267,2.6432791192272305,2.954925237877118,3.2634705799929455,23213.63365536958,31069.42852936959,41837.37890689163,52498.19190837729,63052.93334769744,73502.6584824283,83848.41218976928,94091.22918020113,104069.53971315894,113948.56938872093
1072,1072,16688153.0,24098.284979481567,4.149672895193363e-05,0.2518979261506069,0.5861397704274172,0.9170560178419999,1.2446797575217357,1.569043753467621,1.8901804281434653,2.2081219001334094,2.5228999592653722,2.83454607791526,3.1430914200310878,3.448566843096733,18169.708975631806,26104.452025525054,33960.24689952506,44728.197277047104,55389.010278532754,65943.75171785292,76393.47685258377,86739.23055992476,96982.0475503566,106960.35808331442
1073,1073,16690817.0,24115.158840450575,4.146769285726652e-05,0.24030875616661715,0.5745506004434274,0.9054668478580101,1.233090587537746,1.557454583483631,1.8785912581594755,2.1965327301494195,2.5113107892813824,2.82295690793127,3.131502250047098,3.436977673112743,18449.100037000004,26383.843086893252,34239.63796089326,45007.5883384153,55668.40133990096,66223.14277922112,76672.86791395198,87018.62162129296,97261.4386117248,107239.74914468262
1074,1074,16699072.0,23899.106905287183,4.1842567756319406e-05,0.05471472858490545,0.3923155861584365,0.7265574304352468,1.0574736778498295,1.3850974175295654,1.7094614134754504,2.030598088151295,2.348539560141239,2.6633176192732018,2.9749637379230895,3.2835090800389173,22734.41179319644,30590.206667196446,41358.157044718486,52018.970046204144,62573.711485524305,73023.43662025516,83369.19032759614,93612.00731802799,103590.31785098581,113469.34752654779
1075,1075,16704855.0,23176.587859517273,4.31469898011479e-05,0.23973323884037576,0.5807268785566062,0.9183277361301373,1.2525695804069474,1.5834858278215302,1.9111095675012661,2.2354735634471514,2.5566102381229956,2.8745517101129394,3.1893297692449027,3.50097588789479,18209.633995941556,28977.584373463596,39638.39737494925,50193.13881426941,60642.863949000275,70988.61765634126,81231.4346467731,91209.74517973092,101088.7748552929,110869.5112831227
1076,1076,16707636.0,23167.319541568802,4.316425118606034e-05,0.24654921884000913,0.5875428585562396,0.9251437161297706,1.259385560406581,1.5903018078211637,1.9179255475008994,2.2422895434467844,2.563426218122629,2.881367690112573,3.1961457492445358,3.5077918678944235,18051.684883358725,28819.635260880765,39480.44826236642,50035.18970168658,60484.91483641744,70830.66854375842,81073.48553419027,91051.79606714808,100930.82574271008,110711.56217053987
1077,1077,16711844.0,23019.529518386014,4.3441374386096214e-05,0.012644467930556784,0.3570649737943135,0.6980586135105439,1.035659471084075,1.3699013153608852,1.700817562775468,2.028441302455204,2.3528052984010888,2.6739419730769334,2.991883445066877,3.30666150419884,26267.29202815172,36928.10502963738,47482.846468957534,57932.5716036884,68278.32531102937,78521.14230146122,88499.45283441905,98378.48250998103,108159.21893781082,117842.64035696893
1078,1078,16714256.0,23155.739356085254,4.318583762851015e-05,0.25490541383231874,0.5958990535485492,0.9334999111220802,1.2677417553988906,1.5986580028134731,1.926281742493209,2.2506457384390943,2.5717824131149385,2.8897238851048823,3.2045019442368456,3.5161480628867334,17858.128916756716,28626.079294278756,39286.89229576441,49841.63373508457,60291.358869815434,70637.11257715641,80879.92956758826,90858.24010054607,100737.26977610806,110518.00620393785
1079,1079,16714940.0,23346.387475637828,4.283317926782074e-05,0.11367595304415667,0.4546695927603871,0.7922704503339182,1.1265122946107284,1.4574285420253112,1.785052281705047,2.109416277650932,2.4305529523267766,2.7484944243167204,3.0632724834486833,3.374918602098571,21142.09206129959,31910.042438821627,42570.855440307285,53125.59687962745,63575.3220143583,73921.07572169928,84163.89271213113,94142.20324508895,104021.23292065093,113801.96934848074
1080,1080,16719893.0,23536.25163294869,4.2487649078330195e-05,0.31656885651852573,0.6541697140920568,0.9884115583688671,1.3193278057834499,1.6469515454631856,1.9713155414090708,2.2924522160849152,2.610393688074859,2.925171747206822,3.2368178658567097,3.5453632079725375,16523.7005214738,24379.495395473805,35147.445772995845,45808.2587744815,56363.00021380166,66812.72534853252,77158.4790558735,87401.29604630535,97379.60657926317,107258.63625482515
1081,1081,16721301.0,23510.37728334951,4.253440886753522e-05,0.3342095203670966,0.6718103779406276,1.006052222217438,1.3369684696320205,1.6645922093117564,1.9889562052576415,2.310092879933486,2.62803435192343,2.942812411055393,3.2544585297052806,3.5630038718211083,16108.708410742032,23964.50328474204,34732.45366226408,45393.26666374974,55948.00810306989,66397.73323780076,76743.48694514173,86986.30393557358,96964.6144685314,106843.64414409338
1082,1082,16729254.0,23341.71889844095,4.2841746332006096e-05,0.11736188064418812,0.45835552036041854,0.7959563779339496,1.1301982222107598,1.4611144696253426,1.7887382093050783,2.1131022052509634,2.434238879926808,2.752180351916752,3.0669584110487147,3.3786045296986025,21056.041576932414,31823.991954454454,42484.80495594011,53039.54639526027,63489.27152999113,73835.02523733211,84077.84222776396,94056.15276072177,103935.18243628377,113715.91886411356
1083,1083,16731500.0,23409.50473597126,4.2717691436820144e-05,0.06836549965711314,0.40935913937334356,0.7469599969468746,1.0812018412236848,1.4121180886382676,1.7397418283180035,2.0641058242638888,2.385242498939733,2.7031839709296768,3.01796203006164,3.3296081487115274,22201.4046499941,32969.35502751614,43630.1680290018,54184.90946832195,64634.634603052815,74980.3883103938,85223.20530082565,95201.51583378346,105080.54550934545,114861.28193717524
1084,1084,16732718.0,23734.778867574154,4.213226529639905e-05,0.17242934942928306,0.5100302070028141,0.8442720512796243,1.175188298694207,1.502812038373943,1.827176034319828,2.1483127089956726,2.4662541809856164,2.7810322401175793,3.092678358767467,3.401223700883295,19930.631196294686,27786.426070294696,38554.376447816736,49215.189449302394,59769.93088862255,70219.65602335341,80565.40973069439,90808.22672112624,100786.53725408406,110665.56692964604
1085,1085,16735963.0,23680.254329613887,4.222927617586552e-05,0.21123274479995297,0.548833602373484,0.8830754466502942,1.213991694064877,1.5416154337446129,1.865979429690498,2.1871161043663423,2.505057576356286,2.8198356354882494,3.1314817541381372,3.4400270962539645,19010.631196245155,26866.42607024516,37634.3764477672,48295.18944925286,58849.93088857302,69299.65602330388,79645.40973064485,89888.2267210767,99866.53725403453,109745.5669295965
1086,1086,16739451.0,23663.684780065727,4.225884553881479e-05,0.22303983479931766,0.5606406923728487,0.894882536649659,1.2257987840642417,1.5534225237439776,1.8777865196898627,2.1989231943657073,2.516864666355651,2.831642725487614,3.1432888441375018,3.4518341862533295,18731.108587079656,26586.903461079666,37354.8538386017,48015.66684008736,58570.40827940752,69020.13341413838,79365.88712147936,89608.70411191121,99587.01464486902,109466.04432043101
1087,1087,16740435.0,23663.684780065727,4.225884553881479e-05,0.22304161479931756,0.5606424723728486,0.894884316649659,1.2258005640642415,1.5534243037439774,1.8777882996898625,2.198924974365707,2.516866446355651,2.831644505487614,3.1432906241375016,3.4518359662533293,18731.066461694485,26586.861335694495,37354.811713216535,48015.62471470219,58570.36615402235,69020.0912887532,79365.8449960942,89608.66198652604,99586.97251948385,109466.00219504585
1088,1088,16741361.0,23581.01078085733,4.240700321513712e-05,0.2837649047960502,0.6213657623695813,0.9556076066463915,1.2865238540609742,1.6141475937407102,1.9385115896865952,2.25964826436244,2.5775897363523836,2.8923677954843465,3.2040139141342343,3.512559256250062,17296.542875159903,25152.33774915991,35920.288126681946,46581.101128167604,57135.842567487765,67585.56770221863,77931.3214095596,88174.13839999145,98152.44893294926,108031.47860851126
1089,1089,16744691.0,23118.721646034934,4.325498681591285e-05,0.2828728850615245,0.623866524777755,0.961467382351286,1.2957092266280963,1.626625474042679,1.9542492137224148,2.2786132096683,2.5997498843441442,2.917691356334088,3.2324694154660514,3.544115534115939,17210.994599980033,27978.944977502073,38639.75797898773,49194.49941830789,59644.22455303875,69989.97826037974,80232.79525081157,90211.1057837694,100090.13545933139,109870.87188716118
1090,1090,16744860.0,22312.443448835493,4.4818040762460326e-05,0.2889003238819175,0.6367821442697867,0.9812026501335435,1.3221962898497739,1.6597971474233049,1.9940389917001153,2.324955239114698,2.6525789787944336,2.976942974740319,3.2980796494161635,3.6160211214061073,25819.745569783794,36374.487009103956,46824.21214383481,57169.965851175795,67412.78284160764,77391.09337456546,87270.12305012744,97050.85947795723,106734.28089711534,116321.35549827064
1091,1091,16758905.0,22401.867480340727,4.463913559338626e-05,0.19170232224576772,0.539584142633637,0.8840046484973937,1.224998288213624,1.562599145787155,1.8968409900639656,2.2277572374785484,2.555380977158284,2.8797449731041693,3.2008816477800135,3.5188231197699573,27993.022202574182,38547.763641894344,48997.4887766252,59343.24248396618,69586.05947439803,79564.37000735584,89443.39968291784,99224.13611074763,108907.55752990572,118494.63213106104
1092,1092,16773857.0,22408.588712663255,4.462574653061006e-05,0.18485012238149354,0.5327319427693628,0.8771524486331195,1.21814608834935,1.555746945922881,1.8899887901996912,2.220905037614274,2.5485287772940097,2.872892773239895,3.1940294479157396,3.511970919905683,28146.56047866985,38701.30191799001,49151.02705272087,59496.78076006185,69739.59775049369,79717.90828345151,89596.9379590135,99377.6743868433,109061.0958060014,118648.1704071567
