,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20
105,105,13173720.0,1.00020001,0.9998000299960006,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,28851.020515199987,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768,12722.066146141768
106,106,13182467.0,1.0001,0.9999000099990001,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,29661.478855885576,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238,11911.459843497238
107,107,13193806.0,1.000400060004,0.9996000999800037,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,26135.223782517187,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633,15438.819288830633
108,108,13194413.0,1.000800280056007,0.9992003598800331,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,22822.509490130687,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905,18753.66103900905
109,109,13196688.0,1.0006001500200015,0.9994002099440127,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,24697.031159386566,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732,16877.80580100732
110,110,13226191.0,0.9996000999800035,1.000400060004,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,49.885454233184966,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798,34.2119453989798
111,111,13258464.0,1.0001,0.9999000099990001,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,39.56947266973055,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294,44.526613200055294
112,112,13537513.0,1.0001,0.9999000099990001,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1040.8199160722668,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001,1171.210599663001
113,113,13622532.0,1.0001,0.9999000099990001,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1052.30983673401,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775,1183.1615652197775
114,114,13674504.0,1.0001,0.9999000099990001,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,51.059393331473956,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195,56.47757875683195
115,115,15065305.0,1.0006001500200015,0.9994002099440127,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,38.07109406750188,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186,69.47107875753186
116,116,15271433.0,1.0003000300009999,0.9997000599900017,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,45.96412205293143,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266,61.5740151803266
117,117,15391983.0,1.000800280056007,0.9992003598800331,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,35.00893697778912,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705,72.53553168091705
118,118,15838857.0,1.0007002100350033,0.9993002799160212,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,36.008241920070425,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091,71.53543263582091
119,119,16054218.0,1.0007002100350033,0.9993002799160212,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,37.00749134114487,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705,70.53543263576705
120,120,16068037.0,1.0006001500200015,0.9994002099440127,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,38.17206685705147,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458,69.37003721749458
121,121,16069384.0,1.0005001000100004,0.999500149965007,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,338619.04073751904,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788,375351.8031896788
122,122,16070609.0,1.000400060004,0.9996000999800037,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,373669.1612610752,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533,340284.04566440533
123,123,16071909.0,1.000400060004,0.9996000999800037,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,43.895945887805496,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476,63.64298660528476
124,124,16120818.0,1.000400060004,0.9996000999800037,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,43.99590317105191,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941,63.54298660527941
125,125,16269533.0,1.000800280056007,0.9992003598800331,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,33.607868645300464,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611,73.93778660583611
126,126,16336608.0,1.0003000300009999,0.9997000599900017,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,46.133726395612854,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348,61.40435387920348
127,127,16364701.0,0.9998000299960005,1.00020001,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,58.13096039304752,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873,49.40626593402873
128,128,16418144.0,0.9998000299960005,1.00020001,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,57.131292467108516,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574,50.405765934082574
129,129,16454944.0,1.0006001500200015,0.9994002099440127,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,38.87947796409812,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304,68.66215689597304
130,130,16475693.0,1.0006001500200015,0.9994002099440127,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,39.205121707825676,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229,68.33630448090229
131,131,16483013.0,1.0005001000100004,0.999500149965007,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,40.19130636877233,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294,67.3495160365294
132,132,16568764.0,1.0006001500200015,0.9994002099440127,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,39.20561523339995,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222,68.33581064258222
133,133,16811502.0,0.9999000099990001,1.0001,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,54.54795508807991,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614,52.988870612516614
134,134,16859311.0,1.0016012005601818,0.9984013591843878,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,16.535458346203715,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034,91.03152586248034
