,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
1704,1704,16071245.0,0.006175622159576767,161.92700494949528,184.51506482975987,680.9215291418934,1172.3889093183625,1658.9663497355057,2140.702505858008,2617.6455458846576,3089.8577332472246,3557.3715685182624,4020.2337901543974,4478.4906882106125,4932.188079461216,8.029553809284357,11.02666998678578,13.993311243836212,16.93043541035049,19.838336141121456,22.717304215232392,25.56762749984233,28.3895910019035,31.18347690260842,33.94956454501644
1705,1705,16074748.0,0.006175622159576767,161.92700494949528,16.03254109008751,59.165371701031276,101.86904456582842,144.14782984655875,186.00595522369673,227.4476060391114,268.49150099302256,309.12702302717014,349.35823457017284,389.1891590763273,428.623778863164,0.6976891101070518,0.9581089750752131,1.2152831409370228,1.4698985096678134,1.7219805378091273,1.971554432611088,2.218645148892997,2.4632773935266514,2.705475628422514,2.9452640694570786
1706,1706,16075588.0,0.006141751161843356,162.82001234642414,27.995991517425935,71.1288221283697,113.83249499316685,156.1112802738972,197.96940565103515,239.41105646644982,280.454951420361,321.0904734545086,361.3216849975113,401.15260950366576,440.5872292905024,0.6240087142888929,0.8844285792570542,1.1416027451188637,1.3962181138496546,1.6483001419909684,1.897874036792929,2.1449647530748384,2.3895969977084923,2.631795232604355,2.8715836736389195
1707,1707,16076382.0,0.006081250821105409,164.43985446701683,5.957636633501798,49.52393751626719,92.65676812721095,135.3604409920081,177.63922627273843,219.4973516498764,260.9390024652911,301.98289741920223,342.6184194533498,382.8496309963525,422.680555502507,0.7528551923630072,1.010029358224817,1.2646447269556076,1.5167267550969215,1.7663006498988822,2.0133913661807914,2.2580236108144454,2.5002218457103083,2.7400102867448726,2.97741291310148
1708,1708,16077864.0,0.006030987832337863,165.81031628650427,24.27263663251599,67.83893751528137,110.97176812622514,153.6754409910223,195.95422627175262,237.8123516488906,279.2540024643053,320.29789741821645,360.93341945236403,401.16463099536674,440.99555550152115,0.6419314564394389,0.8991056223012486,1.1537209910320394,1.405803019173353,1.6553769139753138,1.902467630257223,2.147099874890877,2.38929810978674,2.629086550821304,2.8664891771779115
1709,1709,16080011.0,0.005976955155184694,167.30926935808657,0.06850954066795832,44.07263663145025,87.63893751421564,130.7717681251594,173.47544098995655,215.7542262706869,257.6123516478249,299.05400246323956,340.0978974171507,380.7334194512983,420.964630994301,0.7802215147192781,1.034836883450069,1.2869189115913826,1.5364928063933434,1.7835835226752526,2.0282157673089065,2.2704140022047694,2.5102024432393337,2.747605069595941,2.9826456168887905
1710,1710,16081228.0,0.005929332639067596,168.65304425849394,17.888509539708792,61.89263663049108,105.45893751325647,148.59176812420023,191.2954409889974,233.57422626972772,275.4323516468657,316.8740024622804,357.9178974161915,398.5534194503391,438.7846309933418,0.6741322752158899,0.9287476439466806,1.1808296720879945,1.4304035668899553,1.6774942831718644,1.9221265278055186,2.1643247627013813,2.4041132037359456,2.641515830092553,2.8765563773854024
1711,1711,16082483.0,0.005912754556714277,169.12591084377783,24.049378539377184,68.05350563015948,111.61980651292487,154.75263712386862,197.45630998866577,239.7350952693961,281.59322064653406,323.03487146194874,364.07876641585995,404.7142884500075,444.94549999301023,0.6376520801875404,0.8922674489183312,1.144349477059645,1.3939233718616058,1.641014088143515,1.885646332777169,2.1278445676730318,2.367633008707596,2.6050356350642034,2.840076182357053
1712,1712,16084659.0,0.005902121702585482,169.4305963839987,28.009378539164032,72.01350562994632,115.57980651271171,158.7126371236555,201.41630998845264,243.69509526918296,285.55322064632094,326.9948714617356,368.03876641564676,408.67428844979435,448.90549999279705,0.6142571555390081,0.8688725242697989,1.1209545524111126,1.3705284472130734,1.6176191634949826,1.8622514081286368,2.104449643024499,2.344238084059064,2.581640710415671,2.8166812577085203
1713,1713,16085899.0,0.005902121702585482,169.4305963839987,28.106279847802018,72.1104069385843,115.6767078213497,158.80953843229346,201.5132112970906,243.79199657782095,285.65012195495893,327.0917727703736,368.13566772428476,408.77118975843234,449.00240130143504,0.6136852029037094,0.8683005716345001,1.120382599775814,1.3699564945777747,1.6170472108596838,1.861679455493338,2.1038776903892007,2.343666131423765,2.5810687577803724,2.8161093050732218
1714,1714,16086808.0,0.005902121702585482,169.4305963839987,152.40241036166339,391.00869588972284,627.2409294342893,861.1227304561786,1092.6774830286718,1321.9283415143211,1548.898229925057,1773.6098426975848,1996.1002232527621,2216.3768995182113,2434.461893070841,2.1903058951387018,2.444921263869493,2.6970032920108067,2.946577186812767,3.1936679030946764,3.4383001477283304,3.6804983826241933,3.9202868236587576,4.157689450015365,4.392729997308214
1715,1715,16090579.0,0.005953691586682188,167.96301680068547,47.43577823415801,286.0420637622175,522.274297306784,756.1560983286732,987.7108509011663,1216.9617093868158,1443.9315977975516,1668.6432105700794,1891.1335911252568,2111.410267390706,2329.495260943336,2.812556403622579,3.0671717723533702,3.3192538004946837,3.5688276952966445,3.815918411578554,4.060550656212208,4.30274889110807,4.542537332142635,4.779939958499242,5.014980505792091
1716,1716,16091639.0,0.006032194090214209,165.77715919689334,129.4441040866831,365.67633763124957,599.5581386531388,831.112891225632,1060.3637497112813,1287.3336381220172,1512.045250894545,1734.5356314497226,1954.8123077151715,2172.897301267801,2388.8124224128615,3.49387889900142,3.7510530648632296,4.00566843359402,4.257750461735334,4.507324356537295,4.754415072819204,4.999047317452859,5.241245552348721,5.481033993383286,5.718436619739893
1717,1717,16092248.0,0.006008114708669684,166.44156253491704,176.72437314151128,412.95660668607775,646.8384077079671,878.3931602804602,1107.6440187661094,1334.6139071768453,1559.325519949373,1781.8159005045507,2002.0925767699998,2220.1775703226294,2436.0926914676893,3.2092317214018826,3.4664058872636923,3.7210212559944833,3.973103284135797,4.222677178937758,4.469767895219666,4.714400139853321,4.956598374749183,5.1963868157837485,5.433789442140355
1718,1718,16092983.0,0.006020744374593167,166.09241943901196,151.95641440995988,388.18864795452635,622.0704489764156,853.6252015489088,1082.8760600345581,1309.845948445294,1534.5575612178218,1757.0479417729994,1977.3246180384483,2195.409611591078,2411.3247327361382,3.358204800992862,3.6153789668546716,3.8699943355854622,4.1220763637267765,4.371650258528737,4.618740974810646,4.8633732194443,5.105571454340163,5.345359895374727,5.582762521731334
1719,1719,16094767.0,0.005985328333607353,167.07521196206469,222.5848022254388,458.8170357700053,692.6988367918946,924.2535893643876,1153.504447850037,1380.4743362607728,1605.1859490333006,1827.6763295884782,2047.9530058539274,2266.037999406557,2481.953120551617,2.934205633910853,3.1913797997726627,3.4459951685034533,3.698077196644767,3.947651091446728,4.194741807728637,4.439374052362291,4.681572287258154,4.9213607282927185,5.1587633546493254
1720,1720,16097005.0,0.005967400150720531,167.57716505390636,19.968856098995435,258.5751416270549,494.8073751716214,728.6891761935107,960.2439287660037,1189.4947872516532,1416.464675662389,1641.1762884349168,1863.6666689900942,2083.9433452555436,2302.028338808173,2.976280929909226,3.2308962986400167,3.4829783267813306,3.7325522215832914,3.9796429378652007,4.224275182498855,4.466473417394718,4.706261858429282,4.943664484785889,5.178705032078739
1721,1721,16097758.0,0.005961436031327493,167.74481764879727,31.670034713057053,270.27632024111654,506.508553785683,740.3903548075723,971.9451073800653,1201.1959658657147,1428.1658542764505,1652.8774670489784,1875.367847604156,2095.644523869605,2313.7295174222345,2.9064868803287705,3.1611022490595615,3.4131842772008754,3.6627581720028357,3.909848888284745,4.1544811329183995,4.3966793678142615,4.636467808848827,4.873870435205434,5.108910982498283
1722,1722,16098975.0,0.005959052052939357,167.81192564121685,36.62003471279063,275.2263202408501,511.4585537854166,745.3403548073059,976.8951073797989,1206.1459658654483,1433.115854276184,1657.827467048712,1880.3178476038895,2100.5945238693384,2318.6795174219683,2.87698207215758,3.1315974408883704,3.3836794690296843,3.633253363831645,3.880344080113554,4.124976324747208,4.367174559643071,4.606963000677635,4.844365627034243,5.079406174327092
1723,1723,16100485.0,0.005905073353707969,169.34590649446727,145.91030338034113,384.5165889084006,620.748822452967,854.6306234748564,1086.1853760473493,1315.4362345329987,1542.4061229437345,1767.1177357162624,1989.60811627144,2209.884792536889,2427.969786089519,2.228634541251966,2.4832499099827565,2.7353319381240704,2.984905832926031,3.2319965492079406,3.4766287938415945,3.718827028737457,3.9586154697720217,4.196018096128629,4.431058643421478
1724,1724,16101053.0,0.005887385562972925,169.85468155665257,182.72230368068145,421.32858920874094,657.5608227533074,891.4426237751967,1122.9973763476899,1352.2482348333392,1579.218123244075,1803.9297360166029,2026.4201165717802,2246.6967928372296,2464.781786389859,2.011573464118725,2.2661888328495157,2.5182708609908295,2.7678447557927903,3.0149354720746993,3.2595677167083537,3.501765951604216,3.741554392638781,3.9789570189953882,4.213997566288238
