,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
285,285,16507072.0,0.999500149965007,1.0005001000100004,4111.541988425517,8468.107449091827,9065.142481659312,9357.75401850145,9913.182823158868,10189.943458487187,10190.571673996146,10191.822465531464,10193.065775029781,10193.684638143955,10194.916808657143,10196.141608659731,10196.751258533037,10197.96508534907,10199.171651389268,10199.77222515911,10200.967981361733,10202.156584826513,10202.748217677776,10203.708831340984,8175.308406852002,8761.074364505963,9052.642065829194,9633.16004542524,9936.3549811838,9950.551767132958,9978.817893132895,10006.914938851667,10007.698358523705,10009.258165034862,10010.808641188443,10011.580397832677,10013.11698300121,10014.64437672935,10015.404643985457,10016.918353517718,10018.423008445316,10019.171957362849,10020.663131805542,10022.145386440685
286,286,16529728.0,0.9990005497800716,1.001000450120021,4453.932054407075,8810.497515073384,9407.53254764087,9700.144084483007,10255.572889140425,10532.333524468746,10532.961739977703,10534.212531513023,10535.455841011339,10536.074704125514,10537.306874638702,10538.53167464129,10539.141324514596,10540.355151330627,10541.561717370827,10542.162291140668,10543.358047343292,10544.54665080807,10545.138283659333,10546.098897322543,7833.165621863868,8418.93157951783,8710.49928084106,9291.017260437106,9594.212196195667,9608.408982144825,9636.675108144762,9664.772153863532,9665.555573535572,9667.11538004673,9668.66585620031,9669.437612844542,9670.974198013077,9672.501591741215,9673.261858997323,9674.775568529585,9676.280223457183,9677.029172374716,9678.520346817408,9680.00260145255
287,287,16533332.0,0.9994002099440127,1.0006001500200015,4164.882621854871,8521.448082521181,9118.483115088666,9411.094651930804,9966.523456588222,10243.284091916541,10243.9123074255,10245.163098960818,10246.406408459135,10247.02527157331,10248.257442086498,10249.482242089085,10250.091891962393,10251.305718778423,10252.512284818622,10253.112858588465,10254.308614791089,10255.497218255867,10256.08885110713,10257.04946477034,8121.994224879403,8707.760182533364,8999.327883856595,9579.845863452641,9883.040799211201,9897.23758516036,9925.503711160296,9953.600756879068,9954.384176551106,9955.943983062263,9957.494459215844,9958.266215860078,9959.80280102861,9961.33019475675,9962.090462012859,9963.60417154512,9965.108826472717,9965.85777539025,9967.348949832944,9968.831204468086
288,288,16542526.0,0.9982017088605986,1.0018015308163057,4963.167473811874,9319.732934478183,9916.76796704567,10209.379503887807,10764.808308545224,11041.568943873544,11042.197159382502,11043.447950917822,11044.691260416139,11045.310123530313,11046.5422940435,11047.767094046088,11048.376743919394,11049.590570735425,11050.797136775625,11051.397710545467,11052.59346674809,11053.782070212868,11054.373703064133,11055.334316727342,7324.637336231704,7910.403293885665,8201.970995208896,8782.48897480494,9085.6839105635,9099.880696512659,9128.146822512597,9156.243868231368,9157.027287903407,9158.587094414564,9160.137570568146,9160.909327212377,9162.445912380912,9163.97330610905,9164.733573365158,9166.247282897419,9167.751937825016,9168.500886742551,9169.992061185243,9171.474315820386
289,289,16554800.0,0.9989006597141001,1.001100550165033,4493.686814900688,8850.252275566998,9447.287308134482,9739.89884497662,10295.327649634039,10572.088284962358,10572.716500471317,10573.967292006635,10575.210601504952,10575.829464619126,10577.061635132313,10578.286435134902,10578.896085008208,10580.10991182424,10581.316477864439,10581.91705163428,10583.112807836904,10584.301411301683,10584.893044152946,10585.853657816155,7793.451465256919,8379.21742291088,8670.785124234111,9251.303103830156,9554.498039588716,9568.694825537874,9596.960951537812,9625.057997256583,9625.841416928622,9627.40122343978,9628.95169959336,9629.723456237592,9631.260041406125,9632.787435134265,9633.547702390373,9635.061411922634,9636.566066850231,9637.315015767766,9638.806190210458,9640.2884448456
290,290,16576528.0,0.9990005497800716,1.001000450120021,4428.783626144483,8785.349086810793,9382.384119378277,9674.995656220415,10230.424460877834,10507.185096206153,10507.813311715112,10509.06410325043,10510.307412748747,10510.926275862921,10512.15844637611,10513.383246378697,10513.992896252003,10515.206723068035,10516.413289108234,10517.013862878077,10518.209619080699,10519.398222545478,10519.989855396741,10520.950469059952,7858.289641912183,8444.055599566145,8735.623300889376,9316.14128048542,9619.33621624398,9633.533002193139,9661.799128193077,9689.896173911848,9690.679593583885,9692.239400095043,9693.789876248626,9694.561632892857,9696.09821806139,9697.62561178953,9698.385879045638,9699.899588577899,9701.404243505496,9702.153192423031,9703.644366865723,9705.126621500865
291,291,16581534.0,0.9997000599900016,1.0003000300009999,4005.905189445403,8362.470650111713,8959.505682679199,9252.117219521335,9807.546024178753,10084.306659507074,10084.934875016032,10086.18566655135,10087.428976049667,10088.047839163843,10089.28000967703,10090.504809679618,10091.114459552924,10092.328286368955,10093.534852409155,10094.135426178997,10095.33118238162,10096.519785846398,10097.111418697661,10098.072032360871,8280.905974934913,8866.671932588875,9158.239633912106,9738.75761350815,10041.95254926671,10056.149335215869,10084.415461215807,10112.512506934578,10113.295926606617,10114.855733117774,10116.406209271356,10117.177965915587,10118.71455108412,10120.24194481226,10121.002212068368,10122.515921600629,10124.020576528226,10124.769525445761,10126.260699888453,10127.742954523595
292,292,16639866.0,0.9998000299960005,1.00020001,3922.785559143955,8279.351019810265,8876.386052377751,9168.997589219887,9724.426393877306,10001.187029205626,10001.815244714584,10003.066036249904,10004.30934574822,10004.928208862395,10006.160379375582,10007.38517937817,10007.994829251476,10009.208656067507,10010.415222107707,10011.015795877549,10012.211552080173,10013.40015554495,10013.991788396213,10014.952402059424,8364.007027939382,8949.772985593345,9241.340686916576,9821.85866651262,10125.05360227118,10139.250388220338,10167.516514220277,10195.613559939047,10196.396979611087,10197.956786122244,10199.507262275825,10200.279018920057,10201.81560408859,10203.34299781673,10204.103265072838,10205.616974605098,10207.121629532696,10207.87057845023,10209.361752892923,10210.844007528065
293,293,16655968.0,0.9998000299960005,1.00020001,3923.782559143902,8280.348019810212,8877.383052377696,9169.994589219834,9725.423393877252,10002.184029205571,10002.81224471453,10004.063036249849,10005.306345748166,10005.92520886234,10007.157379375529,10008.382179378115,10008.991829251423,10010.205656067454,10011.412222107652,10012.012795877496,10013.20855208012,10014.397155544897,10014.98878839616,10015.94940205937,8363.010186617139,8948.7761442711,9240.34384559433,9820.861825190377,10124.056760948937,10138.253546898095,10166.519672898032,10194.616718616804,10195.400138288842,10196.959944799999,10198.51042095358,10199.282177597814,10200.818762766346,10202.346156494486,10203.106423750594,10204.620133282855,10206.124788210453,10206.873737127986,10208.36491157068,10209.847166205822
294,294,16691304.0,0.9992003598800331,1.000800280056007,4303.519124123448,8660.084584789758,9257.119617357243,9549.73115419938,10105.159958856799,10381.920594185118,10382.548809694077,10383.799601229395,10385.042910727712,10385.661773841886,10386.893944355075,10388.118744357662,10388.72839423097,10389.942221047,10391.148787087199,10391.749360857042,10392.945117059666,10394.133720524444,10394.725353375707,10395.685967038917,7983.447313826121,8569.213271480083,8860.780972803313,9441.298952399358,9744.493888157918,9758.690674107076,9786.956800107015,9815.053845825785,9815.837265497825,9817.397072008982,9818.947548162563,9819.719304806795,9821.255889975328,9822.783283703468,9823.543550959575,9825.057260491836,9826.561915419434,9827.310864336969,9828.80203877966,9830.284293414803
295,295,16703372.0,0.9994002099440127,1.0006001500200015,4146.443393923726,8503.008854590036,9100.04388715752,9392.655423999659,9948.084228657077,10224.844863985396,10225.473079494355,10226.723871029673,10227.96718052799,10228.586043642164,10229.818214155353,10231.04301415794,10231.652664031246,10232.866490847278,10234.073056887477,10234.673630657318,10235.869386859942,10237.057990324722,10237.649623175985,10238.610236839193,8140.423804834564,8726.189762488526,9017.757463811757,9598.275443407802,9901.470379166361,9915.66716511552,9943.933291115458,9972.030336834228,9972.813756506268,9974.373563017425,9975.924039171006,9976.695795815238,9978.23238098377,9979.75977471191,9980.520041968019,9982.03375150028,9983.538406427877,9984.287355345412,9985.778529788104,9987.260784423246
296,296,16714167.0,1.0022023115407315,0.9978025279772647,6182.50069342563,7032.491730338491,7618.593851488902,7896.724814813316,8450.153188654285,8451.411506983597,8452.037840831536,8453.284885687302,8454.524471131408,8455.141480410262,8456.369960196193,8457.59109152049,8458.198915192317,8459.409106213361,8460.612058146562,8461.21083304162,8462.4030074669,8463.588050665228,8464.069077936701,8465.026814191777,9621.85030191059,10209.376106802567,10501.819783533447,11084.081844324426,11662.860961973147,11677.100400211282,11705.451447654537,11733.632906760557,11747.66035787915,11749.224850599843,11750.779984935032,11751.554060215927,11753.09526183749,11754.627244386253,11755.389795756832,11756.908053007939,11758.417228436776,11759.168427472798,11760.664081932551,11762.150789784484
297,297,16714743.0,1.0022023115407315,0.9978025279772647,6114.0231303468,6879.989564283181,7382.569693221399,7619.127201998752,8089.781871220918,8091.040189550231,8091.666523398169,8092.913568253936,8094.153153698042,8094.770162976895,8095.998642762827,8097.219774087123,8097.827597758951,8099.037788779995,8100.240740713196,8100.839515608253,8102.031690033534,8103.216733231861,8103.697760503334,8104.65549675841,9479.17380536896,9982.926689825132,10233.67200937963,10732.911685646763,11229.165037501078,11243.404475739213,11271.755523182468,11299.936982288487,11313.96443340708,11315.528926127772,11317.084060462963,11317.858135743858,11319.399337365421,11320.931319914183,11321.693871284762,11323.21212853587,11324.721303964707,11325.472503000728,11326.968157460482,11328.454865312413
298,298,16716602.0,1.0021021013305984,0.9979023082300623,6170.318150929384,6936.284584865764,7438.864713803982,7675.4222225813355,8146.076891803502,8147.3352101328155,8147.961543980754,8149.20858883652,8150.448174280626,8151.065183559479,8152.293663345411,8153.514794669707,8154.122618341535,8155.33280936258,8156.53576129578,8157.134536190837,8158.326710616117,8159.511753814445,8159.992781085918,8160.950517340993,9422.753188947408,9926.506073403581,10177.251392958078,10676.491069225212,11172.744421079526,11186.983859317661,11215.334906760916,11243.516365866937,11257.543816985528,11259.108309706222,11260.663444041411,11261.437519322306,11262.97872094387,11264.510703492631,11265.27325486321,11266.791512114318,11268.300687543155,11269.051886579176,11270.54754103893,11272.034248890863
299,299,16720167.0,1.0016012005601818,0.9984013591843878,6481.24434735341,7247.210781289792,7749.790910228009,7986.348419005363,8457.00308822753,8458.261406556843,8458.887740404782,8460.134785260547,8461.374370704652,8461.991379983507,8463.219859769439,8464.440991093734,8465.048814765561,8466.259005786607,8467.461957719806,8468.060732614864,8469.252907040145,8470.437950238473,8470.918977509946,8471.876713765021,9111.224077453111,9614.976961909282,9865.72228146378,10364.961957730913,10861.215309585226,10875.454747823364,10903.805795266617,10931.987254372638,10946.01470549123,10947.579198211923,10949.134332547113,10949.908407828008,10951.449609449572,10952.981591998334,10953.744143368913,10955.26240062002,10956.771576048855,10957.522775084879,10959.018429544632,10960.505137396563
300,300,16744630.0,1.0016012005601818,0.9984013591843878,6482.881407978418,7248.8478419148,7751.427970853017,7987.985479630371,8458.640148852537,8459.89846718185,8460.52480102979,8461.771845885554,8463.01143132966,8463.628440608514,8464.856920394446,8466.078051718741,8466.685875390569,8467.896066411613,8469.099018344814,8469.697793239871,8470.889967665153,8472.07501086348,8472.556038134953,8473.513774390029,9109.584249076936,9613.337133533108,9864.082453087605,10363.32212935474,10859.575481209053,10873.81491944719,10902.165966890443,10930.347425996464,10944.374877115057,10945.939369835749,10947.49450417094,10948.268579451833,10949.809781073396,10951.34176362216,10952.10431499274,10953.622572243847,10955.131747672682,10955.882946708705,10957.378601168459,10958.86530902039
301,301,16749612.0,1.0012006602200494,0.9988007796361366,6752.061840931609,7518.02827486799,8020.608403806208,8257.165912583561,8727.820581805727,8729.07890013504,8729.705233982979,8730.952278838746,8732.191864282851,8732.808873561704,8734.037353347636,8735.258484671933,8735.86630834376,8737.076499364804,8738.279451298005,8738.878226193063,8740.070400618342,8741.255443816672,8741.736471088143,8742.69420734322,8840.006627003455,9343.759511459626,9594.504831014125,10093.744507281257,10589.99785913557,10604.237297373707,10632.58834481696,10660.769803922982,10674.797255041574,10676.361747762267,10677.916882097457,10678.690957378352,10680.232158999916,10681.764141548678,10682.526692919257,10684.044950170364,10685.554125599201,10686.305324635223,10687.800979094976,10689.287686946907
302,302,16750172.0,1.0007002100350033,0.9993002799160212,7067.395891979151,7833.362325915533,8335.94245485375,8572.499963631104,9043.15463285327,9044.412951182583,9045.039285030522,9046.286329886287,9047.525915330394,9048.142924609247,9049.371404395179,9050.592535719476,9051.200359391303,9052.410550412347,9053.613502345548,9054.212277240606,9055.404451665885,9056.589494864213,9057.070522135686,9058.028258390761,8524.353635923238,9028.10652037941,9278.851839933908,9778.09151620104,10274.344868055354,10288.584306293491,10316.935353736744,10345.116812842765,10359.144263961358,10360.70875668205,10362.26389101724,10363.037966298136,10364.5791679197,10366.111150468461,10366.87370183904,10368.391959090148,10369.901134518985,10370.652333555006,10372.14798801476,10373.63469586669
303,303,16768164.0,1.000400060004,0.9996000999800037,7283.522066058709,8049.48849999509,8552.068628933308,8788.626137710662,9259.280806932828,9260.539125262141,9261.16545911008,9262.412503965845,9263.65208940995,9264.269098688805,9265.497578474737,9266.718709799034,9267.326533470861,9268.536724491905,9269.739676425106,9270.338451320164,9271.530625745443,9272.71566894377,9273.196696215244,9274.154432470319,8308.10000901489,8811.852893471063,9062.59821302556,9561.837889292694,10058.091241147007,10072.330679385144,10100.681726828398,10128.863185934419,10142.890637053011,10144.455129773703,10146.010264108894,10146.784339389787,10148.32554101135,10149.857523560115,10150.620074930694,10152.138332181801,10153.647507610636,10154.39870664666,10155.894361106413,10157.381068958344
304,304,16800647.0,1.0001,0.9999000099990001,7482.931277888068,8248.89771182445,8751.477840762665,8988.03534954002,9458.690018762185,9459.948337091499,9460.574670939437,9461.821715795204,9463.06130123931,9463.678310518162,9464.906790304094,9466.127921628391,9466.735745300219,9467.945936321263,9469.148888254464,9469.747663149521,9470.9398375748,9472.12488077313,9472.605908044601,9473.563644299678,8108.638916241633,8612.391800697806,8863.137120252302,9362.376796519437,9858.63014837375,9872.869586611885,9901.22063405514,9929.402093161161,9943.429544279752,9944.994037000446,9946.549171335635,9947.32324661653,9948.864448238093,9950.396430786855,9951.158982157434,9952.677239408542,9954.186414837379,9954.9376138734,9956.433268333154,9957.919976185087
