,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,BAT-slippagemap_12,BAT-slippagemap_13,BAT-slippagemap_14,BAT-slippagemap_15,BAT-slippagemap_16,BAT-slippagemap_17,BAT-slippagemap_18,BAT-slippagemap_19,BAT-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
290,290,15855244.0,0.3088070579348481,3.2382679550380593,429.5409551990762,1114.2151586754644,1794.7956418134127,2133.5562533142042,2808.037877012391,3478.484837916028,3812.2035440101436,4476.643776859675,5137.11059160255,5465.859360167225,6120.409421461354,6771.042633840086,7094.8982526858,7739.702444122226,8380.649559433534,8699.683553945655,9334.888367723399,9966.293985600018,10280.578716550264,10906.32743012735,397.02911201944244,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506,606.8817572790506
291,291,15855883.0,0.302269119225872,3.3083101659906755,628.9827094046806,1319.8460448012383,2006.5784772453485,2348.401458608451,3028.981941746399,3705.4900860904713,4042.2241769453776,4712.6711378490145,5379.108574996501,5710.830076792661,6371.296891535537,7027.812225271587,7354.59572139434,8005.228933773072,8651.970492158398,8973.888744055212,9614.83585936652,10251.949393060866,10569.074667656387,11200.480285533005,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418,229.80387228243418
292,292,15859497.0,0.30815927591091946,3.2450751224151793,546.8272531328807,1231.5014566092689,1912.0819397472171,2250.8425512480085,2925.324174946196,3595.7711358498327,3929.489841943948,4593.930074793479,5254.396889536354,5583.145658101029,6237.695719395158,6888.32893177389,7212.184550619604,7856.988742056031,8497.935857367338,8816.969851879461,9452.174665657205,10083.580283533822,10397.865014484069,11023.613728061155,360.84691504114454,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526,570.6995603007526
293,293,15860146.0,0.3051542141096752,3.277031591772778,425.34264943729517,1114.1368415435827,1798.811045019971,2139.6110800179326,2818.152139658711,3492.633763356898,3828.3609360136024,4496.79943035465,5161.239663204181,5491.96824750386,6150.455246511731,6805.005307805861,7130.809619507239,7779.4941390303065,8424.298330466732,8745.252337372123,9384.279440290162,10019.484254067906,10335.66119287968,10965.174602894771,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298,396.7242444706298
294,294,15860649.0,0.3049102005572962,3.279654134798578,472.0022494342245,1160.7964415405122,1845.4706450169003,2186.2706800148617,2864.81173965564,3539.293363353827,3875.020536010532,4543.45903035158,5207.89926320111,5538.627847500789,6197.114846508661,6851.6649078027895,7177.469219504168,7826.153739027235,8470.957930463663,8791.911937369052,9430.939040287092,10066.143854064836,10382.32079287661,11011.8342028917,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651,382.4912525198651
295,295,15861885.0,0.30013071571285366,3.331881569085177,697.0707600134671,1390.0108020260902,2078.804994132378,2421.6562162456635,3104.2792326067274,3782.8202922475057,4120.567825090787,4793.029088602398,5461.4675829434445,5794.186313996816,6456.636400092655,7115.1233991005265,7442.889964271902,8095.477772096034,8744.1622916191,9067.048231158713,9709.920489960918,10348.947592878958,10667.027132061181,11300.329345468475,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336,104.78091650487336
296,296,15874831.0,0.3001607287844249,3.331548414243753,687.07076001413,1380.010802026753,2068.8049941330405,2411.6562162463265,3094.2792326073904,3772.8202922481687,4110.567825091449,4783.029088603061,5451.467582944108,5784.186313997479,6446.636400093318,7105.1233991011895,7432.889964272565,8085.477772096697,8734.162291619765,9057.048231159375,9699.920489961582,10338.94759287962,10657.027132061843,11290.329345469137,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802,107.78248324911802
297,297,15878945.0,0.3010023144165174,3.3222335912548226,527.8655135706666,1220.8055555832896,1909.5997476895773,2252.450969802863,2935.0739861639267,3613.615045804705,3951.3625786479856,4623.823842159597,5292.262336500645,5624.981067554016,6287.431153649854,6945.918152657726,7273.684717829102,7926.272525653233,8574.957045176301,8897.842984715911,9540.715243518118,10179.742346436156,10497.821885618381,11131.124099025674,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617,155.63848325190617
298,298,15880484.0,0.30692916217946953,3.258080766581814,434.0337035630301,1120.7661360071402,1803.3891523682041,2143.169600508191,2819.677744852263,3492.1390083638744,3826.858796610806,4493.296233758293,5155.746319854132,5485.4845502973285,6141.999884033378,6794.58769185751,7119.416592534863,7766.158150920189,8409.030409722394,8729.023518128311,9366.137051822658,9999.439265229952,10314.667944294797,10942.296250557452,394.8564232337879,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186,499.62576227010186
299,299,15881042.0,0.3286237778634213,3.042993439189322,627.3281524113748,1289.7782385072137,1948.265237515085,2276.0318026864607,2928.6196105105923,3577.3041300336595,3900.190069573271,4543.062328375477,5182.089431293516,5500.168970475739,6133.4711838830335,6762.984593898124,7076.328169210535,7700.202655984177,8320.344231490426,8629.022749384942,9243.609676150229,9854.518904755614,10158.603259735344,10764.038958134044,340.63653872940785,557.5295111342042,665.4893869063905,880.4388983468976,1094.1031276089225,1200.4550511135587,1412.2048541210083,1622.6878338028569,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707,1727.4571728391707
300,300,15881608.0,0.3230200591887934,3.095782975556749,586.1794457299294,1254.6179400709766,1919.0581729205082,2249.7867572201867,2908.273756228058,3562.8238175221873,3888.628129223566,4537.312648746633,5182.116840183059,5503.07084708845,6142.09795000649,6777.302763784233,7093.479702596007,7722.993112611098,8348.741826188183,8660.21117469715,9280.3527502034,9896.786535111516,10203.618194863202,10814.527423468588,352.70320885030117,567.6527202908082,674.645084340893,887.6688730574695,1099.4186760649188,1204.8183495234732,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814,1414.6709947830814
301,301,15882339.0,0.31735318723649586,3.151063358487043,571.4207739924894,1245.9023976906765,1916.3493585943133,2250.068064688429,2914.50829753796,3574.975112280835,3903.72388084551,4558.273942139639,5208.907154518371,5532.762773364085,6177.566964800511,6818.51408011182,7137.548074623941,7772.752888401685,8404.158506278303,8718.44323722855,9344.191950805634,9966.197436583474,10275.80287482085,10892.236659728967,355.9077812922737,568.9315700088501,674.9652793212946,886.0810464748538,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462,1095.933691734462
302,302,15883206.0,0.3176706832707556,3.147914027520395,518.7711670040193,1193.2527907022063,1863.6997516058432,2197.4184576999587,2861.85869054949,3522.325505292365,3851.0742738570398,4505.624335151169,5156.257547529901,5480.113166375615,6124.917357812041,6765.864473123349,7084.898467635471,7720.103281413215,8351.508899289833,8665.79363024008,9291.542343817166,9913.547829595005,10223.153267832382,10839.587052740497,372.6255661799366,585.649354896513,691.6830642089576,902.7988313625168,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248,1112.6514766221248
303,303,15883965.0,0.30933245012099836,3.232767850928153,672.889664219227,1355.512680580291,2034.0537402210691,2371.80127306435,3044.2625365759613,3712.701030917008,4045.41976197038,4707.869848066219,5366.35684707409,5694.123412245465,6346.711220069597,6995.3957395926645,7318.281679132276,7961.153937934481,8600.181040852522,8918.260580034745,9551.562793442039,10181.076203457129,10494.41977876954,11118.294265543182,322.383403878534,532.8663835603826,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965,637.6357225966965
304,304,15884662.0,0.30133358256332377,3.318581326028787,461.86643963929026,1154.8064816519134,1843.6006737582009,2186.4518958714866,2869.0749122325506,3547.615971873329,3885.3635047166094,4557.824768228221,5226.263262569268,5558.9819936226395,6221.432079718478,6879.91907872635,7207.685643897725,7860.273451721857,8508.957971244925,8831.843910784535,9474.716169586742,10113.74327250478,10431.822811687003,11065.125025094298,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953,175.51576476450953
305,305,15885830.0,0.3082517329387792,3.2441017945505157,529.9054732951563,1214.5796767715444,1895.1601599094927,2233.920771410284,2908.4023951084714,3578.8493560121083,3912.5680621062234,4577.0082949557545,5237.47510969863,5566.223878263305,6220.773939557434,6871.407151936165,7195.262770781879,7840.066962218306,8481.014077529615,8800.048072041736,9435.25288581948,10066.658503696099,10380.943234646344,11006.69194822343,366.06263752639046,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986,575.9152827859986
306,306,15886489.0,0.3263968277307977,3.0637552667171444,340.0940625722063,1006.5314997196931,1668.9815858155318,1998.7198162587283,2655.2351499947786,3307.8229578189107,3632.6518584962637,4279.3934168815895,4922.265675683795,5242.258784089712,5879.3723177840575,6512.674531191352,6827.903210256197,7455.531516518853,8079.406003292495,8389.942140561368,9008.22609669326,9622.813023458546,9928.72593726132,10537.806607043663,433.3368511365015,648.9328335757475,756.2462383491949,969.9104676112197,1182.2961004283006,1288.0121941233056,1498.495173805154,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468,1603.264512841468
307,307,15887507.0,0.33744827496077795,2.9634171344222495,481.45016435951084,1136.00022565364,1786.6334380323715,2110.4890568780856,2755.293248314512,3396.24036362582,3715.274358137942,4350.479171915686,4981.884789792304,5296.16952074255,5921.918234319636,6543.923720097476,6853.529158334852,7469.962943242968,8082.707516797429,8387.70383160004,8994.960038510699,9598.582850606417,9899.039973305908,10497.25439999154,391.3919557193653,610.9030359982137,720.1660136003208,937.7105611956633,1153.9540000593106,1261.5901067263703,1475.8958755499025,1688.919664266479,1794.9533735789234,2006.0691407324825,2215.921785992091,2215.921785992091,2215.921785992091,2215.921785992091,2215.921785992091,2215.921785992091,2215.921785992091,2215.921785992091,2215.921785992091,2215.921785992091
308,308,15889040.0,0.3357653286037438,2.978270580105542,427.7277049483296,1084.24303868438,1736.830846508512,2061.659747185865,2708.4013055711903,3351.273564373396,3671.2666727793135,4308.380206473659,4941.682419880953,5256.911098945798,5884.539405208454,6508.413891982096,6818.950029250969,7437.233985382862,8051.820912148148,8357.733825950922,8966.814495733264,9572.250194131964,9873.60915975991,10473.622084492195,408.7351012964295,627.5887439499711,736.5238822319783,953.4168546367746,1169.0128370760208,1276.326241849468,1489.9904711114928,1702.3761039285737,1808.0921976235786,2018.5751773054271,2123.344516341741,2123.344516341741,2123.344516341741,2123.344516341741,2123.344516341741,2123.344516341741,2123.344516341741,2123.344516341741,2123.344516341741,2123.344516341741
309,309,15897504.0,0.33727960142873054,2.9648991393608095,508.680505292776,1163.230566586905,1813.8637789656366,2137.719397811351,2782.523589247777,3423.4707045590853,3742.504699071207,4377.709512848951,5009.1151307255695,5323.399861675815,5949.1485752529015,6571.15406103074,6880.759499268117,7497.193284176233,8109.937857730694,8414.934172533305,9022.190379443964,9625.813191539683,9926.270314239171,10524.484740924805,382.2052240738766,601.716304352725,710.979281954832,928.5238295501747,1144.767268413822,1252.4033750808817,1466.7091439044138,1679.7329326209901,1785.7666419334348,1996.882409086994,2206.7350543466023,2206.7350543466023,2206.7350543466023,2206.7350543466023,2206.7350543466023,2206.7350543466023,2206.7350543466023,2206.7350543466023,2206.7350543466023,2206.7350543466023
310,310,15900416.0,0.3449540222345875,2.898937062748454,584.557190350981,1231.2987487363066,1874.1710075385122,2194.16411594443,2831.277649638775,3464.579863046069,3779.808542110914,4407.436848373571,5031.311335147212,5341.847472416085,5960.1314285479775,6574.7183553132645,6880.631269116038,7489.71193889838,8095.14763729708,8396.506602925027,8996.519527657312,9592.942425921692,9889.815098513385,10480.895112197462,358.53057260152866,580.6919409792894,691.2734996153567,911.4444483239965,1130.298090977538,1239.2332292595454,1456.1262016643416,1671.7221841035878,1779.035588877035,1992.6998181390597,2205.085450956141,2310.801544651146,2521.2845243329944,2626.053863369308,2626.053863369308,2626.053863369308,2626.053863369308,2626.053863369308,2626.053863369308,2626.053863369308
311,311,15901571.0,0.3377858751279634,2.960455346515511,422.3202647149031,1076.8703260090322,1727.5035383877637,2051.359157233478,2696.1633486699043,3337.1104639812124,3656.1444584933342,4291.349272271078,4922.754890147697,5237.0396210979425,5862.788334675029,6484.793820452867,6794.399258690244,7410.83304359836,8023.577617152821,8328.573931955432,8935.830138866091,9539.45295096181,9839.910073661298,10438.124500346932,411.3563618592879,630.8674421381363,740.1304197402433,957.674967335586,1173.9184061992332,1281.554512866293,1495.8602816898251,1708.8840704064014,1814.917779718846,2026.0335468724052,2235.8861921320135,2235.8861921320135,2235.8861921320135,2235.8861921320135,2235.8861921320135,2235.8861921320135,2235.8861921320135,2235.8861921320135,2235.8861921320135,2235.8861921320135
312,312,15904498.0,0.332358099020652,3.0088028633773782,659.3277818811597,1317.814780889031,1972.3648421831601,2298.1691538845384,2946.8536734076056,3591.6578648440322,3912.6118717494223,4551.638974667462,5186.843788445206,5503.02072725698,6132.53413727207,6758.282850849156,7069.752199358123,7689.893774864372,8306.327559772488,8613.159219524176,9224.06844812956,9831.324655040218,10133.588501507991,10735.404589835427,330.79936611437853,548.9974819984927,657.6068913118282,873.8503301754754,1088.7998416159826,1195.7922056660673,1408.8159943826438,1620.5657973900932,1725.9654708486476,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557,1935.8181161082557
313,313,15905905.0,0.3318931464719857,3.013017926492217,408.38089038671137,1068.8477051295865,1725.363038865637,2052.1465349883906,2702.779747367122,3349.5213057524475,3671.4395576492625,4312.386672960571,4949.500206654916,5266.625481250436,5898.031099127054,6525.6594053897115,6838.064543654386,7460.070029432226,8078.353985564118,8386.109252577719,8998.85382613218,9607.934495914522,9911.106347845449,10514.729159941167,413.5638468684848,631.1083944638275,739.3919575552884,954.9879399945345,1169.2937088180665,1275.9655740300066,1488.3512068470875,1699.4669740006468,1804.550280223941,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255,1909.319619260255
314,314,15909755.0,0.3302709288426183,3.027817202998581,349.19226209985806,1011.6423481956969,1670.129347203568,1997.8959123749437,2650.483720199076,3299.168239722143,3622.054179261754,4264.92643806396,4903.953540981999,5222.033080164223,5855.335293571517,6484.848703586607,6798.192278899018,7422.06676567266,8042.208341178909,8350.886859073426,8965.473785838713,9576.383014444096,9880.467369423828,10485.903067822528,432.2676423953254,649.1606148001217,757.1204905723081,972.0700020128152,1185.7342312748399,1292.0861547794764,1503.8359577869257,1714.3189374687743,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883,1819.0882765050883
315,315,15912233.0,0.330171867376919,3.028725638997025,364.06358388796616,1026.513669983805,1685.000668991676,2012.7672341630519,2665.3550419871835,3314.039561510251,3636.9255010498623,4279.797759852067,4918.824862770107,5236.904401952331,5870.206615359625,6499.720025374715,6813.063600687126,7436.938087460768,8057.079662967018,8365.758180861534,8980.34510762682,9591.254336232205,9895.338691211937,10500.774389610635,427.3567178432348,644.2496902480311,752.2095660202174,967.1590774607246,1180.8233067227493,1287.1752302273858,1498.9250332348352,1709.4080129166837,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977,1814.1773519529977
316,316,15913665.0,0.32757391494304033,3.052746126546381,471.0003568977,1135.4405897472313,1795.9074044901067,2124.6561730547814,2779.2062343489106,3429.839446727642,3753.6950655733563,4398.499257009783,5039.446372321091,5358.480366833212,5993.685180610956,6625.090798487575,6939.375529437821,7565.124243014907,8187.129728792746,8496.735167030123,9113.168951938238,9725.913525492699,10030.90984029531,10638.166047205968,391.3712253445743,607.6146642082216,715.2507708752813,929.5565396988135,1142.5803284153899,1248.6140377278346,1459.7298048813936,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018,1669.5824501410018
317,317,15914197.0,0.3190714436533569,3.1340943224189384,607.861897650071,1280.3231611616823,1948.7616555027296,2281.480386556101,2943.93047265194,3602.417471659811,3930.184036831187,4582.771844655319,5231.456364178386,5554.342303717997,6197.214562520203,6836.241665438242,7154.321204620465,7787.62341802776,8417.13682804285,8730.480403355261,9354.354890128903,9974.496465635153,10283.174983529669,10897.761910294956,344.7994646229668,558.4636938849916,664.815617389628,876.5654203970774,1087.048400078926,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399,1191.8177391152399
318,318,15914831.0,0.3234725813375231,3.091452128230193,504.5231697721163,1172.9616641131636,1837.401896962695,2168.130481262374,2826.617480270245,3481.167541564374,3806.9718532657525,4455.65637278882,5100.460564225246,5421.414571130636,6060.441674048676,6695.64648782642,7011.823426638194,7641.336836653284,8267.08555023037,8578.554898739338,9198.696474245586,9815.130259153702,10121.961918905388,10732.871147510774,379.0999531963695,594.0494646368766,701.0418286869614,914.0656174035378,1125.8154204109871,1231.2150938695415,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497,1441.0677391291497
319,319,15916072.0,0.330006830957457,3.030240304719376,392.17859593975976,1054.6286820355986,1713.1156810434697,2040.8822462148453,2693.470054038977,3342.1545735620443,3665.040513101656,4307.9127719038615,4946.939874821901,5265.019414004124,5898.321627411418,6527.835037426509,6841.17861273892,7465.053099512562,8085.194675018811,8393.873192913326,9008.460119678613,9619.369348283999,9923.453703263729,10528.889401662429,418.07594903852805,634.9689214433243,742.9287972155107,957.8783086560178,1171.5425379180426,1277.8944614226791,1489.6442644301285,1700.127244111977,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291,1804.896583148291
320,320,15916707.0,0.3235372790885164,3.0908339305357466,494.05320906829576,1162.491703409343,1826.9319362588744,2157.6605205585533,2816.1475195664243,3470.6975808605534,3796.501892561932,4445.186412085,5089.990603521425,5410.944610426816,6049.971713344856,6685.1765271225995,7001.353465934373,7630.866875949464,8256.61558952655,8568.084938035516,9188.226513541766,9804.660298449882,10111.491958201568,10722.401186806954,382.48731953657125,597.4368309770783,704.4291950271631,917.4529837437395,1129.202786751189,1234.6024602097434,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516,1444.4551054693516
321,321,15917278.0,0.32195590302373756,3.106015422013464,433.53398123418305,1103.98094213782,1770.4183792853066,2102.1398810814667,2762.606695824342,3419.1220295603925,3745.9055256831457,4396.538738061878,5043.280296447203,5365.198548344018,6006.145663655326,6643.259197349671,6960.384471945192,7591.79008982181,8219.418396084466,8531.823534349141,9153.829020126981,9772.112976258873,10079.868243272475,10692.612816826935,401.2943736399948,615.6001424635269,722.2720076754669,934.6576404925479,1145.773407646107,1250.8567138694013,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151,1355.6260529057151
322,322,15921132.0,0.3197741383760326,3.1272072378288085,480.9627684750726,1153.424031986684,1821.8625263277313,2154.5812573811027,2817.0313434769414,3475.518342484813,3803.2849076561884,4455.87271548032,5104.557235003387,5427.443174542998,6070.315433345204,6709.342536263243,7027.422075445467,7660.724288852762,8290.237698867852,8603.581274180262,9227.455760953904,9847.597336460154,10156.27585435467,10770.862781119957,385.3354467243063,598.999675986331,705.3515994909675,917.1014024984169,1127.5843821802655,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793,1232.3537212165793
323,323,15922669.0,0.31897574136135726,3.1350346447416277,621.9743671618588,1294.43563067347,1962.8741250145174,2295.592856067889,2958.0429421637277,3616.5299411715987,3944.2965063429747,4596.884314167107,5245.568833690174,5568.454773229785,6211.327032031991,6850.35413495003,7168.433674132253,7801.735887539548,8431.249297554637,8744.592872867048,9368.46735964069,9988.60893514694,10297.287453041456,10911.874379806743,340.297075970843,553.9613052328677,660.3132287375042,872.0630317449536,1082.5460114268021,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161,1187.3153504631161
324,324,15924356.0,0.31216008024300274,3.2034845686275597,492.2600174384417,1172.8405005763898,1849.348644920462,2186.0827357753683,2856.529696679005,3522.967133826492,3854.688635622652,4515.155450365527,5171.670784101578,5498.454280224331,6149.087492603063,6795.829050988388,7117.747302885203,7758.694418196512,8395.807951890856,8712.933226486377,9344.338844362996,9971.967150625653,10284.372288890327,10906.377774668166,379.02445818582663,590.1402253393858,695.22353156268,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939,799.9928705989939
325,325,15925860.0,0.30524576952883964,3.2760486788843766,408.22006901392206,1097.0142611202095,1781.688464596598,2122.4884995945595,2801.0295592353377,3475.5111829335247,3811.2383555902297,4479.676849931277,5144.117082780808,5474.845667080487,6133.332666088359,6787.882727382487,7113.687039083866,7762.371558606933,8407.17575004336,8728.12975694875,9367.15685986679,10002.361673644533,10318.538612456307,10948.052022471398,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136,401.9501800270136
326,326,15926497.0,0.31821115568053676,3.1425673869332686,420.7515452040241,1095.2331689022112,1765.680129805848,2099.398835899963,2763.839068749495,3424.30588349237,3753.0546520570447,4407.604713351174,5058.237925729905,5382.0935445756195,6026.897736012046,6667.844851323354,6986.878845835476,7622.083659613219,8253.489277489838,8567.774008440085,9193.52272201717,9815.528207795009,10125.133646032386,10741.567430940502,403.79108762455996,616.8148763411365,722.8485856535809,933.9643528071401,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483,1143.8169980667483
