,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20
1453,1453,15043402.0,20270.09568306425,4.9333758243455365e-05,2.7751673400993884,7.141964325325127,11.482640563573998,12.670174325118735,15.034581205144613,15.112877799159026,15.151850291292373,15.229445413583672,15.306576383771077,15.34496867914891,15.421408617896303,15.49739131585989,15.53521205224747,15.810397262698396,16.083936381976567,16.22009174339336,16.491180178821693,16.7606470328348,16.89477540206749,17.16182806357845,165509.88696324136,253310.7556540354,297014.0433342167,384028.2936492941,470522.0421007982,513574.7049959071,599293.544551388,684499.634252786,726911.3595965732,811354.0729413457,895291.6727666212,937072.0012121663,1020257.5870811761,1058980.5313162473,1078255.056055632,1116631.074146789,1154777.5369368445,1173765.1157080336,1211569.8170202,1249148.3831429444
1454,1454,15043939.0,20010.303698908505,4.997425401667175e-05,3.1021815706102682,7.495256992586628,11.862053977812367,14.03564736950688,17.390263977605976,19.754670857631854,19.79387787534847,19.871939943779612,19.94953506607091,19.988158396268407,20.06505833163615,20.141498270383543,20.179546604132224,20.25530170473471,20.530486915185637,20.667461617510263,20.9401813958806,21.211269831308933,21.346205352841892,21.61486505455473,158245.36368404538,245521.03354460193,288962.9016793041,375456.65013080824,461433.0194185458,504228.15258139797,589434.2422827961,674130.6533867716,716288.6809713558,800226.2807966312,883661.7878923257,925192.195111186,963915.1393462573,1002406.4539168192,1021565.682176799,1059712.1449668542,1097630.427482297,1116504.42505021,1154082.9911729544,1191436.7702198355
1455,1455,15044467.0,20068.414894633548,4.9829545843573717e-05,4.256839691426851,8.636756296229004,12.990473221016593,15.157556067570953,17.52906642639305,18.748703726858185,18.78779330315598,18.86562155098451,18.94298424777812,18.98149188776803,19.05816147884704,19.134372455641937,19.172306819856843,19.34792653516329,19.622287469019977,19.758851885973524,20.03075476939362,20.301031204351606,20.435562536831753,20.703417514243945,135356.16103221328,222894.03630579915,266466.4184861744,353220.0291245403,439454.69796748954,482378.40436011826,567840.4850206712,652791.3525681556,695076.0383283441,779265.8170047335,862951.9941837487,904607.1728338981,965528.093073412,1004135.0490272145,1023351.8388583916,1061612.9070507672,1099645.1086796161,1118575.8124238693,1156267.2757153856,1193733.2793357053
1456,1456,15045203.0,20056.378058940325,4.985945104650838e-05,2.2550628054179396,6.6481382273943,11.014935212620038,13.188528604314552,16.543145212413645,18.907552092439524,18.946759110156144,19.024821178587285,19.102416300878584,19.141039631076076,19.21793956644382,19.294379505191213,19.332427838939893,19.40818293954238,19.683368149993306,19.820342852317935,20.093062630688273,20.364151066116605,20.499086587649565,20.767746289362403,175217.1366125855,262492.80647314206,305934.6746078442,392428.42305934837,478404.7923470859,521199.92550993804,606406.0152113361,691102.4263153117,733260.4538998959,817198.0537251714,900633.5608208658,942163.9680397261,980886.9122747974,1019378.2268453592,1038537.4551053392,1076683.9178953944,1114602.200410837,1133476.19797875,1171054.7641014946,1208408.5431483756
1457,1457,15045866.0,20022.312883073642,4.9944279956057165e-05,2.899202494874808,7.292277916851169,11.659074902076906,13.83266829377142,17.187284901870516,19.551691781896395,19.59089879961301,19.668960868044152,19.74655599033545,19.785179320532944,19.86207925590069,19.938519194648084,19.97656752839676,20.05232262899925,20.327507839450178,20.464482541774803,20.73720232014514,21.008290755573473,21.143226277106432,21.41188597881927,162308.4364690499,249584.10632960644,293025.9744643086,379519.72291581274,465496.0922035503,508291.2253664024,593497.3150678005,678193.7261717761,720351.7537563603,804289.3535816357,887724.8606773302,929255.2678961905,967978.2121312618,1006469.5267018236,1025628.7549618036,1063775.2177518588,1101693.5002673015,1120567.4978352145,1158146.063957959,1195499.84300484
1458,1458,15046544.0,20054.372621678158,4.9864436991613037e-05,2.298359657842537,6.6914350798188975,11.058232065044635,13.231825456739148,16.586442064838245,18.950848944864124,18.99005596258074,19.06811803101188,19.14571315330318,19.184336483500672,19.261236418868418,19.337676357615813,19.37572469136449,19.451479791966978,19.726665002417906,19.863639704742532,20.13635948311287,20.4074479185412,20.54238344007416,20.811043141787,174348.75057346985,261624.4204340264,305066.2885687286,391560.0370202327,477536.4063079703,520331.53947082243,605537.6291722205,690234.0402761961,732392.0678607803,816329.6676860556,899765.1747817502,941295.5820006105,980018.5262356818,1018509.8408062436,1037669.0690662235,1075815.531856279,1113733.8143717214,1132607.8119396344,1170186.3780623788,1207540.1571092599
1459,1459,15047191.0,20207.35881562164,4.948692251789646e-05,3.8942188676345038,8.261015852860242,12.601692091109113,13.78922585265385,16.15363273267973,16.231929326694143,16.27090181882749,16.34849694111879,16.425627911306194,16.464020206684026,16.540460145431418,16.616442843395006,16.654263579782587,16.92944879023351,17.202987909511684,17.339143270928478,17.61023170635681,17.879698560369913,18.013826929602608,18.280879591113564,142860.9416660272,230661.81035682128,274365.09803700255,361379.34835208,447873.09680358414,490925.75969869294,576644.5992541738,661850.6889555719,704262.414299359,788705.1276441317,872642.7274694071,914423.0559149522,997608.6417839619,1036331.5860190332,1055606.110758418,1093982.1288495748,1132128.5916396303,1151116.1704108196,1188920.8717229858,1226499.4378457302
1460,1460,15047749.0,20066.40825380817,4.9834528798158064e-05,4.285059714825928,8.66497631962808,13.01869324441567,15.185776090970029,17.557286449792127,18.77692375025726,18.816013326555055,18.893841574383586,18.971204271177196,19.00971191116711,19.086381502246116,19.162592479041013,19.200526843255922,19.376146558562365,19.650507492419052,19.7870719093726,20.0589747927927,20.32925122775068,20.46378256023083,20.73163753764302,134789.84831543508,222327.72358902096,265900.10576939624,352653.7164077621,438888.3852507114,481812.0916433401,567274.1723038929,652225.0398513774,694509.7256115659,778699.5042879554,862385.6814669706,904040.86011712,964961.7803566338,1003568.7363104363,1022785.5261416135,1061046.594333989,1099078.795962838,1118009.4997070911,1155700.9629986074,1193166.9666189272
1461,1461,15049008.0,19986.306935225683,5.003425611549621e-05,3.5356707854409906,7.928746207417351,12.29554319264309,14.469136584337603,17.823753192436698,20.188160072462576,20.227367090179193,20.305429158610334,20.383024280901633,20.42164761109913,20.49854754646687,20.574987485214265,20.613035818962945,20.688790919565434,20.96397613001636,21.100950832340985,21.373670610711326,21.644759046139654,21.779694567672614,22.048354269385452,149575.60726610085,236851.2771266574,280293.1452613596,366786.89371286373,452763.26300060126,495558.3961634534,580764.4858648515,665460.896968827,707618.9245534112,791556.5243786867,874992.0314743811,916522.4386932416,955245.3829283129,993736.6974988746,1012895.9257588545,1051042.38854891,1088960.6710643524,1107834.6686322654,1145413.2347550099,1182767.013801891
1462,1462,15049577.0,19252.66043708957,5.1940873484348966e-05,4.1320900048725395,8.60179834851738,13.044770113545406,15.257840449901275,19.664114051859077,24.04403065666123,26.22415418975431,30.56483042800318,32.936340786825276,34.116771069573794,34.195067663588205,34.27289591141674,34.31163527801285,34.388766248200255,34.465435839279266,34.50359848232548,34.57958118028907,34.755200895595515,34.89258712712758,35.166126246405746,136561.40366222037,222280.24321770124,264947.1907154019,349898.0582628864,434340.77160765906,476372.5226994643,560058.6998784796,643244.2857474893,662634.7987681428,701241.7547219453,739617.7728131023,758719.6127454981,796751.8143743469,834556.5156865132,853373.9814101163,890839.9850304362,928081.876862332,946619.2003016281,983527.4348092962,1020214.8931740817
1463,1463,15050155.0,19028.728065158422,5.255211996176448e-05,4.0689508934526835,8.56555694385632,13.035265287501161,15.260083145205876,19.691307388885054,24.097580990842857,26.29082414351235,30.657621128738086,34.99829736698696,36.185831128531696,38.55023800855757,38.62853460257199,38.667507094705336,38.745102216996635,38.82223318718404,38.86062548256187,38.93706542130926,39.01304811927285,39.05086885566043,39.326054066111354,137418.9594354387,222625.04913683678,265036.77448062383,349479.4878253965,433417.08765067195,475197.41609621706,558383.0019652268,597105.9462002981,616380.4709396828,654756.4890308398,692902.9518208951,711890.5305920844,749695.2319042507,787273.7980269952,805978.7012481737,843220.5930800694,880239.7123634627,898666.1510270337,935353.6093918191,971821.6158425472
1464,1464,15050844.0,18960.351215082817,5.274163904751445e-05,3.144530003927498,7.654645393635999,12.137782405904138,14.369284460595985,18.81225622562401,23.231767894630813,25.43160016393768,29.811516768739832,34.165233693527426,36.332316540081784,38.703826898903884,39.923464199369015,39.96255377566681,40.04038202349534,40.11774472028895,40.15625236027886,40.232921951357866,40.30913292815276,40.347067292367676,40.522687007674115,154745.87001108404,239696.7375585685,281981.423318757,366171.2019951464,449857.3791741617,491512.5578243111,552433.4780638249,591040.4340176274,610257.2238488045,648518.2920411802,686550.493670029,705481.1974142822,743172.6607057984,780638.6643261183,799287.5401518209,836417.8795973102,873326.1141049783,891697.3578683025,928274.9251821864,964633.696106465
1465,1465,15051485.0,19160.47370140677,5.219077646950762e-05,3.712235280080164,8.195372292348303,12.651692204744865,14.869846112068176,19.289357781074976,23.68243320305134,25.869106655183998,30.22282357997159,33.57744018807068,34.76141678534805,35.98105408581318,36.05911615424432,36.09797190993951,36.17533460673312,36.25223454210086,36.290511837802036,36.36672281459693,36.44247791519942,36.580276894118285,36.854637827974976,144430.22811236448,229892.3087729173,272431.45097661467,357127.8620805903,441317.6407569797,483223.4894904499,566658.9965861443,627579.9168256582,646912.348040076,685403.6626106378,723664.7308030135,742709.353660673,780627.6361761155,818319.0994676318,837080.1998667731,874433.9789136541,911564.3183591434,930046.1142032405,966843.7966301357,1003421.3639440197
1466,1466,15052023.0,18928.147608991138,5.28313715984012e-05,3.808851940123712,8.318967329832212,12.802104342100352,15.0336063967922,19.476578161820225,23.896089830827027,26.095922100133894,30.47583870493605,34.829555629723636,36.996638476277994,39.368148835100094,40.58778613556523,40.62687571186302,40.70470395969156,40.78206665648516,40.82057429647507,40.89724388755408,40.97345486434898,41.011389228563885,41.18700894387033,142160.18120215536,227111.04874963983,269395.7345098283,353585.51318621775,437271.690365233,478926.86901538237,539847.7892548962,578454.7452086988,597671.5350398759,635932.6032322516,673964.8048611003,692895.5086053535,730586.9718968698,768052.9755171896,786701.8513428922,823832.1907883815,860740.4252960497,879111.6690593738,915689.2363732577,952048.0072975362
1467,1467,15052543.0,18794.240389339793,5.3207790221051234e-05,4.245035620603788,8.768700767211099,13.265306817614736,15.50351310656773,19.959833018964293,24.39105726264347,26.597498595294404,30.990574017270767,35.35737100249651,37.53096439419102,40.88558100229011,43.24998788231599,43.289194900032605,43.36725696846375,43.44485209075505,43.483475420952544,43.560375356320286,43.63681529506768,43.67486362881636,43.750618729418846,133747.1911676167,218443.60227159224,260601.6298561764,344539.22968145186,427974.73677714635,469505.1439960067,508228.088231078,546719.4028016397,565878.6310616196,604025.093851675,641943.3763671175,660817.3739350305,698395.940057775,735749.7191046561,754342.7351108494,791361.8543942425,828159.5368211378,846475.7514225991,882943.7578733271,919193.6195780339
1468,1468,15053108.0,18875.2255671765,5.297949931464515e-05,2.5886776112183596,7.1123427578256715,11.608948808229307,13.847155097182302,18.303475009578865,22.734699253258043,24.941140585908975,29.33421600788534,33.70101299311108,35.87460638480559,39.22922299290468,41.59362987293056,41.63283689064718,41.71089895907832,41.78849408136962,41.827117411567116,41.90401734693486,41.98045728568225,42.01850561943093,42.09426072003342,164945.26326279197,249641.67436676752,291799.7019513517,375737.30177662714,459172.8088723216,500703.21609118197,539426.1603262533,577917.474896815,597076.703156795,635223.1659468503,673141.4484622928,692015.4460302058,729594.0121529503,766947.7911998314,785540.8072060246,822559.9264894178,859357.608916313,877673.8235177743,914141.8299685024,950391.6916732093
1469,1469,15053712.0,20330.994227381823,4.918598612620715e-05,3.8348078117904736,8.188524736578064,11.543141344677158,12.727117941954521,13.946755242419655,14.024817310850798,14.06367306654598,14.14103576333959,14.217935698707333,14.256212994408509,14.332423971203406,14.408179071805895,14.545978050724758,14.820338984581447,15.093058762951786,15.228806284955093,15.499082719913076,15.767742421625917,15.901469029805416,16.16772177356867,144260.90081729565,232356.67706019108,276191.2646535957,363466.93451415224,450220.5451525181,493402.55110035854,579378.9203880961,664841.001048649,707380.1432523463,792076.5543563219,876266.3330327113,918172.1817661815,1001607.6888618759,1062528.6091013898,1081861.0403158076,1120352.3548863693,1158613.4230787451,1177658.0459364047,1215576.3284518472,1253267.7917433633
1470,1470,15054271.0,20094.519493101197,4.9764812756200395e-05,3.760503008086148,8.1404196128883,12.49413653767589,14.661219384230249,17.03272974305235,18.25236704351748,18.29145661981528,18.36928486764381,18.446647564437416,18.48515520442733,18.561824795506336,18.638035772301233,18.675970136516142,18.851589851822585,19.125950785679272,19.26251520263282,19.53441808605292,19.804694521010905,19.93922585349105,20.20708083090324,145323.62664884352,232861.50192242942,276433.8841028047,363187.4947411705,449422.1635841198,492345.86997674854,577807.9506373014,662758.8181847859,705043.5039449743,789233.2826213638,872919.459800379,914574.6384505284,975495.5586900422,1014102.5146438448,1033319.3044750219,1071580.3726673976,1109612.5742962463,1128543.2780404997,1166234.7413320157,1203700.7449523357
1471,1471,15054975.0,19407.291689504254,5.152702479042011e-05,3.3702734584334686,7.826593370830031,12.257817614509209,14.464258947160143,18.857334369136503,23.224131354362243,25.397724746056756,28.75234135415585,31.116748234181728,31.155955251898344,31.23401732032949,31.31161244262079,31.35023577281828,31.427135708186025,31.503575646933417,31.541623980682097,31.617379081284586,31.89256429173551,32.02953899406014,32.30225877243048,151502.76913792788,237479.13842566544,280274.2715885176,365480.3612899157,450176.77239389124,492334.7999784754,576272.3998037508,659707.9068994453,701238.3141183057,739961.258353377,778452.5729239387,797611.8011839186,835758.263973974,873676.5464894165,892550.5440573295,930129.110180074,967482.8892269551,986075.9052331484,1023095.0245165415,1059892.7069434368
1472,1472,15055497.0,19580.778783799666,5.107049168173837e-05,2.286475884660967,6.729447649688992,11.148959318695793,13.348791588002662,17.728708192804817,22.082425117592404,24.249507964146765,26.62101832296886,27.840655623433996,27.87974519973179,27.957573447560325,28.03493614435393,28.073443784343844,28.15011337542285,28.22632435221775,28.264258716432657,28.4398784317391,28.714239365595787,28.850803782549335,29.122706665969435,172952.71423985803,259187.38308280736,302111.0894754361,387573.1701359889,472524.0376834734,514808.7234436619,598998.5021200513,682684.6792990665,724339.8579492159,785260.7781887298,823867.7341425323,843084.5239737094,881345.5921660851,919377.7937949338,938308.4975391871,975999.9608307034,1013465.9644510233,1032114.8402767257,1069245.179722215,1106153.414229883
1473,1473,15056133.0,19310.502245692325,5.17852921315433e-05,3.0108039572266545,7.480512300871497,11.92348406589952,14.13655440225539,18.54282800421319,22.922744609015346,25.102868142108424,29.443544380357295,31.81505473917939,32.995485021927905,33.07378161594232,33.15160986377085,33.19034923036697,33.267480200554374,33.34414979163338,33.3823124346796,33.45829513264319,33.633914847949626,33.77130107948169,34.044840198759864,158182.923245327,243901.76280080786,286568.7102985086,371519.57784599304,455962.2911907657,497994.0422825709,581680.2194615862,664865.8053305959,684256.3183512494,722863.2743050519,761239.292396209,780341.1323286047,818373.3339574535,856178.0352696198,874995.5009932229,912461.5046135428,949703.3964454386,968240.7198847347,1005148.9543924028,1041836.4127571883
1474,1474,15056694.0,19221.88234830571,5.202404124006845e-05,2.5091248747583696,6.992261887026509,11.44858179942307,13.666735706746381,18.08624737575318,22.479322797729544,24.665996249862204,29.019713174649794,32.37432978274889,33.55830638002625,34.77794368049138,34.85600574892253,34.894861504617715,34.97222420141132,35.049124136779064,35.08740143248024,35.16361240927514,35.239367509877624,35.37716648879649,35.651527422653174,167519.68314204496,252981.76380259782,295520.9060062952,380217.3171102708,464407.0957866602,506312.9445201304,589748.4516158248,650669.3718553387,670001.8030697565,708493.1176403183,746754.185832694,765798.8086903535,803717.091205796,841408.5544973123,860169.6548964536,897523.4339433346,934653.773388824,953135.569232921,989933.2516598162,1026510.8189737002
1475,1475,15057211.0,19360.772360899602,5.1650831968851e-05,4.287446423417418,8.74376633581398,13.174990579493159,15.381431912144091,19.774507334120454,24.14130431934619,26.314897711040704,29.669514319139797,32.033921199165675,32.073128216882296,32.15119028531344,32.22878540760474,32.26740873780223,32.34430867316997,32.42074861191737,32.458796945666045,32.53455204626854,32.80973725671946,32.94671195904409,33.219431737414425,133723.43275618172,219699.80204391928,262494.9352067714,347701.0249081695,432397.4360121451,474555.46359672927,558493.0634220047,641928.5705176991,683458.9777365596,722181.9219716309,760673.2365421926,779832.4648021725,817978.9275922278,855897.2101076704,874771.2076755834,912349.7737983279,949703.5528452089,968296.5688514021,1005315.6881347954,1042113.3705616905
1476,1476,15057982.0,19411.173341915077,5.151672093106668e-05,3.2870156334712646,7.743335545867827,12.174559789547006,14.381001122197938,18.7740765441743,23.140873529400036,25.31446692109455,28.669083529193646,31.033490409219525,31.07269742693614,31.150759495367282,31.22835461765858,31.266977947856077,31.34387788322382,31.420317821971214,31.458366155719894,31.534121256322383,31.809306466773307,31.946281169097933,32.219000947468274,153118.87430916392,239095.24359690148,281890.3767597536,367096.4664611517,451792.8775651273,493950.9051497114,577888.5049749869,661324.0120706813,702854.4192895418,741577.3635246131,780068.6780951748,799227.9063551547,837374.36914521,875292.6516606526,894166.6492285656,931745.2153513101,969098.9943981911,987692.0104043843,1024711.1296877776,1061508.8121146727
1477,1477,15058507.0,19287.34469816286,5.1847468671789285e-05,3.471394400082692,7.941102743727534,12.384074508755559,14.597144845111428,19.00341844706923,23.38333505187138,25.563458584964458,29.90413482321333,32.27564518203543,33.45607546478394,33.53437205879836,33.61220030662689,33.65093967322301,33.72807064341041,33.804740234489415,33.842902877535636,33.918885575499225,34.094505290805664,34.231891522337726,34.5054306416159,149293.63935924013,235012.47891472102,277679.4264124217,362630.29395990615,447073.00730467885,489104.7583964841,572790.9355754993,655976.5214445092,675367.0344651625,713973.9904189651,752350.0085101221,771451.8484425179,809484.0500713667,847288.751383533,866106.2171071362,903572.220727456,940814.1125593517,959351.4359986478,996259.670506316,1032947.1288711014
1478,1478,15059049.0,19385.95647190978,5.158373286605685e-05,3.7804855811584313,8.236805493554993,12.668029737234173,14.874471069885105,19.267546491861467,23.634343477087203,25.807936868781717,29.162553476880813,31.52696035690669,31.56616737462331,31.64422944305445,31.72182456534575,31.76044789554324,31.837347830910986,31.91378776965838,31.951836103407057,32.027591204009546,32.302776414460475,32.4397511167851,32.71247089515544,143545.45072863743,229521.820016375,272316.95317922713,357523.04288062523,442219.4539846008,484377.481569185,568315.0813944604,651750.5884901548,693280.9957090153,732003.9399440866,770495.2545146483,789654.4827746282,827800.9455646835,865719.2280801261,884593.2256480391,922171.7917707836,959525.5708176646,978118.5868238579,1015137.7061072511,1051935.3885341464
1479,1479,15059653.0,19300.849890469082,5.181118995665617e-05,3.2006847134184815,7.670393057063324,12.113364822091349,14.326435158447218,18.732708760405018,23.112625365207172,25.29274889830025,29.63342513654912,32.00493549537122,33.18536577811974,33.26366237213415,33.34149061996268,33.380229986558795,33.4573609567462,33.53403054782521,33.572193190871424,33.64817588883501,33.82379560414146,33.96118183567352,34.23472095495169,154516.94869268365,240235.78824816452,282902.7357458652,367853.6032933497,452296.3166381223,494328.0677299276,578014.2449089428,661199.8307779526,680590.3437986061,719197.2997524086,757573.3178435656,776675.1577759614,814707.3594048101,852512.0607169765,871329.5264405797,908795.5300608994,946037.4218927952,964574.7453320913,1001482.9798397595,1038170.438204545
1480,1480,15060172.0,19202.67103376526,5.207608869837104e-05,2.8792060295848576,7.362343041852997,11.81866295424956,14.03681686157287,18.456328530579672,22.84940395255603,25.036077404688694,29.38979432947628,32.74441093757538,33.92838753485274,35.14802483531788,35.226086903749014,35.2649426594442,35.34230535623781,35.41920529160555,35.45748258730673,35.533693564101625,35.60944866470411,35.74724764362298,36.02160857747967,160409.41840729624,245871.49906784907,288410.6412715464,373107.05237552203,457296.83105191146,499202.67978538165,582638.1868810761,643559.1071205899,662891.5383350077,701382.8529055696,739643.9210979453,758688.5439556048,796606.8264710472,834298.2897625635,853059.3901617049,890413.1692085859,927543.5086540752,946025.3044981722,982822.9869250675,1019400.5542389514
1481,1481,15060822.0,19116.457450760496,5.231094739052804e-05,2.297149492406501,6.793755542810137,11.263463886454979,13.488281744159694,17.919505987838875,22.325779589796674,24.519022742466166,28.885819727691906,33.22649596594078,34.41402972748551,36.77843660751139,36.856733201525806,36.89570569365915,36.97330081595045,37.05043178613786,37.08882408151569,37.16526402026308,37.24124671822667,37.27906745461425,37.55425266506517,171213.41122291697,256419.50092431504,298831.2262681021,383273.93961287476,467211.53943815024,508991.8678836953,592177.4537527051,630900.3979877763,650174.9227271611,688550.940818318,726697.4036083734,745684.9823795626,783489.683691729,821068.2498144734,839773.1530356519,877015.0448675477,914034.1641509408,932460.602814512,969148.0611792974,1005616.0676300254
1482,1482,15061852.0,19164.305987751784,5.218033987972828e-05,3.635788460227611,8.11892547249575,12.575245384892312,14.793399292215623,19.212910961222423,23.605986383198786,25.792659835331445,30.146376760119036,33.50099336821813,34.68496996549549,35.90460726596063,35.98266933439177,36.02152509008695,36.09888778688056,36.17578772224831,36.21406501794948,36.29027599474438,36.36603109534687,36.50383007426573,36.77819100812242,145895.1599676727,231357.24062822555,273896.3828319229,358592.79393589846,442782.57261228794,484688.42134575814,568123.9284414526,629044.8486809664,648377.2798953842,686868.5944659461,725129.6626583217,744174.2855159813,782092.5680314237,819784.03132294,838545.1317220813,875898.9107689623,913029.2502144517,931511.0460585487,968308.728485444,1004886.2957993279
1483,1483,15062443.0,19087.805691339952,5.238946876191721e-05,2.8895596228234086,7.386165673227045,11.855874016871887,14.080691874576601,18.51191611825578,22.918189720213583,25.111432872883075,29.47822985810881,33.818906096357686,35.00643985790242,37.3708467379283,37.449143331942714,37.48811582407606,37.56571094636736,37.642841916554765,37.6812342119326,37.75767415067999,37.83365684864358,37.87147758503116,38.14666279548208,159896.41749407226,245102.50719547033,287514.2325392574,371956.9458840301,455894.5457093055,497674.8741548506,580860.4600238603,619583.4042589316,638857.9289983163,677233.9470894734,715380.4098795287,734367.9886507179,772172.6899628842,809751.2560856286,828456.1593068072,865698.051138703,902717.1704220962,921143.6090856672,957831.0674504527,994299.0739011808
1484,1484,15063166.0,19277.703918240564,5.187339759139054e-05,3.6694468026935394,8.139155146338382,12.582126911366407,14.795197247722275,19.201470849680078,23.58138745448223,25.761510987575306,30.102187225824178,32.473697584646274,33.65412786739479,33.73242446140921,33.81025270923774,33.848992075833856,33.92612304602126,34.002792637100264,34.040955280146484,34.11693797811007,34.29255769341651,34.429943924948574,34.70348304422675,145474.62876401364,231193.4683194945,273860.4158171952,358811.28336467966,443253.9967094523,485285.7478012576,568971.9249802729,652157.5108492826,671548.0238699361,710154.9798237386,748530.9979148955,767632.8378472914,805665.0394761402,843469.7407883065,862287.2065119096,899753.2101322295,936995.1019641253,955532.4254034214,992440.6599110895,1029128.1182758749
1485,1485,15063894.0,19250.735363553213,5.1946067571697404e-05,4.1740169899158674,8.64372533356071,13.086697098588735,15.299767434944604,19.706041036902405,24.085957641704557,26.266081174797634,30.606757413046505,32.97826777186861,34.15869805461712,34.23699464863154,34.314822896460065,34.35356226305618,34.43069323324359,34.50736282432259,34.54552546736881,34.6215081653324,34.79712788063884,34.9345141121709,35.20805323144908,135754.1861164282,221473.0256719091,264139.9731696098,349090.84071709425,433533.5540618669,475565.3051536722,559251.4823326875,642437.0682016972,661827.5812223507,700434.5371761532,738810.5552673101,757912.395199706,795944.5968285548,833749.298140721,852566.7638643242,890032.7674846441,927274.6593165399,945811.982755836,982720.217263504,1019407.6756282895
1486,1486,15064826.0,19271.921763534574,5.188896116692177e-05,3.751155483688975,8.220863827333817,12.663835592361842,14.876905928717711,19.28317953067551,23.663096135477666,25.843219668570743,30.183895906819615,32.555406265641714,33.73583654839023,33.81413314240464,33.89196139023317,33.93070075682929,34.00783172701669,34.084501318095704,34.12266396114192,34.198646659105506,34.37426637441195,34.511652605944015,34.785191725222184,143899.64119579372,229618.4807512746,272285.42824897525,357236.2957964598,441679.0091412324,483710.76023303764,567396.9374120529,650582.5232810627,669973.0363017161,708579.9922555187,746956.0103466756,766057.8502790715,804090.0519079203,841894.7532200866,860712.2189436897,898178.2225640096,935420.1143959053,953957.4378352014,990865.6723428696,1027553.130707655
1487,1487,15065606.0,19269.99476405817,5.1894150063038454e-05,3.813251021201278,8.28295936484612,12.725931129874144,14.939001466230014,19.345275068187817,23.72519167298997,25.905315206083046,30.245991444331917,32.61750180315401,33.79793208590253,33.87622867991694,33.95405692774548,33.99279629434159,34.069927264529,34.146596855608,34.18475949865422,34.26074219661781,34.43636191192425,34.573748143456314,34.84728726273449,142702.9388091993,228421.77836468015,271088.7258623809,356039.59340986534,440482.306754638,482514.0578464432,566200.2350254585,649385.8208944682,668776.3339151217,707383.2898689242,745759.3079600813,764861.147892477,802893.3495213258,840698.0508334921,859515.5165570952,896981.5201774151,934223.4120093109,952760.735448607,989668.9699562751,1026356.4283210606
1488,1488,15066116.0,19283.48780776643,5.185783868399832e-05,3.543260157056526,8.012968500701367,12.455940265729392,14.669010602085262,19.075284204043065,23.455200808845216,25.635324341938293,29.976000580187165,32.34751093900926,33.52794122175778,33.60623781577219,33.684066063600724,33.72280543019684,33.79993640038425,33.87660599146325,33.91476863450947,33.99075133247306,34.1663710477795,34.30375727931156,34.57729639858974,147907.63134658936,233626.47090207026,276293.4183997709,361244.2859472554,445686.9992920281,487718.7503838333,571404.9275628485,654590.5134318584,673981.0264525118,712587.9824063143,750964.0004974713,770065.8404298672,808098.042058716,845902.7433708822,864720.2090944854,902186.2127148053,939428.104546701,957965.427985997,994873.6624936652,1031561.1208584507
1489,1489,15066623.0,19212.27428974128,5.205005846361287e-05,2.701343423665866,7.184480435934005,11.640800348330568,13.858954255653877,18.27846592466068,22.67154134663704,24.8582147987697,29.211931723557292,32.566548331656385,33.75052492893375,34.97016222939888,35.048224297830025,35.087080053525206,35.16444275031882,35.24134268568656,35.27961998138774,35.355830958182636,35.43158605878512,35.56938503770399,35.84374597156067,163825.7691589506,249287.84981950346,291826.99202320084,376523.4031271764,460713.1818035658,502619.030537036,586054.5376327304,646975.4578722443,666307.8890866622,704799.203657224,743060.2718495997,762104.8947072591,800023.1772227017,837714.6405142179,856475.7409133592,893829.5199602402,930959.8594057296,949441.6552498267,986239.3376767219,1022816.9049906058
1490,1490,15067239.0,19219.960352270486,5.202924364419245e-05,2.5342757584153928,7.017412770683532,11.473732683080094,13.691886590403405,18.111398259410205,22.504473681386568,24.691147133519227,29.044864058306818,32.399480666405914,33.58345726368328,34.80309456414841,34.881156632579554,34.920012388274735,34.99737508506834,35.07427502043609,35.11255231613726,35.18876329293216,35.26451839353465,35.40231737245351,35.6766783063102,167036.24467342065,252498.32533397348,295037.46753767086,379733.8786416464,463923.65731803584,505829.50605150603,589265.0131472005,650185.9333867143,669518.3646011322,708009.679171694,746270.7473640697,765315.3702217292,803233.6527371717,840925.1160286879,859686.2164278292,897039.9954747102,934170.3349201996,952652.1307642967,989449.8131911919,1026027.3805050758
