,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20
41,41,15963312.0,2573.713683720833,0.0003885436077544935,0.0007398010512437837,0.0019220761527896843,0.003097279229776657,0.003682241974726494,0.004846916170520837,0.006004623604899872,0.006580877807226624,0.0077282131327207695,0.008868685412974944,0.009436360724461202,0.01056661531141287,0.011690109021568914,0.012249333182319397,0.013362761288565643,0.014469529163384552,0.015020427974481254,0.0161172801157573,0.01720757118904723,0.017750268600043598,0.018830791580205522,5.71879305252087,8.73889592765876,10.242165995751815,13.235211241735161,16.210352815273186,17.691243280796204,20.639730118496267,23.606638086158537,25.083430174713058,28.023757110187375,29.50668442038456,29.52599245590434,29.564435195350974,29.602647981157453,29.62166857031653,29.659539000957622,29.697182900873344,29.715920325834258,29.753226967280238,29.790310449446665
42,42,15964038.0,2652.3561657097634,0.0003770232719603111,0.0007210380186270601,0.0018857122144214022,0.003043419648800438,0.00361967385112719,0.004767009176621336,0.00590748145687551,0.0064751567683617684,0.007605411355313435,0.00872890506546948,0.009288129226219962,0.01040155733246621,0.011508325207285118,0.012059224018381819,0.013156076159657868,0.014246367232947796,0.014789064643944165,0.015869587624106087,0.016943647162132057,0.017478265251051523,0.018542702121010345,5.82577062189817,8.89151423714549,10.417502160709402,13.455779254932278,16.47588213007017,17.979152198163224,20.97219744414657,23.947339017684595,25.428229483207613,28.376716320907676,31.343624288569945,32.82041637712447,35.760743312598784,37.24367062279597,37.262978658315745,37.30142139776238,37.33963418356886,37.35865477272794,37.39652520336903,37.43416910328475
43,43,15965059.0,2810.171389792126,0.00035585018181897156,0.0009003995316999269,0.002030654118651594,0.0031541478288076383,0.0037133719895581204,0.004826800095804368,0.005933567970623277,0.006484466781719978,0.007581318922996027,0.008671609996285955,0.009214307407282322,0.010294830387444245,0.011368889925470214,0.011903508014389682,0.012967944884348504,0.014026014566413973,0.014552673650798742,0.015601263897385554,0.01664358176082838,0.01716240027460568,0.01819537983477663,5.438616179558113,8.597720768306804,10.170179682113508,13.300981306631595,16.413055308193574,17.96210458376158,21.046296946817392,24.112040562064713,25.638028485628624,28.6763055798515,31.696408454989392,33.19967852308245,36.19272376906579,39.16786534260382,40.648755808126836,43.597242645826896,46.56415061348917,48.04094270204369,50.981269637518004,52.46419694771519
44,44,15967811.0,2670.185722879517,0.00037450578490907526,0.0006508062825682874,0.0018119918925379225,0.0029662315653102623,0.003540759689595316,0.0046846583567894135,0.00582171448254484,0.006387689435355609,0.007514558486204256,0.008634686940403034,0.009192236016414976,0.010302329029138017,0.011405781732564891,0.011955030398452974,0.013048597100363112,0.014135622358127237,0.014676694203421065,0.015753980602592785,0.016824822965234597,0.017357839685623117,0.018419088192648574,6.0249756342972445,9.09992974067819,10.630502395539953,13.67790747399957,16.707083776330105,18.21487028846463,21.216907671947258,24.20098769741225,25.686327176079057,28.64367236370976,31.60138356463089,33.082612446964404,36.031773204162704,38.96329273759173,38.98265878119043,39.02121701604278,39.05954460767546,39.078622341963325,39.116606547987516,39.1543635437834
45,45,15977757.0,2649.440323724244,0.0003774382049844882,0.0008194944615315367,0.0019841686573258788,0.003141876091704915,0.0037181302940316667,0.004865465619525812,0.006005937899779986,0.006573613211266245,0.007703867798217912,0.008827361508373956,0.00938658566912444,0.010500013775370685,0.011606781650189595,0.012157680461286296,0.013254532602562345,0.014344823675852273,0.01488752108684864,0.015968044067010564,0.01704210360503653,0.017576721693956,0.018641158563914823,5.564758780184985,8.630502395432305,10.156490318996218,13.194767413219093,16.214870288356984,17.71814035645004,20.711185602433385,23.68632717597141,25.167217641494428,28.11570447919449,31.08261244685676,32.55940453541128,35.4997314708856,36.98265878108278,37.00196681660256,37.0404095560492,37.07862234185568,37.097642931014754,37.135513361655846,37.17315726157157
46,46,15979326.0,2647.586457118431,0.00037770249100321194,0.0008941644615275177,0.00205883865732186,0.003216546091700896,0.0037928002940276475,0.004940135619521793,0.006080607899775967,0.006648283211262226,0.007778537798213893,0.008902031508369938,0.009461255669120419,0.010574683775366666,0.011681451650185576,0.012232350461282277,0.013329202602558326,0.014419493675848254,0.014962191086844621,0.016042714067006546,0.017116773605032512,0.01765139169395198,0.018715828563910804,5.366980929376193,8.432724544623513,9.958712468187425,12.9969895624103,16.017092437548193,17.52036250564125,20.513407751624595,23.488549325162616,24.969439790685634,27.917926628385697,30.884834596047966,32.36162668460249,35.30195362007681,36.78488093027399,36.80418896579377,36.84263170524041,36.880844491046886,36.89986508020596,36.937735510847055,36.97537941076278
47,47,16013966.0,2792.803092929687,0.00035806319555131504,0.0009278679894541618,0.0020615182537511894,0.003188387304599836,0.003749291598048132,0.004866064834810557,0.005976157847533597,0.0065287117398637705,0.007628859216848555,0.008722425918758691,0.009266753765526449,0.010350523021816646,0.011427809420988365,0.011964033694710708,0.013031668504018698,0.014092917011044155,0.014621158335654466,0.015672898929307587,0.016718348307025385,0.017238725530068874,0.018274808506887407,5.353155313725647,8.502797308931616,10.070546128626741,13.191969904853782,16.294722210579685,17.839131427640112,20.914085534021055,23.97064611244673,25.492063267342434,28.52123956967297,31.532296149900553,33.031063465290124,36.015143490755115,38.98137343494494,40.457828157052624,43.415539357973756,46.37356032886179,47.845928997505574,50.7774485309346,50.81612261005308
48,48,16022370.0,2582.2205421380804,0.0003872635910378125,0.0010013678360766257,0.002180101651035613,0.003351784550796096,0.003934995100554251,0.005096180710523886,0.006250420383296226,0.00682494850758128,0.007968847174775378,0.009105903300530804,0.009671878253341573,0.010798747304190219,0.011918875758388998,0.01247642483440094,0.013586517847123981,0.014689970550550855,0.015239219216438938,0.016332785918349076,0.0174198111761132,0.01796088302140703,0.01903816942057875,5.053878425580324,8.08305472791086,9.590841240045386,12.592878623528014,15.576958648993001,17.062298127659812,20.019643315290516,22.977354516211644,24.458583398545162,27.40774415574346,30.339263689172487,30.358629732771185,30.397187967623534,30.43551555925622,30.45459329354408,30.49257749956827,30.530334495364148,30.54912821325997,30.586546937680065,30.623741831321436
49,49,16023153.0,2605.0432142769578,0.0003838707912864911,0.0007194517184409382,0.0018946547954279112,0.003062828090135903,0.0036442917361720903,0.0048019991705511265,0.005952781497162932,0.006525588698372024,0.007666060978626198,0.008799711242923225,0.009363990877064124,0.010487484587220168,0.011604257823982594,0.012160136854216897,0.013266904729035807,0.014367052206020591,0.014914655681408557,0.016004946754698483,0.017088716010988683,0.017628167145856775,0.018702226683882744,5.79469028244638,8.832967376669256,10.34528373967262,13.356340319900202,16.349385565883548,17.839187660754764,20.80541760494459,23.753904442644654,25.239583527973405,28.197604498861445,31.137931434335762,32.601492700934244,32.64016678005272,32.67860951949936,32.69774457101798,32.735842894464916,32.77371332510601,32.79256350712591,32.83009464998264,32.86740129142863
50,50,16031709.0,2599.838594429694,0.00038463926266136617,0.0009171017184303001,0.002092304795417273,0.003260478090125265,0.0038419417361614523,0.004999649170540488,0.006150431497152294,0.0067232386983613855,0.00786371097861556,0.008997361242912586,0.009561640877053485,0.01068513458720953,0.011801907823971955,0.012357786854206259,0.013464554729025168,0.014564702206009953,0.015112305681397918,0.016202596754687847,0.017286366010978042,0.017825817145846138,0.018899876683872104,5.280273272209252,8.318550366432127,9.830866729435492,12.841923309663073,15.83496855564642,17.324770650517635,20.291000594707462,23.239487432407525,24.725166517736277,27.683187488624316,30.623514424098634,32.08707569069712,32.1257497698156,32.164192509262236,32.18332756078085,32.22142588422779,32.25929631486888,32.27814649688878,32.315677639745516,32.352984281191496
51,51,16033038.0,2594.384934406992,0.00038544781336720705,0.0011288617184189024,0.002304064795405875,0.003472238090113867,0.004053701736150055,0.00521140917052909,0.006362191497140896,0.006934998698349988,0.008075470978604163,0.00920912124290119,0.009773400877042088,0.010896894587198131,0.012013667823960556,0.012569546854194862,0.01367631472901377,0.014776462205998554,0.01532406568138652,0.016414356754676448,0.017498126010966647,0.01803757714583474,0.01911163668386071,4.730274589307898,7.768551683530775,9.280868046534138,12.29192462676172,15.284969872745066,16.77477196761628,19.74100191180611,22.68948874950617,24.175167834834923,27.133188805722963,30.07351574119728,31.537077007795766,31.575751086914245,31.61419382636088,31.6333288778795,31.671427201326434,31.709297631967527,31.728147813987427,31.76567895684416,31.802985598290142
52,52,16034855.0,2432.0942046360874,0.00041116828373415304,0.0010198624131801384,0.002234492156364451,0.0034418563143313995,0.004042827388472559,0.005239374546239551,0.006428764297025358,0.007020788505788599,0.008199522320747585,0.009371205220508069,0.009954415770266224,0.01111560138023586,0.012269841053008199,0.012844369177293253,0.01398826784448735,0.015125323970242778,0.015691298923053546,0.016818167973902193,0.01793829642810097,0.018495845504112915,0.019605938516835956,4.933707026917839,7.891418227838967,9.372647110172485,12.321807867370783,15.25332740079981,15.272693444398508,15.311251679250859,15.349579270883543,15.368657005171402,15.406641211195595,15.444398206991472,15.463191924887294,15.500610649307388,15.537805542948758,15.556319473460615,15.593181132782371,15.629822294831786,15.648060603356395,15.684373490079377,15.72046916334013
53,53,16043501.0,2347.743053000185,0.00042594098988903335,0.0009845899898581075,0.0022288988383788707,0.003458191182255282,0.004070077141562951,0.0052883560746295535,0.006499347575868837,0.007102124162977685,0.008302266201819139,0.009495229282192808,0.010089032145671644,0.011271307247217545,0.012446510324204518,0.013031473069154354,0.014196147264948698,0.015353854699327733,0.015930108901654486,0.01707744422714863,0.018217916507402804,0.01878559181888906,0.01991584640584073,5.061558630610519,6.544485940807703,6.563793976327483,6.6022367157741195,6.640449501580597,6.659470090739675,6.697340521380766,6.734984421296489,6.753721846257401,6.791028487703384,6.82811196986981,6.846570444541337,6.883321690148943,6.91985309976559,6.938036775954723,6.974240893940648,7.010228448772307,7.028141418589939,7.063806553957238,7.099258351088243
54,54,16054378.0,2370.388779619076,0.0004218717235746876,0.0012141113474657677,0.0024434036913421786,0.003665342770913321,0.00427356858371645,0.005484560084955734,0.006688307746205742,0.0072874787109060354,0.008480441791279705,0.00966626886352178,0.010256519756304441,0.011431722833291415,0.012599896127999407,0.013181359774035594,0.01433906720841463,0.015489849535026435,0.01606265673623553,0.0172031290164897,0.018336779280786728,0.018901058914927625,0.02002455262508367,4.515275887532502,7.455602823006817,8.919164089605301,8.95783816872378,8.996280908170418,9.015415959689037,9.053514283135973,9.091384713777064,9.110234895796966,9.147766038653698,9.185072680099681,9.203642231754252,9.240614636937634,9.27736588254524,9.29565898363728,9.33208096835102,9.368285086336945,9.386305852145622,9.422185610986237,9.457850746353536
55,55,16055564.0,2368.7301709831386,0.00042216712238901877,0.0006704713168656065,0.0019034569547544205,0.0031290671416135995,0.0037391202618770724,0.004953750005061385,0.0061611141630283335,0.006762085237169493,0.007958632394936485,0.009148022145722292,0.009740046354485533,0.01091878016944452,0.012090463069205004,0.012673673618963158,0.013834859228932793,0.014989098901705133,0.015563627025990187,0.016707525693184285,0.017844581818939713,0.01841055677175048,0.019537425822599125,5.812809364657714,8.744328898086739,8.763694941685438,8.80225317653779,8.840580768170474,8.859658502458332,8.897642708482525,8.935399704278403,8.954193422174225,8.991612146594319,9.028807040235689,9.047320970747545,9.084182630069302,9.120823792118717,9.139062100643326,9.175374987366308,9.211470660627059,9.229437449650042,9.265209735638189,9.300768040170151
56,56,16057828.0,2339.3067941918525,0.0004274770639245993,0.0007297852303400208,0.0019854513167948296,0.0032184369546836436,0.0038321611822351533,0.005054100261806295,0.006268730004990609,0.0068733175758487084,0.008077065237098717,0.009273612394865708,0.00986919928217268,0.011055026354414755,0.012233760169373744,0.01282048032418439,0.013988653618892382,0.015149839228862016,0.015727824699307603,0.01687860702591941,0.01802250569311351,0.018591886507382676,0.019725536771679705,5.648682079242948,5.687356158361427,5.706606357693998,5.744933949326683,5.783032272773619,5.801995889638734,5.839752885434613,5.877284028291344,5.8959653277505275,5.933160221391898,5.970132626575281,5.98853581122551,6.025176973274926,6.061598957988667,6.079728168522515,6.115823841783269,6.1517036006238826,6.169562916794398,6.205121221326361,6.240466827297824
57,57,16058836.0,2310.479927187475,0.000432810511891047,0.0007803929015295852,0.0020436152302693057,0.0032992813167241146,0.003916698838288027,0.005145991182164439,0.00636793026173558,0.00697615607453871,0.008187147575777994,0.009390895237028001,0.009990066201728294,0.011183029282101964,0.012368856354344041,0.012959107247126702,0.014134310324113674,0.015302483618821666,0.015883947264857853,0.01704165469923689,0.018192437025848694,0.018765244227057786,0.01990571650731196,2.632776394453531,2.671219133900167,2.6903541854187867,2.7284525088657228,2.7663229395068134,2.785173121526716,2.822704264383448,2.8600109058294314,2.8785804574840017,2.9155528626673846,2.9523041082749906,2.970597209367029,3.007019194080771,3.043223312066695,3.0612440778753722,3.0971238367159866,3.1327889720832856,3.1505414574184645,3.185887063389927,3.2210212407699452
58,58,16065344.0,2310.479927187475,0.000432810511891047,1.03572895260021e-05,2.712263858136108e-05,4.378770201274776e-05,4.44867284825015e-05,4.587850610043919e-05,4.726195851507611e-05,4.795057833535579e-05,4.93216361438042e-05,5.068449263674355e-05,5.136286075816077e-05,5.271350718702765e-05,5.405607438523095e-05,5.472434339840324e-05,5.605488234402465e-05,5.73774623255448e-05,5.803578261219491e-05,5.934651337800095e-05,6.064940368987408e-05,6.129792334104373e-05,6.258914084633677e-05,0.0731027222895486,0.11154546173618453,0.13068051325480395,0.16877883670174007,0.20664926734283093,0.22549944936273345,0.2630305922194654,0.30033723366544873,0.3189067853200193,0.3558791905034021,0.3926304361110078,0.4109235372030467,0.4473455219167884,0.4835496399027124,0.5015704057113899,0.537450164552004,0.5731152999193031,0.5908677852544821,0.6262133912259449,0.6613475686059624
59,59,16067448.0,2417.546054895101,0.00041364258520543086,0.004141096412428313,0.009042949983357092,0.013915481924603146,0.016340807099154316,0.02116968526411484,0.025969678251596122,0.028358896851514524,0.03311588580620749,0.03784441984150805,0.04019806943879276,0.04019938805717184,0.040200698787937646,0.040201351210207285,0.04020265019790069,0.04020394141540598,0.04020458412484505,0.04020586377410385,0.040207135768847393,0.04020776891008041,0.040209029508769714,19.730674741481632,31.559267374597827,37.44700376875509,49.16962203227639,60.82211870976499,66.62220270973147,78.17030234684267,89.64932450439096,95.36306036003934,106.73923991016494,118.04737021548995,123.67604427738566,134.88286300949605,134.91994649166247,134.938404966334,134.9751562119416,135.01168762155825,135.02987129774738,135.0660754157333,135.10206297056496
60,60,16068170.0,2388.4714573672827,0.0004186778104111239,0.004194744889976278,0.009126096412160003,0.014027949983088782,0.016467870095703704,0.021325807098886006,0.026154685263846532,0.028558281472968332,0.03334389685124621,0.03810088580593918,0.040468699149176994,0.04518306943852445,0.04518438805690353,0.04518504440529621,0.045186351209938976,0.04518765019763238,0.04518829677476605,0.04518958412457674,0.04519086377383554,0.04519150072513697,0.0451927689098121,19.5800866121339,31.33792392515235,37.190441269812474,48.842937947301074,60.42573210597932,66.19112158437875,77.67014374192703,89.08050112326939,94.76005914770101,106.06818945302602,117.30867762106335,122.90368224703212,122.94076572919855,122.9776273885203,122.99597544947768,123.03250685909433,123.06881974581731,123.08689465326938,123.12288220810105,123.15865449408919
61,61,16070408.0,2309.32503371502,0.000433026960432372,0.003313031187667022,0.008349298741153683,0.01335544075222395,0.015839675027878627,0.02078584203610068,0.02570242253181362,0.028149673150286793,0.03302220509153285,0.0378655907987311,0.04027640843104455,0.04507640141852583,0.04984768204302306,0.05222260897313719,0.05695114300843775,0.05930545290381489,0.059306111224101545,0.05930742195486735,0.059308724845179225,0.059309373364830394,0.059310664582335686,21.493880853138833,33.04198049025004,38.79010054306304,50.23473850344671,61.610918053572306,67.27346404475207,78.54772242079302,89.75454115290341,89.77311070455798,89.81008310974137,89.84683435534897,89.865127456441,89.90154944115476,89.93775355914067,89.95577432494935,89.99165408378997,90.02731921915726,90.04507170449244,90.0804173104639,90.11555148784393
62,62,16081167.0,2285.205177667658,0.0004375974681716006,0.0027074500051406662,0.007774024599235993,0.012810292152722655,0.015317117632027036,0.020300668439447597,0.025246835447669654,0.027708812990926986,0.03261066656185577,0.03748319850310182,0.03990852367765299,0.04473740184261352,0.0495373948300948,0.051926613430013195,0.05668360238470616,0.06141213642000672,0.06376578601729144,0.06376710463567052,0.06376841536643632,0.06376906778870596,0.06377036677639937,22.793719739078053,34.272741896626336,39.98647775227472,51.36265730240032,62.67078760772534,68.29946166962104,79.50628040173143,79.54336388389785,79.56182235856937,79.59857360417699,79.63510501379363,79.65328868998276,79.68949280796869,79.72548036280035,79.74339333261798,79.77905846798528,79.81451026511628,79.83215655929192,79.86729073667193,79.90221474952176
63,63,16083019.0,2284.7482051791403,0.00043768499204120963,0.0027823600051366344,0.007848934599231961,0.012885202152718623,0.015392027632023004,0.020375578439443567,0.02532174544766562,0.027783722990922955,0.03268557656185173,0.037558108503097785,0.03998343367764896,0.04481231184260948,0.04961230483009076,0.05200152343000916,0.05675851238470213,0.06148704642000269,0.06384069601728741,0.06384201463566648,0.0638433253664323,0.06384397778870193,0.06384527677639533,22.622547217352427,34.101569374900706,39.81530523054909,51.19148478067469,62.49961508599971,68.12828914789542,79.3351078800058,79.37219136217222,79.39064983684375,79.42740108245135,79.463932492068,79.48211616825714,79.51832028624307,79.55430784107472,79.57222081089235,79.60788594625966,79.64333774339066,79.6609840375663,79.69611821494631,79.73104222779614
64,64,16085495.0,2284.7482051791403,0.00043768499204120963,0.0027898900051362293,0.007856464599231556,0.012892732152718217,0.015399557632022599,0.02038310843944316,0.025329275447665216,0.02779125299092255,0.03269310656185133,0.03756563850309738,0.03999096367764855,0.04481984184260908,0.04961983483009036,0.05200905343000876,0.056766042384701725,0.061494576420002285,0.063848226017287,0.06384954463566608,0.06385085536643188,0.06385150778870152,0.06385280677639493,22.60534251774253,34.084364675290814,39.798100530939195,51.17428008106479,62.48241038638981,68.11108444828551,79.3179031803959,79.35498666256233,79.37344513723386,79.41019638284146,79.4467277924581,79.46491146864724,79.50111558663316,79.53710314146483,79.55501611128246,79.59068124664975,79.62613304378075,79.6437793379564,79.67891351533642,79.71383752818625
65,65,16093253.0,2227.8947550082385,0.0004488542368314441,1.100883248088585e-05,2.807867478228422e-05,4.504641026184836e-05,5.349217834781992e-05,7.030789707113769e-05,8.7023028261512e-05,9.534306162150995e-05,9.673902070528735e-05,9.812662946644509e-05,9.88173181238383e-05,0.00010019249506939267,0.00010155944607997143,0.00010223985224550574,0.00010359455648757047,0.00010494115727166728,0.00010561143399399329,0.00010694597036309897,0.00010827252384187905,0.00010893282193430746,0.00011024749061363127,0.07076595922829162,0.10852295502416984,0.12731667291999077,0.1647353973400848,0.20193029098145554,0.22044422149331092,0.2573058808150675,0.2939470428644829,0.3121853513890915,0.3484982381120732,0.38459391137282606,0.40256070039580855,0.4383329863839551,0.4738912909159183,0.49159060271174426,0.5268303342453868,0.5618592719385337,0.5792950871172251,0.6140101945332914,0.648517645252959
66,66,16283701.0,2837.561309160178,0.00035241529293898006,0.0002858936027753804,0.0005742180942538351,0.000860817896883395,0.0010034742707171048,0.0012875063768225592,0.0015698394766748818,0.0017103720779220578,0.0019901757087106586,0.0022683056322475277,0.002406746081653084,0.0026823841803086694,0.0029563734876770827,0.0030927529288801666,0.003364287518057284,0.00363419786031471,0.0037685469795909624,0.004036039147299068,0.004301931243285254,0.004434280264720394,0.004697790188928795,1.244442221247568,2.060048451751353,2.466020207571868,3.274319282500214,4.077783314518445,4.477711248073552,5.273976925971983,6.06547952777675,6.4594535949962095,7.24386499532819,8.02358426766909,8.411693112761714,9.184426728855028,9.952538059358425,10.334869021716566,11.096098686409492,11.852774901350395,12.24747013849286,13.033317364927154,13.814463878015884
67,67,16294414.0,2903.287873895749,0.00034443708079769564,0.00016596681135822803,0.00045170814629340967,0.0007357402523988639,0.0008771185423970165,0.0011586059534983626,0.0014384095842869633,0.0015776831321829003,0.0018549799572293887,0.002130618055884974,0.0022678181908118355,0.0025409868044564713,0.0028125213936335885,0.0029476789929286096,0.003216780855167267,0.003484273022875373,0.0036174184804798224,0.003882514140296699,0.0041460240645051,0.004146602714635097,0.004147754820282973,1.5956269532600902,2.418606385429673,2.828248212734874,3.6438544432386584,4.454581922924957,4.85812527398752,5.661589306005751,6.4602472297951525,6.857782917459288,7.6492855192640565,8.436053581140195,8.827670986815496,9.607390259156395,10.382445444437147,10.768232720342334,11.53634405084573,12.299860725227127,12.679904677896797,13.436580892837702,14.22478909704568
68,68,16331478.0,2903.287873895749,0.00034443708079769564,0.0004513776739652542,0.0012285044866289037,0.0020009827329489395,0.0023854873406250546,0.003151044814638234,0.003912022934292456,0.004290803303570424,0.005044963697827036,0.005794612876534326,0.006167754212830388,0.00691068716682376,0.0076491760867520376,0.008016762366739273,0.008748635032382204,0.00947612983375788,0.009838243719423951,0.010559220770963199,0.011275885118988898,0.011502023475772581,0.011952270117993276,4.339604869097815,6.57785080980068,7.691948102233424,9.910141246896234,12.115065719480388,13.212577069226116,15.397747242221392,17.569846308195928,18.65101869770885,19.442521299513615,20.229289361389757,20.620906767065055,21.400626039405957,22.175681224686706,22.561468500591893,23.32957983109529,24.093096505476687,24.473140458146357,25.22981667308726,26.01802487729524
69,69,16345756.0,3058.245068977506,0.00032698491371534855,0.000566325320949261,0.001322751481811224,0.0020746528762682673,0.002448915263191131,0.003194080246715255,0.003934787855120421,0.004303478473408843,0.0050375499511355415,0.005767230420084784,0.006130432220414685,0.00685357532854454,0.007572392810715702,0.007930187505645702,0.00838178684608991,0.008830684842089187,0.009054125892365516,0.009499002120789957,0.009941217226553667,0.010161331839069367,0.010599585062600747,4.069642297560316,6.369141046142248,7.51372715035997,9.792624275948356,12.057889694561787,13.185435960068546,15.43040643411567,17.661948102770044,18.77270822835103,20.984257096488538,23.182577069762736,24.276800968433946,26.455425790803368,28.621018698245468,29.017363598193096,29.806495367269697,30.590906767601677,30.981351167553836,31.758734885035203,32.531468501128515
70,70,16358500.0,2995.5932123200564,0.00033382369671799,0.0007446064700597949,0.0015078708431459295,0.00226656955850267,0.002644215350086665,0.0033961167445437086,0.004143520467762634,0.0045155441149906965,0.005256251723395862,0.005992528621671519,0.006359013819410982,0.007088694288360224,0.007814009974356197,0.008175039196819982,0.008893856678991143,0.009477789730704827,0.009703250714365352,0.010152148710364628,0.010598361513873587,0.010820465989065399,0.011262681094829108,3.5137271501446765,5.792624275733062,6.926955879986636,9.185435959853253,11.430406433900377,12.547850810122005,14.772708228135736,16.984257096273243,18.08506571980171,20.27680096821865,22.455425790588073,23.539846308517255,25.017363597977802,25.806495367054403,26.19928936171108,26.98135116733854,27.75873488481991,28.145681225008033,28.916100226171576,29.681910793774758
71,71,16366985.0,2844.663731646987,0.00035153539902624124,0.000614256382681277,0.0013984085709754436,0.0021778701465226574,0.0025658507413802174,0.003338328987700253,0.004106186469878863,0.0044883910693895475,0.0052493691890437705,0.006005795349905733,0.00638230995257835,0.00713195913128564,0.007877124114809765,0.008248033421575074,0.008986522341503352,0.00972059381923005,0.010085981287133517,0.010813476088509194,0.01153661919663905,0.011896567025714512,0.012613231373740211,3.8484302151841026,6.066623359846913,7.170739208902596,9.369059182176795,11.55422935517207,12.641907903217426,14.807500810659526,15.599003412464295,15.992977479683754,16.777388880015735,17.557108152356633,17.94521699744926,18.717950613542573,19.486061944045968,19.86839290640411,20.629622571097038,21.38629878603794,21.780994023180405,22.566841249614697,23.34798776270343
72,72,16392871.0,2950.701782571399,0.0003389024285363554,0.0005649779184100771,0.0013351423120773259,0.002100699786090505,0.0024817595596659547,0.003240458275022695,0.0039946186692793074,0.004370005461063734,0.005117409184282659,0.005860342138276031,0.006230140439915888,0.006966417338191545,0.007698290003834474,0.00806258300488025,0.008787898690876223,0.009508875742415471,0.009867745395511168,0.010451678447224852,0.010901925089445548,0.011126037426884653,0.011572250230393613,4.031371742988336,6.289851822854952,7.41402073242084,9.652266673123705,11.877124091137436,12.98455711021926,15.189481582803413,17.381216831220353,18.472163105544418,20.644262171518953,22.1217794609795,22.516937162836644,23.303705224712782,24.085767030340243,24.475041902728982,25.25009708800973,26.020516089173274,26.403995694418317,27.167512368799713,27.92646192022306
73,73,16398671.0,2950.701782571399,0.0003389024285363554,0.0002077364234314069,0.0004909177503138607,0.0007724051614152067,0.0009125168222371242,0.0011914823400997444,0.0014687791651462328,0.0016068049303799208,0.0018816173987286793,0.002154786012373315,0.0022907569487062886,0.002561478200845453,0.002830580063084111,0.0029645267584369277,0.0032312176883966663,0.0034963133482135422,0.003628265935709288,0.0037604019225519402,0.003761554028199816,0.0037621274940860885,0.0037632692778172046,1.4822928828219788,2.312712194611848,2.7260572493410473,3.5490366815106302,4.367093295056968,4.774284739319615,5.585012219005914,6.39089016003406,6.792019602086707,7.590677525876108,8.384558113487872,8.779715815345012,9.566483877221152,10.348545682848611,10.737820555237352,11.512875740518103,12.283294741681644,12.666774346926687,13.430291021308083,14.189240572731428
74,74,16416740.0,3248.6457746375536,0.0003078205718232141,0.00019325073204610568,0.00046316107430353177,0.0007314568889326008,0.0008650023612878898,0.0011308944572740753,0.0013951960662049612,0.0015267534029176164,0.001527908969893389,0.0015290576245817616,0.0015296293727567643,0.001530767736416392,0.0015318992907094203,0.0015324625270880605,0.001533583943588892,0.0015346986520549792,0.001535253503335058,0.0015363582249396125,0.0015374563383947998,0.0015380029294212569,0.0015390912047018924,1.5706058210662404,2.44185529936751,2.8755237527097206,3.738967585933627,4.5972465099874045,5.024458794720947,5.875048239398697,6.720549683171382,7.141401925093685,7.979328369316645,8.812242578618616,9.226829451516188,10.05228142369249,10.872795765720172,11.281210551961308,12.09437375204447,12.902672826972816,13.305007416938402,14.106064792546155,14.902330470444586
75,75,16503119.0,3118.4630542802597,0.00032067078640788955,0.00017128929559154953,0.00044692739424713495,0.000720916701615548,0.000857296142818632,0.0011288307319957493,0.0013987410742531754,0.0015330901935294277,0.0018005823612375334,0.002066474457223719,0.002198823478658859,0.00246233340286726,0.0024634889698430325,0.002464064158645133,0.0024652093727064077,0.0024663477363660357,0.002466914362149182,0.002468042527037704,0.0024691639435385354,0.002469722133743631,0.0024708335032847016,1.619203942909927,2.4723488566924954,2.8970056723212196,3.742507116093905,4.582950989346371,5.001285802239168,5.834200011541139,6.662131939167911,7.074238856615013,7.894753198642694,8.710359429146479,9.116331184966993,9.92463025989534,10.728094291913571,11.128022225468678,11.924287903367109,12.715790505171876,13.109764572391336,13.894175972723316,14.673895245064216
