,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
4433,4433,16670914.0,0.0005878547298746508,1701.100542668478,20215.919491892062,73156.13084877936,125503.29986831619,177329.63141809046,228640.30858418084,279431.25997518876,324363.7039591437,342193.386390999,356233.9324170331,368047.5851392421,379743.69587563054,90.04982915417062,124.05960374478671,157.73099202513038,191.0275938199257,224.27862151713705,257.19882721896147,289.7914881435137,322.6823733505743,352.1904575623203,381.0366190315343
4434,4434,16671543.0,0.0005878547298746508,1701.100542668478,10327.119451177703,34989.33536376362,59339.86564874954,83448.11600115166,107316.49745669347,130938.1951592793,148971.71063744457,166801.39306929987,180841.93909533395,192655.59181754294,204351.7025539314,46.16120347689779,63.92557970512089,81.51320610778583,98.88607405393552,116.37180393609101,133.68357141061938,150.82309272505407,168.41459211004565,182.77551436300433,196.6252231262964
4435,4435,16675779.0,0.0005885016934946296,1699.2304543115567,8753.092974693936,33415.308887279854,57765.83917226577,81874.0895246679,105742.4709802097,129364.16868279554,147397.68416096078,165227.3665928161,179267.91261885018,191081.56534105918,202777.67607744763,47.087040657306844,64.37928393030823,81.49947494868802,98.40955833564037,115.43710821621441,132.29525443121688,148.98566786237134,166.13252784363047,180.05323470886563,193.46710808197852
4436,4436,16677717.0,0.0005956654591867078,1678.7946733815163,16908.03777288731,41252.87876494539,65355.49643105167,89218.3012436118,112834.47778902123,130862.52704371711,148686.79763919432,162721.98567487608,174530.3337169709,186221.19255307957,197795.55334779754,36.50238112245841,53.9622385139824,71.25118050389443,88.36810308588902,105.27495055630048,122.29929671666315,139.15427108742875,155.84154423311074,172.98529517373169,186.90292393226176
4437,4437,16679500.0,0.0005971564112018362,1674.6031378737127,13868.760962407061,38213.601954465135,62316.21962057143,86179.02443313155,109795.20097854099,127823.25023323686,145647.52082871407,159682.70886439586,171491.05690649064,183181.91574259932,194756.2765373173,38.315118653331965,55.77497604485596,73.063918034768,90.18084061676257,107.08768808717404,124.1120342475367,140.96700861830232,157.6542817639843,174.79803270460525,188.71566146313532
4438,4438,16680874.0,0.0006043650933011023,1654.6289835137572,23448.220939741335,47550.838605847624,71413.64341840775,95029.81996381718,113057.86921851306,130882.13981399026,144917.32784967203,156725.67589176685,168416.53472787552,179990.8955225935,191295.60648293456,29.84081613270192,47.1456289948256,64.6054863863496,81.89442837626163,99.0113509582562,115.91819842866768,132.94254458903032,149.79751895979595,166.48479210547794,183.62854304609888
4439,4439,16683000.0,0.000608366894247499,1643.7449332888498,15397.535516467246,39500.15318257354,63362.95799513366,86979.13454054309,105007.18379523898,122831.45439071617,136866.64242639794,148674.99046849276,160365.84930460143,171940.2100993194,183244.92105966047,34.72259863164148,52.020681173998696,69.4738752102514,86.75622014303025,103.86661130648669,120.76699234378093,137.78493640995742,154.63357238529264,171.31457020040895,188.45210824799278
4440,4440,16683624.0,0.000608366894247499,1643.7449332888498,15516.20491845303,39804.582391488795,63851.2987640373,87649.55700852402,105857.87630898046,123860.62332368828,138072.51199581576,150055.80256126157,161919.86329975646,173493.64176824802,184797.7761963153,34.98990149108405,52.399055986154835,69.96221684527603,87.353434468116,104.46345958812113,121.36347822397346,138.38106349448591,155.2293442440573,171.90999036778453,189.0471802231959
4441,4441,16684751.0,0.0006106219082107615,1637.6746175553878,10987.75835658234,35276.135829618106,59322.852202166614,83121.11044665333,101329.42974710977,119332.1767618176,133544.06543394507,145527.3559993909,157391.41673788577,168965.19520637734,180269.3296344446,37.75002139888008,55.15917589395087,72.72233675307206,90.11355437591203,107.22357949591716,124.1235981317695,141.14118340228197,157.98946415185333,174.67011027558056,191.80730013099196
4442,4442,16685268.0,0.0006165734615185106,1621.8667562129224,23357.189473011404,47403.90584555991,71202.16409004662,89410.48339050307,107413.2304052109,121625.11907733836,133608.4096427842,145472.47038127907,157046.24884977064,168350.38327783791,179479.409718601,30.35524598885536,45.06366814107506,62.47282263614585,80.03598349526705,97.42720111810702,114.53722623811214,131.4372448739645,148.45483014447694,165.30311089404833,181.98375701777553
4443,4443,16687112.0,0.0006136211477376819,1629.6700393831472,4963.8936460205405,29252.27111905631,53298.987491604814,77097.24573609153,95305.56503654797,113308.3120512558,127520.20072338326,139503.49128882907,151367.55202732398,162941.33049581555,174245.4649238828,41.43744820986936,58.846602704940146,76.40976356406134,93.80098118690131,110.91100630690643,127.81102494275878,144.82861021327125,161.6768909628426,178.35753708656983,195.49472694198124
4444,4444,16688114.0,0.0006123339597062128,1633.095770941371,7467.777368497327,31756.154841533094,55802.8712140816,79601.1294585683,97809.44875902476,115812.19577373259,130024.08444586005,142007.37501130588,153871.43574980076,165445.21421829233,176749.3486463596,39.90252649698957,57.31168099206036,74.87484185118156,92.26605947402153,109.37608459402665,126.27610322987898,143.29368850039145,160.14196924996284,176.82261537369004,193.95980522910145
4445,4445,16690602.0,0.000602072978326888,1660.9282196635347,3824.857304542552,28357.32492807531,52645.70240111108,76692.41877365958,100490.67701814629,118698.99631860275,136701.74333331056,150913.63200543803,162896.92257088385,174760.98330937876,186334.7617778703,41.820187083907385,56.564474833745514,71.16486618423214,85.51183285499594,99.67628454521775,113.98552088194317,128.15239988909983,142.17832329983426,156.68720408269354,170.59833703665666
4446,4446,16691347.0,0.0006051512395000581,1652.4794707950095,22036.317864675504,46324.69533771127,70371.41171025978,94169.66995474648,112377.98925520293,130380.73626991076,144592.6249420382,156575.91550748405,168439.97624597893,180013.7547144705,191317.88914253778,31.033672678745496,45.59562533118187,60.33991308102,74.94030443150662,89.28727110227044,103.45172279249223,117.76095912921765,131.9278381363743,145.95376154710874,160.46264232996805
4447,4447,16698542.0,0.0006061202080037402,1649.8377496660353,20003.913331790667,44292.290804826436,68339.00717737494,92137.26542186165,110345.58472231809,128348.33173702593,142560.22040915338,154543.5109745992,166407.5717130941,177981.35018158567,189285.48460965292,32.26463229767858,46.826584950114956,61.570872699953085,76.1712640504397,90.51823072120352,104.68268241142532,118.99191874815074,133.15879775530738,147.18472116604184,161.69360194890112
4448,4448,16699147.0,0.0006147880778053827,1626.576760515125,2569.618964233852,26857.99643726962,50904.71280981812,74702.97105430483,92911.29035476128,110914.03736946911,125125.92604159657,137109.21660704238,148973.2773455373,160547.05581402886,171851.1902420961,42.9081197153727,57.470072367809074,72.2143601176472,86.81475146813384,101.16171813889764,115.32616982911944,129.63540616584487,143.8022851730015,157.82820858373594,172.33708936659525
4449,4449,16700436.0,0.000623829372540774,1603.0024298585577,9118.7520073072,33165.4683798557,56963.72662434242,75172.04592479886,93174.79293950669,107386.68161163415,119369.97217707997,131234.03291557488,142807.81138406644,154111.9458121337,165240.97225289678,39.18637193283293,53.89479408505264,68.45674673748901,83.20103448732714,97.80142583781377,112.14839250857757,126.31284419879937,140.6220805355248,154.78895954268143,168.8148829534159
4450,4450,16700436.0,0.000623829372540774,1603.0024298585577,9118.7520073072,33165.4683798557,56963.72662434242,75172.04592479886,93174.79293950669,107386.68161163415,119369.97217707997,131234.03291557488,142807.81138406644,154111.9458121337,165240.97225289678,39.18637193283293,53.89479408505264,68.45674673748901,83.20103448732714,97.80142583781377,112.14839250857757,126.31284419879937,140.6220805355248,154.78895954268143,168.8148829534159
4451,4451,16702576.0,0.000623891755478028,1602.8421456439933,8960.075904242787,33006.79227679129,56805.050521278,75013.36982173445,93016.11683644228,107228.00550856974,119211.29607401555,131075.35681251046,142649.13528100203,153953.26970906928,165082.29614983237,39.28537193283826,53.993794085057964,68.55574673749435,83.30003448733247,97.9004258378191,112.2473925085829,126.4118441988047,140.72108053553012,154.88795954268676,168.91388295342122
4452,4452,16705829.0,0.000623891755478028,1602.8421456439933,8786.21591813293,32366.333366833118,55702.635196794836,73453.59439786828,91003.53189287776,104767.11635392638,116306.563187439,127731.19629415804,138869.91928997292,149743.32690288764,160445.91212027118,38.52308439291579,52.946875780784474,67.22702965119129,81.69232242533187,96.01649470605363,110.08999059788867,123.98369245158827,138.0248728256405,151.92636293980414,165.6895379861812
4453,4453,16707204.0,0.0006240789417220479,1602.361389154803,8497.755838196308,32077.873286896494,55414.17511685821,73165.13431793166,90715.07181294113,104478.65627398975,116018.10310750238,127442.73621422143,138581.4592100363,149454.866822951,160157.45204033458,38.70309183634594,53.12688322421462,67.40703709462144,81.87232986876201,96.19650214948378,110.26999804131881,124.16369989501841,138.20488026907066,152.1063703832343,165.86954542961132
4454,4454,16707748.0,0.0006345880413576509,1575.825472318355,12260.219719667968,35596.52154962969,53347.48075070313,70897.4182457126,84661.00270676122,96200.44954027385,107625.0826469929,118763.80564280778,129637.21325572248,140339.79847310606,150934.64365285443,36.64660118561946,51.175302589476416,65.59909397734509,79.87924784775191,94.34454062189249,108.66871290261426,122.7422087944493,136.6359106481489,150.67709102220113,164.57858113636476
4455,4455,16708433.0,0.0006349688893833643,1574.8803078700869,11565.35146165507,34901.653291616785,52652.61249269023,70202.5499876997,83966.13444874833,95505.58128226094,106930.21438897999,118068.93738479487,128942.34499770959,139644.93021509313,150239.77539484153,37.08771985947528,51.61642126333223,66.04021265120092,80.32036652160774,94.7856592957483,109.10983157647007,123.18332746830511,137.0770293220047,151.11820969605694,165.01969981022057
4456,4456,16709532.0,0.0006317389528802606,1582.9323100004242,17569.540157743617,40905.84198770533,58656.80118877877,76206.73868378825,89970.32314483688,101509.76997834949,112934.40308506854,124073.12608088343,134946.53369379812,145649.1189111817,156243.96409093007,33.284680749943895,47.813382153800845,62.23717354166953,76.51732741207636,90.98262018621692,105.30679246693869,119.38028835877373,133.2739902124733,147.31517058652557,161.2166607006892
4457,4457,16714259.0,0.0006236422611525368,1603.483378679191,9323.019579300873,32903.13702800106,56239.43885796278,73990.39805903622,91540.3355540457,105303.92001509432,116843.36684860694,128267.99995532598,139406.72295114087,150280.13056405558,160982.71578143912,38.18821955349245,52.612010941361135,66.89216481176796,81.35745758590852,95.68162986663029,109.75512575846533,123.64882761216492,137.69000798621715,151.5914981003808,165.35467314675785
4458,4458,16714811.0,0.0006134370982044941,1630.158989286693,5155.084467999596,28972.173860976425,52552.29130967661,75888.59313963832,93639.55234071177,111189.48983572125,124953.07429676988,136492.5211302825,147917.15423700155,159055.87723281642,169929.28484573113,40.45776409664571,54.73791796705253,69.2032107411931,83.52738302191487,97.60087891374991,111.4945807674495,125.53576114150174,139.43725125566536,153.20042630204242,167.44917298258704
4459,4459,16715420.0,0.0006089146435155141,1642.2663022629733,14198.833408613582,38162.363381432595,61887.46437597917,85367.3072121051,103260.37923330745,120951.0155735209,134853.89897166096,146393.34580517357,157817.97891189263,168956.70190770752,179830.1095206222,35.19797828637149,49.565693838868945,64.1176770848099,78.52767729636916,92.68614715875573,106.57984901245533,120.62102938650757,134.5225195006712,148.28569454704825,162.53444122759285
4460,4460,16716104.0,0.0006089146435155141,1642.2663022629733,14112.064664618088,37929.15405759492,61509.2715062951,84845.57333625681,102596.53253733026,120146.47003233974,133910.05449338836,145449.501326901,156874.13443362003,168012.85742943492,178886.2650423496,34.983126526143174,49.263280396549995,63.72857317069057,78.05274545141233,92.12624134324737,106.01994319694697,120.0611235709992,133.96261368516284,147.7257887315399,161.9745354120845
4461,4461,16718263.0,0.0006089146435155141,1642.2663022629733,14077.393704439073,37835.9685300901,61358.15361152087,84637.09948264754,102331.2733979057,119824.99060165968,133532.91414521102,145017.25386901043,156387.32816375792,167472.03518967342,178291.96427365713,34.897276293902245,49.14244236279001,63.57309545267,77.86297270230929,91.90251478758238,105.76260066369211,119.77049952832667,133.6390392732711,147.36959179532286,161.58604053520722
4462,4462,16719869.0,0.0006077588618212461,1645.3894181046426,16410.29881931352,40168.873644964544,63691.05872639532,86970.00459752198,104664.17851278014,122157.89571653413,135865.81926008547,147350.15898388487,158720.23327863237,169804.94030454787,180624.86938853157,33.47805311942973,47.72321918831749,62.15387227819749,76.44374952783677,90.48329161310987,104.3433774892196,118.35127635385416,132.21981609879856,145.95036862085033,160.16681736073468
4463,4463,16720751.0,0.0006086711385373963,1642.9233073264254,14554.302888281714,38312.877713932736,61835.06279536351,85114.00866649018,102808.18258174833,120301.89978550232,134009.82332905364,145494.16305285305,156864.23734760055,167948.94437351607,178768.87345749975,34.60692438272719,48.852090451614956,63.28274354149495,77.57262079113423,91.61216287640733,105.47224875251706,119.48014761715162,133.34868736209603,147.0792398841478,161.29568862403215
4464,4464,16721273.0,0.0006114773347705206,1635.3835917324504,10654.16492344553,38562.371754745414,62084.55683617619,85363.50270730285,103057.67662256102,120551.393826315,134259.31736986633,145743.65709366574,157113.73138841323,168198.43841432873,179018.36749831244,42.068563047398925,56.31372911628669,70.74438220616668,85.03425945580597,99.07380154107906,112.9338874171888,126.94178628182335,140.81032602676777,154.54087854881953,168.7573272887039
4465,4465,16721823.0,0.0006123339597062128,1633.095770941371,8637.347444929743,36545.554276229625,60067.7393576604,83346.68522878707,101040.85914404523,118534.57634779922,132242.49989135054,143726.83961514995,155096.91390989744,166181.62093581294,177001.55001979665,43.302706567280765,57.54787263616853,71.97852572604852,86.2684029756878,100.3079450609609,114.16803093707064,128.1759298017052,142.0444695466496,155.77502206870136,169.99147080858572
4466,4466,16729345.0,0.0006136825098524557,1629.5070886742797,5593.213938240085,33501.42076953997,57023.60585097074,80302.55172209741,97996.72563735557,115490.44284110956,129198.36638466088,140682.7061084603,152052.78040320778,163137.48742912328,173957.416513107,45.16884604903911,59.41401211792688,73.84466520780687,88.13454245744616,102.17408454271924,116.03417041882898,130.04206928346355,143.91060902840795,157.6411615504597,171.85761029034407
4467,4467,16730568.0,0.0006258287238230302,1597.8812763518613,6067.249750616605,29589.43483204738,52868.38070317404,70562.5546184322,88056.27182218619,101764.19536573753,113248.53508953692,124618.60938428443,135703.31641019994,146523.24549418362,157172.8842766121,47.7824894653264,62.170941436120216,76.41610750500799,90.84676059488797,105.13663784452726,119.17617992980036,133.0362658059101,147.04416467054463,160.91270441548906,174.64325693754083
4468,4468,16731090.0,0.0006180549408175089,1617.9791373842716,23502.535911912284,47024.72099334306,70303.66686446972,87997.84077972788,105491.55798348186,119199.4815270332,130683.8212508326,142053.8955455801,153138.6025714956,163958.5316554793,174608.1704379078,36.938539396299916,51.32699136709374,65.57215743598151,80.00281052586149,94.29268777550078,108.33222986077388,122.19231573688361,136.20021460151816,150.06875434646258,163.79930686851435
4469,4469,16732719.0,0.0006055749724706508,1651.3231977209314,24352.763270484174,52260.970101784056,75783.15518321483,99062.10105434149,116756.27496959966,134249.99217335365,147957.91571690497,159442.25544070438,170812.32973545187,181897.03676136737,192716.96584535108,33.73259251497002,47.977758583857785,62.408411673737774,76.69828892337706,90.73783100865016,104.5979168847599,118.60581574939445,132.47435549433885,146.20490801639062,160.42135675627497
4470,4470,16734532.0,0.0006054538756409839,1651.6534788737072,24546.19853682937,52454.40536812926,75976.59044956003,99255.53632068669,116949.71023594485,134443.42743969883,148151.35098325016,159635.69070704957,171005.76500179706,182090.4720277126,192910.40111169626,33.61545981091215,47.86062587979992,62.29127896967991,76.5811562193192,90.6206983045923,104.48078418070203,118.48868304533659,132.35722279028099,146.08777531233275,160.3042240522171
4471,4471,16735975.0,0.0006061808200245407,1649.6727823877964,22910.492282006286,50818.69911330617,74340.88419473695,97619.83006586361,115314.00398112177,132807.72118487576,146515.64472842708,157999.9844522265,169370.05874697398,180454.76577288948,191274.6948568732,34.60644981096549,48.85161587985326,63.28226896973325,77.57214621937254,91.61168830464564,105.47177418075536,119.47967304538993,133.34821279033434,147.0787653123861,161.29521405227047
4472,4472,16737012.0,0.0006063020622503538,1649.3428973149043,22847.85951034009,51082.250466058365,74927.37425073619,98526.04568880792,116536.76400625528,134343.87610150035,148362.07635849103,160153.6056446938,171827.81306603795,183213.627194876,194331.6674660692,35.24006323590461,49.68026561669524,64.30401447053696,78.78506624639734,93.01388073288996,107.06135581339326,121.25477942006829,135.3069979961863,149.2194018079197,163.61589247541713
4473,4473,16738939.0,0.0006025548053237036,1659.6000748227068,2819.485543211249,31337.622778203364,59572.01373392164,83417.13751859947,107015.80895667119,125026.52727411855,142833.63936936363,156851.8396263543,168643.36891255708,180317.5763339012,191703.39046273925,42.056827600126134,56.68057645396785,71.16162822982822,85.39044271632085,99.43791779682415,113.63134140349918,127.68355997961721,141.59596379135058,155.99245445884802,169.79231554217844
4474,4474,16739727.0,0.0006037610604756855,1656.2843572789036,314.70475606890136,28832.841991061017,57067.23294677929,80912.35673145711,104511.02816952884,122521.7464869762,140328.8585822213,154347.05883921197,166138.5881254147,177812.79554675886,189198.6096755969,43.567638791554806,58.191387645396524,72.6724394212569,86.90125390774952,100.94872898825282,115.14215259492785,129.1943711710459,143.10677498277926,157.5032656502767,171.30312673360712
4475,4475,16740908.0,0.0006046068756027458,1653.9672973501633,26902.4297733804,55136.820729098676,78981.9445137765,102580.61595184823,120591.33426929559,138398.44636454066,152416.64662153134,164208.1759077341,175882.38332907826,187268.1974579163,198386.2377291095,32.785099338158865,47.225301718949495,61.84905057279122,76.3301023486516,90.55891683514422,104.60639191564752,118.79981552232255,132.85203409844058,146.76443791017394,161.16092857767137
4476,4476,16743852.0,0.0006094019457605303,1640.9530802400138,15629.555852099433,43863.94680781771,67709.07059249554,91307.74203056726,109318.46034801462,127125.5724432597,141143.77270025038,152935.30198645315,164609.50940779728,175995.32353663532,187113.36380782851,39.627873455272464,54.068075836063095,68.69182468990482,83.17287646576519,97.40169095225781,111.44916603276113,125.64258963943614,139.6948082155542,153.60721202728755,168.00370269478498
4477,4477,16744683.0,0.0006128852807616176,1631.6267193712408,7445.489085264182,35679.880040982454,59525.003825660286,83123.67526373202,101134.39358117936,118941.50567642445,132959.70593341513,144751.2352196179,156425.44264096202,167811.2567698001,178929.2970409933,44.62967634154883,59.06987872233947,73.69362757618119,88.17467935204155,102.40349383853417,116.45096891903749,130.6443925257125,144.69661110183054,158.60901491356393,173.00550558106136
4478,4478,16745205.0,0.0006394290409242199,1563.895187735948,3441.4496117568547,27040.121049828584,45050.83936727594,62857.95146252103,76876.1517195117,88667.68100571446,100341.88842705861,111727.70255589666,122845.74282708985,133790.5266873369,144625.16071384918,45.320801575287845,62.5441082836362,77.12955661521379,91.56975899600441,106.19350784984614,120.67455962570651,134.90337411219912,148.95084919270244,163.14427279937746,177.1964913754955
4479,4479,16745789.0,0.0006394290409242199,1563.895187735948,3441.4496117568547,27040.121049828584,45050.83936727594,62857.95146252103,76876.1517195117,88667.68100571446,100341.88842705861,111727.70255589666,122845.74282708985,133790.5266873369,144625.16071384918,42.76403885931511,57.4560218046625,72.04147013624008,86.4816725170307,101.10542137087243,115.5864731467328,129.81528763322544,143.86276271372873,158.05618632040375,172.1084048965218
4480,4480,16748935.0,0.0006394290409242199,1563.895187735948,4106.559617144029,32267.794496533876,54795.68024222919,72602.79233747427,86620.99259446496,98412.52188066771,110086.72930201185,121472.5434308499,132590.5837020431,143535.36756229016,154370.00158880244,48.160835035983766,62.85281798133116,77.43826631290874,91.87846869369938,106.5022175475411,120.98326932340146,135.2120838098941,149.2595588903974,163.4529824970724,177.50520107319045
4481,4481,16751596.0,0.0006394290409242199,1563.895187735948,4106.821468544173,32269.852612635605,54799.51675078658,72608.3895440785,86628.33298073855,98421.58810254748,110097.50418799726,121485.00998030014,132604.7250834683,143551.1671116567,154387.4428078897,48.16408884606799,62.857189668106635,77.44374475386905,91.88504287700506,106.5098765709118,120.99200239304433,135.2218802393944,149.27040809968173,163.46487401132032,177.51812452180636
4482,4482,16758881.0,0.0006370039424268125,1569.8489968370852,9495.173791906042,37658.20493599748,60187.869074148446,77996.74186744036,92016.68530410042,103809.94042590936,115485.85651135912,126873.36230366201,137993.07740683015,148939.51943501856,159775.79513125157,44.72515091982786,59.418251741866506,74.00480682762893,88.44610495076493,103.07093864467167,117.5530644668042,131.78294231315428,145.8314701734416,160.0259360850802,174.07918659556623
4483,4483,16769186.0,0.0006370039424268125,1569.8489968370852,9394.125008178777,37557.15615227021,60086.82029042119,77895.69308371311,91915.63652037315,103708.89164218209,115384.80772763187,126772.31351993475,137892.0286231029,148838.4706512913,159674.7463475243,44.78952194099612,59.48262276303476,74.06917784879718,88.51047597193319,103.13530966583993,117.61743548797246,131.84731333432254,145.89584119460986,160.09030710624845,174.14355761673448
4484,4484,16777179.0,0.0006409013466068142,1560.3025415602515,785.0910244365393,28948.12216852797,51477.78630667894,69286.65909997087,83306.60253663092,95099.85765843985,106775.77374388961,118163.27953619251,129282.99463936067,140229.43666754907,151065.71236378208,50.29059322281195,64.9836940448506,79.57024913061302,94.01154725374901,108.63638094765575,123.11850676978828,137.3483846161384,151.3969124764257,165.59137838806427,179.64462889855034
4485,4485,16780001.0,0.0006439849135352276,1552.8314079756738,22191.303693601483,44720.96783175246,62529.84062504437,76549.78406170443,88343.03918351336,100018.95526896312,111406.46106126602,122526.17616443418,133472.61819262258,144308.8938888556,155033.68586311972,39.784941125149885,54.62570267170144,69.31880349374008,83.9053585795025,98.34665670263851,112.97149039654524,127.45361621867778,141.68349406502787,155.7320219253152,169.92648783695375
4486,4486,16780005.0,0.0006434056168000314,1554.229515392616,23456.01317537334,45985.67731352431,63794.550106816234,77814.49354347629,89607.74866528522,101283.66475073498,112671.17054303788,123790.88564620604,134737.32767439444,145573.60337062745,156298.39534489159,38.97083214753016,53.81159369408171,68.50469451612035,83.09124960188278,97.53254772501879,112.15738141892551,126.63950724105806,140.86938508740815,154.91791294769547,169.11237885933403
4487,4487,16783200.0,0.0006434056168000314,1554.229515392616,18952.75058108012,41482.41471923109,59291.28751252301,73311.23094918307,85104.486070992,96780.40215644176,108167.90794874466,119287.62305191281,130234.06508010121,141070.34077633423,151795.13275059836,31.490038958855187,42.932054075337284,54.26022488290788,65.51532990415029,76.65832479321905,88.01767229870337,99.2668024188853,110.29585182989794,121.17539842279741,132.23241341208512
4488,4488,16784087.0,0.0006434056168000314,1554.229515392616,18952.75058108012,41482.41471923109,59291.28751252301,73311.23094918307,85104.486070992,96780.40215644176,108167.90794874466,119287.62305191281,130234.06508010121,141070.34077633423,151795.13275059836,31.490038958855187,42.932054075337284,54.26022488290788,65.51532990415029,76.65832479321905,88.01767229870337,99.2668024188853,110.29585182989794,121.17539842279741,132.23241341208512
4489,4489,16786699.0,0.0006497416710059121,1539.0732111299367,7729.216142622456,30258.88028077343,48067.753074065346,62087.6965107254,73880.95163253434,85556.8677179841,96944.37351028698,108064.08861345515,119010.53064164355,129846.80633787655,140571.5983121407,38.74720432393641,50.189219440418505,61.5173902479891,72.77249526923151,83.91549015830027,95.2748376637846,106.52396778396653,117.55301719497916,128.43256378787862,139.48957877716634
4490,4490,16792436.0,0.0006534555874448485,1530.3258847479053,1310.8418305161454,23840.50596866712,41649.37876195904,55669.32219861909,67462.57732042803,79138.49340587779,90525.99919818068,101645.71430134884,112592.15632953723,123428.43202577023,134153.2240000344,42.92965664849895,54.371671764981045,65.69984257255163,76.95494759379405,88.0979424828628,99.45728998834713,110.70642010852907,121.73546951954171,132.61501611244117,143.6720311017289
4491,4491,16792953.0,0.00066852475716938,1495.8309161714951,16375.603215506246,30395.546652166297,42188.80177397523,53864.717859425,65252.22365172789,76371.93875489605,87318.38078308445,98154.65647931745,108879.4484535816,117247.83805236172,125015.93730600957,24.628549306051763,36.295796350359986,47.85279977477422,59.294814891256316,70.62298569882691,81.87809072006932,93.02108560913808,104.3804331146224,115.62956323480435,126.65861264581697
4492,4492,16793530.0,0.0006991541099160874,1430.2998234824368,7978.885224109327,19654.801309559094,31042.30710186198,42162.02220503014,53108.46423321853,63944.73992945154,74669.53190371569,83037.92150249581,90806.02075614365,98496.80451364818,106111.06751672321,20.397803103779978,32.28444249231313,44.068941340341325,55.736188384649545,67.29319180906379,78.73520692554588,90.06337773311647,101.31848275435888,112.46147764342766,123.82082514891198
4493,4493,16794445.0,0.0007009741846715727,1426.586059611496,6455.786607938133,18131.7026933879,29519.208485690786,40638.92358885895,51585.36561704734,62421.64131328034,73146.4332875445,81514.82288632462,89282.92213997246,96973.70589747699,104587.968900552,21.46410830236081,33.35074769089397,45.13524653892216,56.80249358323037,68.35949700764462,79.80151212412672,91.1296829316973,102.38478795293972,113.52778284200848,124.8871303474928
4494,4494,16795393.0,0.0007009741846715727,1426.586059611496,6455.786607938133,18131.7026933879,29519.208485690786,40638.92358885895,51585.36561704734,62421.64131328034,73146.4332875445,81514.82288632462,89282.92213997246,96973.70589747699,104587.968900552,21.46410830236081,33.35074769089397,45.119925322865704,56.77200359206901,68.3139891658734,79.7411358543223,91.05458616985672,102.2951171631304,113.42368303100669,124.78303053649101
4495,4495,16796072.0,0.0007011143865182488,1426.30078519145,6300.270838685332,17976.186924135098,29363.692716437985,40483.407819606145,51429.84984779454,62266.12554402754,72990.9175182917,81359.30711707182,89127.40637071966,96818.19012822419,104432.4531312992,21.573138151246745,33.45977753977991,45.22895517175164,56.88103344095495,68.42301901475932,79.85016570320823,91.16361601874266,102.40414701201634,113.53271287989261,124.89206038537694
4496,4496,16796954.0,0.0007103589424047373,1407.7390179882266,10021.630185506256,21108.028874886604,31929.632790845255,42580.929741215085,53124.99695518159,63560.487826793484,71642.45477364132,79126.9811857783,86537.01355887971,93873.31856095947,100836.11371836146,16.99681325833977,26.332258028299897,38.0097201092852,49.57180167883836,61.018844421855924,72.35783450784561,83.58400544550025,94.69847965324249,105.74201428573241,116.67554384170582
4497,4497,16797875.0,0.0007217433465633782,1385.5340749056525,969.3970040995796,12055.79569347993,22877.39960943858,33528.696559808406,44072.76377377491,54508.25464538681,62590.221592234644,70074.74800437164,77484.78037747304,84821.0853795528,91783.88053695479,23.478961017642312,32.81440578760244,44.49186786858774,56.053949438140904,67.50099218115847,78.83998226714814,90.0661532048028,101.18062741254502,112.22416204503494,123.15769160100835
