,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2594,2594,16211403.0,1.0000026438339937,0.9999973561729961,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,4221.282159563193,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983,25198.841466718983
2595,2595,16212287.0,1.0000026438339937,0.9999973561729961,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,4380.905810421923,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511,25039.21210550511
2596,2596,16212984.0,0.9999026535686368,1.0000973559086135,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,5526.897391689141,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018,23893.228224051018
2597,2597,16214028.0,0.9999026535686368,1.0000973559086135,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,5750.743466889973,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752,23669.39363207752
2598,2598,16214685.0,0.9999026535686368,1.0000973559086135,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,5939.981444651948,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425,23480.167906076425
2599,2599,16217866.0,0.9998026733013067,1.0001973656442043,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,7061.040642033052,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287,22359.229089546287
2600,2600,16218634.0,1.0002026543627869,0.9997973866976828,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,1736.6626365644581,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575,26583.533169234575
2601,2601,16219774.0,0.999602742756728,1.0003974151193067,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,9494.4831220183,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485,19926.329353067485
2602,2602,16220624.0,0.999602742756728,1.0003974151193067,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,10688.579338516902,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025,18732.64037996025
2603,2603,16221738.0,0.9995027924774801,1.0004974548608188,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,11470.905694336449,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715,17950.631128937715
2604,2604,16222380.0,0.9999026535686368,1.0000973559086135,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,5922.321021515462,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298,23497.82708722298
2605,2605,16226251.0,1.0000026438339937,0.9999973561729961,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,3809.7164485341527,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644,25610.429552489644
2606,2606,16227201.0,0.9999026535686368,1.0000973559086135,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,5155.882615953273,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875,24264.231149326875
2607,2607,16228284.0,0.9995027924774801,1.0004974548608188,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,11848.96686082135,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815,17572.737472826815
2608,2608,16234648.0,0.9998026733013067,1.0001973656442043,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,7727.04302883133,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338,21693.33694670338
2609,2609,16238507.0,0.9998026733013067,1.0001973656442043,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,7318.3483939923535,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688,22101.96050828688
2610,2610,16239651.0,0.999402852192261,1.0005975046063047,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,12963.965396553489,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326,16022.837141645326
2611,2611,16241118.0,0.9998026733013067,1.0001973656442043,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,7746.774368253035,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193,21673.609313671193
2612,2612,16241835.0,0.9997027030310036,1.0002973853807686,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,8365.376301729704,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376,21055.136427679376
2613,2613,16242396.0,0.999602742756728,1.0003974151193067,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,10442.562635068058,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084,18978.56559295084
2614,2614,16243299.0,0.9995027924774801,1.0004974548608188,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,11748.520558464521,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877,17673.13836274877
2615,2615,16246504.0,0.9993029219000711,1.0006975643567653,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14040.998587743972,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349,14946.438240230349
2616,2616,16247048.0,0.9998026733013067,1.0001973656442043,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,7721.660539154183,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868,21698.718429716868
2617,2617,16247696.0,0.9999026535686368,1.0000973559086135,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,5762.200125104162,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092,23657.937649315092
2618,2618,16248447.0,0.9998026733013067,1.0001973656442043,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,6502.482081346806,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182,22917.71744758182
2619,2619,16249303.0,0.9998026733013067,1.0001973656442043,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,7045.167430722788,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702,22375.10002552702
2620,2620,16250538.0,0.9990031909716848,1.000997803648,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,17722.73098638072,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621,11267.168717448621
2621,2621,16251043.0,0.9990031909716848,1.000997803648,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,17442.415260623737,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032,11547.21556395032
2622,2622,16253460.0,0.9998026733013067,1.0001973656442043,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,7438.148541228133,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825,21982.180068561825
2623,2623,16254559.0,0.9998026733013067,1.0001973656442043,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,6791.017419595493,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092,22629.21583881092
2624,2624,16256128.0,0.9999026535686368,1.0000973559086135,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,6243.508368219247,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524,23176.665500878524
2625,2625,16256734.0,0.9998026733013067,1.0001973656442043,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,7698.749278122362,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796,21721.625426846796
2626,2626,16257677.0,0.9997027030310036,1.0002973853807686,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,8110.73538258045,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647,21309.721210433647
2627,2627,16258644.0,0.9997027030310036,1.0002973853807686,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,9306.12068512761,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827,20114.636020335827
2628,2628,16261736.0,0.9995027924774801,1.0004974548608188,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,12193.924702155033,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889,17227.94058625889
2629,2629,16262418.0,0.999402852192261,1.0005975046063047,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,12626.33271366936,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324,16360.292663409324
2630,2630,16264222.0,0.9995027924774801,1.0004974548608188,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,11752.880379323586,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608,17668.780499368608
2631,2631,16266848.0,0.999402852192261,1.0005975046063047,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,13342.294095062658,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734,15644.71925242734
