,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
226,226,12794333.0,0.0004694649995026891,2130.0842470883113,5.941155677444992,14.551497894812226,23.11033547532487,27.370536186900186,35.852693487907416,44.28411285071701,48.480890574576975,55.589909566002305,62.65640433262259,66.17378460106355,73.17696935870643,80.13826291711973,83.60327886468343,90.50220487818072,97.35986347829213,100.77329457277393,107.56951412891392,114.32508045842049,117.6876947726714,124.38273675464966,0.00734333859927291,0.011358601691119396,0.01335721742199599,0.017336507046186382,0.02129199361379794,0.023260855298661665,0.027180903953704604,0.031077503958880034,0.03301705457920746,0.03687874422952041,0.04071733425765362,0.046553251543756606,0.05817269683951527,0.06195414053780374,0.06383637158293336,0.06625771974673415,0.06734233970344762,0.06788221428056967,0.06895711694326963,0.07002558979796025
227,227,12803116.0,0.00045105791562862906,2217.0102005777308,4.566569197134222,13.359631352768737,22.10009567152872,26.45070218556369,35.112859111327296,43.72320132869453,48.00903886292406,56.54223962078249,65.02439692178972,69.24642989098759,77.65259400845927,84.7616129998846,88.30015998165848,95.34548803494584,102.34867279258873,105.83454022437719,112.77498229856573,119.67390831206302,123.10788054248708,129.94499800665625,0.007867007082095808,0.011798833012165463,0.01375591742200247,0.0176525174271779,0.021525808951556473,0.023453757697818274,0.027292347725951488,0.03894670182328703,0.04474771030781314,0.0485291540061016,0.05228797806752954,0.05283273321503201,0.05391735317174548,0.05499548520798425,0.055532130411567494,0.05660060326625812,0.057662684818882246,0.05819134080419993,0.05924390697550519,0.06029017696218988
228,228,12803644.0,0.0004738511687686532,2110.367275443456,7.828100302048454,16.3869378825611,24.894578555211098,29.12929589514365,37.560715257953234,45.31733394714675,48.86651197323853,55.93300673985882,62.95723149701427,66.45357176594266,73.41486532435596,80.33451819867875,83.77880728541695,90.63646588552835,97.45310359905046,100.84611653615016,107.60168286565671,114.31683924238179,117.65933916188588,124.31433323505031,0.006475259490321029,0.01051468534757859,0.012525328172527102,0.01652856417030167,0.020507853794492062,0.022488563555229484,0.026432202046967345,0.030352250702010284,0.0323034730264156,0.03618840132751314,0.04005009097782609,0.04197226472753919,0.049724598292062286,0.06134404358782095,0.0632376013404906,0.06700771833123904,0.06942906649503983,0.0699721899035474,0.07105356102887536,0.07212846369157531
229,229,12806674.0,0.00046113675258573235,2168.5541098008334,5.9100810503957755,14.598262323799787,23.23447308925848,27.533186707561583,36.09202428807423,44.599664960724226,48.83438230065678,57.26580166346636,65.02242035265988,68.57159837875166,75.63809314537195,82.6623179025274,86.15865817145578,93.11995172986909,100.03960460419188,103.48389369093007,110.34155229104148,117.1581900045636,120.55120294166329,127.30676927116984,0.007316646003397359,0.011295935627587753,0.013276645388325172,0.017220283880063036,0.021140332535105975,0.02309155485951129,0.026976483160608827,0.030838172810921778,0.032760346560634875,0.04051268012515797,0.05213212542091664,0.05402568317358629,0.05779580016433473,0.06021714832813552,0.060760271736643084,0.06184164286197105,0.062916545524671,0.06345158325091681,0.06451685568059971,0.06557575591730343
230,230,12808862.0,0.0004860405285661679,2057.4415943255303,6.73338186039177,15.190132169522192,23.59629628699388,27.156137252327422,34.24386226019309,41.28919031348044,44.796034802194946,51.778242502911795,58.71868457710033,62.17332150385942,69.05158282102168,75.88870028519084,79.29190690423114,86.06776937308892,92.80310048508831,96.15564254756246,102.83063051533283,109.46569054301996,112.76832219584891,119.34393755643403,0.007039826278170858,0.011128014814544463,0.013162929479262456,0.01721449123835667,0.02124181760165567,0.023246437868553644,0.027237682679368252,0.03120505298435805,0.03317982979123219,0.037111655721301845,0.041019962455544165,0.042965340136314284,0.04683863166069285,0.05068875415666776,0.05260517043508787,0.06425952453242341,0.07195409076961917,0.07384197671523798,0.07760080077666592,0.07868867933267597
231,231,12814131.0,0.0004713936606229006,2121.369215442138,7.3307790731032645,15.9153302256359,24.44853098349433,28.695970944569012,431906.3313199485,861200.5813221266,1074883.147723371,1500330.0382939759,1923232.0145973102,2133733.421153365,2552846.5431059683,2969452.6468094876,3176820.2488128045,3589693.8982096463,4000097.851857488,4204378.304673193,4204385.080535662,4204391.815866774,4204395.168408836,4204401.843396804,0.006701297943236141,0.010728624306535142,0.012733244573433115,0.016724489384247723,0.02069185968923752,0.022666636496111663,0.026598462426181316,0.03050676916042364,0.032452146841193755,0.036325438365572324,0.04017556086154723,0.04209197713996734,0.05374633123730289,0.06144089747449864,0.06332878342011745,0.0670876074815454,0.06817548603755544,0.06871698258576134,0.06979511462200011,0.07086679755182916
232,232,12814790.0,0.000493188415506004,2027.6226459496513,248737.90243885614,678032.1524410342,1104757.232992665,1317161.6094128834,1740063.585716218,2160435.8738515666,2369678.114224876,2786284.217928395,3200398.2837904026,3406525.469328554,3816929.4229763956,4021213.268805038,4021216.65165457,4021223.386985682,4021230.082027664,4021233.414515712,4021240.0495757395,4021246.6449465086,4021249.9278227533,4021256.4641044443,196.23094592098107,196.23505871111834,196.23710587139396,196.24118181431945,196.24523337607852,196.24725005961687,196.25126532270872,196.25525656751955,196.2572432280638,196.2611987146314,196.26513054056147,196.2670876249713,196.27098422497647,196.27485751650087,196.27678546524712,196.28062405527527,196.29227840937259,196.2980794178571,196.3018608615554,196.30561968561685
233,233,12815539.0,0.0004919078551025124,2032.9010598775708,341845.80265130306,771140.0526534813,1197865.1332051118,1410269.5096253303,1833171.485928665,2253543.7740640137,2462786.0144373225,2879392.1181408423,3293506.1840028497,3499633.369541001,3910037.3231888427,4114321.169017485,4114324.5518670166,4114331.2871981286,4114337.9822401106,4114341.314728159,4114347.9497881867,4114354.5451589557,4114357.8280352,4114364.3643168914,150.366837225888,150.37095001602526,150.37299717630088,150.37707311922637,150.38112468098547,150.3831413645238,150.38715662761564,150.39114787242647,150.39313453297072,150.39709001953833,150.4010218454684,150.40297892987823,150.40687552988342,150.4107488214078,150.41267677015406,150.4165153601822,150.4281697142795,150.43397072276406,150.43775216646233,150.44151099052377
234,234,12816838.0,0.0004929418952592553,2028.6366600551678,266158.8354726228,695453.085474801,1122178.1660264316,1334582.54244665,1757484.5187499847,2177856.8068853333,2387099.0472586425,2803705.150962162,3217819.2168241693,3423946.4023623206,3834350.3560101623,4038634.201838805,4038637.5846883366,4038644.3200194486,4038651.0150614306,4038654.3475494785,4038660.982609506,4038667.5779802753,4038670.86085652,4038677.397138211,187.64053541237828,187.64464820251555,187.64669536279118,187.65077130571666,187.65482286747576,187.65683955101412,187.66085481410596,187.66484605891677,187.666832719461,187.67078820602862,187.67472003195869,187.67667711636852,187.68057371637371,187.6844470078981,187.68637495664436,187.69021354667248,187.70186790076983,187.70766890925435,187.71145035295262,187.71520917701406
235,235,12817339.0,0.0004973484378326967,2010.6627947957693,378571.8060116353,805296.8865632658,1229469.4133409914,1440603.239286819,1860975.5274221678,2278833.2596972478,2486823.8714989964,2900937.937361004,3312574.890653402,3517469.076546997,3721752.922375639,3721759.6779419687,3721763.0405562827,3721769.7355982647,3721776.390592338,3721779.703146341,3721786.29851711,3721792.8544361503,3721796.1176750455,3721802.614858435,344.5457224716539,344.54986001153674,344.55191949106273,344.55601996194963,344.5600959048751,344.5621247243153,344.56616415017254,344.5701794132644,344.57217802899527,344.5761573186195,344.58011280518707,344.58208166687194,344.586001715527,344.58989831553214,344.5918378661525,344.5956995558028,344.59953814583093,344.60537406311704,344.6169935084128,344.6207749521111
236,236,12818139.0,0.000491170583274938,2035.9525469387472,396313.5884823376,825607.8384845158,1252332.9190361463,1464737.295456365,1887639.2717596996,2308011.5598950484,2517253.800268357,2933859.9039718765,3347973.969833884,3554101.1553720357,3964505.109019877,4168788.9548485195,4168792.3376980512,4168799.0730291633,4168805.7680711453,4168809.1005591936,4168815.7356192213,4168822.3309899904,4168825.6138662347,4168832.1501479256,123.59136735916422,123.59548014930151,123.59752730957713,123.6016032525026,123.6056548142617,123.60767149780006,123.6116867608919,123.6156780057027,123.61766466624697,123.62162015281457,123.62555197874464,123.62750906315448,123.63140566315965,123.63527895468404,123.6372069034303,123.64104549345844,123.65269984755577,123.65850085604029,123.66228229973858,123.66604112380001
237,237,12818663.0,0.0004983440802376122,2006.645688503406,307172.24971261877,733897.3302642492,1158069.8570419748,1369203.6829878024,1789575.9711231512,2207433.7033982314,2415424.3151999796,2829538.381061987,3241175.3343543857,3446069.52024798,3650353.3660766226,3650360.121642952,3650363.4842572664,3650370.1792992484,3650376.8342933212,3650380.146847324,3650386.742218093,3650393.298137134,3650396.5613760287,3650403.0585594187,380.0920697829352,380.09620732281803,380.0982668023441,380.102367273231,380.10644321615644,380.1084720355966,380.1125114614539,380.11652672454574,380.1185253402766,380.1225046299008,380.1264601164684,380.1284289781533,380.1323490268083,380.1362456268135,380.1381851774338,380.1420468670841,380.1458854571123,380.15172137439833,380.1633408196941,380.1671222633924
238,238,12819178.0,0.000504763560527158,1981.125576805968,274459.35282481654,698631.879602542,1120267.1121044245,1330137.9936837184,1747995.7259587985,2163353.939763864,2370100.403622554,2781737.356914953,3190911.9956242526,3190915.3886371898,3190922.1442035194,3190928.859359896,3190932.2018598155,3190938.856853889,3190945.4720395445,3190948.7647786606,3190955.320697701,3190961.8374009775,3190965.081119986,3190971.539438963,397.95762473212295,610.52912226025,610.5311941331445,610.5353192796588,610.5394197505457,610.5414607788065,610.5455245129114,610.5495639387686,610.5515745815936,610.5555778175914,610.5595571072156,610.5615378169763,610.565481455468,610.5694015041231,610.5713527264475,610.5752376547485,610.5790993443989,610.5810215181486,610.5887738517131,610.6003932970088
239,239,12819679.0,0.0005016438634878875,1993.4460935036348,283755.4274481407,709202.3180187456,1132104.2943220802,1342605.700878135,1761718.8228307378,2178324.9265342574,2385692.528537574,2798566.177934416,3208970.131582258,3413250.5843979632,3413257.360260432,3413264.0955915437,3413267.4481336065,3413274.123121574,3413280.7581816018,3413284.0608132547,3413290.636428615,3413297.1727103065,3413300.426174688,3413306.9038966657,392.51589036914214,498.6442908609543,498.6463565279426,498.6504693180799,498.65455750661624,498.656592421281,498.6606439830401,498.6646713094034,498.66667592967025,498.6706671744811,498.6746345447861,498.67660932159293,498.680541147523,498.6844494542573,498.68639483193806,498.69026812346243,498.6941182459584,498.6960346622368,498.70768901633414,498.71538358257135
240,240,12820281.0,0.000500541515132496,1997.836282841184,362087.9105535595,787534.8011241644,1210436.777427499,1420938.1839835537,1840051.3059361568,2256657.409639676,2464025.011642993,2876898.661039835,3287302.6146876765,3491583.067503382,3491589.843365851,3491596.578696963,3491599.931239025,3491606.606226993,3491613.2412870205,3491616.5439186734,3491623.119534034,3491629.655815725,3491632.909280107,3491639.3870020844,353.2625126191496,459.3909131109617,459.3929787779501,459.3970915680874,459.4011797566237,459.4032146712884,459.40726623304755,459.41129355941086,459.4132981796777,459.41728942448856,459.4212567947935,459.4232315716004,459.4271633975305,459.43107170426475,459.4330170819455,459.4368903734699,459.4407404959659,459.4426569122443,459.4543112663416,459.4620058325788
241,241,12820877.0,0.000516197272123093,1937.2438678086212,329844.2192655498,748957.3412181528,1165563.444921672,1372931.0469249892,1785804.696321831,2196208.649969673,2400489.1027853778,2400495.8786478466,2400502.6139789587,2400505.9665210214,2400512.641508989,2400519.2765690167,2400522.5792006697,2400529.15481603,2400535.6910977215,2400538.944562103,2400545.4222840806,2400551.86125813,2400555.066287032,2400561.4475731244,372.4561928789239,587.5931552029825,694.6788834303868,907.8890230316621,1014.0174235234741,1014.0194891904625,1014.0236019805998,1014.0276901691361,1014.0297250838009,1014.03377664556,1014.0378039719233,1014.0398085921902,1014.043799837001,1014.047767207306,1014.0497419841129,1014.0536738100429,1014.0575821167772,1014.0595274944579,1014.0634007859824,1014.0672509084783
242,242,12821531.0,0.0005139311066520694,1945.786092837145,272964.9484011565,693337.2365365053,1111194.9688115853,1319185.5806133337,1733299.6464753412,2144936.59976774,2349830.785661334,2554114.631489977,2554121.387056306,2554124.7496706205,2554131.444712602,2554138.0997066754,2554141.412260678,2554148.007631447,2554154.563550488,2554157.826789383,2554164.323972773,2554170.7822917495,2554173.9969497914,2554180.397407534,401.05886911972317,615.5517335536342,722.3167042457002,934.8882017738272,934.89233931371,934.8943987932361,934.898499264123,934.9025752070484,934.9046040264885,934.9086434523458,934.9126587154377,934.9146573311685,934.9186366207928,934.9225921073604,934.9245609690452,934.9284810177003,934.9323776177055,934.9343171683257,934.938178857976,934.9420174480042
243,243,12822063.0,0.0005203952389468718,1921.6163507254762,252050.681834055,669908.414109135,1085266.6279142005,1292013.0917728909,1703650.0450652896,2112824.683774589,2112828.0767875263,2112834.832353856,2112841.5475102323,2112844.890010152,2112851.5450042253,2112858.160189881,2112861.452928997,2112868.0088480376,2112874.525551314,2112877.7692703223,2112884.2275892994,2112890.647276243,2112893.842705084,2112900.204876968,413.5045233820995,629.2878356192442,736.694971825751,950.5456707452212,1163.1171682733482,1163.1192401462426,1163.1233652927572,1163.127465763644,1163.1295067919048,1163.1335705260096,1163.1376099518668,1163.139620594692,1163.1436238306896,1163.1476031203138,1163.1495838300746,1163.1535274685664,1163.1574475172213,1163.1593987395458,1163.1632836678468,1163.1671453574972
244,244,12822588.0,0.0005219064998472486,1916.0520137087383,360046.34570486896,776652.4494083883,1190766.515270396,1396893.7008085472,1807297.654456389,2011581.5002850313,2011584.883134563,2011591.618465675,2011598.313507657,2011601.6459957052,2011608.2810557329,2011614.876426502,2011618.1593027464,2011624.6955844376,2011631.1927678273,2011634.4267707965,2011640.8657448462,2011647.2662025886,2011650.4520598408,2011656.795174765,357.895923546607,574.3275268318383,682.0573529493902,896.5502173833013,1109.7603569845764,1215.8866856034942,1215.890823143377,1215.8949359335143,1215.89698309379,1215.9010590367154,1215.9051105984745,1215.9071272820129,1215.9111425451047,1215.9151337899154,1215.9171204504598,1215.9210759370274,1215.9250077629574,1215.9269648473673,1215.9308614473725,1215.9347347388969
245,245,12823229.0,0.0005281539735740883,1893.3872507535384,362364.52831921726,776478.5941812247,1188115.5474736234,1393009.7333672177,1597293.57919586,1597300.3347621895,1597303.6973765038,1597310.3924184858,1597317.047412559,1597320.359966562,1597326.955337331,1597333.5112563716,1597336.7744952664,1597343.2716786563,1597349.729997633,1597352.944655675,1597359.3451134176,1597365.707285302,1597368.8740855937,1597375.1792576676,357.68751523846504,575.4215451000304,683.7996622656688,899.5829745028136,1114.0758389367247,1220.8408096287906,1433.4123071569174,1433.4164446968005,1433.4185041763265,1433.4226046472133,1433.4266805901389,1433.428709409579,1433.4327488354363,1433.436764098528,1433.438762714259,1433.442742003883,1433.4466974904508,1433.4486663521357,1433.4525864007906,1433.4564830007957
246,246,12823787.0,0.0005290525539778386,1890.1713874759764,301808.45826967555,715922.524131683,1127559.4774240816,1332453.663317676,1536737.5091463183,1536744.264712648,1536747.627326962,1536754.322368944,1536760.9773630174,1536764.2899170201,1536770.8852877892,1536777.4412068299,1536780.7044457246,1536787.2016291146,1536793.6599480915,1536796.8746061334,1536803.2750638758,1536809.6372357602,1536812.804036052,1536819.109208126,389.70016530762825,607.4341951691936,715.812312334832,931.5956245719767,1146.0884890058878,1252.8534596979537,1465.4249572260808,1465.4290947659636,1465.4311542454896,1465.4352547163764,1465.439330659302,1465.4413594787422,1465.4453989045994,1465.4494141676912,1465.451412783422,1465.4553920730464,1465.459347559614,1465.4613164212988,1465.4652364699539,1465.469133069959
247,247,12824291.0,0.0005158360785244933,1938.6003454051097,352954.6856411861,772067.8075937891,1188673.9112973085,1396041.5133006256,1808915.1626974673,2219319.116345309,2423599.569161014,2423606.345023483,2423613.080354595,2423616.4328966574,2423623.1078846254,2423629.742944653,2423633.045576306,2423639.6211916665,2423646.157473358,2423649.410937739,2423655.8886597166,2423662.3276337665,2423665.5326626683,2423671.913948761,360.5304731243084,575.667435448367,682.7531636757714,895.9633032770466,1002.0917037688587,1002.0937694358471,1002.0978822259843,1002.1019704145207,1002.1040053291854,1002.1080568909446,1002.1120842173078,1002.1140888375747,1002.1180800823855,1002.1220474526905,1002.1240222294974,1002.1279540554275,1002.1318623621617,1002.1338077398425,1002.1376810313668,1002.1415311538628
248,248,12825307.0,0.0005104994487082593,1958.865974351876,298544.04815935757,720179.28066124,1139292.402613843,1347907.894515614,1763266.1083206795,2176139.7577175214,2381649.5254717683,2790824.164181068,2790830.940043537,2790834.312760335,2790841.0279167118,2790847.7029046793,2790851.0254107043,2790857.64059636,2790864.2162117204,2790867.4892545165,2790874.005957793,2790880.483679771,2790883.7079957784,2790890.127682722,387.2130790074142,601.0637779268843,707.5089468360937,813.6373473279059,813.6414724744203,813.6435257850316,813.6476139735679,813.6516777076728,813.6537004499917,813.657727776355,813.6617310123528,813.6637236414327,813.6676910117377,813.6716346502294,813.6735976144746,813.6775059212089,813.68139084951,813.683324590414,813.6871747129101,813.6949270464745
249,249,12826010.0,0.0004992917866415294,2002.8368716546868,238286.30585595936,665011.3864075899,1089183.9131853154,1300317.739131143,1720690.027266492,2138547.7595415716,2346538.3713433202,2760652.4372053277,3172289.3904977264,3377183.5763913207,3581467.4222199633,3581474.1777862925,3581477.540400607,3581484.235442589,3581490.890436662,3581494.2029906646,3581500.7983614337,3581507.3542804746,3581510.6175193693,3581517.1147027593,414.45422837157577,414.4583659114586,414.4604253909846,414.4645258618715,414.46860180479695,414.4706306242371,414.4746700500944,414.47868531318625,414.48068392891713,414.4846632185413,414.48861870510893,414.4905875667938,414.4945076154488,414.498404215454,414.5003437660743,414.5042054557247,414.5080440457528,414.5138799630389,414.52549940833467,414.5292808520329
250,250,12826769.0,0.0004985434477723454,2005.843230852448,289530.790143784,716255.8706954146,1140428.39747314,1351562.2234189678,1771934.5115543164,2189792.2438293966,2397782.8556311447,2811896.921493152,3223533.874785551,3428428.060679145,3632711.9065077878,3632718.6620741175,3632722.0246884315,3632728.7197304135,3632735.374724487,3632738.6872784896,3632745.2826492586,3632751.838568299,3632755.101807194,3632761.598990584,388.88580774995876,388.8899452898416,388.8920047693676,388.8961052402545,388.90018118317994,388.90221000262017,388.9062494284774,388.91026469156924,388.9122633073001,388.9162425969243,388.9201980834919,388.9221669451768,388.92608699383186,388.929983593837,388.93192314445736,388.93578483410766,388.9396234241358,388.9454593414219,388.95707878671766,388.9608602304159
251,251,12827566.0,0.0005015435497624995,1993.8448026567962,289262.1813317659,714709.0719023708,1137611.0482057054,1348112.45476176,1767225.5767143632,2183831.6804178823,2391199.2824211996,2804072.9318180415,3214476.8854658827,3418757.338281588,3418764.114144057,3418770.849475169,3418774.2020172314,3418780.8770051994,3418787.512065227,3418790.81469688,3418797.3903122405,3418803.9265939314,3418807.180058313,3418813.6577802906,389.75357371225334,495.8819742040655,495.8840398710538,495.8881526611911,495.8922408497275,495.8942757643922,495.8983273261513,495.9023546525146,495.9043592727815,495.9083505175923,495.9123178878973,495.91429266470413,495.91822449063426,495.9221327973685,495.92407817504926,495.92795146657363,495.9318015890696,495.933718005348,495.94537235944534,495.95306692568255
252,252,12828159.0,0.0005003913827054424,1998.435693663123,373454.84743776097,798901.7380083658,1221803.7143117003,1432305.120867755,1851418.2428203581,2268024.3465238777,2475391.9485271946,2888265.5979240364,3298669.551571878,3502950.004387583,3502956.780250052,3502963.515581164,3502966.868123227,3502973.5431111944,3502980.178171222,3502983.480802875,3502990.0564182354,3502996.592699927,3502999.8461643085,3503006.323886286,347.57354591108884,453.701946402901,453.7040120698893,453.7081248600266,453.71221304856294,453.7142479632277,453.7182995249868,453.7223268513501,453.72433147161695,453.7283227164278,453.7322900867328,453.73426486353964,453.7381966894697,453.742104996204,453.74405037388476,453.74792366540913,453.7517737879051,453.7536902041835,453.76534455828084,453.77303912451805
253,253,12828707.0,0.0004949670044131154,2020.336691302695,334926.2541648633,762933.9895984005,1188380.8801690054,1400149.0305265123,1821784.2630283947,2240897.384980998,2449512.8768827687,2864871.090687834,3277744.740084676,3483254.5078389235,3892429.1465482228,3892435.9224106916,3892439.2951274896,3892446.0102838664,3892452.685271834,3892456.007777859,3892462.6229635146,3892469.198578875,3892472.471621671,3892478.988324948,259.86090456790964,259.865029714424,259.86708302503524,259.87117121357164,259.8752349476765,259.8772576899954,259.88128501635873,259.88528825235653,259.8872808814364,259.89124825174144,259.8951918902332,259.8971548544784,259.9010631612126,259.9049480895137,259.9068818304178,259.91073195291375,259.91848428647825,259.9243027232895,259.9319972895267,259.93576740651747
254,254,12829227.0,0.0005020453190670551,1991.852054030278,256230.37663368604,681677.267204291,1104579.2435076255,1315080.6500636803,1734193.7720162834,2150799.8757198025,2358167.47772312,2771041.1271199617,3181445.080767803,3385725.5335835083,3385732.309445977,3385739.0447770893,3385742.3973191516,3385749.0723071196,3385755.7073671473,3385759.0099988,3385765.5856141606,3385772.1218958516,3385775.3753602332,3385781.8530822108,406.329489555723,512.4578900475351,512.4599557145234,512.4640685046608,512.4681566931971,512.4701916078618,512.4742431696209,512.4782704959842,512.480275116251,512.4842663610619,512.4882337313669,512.4902085081737,512.4941403341038,512.4980486408381,512.4999940185188,512.5038673100432,512.5077174325393,512.5096338488177,512.521288202915,512.5289827691522
255,255,12829750.0,0.0005071921280908716,1971.6394332934794,317267.2728037732,740169.2491071078,1160541.5372424563,1369783.7776157656,1786389.881319285,2200503.9471812923,2406631.1327194436,2817035.0863672853,3021318.932195928,3021322.3150454597,3021329.0503765717,3021335.7454185537,3021339.0779066016,3021345.7129666293,3021352.3083373983,3021355.591213643,3021362.127495334,3021368.624678724,3021371.858681693,3021378.2976557426,377.0095228461684,590.2196624474436,696.3459910663613,696.3501286062441,696.3542413963814,696.3562885566571,696.3603644995825,696.3644160613416,696.36643274488,696.3704480079718,696.3744392527826,696.3764259133269,696.3803813998945,696.3843132258246,696.3862703102344,696.3901669102396,696.3940402017639,696.3959681505102,696.3998067405383,696.4114610946357
256,256,12830405.0,0.0005102952999685127,1959.649638281411,312694.63039149716,734329.8628933796,1153442.9848459826,1362058.4767477536,1777416.690552819,2190290.339949661,2395800.1077039083,2804974.7464132076,2804981.5222756765,2804984.8949924745,2804991.6101488513,2804998.285136819,2805001.607642844,2805008.2228284995,2805014.79844386,2805018.071486656,2805024.588189933,2805031.0659119105,2805034.290227918,2805040.7099148617,379.9903219918945,593.8410209113647,700.2861898205741,806.4145903123862,806.4187154589006,806.4207687695118,806.4248569580482,806.4289206921532,806.430943434472,806.4349707608353,806.438973996833,806.440966625913,806.444933996218,806.4488776347098,806.450840598955,806.4547489056891,806.4586338339903,806.4605675748943,806.4644176973903,806.4721700309549
257,257,12830972.0,0.0005082582973382005,1967.503541480975,244291.4846175071,667193.4609208417,1087565.7490561905,1296807.9894294995,1713414.0931330188,2127528.1589950263,2333655.3445331776,2744059.2981810193,2948343.144009662,2948346.5268591936,2948353.2621903056,2948359.9572322876,2948363.2897203355,2948369.924780363,2948376.5201511323,2948379.803027377,2948386.339309068,2948392.836492458,2948396.070495427,2948402.5094694765,414.06198845363076,627.272128054906,733.3984566738236,733.4025942137065,733.4067070038437,733.4087541641194,733.4128301070448,733.416881668804,733.4188983523422,733.4229136154341,733.4269048602449,733.4288915207892,733.4328470073568,733.4367788332869,733.4387359176967,733.4426325177019,733.4465058092262,733.4484337579726,733.4522723480006,733.463926702098
258,258,12831475.0,0.0005242078326012851,1907.6403247118299,416946.6412461463,832304.8550512118,1245178.5044480537,1450688.2722023008,1859862.9109116006,1859869.6867740692,1859873.059490867,1859879.7746472438,1859886.4496352116,1859889.7721412366,1859896.387326892,1859902.9629422526,1859906.235985049,1859912.7526883255,1859919.230410303,1859922.4547263104,1859928.8744132544,1859935.2556993472,1859938.4320139794,1859944.7561289812,328.5522091951425,545.634049992911,653.687536112504,868.8244984365625,1082.6751973560326,1189.1203662652422,1295.2487667570542,1295.2528919035685,1295.2549452141798,1295.259033402716,1295.2630971368212,1295.26511987914,1295.2691472055033,1295.273150441501,1295.275143070581,1295.279110440886,1295.2830540793777,1295.285017043623,1295.2889253503572,1295.2928102786584
259,259,12831987.0,0.0005193036101370182,1925.655783013236,326445.21052539645,744302.9428004764,1159661.156605542,1366407.6204642323,1778044.573756631,2187219.2124659307,2187222.605478868,2187229.361045197,2187236.076201574,2187239.4187014936,2187246.0736955665,2187252.688881222,2187255.9816203383,2187262.537539379,2187269.0542426556,2187272.297961664,2187278.7562806406,2187285.175967585,2187288.371396425,2187294.7335683093,374.82727926600387,590.6105915031486,698.0177277096554,911.8684266291256,1124.4399241572526,1124.441996030147,1124.4461211766616,1124.4502216475485,1124.4522626758092,1124.456326409914,1124.4603658357712,1124.4623764785963,1124.466379714594,1124.4703590042182,1124.472339713979,1124.4762833524708,1124.4802034011257,1124.48215462345,1124.4860395517512,1124.4899012414014
260,260,12832492.0,0.0005207075541599344,1920.4637843468884,231420.63114376686,649278.3634188469,1064636.5772239123,1271383.0410826027,1683019.9943750014,2092194.6330843011,2092198.026097238,2092204.7816635678,2092211.4968199444,2092214.8393198638,2092221.4943139371,2092228.1094995928,2092231.402238709,2092237.9581577496,2092244.474861026,2092247.7185800343,2092254.1768990112,2092260.596585955,2092263.7920147956,2092270.15418668,424.2444976657291,640.0278099028739,747.4349461093807,961.2856450288508,1173.8571425569778,1173.8592144298723,1173.8633395763868,1173.8674400472737,1173.8694810755344,1173.8735448096393,1173.8775842354964,1173.8795948783215,1173.8835981143193,1173.8875774039434,1173.8895581137042,1173.893501752196,1173.897421800851,1173.8993730231753,1173.9032579514765,1173.9071196411267
261,261,12833064.0,0.0005267826253342642,1898.316216039701,246855.1754628196,662213.3892678851,1075087.038664727,1280596.8064189742,1689771.445128274,1689778.2209907426,1689781.5937075403,1689788.3088639171,1689794.983851885,1689798.3063579097,1689804.9215435653,1689811.497158926,1689814.7702017224,1689821.2869049988,1689827.7646269763,1689830.9889429838,1689837.4086299278,1689843.7899160206,1689846.9662306528,1689853.2903456546,417.9354559535162,635.0172967512847,743.0707828708777,958.2077451949363,1172.0584441144065,1278.5036130236158,1384.6320135154278,1384.6361386619424,1384.6381919725536,1384.64228016109,1384.6463438951948,1384.6483666375138,1384.652393963877,1384.6563971998748,1384.6583898289548,1384.6623571992598,1384.6663008377516,1384.6682638019968,1384.6721721087308,1384.676057037032
262,262,12833678.0,0.0005207075541599344,1920.4637843468884,233059.5200273045,650917.2523023845,1066275.46610745,1273021.9299661403,1684658.883258539,2093833.5219678388,2093836.914980776,2093843.6705471054,2093850.385703482,2093853.7282034014,2093860.3831974748,2093866.9983831304,2093870.2911222465,2093876.8470412872,2093883.3637445637,2093886.607463572,2093893.0657825489,2093899.4854694926,2093902.6808983332,2093909.0430702176,423.3910633213502,639.174375558495,746.5815117650018,960.4322106844719,1173.003708212599,1173.0057800854934,1173.009905232008,1173.0140057028948,1173.0160467311555,1173.0201104652604,1173.0241498911175,1173.0261605339426,1173.0301637699404,1173.0341430595645,1173.0361237693253,1173.040067407817,1173.043987456472,1173.0459386787963,1173.0498236070976,1173.0536852967477
