,index,blocknum,p0vs1,p1vs0,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2568,2568,14126085.0,1.0005027451661754,0.9994975074595204,2927971.43878213,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,2928381.0500838896,6143732.766545667,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794,6152271.59421794
2569,2569,14126925.0,1.000402704895686,0.999597457210266,3101245.16637602,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,3101654.7776777796,5970365.817130319,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592,5978904.644802592
2570,2570,14128541.0,1.000402704895686,0.999597457210266,3199458.102350615,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,3199867.7136523747,5872106.883688783,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057,5880645.711361057
2571,2571,14129084.0,1.000302674628223,0.9996974169559872,3350484.1282833135,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,3351041.8855088647,5512348.289983976,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412,5518039.432141412
2572,2572,14129773.0,1.000302674628223,0.9996974169559872,3382281.577254761,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,3382839.334480312,5480539.650873373,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809,5486230.793030809
2573,2573,14130771.0,1.000302674628223,0.9996974169559872,3416496.2072307933,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,3417053.9644563445,5446313.629913654,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109,5452004.77207109
2574,2574,14131934.0,1.0002026543627869,0.9997973866976828,3469598.7296521068,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,3470156.486877658,5393194.762195698,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134,5398885.904353134
2575,2575,14133918.0,1.0002026543627869,0.9997973866976828,3452688.5167986,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,3453246.2740241513,4800905.537503809,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245,4806596.679661245
2576,2576,14135825.0,0.9993029219000711,1.0006975643567653,4917106.144461486,4917795.923864075,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,4917812.120285269,2627051.9875002555,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973,2629896.8434559973
2577,2577,14136808.0,0.999402852192261,1.0005975046063047,4722221.946600548,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,4722779.703826099,3265454.1948044677,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036,3271145.3369619036
2578,2578,14137576.0,0.9995027924774801,1.0004974548608188,5371845.10974732,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5372402.866972872,5315792.062294546,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981,5321483.204451981
2579,2579,14140072.0,0.999602742756728,1.0003974151193067,5035733.418315511,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5036291.175541063,5651776.581234645,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805,5657467.7233920805
2580,2580,14140600.0,0.9998026733013067,1.0001973656442043,4560023.249767955,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,4560581.006993506,6127382.06325253,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655,6133073.2054099655
2581,2581,14143085.0,0.9998026733013067,1.0001973656442043,4516115.907493117,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,4516673.664718668,6171284.192643471,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065,6176975.3348009065
2582,2582,14144529.0,0.9997027030310036,1.0002973853807686,4813021.398862563,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,4813579.156088115,5874428.601604484,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192,5880119.74376192
2583,2583,14145807.0,0.9997027030310036,1.0002973853807686,4803078.900102449,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,4803636.657327999,5860751.799109546,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981,5866442.941266981
2584,2584,14147253.0,0.9997027030310036,1.0002973853807686,4854943.358822879,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,4855501.11604843,5808899.585315101,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536,5814590.727472536
2585,2585,14148623.0,0.9997027030310036,1.0002973853807686,4820779.827208177,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,4821337.584433728,5843054.933072286,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722,5848746.075229722
2586,2586,14153337.0,0.9998026733013067,1.0001973656442043,4678236.495171757,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,4678794.252397309,5985569.03518146,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896,5991260.177338896
2587,2587,14154370.0,0.9998026733013067,1.0001973656442043,4652744.704382954,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,4653302.461608506,6011056.434713172,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607,6016747.576870607
2588,2588,14157677.0,0.9998026733013067,1.0001973656442043,4597256.088283872,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,4597813.845509424,5925201.27764497,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407,5930892.419802407
2589,2589,14160049.0,0.9999026535686368,1.0000973559086135,4276754.50430151,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,4277312.2615270605,6245669.578907809,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245,6251360.721065245
2590,2590,14163291.0,0.9999026535686368,1.0000973559086135,4292787.318346624,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,4293345.075572176,6229637.463501752,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188,6235328.605659188
2591,2591,14170674.0,0.9999026535686368,1.0000973559086135,4335612.045591625,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,4336169.802817176,6186815.101343741,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176,6192506.243501176
2592,2592,14171961.0,0.9999026535686368,1.0000973559086135,4305506.570195304,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,4306064.327420856,6216918.838297871,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306,6222609.980455306
2593,2593,14178311.0,0.9999026535686368,1.0000973559086135,4327398.979522171,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,4327956.736747723,6195027.65755539,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826,6200718.799712826
2594,2594,14179142.0,0.9999026535686368,1.0000973559086135,4290114.25574193,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,4290672.012967481,6232310.4025566345,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071,6238001.544714071
2595,2595,14181548.0,0.9998026733013067,1.0001973656442043,4545722.741444268,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,4546280.49866982,5976726.529326711,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147,5982417.671484147
2596,2596,14184408.0,1.000102644098377,0.9998973664363527,3708289.0109295673,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,3708846.7681551185,6814176.085533778,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214,6819867.227691214
2597,2597,14185954.0,1.0002026543627869,0.9997973866976828,3572507.246009743,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,3573065.003235294,6949986.581707738,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174,6955677.723865174
2598,2598,14186574.0,1.0008029260058082,0.9991977181671393,2268636.8431197447,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,2269046.454421504,7562787.626830602,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875,7571326.454502875
2599,2599,14187302.0,1.0005027451661754,0.9994975074595204,2914512.6840221854,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,2914922.295323945,6916452.257196134,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407,6924991.084868407
2600,2600,14190528.0,1.0002026543627869,0.9997973866976828,3500659.928095,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,3501217.685320551,7021852.056786207,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643,7027543.198943643
2601,2601,14191406.0,1.0002026543627869,0.9997973866976828,3590652.244197503,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,3591210.0014230544,6931837.321336719,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155,6937528.463494155
2602,2602,14194736.0,1.0002026543627869,0.9997973866976828,3514582.819303749,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,3515140.5765293003,5676641.281863715,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115,5682332.42402115
2603,2603,14196946.0,1.0000026438339937,0.9999973561729961,3793722.3445794787,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,3794280.10180503,5397455.913088673,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109,5403147.055246109
2604,2604,14199510.0,1.0000026438339937,0.9999973561729961,3856796.1588978865,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,3857353.9161234377,5334376.925938522,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958,5340068.068095958
