,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20
36,36,13704047.0,0.9999000099990001,1.0001,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5713727.4911742825,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581,5283634.604674581
37,37,13704838.0,0.9999000099990001,1.0001,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5979787.304772648,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635,5017593.310181635
38,38,13705458.0,0.9999000099990001,1.0001,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5964416.400517549,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613,5032962.759373613
39,39,13707270.0,0.9998000299960005,1.00020001,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,6195580.660845964,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419,4801825.36790419
40,40,13711411.0,0.9997000599900016,1.0003000300009999,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,6871808.563720839,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066,4125597.1861465066
41,41,13712533.0,0.9997000599900016,1.0003000300009999,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,6764888.594739791,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128,4232488.945984128
42,42,13713192.0,0.9997000599900016,1.0003000300009999,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,6711420.948028554,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715,4285943.343308715
43,43,13713919.0,0.9997000599900016,1.0003000300009999,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,6700124.714084897,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145,4297236.8511540145
44,44,13714532.0,0.9997000599900016,1.0003000300009999,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,6839905.551266973,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834,4157491.5422684834
45,45,13715164.0,0.9996000999800035,1.000400060004,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,7049228.93249589,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346,3948228.6694887346
46,46,13715987.0,0.9997000599900016,1.0003000300009999,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,6982421.336818335,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824,4015016.0016281824
47,47,13719789.0,0.9996000999800035,1.000400060004,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,7028687.931721484,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125,3968763.3449425125
48,48,13720906.0,0.9997000599900016,1.0003000300009999,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,6888131.508492624,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125,4109278.749009125
49,49,13721595.0,0.9997000599900016,1.0003000300009999,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,6948111.278983927,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803,4049315.9995865803
50,50,13722772.0,0.9996000999800035,1.000400060004,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,7025740.099989069,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878,3971710.2758511878
51,51,13723575.0,0.9996000999800035,1.000400060004,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,7104481.891212905,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635,3892993.1437447635
52,52,13724913.0,0.9997000599900016,1.0003000300009999,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,6992570.21771941,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335,4004870.1415283335
53,53,13725472.0,0.9996000999800035,1.000400060004,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,7056079.085389816,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095,3941380.644760095
54,54,13726260.0,0.9996000999800035,1.000400060004,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,7108216.254482902,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473,3889259.9807283473
55,55,13727020.0,0.9996000999800035,1.000400060004,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,7059439.0103316065,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897,3938021.767088897
56,56,13727942.0,0.9996000999800035,1.000400060004,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,7073092.036038813,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056,3924373.020173056
57,57,13728479.0,0.9997000599900016,1.0003000300009999,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,6879222.112845715,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236,4118185.677695236
