,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
957,957,16071968.0,0.5511379093274595,1.8144279010316604,0.03769567194595464,0.08522911647005785,0.13228961848062895,0.1788818845496967,0.22501057269288152,166.98912403040708,332.0939894567399,495.5561166316522,657.7419583789741,818.3141052170962,977.3294314365302,0.058111099720435225,0.08393922574617414,0.10951037034064462,0.1348270906446804,0.15989191773075967,0.18470735810560784,0.2092758930173592,0.23359997910456265,0.25768204861551597,0.28152450916538785
958,958,16076324.0,0.5288406363095574,1.8909288192722185,0.04177369171597103,0.09026732710260973,0.13827846673160876,0.18581191125571195,0.23287241326628305,0.2794646793353508,0.3255933674785356,167.08970682519274,332.1945722515256,495.65669942643785,657.8425411737597,0.05520531295860858,0.08052203326264436,0.10558686034872364,0.1304023007235718,0.15497083563532316,0.17929492172252662,0.20337699123347994,0.22721945178335184,0.25082468806349734,0.2741950595951504
959,959,16085344.0,0.519147507072385,1.9262348106789031,0.0383327116705138,0.08731369171351964,0.13580732710015836,0.18381846672915736,0.23135191125326057,0.27841241326383165,0.3250046793328994,0.3711333674760843,167.13524682519028,332.2401122515231,495.70223942643537,0.05665897273518731,0.08172379982126658,0.10653924019611477,0.13110777510786611,0.15543186119506958,0.1795139307060229,0.20335639125589478,0.22696162753604027,0.2503319990676934,0.2503319990676934
960,960,16086532.0,0.5156810178025298,1.9391832653862213,0.0055526185451476575,0.055025840689295294,0.10400682073230114,0.15250045611893984,0.20051159574793886,0.24804504027204205,0.29510554228261315,0.3416978083516809,0.3878264964948657,167.15193995420907,332.2568053805419,0.07308592030142663,0.09790136067627482,0.12246989558802618,0.1467939816752296,0.17087605118618296,0.19471851173605484,0.21832374801620033,0.24169411954785341,0.24169411954785341,0.24169411954785341
961,961,16093640.0,0.514033558258199,1.9453982798097789,0.013515448730305192,0.06298867087445283,0.11196965091745867,0.16046328630409737,0.2084744259330964,0.2560078704571996,0.3030683724677707,0.34966063853683843,0.39578932668002326,167.15990278439423,332.264768210727,0.06898592030120598,0.09380136067605417,0.11836989558780552,0.14269398167500896,0.1667760511859623,0.1906185117358342,0.21422374801597968,0.23759411954763276,0.23759411954763276,0.23759411954763276
962,962,16102622.0,0.509377303775177,1.9631813050731612,0.03627199566257615,0.08574521780672378,0.1347261978497296,0.18321983323636834,0.23123097286536734,0.27876441738947055,0.32582491940004166,0.3724171854691094,0.41854587361229423,167.1826593313265,332.2875247576593,0.05734061431528821,0.0821560546901364,0.10672458960188774,0.1310486756890912,0.15513074520004452,0.1789732057499164,0.2025784420300619,0.22594881356171498,0.225948813561715,0.225948813561715
963,963,16104302.0,0.49949120317306206,2.0020372604110173,0.035642641221233604,0.08561305239476642,0.13508627453891406,0.1840672545819199,0.23256088996855862,0.2805720295975576,0.3281054741216608,0.3751659761322319,0.42175824220129965,0.46788693034448453,167.23200038805868,0.0572664564644801,0.08183499137623146,0.1061590774634349,0.13024114697438824,0.15408360752426012,0.1776888438044056,0.2010592153360587,0.2010592153360587,0.2010592153360587,0.2010592153360587
964,964,16108484.0,0.5010419507837786,1.9958408640947185,0.027727421349623468,0.07769783252315629,0.1271710546673039,0.17615203471030977,0.22464567009694847,0.27265680972594747,0.3201902542500507,0.36725075626062176,0.41384302232968956,0.4599717104728744,167.2240851681871,0.06122645646469322,0.08579499137644457,0.11011907746364802,0.13420114697460137,0.15804360752447325,0.18164884380461874,0.20501921533627182,0.20501921533627182,0.20501921533627182,0.20501921533627182
965,965,16131005.0,0.49904188577885644,2.003839814846997,0.038020033648353276,0.0879904448218861,0.13746366696603374,0.18644464700903957,0.23493828239567827,0.28294942202467727,0.3304828665487805,0.3775433685593516,0.42413563462841936,0.4702643227716042,167.2343777804858,0.05607946161936426,0.08064799653111561,0.10497208261831906,0.1290541521292724,0.15289661267914428,0.17650184895928978,0.19987222049094286,0.19987222049094286,0.19987222049094286,0.19987222049094286
966,966,16163505.0,0.47456212961563865,2.1072056483097974,0.01377544712229321,0.06526760684081162,0.11624743633851797,0.1667200336414241,0.21669044481495692,0.26616366695910454,0.31514464700211037,0.36363828238874907,0.4116494220177481,0.4591828665418513,0.5062433685524224,0.0664194385116095,0.09026189906148138,0.11386713534162687,0.13723750687327996,0.13723750687327996,0.13723750687327999,0.13723750687327999,0.13723750687327999,0.13723750687327999,0.13723750687327999
967,967,16176915.0,0.4623369024513445,2.1629249032424753,0.0299683016997894,0.08197794024661516,0.13347009996513357,0.18444992946283992,0.23492252676574604,0.28489293793927883,0.33436616008342646,0.38334714012643234,0.43184077551307104,0.47985191514207004,0.5273853596661733,0.05831280992993492,0.0819180462100804,0.1052884177417335,0.1052884177417335,0.10528841774173352,0.10528841774173352,0.10528841774173352,0.10528841774173352,0.10528841774173352,0.10528841774173353
968,968,16188773.0,0.46275317214367767,2.160979243788988,0.02759504757159943,0.07960468611842518,0.1310968458369436,0.18207667533464994,0.23254927263755606,0.2825196838110889,0.3319929059552365,0.38097388599824233,0.4294675213848811,0.4774786610138801,0.5250121055379833,0.05941062092999389,0.08301585721013939,0.10638622874179247,0.10638622874179247,0.10638622874179249,0.10638622874179249,0.10638622874179249,0.10638622874179249,0.1063862287417925,0.1063862287417925
969,969,16198110.0,0.4792354667746416,2.0866569136258137,0.04009055810908059,0.09107038760678694,0.14154298490969305,0.19151339608322587,0.2409866182273735,0.2899675982703793,0.3384612336570181,0.3864723732860171,0.43400581781012026,0.48106631982069137,0.5276585858897591,0.05434469649893039,0.07842676600988373,0.10226922655975561,0.12587446283990109,0.1492448343715542,0.1492448343715542,0.1492448343715542,0.1492448343715542,0.1492448343715542,0.1492448343715542
970,970,16217762.0,0.4663299456401099,2.144404427271651,0.007512359839912752,0.0595219983867385,0.11101415810525692,0.16199398760296327,0.2124665849058694,0.2624369960794022,0.31191021822354986,0.3608911982665557,0.4093848336531944,0.4573959732821934,0.5049294178062966,0.06874024620929753,0.09234548248944302,0.11571585402109612,0.11571585402109612,0.11571585402109612,0.11571585402109613,0.11571585402109613,0.11571585402109613,0.11571585402109613,0.11571585402109615
971,971,16229863.0,0.46614346028552345,2.145262317715403,0.00858155983985509,0.060591198386680846,0.11208335810519926,0.1630631876029056,0.2135357849058117,0.26350619607934456,0.3129794182234922,0.361960398266498,0.4104540336531367,0.45846517328213576,0.5059986178062389,0.06824173427860035,0.09184697055874584,0.11521734209039892,0.11521734209039894,0.11521734209039894,0.11521734209039894,0.11521734209039894,0.11521734209039894,0.11521734209039895,0.11521734209039895
972,972,16231549.0,0.457965716440535,2.1835695644912887,0.0024806759532899577,0.05501299383931957,0.10702263238614532,0.15851479210466374,0.2094946216023701,0.2599672189052762,0.30993763007880903,0.35941085222295666,0.4083918322659625,0.4568854676526012,0.5048966072816002,0.07039309927923287,0.09376347081088597,0.09376347081088597,0.09376347081088597,0.09376347081088597,0.09376347081088597,0.09376347081088598,0.09376347081088598,0.09376347081088598,0.09376347081088598
973,973,16234941.0,0.457965716440535,2.1835695644912887,7.42584716846187,164.68014856538272,320.36982122234525,474.5104327506799,627.1173953900942,778.2059699657573,927.7912617600067,1075.8882294782504,1222.5116816379166,1367.6762786287932,1511.3965355191776,210.72014515587432,280.67882195687565,349.9182961109221,418.4688594629786,486.337367571753,553.5306065195498,553.5306065195498,553.5306065195498,553.5306065195498,553.5306065195498
974,974,16235655.0,0.45732504504516874,2.186628549724918,37.03115918423834,350.9065116464613,661.6589072619436,969.3194185638365,1273.9188079677142,1575.4875356698085,1874.0557514070467,2169.6533123527493,2462.309775909073,2752.0544038193916,3038.9161677692964,410.42714570209984,550.0627813803935,688.2859526057081,825.1338471278725,893.002355236647,960.1955941844437,960.1955941844437,960.1955941844437,960.1955941844437,960.1955941844437
975,975,16236806.0,0.4570050455262441,2.1881596489782598,48.502088103295634,362.3774405655186,673.1298361810009,980.7903474828938,1285.3897368867715,1586.9584645888658,1885.526680326104,2181.1242412718066,2473.78070482813,2763.525332738449,3050.3870966883537,405.1828265436894,544.818462221983,683.0416334472976,819.889527969462,887.7580360782365,954.9512750260333,954.9512750260333,954.9512750260333,954.9512750260333,954.9512750260333
976,976,16238535.0,0.45663960595681397,2.1899107895046965,61.37773303031882,375.2530854925418,686.0054811080241,993.665992409917,1298.2653818137946,1599.8341095158892,1898.4023252531272,2193.9998861988297,2486.6563497551533,2776.4009776654725,3063.262741615377,399.30082868005377,538.9364643583475,677.159635583662,814.0075301058265,881.8760382146008,949.0692771623976,949.0692771623976,949.0692771623976,949.0692771623976,949.0692771623976
977,977,16239102.0,0.454634905499051,2.199567142567515,129.68773302664215,443.5630854888651,754.3154811043474,1061.9759924062403,1366.575381810118,1668.1441095122125,1966.7123252494505,2262.309886195153,2554.9663497514766,2844.710977661796,3131.5727416117,368.17466266834504,507.8102983466388,646.0334695719532,782.8813640941178,850.7498722028921,917.9431111506889,917.9431111506889,917.9431111506889,917.9431111506889,917.9431111506889
978,978,16241066.0,0.45182502919349293,2.213246135976572,229.02409038809873,542.8994428503217,853.651838465804,1161.3123497676968,1465.9117391715745,1767.480466873669,2066.0486826109072,2361.6462435566095,2654.302707112933,2944.0473350232523,3230.9090989731567,323.14982302232335,462.7854587006171,601.0086299259316,737.856524448096,805.7250325568705,872.9182715046672,872.9182715046672,872.9182715046672,872.9182715046672,872.9182715046672
979,979,16241816.0,0.45182502919349293,2.213246135976572,348.4773849160331,826.0623491452699,1298.8954995661268,1767.0241153756392,2230.4950039036157,2689.354512630398,3143.6485166491357,3593.422445895441,4038.7212741805447,4479.589525448595,4916.071282298999,491.6967689821244,704.1628946189597,914.4919174458059,1122.7282332212521,1190.5967413300266,1257.7899802778234,1257.7899802778234,1257.7899802778234,1257.7899802778234,1257.7899802778234
980,980,16251591.0,0.4523222853039378,2.2108130253366807,405.2909059152481,1009.3287813145178,1607.3566778993602,2199.4343932510787,2785.621128144757,3365.975501749031,3940.555535768676,4509.418688884014,5072.621842880318,5630.2213105618885,6182.2728465309065,637.9153299136226,906.6373306807726,1172.6625020049012,1436.0408072693792,1558.5026604619911,1679.7460588047543,1679.7460588047543,1679.7460588047543,1679.7460588047543,1679.7460588047543
981,981,16256254.0,0.45259374653251006,2.2094870016684367,389.655012118702,993.6929033895769,1591.7208156881075,2183.798546597168,2769.9852968933983,3350.339685746973,3924.9197348641937,4493.782902926891,5056.986071721834,5614.585554054802,6166.63710452944,644.9902744429704,913.7122822710181,1179.7374605857906,1443.1157727713578,1565.5776328161967,1686.8210379430093,1686.8210446595597,1686.8210513092827,1686.8210578928429,1686.8210644108988
982,982,16259611.0,0.45173467774059806,2.2136888073362284,446.10412521793296,1050.142016488808,1648.1699287873384,2240.247659696399,2826.4344099926293,3406.788798846204,3981.3688479634247,4550.232016026122,5113.4351848210645,5671.034667154033,6223.086217628671,619.4652483791385,888.1872562071861,1154.2124345219588,1417.590746707526,1540.052606752365,1661.2960118791773,1661.296018595728,1661.2960252454507,1661.2960318290109,1661.296038347067
983,983,16260407.0,0.450561751688381,2.2194515984828276,526.6410685000768,1130.6789597709517,1728.7068720694822,2320.784602978543,2906.971353274773,3487.325742128348,4061.9057912455683,4630.768959308266,5193.972128103209,5751.571610436176,6303.6231609108145,583.1297099426425,851.8517177706901,1117.8768960854627,1381.25520827103,1503.7170683158688,1624.9604734426814,1624.9604801592318,1624.9604868089546,1624.960493392515,1624.960499910571
984,984,16262432.0,0.4500214288605783,2.222116405727451,563.2064852354273,1167.2443765063024,1765.2722888048327,2357.3500197138933,2943.5367700101237,3523.8911588636984,4098.471207980919,4667.334376043616,5230.537544838559,5788.137027171527,6340.188577646166,566.6641623072358,835.3861701352834,1101.411348450056,1364.7896606356232,1487.251520680462,1608.4949258072745,1608.494932523825,1608.494939173548,1608.494945757108,1608.4949522751642
985,985,16263513.0,0.4496615736712165,2.2238947211690805,587.4182585126292,1191.456149783504,1789.4840620820346,2381.561792991095,2967.7485432873254,3548.1029321409,4122.682981258121,4691.546149320819,5254.7493181157615,5812.348800448729,6364.400350923367,555.7723180242081,824.4943258522557,1090.5195041670283,1353.8978163525956,1476.3596763974344,1597.603081524247,1597.6030882407974,1597.6030948905202,1597.6031014740804,1597.6031079921365
986,986,16265278.0,0.44858373371079535,2.2292382109528432,50.93497583348514,661.0432459643273,1265.0811372352023,1863.1090495337328,2455.1867804427934,3041.3735307390234,3621.7279195925985,4196.307968709819,4765.171136772517,5328.3743055674595,5885.973787900427,791.4263848914716,1057.4515632062441,1320.8298753918114,1443.2917354366502,1564.5351405634628,1564.5351472800132,1564.535153929736,1564.5351605132964,1564.5351670313523,1564.535173484556
987,987,16266280.0,0.44314453071412885,2.2566001173217614,426.10360729481255,1036.4063452728744,1640.6367694991366,2238.8552991132738,2831.1217507582323,3417.495344080495,3997.8497329340703,4572.429782051291,5141.292950113989,5704.496118908931,6262.095601241899,624.1478296981529,890.1730080129255,1153.5513201984927,1276.0131802433316,1397.2565853701442,1397.2565920866946,1397.2565987364173,1397.2566053199778,1397.2566118380337,1397.2566182912374
988,988,16270058.0,0.44314453071412885,2.2566001173217614,426.1036145929438,1036.4063630206947,1640.636797592675,2238.855337449594,2831.121799235422,3417.495402597656,3997.849801391307,4572.429860349704,5141.293038155661,5704.496216596921,6262.0957084802285,624.147840388306,890.1730232598471,1153.5513399568445,1276.0132044682264,1397.2566140171414,1397.2566251117955,1397.2566360960616,1397.2566469710378,1397.2566577378116,1397.2566683974594
989,989,16270511.0,0.44563297681216024,2.243999102475561,253.9179705696295,864.2207189973805,1468.4511535693607,2066.66969342628,2658.9361552121077,3245.3097585743417,3825.664157367993,4400.2442163263895,4969.107394132347,5532.310572573607,6089.910064456914,700.6681338553166,966.6933167268577,1230.071633423855,1352.533497935237,1473.7769074841517,1473.776918578806,1473.7769295630721,1473.7769404380483,1473.776951204822,1473.77696186447
990,990,16271076.0,0.44612341825833496,2.2415321838606865,116.56267383398986,440.3601073101185,760.9358616330313,1078.3219923075492,1392.5502351825546,1703.6520093691697,2011.4734413069698,2316.2321488813836,2617.9586083222084,2916.682989872645,3212.435161986942,379.7140138416286,520.803574061841,660.4893379177503,660.48934923652,660.4893604426718,660.4893715373261,660.489382521592,660.4893933965682,660.489404163342,660.4894148229898
991,991,16275045.0,0.44612341825833496,2.2415321838606865,116.56357938891844,440.36352687961784,760.941770203474,1078.330365114192,1392.5610477070563,1703.6652373371323,2011.489060685541,2316.2501358767963,2617.9789393774604,2916.70564166512,3212.460111426067,379.7169637730721,520.807620273037,660.4944695010629,660.4955553928588,660.4966304803912,660.4976948711646,660.4987486715854,660.4997919870365,660.5008249218449,660.5018475792938
992,992,16275553.0,0.4488080704405102,2.2281239261550905,18.592440859727482,342.39238835042687,662.970631674283,980.359226585001,1294.5899091778654,1605.6940988079414,1913.5179221563503,2218.2789973476056,2520.007800848269,2818.734503135929,3114.4889728968765,423.5577225486798,564.6483790486446,704.3352282766706,704.3363141684665,704.3373892559989,704.3384536467723,704.3395074471931,704.340550762644,704.3415836974526,704.3426063549015
993,993,16276823.0,0.44835950911580275,2.2303530530044338,34.754179283413045,358.55412677411243,679.1323700979686,996.5209650086866,1310.751647601551,1621.855837231627,1929.6796605800357,2234.440735771291,2536.169539271955,2834.8962415596147,3130.650711320562,416.3073914043329,557.3980479042978,697.0848971323237,697.0859830241196,697.087058111652,697.0881225024254,697.0891763028462,697.0902196182973,697.0912525531057,697.0922752105546
994,994,16278373.0,0.44835950911580275,2.2303530530044338,35.79708934233953,369.30785195808454,699.5002909547776,1016.8888858654955,1331.11956845836,1642.2237580884357,1950.0475814368447,2254.8086566281,2556.537460128764,2855.2641624164235,3151.018632177371,424.52289756660343,565.6135540665683,705.3004032945943,705.3014891863902,705.3025642739226,705.3036286646959,705.3046824651167,705.3057257805677,705.3067587153762,705.3077813728252
995,995,16278693.0,0.4472400662008839,2.2359356318287382,77.73864563441765,411.2494082501627,741.4418472468557,1058.8304421575735,1373.061124750438,1684.165314380514,1991.9891377289227,2296.750212920178,2598.479016420842,2897.2057187085015,3192.960188469449,405.74029050242643,546.8309470023912,686.5177962304173,686.5188821222131,686.5199572097456,686.5210216005189,686.5220754009397,686.5231187163907,686.5241516511992,686.5251743086482
996,996,16279572.0,0.4472400662008839,2.2359356318287382,0.01296764280140649,0.2630362355083148,0.5106167270485495,0.7557338738721325,0.9984121855589676,1.2386759270725478,1.2915651243623405,1.343928091129198,1.3957700637314858,1.4470962259536306,1.4979117097273482,0.06839531807853468,0.06950314524362136,0.07059994987986751,0.0716858416757456,0.07276092920816853,0.07382531998155484,0.074879120402314,0.07592243585335445,0.07695537066181708,0.07797802811072033
997,997,16286070.0,0.4363727202925826,2.2916189612620883,0.02610812928198608,0.0822676427976901,0.3323362355045984,0.5799167270448331,0.8250338738684161,1.0677121855552512,1.3079759270688314,1.3608651243586243,1.4132280911254815,1.4650700637277696,1.5163962259499142,0.038886228533567144,0.039983033169813297,0.04106892496569138,0.042144012498114315,0.04320840327150063,0.04426220369225978,0.045305519143300235,0.04633845395176287,0.04736111140066611,0.048373593743954536
998,998,16316444.0,0.4363727202925826,2.2916189612620883,0.02610812928198608,0.0822676427976901,0.13786838828496553,0.19291592443788463,0.24741575565450852,0.3013733314433079,0.35479404692425703,0.4076832442140499,0.46004621098090726,0.5118881835831952,0.5632143458053399,0.038886228533567144,0.039983033169813297,0.04106892496569138,0.042144012498114315,0.04320840327150063,0.04426220369225978,0.045305519143300235,0.04633845395176287,0.04736111140066611,0.048373593743954536
999,999,16334601.0,0.4363727202925826,2.2916189612620883,0.03181436949777205,0.10024820841845229,0.16800115395424717,0.2350799797175092,0.30149139315755,0.3672420348373221,0.43233847904403266,0.4967872354771107,0.5605947474871642,0.6237673959005667,0.6863114974790955,0.05244232270201245,0.05878558025970188,0.06506572452018199,0.07128338342679522,0.07743917872031116,0.08353372579138003,0.08956763411128649,0.09554150704539102,0.10145594192047876,0.10731153011179129
1000,1000,16360690.0,0.4554539442914759,2.195611680464517,0.021887375937093265,0.08896620170035531,0.1553776151403961,0.22112825682016818,0.28622470102687875,0.35067345745995676,0.41448096947001034,0.47765361788341276,0.5401977194619416,0.6021195277816418,0.6634252344298253,0.08133555257863055,0.11117731747839961,0.11758432270551158,0.12392758026320101,0.13020772452368112,0.13642538343029434,0.1425811787238103,0.14867572579487917,0.1547096341147856,0.16068350704889017
1001,1001,16368270.0,0.47541706791639293,2.1034162790635453,0.011967738804830746,0.07915043031453403,0.1456646759217141,0.2115171271071375,0.2767143675576727,0.3412629170741745,0.4051692299975739,0.46843969610688335,0.5310806418422668,0.5930983306965376,0.6544989634560134,0.08951122958625682,0.12061889103822421,0.15141704197406192,0.18190876090101263,0.18895925333600222,0.19593959560799365,0.20285048580234047,0.20969261492983626,0.2164666671757486,0.223173319737454
1002,1002,16377452.0,0.47541706791639293,2.1034162790635453,0.020754337626618245,0.13726191562410117,0.2526102811611236,0.36681096917169465,0.4798753970223295,0.5918148712890158,0.7026405850277705,0.8123636193319522,0.9209949454532966,1.028545425480849,1.1350258127586528,0.15522951415492456,0.20917612170355077,0.26258597908946096,0.31546442503033906,0.34467890423555536,0.3736027086408128,0.4022387308384909,0.43058983410657975,0.4586588534408214,0.48644859488194264
1003,1003,16387010.0,0.45750800250451884,2.185754116924158,0.011712511204140696,0.13057357970375252,0.24825201954275156,0.36475959754023446,0.4801079630772569,0.5943086510878279,0.7073730789384628,0.8193125532051491,0.9301382669439038,1.0398613012480855,1.1484926273694298,0.1564811824785269,0.209359628419405,0.23857410762462128,0.2674979120298787,0.2961339342275568,0.3244850374956457,0.3525540568298874,0.38034379827100856,0.40785704086874297,0.43509653583120644
1004,1004,16390654.0,0.45750800250451884,2.185754116924158,0.006753878507788805,0.07529368196757451,0.14315153685506904,0.21033422836477234,0.2768484739719524,0.3427009251573758,0.40789816560791103,0.47244671512441283,0.5363530280478122,0.5996234941571217,0.6622644398925052,0.09023298904862731,0.12072470797557804,0.1277752004105676,0.13475554268255904,0.14166643287690586,0.14850856200440166,0.155282614250314,0.1619892668120194,0.1686291903730165,0.17520304889763166
1005,1005,16396836.0,0.45883663486709336,2.1794249281983773,0.06529368196811451,0.13315153685560907,0.20033422836531237,0.2668484739724924,0.33270092515791583,0.39789816560845104,0.46244671512495283,0.5263530280483522,0.5896234941576617,0.6522644398930452,0.7142821287473159,0.06401674596742023,0.09481489690325791,0.12530661583020863,0.13235710826519823,0.13933745053718966,0.14624834073153647,0.15309046985903227,0.15986452210494462,0.16657117466665,0.17321109822764708
1006,1006,16410741.0,0.41001750586167807,2.4389202551204145,0.00983632137479622,0.02666448629787671,0.04332521626407382,0.11395226208402567,0.18387659090540018,0.25310519647512175,0.32164499993490747,0.389502854822402,0.4566855463321053,0.5231997919392853,0.5890522431247087,0.016676835748036162,0.0234508879939485,0.030157540555653898,0.03679746411665098,0.04337132264126617,0.049879773448766464,0.05632346730913244,0.0627030485616146,0.06901915506843356,0.07527241837292935
1007,1007,16424317.0,0.4485388798228131,2.2294611347739384,0.006236232947631122,0.0754648385173527,0.1440046419771384,0.21186249686463293,0.27904518837433623,0.3455594339815163,0.4114118851669397,0.4766091256174749,0.5411576751339767,0.605063988057376,0.6683344541666856,0.08959780849089198,0.09664830092588156,0.10362864319787299,0.1105395333922198,0.1173816625197156,0.12415571476562794,0.13086236732733333,0.13750229088833044,0.1440761494129456,0.1505846002204459
1008,1008,16436429.0,0.43237670093637537,2.3127980712983676,0.06501190411934978,0.1349362329407243,0.20416483851044587,0.27270464197023153,0.3405624968577261,0.4077451883674294,0.47425943397460946,0.5401118851600328,0.605309125610568,0.6698576751270698,0.7337639880504692,0.039968348103681904,0.046948690375673334,0.053859580570020146,0.060701709697515954,0.06747576194342829,0.07418241450513369,0.08082233806613077,0.08739619659074596,0.09390464739824625,0.10034834125861222
1009,1009,16448005.0,0.42717672613768376,2.340951505110063,0.008792982262973665,0.07942002808292552,0.14934435690430004,0.2185729624740216,0.2871127659338073,0.3549706208213018,0.4221533123310051,0.48866755793818517,0.5545200091236085,0.6197172495741439,0.6842657990906457,0.01737602796724502,0.024286918161591828,0.031129047289087636,0.03790309953499997,0.04460975209670537,0.05124967565770245,0.05782353418231764,0.06433198498981793,0.0707756788501839,0.07715526010266607
1010,1010,16463349.0,0.42726216575467857,2.3404833850282234,0.008561264860460733,0.07918831068041259,0.1491126395017871,0.21834124507150865,0.28688104853129437,0.3547389034187889,0.4219215949284922,0.48843584053567224,0.5542882917210956,0.6194855321716309,0.6840340816881326,0.017475027967250607,0.024385918161597415,0.031228047289093223,0.03800209953500556,0.044708752096710956,0.05134867565770804,0.05792253418232323,0.06443098498982353,0.0708746788501895,0.07725426010267165
1011,1011,16516189.0,0.4114138680352629,2.430642420430729,0.006913613744523487,0.023741778667603977,0.040402508633801085,0.11102955445375294,0.18095388327512743,0.250182488844849,0.3187222923046347,0.38658014719212924,0.45376283870183254,0.5202770843090126,0.586129535494436,0.01787726141267614,0.02465131365858848,0.031357966220293874,0.03799788978129096,0.04457174830590615,0.051080199113406444,0.05752389297377242,0.06390347422625459,0.07021958073307354,0.07647284403756933
1012,1012,16558620.0,0.41236116153780844,2.425058645849974,0.004913613744634324,0.021741778667714814,0.03840250863391192,0.10902955445386377,0.17895388327523828,0.24818248884495986,0.3167222923047456,0.3845801471922401,0.4517628387019434,0.5182770843091234,0.5841295354945468,0.018701093011613126,0.025475145257525464,0.03218179781923086,0.03882172138022794,0.045395579904843136,0.051904030712343424,0.058347724572709404,0.06472730582519157,0.07104341233201052,0.07729667563650632
1013,1013,16560376.0,0.4128562671807603,2.422150466138307,0.003913613744689742,0.02074177866777023,0.03740250863396734,0.1080295544539192,0.17795388327529368,0.24718248884501526,0.315722292304801,0.3835801471922955,0.4507628387019988,0.5172770843091788,0.5831295354946022,0.019113737761373005,0.02588779000728534,0.03259444256899074,0.03923436612998782,0.04580822465460301,0.0523166754621033,0.05876036932246928,0.06513995057495145,0.0714560570817704,0.0777093203862662
1014,1014,16575444.0,0.41825816482571354,2.3908678517171227,0.00974177866835,0.026402508634547107,0.09702955445449896,0.16695388327587346,0.23618248884559503,0.3047222923053807,0.3725801471928753,0.4397628387025786,0.5062770843097586,0.5721295354951821,0.6373267759457173,0.016843041302631423,0.02368517043012723,0.030459222676039566,0.037165875237744964,0.04380579879874205,0.05037965732335724,0.05688810813085753,0.06333180199122351,0.06971138324370567,0.07602748975052463
1015,1015,16578215.0,0.4617362849944599,2.165738393316866,0.043465851234841646,0.11132370612233619,0.1785063976320395,0.24502064323921954,0.31087309442464295,0.37607033487517816,0.44061888439167995,0.5045251973150793,0.5677956634243888,0.6304366091597723,0.692454298014043,0.07406443503665056,0.10486258597248825,0.13535430489943898,0.14240479733442854,0.14938513960642,0.1562960298007668,0.1631381589282626,0.16991221117417493,0.17661886373588034,0.18325878729687742
1016,1016,16582056.0,0.4675439202842527,2.1388364956003065,0.0008544360136967823,0.06871229090119133,0.13589498241089462,0.20240922801807468,0.2682616792034981,0.3334589196540333,0.3980074691705351,0.4619137820939344,0.5251842482032439,0.5878251939386274,0.6498428827928981,0.09386443503771275,0.12466258597355044,0.15515430490050117,0.16220479733549076,0.1691851396074822,0.17609602980182898,0.1829381589293248,0.18971221117523712,0.19641886373694253,0.2030587872979396
1017,1017,16597326.0,0.4673569494611818,2.139692158537292,0.002217978780697422,0.07007583366819196,0.13725852517789525,0.20377277078507533,0.2696252219704987,0.334822462421034,0.3993710119375357,0.4632773248609351,0.5265477909702445,0.589188736705628,0.6512064255598988,0.09322701481255934,0.12402516574839703,0.15451688467534777,0.16156737711033733,0.16854771938232876,0.17545860957667558,0.18230073870417138,0.18907479095008373,0.1957814435117891,0.2024213670727862
1018,1018,16616812.0,0.451147833532635,2.216568330096308,0.055032026815883796,0.1235718302756695,0.19142968516316405,0.25861237667286735,0.3251266222800474,0.3909790734654708,0.45617631391600605,0.5207248634325078,0.5846311763559071,0.6479016424652166,0.7105425882006001,0.06829804401326844,0.09878976294021917,0.10584025537520876,0.11282059764720019,0.119731487841547,0.12657361696904282,0.13334766921495514,0.14005432177666055,0.14669424533765762,0.15326810386227283
1019,1019,16619637.0,0.48014683411872644,2.0826962273643335,0.04591214835214183,0.11242639395932189,0.1782788451447453,0.24347608559528053,0.3080246351117823,0.3719309480351816,0.4352014141444911,0.4978423598798746,0.5598600487341454,0.6212606814936212,0.6820503989024157,0.07397194831552788,0.10539223163077432,0.1364998930827417,0.16729804401857942,0.19778976294553013,0.20484025538051973,0.21182059765251116,0.21873148784685797,0.22557361697435377,0.23234766922026612
1020,1020,16620627.0,0.5189398999739256,1.9270054201849682,0.05130396974908122,0.11521028267248055,0.17848074878179004,0.2411216945171735,0.30313938337144425,0.3645400161309202,0.4253297335397146,0.48551461298957393,167.26354440746533,332.3821877075901,495.85795567105305,0.07325396690829927,0.10595647065010844,0.1383335953326703,0.1703885782823942,0.2021246247171394,0.23354490803238587,0.26465256948435323,0.29545072042019094,0.3259424393471417,0.33299293178213124
