,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
171,171,16657326.0,728.853736299316,0.001372017388670329,0.44581118914684087,18.052738937022028,18.259719199390023,18.46464007768651,18.66752206028975,18.868385433339412,19.06725028250908,19.264136491857798,19.303447292980767,19.342366964825334,19.380899398529515,37814.67847339743,50275.777524927435,62495.94689714778,62525.19504029013,62554.15217401713,62582.821193733216,62611.204966101,62639.30632931179,62667.1280932097,62694.67303973531
172,172,16659309.0,729.1453215279752,0.0013714687188891644,0.17421955133983816,17.781147299215025,17.98812756158302,18.193048439879508,18.395930422482746,18.59679379553241,18.795658644702076,18.992544854050795,19.031855655173764,19.070775327018332,19.109307760722512,38012.67847340829,50473.7775249383,62693.94689715865,62723.19504030099,62752.15217402799,62780.82119374409,62809.204966111865,62837.30632932265,62865.12809322056,62892.67303974617
173,173,16662939.0,756.2494113191415,0.0013223150789045631,0.03720695775237047,0.2421278360488601,0.4450098186520968,0.6458731917017624,0.8447380408714263,1.041624250220148,1.0809350513431153,1.1198547231876832,1.1583871568918642,1.1965362055976234,1.2343056838787279,13121.929441682922,25834.746587118974,38421.07544637859,50882.1744979086,63102.34387012895,63131.59201327129,63160.549146998295,63189.21816671439,63217.60193908217,63245.70330229295
174,174,16666426.0,723.9145899743971,0.001381378430341302,6.523067950765113,24.129995698640297,24.336975961008292,24.541896839304783,24.74477882190802,24.945642194957685,25.144507044127348,25.34139325347607,25.38070405459904,25.419623726443607,25.458156160147787,33399.97853616053,45861.07758769054,58081.24695991089,58110.495103053225,58139.452236780235,58168.12125649632,58196.50502886411,58224.606392074886,58252.428155972804,58279.973102498414
175,175,16667120.0,728.7079874147531,0.0013722918058682368,0.6833563825643835,18.29028413043957,18.497264392807566,18.702185271104053,18.90506725370729,19.105930626756958,19.30479547592662,19.501681685275344,19.54099248639831,19.579912158242877,19.618444591947057,37641.549353448725,50102.64840497873,62322.81777719908,62352.065920341425,62381.02305406843,62409.692073784514,62438.0758461523,62466.177209363086,62493.998973261,62521.54391978661
176,176,16668225.0,729.218236060128,0.0013713315857305914,0.03141765823826672,17.63834540611345,17.845325668481447,18.050246546777938,18.253128529381176,18.45399190243084,18.652856751600503,18.849742960949225,18.88905376207219,18.927973433916762,18.966505867620942,38116.810530474184,50577.90958200419,62798.07895422454,62827.327097366884,62856.28423109389,62884.95325080997,62913.33702317776,62941.438386388545,62969.260150286456,62996.805096812066
177,177,16674161.0,771.063137789819,0.0012969106561965952,0.04347107049200535,0.24635305309524205,0.4472164261449076,0.6460812753145716,0.8429674846632933,0.8822782857862604,0.9211979576308285,0.9597303913350094,0.9978794400407688,1.0356489183218731,1.0730426026397784,433.0609533512775,13273.637692698867,25986.45483813492,38572.783697394545,51033.88274892455,63254.0521211449,63283.30026428724,63312.25739801425,63340.926417730334,63369.31019009812
178,178,16686851.0,775.858339252722,0.0012888950848464979,0.18332858571673946,0.384191958766405,0.5830568079360691,0.7799430172847907,0.8192538184077579,0.8581734902523259,0.8967059239565067,0.9348549726622661,0.9726244509433706,1.0100181352612758,1.0470397646777307,327.811026672001,481.8091183538886,13322.385857701478,26035.203003137533,38621.531862397154,51082.63091392716,63302.80028614751,63332.048429289855,63361.00556301686,63389.67458273294
179,179,16688534.0,771.9117314533644,0.0012954849100650257,0.03219850313703939,0.2350804857402761,0.43594385878994163,0.6348087079596056,0.8316949173083273,0.8710057184312945,0.9099253902758625,0.9484578239800434,0.9866068726858028,1.0243763509669073,1.0617700352848125,441.75796454663623,13282.334703894227,25995.15184933028,38581.4807085899,51042.57976011991,63262.74913234026,63291.9972754826,63320.954409209604,63349.62342892569,63378.007201293476
180,180,16691023.0,771.9117314533644,0.0012954849100650257,0.046880378582402994,0.34227250012010835,0.6347255663955642,0.9242688217490126,1.2109312169739883,1.33912495998262,1.4660432182703627,1.5916986809590683,1.7161039132643414,1.8392713546296722,1.9612133202131217,643.1907884535997,13553.288920714338,26334.935743643975,38989.40944808624,51517.97532613631,63804.9402519421,63900.31935484412,63994.749467007285,64088.24003043531,64180.800393403966
181,181,16692722.0,772.6839906377425,0.0012941901373867471,0.032063885729425645,0.327456007267131,0.6199090735425868,0.9094523288960352,1.1961147241210108,1.3243084671296428,1.4512267254173854,1.5768821881060908,1.7012874204113642,1.824454861776695,1.9463968273601444,654.6340204542223,13564.732152714962,26346.378975644595,39000.85268008686,51529.41855813693,63816.38348394272,63911.76258684474,64006.19269900791,64099.68326243593,64192.24362540459
182,182,16693901.0,744.0230725688014,0.0013440443406511804,0.3006774337880029,0.5990381468028532,0.8944302683405585,1.1868833346160144,1.4764265899694626,1.7630889851944385,1.8912827282030702,2.018200986490813,2.1438564491795185,2.2682616814847916,2.3914291228501225,13134.823496248151,25916.470319177784,38570.944023620046,51099.50990167012,63386.47482747591,63481.85393037793,63576.2840425411,63669.77460596912,63762.33496893778,63853.97438687704
183,183,16699156.0,723.8422057538219,0.001381516568184336,6.602113263953549,24.304368360965828,24.605727496128065,24.904088209142916,25.199480330680622,25.491933396956078,25.781476652309525,26.0681390475345,26.19633279054313,26.323251048830876,26.44890651151958,33549.15658872636,46077.722466776424,58364.687392582215,58460.066495484236,58554.4966076474,58647.98717107543,58740.54753404408,58832.18695198335,58922.91458788217,59012.739513735105
184,184,16700855.0,713.3514032808937,0.001401833648046016,1.8598962444147458,19.740053044759893,37.44230814177217,37.74366727693441,38.04202798994926,38.33742011148697,38.62987317776242,38.91941643311587,39.20607882834085,39.33427257134948,39.461190829637225,36636.51244146237,48923.47736726817,49018.85647017019,49113.286582333356,49206.77714576138,49299.33750873003,49390.9769266693,49481.70456256812,49571.52948842105,49660.46068621198
185,185,16701464.0,705.4773780813782,0.0014174798952726277,11.88410061542708,29.764257415772228,47.46651251278451,47.76787164794675,48.06623236096159,48.3616244824993,48.65407754877476,48.94362080412821,49.23028319935318,49.35847694236181,49.485395200649556,29525.137314337986,41812.10224014378,41907.4813430458,42001.91145520897,42095.40201863699,42187.96238160564,42279.60179954491,42370.32943544373,42460.15436129666,42549.085559087594
186,186,16703254.0,702.7315115179109,0.0014230185833562304,15.371353312600565,33.25151011294572,50.95376520995799,51.25512434512023,51.55348505813508,51.84887717967278,52.14133024594824,52.43087350130169,52.71753589652666,52.8457296395353,52.97264789782304,27069.65192859346,39356.61685439925,39451.995957301275,39546.42606946444,39639.91663289246,39732.476995861114,39824.11641380038,39914.844049699204,40004.66897555214,40093.60017334307
187,187,16705774.0,702.9423520540143,0.0014225917631481104,15.089657643448524,32.96981444379367,50.67206954080595,50.97342867596819,51.27178938898304,51.56718151052075,51.8596345767962,52.14917783214965,52.43584022737463,52.56403397038326,52.690952228671,27267.65192860456,39554.61685441035,39649.99595731237,39744.426069475536,39837.916632903565,39930.47699587222,40022.116413811484,40112.84404971031,40202.66897556324,40291.60017335417
188,188,16706506.0,702.9423520540143,0.0014225917631481104,15.15649021338733,33.03664701373248,50.73890211074476,51.040261245907,51.33862195892185,51.63401408045955,51.92646714673501,52.21601040208846,52.50267279731343,52.63086654032207,52.757784798609805,27220.67066750108,39507.63559330688,39603.01469620889,39697.444808372056,39790.935371800086,39883.49573476874,39975.135152708004,40065.86278860683,40155.68771445976,40244.61891225069
189,189,16707050.0,699.8563541761235,0.0014288646434841732,1.028877384379984,19.08872360963425,36.9688804099794,54.67113550699168,54.97249464215392,55.27085535516877,55.56624747670647,55.85870054298193,56.14824379833538,56.43490619356035,56.56309993656898,36749.48199700276,36844.86109990478,36939.29121206795,37032.78177549597,37125.34213846462,37216.98155640389,37307.70919230271,37397.53411815564,37486.465315946574,37574.51167654127
190,190,16707676.0,687.6472480619044,0.0014542339881653632,17.08158296123121,35.141429186485475,53.02158598683062,70.7238410838429,71.02520021900514,71.32356093201999,71.6189530535577,71.91140611983315,72.2009493751866,72.48761177041158,72.61580551342021,25612.583509570817,25707.96261247284,25802.392724636004,25895.88328806403,25988.44365103268,26080.083068971948,26170.81070487077,26260.635630723704,26349.566828514635,26437.61318910933
191,191,16708249.0,700.6966438603315,0.0014271511199065027,18.03005962561311,35.91021642595826,53.61247152297054,53.913830658132774,54.212191371147625,54.507583492685335,54.80003655896079,55.089579814314234,55.376242209539214,55.504435952547844,55.63135421083559,25203.911295404436,37490.87622121023,37586.25532411225,37680.68543627542,37774.17599970344,37866.73636267209,37958.37578061136,38049.10341651018,38138.92834236311,38227.859540154044
192,192,16708811.0,709.0843222553764,0.0014102695104290439,7.239120691188899,25.083979452100074,42.751287713608505,43.01804772299588,43.28215355991308,43.54363163016282,43.802508078899,44.05880879291106,44.31255939914389,44.40816881480792,44.50282694887279,32735.649693554726,44998.127489017876,45069.26310048378,45139.69093598587,45209.41803755629,45278.45137732302,45346.79785816784,45414.464314028184,45481.45751097607,45547.7841479518
193,193,16709577.0,712.353459935967,0.0014037974913323078,3.1256674549946215,20.970526215905796,38.63783447741423,38.90459448680161,39.1687003237188,39.430178393968546,39.68905484270473,39.94535555671678,40.19910616294962,40.29471557861365,40.38937371267851,35659.23948571224,47921.717281175384,47992.85289264129,48063.280728143385,48133.0078297138,48202.04116948053,48270.38765032535,48338.05410618569,48405.04730313358,48471.37394010931
194,194,16710779.0,720.5203438373452,0.0013878858640884487,10.756052017782554,28.42336027929099,28.690120288678365,28.95422612559556,29.215704195845305,29.474580644581486,29.73088135859354,29.984631964826374,30.080241380490406,30.17489951455527,30.268615830817694,30473.454468854445,42977.287129106,55239.76492456914,55310.90053603505,55381.32837153714,55451.05547310756,55520.08881287429,55588.43529371911,55656.10174957945,55723.09494652734
195,195,16712931.0,751.3499755288153,0.001330937688919441,0.1356200507101522,0.39972588762734856,0.6612039578770941,0.9200804066132737,1.1763811206253267,1.4301317268581633,1.5257411425221947,1.620399276587058,1.7141155928494827,1.806899462694477,1.8987601637037337,13181.138066344336,25937.552052748837,38567.04397896492,51070.87663921647,63333.35443467962,63404.49004614552,63474.91788164761,63544.64498321803,63613.678322984764,63682.02480382958
196,196,16718711.0,786.1670416658119,0.0012719943052828782,0.06328418596598548,0.3221606347021651,0.5784613487142181,0.8322119549470547,0.9278213706110862,1.0224795046759494,1.116195820938374,1.2089796907833683,1.300840391792625,1.3917871088533187,1.4818289358912597,557.5998642671743,756.0754672677143,13640.687181369065,26397.101167773566,39026.59309398964,51530.425754241194,63792.903549704344,63864.03916117025,63934.466996672345,64004.194098242755
