,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
13,13,12436194.0,0.0002469351793185348,4049.645752215997,1624.2784619112135,6406.814896022849,11141.917881397902,15862.481779208147,20536.077656967813,25275.12164196763,30018.046847882568,35527.69048653844,41948.40251008826,44172.464521278525,46091.105616377165,3.1274344973169748,3.332630981111133,3.5357858323227855,3.7369193602426436,3.935442877364674,4.131991153980352,4.326583835977207,4.519240387226136,4.70998006980717,4.898821957152192
14,14,12437083.0,0.0002461462890860943,4062.6247249668313,2396.6750245576245,7179.21145866926,11914.314444044314,16634.878341854557,21308.474219614225,26047.518204614043,30790.443410528977,36300.087049184855,42720.79907273467,44944.86108392494,46863.50217902358,2.9369983666204846,3.142194850414643,3.3453497016262954,3.5464832295461535,3.745006746668184,3.941555023283862,4.136147705280717,4.328804256529646,4.5195439391106795,4.708385826455702
15,15,12437630.0,0.00025338867643465537,3946.506268830379,223.27322437187112,4958.376209746924,9678.940107557168,14352.535985316834,19091.579970316656,23834.50517623159,29344.148814887467,35764.86083843728,37988.92284962755,39907.563944726186,40716.6351633289,3.5100073552256332,4.674895359736093,4.880091843530251,5.083246694741903,5.2843802226617616,5.482903739783792,5.67945201639947,5.874044698396324,6.066701249645254,6.257440932226287
16,16,12438410.0,0.0002558839676586132,3908.0213158729302,2623.962775896662,7344.526673706906,12018.122551466573,16757.166536466393,21500.091742381326,27009.735381037204,33430.447404587016,35654.509415777284,37573.15051087592,38382.22172947864,39182.19045116323,2.9279161279835675,4.104510863219733,5.269398867730192,5.474595351524351,5.677750202736004,5.878883730655861,6.0774072477778915,6.27395552439357,6.468548206390425,6.661204757639354
17,17,12438999.0,0.0002592838559390099,3856.7769534992767,4214.307217250528,8865.933276111793,13583.2260351306,18304.616432413182,23792.939526511764,30192.543138250818,32395.706759326524,34293.65739625586,35082.24402007423,35861.93196164533,36633.86224872026,2.536503581388245,3.7199091921530143,4.890931454706063,6.050302430804251,6.250036778890712,6.447783840716906,6.6435633849594975,6.836786188896516,7.02808649259467,7.217483417382903
18,18,12440032.0,0.00026225645489170665,3813.0615332725715,1532.5155906414418,6184.141649502708,10901.434408521513,15622.824805804095,21111.147899902677,27510.75151164173,29713.91513271744,31611.865769646778,32400.452393465144,33180.140335036245,33952.070622111176,3.2358604164085802,4.41926602717335,5.590288289726399,6.7496592658245875,6.949393613911047,7.1471406757372415,7.342920219979833,7.536143023916852,7.727443327615005,7.916840252403239
19,19,12440886.0,0.0002683847822743616,3725.9936704523375,794.5456144745563,5511.838373493361,10233.228770775944,15721.551864874527,22121.15547661358,24324.319097689287,26222.269734618625,27010.85635843699,27790.544300008092,28562.474587083027,29296.827052914123,3.470487825552818,4.665824652479249,5.849230263244019,7.020252525797067,8.179623501895255,8.379357849981716,8.577104911807911,8.772884456050502,8.96610725998752,9.157407563685675
20,20,12442018.0,0.00026768792299244264,3735.693373168098,1394.3942065834015,6111.686965602207,10833.07736288479,16321.400456983372,22721.004068722425,24924.167689798134,26822.118326727472,27610.704950545838,28390.392892116935,29162.32317919187,29896.675645022966,3.3096944101118457,4.505031237038277,5.688436847803047,6.859459110356095,8.018830086454283,8.218564434540744,8.416311496366939,8.61209104060953,8.805313844546548,8.996614148244703
21,21,12442545.0,0.00026659270400128463,3751.0403885440965,2358.807319573499,7076.100078592305,11797.490475874887,17285.81356997347,23685.417181712524,25888.58080278823,27786.531439717568,28575.118063535938,29354.806005107035,30126.73629218197,30861.088758013066,3.0520462806217985,4.24738310754823,5.430788718312999,6.601810980866048,7.761181956964236,7.960916305050697,8.15866336687689,8.354442911119483,8.547665715056501,8.738966018754654
22,22,12443929.0,0.0002632285524422613,3798.979976609293,667.1088847555151,5318.734943616781,10036.027702635587,14757.41809991817,20245.74119401675,26645.344805755805,28848.50842683151,30746.45906376085,31535.04568757922,32314.733629150316,33086.66391622525,3.463250798090392,4.646656408855161,5.817678671408211,6.977049647506399,7.176783995592859,7.374531057419054,7.570310601661645,7.763533405598663,7.9548337092968175,8.144230634085051
23,23,12444606.0,0.0002605313476590352,3838.3097043229077,3092.757227564051,7744.383286425316,12461.676045444123,17183.066442726704,22671.38953682529,29070.99314856434,31274.15676964005,33172.10740656938,33960.694030387756,34740.38197195885,35512.31225903379,2.828011387586283,4.011416998351052,5.1824392609041015,6.3418102370022895,6.54154458508875,6.739291646914944,6.935071191157536,7.128293995094554,7.319594298792708,7.508991223580941
24,24,12445511.0,0.0002614186173821647,3825.282261890752,2292.5258966994543,6944.15195556072,11661.444714579526,16382.835111862109,21871.15820596069,28270.761817699742,30473.92543877545,32371.87607570479,33160.46269952316,33940.15064109425,34712.08092816919,3.036854420389236,4.220260031154005,5.391282293707055,6.550653269805243,6.750387617891703,6.9481346797178976,7.143914223960489,7.337137027897507,7.528437331595661,7.717834256383894
25,25,12446119.0,0.00026913727503898504,3715.5760005935563,159.9775674112008,4877.270326430006,9598.660723712588,15086.983817811171,21486.587429550225,23689.75105062593,25587.70168755527,26376.28831137364,27155.976252944736,27927.90654001967,28662.259005850767,3.6410415076944345,4.836378334620865,6.019783945385635,7.190806207938683,8.350177184036871,8.549911532123332,8.747658593949527,8.943438138192118,9.136660942129136,9.327961245827291
26,26,12446647.0,0.00027542639128970084,3630.734133056165,4147.388484191852,9635.711578290433,16035.315190029487,18238.478811105193,20136.42944803453,20925.0160718529,21704.704013423998,22476.634300498932,23210.98676633003,23938.03265695568,24657.84469245907,2.7256741163730247,3.953670754049265,5.169449212918414,6.364786039844844,7.548191650609614,8.719213913162664,9.878584889260852,10.078319237347312,10.276066299173506,10.471845843416098
27,27,12447265.0,0.00028495142032946457,3509.370119453298,968.3841217925483,7367.987733531601,9571.15135460731,11469.101991536647,12257.688615355015,13037.376556926112,13809.306844001047,14543.659309832143,15270.705200457794,15990.517235961186,16106.035615333654,4.113227841539101,5.383716172306923,6.611712809983164,7.827491268852312,9.022828095778744,10.206233706543513,11.377255969096561,12.536626945194751,12.73636129328121,12.934108355107405
28,28,12447809.0,0.00029427570524971354,3398.1738286938435,1247.7342810015862,3145.684917930924,3934.271541749292,4713.959483320389,5485.8897703953235,6220.242236226421,6947.2881268520705,7667.100162355464,7782.618541727931,7896.987550799992,8010.218626440895,2.752898679626331,4.291366507497867,5.588644963109535,6.859133293877357,8.087129931553598,9.302908390422747,10.498245217349178,11.681650828113947,12.852673090666995,14.012044066765185
29,29,12448862.0,0.00028475203409770175,3511.82741562748,1158.3304832754259,7557.934095014479,9761.097716090188,11659.048353019525,12447.634976837891,13227.32291840899,13999.253205483925,14733.605671315021,15460.651561940671,16180.463597444064,16295.98197681653,4.059118081986734,5.329606412754556,6.557603050430797,7.773381509299945,8.968718336226376,10.152123946991146,11.323146209544195,12.482517185642383,12.682251533728843,12.879998595555037
30,30,12449378.0,0.0002939815913313822,3401.573532108611,1407.0461504502985,3388.8873641666873,4260.529880592507,5122.447337213037,5975.788981029279,6790.7427884176095,7597.5880626972385,8317.400098200631,8432.9184775731,8547.28748664516,8660.518562286063,2.7801174283915686,4.342817303912234,5.664086706045551,6.958327281786262,8.209839837207722,9.448900237865638,10.667287359404844,11.873513921753236,13.067130074866451,14.248870139743094
31,31,12450211.0,0.00029702509669626126,3366.7188770334883,233.29647071140698,2215.137684427796,3086.7802008536155,3948.6976574741457,4802.039301290388,5616.993108678718,6423.838382958347,7143.65041846174,7259.168797834207,7373.537806906268,7486.768882547171,3.1269819574543085,4.6896818329749745,6.010951235108291,7.305191810849002,8.556704366270463,9.795764766928377,11.014151888467584,12.220378450815977,13.413994603929192,14.595734668805834
32,32,12450720.0,0.0002856932208557371,3500.258063543473,255.54870990416515,6740.737513975545,9028.634783107087,11010.475996823476,11882.118513249296,12744.035969869825,13597.377613686067,14412.331421074397,15219.176695354026,15938.98873085742,16054.507110229888,4.389325849381729,5.683566425122439,6.9350789805439,8.174139381201815,9.392526502741022,10.598753065089415,11.792369218202628,12.97410928307927,13.195990154517634,13.415663389605768
33,33,12451506.0,0.0002848659519976019,3510.423035773747,1113.0933865916904,7804.036882578698,10295.641652686789,12479.163546332251,13550.48008497522,14610.084875984981,15659.146926196972,16667.873788808443,17666.564137584443,18576.312455453313,18879.87731171463,4.319441038419926,5.670784200642239,6.9788311901045015,8.27386352503516,9.547665679681966,10.808755913354217,12.0566898621596,13.292207278522143,13.56733043364411,13.839716210486912
34,34,12452183.0,0.0002893734130620251,3455.7424934738465,2715.435181927357,5207.039952035447,7390.56184568091,8461.878384323878,9521.48317533364,10570.545225545631,11579.2720881571,12577.962436933101,13487.71075480197,13791.275611063289,14091.820095744524,4.678098738026681,6.057044587169181,7.408387749391495,8.716434738853758,10.011467073784416,11.28526922843122,12.546359462103473,13.794293410908855,15.0298108272714,15.304933982393365
35,35,12452825.0,0.00029595778203203625,3378.8602993779496,705.5749493036427,2889.0968429491054,3960.4133815920736,5020.018172601836,6069.080222813826,7077.8070854252965,8076.4974342012965,8986.245752070166,9289.810608331483,9590.355093012718,9887.909260479144,3.165237952569535,4.786193904435409,6.165139753577909,7.516482915800223,8.824529905262485,10.119562240193144,11.39336439483995,12.6544546285122,13.902388577317582,15.137905993680127
36,36,12453633.0,0.0003041483120347808,3287.869636066385,982.1669620966327,2041.7717531063956,3090.8338033183854,4099.5606659298555,5098.251014705856,6007.9993325747255,6311.564188836043,6612.1086735172785,6909.662840983702,7202.1062418485635,7491.639926582156,1.0023361351690054,1.7292765521216817,3.642746198268178,5.263702150134053,6.642647999276552,7.993991161498866,9.30203815096113,10.597070485891788,11.870872640538593,13.131962874210844
37,37,12454134.0,0.0002947468996738074,3392.7413693127464,1216.6631699051154,3400.1850635505784,4471.501602193546,5531.106393203309,6580.1684434152985,7588.895306026769,8587.58565480277,9497.333972671639,9800.898828932957,10101.443313614192,10398.997481080616,3.0142852831323093,4.635241234998184,6.0141870841406835,7.365530246362997,8.67357723582526,9.968609570755918,11.242411725402723,12.503501959074974,13.751435907880357,14.9869533242429
38,38,12454664.0,0.00030634597208302505,3264.283167166901,593.998586300764,1653.6033773105269,2702.665427522517,3711.3922901339865,4710.082638909987,5619.830956778857,5923.395813040174,6223.9402977214095,6521.494465187834,6813.937866052695,7103.4715507862875,1.1208311184968167,1.847771535449493,3.7612411815959894,5.382197133461864,6.761142982604364,8.112486144826677,9.42053313428894,10.715565469219598,11.989367623866404,13.250457857538654
39,39,12455309.0,0.00029848401816389916,3350.2631268213986,1887.607850305443,2974.8486321701735,4050.219225660003,5114.890213480905,6139.070710105124,7153.0609341140425,8077.956898749581,8381.5217550109,8682.066239692133,8979.620407158558,9272.063808023418,1.4793892546627405,3.39755158359771,5.0231535275589305,6.406699142660682,7.76259630477556,9.075151983290478,10.37464814724133,11.652869717371177,12.918335394761638,14.170601253047622
40,40,12456195.0,0.00029495328441074515,3390.367400036892,1135.354448429651,3334.96061866082,4422.20140052555,5497.5719940153795,6562.242981836282,7586.4234784605005,8600.41370246942,9525.309667104957,9828.874523366276,10129.419008047511,10426.973175513935,3.0524688817620187,4.678070825723239,6.061616440824991,7.417513602939868,8.730069281454787,10.02956544540564,11.307787015535485,12.573252692925946,13.82551855121193,15.065324775980168
41,41,12456714.0,0.00028546476909433827,3503.059250262604,498.5605695047525,7205.913249429169,9713.763937537147,11913.370107768316,13000.610889633046,14075.981483122876,15140.652470943778,16164.832967567998,17178.823191576917,18103.719156212454,18407.28401247377,4.508631471891207,5.864528634006086,7.177084312521004,8.476580476471856,9.754802046601702,11.020267723992163,12.272533582278147,13.512339807046386,13.791709098273817,14.068298763666657
42,42,12457536.0,0.0002846097007834937,3513.5836805531553,1371.5947117541127,8078.947391678529,10586.798079786508,12786.404250017677,13873.645031882406,14949.015625372236,16013.686613193138,17037.867109817358,18051.857333826276,18976.753298461816,19280.318154723132,4.259769049293532,5.61566621140841,6.9282218899233285,8.227718053874181,9.505939624004027,10.771405301394488,12.023671159680472,13.26347738444871,13.542846675676142,13.81943634106898
43,43,12458149.0,0.00028629377695544087,3492.91560101092,6240.152056197378,8663.269096249523,10778.984689693641,11783.16957895092,12776.310657391317,13759.570288470912,14703.149443537897,15637.340283892838,16562.236248528374,16865.801104789694,17166.345589470926,3.604253283021206,4.963807951601309,6.295952868743298,7.584992629512997,8.861206851675083,10.116378127192153,11.359022852998992,12.58869482072481,13.806131956714594,14.063354724590122
44,44,12458655.0,0.00029442287253285187,3396.475251386658,1306.2317115021817,3421.9473049462995,4426.1321942035775,5419.273272643975,6402.53290372357,7346.112058790554,8280.302899145494,9205.198863781034,9508.76372004235,9809.308204723586,10106.86237219001,2.928004670361685,4.529374566673775,5.888929235253879,7.221074152395868,8.510113913165567,9.786328135327652,11.041499410844722,12.28414413665156,13.513816104377378,14.731253240367163
45,45,12459174.0,0.00030469624459163885,3281.9570892323395,832.4829697656114,1825.6240482060089,2808.883679285603,3752.4628343525887,4686.653674707529,5611.549639343067,5915.1144956043845,6215.65898028562,6513.213147752043,6805.656548616905,7095.190233350497,0.9869027267213736,1.6938614436707822,3.5875482008443496,5.18891809715644,6.548472765736543,7.880617682878532,9.16965744364823,10.445871665810317,11.701042941327387,12.943687667134226
46,46,12460160.0,0.0002952778952965804,3386.64023257003,963.6692090283875,3079.384802472505,4083.5696917297832,5076.710770170181,6059.970401249775,7003.549556316761,7937.7403966717,8862.636361307239,9166.201217568556,9466.745702249791,9764.299869716215,3.029015098198806,4.630384994510897,5.989939663091,7.322084580232989,8.611124341002688,9.887338563164773,11.142509838681844,12.385154564488682,13.614826532214499,14.832263668204284
47,47,12461264.0,0.000298633290024368,3348.5884976802204,1758.4814978524541,2762.666387109732,3755.80746555013,4739.067096629724,5682.646251696709,6616.837092051649,7541.733056687188,7845.297912948506,8145.84239762974,8443.396565096165,8735.839965961026,1.4432098187391746,3.3368965759127422,4.938266472224833,6.297821140804936,7.629966057946925,8.919005818716624,10.19522004087871,11.450391316395779,12.693036042202618,13.922708009928435
48,48,12461887.0,0.0003034192677405814,3295.7696043712817,77.46266655595402,1081.6475558132322,2074.78863425363,3058.048265333224,4001.6274204002093,4935.81826075515,5860.714225390688,6164.2790816520055,6464.82356633324,6762.377733799664,7054.821134664526,1.949256844273421,3.8429436014469887,5.4443134977590795,6.803868166339182,8.136013083481172,9.42505284425087,10.701267066412957,11.956438341930026,13.199083067736865,14.428755035462682
49,49,12462406.0,0.0003248657942224443,3078.1941890603393,584.0948183126259,1518.285658667566,2443.181623303104,2746.7464795644214,3047.2909642456566,3344.845131712081,3637.288532576942,3926.8222173105346,4213.084083794581,4496.497737948757,4777.09151764823,0.731362213489743,1.0390335005924338,1.3439663827981507,1.9737080102343216,2.68066672718373,4.574353484357298,6.175723380669388,7.5352780492494915,8.86742296639148,10.156462727161179
50,50,12463244.0,0.00033907116660452307,2949.233371902583,446.76360395712123,750.3284602184387,1050.8729448996737,1348.427112366098,1640.8705132309594,1930.4041979645517,2216.666064448598,2500.0797186027744,2780.6734983022475,3058.475462830058,3333.513389541838,0.7789853091197513,1.0832315862492563,1.393994870649618,1.7016661577523087,2.006599039958026,2.6363406673941965,3.3432993843436054,5.236986141517173,6.838356037829263,8.197910706409367
51,51,12464336.0,0.0003459897001984756,2890.2594482620552,143.18981694818643,443.73430162942145,741.2884690958458,1033.731869960707,1323.2655546942992,1609.5274211783455,1892.9410753325221,2173.534855031995,2451.3368195598055,2726.3747462715855,2998.67613698793,0.46952418350275466,0.7768280369127205,1.0810743140422254,1.3918375984425873,1.699508885545278,2.004441767750995,2.634183395187166,3.3411421121365743,5.234828869310142,6.836198765622233
52,52,12465045.0,0.000535546201168639,1867.2525317476923,149.12670946980762,385.0621558394589,618.6501227859047,849.9139674919603,1078.8768107489293,1305.561550690833,1529.990850120692,1752.1871522871113,1972.1726747629232,2189.9694140689035,2405.5991476135473,0.2996910561714049,0.42386594883142326,0.546818344238372,0.668547403899504,0.7906730324982072,0.9115835513087232,1.0312910502643844,1.149807499465416,1.2671447482000306,1.3833145296335436
53,53,12465554.0,0.00042170208797226937,2371.3423018805606,156.3409552919843,425.93303508548365,692.8427628946192,957.0968283504368,1218.7216515879586,1477.7433937074586,1734.187954495307,1988.080975324575,2236.1387044142903,2481.7283430570787,2724.848728729745,0.2753042652280535,0.3869191874261886,0.49742357853901203,0.6068284876138696,0.7151448531028136,0.8225300025490319,0.9288467051628789,1.0348795105514752,1.1398573247579264,1.2437906452690808
54,54,12466106.0,0.0003473068962881468,2879.297850654654,85.86463386660517,386.4091185478402,683.9632860142646,976.4066868791258,1265.940371612718,1552.2022380967644,1835.6158922509408,2116.209671950414,2394.0116364782243,2669.0495631900044,2941.350953906349,0.48939645859266984,0.7967003120026357,1.1009465891321406,1.4117098735325024,1.7193811606351932,2.0243140428409103,2.654055670277081,3.3610143872264895,5.254701144400057,6.8560710407121475
55,55,12467136.0,0.00039072458547193104,2559.347522992863,110.19801907801217,390.7917987774851,668.5937633052956,943.6316900170756,1215.9330807334202,1485.5251605269195,1752.434888336055,2016.6889537918728,2278.3137770293947,2537.3355191488945,2793.780079936743,0.28499603138720747,0.3923811808334257,0.49869788344727284,0.6047306888358691,0.7097085030423202,0.8136418235534747,1.1240339727490567,1.4313378261590226,1.7355841032885275,2.0463473876888894
56,56,12467825.0,0.00038360134403580014,2606.8730351129157,89.61165619957468,373.02531035375114,653.6190900532241,931.4210545810346,1206.4589812928145,1478.7603720091593,1748.3524518026586,2015.2621796117942,2279.5162450676116,2541.1410683051336,2800.162810424634,0.2906225208777696,0.3969392234916167,0.502972028880213,0.6079498430866641,0.7118831635978184,1.0222753127934006,1.3295791662033662,1.6338254433328714,1.944588727733233,2.2522600148359238
57,57,12468426.0,0.00042318055716984514,2363.0575248726423,108.87874359576703,378.47082338926634,645.3805511984019,909.6346166542195,1171.2594398917413,1430.2811820112415,1686.7257427990896,1940.6187636283578,2188.676492718073,2434.266131360862,2677.3865170335275,0.295355955165117,0.40697087736325205,0.5174752684760755,0.6268801775509331,0.735196543039877,0.8425816924860953,0.9488983950999424,1.0549312004885387,1.1599090146949897,1.2638423352061443
58,58,12468948.0,0.0004132695824364039,2419.728047983994,161.92724747159136,434.22863818793604,703.8207179814353,970.7304457905709,1234.9845112463886,1496.6093344839103,1755.6310766034105,2012.0756373912586,2265.968658220527,2514.0263873102417,2759.6160259530307,0.2709055076146148,0.38140989872743825,0.4908148078022958,0.5991311732912398,0.706516322737458,0.8128330253513052,0.9188658307399015,1.0238436449463526,1.127776965457507,1.438169114653089
59,59,12469472.0,0.0003761187175351298,2658.735004079129,85.53589623394922,371.7977627179955,655.211416872172,935.805196571645,1213.6071610994554,1488.6450878112355,1760.94647852758,2030.5385583210793,2297.448286130215,2561.7023515860324,2823.3271748235543,0.28989673967252044,0.39592954506111677,0.5009073592675678,0.6048406797787222,0.9152328289743042,1.22253668238427,1.5267829595137752,1.8375462439141368,2.1452175310168276,2.4501504132225445
60,60,12470060.0,0.0003607578351737444,2771.9425678402536,113.66753077427762,406.1109316391388,695.6446163727311,981.9064828567774,1265.3201370109539,1545.9139167104267,1823.7158812382372,2098.7538079500173,2371.055198666362,2640.6472784598614,2907.5570062689967,0.27694364976985525,0.3808769702810097,0.6912691194765918,0.9985729728865576,1.3028192500160625,1.6135825344164243,1.921253821519115,2.226186703724832,2.855928331161003,3.5628870481104116
61,61,12471127.0,0.0003715210209866326,2691.6377365252238,264.02558720188784,550.2874536859341,833.7011078401106,1114.2948875395834,1392.0968520673941,1667.134778779174,1939.4361694955187,2209.0282492890183,2475.9379770981536,2740.192042553971,3001.816865791493,0.22317085069892356,0.3292036560875199,0.434181470293971,0.5381147908051254,0.8485069400007074,1.1558107934106732,1.4600570705401783,1.77082035494054,2.0784916420432307,2.3834245242489476
62,62,12471698.0,0.0003346919867333644,2987.8217574317355,124.17001993293651,1049.0659845684747,1352.6308408297923,1653.1753255110273,1950.7294929774516,2243.172893842313,2532.706578575905,2818.9684450599516,3102.3820992141277,3382.975878913601,3660.7778434414113,0.8803268033873316,1.1910900877876933,1.498761374890384,1.8036942570961012,2.433435884532272,3.1403946014816806,5.034081358655248,6.635451254967339,7.995005923547442,9.32715084068943
63,63,12472404.0,0.0003651127889175266,2738.8796841785916,229.11740509322433,518.6510898268166,804.9129563108629,1088.3266104650393,1368.9203901645124,1646.7223546923228,1921.760281404103,2194.0616721204474,2463.653751913947,2730.5634797230823,2994.8175451788998,0.23542114458344648,0.34039895878989757,0.444332279301052,0.754724428496634,1.0620282819065998,1.366274559036105,1.6770378434364666,1.9847091305391573,2.2896420127448742,2.9193836401810453
64,64,12473007.0,0.0003578118632129217,2794.7647990780392,235.3921003682396,527.8355012331008,817.3691859666931,1103.6310524507394,1387.0447066049157,1667.6384863043888,1945.4404508321993,2220.478377543979,2492.779768260324,2762.371848053823,3029.281575862959,0.2332080816920431,0.33714140220319755,0.6475335513987795,0.9548374048087453,1.2590836819382505,1.569846966338612,1.8775182534413029,2.1824511356470198,2.812192763083191,3.5191514800325994
65,65,12473619.0,0.0003615884915511887,2765.5747441243825,79.25245754364542,371.69585840850664,661.2295431420989,947.4914096261452,1230.9050637803216,1511.4988434797947,1789.3008080076052,2064.3387347193852,2336.6401254357297,2606.2322052292293,2873.1419330383646,0.28937400021905857,0.393307320730213,0.703699469925795,1.011003323335761,1.3152496004652658,1.6260128848656275,1.9336841719683184,2.2386170541740356,2.8683586816102062,3.5753173985596147
66,66,12474590.0,0.00035350864181512057,2828.7851602874935,118.60897744883836,416.16314491526276,708.606545780124,998.1402305137162,1284.4020969977626,1567.815751151939,1848.409530851412,2126.2114953792225,2401.2494220910025,2673.550812807347,2943.1428926008466,0.27284484668421466,0.5832369958797966,0.8905408492897625,1.1947871264192675,1.5055504108196291,1.81322169792232,2.1181545801280373,2.747896207564208,3.4548549245136164,5.348541681687184
67,67,12475207.0,0.00034540204673728307,2895.1768220430145,168.7045304924785,469.24901517371353,766.803182640138,1059.246583504999,1348.7802682385914,1635.0421347226377,1918.455788876814,2199.049568576287,2476.8515331040976,2751.8894598158777,3024.190850532222,0.46070340735512894,0.7680072607650947,1.0722535378945999,1.3830168222949615,1.6906881093976522,1.9956209916033694,2.62536261903954,3.332321335988949,5.226008093162516,6.8273779894746065
68,68,12475781.0,0.00035478350255623367,2818.6203495792442,64.5240789355823,362.0782464020067,654.5216472668678,944.0553320004601,1230.3171984845064,1513.730852638683,1794.3246323381559,2072.1265968659663,2347.1645235777464,2619.465914294091,2889.0579940875905,0.2920004215780137,0.6023925707735956,0.9096964241835616,1.2139427013130666,1.5247059857134282,1.832377272816119,2.137310155021836,2.7670517824580068,3.4740104994074157,5.367697256580983
69,69,12476477.0,0.0003681188715807187,2716.513814426182,108.00843201510745,397.5421167486997,683.803983232746,967.2176373869224,1247.8114170863955,1525.613381614206,1800.6513083259858,2072.9526990423306,2342.54477883583,2609.4545066449655,2873.708572100783,0.27982354591426345,0.38480136012071453,0.4887346806318689,0.799126829827451,1.106430683237417,1.4106769603669218,1.7214402447672834,2.029111531869974,2.3340444140756915,2.963786041511862
70,70,12477003.0,0.0003658802929969286,2733.134358806241,197.68268841229533,487.2163731458876,773.4782396299339,1056.8918937841104,1337.4856734835832,1615.2876380113937,1890.3255647231738,2162.6269554395185,2432.2190352330176,2699.1287630421534,2963.382828497971,0.24691083568698016,0.3518886498934312,0.45582197040458566,0.5647657883390284,0.6726256525244222,0.7794123451283747,0.8946806989648607,1.0088021688016582,1.1221109895984278,1.5621351535627026
71,71,12477836.0,0.00037267446539559525,2683.306995392068,219.0318339657028,505.2937004497491,788.7073546039255,1069.3011343033986,1347.103098831209,1622.141025542989,1894.4424162593336,2164.034496052833,2430.9442238619686,2695.198289317786,2956.823112555308,0.23991378892060544,0.34594659430920177,0.4509244085156528,0.5548577290268073,0.6638015469612499,0.7716614111466438,0.8784481037505962,0.9937164575870823,1.1078379274238799,1.2211467482206495
72,72,12478644.0,0.00040210027262383666,2486.941860234689,265.8196442286137,540.8575709403937,813.1589616567384,1082.7510414502376,1349.6607692593732,1613.9148347151909,1875.5396579527126,2134.5614000722126,2391.005960860061,2644.898981689329,2892.956710779044,0.22693562177194523,0.3363405308468028,0.4446568963357468,0.552042045781965,0.6583587483958121,0.7643915537844085,0.8693693679908595,0.973302688502014,1.0822465064364566,1.1901063706218504
73,73,12479338.0,0.00041281525853549463,2422.3910800865374,176.3909549625029,448.6923456788476,718.2844254723469,985.1941532814825,1249.4482187373,1511.073041974822,1770.094784094322,2026.53934488217,2280.4323657114383,2528.490094801153,2774.079733443942,0.26493123066711455,0.375435621779938,0.4848405308547956,0.5931568963437396,0.7005420457899578,0.806858748403805,0.9128915537924013,1.0178693679988524,1.1218026885100068,1.2307465064444494
74,74,12479928.0,0.00042203956774285005,2369.4460814378026,146.53497621461756,416.1270560081169,683.0367838172525,947.2908492730701,1208.9156725105918,1467.937414630092,1724.38197541794,1978.2749962472083,2226.3327253369234,2471.9223639797124,2715.042749652378,0.2794413387463799,0.39105626094451496,0.5015606520573384,0.610965561132196,0.71928192662114,0.8266670760673582,0.9329837786812053,1.0390165840698016,1.1439943982762528,1.2479277187874072
75,75,12480477.0,0.00041372440634355735,2417.0679434599238,146.70975819046072,419.0111489068054,688.6032287003047,955.5129565094403,1219.767021965258,1481.3918452027797,1740.41358732228,1996.858148110128,2250.7511689393964,2498.8088980291113,2744.3985366719,0.27719791693337,0.38770230804619343,0.49710721712105105,0.605423582609995,0.7128087320562132,0.8191254346700604,0.9251582400586567,1.0301360542651077,1.1340693747762622,1.2430131927107049
76,76,12481251.0,0.00040719853274245556,2455.8045267625726,90.45221910454211,365.4901458163221,637.7915365326668,907.3836163261661,1174.2933441353018,1438.5474095911193,1700.1722328286412,1959.1939749481412,2215.6385357359895,2469.5315565652577,2717.5892856549726,0.2979009569416355,0.40730586601649305,0.5156222315054371,0.6230073809516553,0.7293240835655024,0.8353568889540988,0.9403347031605498,1.0442680236717041,1.153211841606147,1.2610717057915408
77,77,12482039.0,0.0004291893651411262,2329.973855878697,187.8752099446486,454.78493775378416,719.0390032096017,980.6638264471236,1239.6855685666237,1496.1301293544718,1750.02315018374,1998.0808792734551,2243.670517916244,2486.7909035889097,2727.4923220798114,0.26385118881352143,0.37658780353856874,0.48820272573670376,0.5987071168495273,0.7081120259243848,0.8164283914133288,0.923813540859547,1.030130243473394,1.1361630488619905,1.2411408630684415
78,78,12482887.0,0.00045386302129491244,2203.3079433237567,236.35060128431016,495.37234340381025,751.8169041916584,1005.7099250209266,1253.7676541106416,1499.3572927534306,1742.4776784260962,1983.1790969169979,2221.485615025777,2457.421061395428,2691.009028341874,0.24731397494760307,0.363483756381116,0.4784976873623926,0.5923672671362612,0.7051038818613086,0.8167188040594435,0.927223195172267,1.0366281042471246,1.1449444697360687,1.2523296191822868
79,79,12483691.0,0.00040719853274245556,2455.8045267625726,90.85408615527537,365.89201286705537,638.1934035834,907.7854833768994,1174.695211186035,1438.9492766418525,1700.5740998793744,1959.5958419988744,2216.0404027867226,2469.9334236159907,2717.9911527057056,0.2977373088355222,0.4071422179103798,0.5154585833993237,0.622843732845542,0.7291604354593891,0.8351932408479854,0.9401710550544365,1.044104375565591,1.1530481935000336,1.2609080576854275
