,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
2252,2252,16586245.0,0.999103091290782,1.0008977138766124,750790.7104111629,750790.7104111632,750790.7104111635,750790.7104111637,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,750790.7104111641,285193.28398677945,285193.28398677974,285193.28398678004,285193.2839867803,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056,285193.28398678056
2253,2253,16587033.0,0.999103091290782,1.0008977138766124,750840.4168864078,750840.416886408,750840.4168864083,750840.4168864086,750840.4168864088,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,750840.4168864089,285143.6176601283,285143.61766012857,285143.61766012886,285143.61766012915,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294,285143.6176601294
2254,2254,16587739.0,0.999103091290782,1.0008977138766124,750884.4796490074,750884.4796490077,750884.479649008,750884.4796490083,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,750884.4796490086,285099.5905005539,285099.5905005541,285099.5905005544,285099.5905005547,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494,285099.59050055494
2255,2255,16588617.0,0.9993029219000711,1.0006975643567653,723307.3364926081,723307.3364926084,723307.3364926087,723307.336492609,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,723307.3364926092,312656.82835418405,312656.82835418434,312656.82835418463,312656.82835418487,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516,312656.82835418516
2256,2256,16591025.0,0.9993029219000711,1.0006975643567653,710712.0707176531,710712.0707176534,710712.0707176537,710712.070717654,710712.0707176542,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,710712.0707176543,316021.2948289285,316021.2948289288,316021.29482892907,316021.2948289293,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296,316021.2948289296
2257,2257,16593406.0,0.9993029219000711,1.0006975643567653,709814.4116830542,709814.4116830544,709814.4116830548,709814.411683055,709814.4116830552,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,709814.4116830553,316918.40489063587,316918.40489063616,316918.40489063645,316918.40489063674,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637,316918.404890637
2258,2258,16593931.0,0.9990031909716848,1.000997803648,763855.2809358812,763855.2809358814,763855.2809358818,763855.280935882,763855.2809358822,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,763855.2809358824,262919.5768550525,262919.5768550528,262919.5768550531,262919.57685505337,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536,262919.5768550536
2259,2259,16594648.0,0.9984039987918403,1.001598552499881,862323.9348388842,862323.9348388844,862323.9348388846,862323.934838885,862323.9348388852,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,862323.9348388853,164574.52412386952,164574.5241238698,164574.5241238701,164574.52412387036,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062,164574.52412387062
2260,2260,16595586.0,0.999402852192261,1.0005975046063047,700631.234160664,700631.2341606644,700631.2341606646,700631.2341606648,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,700631.2341606652,486611.01551144983,486611.0155114501,486611.01551145036,486611.01551145065,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094,486611.01551145094
2261,2261,16596970.0,0.9990031909716848,1.000997803648,761277.7723152566,761277.772315257,761277.7723152572,761277.7723152575,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,761277.7723152578,265494.66504348716,265494.6650434874,265494.6650434877,265494.66504348797,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882,265494.6650434882
2262,2262,16597753.0,0.999602742756728,1.0003974151193067,627684.6314473863,627684.6314473866,627684.6314473868,627684.6314473872,627684.6314473874,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,627684.6314473875,559524.0319638869,559524.0319638872,559524.0319638875,559524.0319638877,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881,559524.0319638881
2263,2263,16598467.0,0.999602742756728,1.0003974151193067,627705.0482040258,627705.0482040261,627705.0482040264,627705.0482040267,627705.0482040269,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,627705.048204027,559503.6222835792,559503.6222835795,559503.6222835798,559503.62228358,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804,559503.6222835804
2264,2264,16599187.0,0.999402852192261,1.0005975046063047,677661.8713505282,677661.8713505284,677661.8713505287,677661.871350529,677661.8713505293,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,677661.8713505294,509568.0110562607,509568.01105626096,509568.0110562612,509568.0110562615,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618,509568.0110562618
2265,2265,16600340.0,0.999402852192261,1.0005975046063047,695556.3610445568,695556.3610445571,695556.3610445574,695556.3610445576,695556.3610445579,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,695556.361044558,491683.01447207347,491683.01447207376,491683.01447207405,491683.0144720743,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746,491683.0144720746
2266,2266,16600868.0,0.999402852192261,1.0005975046063047,691438.4684858433,691438.4684858436,691438.4684858439,691438.4684858442,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,691438.4684858444,495798.63393573026,495798.63393573056,495798.63393573085,495798.63393573114,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137,495798.63393573137
2267,2267,16602563.0,0.999402852192261,1.0005975046063047,691051.8994280956,691051.8994280959,691051.8994280961,691051.8994280965,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,691051.8994280967,496184.99232303514,496184.99232303543,496184.9923230357,496184.99232303596,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625,496184.99232303625
2268,2268,16606553.0,0.9987035499445962,1.0012981330200295,808952.1283323541,808952.1283323545,808952.1283323547,808952.128332355,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,808952.1283323553,217871.80644055796,217871.80644055826,217871.80644055855,217871.8064405588,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907,217871.80644055907
2269,2269,16607423.0,0.9995027924774801,1.0004974548608188,650266.3129186643,650266.3129186645,650266.3129186649,650266.3129186651,650266.3129186654,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,650266.3129186655,536950.9724556174,536950.9724556176,536950.9724556179,536950.9724556182,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184,536950.9724556184
2270,2270,16608456.0,0.9995027924774801,1.0004974548608188,650413.0725115237,650413.072511524,650413.0725115243,650413.0725115245,650413.0725115248,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,650413.0725115249,536804.274104057,536804.2741040573,536804.2741040576,536804.2741040578,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582,536804.2741040582
2271,2271,16609072.0,0.9995027924774801,1.0004974548608188,651195.7254885754,651195.7254885756,651195.725488576,651195.7254885762,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,651195.7254885766,536021.9488556006,536021.9488556008,536021.948855601,536021.9488556014,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016,536021.9488556016
2272,2272,16610561.0,0.9995027924774801,1.0004974548608188,657652.4281055778,657652.4281055781,657652.4281055784,657652.4281055786,657652.4281055789,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,657652.428105579,529568.0228806225,529568.0228806228,529568.0228806231,529568.0228806233,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237,529568.0228806237
2273,2273,16611676.0,0.9995027924774801,1.0004974548608188,661614.2104750215,661614.2104750217,661614.2104750221,661614.2104750223,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,661614.2104750227,525608.0086616931,525608.0086616934,525608.0086616937,525608.0086616939,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942,525608.0086616942
2274,2274,16614249.0,0.9995027924774801,1.0004974548608188,661863.0170523878,661863.017052388,661863.0170523883,661863.0170523886,661863.0170523889,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,661863.017052389,525359.3147622817,525359.314762282,525359.3147622823,525359.3147622825,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829,525359.3147622829
2275,2275,16615618.0,0.999203001599911,1.000797634113201,727000.0832488232,727000.0832488234,727000.0832488238,727000.083248824,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,727000.0832488243,299744.11993798637,299744.11993798666,299744.11993798695,299744.11993798724,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875,299744.1199379875
2276,2276,16616681.0,0.9995027924774801,1.0004974548608188,661568.8868495133,661568.8868495136,661568.8868495139,661568.8868495142,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,661568.8868495144,525653.3117821305,525653.3117821307,525653.311782131,525653.3117821313,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316,525653.3117821316
2277,2277,16618128.0,0.999103091290782,1.0008977138766124,752052.6108909419,752052.6108909423,752052.6108909425,752052.6108909429,752052.6108909431,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,752052.6108909432,274711.5043082257,274711.504308226,274711.5043082263,274711.5043082265,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268,274711.5043082268
2278,2278,16618662.0,0.9995027924774801,1.0004974548608188,673853.4159652314,673853.4159652316,673853.415965232,673853.4159652322,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,673853.4159652325,513374.57503312535,513374.57503312564,513374.5750331259,513374.57503312617,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646,513374.57503312646
2279,2279,16619279.0,0.9990031909716848,1.000997803648,759947.2319832783,759947.2319832785,759947.2319832789,759947.2319832791,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,759947.2319832795,266823.9721953575,266823.9721953578,266823.9721953581,266823.97219535836,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586,266823.9721953586
2280,2280,16619789.0,0.999402852192261,1.0005975046063047,693400.3146245426,693400.3146245428,693400.3146245432,693400.3146245434,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,693400.3146245438,493837.8641439175,493837.86414391774,493837.86414391804,493837.8641439183,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186,493837.8641439186
2281,2281,16620684.0,0.999103091290782,1.0008977138766124,740545.7618253736,740545.761825374,740545.7618253742,740545.7618253744,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,740545.7618253748,286208.71963921905,286208.71963921934,286208.71963921963,286208.7196392199,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016,286208.71963922016
2282,2282,16621374.0,0.9988034202995907,1.0011980132187077,800911.4956935508,800911.4956935511,800911.4956935514,800911.4956935517,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,800911.495693552,225902.75645386116,225902.75645386142,225902.75645386172,225902.75645386198,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224,225902.75645386224
2283,2283,16622187.0,0.9990031909716848,1.000997803648,759364.8795140716,759364.8795140719,759364.8795140722,759364.8795140724,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,759364.8795140728,267405.7884116527,267405.788411653,267405.7884116533,267405.7884116536,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383,267405.78841165383
2284,2284,16622883.0,0.9987035499445962,1.0012981330200295,813516.7660515419,813516.7660515421,813516.7660515424,813516.7660515427,813516.766051543,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,813516.7660515431,213312.84553092142,213312.8455309217,213312.845530922,213312.84553092226,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252,213312.84553092252
2285,2285,16624007.0,0.9986036895756386,1.0013982628333316,677209.3287516424,677209.3287516427,677209.328751643,677209.3287516432,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,677209.3287516435,205048.0111186219,205048.01111862218,205048.01111862244,205048.01111862273,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296,205048.01111862296
2286,2286,16625421.0,0.999203001599911,1.000797634113201,676386.372675877,676386.3726758773,676386.3726758775,676386.3726758778,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,676386.3726758781,374626.2740979394,374626.27409793966,374626.27409793995,374626.2740979402,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405,374626.2740979405
2287,2287,16625933.0,0.9993029219000711,1.0006975643567653,661374.9399189904,661374.9399189907,661374.939918991,661374.9399189913,661374.9399189915,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,661374.9399189916,389627.1778307297,389627.17783073,389627.1778307302,389627.1778307305,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074,389627.17783073074
2288,2288,16626399.0,0.9988034202995907,1.0011980132187077,759901.4115653182,759901.4115653185,759901.4115653188,759901.411565319,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,759901.4115653194,291190.1788871015,291190.17888710176,291190.17888710205,291190.1788871023,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026,291190.1788871026
2289,2289,16627307.0,0.999203001599911,1.000797634113201,680749.8165348747,680749.816534875,680749.8165348753,680749.8165348755,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,680749.8165348759,370266.10004872613,370266.1000487264,370266.1000487267,370266.100048727,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724,370266.10004872724
2290,2290,16627826.0,0.9989033006416206,1.001097903428365,729744.5846843526,729744.584684353,729744.5846843532,729744.5846843536,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,729744.5846843538,321314.5175931023,321314.5175931026,321314.5175931029,321314.51759310317,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034,321314.5175931034
