,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
509,511,13223818.0,0.9999026535686368,1.0000973559086135,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,17854.48054247679,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084,11566.849191740084
510,512,13224553.0,1.000302674628223,0.9996974169559872,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,16855.141417656578,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692,12566.349191830692
511,513,13225485.0,1.0017040090123468,0.9982988896949441,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,13885.402647685534,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644,15539.214215290644
512,514,13226098.0,0.9980047370127589,1.0019992520208003,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,21881.466148218493,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255,7357.761583591255
513,515,13227871.0,1.0009030062984088,0.9990978083863008,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,15580.390479933818,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713,13841.956380528713
514,516,13229905.0,1.0000026438339937,0.9999973561729961,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,17611.116367887527,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588,11810.211244418588
515,517,13232605.0,1.0015036982576582,0.998498559455872,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,14174.077039635516,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985,15250.061908937985
516,518,13234535.0,1.0007028557202362,0.9992976379389561,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,15966.86629971653,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613,13455.143833847613
517,519,13235321.0,1.0010030965990384,0.9989979085954415,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,15274.009432810564,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516,14148.65208087516
518,520,13236345.0,1.0006027954406922,0.9993975677027499,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,16273.509432747347,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906,13148.281289270906
519,521,13237397.0,1.0005027451661754,0.9994975074595204,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,16551.364924271194,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866,12870.263470258866
520,522,13237941.0,1.0011031969086985,0.9988980187935619,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,15052.411521018248,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301,14370.503875350301
521,523,13239709.0,1.000402704895686,0.999597457210266,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,16665.86771317397,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305,12755.70387844305
522,524,13240819.0,0.9995027924774801,1.0004974548608188,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,18664.86771306966,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056,10756.660702468056
523,525,13243884.0,0.999402852192261,1.0005975046063047,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,18854.20144151168,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366,10567.41585321366
524,526,13249957.0,0.9990031909716848,1.000997803648,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,19854.752796155353,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579,9381.457047402579
525,527,13253841.0,1.000402704895686,0.999597457210266,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,16695.11172285389,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174,12726.44630546174
526,528,13255123.0,1.000402704895686,0.999597457210266,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,658.7980451571066,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924,495.3392438257924
527,529,13282808.0,1.000402704895686,0.999597457210266,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,651.6699633872947,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788,502.4707088259788
