,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,MKR-slippagemap_12,MKR-slippagemap_13,MKR-slippagemap_14,MKR-slippagemap_15,MKR-slippagemap_16,MKR-slippagemap_17,MKR-slippagemap_18,MKR-slippagemap_19,MKR-slippagemap_20
1213,1213,13439924.0,0.0003967086637599144,2520.7415197899327,18299.616786750183,43545.60143725428,68640.57077034836,81131.70765985826,106001.84713793783,130723.21959136098,143028.396433042,167528.28610855952,191881.6236626212,203878.94218093445,227765.877961359,251509.92862239553,263328.63874771615,286859.9622964853,310250.5273761187,321893.28870033025,345074.29381253966,368116.63600181346,379586.06777654507,402421.96995963797,17.852393492210272,27.804799377296728,32.75865501484529,42.57125285431405,52.274663109735556,57.10458018146055,66.72105573970023,76.28000818967276,81.0380209511861,90.51133306794644,99.92797823966882,104.61515667520386,113.94743668449246,123.22389314134546,127.84129216797201,137.03463934856077,146.17299433722243,150.7216527162582,159.77813574356654,168.78044491507896
1214,1214,13440556.0,0.00040306642388916465,2480.9806541340204,22457.13916828451,47476.94065283931,72347.08013091887,84726.30610588558,109373.62942602308,133873.51910154056,146068.4521951851,170224.1751739155,194111.11095434002,206000.94332961502,229673.87174069718,253205.19528946636,264918.01977455046,288238.5216933113,311419.5268055207,322957.97865783627,345931.3007695261,368767.20295261906,380133.87813656963,402765.18905996333,16.269992983038374,26.312370227648206,31.311009737073284,41.26341562215974,51.15628861995086,56.02986909917706,65.73327935459857,75.37864633737595,80.17967198456324,89.73862443453577,99.24039781216517,103.96994931280945,113.38659448453183,122.74691176141997,127.40605292935547,136.68250938620847,145.9034767802045,150.49325559342378,159.63161058208544,168.71530240721845
1215,1215,13441134.0,0.0004038329397288664,2476.271501456519,18466.899598731165,43486.70108328597,68356.84056136553,80736.06653633223,105383.38985646973,129883.27953198721,142078.21262563174,166233.93560436214,190120.87138478667,202010.70376006167,225683.63217114384,249214.955719913,260927.78020499708,284248.28212375793,307429.28723596735,318967.7390882829,341941.0611999728,364776.9633830657,376143.6385670163,398774.94949041,17.879997169096985,27.922374413706812,32.921013923131895,42.87341980821835,52.76629280600947,57.639873285235666,67.34328354065717,76.98865052343457,81.78967617062185,91.34862862059438,100.85040199822379,105.57995349886805,114.99659867059044,124.35691594747857,129.01605711541407,138.29251357226707,147.5134809662631,152.10325977948239,161.24161476814405,170.32530659327705
1216,1216,13441644.0,0.0004093623057127398,2442.823840995575,15076.200831491728,39946.34030957129,64667.712762994444,76972.8896046755,101472.77928019298,125826.11683425466,137823.4353525679,161710.37113299244,185454.421794029,197273.1319193496,220804.45546811877,244195.02054775218,255837.7818719637,279018.7869841731,302061.1291734469,313530.5609481785,336366.4631312715,359065.76643992256,370364.44923861575,392860.38586821366,19.329425296588546,29.43223481077128,34.460954893645614,44.47325156480619,54.42565744989265,59.3795130874412,69.19211092690996,78.89552118233146,83.72543825405647,93.34191381229614,102.90086626226868,107.658879023782,117.13219114054235,126.54883631226474,131.23601474779977,140.56829475708838,149.84475121394138,154.46215024056792,163.6554974211567,172.79385240981836
1217,1217,13442263.0,0.00040250255388984366,2484.456285645528,13020.904860595032,38115.874193689124,63060.73222233642,75477.15056127858,100198.52301470173,124772.01879357664,137003.58953190027,161356.92708596194,185315.62789480455,197241.18138469974,220985.23204573628,244587.25158183824,256335.26571982604,279725.8307994595,302976.4797435782,314549.5972358804,337591.9394251542,360496.44819295005,371897.27338297875,394596.57669162983,20.037911595784415,30.050208266944985,35.03387505808413,44.95646978958,54.76906762904876,59.62804992826149,69.30239495619526,78.91887051443494,83.70551570416755,93.23583572592081,102.70914784268115,107.42453238364864,116.81297144993859,126.14525145922717,130.79043663174906,140.03910694270672,149.2324541232955,153.80848512899618,162.9194674909929,171.97595051830123
1218,1218,13442911.0,0.0004056947570593248,2464.9073782675723,21445.05985214064,46389.917880787936,71185.5621946968,83527.70867315325,108101.20445202816,132527.70828399633,144686.11274441346,168644.81355325607,192460.19941842623,204314.4177041878,227916.43724028976,251377.27586336166,263055.016457911,286305.6654020297,309417.2347466475,320921.1250836057,343825.63385140157,366593.13422538084,377925.76235008135,400489.2846777028,16.702108376801476,26.77465663497469,31.78831379671018,41.77062009727441,51.69321482877027,56.63223218901284,66.36479496745177,76.03913999538554,80.85458990643794,90.44226074335782,99.97258076511109,104.71634138122715,114.16127742283891,123.54971648912885,128.22285533048193,137.52718167093934,146.775851981897,151.37942034926647,160.54523016818646,169.65621253018318
1219,1219,13443768.0,0.0004007355213251956,2495.411429196722,22277.818577792135,47372.787910886225,72317.64593953353,84734.06427847568,109455.43673189884,134028.93251077374,146260.50324909735,170613.84080315905,194572.54161200166,206498.09510189685,230242.1457629334,253844.16529903535,265592.1794370232,288982.74451665656,312233.3934607753,323806.51095307746,346848.85314235126,369753.3619101472,381154.1871001758,403853.49040882697,16.32015111840301,26.332447789563584,31.316114580702727,41.238709312198594,51.05130715166736,55.910289450880086,65.58463447881387,75.20111003705354,79.98775522678615,89.5180752485394,98.99138736529974,103.70677190626724,113.09521097255718,122.42749098184576,127.07267615436766,136.32134646532532,145.5146936459141,150.09072465161478,159.2017070136115,168.25819004091983
1220,1220,13444291.0,0.0004054514253782744,2466.3866924799413,22639.612615265418,47584.47064391272,72380.11495782158,84722.26143627803,109295.75721515293,133722.2610471211,145880.66550753824,169839.36631638085,193654.752181551,205508.97046731258,229110.99000341454,252571.82862648644,264249.56922103575,287500.2181651545,310611.7875097722,322115.67784673045,345020.1866145264,367787.6869885056,379120.31511320616,401683.83744082757,16.21760286076642,26.290151118939633,31.303808280675124,41.28611458123935,51.208709312735216,56.147726672977775,65.88028945141671,75.55463447935048,80.37008439040288,89.95775522732276,99.48807524907603,104.2318358651921,113.67677190680385,123.0652109730938,127.73834981444689,137.04267615490429,146.29134646586195,150.8949148332314,160.0607246521514,169.17170701414813
1221,1221,13444941.0,0.00039909595108055917,2505.663105056523,18227.55965263361,43397.92322805014,68417.72471260495,80871.44585174235,105667.09016565121,130314.4134857887,142582.73242298258,167009.23625495072,191164.95923368112,203126.34152421047,226941.72738938063,250614.65580046282,262397.9652112442,285858.8038343161,309179.3057530769,320787.1933729841,343898.7627176019,366872.08482929174,378307.161822356,401074.66219633527,17.912910533914697,27.895216834478923,32.863955928426236,42.75682892621735,52.489391704656285,57.33381966086506,66.97918664364245,76.56685748056235,81.33916474080226,90.84093811843167,100.28587416004342,104.98713479079832,114.34745206768646,123.65177840814385,128.28304969247495,137.50401708647098,146.66982690539098,151.23215088835192,160.31584271348495,169.3451983150488
1222,1222,13446171.0,0.00040097602275633424,2493.914706235893,20918.259886669395,46013.22921976348,70958.08724841078,83374.50558735295,108095.8780407761,132669.373819651,144900.94455797464,169254.2821120363,193212.98292087892,205138.5364107741,228882.58707181065,252484.6066079126,264232.62074590044,287623.1858255338,310873.8347696526,322446.9522619548,345489.2944512286,368393.80321902444,379794.6284090531,402493.9317177042,16.8651541382702,26.87745080943077,31.861117600569916,41.78371233206578,51.59631017153455,56.455292470747274,66.12963749868105,75.74611305692072,80.53275824665333,90.0630782684066,99.53639038516692,104.25177492613442,113.64021399242436,122.97249400171296,127.61767917423485,136.8663494851925,146.05969666578127,150.63572767148196,159.74671003347868,168.80319306078704
1223,1223,13448038.0,0.000406872920458883,2457.769858146792,15355.620746079807,40300.478774727104,65096.12308863597,77438.26956709241,102011.76534596733,126438.2691779355,138596.67363835263,162555.37444719524,186370.7603123654,198224.97859812697,221826.99813422892,245287.83675730083,256965.57735185014,280216.22629596887,303327.79564058664,314831.68597754487,337736.19474534073,360503.69511932,371836.3232440205,394399.845571642,19.176257193784124,29.248805451957338,34.26246261369283,44.24476891425706,54.16736364575292,59.10638100599549,68.83894378443442,78.51328881236819,83.32873872342059,92.91640956034047,102.44672958209374,107.1904901982098,116.63542623982156,126.0238653061115,130.69700414746458,140.001330487922,149.25000079887965,153.85356916624912,163.0193789851691,172.13036134716583
1224,1224,13448751.0,0.000406547568547956,2459.736762346522,16941.508210196847,41886.366238844144,66682.01055275301,79024.15703120946,103597.65281008437,128024.15664205253,140182.56110246966,164141.26191131226,187956.64777648245,199810.86606224402,223412.88559834595,246873.72422141786,258551.4648159672,281802.11376008595,304913.68310470367,316417.5734416619,339322.08220945776,362089.58258343703,373422.2107081376,395985.733035759,18.531215543512634,28.603763801685847,33.61742096342134,43.599727263985564,53.522321995481434,58.46133935572399,68.19390213416293,77.8682471620967,82.68369707314909,92.27136791006899,101.80168793182224,106.5454485479383,115.99038458955006,125.37882365584001,130.0519624971931,139.3562888376505,148.60495914860815,153.20852751597764,162.3743373348976,171.48531969689435
1225,1225,13449595.0,0.00040266357906316286,2483.462751527218,24633.57778648935,49653.37927104415,74523.51874912372,86902.74472409041,111550.06804422791,136049.9577197454,148244.89081338994,172400.61379212033,196287.54957254487,208177.38194781984,231850.31035890203,255381.63390767117,267094.4583927553,290414.96031151613,313595.96542372555,325134.4172760411,348107.73938773095,370943.64157082385,382310.3167547745,404941.6276781682,15.393118472621456,25.435495717231284,30.434135226656366,40.38654111174282,50.27941410953394,55.152994588760144,64.85640484418164,74.50177182695904,79.30279747414632,88.86174992411885,98.36352330174826,103.09307480239252,112.50971997411492,121.87003725100304,126.52917841893856,135.80563487579155,145.0266022697876,149.61638108300687,158.75473607166853,167.83842789680153
1226,1226,13450973.0,0.00039913586067566724,2505.412563800143,17950.327191408316,43120.690766824846,68140.49225137965,80594.21339051705,105389.85770442591,130037.18102456341,142305.49996175728,166732.00379372542,190887.72677245582,202849.10906298517,226664.49492815536,250337.42333923752,262120.73275001885,285581.5713730908,308902.0732918516,320509.9609117588,343621.5302563766,366594.85236806644,378029.9293611307,400797.42973510997,18.023566199683415,28.00587250024764,32.974611594194954,42.86748459198607,52.600047370424996,57.44447532663377,67.08984230941117,76.67751314633105,81.44982040657098,90.95159378420038,100.39652982581214,105.09779045656704,114.45810773345518,123.76243407391257,128.39370535824366,137.6146727522397,146.7804825711597,151.34280655412064,160.42649837925367,169.45585398081752
1227,1227,13452303.0,0.0004009359291634179,2494.1640977065163,21219.738842387243,46314.70817548133,71259.56620412863,83675.9845430708,108397.35699649395,132970.85277536887,145202.42351369248,169555.76106775415,193514.46187659676,205440.01536649195,229184.06602752852,252786.08556363045,264534.09970161825,287924.6647812517,311175.31372537045,322748.4312176726,345790.7734069464,368695.28217474226,380096.10736477096,402795.41067342204,16.744270668239842,26.756567339400412,31.74023413053956,41.662828862035425,51.47542670150419,56.33440900071692,66.00875402865069,75.62522958689037,80.41187477662298,89.94219479837624,99.41550691513658,104.13089145610407,113.51933052239401,122.8516105316826,127.49679570420449,136.74546601516215,145.93881319575092,150.5148442014516,159.62582656344833,168.68230959075666
1228,1228,13452886.0,0.0004054514253782744,2466.3866924799413,22719.854862187694,47664.71289083499,72460.35720474386,84802.50368320031,109375.99946207521,133802.5032940434,145960.90775446052,169919.6085633031,193734.9944284733,205589.21271423486,229191.23225033682,252652.07087340872,264329.81146795803,287580.4604120768,310692.0297566945,322195.92009365273,345100.42886144866,367867.9292354279,379200.55736012844,401764.07968774985,16.185066842145513,26.25761510031873,31.27127226205422,41.25357856261844,51.176173294114314,56.11519065435687,65.8477534327958,75.52209846072958,80.33754837178198,89.92521920870186,99.45553923045513,104.1992998465712,113.64423588818295,123.0326749544729,127.70581379582597,137.01014013628338,146.25881044724105,150.8623788146105,160.0281886335305,169.13917099552722
1229,1229,13453525.0,0.00041030487542785576,2437.2120827402423,22655.61783418893,47451.2621480978,72098.5854682353,84366.90440542916,108793.40823739732,132949.1312161277,144910.51350665707,168725.89937182722,192398.82778290941,204182.13719369075,227642.97581676266,250963.47773552348,262571.3653554307,285682.93470004847,308656.25681173836,320091.33380480256,342858.83417878184,365490.14510217553,376754.9846311038,399183.53754104086,16.253055632786353,26.386217494606175,31.430045669905052,41.47242291451488,51.454729215079105,56.42346830902642,66.31634130681753,76.04890408525647,80.89333204146524,90.53869902424263,100.12636986116253,104.89867712140244,114.40045049903185,123.8453865406436,128.54664717139852,137.90696444828663,147.21129078874404,151.84256207307513,161.06352946707116,170.22933928599116
1230,1230,13454036.0,0.000405816477657691,2464.1680539238896,20840.989246727957,45785.84727537526,70581.49158928412,82923.63806774057,107497.13384661547,131923.63767858365,144082.04213900078,168040.7429478434,191856.12881301355,203710.34709877512,227312.36663487708,250773.20525794898,262450.9458524983,285701.59479661705,308813.16414123477,320317.054478193,343221.5632459889,365989.06361996813,377321.6917446687,399885.2140722901,16.94722199148006,27.019770249653273,32.033427411388764,42.01573371195299,51.93832844344886,56.87734580369142,66.60990858213034,76.28425361006413,81.09970352111652,90.68737435803641,100.21769437978966,104.96145499590574,114.4063910375175,123.79483010380744,128.46796894516052,137.77229528561793,147.0209655965756,151.62453396394505,160.79034378286505,169.90132614486177
1231,1231,13454554.0,0.00039877681794635886,2507.6683372665716,19905.547445493015,45075.911020909545,70095.71250546434,82549.43364460174,107345.0779585106,131992.40127864812,144260.72021584198,168687.22404781013,192842.94702654053,204804.32931706987,228619.71518224003,252292.64359332222,264075.95300410356,287536.79162717547,310857.2935459363,322465.18116584356,345576.7505104613,368550.0726221512,379985.14961521537,402752.64998919464,17.243461564727088,27.225767865291314,32.19450695923862,42.087379957029746,51.81994273546867,56.66437069167745,66.30973767445485,75.89740851137473,80.66971577161466,90.17148914924407,99.61642519085582,104.31768582161072,113.67800309849885,122.98232943895624,127.61360072328735,136.8345681172834,146.00037793620336,150.56270191916434,159.64639374429734,168.6757493458612
1232,1232,13455144.0,0.000397860730972509,2513.442323286479,24863.053097126452,50033.41667254298,75053.21815709778,87506.93929623518,112302.58361014405,136949.90693028155,149218.2258674754,173644.72969944356,197800.45267817396,209761.8349687033,233577.2208338735,257250.14924495565,269033.458655737,292494.2972788089,315814.7991975697,327422.686817477,350534.2561620947,373507.5782737846,384942.65526684886,407710.1556408281,15.268718775149601,25.251025075713827,30.21976416966114,40.112637167452256,49.84519994589119,54.689627902099964,64.33499488487736,73.92266572179724,78.69497298203717,88.19674635966658,97.64168240127833,102.34294303203323,111.70326030892136,121.00758664937877,125.63885793370986,134.8598253277059,144.0256351466259,148.58795912958684,157.67165095471984,166.70100655628372
1233,1233,13455674.0,0.00039182009253099954,2552.191730496524,19171.445626440254,44569.35346494776,69815.33811545186,82381.64285350103,107401.44433805584,132271.5838161354,144650.8097911021,169298.13311123961,193798.0227867571,205992.95588040163,230148.67885913202,254035.61463955656,265925.44701483153,289598.3754259137,313129.6989746829,324842.523459767,348163.0253785278,371344.03049073723,382882.4823430528,405855.80445474264,17.447073373286777,27.339946371077897,32.2135268503041,41.9169371057256,51.562304088503,56.36332973569028,65.92228218566281,75.42405556329221,80.15360706393648,89.57025223565887,98.93056951254701,103.58971068048251,112.86616713733551,122.08713453133153,126.67691334455083,135.8152683332125,144.8989601583455,149.4204097395566,158.422718911069,167.3711789758973
1234,1234,13456220.0,0.00039084181456970087,2558.5798722712275,24605.142991913755,50003.05083042126,75249.03548092536,87815.34021897454,112835.14170352934,137705.2811816089,150084.50715657562,174731.8304767131,199231.72015223058,211426.65324587512,235582.3762246055,259469.31200503005,271359.144380305,295032.0727913872,318563.3963401564,330276.2208252405,353596.7227440013,376777.7278562107,388316.1797085263,411289.5018202162,15.320560565816473,25.21343356360759,30.087014042833793,39.790424298255296,49.43579128103269,54.23681692821997,63.7957693781925,73.29754275582191,78.02709425646617,87.44373942818856,96.8040567050767,101.4631978730122,110.7396543298652,119.96062172386122,124.55040053708052,133.68875552574218,142.77244735087518,147.29389693208628,156.2962061035987,165.244666168427
1235,1235,13456740.0,0.0003918592745402526,2551.9365368428403,19080.78682257214,44478.694661079644,69724.67931158374,82290.98404963293,107310.78553418773,132180.92501226728,144560.150987234,169207.47430737148,193707.36398288896,205902.29707653352,230058.02005526389,253944.95583568845,265834.7882109634,289507.7166220456,313039.0401708148,324751.8646558988,348072.3665746597,371253.3716868691,382791.82353918464,405765.14565087453,17.482599242304847,27.375472240095963,32.249052719322165,41.95246297474367,51.597829957521064,56.398855604708345,65.95780805468088,75.45958143231029,80.18913293295455,89.60577810467694,98.96609538156507,103.62523654950057,112.90169300635357,122.1226604003496,126.71243921356889,135.85079420223056,144.93448602736356,149.45593560857463,158.45824478008709,167.40670484491534
1236,1236,13457406.0,0.00038333293047113694,2608.6983937720815,15001.576622206543,40706.07994398523,66256.82586497026,78974.82760224678,104296.65951661451,129467.02309203104,141995.68768707596,166940.54571572324,191736.19002963213,204078.33650808857,228651.83228696347,253078.33611893162,265236.74057934876,289195.44138819136,313010.8272533615,324865.0455391231,348467.0650752251,371927.903698297,383605.64429284626,406856.293236965,18.82332942420295,28.497674452136724,33.313124363189125,42.90079520010901,52.43111522186227,57.17487583797834,66.61981187959009,76.00825094588004,80.68138978723313,89.98571612769052,99.23438643864819,103.83795480601766,113.00376462493765,122.11474698693436,126.64978043303161,135.67913603459547,144.65448031511926,149.1219992505834,158.0169317252723,166.85865729159502
1237,1237,13457996.0,0.0003799365734115188,2632.018262998006,21262.91571134665,47044.64481378465,72672.15399505298,85428.3650207581,110826.2728592656,136072.2575097697,148638.5622478189,173658.3637323737,198528.50321045326,210907.72918541994,235555.05250555745,260054.94218107493,272249.8752747195,296405.59825344983,320292.5340338744,332182.36640914937,355855.29482023156,379386.61836900073,391099.44285408483,414419.94477284566,16.300254618883883,25.94562160166128,30.746647248848557,40.30559969882109,49.807373076450496,54.536924577094766,63.95356974881715,73.31388702570528,77.97302819364079,87.24948465049378,96.47045204448982,101.0602308577091,110.19858584637076,119.28227767150378,123.80372725271486,132.8060364242273,141.75449648905555,146.20863366837068,155.07692261727658,163.89216401512058
1238,1238,13458963.0,0.00038637310148071356,2588.171889211901,23737.111851330694,49342.77014501282,74795.26188432962,87464.35708594556,112688.81553553324,137762.38831381762,150242.8743614541,175091.80822182243,199792.10232443048,212086.7877130747,236565.78775342193,260773.69292126724,272761.04913723434,296628.14968233946,320352.48342957,332161.3800837494,355673.1634938286,379044.30546097993,390677.3993990372,413839.1550987372,15.674707305154723,25.42840416774761,30.283351711698586,39.94966343453575,49.55815372537756,54.340823964571996,63.8632302713431,73.32867582084874,78.04014515408642,87.42078819075036,96.74531870767714,101.38664671389036,110.62763727191029,119.81335048117688,124.38558146820127,133.48899836594168,142.53796104998563,147.04212371635015,156.0100152004627,164.92426286024138
1239,1239,13459879.0,0.0003870691645296227,2583.5176026362833,19884.071148990864,45489.72944267299,70942.2211819898,83611.31638360574,108835.77483319341,133909.3476114778,146389.83365911426,171238.7675194826,195939.06162209067,208233.74701073486,232712.7470510821,256920.6522189274,268908.00843489455,292775.1089799996,316499.44272723014,328308.33938140963,351820.1227914888,375191.2647586401,386824.3586966974,409986.1143963974,17.16481144666126,26.918508309254147,31.773455853205128,41.43976757604229,51.0482578668841,55.83092810607854,65.35333441284963,74.81877996235528,79.53024929559295,88.91089233225689,98.23542284918369,102.87675085539689,112.11774141341682,121.30345462268342,125.8756856097078,134.97910250744823,144.02806519149217,148.5322278578567,157.50011934196925,166.41436700174793
1240,1240,13460562.0,0.00037521715999194917,2665.123311581636,22302.924097496023,48161.96957914432,73999.10747166724,86859.66173786382,112465.32003154594,137917.81177086275,150586.90697247867,175811.36542206636,200884.93820035073,213365.42424798722,238214.35810835555,262914.6522109636,275209.3375996078,299688.33763995505,323896.24280780036,335883.59902376746,359750.6995688726,383475.0333161031,395283.92997028254,418795.71338036173,15.862659591958082,25.471149882799885,30.253820121994323,39.776226428765426,49.241671978271064,53.953141311508745,63.33378434817268,72.65831486509947,77.29964287131268,86.54063342933262,95.72634663859921,100.2985776256236,109.40199452336402,118.45095720740797,122.95511987377249,131.92301135788503,140.8372590176637,145.27436689363606,154.10875042883694,162.89028902152708
1241,1241,13461063.0,0.00037989858355316346,2632.2814648243057,21426.11784778283,47263.25574030574,72945.84226999326,85729.46830018444,111181.96003950125,136482.20208517186,149075.51369070486,174149.08646898926,199072.67559477274,211478.50637699405,236178.8004796021,260731.34408064725,272952.4859085935,297160.3910764389,321099.196906146,333014.8478375111,356739.1815847416,380321.60297726013,392059.8616490002,415431.0036161516,16.29107688928082,25.957388612117988,30.76883959971794,40.34854914215423,49.87095544892533,54.610777085164976,64.04787033166865,73.42851336833259,78.09777177709869,87.39437189147259,96.63536244949252,101.23510788444288,110.3933066457835,119.49672354352393,124.02799137077386,133.0498488939324,142.01774037804495,146.48154963573486,155.36909591379595,164.20347944899686
1242,1242,13461593.0,0.0003934297720159083,2541.7496873103064,23328.855863554007,48705.10818019708,73929.56662978476,86485.15719801917,111483.62545570562,136332.55931607395,148701.2309124038,173327.53880732623,197806.53884767345,209991.07353689865,234001.8002314859,257868.90077659098,269748.860283091,293402.13117800094,316913.91458808014,328617.01318525133,351918.1504932887,375079.90619298874,386608.77701987687,409563.02251445514,15.893359648058054,25.837279519011815,30.786911565920736,40.54060842851362,50.23596112180844,55.06186769530177,64.67035798614357,74.22137292556026,78.9754345321091,88.44088008161475,97.84970597363788,102.53299245151636,111.85752296844316,121.12627659980816,125.7398415326763,134.9255547419429,144.05632143745456,148.6012026267077,157.65016531075165,166.64499938914815
1243,1243,13462405.0,0.0003884262122024008,2574.491547133078,25186.09081896601,50715.05147344685,76091.30379008994,88722.4506341446,113871.35280791202,138869.82106559846,151312.92414374548,176087.42652229662,200713.73441721906,212971.59262962,237377.2691467915,261387.99584137872,273339.4454551187,297135.05589298386,320788.32678789383,332561.85152623284,356003.20879514416,379304.3461031816,390902.59441093024,413994.97262976976,15.131132990055262,24.96492840810938,29.83446189955707,39.529814592851885,49.16717215394517,53.96421145718702,63.5152263966037,73.00910963939221,77.7347335526582,87.14355944468133,96.49610433132591,101.15137643948661,110.42013007085161,119.6334404386701,124.21940821298635,133.350174908498,142.42632392500107,146.9440187817951,155.9388528601916,164.8798821899621
1244,1244,13463967.0,0.0003871078714460757,2583.259276708612,19557.09461861974,45162.75291230187,70615.24465161868,83284.3398532346,108508.79830282228,133582.37108110668,146062.85712874314,170911.79098911147,195612.08509171952,207906.77048036375,232385.77052071097,256593.67568855628,268581.03190452344,292448.1324496285,316172.466196859,327981.36285103846,351493.14626111765,374864.28822826897,386497.3821663263,409659.13786602626,17.291387502336548,27.045084364929433,31.900031908880415,41.56634363171758,51.17483392255939,55.957504161753825,65.47991046852492,74.94535601803057,79.65682535126824,89.03746838793218,98.36199890485898,103.00332691107218,112.24431746909211,121.4300306783587,126.00226166538309,135.10567856312352,144.15464124716746,148.65880391353198,157.62669539764454,166.54094305742322
1245,1245,13464664.0,0.0003888925801038167,2571.4041644431613,22611.54883195052,48140.509486431365,73516.76180307443,86147.90864712911,111296.81082089653,136295.27907858297,148738.38215673,173512.88453528113,198139.19243020358,210397.0506426045,234802.72715977603,258813.45385436324,270764.90346810326,294560.51390596834,318213.7848008783,329987.3095392174,353428.6668081287,376729.8041161661,388328.0524239147,411420.43064275425,16.131783981535904,25.965579399590023,30.835112891037713,40.530465584332525,50.167823145425814,54.96486244866767,64.51587738808435,74.00976063087285,78.73538454413884,88.14421043616197,97.49675532280655,102.15202743096725,111.42078106233225,120.63409143015075,125.22005920446699,134.35082589997864,143.42697491648173,147.94466977327573,156.93950385167224,165.88053318144273
1246,1246,13465458.0,0.00039319379675092377,2543.2751184359845,24569.219478633106,49945.47179527618,75169.93024486386,87725.52081309826,112723.98907078472,137572.92293115304,149941.59452748287,174567.9024224053,199046.90246275254,211231.43715197776,235242.16384656497,259109.2643916701,270989.2238981701,294642.4947930801,318154.2782031592,329857.3768003304,353158.51410836785,376320.2698080678,387849.140634956,410803.3861295343,15.405490244751837,25.349410115705595,30.29904216261452,40.0527390252074,49.74809171850222,54.57399829199555,64.18248858283735,73.73350352225404,78.4875651288029,87.95301067830853,97.36183657033166,102.04512304821014,111.36965356513694,120.63840719650194,125.25197212937009,134.43768533863667,143.56845203414835,148.1133332234015,157.16229590744544,166.15712998584192
1247,1247,13465972.0,0.00039323311613059884,2543.020816354349,24302.345684411797,49678.598001054874,74903.05645064256,87458.64701887696,112457.1152765634,137306.04913693175,149674.72073326158,174301.02862818402,198780.02866853122,210964.56335775644,234975.29005234368,258842.39059744877,270722.3501039488,294375.62099885877,317887.4044089379,329590.5030061091,352891.6403141465,376053.3960138465,387582.2668407347,410536.51233531296,15.510435157742979,25.45435502869674,30.403987075605663,40.157683938198545,49.85303663149336,54.678943204986695,64.2874334958285,73.83844843524518,78.59251004179403,88.05795559129967,97.4667814833228,102.15006796120129,111.47459847812809,120.74335210949309,125.35691704236122,134.54263025162783,143.67339694713948,148.21827813639263,157.26724082043657,166.26207489883308
1248,1248,13466620.0,0.0003881544225805789,2576.294231949412,13731.001385681117,39336.65967936324,64789.15141868005,77458.24662029598,102682.70506988367,127756.27784816806,140236.76389580453,165085.69775617286,189785.9918587809,202080.67724742513,226559.67728777233,250767.58245561767,262754.93867158476,286622.0392166899,310346.37296392035,322155.26961809985,345667.05302817904,369038.19499533036,380671.2889333876,403833.04463308764,19.549961005560544,29.30365786815343,34.15860541210441,43.82491713494157,53.43340742578338,58.21607766497782,67.73848397174892,77.20392952125457,81.91539885449224,91.29604189115618,100.62057240808296,105.26190041429618,114.50289097231611,123.6886041815827,128.2608351686071,137.36425206634752,146.41321475039146,150.91737741675598,159.8852689008685,168.79951656064722
1249,1249,13467164.0,0.00038932057589703,2568.5773162538585,20198.767926654768,45727.72858113561,71103.98089777869,83735.12774183335,108884.02991560077,133882.49817328723,146325.60125143424,171100.1036299854,195726.41152490783,207984.26973730876,232389.94625448025,256400.6729490675,268352.1225628075,292147.7330006726,315801.0038955826,327574.52863392164,351015.8859028329,374317.02321087033,385915.271518619,409007.6497374585,17.070653773302187,26.904449191356306,31.773982682803997,41.46933537609881,51.10669293719209,55.903732240433946,65.45474717985063,74.94863042263913,79.67425433590512,89.08308022792825,98.43562511457283,103.09089722273353,112.35965085409853,121.57296122191703,126.15892899623327,135.28969569174492,144.365844708248,148.883539565042,157.87837364343852,166.819402973209
1250,1250,13467832.0,0.0003938233788785414,2539.2093350263212,21253.80767103863,46630.05998768171,71854.51843726939,84410.1090055038,109408.57726319025,134257.51112355856,146626.1827198884,171252.49061481084,195731.49065515806,207916.0253443833,231926.7520389705,255793.8525840756,267673.81209057564,291327.0829854856,314838.86639556475,326541.96499273594,349843.1023007734,373004.85800047335,384533.72882736154,407487.97432193975,16.710168312847646,26.654088183801406,31.60372023071033,41.35741709330321,51.05276978659803,55.87867636009136,65.48716665093316,75.03818159034985,79.7922431968987,89.25768874640434,98.66651463842747,103.34980111630595,112.67433163323275,121.94308526459776,126.5566501974659,135.7423634067325,144.87313010224415,149.4180112914973,158.46697397554124,167.46180805393774
