,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,YFI-slippagemap_12,YFI-slippagemap_13,YFI-slippagemap_14,YFI-slippagemap_15,YFI-slippagemap_16,YFI-slippagemap_17,YFI-slippagemap_18,YFI-slippagemap_19,YFI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
3943,3943,16274140.0,4.476874089446464,0.22337014175970346,0.049916818372134006,0.1397527302910322,0.22905126691217664,0.2735937306200618,0.3622787965371679,0.45043337137000394,0.4943127185216132,0.5816775007755698,0.668519690754599,0.711745790440238,0.7978099459434924,0.8842490269807789,0.9272744780231572,1.0129391363538176,1.0980913720529604,1.1404762891139555,1.2248656299171727,1.3090042730817208,1.3508846703778528,1.434269502201059,0.6912504993854584,1.044785368052384,1.218792949879469,1.4112698963554444,1.478022576377349,1.511249030145081,1.5774036621492635,1.6431625730373114,1.675894374095934,1.7410641414762191,1.805844078930915,1.8380885915632184,1.9022881533768727,1.9661036916926895,1.9978681701479963,2.0611119723475912,2.1239774681626487,2.1552690580774962,2.2175713315196877,2.279500927725041
3944,3944,16275318.0,4.524126546090126,0.22103714160343887,0.06309295179608475,0.15239148841722922,0.24134299562283085,0.28561901804222045,0.3737735928750565,0.4614008508969357,0.5050177222806224,0.5918599122596516,0.678182634181072,0.721150167448545,0.8075892484858315,0.8935112735489954,0.9362793578588702,1.021431593558013,1.1060744691969686,1.1482058514222253,1.2323444945867734,1.315979843506596,1.3576097237061115,1.4404957674213261,0.6979098616740635,1.057414502659459,1.2363595946022337,1.5849569531534697,1.7774338996294452,1.8108603013639517,1.8774130334190817,1.9435676654232643,1.9764964370817537,2.042058377369935,2.10722814475022,2.1396666954849546,2.2042525948372194,2.2684521566508735,2.300407784702912,2.364032173421997,2.427275975621592,2.458755870813122,2.521433061351497,2.5837353347936887
3945,3945,16278867.0,4.524126546090126,0.22103714160343887,0.06309355583350881,0.15239294737832537,0.24134530439366864,0.28562174980977134,0.3737771668387525,0.4614052620189873,0.5050225501021023,0.591865569739238,0.6781891163559595,0.7211570601193249,0.8075969584633248,0.8935197959442871,0.9362882846388685,1.0214413254772268,1.1060850014392503,1.1482167820290097,1.2323562183463974,1.315992355674637,1.3576226283080741,1.4405094533682028,0.6979168254922449,1.0574253092027173,1.2363723138796092,1.584973480728208,1.777454212721438,1.8108824987145413,1.8774389823717286,1.9435973435369214,1.9765279714024167,2.0420936074413576,2.1072670484654705,2.139707427773277,2.2042969678565134,2.26850014862315,2.3004575780257306,2.364085553275079,2.427332920551134,2.4588145902759693,2.521495313950696,2.5838010993950244
3946,3946,16280847.0,4.478665107712596,0.22328081603554714,0.04691170638528403,0.13674847837256193,0.2260478699173785,0.2705907591674581,0.3592766723488245,0.4474320893778056,0.49131185573643943,0.5786774726411554,0.665520492278291,0.7087470049300704,0.794811982658378,0.881251881002378,0.9242777388629404,1.0099432071779217,1.09509624801628,1.1374815658390236,1.2218717045680627,1.3060111408854504,1.3478919329770624,1.4312775508471272,0.7047167799120561,1.0582554683178822,1.2322649514375468,1.424745683430777,1.4915021263258792,1.5247304530810672,1.59088881424626,1.6566514319883732,1.6893850781506963,1.7545585191748094,1.8193421082984766,1.8515884385658523,1.915791619332489,1.9796107549537423,2.0113770239844175,2.0746243912604725,2.13749343082672,2.1687867846600346,2.231092570104363,2.2930256573039003
3947,3947,16281703.0,4.444757958587953,0.22498412946600319,0.05516086575817168,0.1433835262248174,0.2329512048435287,0.2775339301139926,0.3664862871293359,0.4549065550356473,0.4989181495744197,0.5865462447546546,0.6736501708802614,0.7170065524749052,0.8033300990916267,0.8895828186049998,0.932737941198992,1.0186607786799544,1.1040696490261233,1.146582308212894,1.2312259841749176,1.3154905841882696,1.3574972010820645,1.4411333384103042,0.6539386081453872,1.0025397749939862,1.1614917900392765,1.2284487929803194,1.2950052766375064,1.3281340731898537,1.3940942656681947,1.4596599017071354,1.4922954992522697,1.5572737220390547,1.6218632621222915,1.6540130020628734,1.7180238722915084,1.7816518475408567,1.8133229644672797,1.8763808845417471,1.939061608216474,1.9702612274231535,2.0323803845792296,2.0941279605208716
3948,3948,16282489.0,4.48269751900524,0.22307996374065212,0.08600094486292606,0.17556862348163735,0.2646942380021809,0.30910370576744456,0.39752397367375597,0.4854153345711622,0.5291636633927632,0.61626758951837,0.7028504837647931,0.7459475177297353,0.8322002372431084,0.9183812176976631,0.9612781973180631,1.046687067664232,1.1315850446737465,1.1738434028130262,1.2581080028263782,1.3419954118117854,1.3837507570484129,1.4668866041039932,0.564306217461881,0.9227378481662148,1.0973295318951493,1.4302910300601042,1.497248033001147,1.5305761899031463,1.5969333132106813,1.6628935056890222,1.6957254955656402,1.7610947392730973,1.8260729620598823,1.8584161718757437,1.922812242083701,1.986823112312336,2.018684818531009,2.0821222044881074,2.145180124562575,2.176567494403987,2.239060467443981,2.3011796246000573
3949,3949,16283096.0,4.431887475241955,0.22563749769964678,0.07479429122097286,0.1630393807537716,0.2526293542740951,0.2972231769346984,0.3861976291076698,0.4746398600043107,0.518662386722414,0.6063122481226865,0.6934378102683196,0.7368049612918764,0.8231499500876871,0.9094239835188548,0.9525897152135643,1.0385336756570385,1.1239635426138803,1.166486652960466,1.2511511374205166,1.3354364214612033,1.3774533339248645,1.4611099699687555,0.5670452769418589,0.9157454599894987,1.0747467608063632,1.141801892844134,1.208455918615451,1.2416332672047559,1.3076901279003645,1.373351853912845,1.406035280685209,1.4711087325597516,1.5357929320952943,1.5679897892125991,1.6320944708216785,1.6958156962982411,1.7275332289535625,1.79068356380866,1.853456149462363,1.8847014933926192,1.9469116895216703,2.0087497598639894
3950,3950,16285890.0,4.376836420175391,0.22847552524248266,0.07863482125244466,0.15984901649671857,0.2480941060295173,0.2929562825451802,0.38227790221044405,0.4712523543834155,0.5155397977659972,0.6037171119981598,0.6913669733984322,0.734995095717849,0.8218596865676222,0.9082046753634327,0.9511832920704083,1.03764444048931,1.1235884009327841,1.1663674036793903,1.2515413782362117,1.3362058626962623,1.3783480008120073,1.46250805920061,0.5411231315863285,0.7337022874929853,0.7671795644409638,0.8338335902122808,0.9000889100216332,0.9330677994971943,0.9987295255096748,1.0639984817243946,1.0964864041565814,1.161170603692124,1.225467877680664,1.257472142418508,1.321193367895071,1.384533427596841,1.4160612354054898,1.4788338210591925,1.5412309189903115,1.5722893611185,1.6341274314608192,1.6955956024202323
3951,3951,16287259.0,4.380777148982369,0.22827000004606368,0.07218124975857944,0.15339544500285335,0.23600220501833483,0.27805787696658546,0.36179168183932137,0.44521174407048386,0.4867344642761881,0.5694071513338589,0.6515853127497788,0.6924898711935802,0.7739317839831696,0.8548865318100265,0.8951821311955134,0.9763013307456285,1.0569352964612315,1.0970712248384935,1.1769827777717967,1.2564163191405466,1.2959547311764001,1.3749307113672207,0.5693841074669707,0.7619632633736275,0.795440540321606,0.862094566092923,0.9283498859022753,0.9613287753778366,1.026990501390317,1.0922594576050368,1.1247473800372236,1.1894315795727664,1.2537288535613063,1.2857331182991503,1.349454343775713,1.4127944034774833,1.444322211286132,1.5070947969398347,1.5694918948709538,1.6005503369991423,1.6623884073414614,1.7238565783008744
3952,3952,16289723.0,4.304784225831455,0.23229968043447133,0.06581046910499808,0.14688063311002444,0.22833882317315882,0.26888501390019437,0.3514917739156759,0.4354771448641347,0.47728125073666244,0.5607013129678249,0.6436223787915032,0.6848967202312,0.7670748816471199,0.8487614741308176,0.8894213528805106,0.9703761007073675,1.0512921361277676,1.0917908996429695,1.1724248653585725,1.252576500537372,1.2924723466691377,1.3719058880378878,0.275330753808597,0.34198477957991397,0.3751621281692187,0.4412189888648275,0.506880714877308,0.5395641416496719,0.6046375935242145,0.6693217930597573,0.7015186501770619,0.7656233317861413,0.8293445572627041,0.8610620899180254,0.9242124247731229,0.9869850104268257,1.0182303543570819,1.0804405504861332,1.1422786208284523,1.1730588045921135,1.234342856834496,1.2952603240142186
3953,3953,16291641.0,4.331988610094131,0.23084086547916172,0.0662562799653291,0.14795920006022825,0.22917339530450215,0.269598134201715,0.35383582726823426,0.43756963214097017,0.47934222499712675,0.5625124145778369,0.6451851016355077,0.6863358138048853,0.768267821495229,0.8497097342848184,0.8902478211488418,0.9709600814971622,1.0520792810472774,1.0924567365564914,1.1728491751401424,1.2527607280734454,1.2925370711780515,1.371732681478049,0.42793883490863915,0.49479311296891215,0.5280701376279346,0.594325457437287,0.6601844538402428,0.6929660729253286,0.7582350291400484,0.8231135621053494,0.855407151107778,0.9197044250963178,0.9836170911006138,1.0154299153107247,1.078769975012495,1.1417311525448077,1.1730703684748465,1.2354674664059655,1.297491319882927,1.3283639788764732,1.389832149835886,1.4509326351105412
3954,3954,16293257.0,4.326793601136881,0.23111802692350433,0.07387796908166351,0.15558088917656265,0.23679508442083655,0.2772198233180494,0.36145751638456863,0.4451913212573046,0.4869639141134612,0.5701341036941713,0.6528067907518421,0.6939575029212196,0.7758895106115634,0.8573314234011529,0.8978695102651763,0.9785817706134966,1.0597009701636118,1.100078425672826,1.1804708642564767,1.26038241718978,1.3001587602943858,1.3793543705943834,0.39494020286284925,0.46179448092312225,0.4950715055821448,0.5613268253914971,0.6271858217944529,0.6599674408795387,0.7252363970942585,0.7901149300595595,0.8224085190619881,0.8867057930505279,0.9506184590548239,0.9824312832649348,1.045771342966705,1.1087325204990177,1.1400717364290565,1.2024688343601755,1.264492687837137,1.2953653468306832,1.3568335177900963,1.4179340030647511
3955,3955,16294601.0,4.371587628811017,0.22874984671689622,0.04602216986847342,0.12748035993160778,0.2084512895558562,0.25063331067412487,0.3346186816225837,0.418195380351268,0.4598428497262739,0.5427639155499522,0.6251889691590264,0.6662164184055689,0.7479030108892666,0.8291009765029831,0.8695176374658165,0.9504336728862166,1.0313098919106327,1.0715664021170215,1.151718037295821,1.2313902265321928,1.2710474247963368,1.3501330558036755,0.6605217579528959,0.7275768899906668,0.7609538911029613,0.8274082643512884,0.8934651250468973,0.926345231974292,0.9918102778317417,1.0568837297062843,1.0892743402393985,1.1537647863591318,1.2178694679682112,1.2497778692346628,1.3133082261000952,1.3764585609551927,1.4078919306788569,1.4704764905391519,1.532686686668203,1.5636520980169761,1.6253049407741833,1.6865889930165658
3956,3956,16296514.0,4.283315095691367,0.2334640290661574,0.0411681991164821,0.12159000285856804,0.20329292295346718,0.2439609274707055,0.3249318570949539,0.40916955016147316,0.45109924916168137,0.5346759478903657,0.6178461374710759,0.6592444830890499,0.7416695366981242,0.823601544388468,0.8643835784283643,0.9455815440420807,1.026293804390401,1.0669142404253145,1.1477904594497306,1.2281828980333813,1.2681986048349188,1.3478707940712904,0.11623909199142517,0.1826934652397524,0.21577143645980004,0.2816304328627559,0.34709547872020563,0.37968100816256145,0.4445595411278624,0.5090499872475956,0.5411504041188309,0.6050630701231268,0.6685934269885591,0.700215954035008,0.7631771315673207,0.8257616914276157,0.8569134454284785,0.91893729890544,0.9805901416626474,1.0112781288583992,1.0723786141330542,1.1331136120620942
3957,3957,16297063.0,4.266216909372744,0.23439970851060843,0.009376683104430593,0.0866435477973756,0.16771371180240197,0.208503897348298,0.28971809259257186,0.37232485260805337,0.414380524556304,0.49811432942903994,0.5815343916602024,0.6230571118659066,0.7057297989235775,0.7879079603394974,0.8288125187832988,0.9102544315728882,0.991209179399745,1.0315047787852318,1.112623978335347,1.19325794405095,1.233393872428212,1.3133054253615153,0.12723975555390368,0.19349507536325602,0.2264739648388172,0.2921356908512977,0.35740464706601743,0.3898925694982042,0.454576769033747,0.5188740430222868,0.550878307760131,0.6145995332366937,0.6779395929384641,0.7094674007471127,0.7722399864008155,0.8346370843319345,0.8656955264601229,0.9275335968024421,0.9890017677618551,1.0195978328084858,1.0805152999882084,1.1410683759351636
3958,3958,16299720.0,4.3142647018123625,0.2317892083858262,0.05245202776361187,0.13352624735290228,0.21498846874079208,0.25553666607836356,0.3381474213012454,0.42213676355886637,0.46394284616885195,0.5473668441295123,0.6302918221402116,0.6715681108889701,0.7537501494419396,0.835440595870636,0.876102392939255,0.9570609601829342,1.0379807921734423,1.0784814454488958,1.1591191737204416,1.2392745489485935,1.2791722567071764,1.3586095046174624,0.3329453289986514,0.39961672958947986,0.4328027265752908,0.4988768064263639,0.5645556485938714,0.5972475950112922,0.6623380096944307,0.7270390705714929,0.7592443204989057,0.8233657123855701,0.8871035481835483,0.9188293487026462,0.9819961450641194,1.0447850937556638,1.0760385824634497,1.1382649950312982,1.2001191848097459,1.2309073920968363,1.2922074193584965,1.3531407659991384
3959,3959,16302137.0,4.311677048745318,0.23192831668387506,0.05571877755107808,0.1367929971403685,0.2182552185282583,0.2588034158658298,0.34141417108871164,0.4254035133463326,0.46720959595631817,0.5506335939169785,0.6335585719276778,0.6748348606764363,0.7570168992294058,0.8387073456581022,0.8793691427267212,0.9603277099704004,1.0412475419609084,1.081748195236362,1.1623859235079077,1.2425412987360596,1.2824390064946425,1.3618762544049285,0.31885512608404193,0.3855265266748703,0.41871252366068124,0.4847866035117544,0.5504654456792618,0.5831573920966826,0.6482478067798212,0.7129488676568833,0.7451541175842962,0.8092755094709605,0.8730133452689388,0.9047391457880367,0.9679059421495099,1.0306948908410543,1.0619483795488402,1.1241747921166887,1.1860289818951364,1.2168171891822268,1.278117216443887,1.3390505630845289
3960,3960,16302790.0,4.184672435417437,0.23896733028286507,0.011119025914158052,0.026916468736316142,0.07178425241933119,0.11205066364037872,0.19312488322966911,0.2745871046175589,0.3151353019551304,0.39774605717801226,0.4817353994356332,0.5235414820456188,0.6069654800062791,0.6898904580169785,0.7311667467657369,0.8133487853187066,0.895039231747403,0.9357010288160218,1.0166595960597011,1.0975794280502091,1.1380800813256626,1.2187178095972084,0.11920157419728468,0.18488041636479213,0.21757236278221295,0.2826627774653515,0.3473638383424136,0.3795690882698265,0.4436904801564908,0.5074283159544691,0.5391541164735669,0.6023209128350401,0.6651098615265846,0.6963633502343705,0.758589762802219,0.8204439525806667,0.851232159867757,0.9125321871294173,0.9734655337700591,1.0037953888225015,1.0641828227078562,1.12420903540047
3961,3961,16304035.0,4.247912474606341,0.23540974678219356,0.01503881479710825,0.09230975947964574,0.17338397906893613,0.21417618330054863,0.2953943977943974,0.37800515301727927,0.42006281359847203,0.5038005778848857,0.5872245758455461,0.6287492550787358,0.711425842605004,0.7936078811579735,0.8345143694646036,0.9159601246552888,0.9969186918989681,1.0372161924168073,1.1183391771649296,1.1989769054364754,1.2391147066433135,1.3190299884232102,0.10317829002302012,0.1694508807205152,0.20243836685990418,0.26811720902741165,0.3334031790131798,0.365899570127971,0.4306006310050331,0.49491466547454466,0.5269272728191103,0.5906651086170885,0.6540216792811365,0.6855577054976596,0.7483466541892041,0.8107600172791345,0.8418265554648385,0.9036807452432862,0.9651649392165196,0.9957689797920368,1.0567023264326787,1.117271186854064
3962,3962,16304848.0,4.1834172847253175,0.2390390276512088,0.01160808669810325,0.027405938193768246,0.07227412810571468,0.11254074152908329,0.1936153637078317,0.2750779852769883,0.31562638180663555,0.3982375336254891,0.48222727010675304,0.5240335489433757,0.6074579375957595,0.6903833039611692,0.7316597860152688,0.8138422094436107,0.8955330384454525,0.9361950259416217,1.0171539723309058,1.0980741811990724,1.1385750220671158,1.2192131238398045,0.11715948140245676,0.18284002265525673,0.21553281480021333,0.28062491334626144,0.3453276480138064,0.37753373107811217,0.4416567817594552,0.5053962664296701,0.5371228876824969,0.6002913181436457,0.663081891160098,0.6943361883830959,0.7565642107232685,0.818420000644786,0.8492090044104448,0.910510617479213,0.9714455404410821,1.0017761801147047,1.0621651761987427,1.1221929417453924
3963,3963,16306309.0,4.206488313432758,0.2377279872160009,0.012175638436002814,0.02792617010178034,0.10519751979644229,0.14535718168277986,0.22706454659755718,0.30828316007399453,0.34871009816657045,0.4329521698815181,0.5166903272107347,0.5584650865221464,0.641639589564913,0.7243165642826278,0.7654694106546137,0.8474056675910895,0.9288518042089807,0.9693919935029782,1.0501084398375786,1.1312318003344748,1.17161132697413,1.2520078892259183,0.11497704832839299,0.18085491649911636,0.21364592909361174,0.2789335880012267,0.3438307117843975,0.37613355445216146,0.44044925269993795,0.5043802327547982,0.5362021728680251,0.5995603825411335,0.662539601476833,0.693887797598453,0.7563027752970425,0.8183444015889996,0.849225907083141,0.9107116916278013,0.9718296851280833,1.0022514468794372,1.0628218741929376,1.1230299831217943
3964,3964,16309847.0,4.300911856471032,0.2325088337942634,0.06774280108157672,0.14210226328866085,0.21688989332316916,0.2541157819545261,0.3301117446744146,0.4075258623090753,0.4460590965268979,0.522966778470033,0.5994144193154864,0.6374665837344043,0.7132293167246254,0.7885388562493747,0.8260245274307578,0.9006593554461332,0.975293275099694,1.0126650865674194,1.08707321913886,1.1610362624206043,1.197851708389024,1.2711521026376633,0.2525503513882723,0.3192234767414813,0.352410332235718,0.4184861213967239,0.48416666264952385,0.5168594547944805,0.5819515533405286,0.6466542880080736,0.6788603710723793,0.7429834217537223,0.8067229064239372,0.8384495276767642,0.9016179581379128,0.9644085311543651,0.995662828377363,1.0578908507175355,1.1197466406390533,1.150535644404712,1.2118372574734801,1.2727721804353493
3965,3965,16312290.0,4.233494816969844,0.23621146197971668,0.011675898753705123,0.056544088665651554,0.1302350293369671,0.16779744574689975,0.24258507578140806,0.31692534682837187,0.3558069271326535,0.4332210447673142,0.5102657976701619,0.5486619609282719,0.6251096017737253,0.7010999527464498,0.7389244991828643,0.8142340387076136,0.8890930971502317,0.9263545379043722,1.0009884575579329,1.0756201388058901,1.1127684015970987,1.186731444878843,0.11728343063786019,0.18335921979886607,0.21624874845717063,0.28173255319662266,0.34682465174267074,0.3792245437424518,0.44373346947452147,0.5078565201558646,0.5397740647128524,0.6033226260789063,0.6664910565400549,0.6979334334348872,0.7605359267795052,0.8227639491196778,0.8537382335470538,0.915408742806854,0.9767103558756223,1.0072235170861377,1.067975918511114,1.128364914595152
3966,3966,16313012.0,4.210275667604038,0.23751413896588744,0.011003252426308171,0.0267537840920857,0.10065241523754309,0.13744946103469458,0.2124617803123566,0.2870253961104925,0.3241397785260993,0.40178647588159416,0.4789687106828643,0.5174802293678894,0.5941575455475231,0.6703761978903707,0.7083143844441772,0.783850180269292,0.8589341415867242,0.8963075288479592,0.9707187997312048,1.0455747007233858,1.0828345705036178,1.1570198245065244,0.11991122185000604,0.18578909002072938,0.2185801026152248,0.28386776152283977,0.3487648853060106,0.3810677279737745,0.445383426221551,0.5093144062764112,0.5411363463896381,0.6044945560627465,0.667473774998446,0.698821971120066,0.7612369488186556,0.8232785751106126,0.8541600806047541,0.9156458651494144,0.9767638586496963,1.0071856204010503,1.0677560477145507,1.127964156643407
3967,3967,16314125.0,4.299191921733627,0.23260185127924116,0.0707040538571804,0.1450635160642645,0.21985114609877285,0.25707703473012977,0.3330729974500183,0.410487115084679,0.44902034930250156,0.5259280312456367,0.6023756720910901,0.640427836510008,0.7161905695002291,0.7915001090249784,0.8289857802063616,0.903620608221737,0.9782545278752977,1.0156263393430232,1.0900344719144635,1.1639975151962079,1.2008129611646279,1.274113355413267,0.23981608441503488,0.3064892097682439,0.3396760652624806,0.4057518544234865,0.4714323956762865,0.504125187821243,0.5692172863672912,0.6339200210348361,0.6661261040991419,0.7302491547804849,0.7939886394506998,0.8257152607035267,0.8888836911646754,0.9516742641811277,0.9829285614041255,1.0451565837442982,1.1070123736658157,1.1378013774314746,1.1991029905002428,1.2600379134621118
3968,3968,16315399.0,4.333721665474813,0.23074855221244064,0.057735959866501846,0.13274827914416387,0.20731189494229976,0.2444262773579066,0.32207297471340146,0.3992552095146715,0.43776672819969664,0.5144440443793303,0.590662696722178,0.6286008832759844,0.7041366791010992,0.7792206404185316,0.8165940276797664,0.8910052985630121,0.9658611995551931,1.0031210693354249,1.0773063233383315,1.1510478213767978,1.187752991272242,1.260833825359732,0.4211483637014197,0.48802179872549,0.5213083588514291,0.5875826639942529,0.6534605321649762,0.6862515447594717,0.7515392036670866,0.8164363274502574,0.8487391701180214,0.9130548683657979,0.976985848420658,1.0088077885338849,1.0721659982069933,1.1351452171426928,1.166493413264313,1.2289083909629024,1.2909500172548594,1.321831522749001,1.3833173072936613,1.4444353007939432
3969,3969,16317642.0,4.206067706662092,0.2377517600147225,0.012378029270298047,0.028128560936075575,0.10202719208153298,0.13882423787868445,0.21383655715634647,0.28840017295448234,0.3255145553700892,0.40316125272558406,0.48034348752685413,0.5188550062118792,0.595532322391513,0.6717509747343606,0.7096891612881671,0.7852249571132819,0.8603089184307141,0.897682305691949,0.9720935765751947,1.0469494775673758,1.0842093473476075,1.1583946013505142,0.11412569687195105,0.18000356504267442,0.2127945776371698,0.27808223654478476,0.34297936032795556,0.3752822029957195,0.439597901243496,0.5035288812983562,0.5353508214115831,0.5987090310846915,0.661688250020391,0.6930364461420111,0.7554514238406005,0.8174930501325576,0.8483745556266992,0.9098603401713594,0.9709783336716413,1.0014000954229954,1.0619705227364955,1.1221786316653521
3970,3970,16320780.0,4.327659003125045,0.2310718102507361,0.06655878647430785,0.14157110575196988,0.21613472155010577,0.2532491039657126,0.33089580132120744,0.40807803612247756,0.4465895548075026,0.5232668709871363,0.5994855233299841,0.6374237098837905,0.7129595057089052,0.7880434670263375,0.8254168542875724,0.8998281251708181,0.9746840261629991,1.011943895943231,1.0861291499461376,1.159870647984604,1.1965758178800479,1.269656651967538,0.3829365581124582,0.44980999313652853,0.48309655326246764,0.5493708584052914,0.6152487265760148,0.6480397391705102,0.7133273980781251,0.778224521861296,0.8105273645290598,0.8748430627768363,0.9387740428316965,0.9705959829449234,1.0339541926180318,1.0969334115537315,1.1282816076753515,1.1906965853739409,1.252738211665898,1.2836197171600394,1.3451055017046998,1.4062234952049817
3971,3971,16321326.0,4.385598413996654,0.22801905363895067,0.059630157288642016,0.1341937730867779,0.2101897358066664,0.24895485285787958,0.32613708765914967,0.40304476960228475,0.4413259225238085,0.5175445748666562,0.5933073078568771,0.6310185572455774,0.7061025185630097,0.780737346578385,0.8178871767074902,0.8927430776996712,0.9671512102711116,1.0041882014828096,1.077929699521276,1.1512300937699151,1.1877157035042103,1.2606134844651373,0.5512356490235029,0.743834077175911,0.7773209469727114,0.8439940723259204,0.9102683774687442,0.943256716981163,1.0089372582339629,1.0742249171415779,1.1067221489249677,1.1714248835925127,1.2357405818402891,1.2677540173381614,1.3314935020083762,1.3948517116814847,1.426388553722352,1.4891791267388041,1.5515941044373938,1.5826614463019748,1.6445172362234923,1.7060030207681525
3972,3972,16322819.0,4.385598413996654,0.22801905363895067,0.059630395835351874,0.13419430992056317,0.21019056914324624,0.24895583378009536,0.3261383624277426,0.4030463364595424,0.44132763476954434,0.5175465765841825,0.5933095973146519,0.6310209899273865,0.7061052364071517,0.7807403478790909,0.8178903191000091,0.8927465010092177,0.9671549128173134,1.0041920430203446,1.0779338177937399,1.1512344871219464,1.1877202337783666,1.2606182873543772,0.5512378849562016,0.7438376142312328,0.7773251316677937,0.843999546486611,0.9102751333818162,0.9432641108923646,1.0089459224140869,1.074234843992236,1.1067327042756776,1.1714366903012574,1.2357536324217415,1.2677676870629924,1.3315084044618806,1.3948678394897618,1.4264052914566374,1.4891970788497069,1.5516132636608588,1.5826812063712627,1.6445381925905893,1.7060251662771138
3973,3973,16325986.0,4.451429764544662,0.2246469230998392,0.04109710987538685,0.11709336909806993,0.1945077814619266,0.23304116238256625,0.30994913641436606,0.38639706760128834,0.4244493765390061,0.5002123972694756,0.5755222228132842,0.6130080363619754,0.6876431478339146,0.762277349248479,0.7996493009640413,0.8740577127721371,0.9480210336202188,0.9848366177485635,1.05813728707677,1.1311267311915807,1.1675210873092008,1.2399830847588398,0.6430876876812721,0.9626049052949355,1.1216165082253708,1.1886921520065274,1.2553665668253449,1.2885540641570323,1.3546311312310986,1.4203129427528207,1.4530063671799882,1.5180997246144114,1.5828037106399913,1.6150104165735006,1.6791347074017262,1.7428754248006144,1.7746026596498006,1.8377723117953713,1.9005640991884407,1.931819000872999,1.9940482267099966,2.055905212929323
3974,3974,16329319.0,4.389547031753125,0.2278139390616379,0.05413863905359358,0.12870255313880488,0.20469881236148796,0.24346407699833708,0.3206466056459843,0.39755457967778407,0.43583587798778606,0.5120548198024242,0.5878178405328937,0.6255292331456282,0.7006134796253934,0.7752485910973326,0.8123985623182508,0.8872547442274593,0.9616631560355551,0.9987002862385864,1.0724420610119816,1.1457427303401881,1.1822284769966083,1.255126530572619,0.5753344120784846,0.7679341413535158,0.8014216587900767,0.868096073608894,0.9343716605040991,0.9673606380146476,1.0330424495363697,1.0983313711145188,1.1308292313979607,1.1955332174235402,1.2598501595440246,1.2918642141852752,1.3556049315841634,1.4189643666120448,1.4505018185789202,1.51329360597199,1.5757097907831417,1.6067777334935458,1.6686347197128724,1.7301216933993966
3975,3975,16330917.0,4.378149602410913,0.22840699629115704,0.07049452782353127,0.14505844190874256,0.22105470113142564,0.25981996576827476,0.33700249441592195,0.4139104684477218,0.4521917667577237,0.5284107085723618,0.6041737293028314,0.6418851219155659,0.7169693683953311,0.7916044798672703,0.8287544510881886,0.9036106329973971,0.9780190448054928,1.015056175008524,1.0887979497819191,1.162098619110126,1.198584365766546,1.2714824193425567,0.5036308446864581,0.6962305739614895,0.7297180913980502,0.7963925062168676,0.8626680931120727,0.8956570706226212,0.9613388821443434,1.0266278037224925,1.0591256640059343,1.123829650031514,1.1881465921519982,1.2201606467932489,1.283901364192137,1.3472607992200185,1.378798251186894,1.4415900385799636,1.5040062233911153,1.5350741661015193,1.5969311523208458,1.6584181260073703
3976,3976,16332826.0,4.378149602410913,0.22840699629115704,0.07072509039156354,0.1455328765622374,0.22177154908681443,0.2606574760646774,0.33808024619343496,0.4152270246444631,0.4536271889540614,0.5300827956966654,0.6060810656895461,0.6439095547064513,0.7192269428090393,0.7940938013094689,0.8313591256834697,0.9064449783594992,0.9810816871039604,1.0182324531601388,1.0922004795206035,1.1657260470536575,1.2023237378301073,1.2754446747103556,0.5053031818623872,0.6989666765958776,0.7329836881742464,0.8007123379664959,0.8680358536928657,0.9015464425879894,0.9682667943505632,1.0345880439167778,1.0675997501929535,1.1333268153887666,1.1986607168624281,1.2311809677130627,1.2959295333802285,1.3602907879589048,1.3923269002428864,1.456111531720062,1.519514621704884,1.5510738009990195,1.61390885051895,1.676368036983749
3977,3977,16333582.0,4.342397347819469,0.23028753932482687,0.04602753737802819,0.12128549637885695,0.1960932825495308,0.23332920189013695,0.3112178820519708,0.3886406521807284,0.42727189843260505,0.5041875949413548,0.5806432016839588,0.6186993333856572,0.6944699606937447,0.7697873487963327,0.8072769253140439,0.8819195316707631,0.9570053843467926,0.9943797136376625,1.068792859147432,1.142760885507897,1.1795788109177565,1.2528841438174008,0.47461463519959496,0.5425467658317765,0.5763602965702133,0.6436838122965831,0.7106046149251964,0.7439147529542806,0.8102360025204953,0.8761605342707245,0.9089747739924839,0.9743086754661455,1.0392517681451288,1.071577491983946,1.135938746562622,1.1999150104753817,1.2317594903237794,1.2951625803086013,1.3581864082364057,1.3895568091226673,1.4520159955874663,1.5141015683854475
