,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,FEI-slippagemap_01,FEI-slippagemap_2,FEI-slippagemap_3,FEI-slippagemap_4,FEI-slippagemap_5,FEI-slippagemap_6,FEI-slippagemap_7,FEI-slippagemap_8,FEI-slippagemap_9,FEI-slippagemap_10,FEI-slippagemap_11,FEI-slippagemap_12,FEI-slippagemap_13,FEI-slippagemap_14,FEI-slippagemap_15,FEI-slippagemap_16,FEI-slippagemap_17,FEI-slippagemap_18,FEI-slippagemap_19,FEI-slippagemap_20
107,107,12698914.0,1.009342910058493,0.9907435719165536,2596983.8014394185,2601148.8733109753,2605289.0310901804,2607349.8133881814,2607395.0684019774,2607440.0527136903,2607462.4438608433,2607507.0251455256,2607551.3397583067,2607573.397563021,2607617.3151536677,2607617.3151536677,2607617.3151536677,2607617.3151536677,2607617.3151536677,2607617.3151536677,2607617.3151536677,2607617.3151536677,2607617.3151536677,2607617.3151536677,2810819.1465511704,2812934.0761781754,2812957.011185935,2813002.67531157,2813048.0662867283,2813070.6598536302,2813115.644162996,2813160.3593877805,2813182.6165971756,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728,2813226.931210728
108,108,12708525.0,1.009342910058493,0.9907435719165536,2591525.8504830003,2595690.9223545566,2599831.0801337617,2601891.862431763,2601937.1174455592,2601982.101757272,2602004.4929044247,2602049.0741891074,2602093.388801888,2602115.4466066025,2602159.3641972495,2602159.3641972495,2602159.3641972495,2602159.3641972495,2602159.3641972495,2602159.3641972495,2602159.3641972495,2602159.3641972495,2602159.3641972495,2602159.3641972495,2816328.1850295337,2818443.1146565387,2818466.0496642985,2818511.713789933,2818557.1047650916,2818579.6983319935,2818624.682641359,2818669.3978661434,2818691.655075539,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091,2818735.969689091
109,109,12709493.0,1.009342910058493,0.9907435719165536,2595282.0148304026,2599447.0867019594,2603587.2444811645,2605648.0267791655,2605693.2817929615,2605738.2661046744,2605760.6572518274,2605805.2385365097,2605849.553149291,2605871.6109540053,2605915.5285446523,2605915.5285446523,2605915.5285446523,2605915.5285446523,2605915.5285446523,2605915.5285446523,2605915.5285446523,2605915.5285446523,2605915.5285446523,2605915.5285446523,2812536.8514527646,2814651.7810797696,2814674.7160875294,2814720.3802131643,2814765.7711883225,2814788.3647552244,2814833.3490645904,2814878.0642893747,2814900.32149877,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226,2814944.6361123226
110,110,12710160.0,1.0092419858599069,0.9908426462737453,2618669.310189964,2622834.38206152,2626974.5398407253,2629035.3221387267,2629080.5771525227,2629125.5614642357,2629147.952611388,2629192.533896071,2629236.8485088516,2629258.906313566,2629302.823904213,2629302.823904213,2629302.823904213,2629302.823904213,2629302.823904213,2629302.823904213,2629302.823904213,2629302.823904213,2629302.823904213,2629302.823904213,2788931.649082789,2791046.5787097937,2791069.5137175536,2791115.1778431884,2791160.568818347,2791183.162385249,2791228.1466946146,2791272.861919399,2791295.119128794,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467,2791339.4337423467
111,111,12712694.0,1.0092419858599069,0.9908426462737453,2623866.041247183,2628031.11311874,2632171.270897945,2634232.053195946,2634277.308209742,2634322.292521455,2634344.683668608,2634389.26495329,2634433.5795660713,2634455.6373707857,2634499.5549614327,2634499.5549614327,2634499.5549614327,2634499.5549614327,2634499.5549614327,2634499.5549614327,2634499.5549614327,2634499.5549614327,2634499.5549614327,2634499.5549614327,2783686.7487301244,2785801.6783571295,2785824.6133648893,2785870.2774905236,2785915.6684656823,2785938.2620325843,2785983.24634195,2786027.961566734,2786050.2187761297,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682,2786094.533389682
112,112,12713578.0,1.0091410717527316,0.9909417305383728,2653941.3699044683,2658106.441776025,2662246.5995552302,2664307.381853231,2664352.6368670273,2664397.62117874,2664420.012325893,2664464.5936105754,2664508.9082233566,2664530.966028071,2664574.8836187175,2664574.8836187175,2664574.8836187175,2664574.8836187175,2664574.8836187175,2664574.8836187175,2664574.8836187175,2664574.8836187175,2664574.8836187175,2664574.8836187175,2753334.4348122147,2755449.3644392197,2755472.2994469795,2755517.9635726144,2755563.3545477726,2755585.9481146745,2755630.9324240405,2755675.647648825,2755697.90485822,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727,2755742.2194717727
113,113,12715271.0,1.0088383899695803,0.991239042786777,2728251.940197629,2732417.0120691853,2736557.1698483904,2738617.952146392,2738663.207160188,2738708.191471901,2738730.5826190533,2738775.163903736,2738819.4785165167,2738841.536321231,2738885.453911878,2738885.453911878,2738885.453911878,2738885.453911878,2738885.453911878,2738885.453911878,2738885.453911878,2738885.453911878,2738885.453911878,2738885.453911878,2678352.553932908,2680467.483559913,2680490.418567673,2680536.0826933077,2680581.473668466,2680604.067235368,2680649.051544734,2680693.766769518,2680716.023978913,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655,2680760.3385924655
114,114,12716270.0,1.0088383899695803,0.991239042786777,2730733.29988664,2734898.3717581965,2739038.5295374016,2741099.311835403,2741144.566849199,2741189.551160912,2741211.9423080646,2741256.5235927473,2741300.838205528,2741322.8960102424,2741366.8136008894,2741366.8136008894,2741366.8136008894,2741366.8136008894,2741366.8136008894,2741366.8136008894,2741366.8136008894,2741366.8136008894,2741366.8136008894,2741366.8136008894,2675849.0989843663,2677964.0286113713,2677986.963619131,2678032.627744766,2678078.018719924,2678100.612286826,2678145.596596192,2678190.3118209764,2678212.5690303715,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924,2678256.883643924
115,115,12717417.0,1.0086366525527033,0.9914373005077247,2785306.2362015224,2789471.3080730787,2793611.465852284,2795672.2481502853,2795717.5031640814,2795762.4874757943,2795784.878622947,2795829.4599076295,2795873.77452041,2795895.8323251246,2795939.7499157717,2795939.7499157717,2795939.7499157717,2795939.7499157717,2795939.7499157717,2795939.7499157717,2795939.7499157717,2795939.7499157717,2795939.7499157717,2795939.7499157717,2620795.461780127,2622910.391407132,2622933.326414892,2622978.990540527,2623024.381515685,2623046.975082587,2623091.959391953,2623136.6746167373,2623158.9318261323,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846,2623203.2464396846
116,116,12718375.0,1.008535798972806,0.9915364442377754,2831696.1246509585,2835861.196522515,2840001.35430172,2842062.1365997214,2842107.3916135174,2842152.3759252303,2842174.767072383,2842219.3483570656,2842263.6629698463,2842285.7207745607,2842329.6383652077,2842329.6383652077,2842329.6383652077,2842329.6383652077,2842329.6383652077,2842329.6383652077,2842329.6383652077,2842329.6383652077,2842329.6383652077,2842329.6383652077,2574004.838478571,2576119.768105576,2576142.7031133357,2576188.3672389705,2576233.7582141287,2576256.3517810307,2576301.3360903966,2576346.051315181,2576368.308524576,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283,2576412.6231381283
117,117,12719066.0,1.0069235124805618,0.9931240929477299,3296937.8030699794,3301102.8749415358,3305243.032720741,3307303.8150187423,3307349.0700325384,3307394.0543442513,3307416.445491404,3307461.0267760865,3307505.3413888672,3307527.3991935817,3307571.3167842287,3307571.3167842287,3307571.3167842287,3307571.3167842287,3307571.3167842287,3307571.3167842287,3307571.3167842287,3307571.3167842287,3307571.3167842287,3307571.3167842287,2105144.6346209627,2107259.5642479677,2107282.4992557275,2107328.1633813623,2107373.5543565205,2107396.1479234225,2107441.1322327885,2107485.847457573,2107508.104666968,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052,2107552.41928052
118,118,12720382.0,1.0066214958321607,0.9934220599703301,3388049.8196348604,3392214.891506417,3396355.0492856223,3398415.8315836233,3398461.0865974193,3398506.0709091322,3398528.4620562852,3398573.0433409675,3398617.3579537487,3398639.415758463,3398683.3333491096,3398683.3333491096,3398683.3333491096,3398683.3333491096,3398683.3333491096,3398683.3333491096,3398683.3333491096,3398683.3333491096,3398683.3333491096,3398683.3333491096,2013409.1600050956,2015524.0896321004,2015547.0246398603,2015592.688765495,2015638.0797406535,2015660.6733075555,2015705.6576169212,2015750.3728417056,2015772.6300511006,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532,2015816.9446646532
119,119,12720946.0,1.0060177342688175,0.9940182622394911,3570914.660911681,3575079.7327832375,3579219.8905624426,3581280.672860444,3581325.92787424,3581370.912185953,3581393.3033331055,3581437.8846177883,3581482.199230569,3581504.2570352834,3581548.1746259304,3581548.1746259304,3581548.1746259304,3581548.1746259304,3581548.1746259304,3581548.1746259304,3581548.1746259304,3581548.1746259304,3581548.1746259304,3581548.1746259304,1829377.1097059983,1831492.0393330033,1831514.9743407632,1831560.6384663978,1831606.0294415562,1831628.6230084582,1831673.607317824,1831718.3225426082,1831740.5797520035,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556,1831784.894365556
120,120,12721422.0,1.002904063656376,0.997104345508594,1797927.2177605235,3591481.5619080686,3595634.1580628194,3597701.1318372623,3599784.575584664,3599829.695040227,3599852.1534607722,3599896.8686839747,3599941.3164354367,3599963.4405053887,3600007.490041837,3600029.4159007496,3600029.4159007496,3600029.4159007496,3600029.4159007496,3600029.4159007496,3600029.4159007496,3600029.4159007496,3600029.4159007496,3600029.4159007496,7324.65563238751,7370.5945527175745,7393.460862000472,7438.988207691711,7484.243220412733,7506.769111708275,7551.6186768484995,7596.199963957974,7618.390505028947,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047,7640.51457751047
121,121,12725832.0,0.995410792725167,1.0046103651963316,3701.363564310783,3592021.2487408617,3596186.3206124185,3598259.5046171807,3602387.2606896246,3602432.5157034206,3602455.0415945887,3602499.8911622865,3602544.4724469692,3602566.6629897985,3602610.8448644644,3602654.7624551114,3602654.7624551114,3602654.7624551114,3602654.7624551114,3602654.7624551114,3602654.7624551114,3602654.7624551114,3602654.7624551114,3602654.7624551114,4724.426289298401,4770.227606341184,4793.025422693,4838.416397851412,4883.535856048987,4905.9942741191835,4950.709498903503,4995.1572493696585,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182,5017.281321851182
122,122,12728983.0,0.9967056034608865,1.003305285460094,3227.0275511841824,3591500.6973584592,3595619.830310591,3597670.1480033463,3601752.3767332938,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,3601752.376733294,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467,5081.384269464467
123,123,12730279.0,0.994913236605591,1.005112770850013,3825.2275511520006,3592098.897358427,3596218.0303105586,3598268.348003314,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,3602350.576733262,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368,4485.664160613368
124,124,12733413.0,0.9993002799160211,1.0007002100350033,2317.9307341438575,3590591.600541419,3594710.7334935507,3596761.051186306,3600843.2799162534,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,3600843.279916254,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737,5988.675569703737
125,125,12739402.0,1.0013007802860714,0.9987009095451821,1798432.1779395163,3591940.4451504834,3596047.239987504,3598091.4159460613,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,3600129.468717452,6702.734142286468,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557,6702.734142286557
126,126,12753713.0,0.9993002799160211,1.0007002100350033,2303.862869424653,3590577.5326766996,3594696.6656288314,3596746.9833215866,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,3600829.2120515346,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863,6002.734142248863
127,127,12754682.0,0.9976029974017543,1.0024027620250628,2905.528264491204,3591179.198071766,3595298.331023898,3597348.648716653,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,3601430.877446601,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917,5401.974024773917
128,128,12759567.0,0.9880723056656174,1.0120716816633653,4180.977630350482,1803090.3384094143,3596598.6056203814,3598655.082764647,3602749.5764159593,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,3604787.62918735,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033,2069.2528463292033
129,129,12760985.0,0.9893575706420404,1.0107569090021247,3710.7064059109225,1802620.067184975,3596128.334395942,3598184.8115402074,3602279.30519152,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,3604317.3579629106,2534.2281716649068,2534.2281716649068,2534.2281716649068,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907,2534.228171664907
130,130,12780418.0,0.9955103338044394,1.0045099142049112,3641.145168896878,1799849.9405459599,1803969.0734980917,1806019.391190847,1810101.6199207946,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,1810101.6199207949,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034,4668.87440186034
131,131,12783905.0,0.997104345508594,1.002904063656376,906999.8825491746,3604430.9068982145,3608550.0398503463,3610600.3575431015,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,3614682.5862730495,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952,5237.737655912952
132,132,12786317.0,1.0,1.0,2696674.3886969797,3595494.276462217,3599601.0712992377,3601645.247257795,3603683.3000291856,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,3603683.300029186,920165.6850886632,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634,920165.6850886634
133,133,12787255.0,1.0001,0.9999000099990001,2683208.297880253,3582028.18564549,3586134.9804825108,3588179.1564410683,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,3590217.2092124587,933633.2668759025,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027,933633.2668759027
134,134,12790053.0,1.000400060004,0.9996000999800037,2631349.578102594,3530169.465867831,3534276.2607048517,3536320.436663409,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,3538358.4894347996,985508.9324164395,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396,985508.9324164396
135,135,12790731.0,1.0017013606802379,0.9983015290314845,2436748.652780093,3335568.54054533,3339675.3353823507,3341719.5113409082,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,3343757.5641122987,1180332.2049029744,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747,1180332.2049029747
136,136,12793702.0,1.0017013606802379,0.9983015290314845,2436998.2072951254,3335818.0950603625,3339924.8898973837,3341969.065855941,3344007.118627331,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,3344007.1186273317,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339,1180082.2045758339
137,137,12796414.0,1.0013007802860714,0.9987009095451821,2502170.500288426,3400990.388053663,3405097.182890684,3407141.3588492414,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,3409179.411620632,1114807.6166189983,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986
138,138,12805516.0,1.0013007802860714,0.9987009095451821,1990665.898147271,2379513.4096284425,2383620.2044654633,2385664.3804240203,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,2387702.433195411,1114807.6166189983,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986,1114807.6166189986
139,139,12810339.0,1.001100550165033,0.9989006597141001,960131.6490391952,1348979.1605203666,1353085.9553573874,1355130.131315945,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,1357168.1840873354,384336.24421289173,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185,384336.24421289185
140,140,12816251.0,1.001100550165033,0.9989006597141001,960581.296039171,1349428.8075203423,1353535.602357363,1355579.7783159206,1357617.831087311,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,1357617.8310873113,383886.07676812087,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121,383886.076768121
141,141,12816934.0,1.0015010504551363,0.9985011993203061,940556.112108596,1329403.6235897674,1333510.4184267882,1335554.5943853457,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,1337592.647156736,403938.1331055158,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585,403938.13310551585
142,142,12820461.0,1.0020019011404844,0.9980020984608854,914333.0390509509,1303180.5505321221,1307287.3453691432,1309331.5213277005,1311369.5740990909,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,1311369.574099091,430207.82971765666,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568,430207.8297176568
