,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10
275,275,13654407.0,58492.21651806485,1.7096291772276367e-05,9.741079746089778e-05,0.00021976042848460082,0.0003408927210109255,0.0004608197873821249,0.0005795536180739123,0.0006971060866664329,0.0008134889468892416,0.0009287138358833047,0.001042792275133391,0.001155735671086748,0.0012675553170510049,15.852086964880879,22.907688904726882,29.89308989597336,36.80898846741487,43.656076081020345,50.43503745941864,57.146550412947825,63.79128601347651,70.3699086590312,76.88307615966467
276,276,13696718.0,58492.21651806485,1.7096291772276367e-05,0.026222250087569975,0.059157845590864226,0.09176574277578346,0.12404920219327285,0.1560114515887263,0.18765568724013473,0.21898507316261645,0.2500027419865233,0.2807117952084332,0.31111530335769344,0.34121630650732143,4267.2619425980365,6166.5766326276835,8046.993758131177,9908.701357777963,11751.885567901467,13576.73071065604,15383.419247459826,17172.131825782933,18943.0472965518,20696.34273725849
277,277,13698069.0,55517.389957330895,1.801237415463104e-05,0.013669735161569404,0.04760831798766037,0.0812092229769564,0.11447581008281986,0.14741140558611412,0.18001930277103334,0.21230276218852273,0.24426501158397618,0.2759092472353846,0.3072386331578663,0.33825630198177314,4879.489614509581,6722.673824633084,8547.518967387658,10354.207504191443,12142.92008251455,13913.835553283418,15667.130993990108,17402.981718956424,19121.561313811442,20823.04159965232
278,278,13700495.0,54997.99743006721,1.8182480212512312e-05,0.029772755160702682,0.06371133798679365,0.09731224297608969,0.13057883008195315,0.1635144255852474,0.1961223227701666,0.228405782187656,0.26036803158310945,0.2920122672345179,0.3233416531569996,0.3543593219809064,3989.6753812937136,5832.859591417217,7657.704734171791,9464.393270975577,11253.105849298683,13024.02132006755,14777.31676077424,16513.167485740556,18231.747080595575,19933.22736643645
279,279,13705177.0,56148.26263872906,1.780999006922497e-05,0.028171598760984316,0.06177250375028036,0.0950390908561438,0.12797468635943807,0.16058258354435728,0.19286604296184667,0.22482829235730015,0.25647252800870857,0.28780191393119026,0.3188195827550971,0.34952863597700706,4103.017781753231,5964.725381400018,7807.909591523521,9632.754734278094,11439.44327108188,13228.155849404988,14999.071320173853,16752.366760880544,18488.21748584686,20206.79708070188
280,280,13705822.0,56780.62618854853,1.7611640926243943e-05,0.009161303501464754,0.04276220849076079,0.07602879559662425,0.1089643910999185,0.14157228828483773,0.17385574770232712,0.20581799709778056,0.237462232749189,0.26879161867167073,0.2998092874955775,0.3305183407174875,5176.495759539449,7038.2033591862355,8881.387569309738,10706.232712064311,12512.921248868099,14301.633827191206,16072.549297960071,17825.84473866676,19561.695463633077,21280.275058488096
281,281,13710199.0,56809.02218027325,1.760283774691068e-05,0.008395238399025513,0.041996143388321555,0.075262730494185,0.10819832599747925,0.1408062231823985,0.17308968259988788,0.20505193199534133,0.23669616764674978,0.26802555356923147,0.2990432223931383,0.3297522756150483,5220.006804621662,7081.714404268448,8924.898614391952,10749.743757146525,12556.43229395031,14345.144872273419,16116.060343042283,17869.355783748975,19605.20650871529,21323.78610357031
282,282,13714591.0,56865.856773331776,1.7585244586853167e-05,0.006729766353759506,0.04033067134305555,0.073597258448919,0.10653285395221325,0.13914075113713248,0.17142421055462187,0.20338645995007532,0.23503069560148376,0.26636008152396545,0.2973777503478723,0.32808680356978226,5314.670432836417,7176.378032483202,9019.562242606706,10844.407385361279,12651.095922165066,14439.808500488172,16210.723971257039,17964.019411963727,19699.870136930047,21418.449731785066
283,283,13715620.0,57500.55209190172,1.7391137365111287e-05,0.021559573710540736,0.054826160816404186,0.08776175631969844,0.12036965350461767,0.15265311292210706,0.1846153623175605,0.21625959796896896,0.24758898389145065,0.27860665271535745,0.3093157059372674,0.33971921408652767,4507.66184179634,6388.0789672998335,8249.78656694662,10092.970777070122,11917.815919824696,13724.504456628483,15513.217034951589,17284.132505720456,19037.427946427146,20773.278671393462
284,284,13717936.0,57276.747830736815,1.7459091828243838e-05,0.02803641371019213,0.06130300081605558,0.09423859631934983,0.12684649350426908,0.15912995292175847,0.1910922023172119,0.22273643796862036,0.25406582389110205,0.2850834927150089,0.31579254593691886,0.34619605408617904,4135.938940160115,6016.356065663608,7878.063665310394,9721.247875433897,11546.09301818847,13352.781554992258,15141.494133315364,16912.40960408423,18665.70504479092,20401.555769757237
285,285,13718878.0,58850.09155457808,1.6992327005516916e-05,0.015944892710739088,0.04888048821403334,0.08148838539895258,0.11377184481644197,0.14573409421189543,0.17737832986330385,0.20870771578578556,0.23972538460969237,0.2704344378316023,0.30083794598086255,0.33093894913049055,4870.275915443146,6769.590605472793,8650.007730976286,10511.715330623072,12354.899540746575,14179.744683501149,15986.433220304936,17775.145798628044,19546.06126939691,21299.3567101036
286,286,13719732.0,58562.4457956206,1.7075789551036505e-05,0.02417265271029624,0.05710824821359049,0.08971614539850974,0.12199960481599911,0.15396185421145256,0.185606089862861,0.2169354757853427,0.24795314460924953,0.2786621978311595,0.3090657059804197,0.3391667091300477,4387.223337888698,6286.538027918345,8166.955153421838,10028.662753068624,11871.846963192127,13696.6921059467,15503.380642750488,17292.093221073595,19063.00869184246,20816.30413254915
287,287,13720287.0,57725.230850121945,1.7323447395063772e-05,0.015012365603135305,0.048278952708998756,0.08121454821229301,0.11382244539721224,0.14610590481470162,0.1780681542101551,0.20971238986156351,0.24104177578404523,0.27205944460795206,0.302768497829862,0.3331720059791222,4884.880534209075,6765.297659712569,8627.005259359355,10470.189469482859,12295.034612237432,14101.723149041218,15890.435727364325,17661.35119813319,19414.64663883988,21150.4973638062
288,288,13726834.0,57586.86332178986,1.736507151660781e-05,0.01899506560292094,0.05226165270878439,0.08519724821207865,0.11780514539699788,0.15008860481448727,0.18205085420994072,0.21369508986134916,0.24502447578383085,0.2760421446077377,0.30675119782964766,0.33715470597890784,4655.241476172047,6535.658601675541,8397.366201322327,10240.55041144583,12065.395554200404,13872.08409100419,15660.796669327297,17431.712140096162,19185.007580802852,20920.858305769172
289,289,13727701.0,57477.557619970365,1.7398094863595137e-05,0.02216505560275032,0.055431642708613775,0.08836723821190802,0.12097513539682726,0.15325859481431664,0.1852208442097701,0.21686507986117853,0.24819446578366025,0.27921213460756705,0.30992118782947703,0.34032469597873727,4472.851020203581,6353.268145707075,8214.97574535386,10058.159955477364,11883.005098231939,13689.693635035725,15478.406213358832,17249.321684127695,19002.617124834385,20738.467849800705
290,290,13734497.0,57208.060388362326,1.74800542652802e-05,0.03006761560232498,0.06333420270818843,0.09626979821148268,0.12887769539640193,0.16116115481389132,0.19312340420934476,0.2247676398607532,0.2560970257832349,0.28711469460714173,0.3178237478290517,0.3482272559783119,4019.6569178930145,5900.0740433965075,7761.781643043294,9604.965853166797,11429.81099592137,13236.499532725156,15025.212111048264,16796.12758181713,18549.42302252382,20285.273747490137
291,291,13735719.0,54016.93854553614,1.8512711510982847e-05,0.02653101357468196,0.060810667781648065,0.09474925060773903,0.12835015559703508,0.16161674270289852,0.19455233820619278,0.22716023539111202,0.2594436948086014,0.29140594420405486,0.3230501798554633,0.354379565777945,4141.066571958156,5965.91171471273,7772.6002515165155,9561.312829839622,11332.228300608489,13085.523741315179,14821.374466281497,16539.954061136516,18241.43434697739,19925.985463357218
292,292,13737560.0,53186.172603464605,1.880187934288129e-05,0.019012080566927866,0.053636233573223065,0.08791588778018916,0.12185447060628013,0.15545537559557618,0.18872196270143962,0.22165755820473387,0.2542654553896531,0.2865489148071425,0.31851116420259595,0.3501553998540044,4513.030190598474,6319.71872740226,8108.431305725368,9879.346776494232,11632.642217200922,13368.49294216724,15087.072537022259,16788.552822863134,18473.103939242963,20140.89431894309
293,293,13741758.0,48250.36144142355,2.0725233348023944e-05,0.015149995605454382,0.05154927604455578,0.08758639563687048,0.12326495766898034,0.15858852955312536,0.19356064371730555,0.22818479672360076,0.26246445093056686,0.29640303375665783,0.33000393874595385,0.3632705258518173,4526.016533004074,6244.596127859091,7946.076413699966,9630.627530079797,11298.417909779922,12949.614335664846,14584.381885244493,16202.884058092139,17805.28264983203,19391.737911376593
294,294,13742562.0,49879.079127418,2.0048485607472062e-05,0.027048907441618482,0.06272746947372834,0.09805104135787336,0.13302315552205357,0.16764730852834875,0.20192696273531485,0.23586554556140582,0.26946645055070184,0.30273303765656534,0.33566863315985956,0.3682765303447788,4006.8703674909243,5760.165808197615,7496.016533163933,9214.596128018951,10916.076413859824,12600.627530239655,14268.41790993978,15919.614335824705,17554.381885404353,19172.884058252
295,295,13747179.0,48725.51567937793,2.0523128099457538e-05,0.036401249149202945,0.07554133967325732,0.11429199909062873,0.15265710198506832,0.19064048494377436,0.22824594559979505,0.2654772444375653,0.3023381039929057,0.338832210010515,0.3749632117520502,0.41073472190730387,3980.1714377093485,5865.487336428299,7732.044976894192,9580.030974834717,11409.630119644406,13221.02534698469,15014.397800534325,16789.92677177817,18547.78983839644,20288.16272740202
296,296,13750519.0,48144.33262206915,2.0770876768610648e-05,0.020866103970125977,0.060399539147911296,0.09953962967196567,0.13829028908933708,0.17665539198377667,0.2146387749424827,0.2522442355985034,0.2894755344362737,0.32633639399161407,0.36283050000922334,0.39896150175075856,4703.0940837674925,6569.651724233385,8417.637722173911,10247.2368669836,12058.632094323884,13852.004547873517,15627.533519117362,17385.39658573563,19125.769474741217,20848.826235428016
297,297,13754059.0,48715.77203781265,2.052723293030871e-05,0.0369333473133167,0.07607343783737107,0.11482409725474249,0.15318920014918208,0.1911725831078881,0.2287780437639088,0.2660093426016791,0.3028702021570195,0.33936430817462876,0.375495309916164,0.4112668200714176,3954.2461506999502,5839.562049418902,7706.119689884794,9554.10568782532,11383.704832635007,13195.100059975293,14988.472513524926,16764.00148476877,18521.86455138704,20262.237440392622
298,298,13757997.0,49794.3609595838,2.008259531258293e-05,0.0030103697612789844,0.0065704666175615415,0.01009514166203897,0.013584747369281447,0.01703963263506723,0.020460142942260767,0.023846620287315056,0.0271994032866127,0.030518827204769786,0.03380522394647559,0.037058922123928556,384.2975173779096,559.2457560702946,732.4533170523442,903.937521135695,1073.7155130625392,1241.8042697863646,1408.22059795467,1572.9811395820932,1736.1023665186935,1897.6005931640339
299,299,13773626.0,49516.305722019824,2.019536767572912e-05,0.0004213837365829666,0.004017258370056677,0.007577355226339234,0.011102030270816663,0.01459163597805914,0.018046521243844923,0.02146703155103846,0.02485350889609275,0.02820629189539039,0.03152571581354748,0.03481211255525329,509.24575606760294,682.4533170496525,853.9375211330033,1023.7155130598476,1191.804269783673,1358.220597951978,1522.9811395794015,1686.1023665160017,1847.6005931613422,2007.491963890656
300,300,13774131.0,48366.29557759056,2.067555490983948e-05,0.001068431780669825,0.0047004437363527,0.00829631836982641,0.011856415226108967,0.015381090270586395,0.018870695977828873,0.022325581243614653,0.02574609155080819,0.029132568895862482,0.03248535189516012,0.03580477581331721,473.03204912957125,644.516253212922,814.2942451397664,982.3830018635916,1148.799330031897,1313.5598716593202,1476.6810985959205,1638.179325241261,1798.0706959705747,1956.3712010238569
301,301,13790836.0,49496.50415037144,2.0203447034602254e-05,0.0004961110743020835,0.004091985707775794,0.0076520825640583505,0.01117675760853578,0.014666363315778256,0.01812124858156404,0.021541758888757576,0.024928236233811865,0.02828101923310951,0.031600443151266595,0.0348868398929724,505.5460419236963,678.7536029057459,850.2378069890966,1020.015798915941,1188.1045556397662,1354.5208838080716,1519.2814254354948,1682.4026523720952,1843.9008790174355,2003.7922497467493
302,302,13802211.0,47384.928959912155,2.110375644640101e-05,0.0011691466808050957,0.004837659118190116,0.00846967107387299,0.0120655457073467,0.015625642563629256,0.019150317608106687,0.022639923315349163,0.026094808581134946,0.029515318888328482,0.032901796233382775,0.03625457923268041,464.06063134384084,633.8386232706852,801.9273799945104,968.3437081628158,1133.104249790239,1296.2254767268394,1457.7237033721797,1617.6150741014935,1775.9155791547755,1932.6410448907525
303,303,13805593.0,44840.28631878089,2.2301374101198823e-05,0.00029459976838857395,0.004074829390191761,0.007817446939577389,0.011522826680247804,0.015191339117632824,0.0188233510733157,0.02241922570678941,0.025979322563071967,0.029503997607549397,0.03299360331479187,0.036448488580577657,491.0622384659712,655.8227800933944,818.9440070299947,980.4422336753352,1140.333604404649,1298.634109457931,1455.3595751939079,1610.5256751531476,1764.1479231187097,1916.2416790064858
304,304,13808380.0,48477.66050984637,2.0628058150555524e-05,0.0006470358230734374,0.004279047778756312,0.007874922412230022,0.01143501926851258,0.014959694312990008,0.018449300020232484,0.021904185286018268,0.025324695593211804,0.028711172938266093,0.03206395593756373,0.03538337985572083,493.4380080136957,664.9222120970464,834.7002040238908,1002.788960747716,1169.2052889160213,1333.9658305434448,1497.087057480045,1658.5852841253854,1818.476654854699,1976.7771599079813
305,305,13810255.0,48308.293731009275,2.070037922614717e-05,0.001281205823039311,0.004913217778722186,0.008509092412195897,0.012069189268478452,0.015593864312955882,0.01908347002019836,0.022538355285984142,0.025958865593177678,0.029345342938231968,0.03269812593752961,0.0360175498556867,462.7463743710533,634.230578454404,804.0085703812484,972.0973271050736,1138.513655273379,1303.2741969008023,1466.3954238374026,1627.893650482743,1787.7850212120568,1946.0855262653388
306,306,13813075.0,48579.565464508414,2.0584786842743306e-05,0.00025948937284842906,0.0038915013285313036,0.007487375962005014,0.01104747281828757,0.014572147862765,0.018061753570007475,0.02151663883579326,0.024937149142986795,0.028323626488041084,0.03167640948733873,0.034995833405495815,512.2463743737181,683.7305784570689,853.5085703839133,1021.5973271077385,1188.013655276044,1352.774196903467,1515.8954238400675,1677.3936504854078,1837.2850212147216,1995.5855262680036
307,307,13824914.0,46843.150561669325,2.1347838222014833e-05,0.003308756935101865,0.0069772693724868854,0.01060928132816976,0.01420515596164347,0.017765252817926028,0.021289927862403458,0.02477953356964593,0.028234418835431714,0.03165492914262525,0.03504140648767954,0.03839418948697718,363.25162014918254,533.0296120760269,701.1183687998521,867.5346969681575,1032.2952385955807,1195.416465532181,1356.9146921775214,1516.8060629068352,1675.1065679601172,1831.8320336960942
308,308,13846523.0,47899.43379323895,2.0877073501882413e-05,0.002847862277784372,0.0064798742334672465,0.010075748866940957,0.013635845723223515,0.017160520767700943,0.02065012647494342,0.024105011740729203,0.02752552204792274,0.03091199939297703,0.03426478239227467,0.03758420631043176,387.3792096236883,558.8634137070392,728.6414056338834,896.7301623577088,1063.146490526014,1227.9070321534373,1391.0282590900376,1552.526485735378,1712.4178564646918,1870.7183615179738
309,309,13852723.0,47952.149523005086,2.0854122493930103e-05,0.002641353325431349,0.006273365281114223,0.009869239914587933,0.01342933677087049,0.01695401181534792,0.020443617522590395,0.02389850278837618,0.027319013095569715,0.030705490440624005,0.03405827343992165,0.037377697358078735,397.2769882547794,568.7611923381302,738.5391842649746,906.6279409887998,1073.0442691571052,1237.8048107845284,1400.9260377211288,1562.424264366469,1722.315635095783,1880.616140149065
310,310,13863418.0,48303.4633846708,2.0702449264069786e-05,0.001308658435892611,0.004940670391575485,0.008536545025049197,0.012096641881331752,0.015621316925809182,0.01911092263305166,0.02256580789883744,0.02598631820603098,0.029372795551085268,0.03272557855038291,0.03604500246854,461.4201623722813,632.9043664556322,802.6823583824764,970.7711151063017,1137.1874432746072,1301.9479849020304,1465.0692118386305,1626.567438483971,1786.458809213285,1944.759314266567
311,311,13865530.0,49377.86090131893,2.0251991109912358e-05,0.0009244203917916101,0.004520295025265321,0.008080391881547877,0.011605066926025307,0.015094672633267782,0.018549557899053565,0.0219700682062471,0.02535654555130139,0.028709328550599034,0.032028752468756125,0.03531514921046193,484.37009612697983,657.5776571090294,829.0618611923802,998.8398531192245,1166.9286098430498,1333.344938011355,1498.1054796387784,1661.2267065753786,1822.724933220719,1982.616303950033
312,312,13867419.0,51172.40280260186,1.954178317280726e-05,0.001677183620402994,0.0052018586648804235,0.0086914643721229,0.012146349637908681,0.01556685994510222,0.01895333729015651,0.02230612028945415,0.02562554420761124,0.028911940949317046,0.03216563912677001,0.035386964085962466,454.6094151725156,631.315824880187,806.2640635725721,979.4716245546217,1150.9558286379724,1320.7338205648168,1488.8225772886422,1655.2389054569474,1819.9994470843706,1983.120674020971
313,313,13879409.0,51059.952879107,1.9584820267415204e-05,0.0020699936203818423,0.005594668664859272,0.009084274372101749,0.01253915963788753,0.015959669945081068,0.019346147290135358,0.022698930289432998,0.026018354207590088,0.029304750949295893,0.03255844912674885,0.03577977408594131,434.5294798581927,611.2358895658642,786.1841282582493,959.3916892402988,1130.8758933236495,1300.6538852504939,1468.7426419743192,1635.1589701426246,1799.9195117700478,1963.040738706648
314,314,13881759.0,50390.42359135946,1.984504055987876e-05,0.0008769867639718552,0.004437083620254412,0.007961758664731842,0.011451364371974316,0.0149062496377601,0.018326759944953638,0.021713237290007927,0.025066020289305567,0.028385444207462657,0.03167184094916846,0.03492553912662142,491.1643805389785,666.1126192313635,839.3201802134131,1010.8043842967638,1180.5823762236082,1348.6711329474335,1515.0874611157387,1679.8480027431622,1842.9692296797623,2004.4674563251028
315,315,13901229.0,48706.030344683415,2.0531338582167098e-05,0.0034261421301674646,0.007022016763641175,0.010582113619923731,0.014106788664401161,0.017596394371643637,0.02105127963742942,0.024471789944622957,0.027858267289677247,0.03121105028897489,0.03453047420713198,0.03781687094883778,361.6763791023095,534.883940084359,706.3681441677098,876.1461360945542,1044.2348928183794,1210.6512209866848,1375.411762614108,1538.5329895507082,1700.0312161960487,1859.9225869253626
316,316,13904190.0,45929.41601611224,2.177253896825502e-05,0.003277057995844832,0.0069824377365152466,0.010650950173900267,0.01428296212958314,0.017878836763056852,0.02143893361933941,0.024963608663816837,0.028453214371059313,0.03190809963684509,0.035328609944038636,0.038715087289092925,362.62025406194954,530.7090107857748,697.1253389540802,861.8858805815034,1025.0071075181038,1186.505334163444,1346.396704892758,1504.69720994604,1661.422675682017,1816.5887756412565
317,317,13908652.0,47932.97345745196,2.0862465394258444e-05,0.002712402194184803,0.006344414149867677,0.009940288783341389,0.013500385639623944,0.017025060684101374,0.02051466639134385,0.02396955165712963,0.02739006196432317,0.03077653930937746,0.0341293223086751,0.03744874622683219,393.8704288856827,565.3546329690336,735.1326248958778,903.221381619703,1069.6377097880084,1234.3982514154318,1397.519478352032,1559.0177049973724,1718.9090757266863,1877.2095807799683
318,318,13936564.0,46581.575091944105,2.1467715465313703e-05,0.0006398900158440309,0.004345269756514445,0.008013782193899466,0.01164579414958234,0.01524166878305605,0.018801765639338608,0.022326440683816038,0.025816046391058514,0.029270931656844294,0.03269144196403783,0.03607791930909212,484.60947665923203,652.6982333830573,819.1145615513627,983.8751031787859,1146.9963301153862,1308.4945567607267,1468.3859274900403,1626.6864325433226,1783.4118982792993,1938.577998238539
319,319,13951465.0,45440.61545070843,2.2006744188681753e-05,0.0015499724662079687,0.005292590015593597,0.008997969756264011,0.012666482193649032,0.016298494149331905,0.019894368782805618,0.023454465639088172,0.026979140683565602,0.03046874639080808,0.03392363165659386,0.0373441419637874,438.6237000977463,605.0400282660516,769.8005698934749,932.9217968300752,1094.4200234754155,1254.3113942047294,1412.6118992580114,1569.3373649939883,1724.503464953228,1878.1257129187904
320,320,13956580.0,40254.120776598415,2.484217716615354e-05,0.001881570861164587,0.0058556070266895565,0.00979010287423297,0.013685451752794599,0.01754204320657948,0.021360262843135046,0.025140492464938234,0.02888311001432386,0.032588489754994274,0.036257002192379297,0.039889014148062174,403.5847096819368,560.3101754179137,715.4762753771533,869.0985233427157,1021.1922792304916,1171.7727535772938,1320.855001769112,1468.453931550767,3200.491444960493,4915.295769661151
321,321,13963877.0,42203.78940445474,2.369455478077158e-05,0.0004122141169017186,0.004307562995463348,0.008164154449248229,0.011982374085803797,0.015762603707606983,0.019505221256992614,0.023210600997663026,0.026879113435048046,0.030511125390730923,0.03410700002420463,0.03766709688048719,471.9630220708335,631.8543928001473,790.1548978534294,946.8803635894063,1102.046463548646,1255.6687115142083,1407.7624674019842,1558.3429417487864,1707.4251899406047,1855.0241197222595
322,322,13976086.0,42203.78940445474,2.369455478077158e-05,5.650415680137068e-05,0.0005904582229178583,0.0011190996238028324,0.0016424812165235984,0.002160655336568297,0.002673673790296956,0.0031815878798218886,0.003684448392091093,0.004182305609090049,0.004675209310824085,0.0051632087818450825,64.694224457862,86.61129792147965,108.31030383252522,129.7934115855401,151.06276962755572,172.12050450687917,192.9687216804919,213.60950612929037,234.04492156690634,254.27701146907518
323,323,13982318.0,42203.78940445474,2.369455478077158e-05,4.115779144454851e-05,0.00043009147948177906,0.000815155406779424,0.001196388074578375,0.0015738276041997545,0.001947511731546233,0.0023174778252249848,0.002683762878596019,0.003046403517203158,0.00340543600094644,0.0037608962288361463,47.12346044315987,63.08792022372846,78.89353896750157,94.54189686774546,110.03455885950103,125.3730739267148,140.55897569034494,155.59378285651573,170.47899864021412,185.21611151507946
324,324,14042066.0,42203.78940445474,2.369455478077158e-05,4.115779144454851e-05,0.016357962304055382,0.032512420042806016,0.04850614623733732,0.06434074017864291,0.0800177849883857,0.09553884837920397,0.11090548232111555,0.1261192233532732,0.14118159267509667,0.15609409634572388,47.12346044315987,63.08792022372846,78.89353896750157,94.54189686774546,110.03455885950103,125.3730739267148,140.55897569034494,155.59378285651573,170.47899864021412,185.21611151507946
