,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20
678,678,13176414.0,28.844862654771116,0.03466821846123763,22.478048762099313,49.69143279761706,76.74203345562694,90.20659383059383,116.99382488030015,143.62082092581628,156.87453110714753,183.26333113332137,209.49463991878773,222.5513940132715,248.5476920232736,272.67279438252314,284.67393054424406,308.5684679957848,332.31948205570956,344.1416585141558,367.6798828658876,391.0773077060834,402.7234837907241,425.91128682061327,1321.449280723399,2102.4226536020096,2491.155767560155,3232.1029517033344,3931.0529061531493,4278.958466099827,4713.893509678977,4889.246050105673,4976.528588592884,5135.239396557808,5277.975266766113,5349.022705596895,5490.479784982984,5631.090698297839,5701.080430307466,5840.431592764445,5978.949187447064,6052.840554914378,6199.9599539141345,6346.1993253451965
679,679,13177638.0,27.32862276902811,0.036591671978922886,21.029462541783065,47.79038278244866,75.58126097878241,89.41429890034219,116.95619319732391,144.33333971866682,157.9604409197955,185.0923106147202,212.06188478716135,225.4755897607269,252.1825832395521,278.729822063715,291.9438322975639,318.2539489177528,344.40668496983903,357.4243305167111,382.48362686186414,406.52922150081156,418.49441024798483,442.3170783273244,1167.206231822368,1343.0855917264803,1430.6303514699518,1604.93397907372,1748.0986804027336,1819.3595681303918,1961.24163297795,2102.274997218466,2172.474999662117,2312.244820933243,2451.178576864528,2520.333488811343,2667.894890097131,2814.573615279109,2887.583626709475,3032.948237000609,3177.4433073046425,3249.3663966416616,3392.566912349194,3534.910843021984
680,680,13178570.0,26.28863051476755,0.038039258052573466,3.697223953075753,10.303118701392567,26.46376741960339,39.29774377157796,64.85048454671674,91.61140478738233,105.52768541952193,133.23532090527587,160.7772152022576,174.4863203384535,201.78146292472917,228.91333261965386,242.41834641712813,269.2966117656606,296.00360524448575,309.29713388731744,335.76485430249755,362.0749709226865,375.1709528802889,401.2453525216448,307.4912669662499,449.7995935246907,520.6342195414663,661.6675837819824,801.8573182352607,871.6374074967589,1010.5711634280444,1153.6174428421727,1227.287476660647,1373.9662018426254,1519.7675361805336,1592.3408235641252,1736.8358938681586,1880.4666391932283,1951.9594989127102,2094.3034295855005,2235.795891721922,2306.224420573479,2441.7654971307575,2571.8260978985177
681,681,13180163.0,25.076694422418203,0.039877664223001194,5.539557755210225,11.11380902322609,16.654716623792666,19.412728799668365,26.058376163592076,32.664270911908886,35.95238552257492,61.658895982094286,87.21163675723307,99.93063110222202,127.88883763003825,155.59647311579218,169.38807556924843,196.84747254896982,224.1426151352455,237.72889796963457,264.77949862764444,291.6577639761769,305.0312900523177,331.6582860978338,212.31178303851107,351.66294549549025,421.02562823129483,564.0719076454232,711.1913066451796,784.4206666458757,930.222000983784,1075.1511912662602,1147.2903586714087,1290.9211039964787,1433.6926831060243,1504.7578943887506,1646.2503565251725,1786.8964511233062,1852.2199619340079,1982.280562701768,2111.5631810191926,2175.914199834435,2304.0385478641815,2431.396491750195
682,682,13183309.0,23.956536049876593,0.041742261816067154,4.895279932566613,10.60492483456034,16.280416092921264,19.10541784581409,24.730061397424063,30.321059777837704,33.10400488153752,38.6449124821041,44.73073244393161,48.04857202190351,54.65446677022032,70.81511548843115,83.64909184040572,109.20183261554449,135.96275285621007,149.87903348834968,177.58666897410362,205.12856327108534,218.83766840728126,246.13281099355692,250.51226199536538,396.31359633327367,468.88688371686527,613.3819540208984,757.0126993459684,828.5055590654501,970.8494897382403,1112.3419518746623,1182.7704807262194,1318.3115572834975,1448.3721580512577,1513.1104231097463,1642.0057951839244,1770.1301432136713,1833.9046261375065,1960.8810864676,2097.2901484349445,2170.276803866448,2296.9324085788576,2422.8303924644556
683,683,13190848.0,23.12797561744584,0.04323767961972782,4.551401184096739,10.781564823340785,16.974461169481433,20.057003987970663,25.989417710341602,31.681960212063895,34.515449411408234,40.15699114526442,45.764786932008626,48.556093096324666,54.11364746600348,59.63795797646676,62.96576576241858,69.5915070177272,76.17761469937332,89.05014880691812,114.67965908511312,140.1558602790204,154.19778617469706,181.9886643710308,256.0497482328508,399.25026394038304,470.5289833304469,612.4465380752831,753.5151856011522,823.7327513477288,954.1841055538454,1083.8551279846793,1148.3994812436154,1276.9087585277389,1404.6493310124395,1468.2327919746174,1594.8289118965793,1741.021508741381,1804.4442964775967,1930.7205249311742,2056.2413928268634,2118.7199854417886,2243.116298285227,2366.768500604991
684,684,13197711.0,22.6496408524618,0.04415081044833916,6.1647394414228245,12.451224937273224,18.700106268733684,21.810515716508778,28.003412062649428,34.159264144221574,37.01836860350959,42.71091110523189,48.36940205746905,51.185942038432415,56.79373782517661,62.367989093192485,65.14259835917147,70.66690886963475,77.31255623355847,80.6204579108952,87.20656559254131,112.91307605206067,125.70860997828112,151.1848111721884,218.09304071380012,360.0105954586364,430.65071413294834,571.296808731082,701.7481629371986,766.6809203095438,895.9635386269684,1024.472815911092,1088.4389054719575,1215.7968493579706,1342.3929692799325,1415.5989106932307,1552.00835386095,1678.2845823145274,1741.139154722742,1866.2840428251418,1990.68035566858,2052.599190741677,2175.881008533706,2298.4253892383763
685,685,13199347.0,21.82695874088905,0.04581490311459068,3.5931256682470116,10.01301627577158,16.394504882199257,19.570920381869954,25.895236051730866,32.18172154758127,35.31084868757278,41.54101232681682,47.73390867295747,50.8164514914467,56.74886521381764,62.44140771553993,65.27489691488427,70.91643864874045,76.52423443548466,79.3155405998007,84.87309496947951,90.39740547994279,93.72521326589461,100.35095452120324,263.0468116053144,392.71783403614825,457.26218729508435,585.7714645792079,713.5120370639085,777.0954980260864,903.6916179480482,1049.88421479285,1113.3070025290658,1239.5832309826433,1365.1040988783323,1427.5826914932577,1551.9790043366959,1675.6312066564599,1737.1796572018216,1859.724037906492,1981.535391298025,2042.1675566133224,2162.8875788702208,2282.8854857588044
686,686,13202758.0,22.484908714522696,0.04447427439872654,3.700212666180951,10.024528336041863,16.311013831892264,19.44014097188377,25.67030461112782,31.863200957268464,34.94574377575769,40.87815749812864,46.57069999985093,49.404189199195265,55.04573093305145,60.65352671979566,63.444832884111705,69.00238725379052,74.5266977642538,77.85450555020562,84.48024680551423,91.06635448716035,103.93888859470515,129.56839887290016,272.90563988823465,413.97428741410374,484.19185316068035,614.6432073667969,744.3142297976307,808.8585830565668,937.3678603406904,1065.108432825391,1128.691893787569,1255.2880137095308,1401.4806105543325,1464.9033982905482,1591.1796267441257,1716.7004946398147,1779.1790872547401,1903.5754000981783,2027.2276024179423,2088.776052963304,2211.3204336679746,2333.1317870595076
687,687,13203970.0,22.6995224179046,0.04405379027759784,4.97452833631367,11.26101383216407,17.509895163624527,20.620304611399625,26.81320095754027,32.96905303911242,35.828157498400444,41.52070000012274,47.179190952359896,49.99573093332326,55.603526720067464,61.17777798808333,63.95238725406232,69.4766977645256,76.12234512844931,79.43024680578604,86.01635448743215,111.72286494695152,124.51839887317196,149.99460006707926,245.0813324318017,386.99888717663794,457.63900585094996,598.2851004490836,728.7364546552002,793.6692120275453,922.9518303449701,1051.4611076290937,1115.427197189959,1242.7851410759722,1369.381260997934,1442.5872024112323,1578.9966455789515,1705.272874032529,1768.1274464407434,1893.2723345431434,2017.6686473865816,2079.5874824596785,2202.8693002517075,2325.413680956378
688,688,13204801.0,23.46106492733678,0.042623811114166535,3.3401168958019585,9.533013241942605,15.688865323514753,18.547969782802774,24.240512284525067,29.899003236762233,32.715543217725596,38.323339004469794,43.89759027248566,46.67219953846465,52.196510048927934,58.84215741285165,62.15005909018837,68.73616677183449,94.44267723135385,107.23821115757428,132.7144123514816,160.67261887929783,174.54721644349198,202.17185681850802,285.3398406135025,429.40209735567043,501.1097533437209,643.8813324532665,785.7988871981028,856.4390058724148,997.0851004705485,1127.536454676665,1192.4692120490101,1321.751830366435,1450.2611076505584,1514.2271972114238,1641.585141097437,1768.1812610193988,1841.3872024326972,1977.7966456004162,2104.072874053994,2166.927446462208,2292.0723345646084,2416.4686474080463
689,689,13207392.0,23.236927491697248,0.04303494945092498,5.2147074477585535,11.42620948948413,17.600556060163527,20.673865323246446,26.38351022524017,32.059001483601094,34.884003236493925,40.508646788103896,46.09964516851753,48.88259027221735,54.423497872783926,60.509317834611444,63.82715741258334,70.43305216090015,86.59370087911097,99.42767723108555,124.98041800622433,151.7413382468899,165.6576188790295,193.36525436478345,241.07753610241525,384.70828142748513,456.20114114696685,598.545071819757,740.037533956179,810.4660628077361,946.0071393650143,1076.0677401327744,1140.806005191263,1269.7013772654411,1397.825725295188,1461.6002082190232,1588.5766685491167,1724.9857305164614,1797.9723859479648,1924.6279906603745,2050.5259745459725,2113.192270033447,2237.962311223812,2361.9860105649072
690,690,13207968.0,22.241166206255308,0.04496167110692024,6.277372074850463,12.620688500839492,18.926060579789272,22.064588740232473,28.313470071692933,34.52497211341851,37.61677586560867,43.77262794718082,49.48227284917455,52.324274908191136,57.9827658604283,63.60740941203827,66.40710162813586,71.98135289615173,77.5222604967183,80.28027267259401,86.92592003651772,93.53181478483452,96.81992939550057,122.52643985501993,214.87334095467904,355.51943555281275,420.84294636351433,550.9035471312744,680.1861654486992,744.5371842639412,872.6615322936882,1000.0194761797013,1063.4124755476169,1199.8215375149614,1336.2309806826806,1399.4637976588747,1525.3617815444725,1650.5066696468725,1712.7981182223123,1836.8218175634074,1960.1036353554364,2021.467731999997,2143.6450515074703,2265.091534766937
691,691,13209253.0,22.303525616148693,0.04483596078980257,4.785746951673573,11.129063377662604,17.434435456612384,20.572963617055585,26.82184494851604,33.03334699024162,36.125150742431785,42.281002824003934,47.99064772599766,50.83264978501425,56.49114073725141,62.115784288861384,64.91547650495897,70.48972777297485,76.03063537354141,78.78864754941712,85.43429491334082,92.04018966165764,95.32830427232368,121.03481473184304,248.09844121845367,388.7445358165874,454.068046627289,584.1286473950491,713.4112657124738,777.7622845277158,905.8866325574628,1033.2445764434758,1096.6375758113913,1233.046637778736,1369.4560809464551,1432.6888979226492,1558.5868818082472,1683.7317699106472,1746.0232184860868,1870.0469178271821,1993.328735619211,2054.692832263772,2176.870151771245,2298.316635030712
692,692,13210210.0,22.706332955638345,0.044040576783301505,4.839878737151185,11.126364233001585,17.375245564462045,20.48565501223714,26.67855135837779,32.83440343994993,35.69350789923796,41.38605040096025,47.04454135319742,49.86108133416077,55.46887712090498,61.04312838892084,63.81773765489984,69.34204816536311,75.98769552928682,79.29559720662355,85.88170488826968,111.58821534778905,124.38374927400947,149.85995046791678,248.13837227096403,390.05592701580025,460.69604569011227,601.342140288246,731.7934944943624,796.7262518667077,926.0088701841324,1054.518147468256,1118.4842370291215,1245.8421809151346,1372.4383008370962,1445.6442422503947,1582.053685418114,1708.3299138716911,1771.1844862799057,1896.3293743823058,2020.725687225744,2082.644522298841,2205.9263400908694,2328.4707207955403
693,693,13210855.0,23.118726739533948,0.04325497728600944,4.759459951450447,10.989623590694492,17.18251993683514,20.26506275532437,26.19747647769531,31.8900189794176,34.72350817876194,40.365049912618126,45.97284569936233,48.76415186367838,54.32170623335719,59.84601674382047,63.17382452977228,69.7995657850809,76.38567346672703,89.25820757427182,114.88771785246682,140.36391904637412,154.40584494205075,182.19672313838453,251.23834803514046,394.4388637426727,465.7175831327366,607.6351378775728,748.7037854034419,818.9213511500185,949.372705356135,1079.043727786969,1143.588081045905,1272.0973583300286,1399.8379308147291,1463.421391776907,1590.017511698869,1736.2101085436707,1799.6328962798864,1925.9091247334638,2051.429992629153,2113.9085852440785,2238.3048980875164,2361.9571004072804
694,694,13211484.0,23.475145085922172,0.04259824577611198,6.834017713275759,13.733427599310756,20.386567480142936,23.59585270346223,29.98561303019058,36.33715123394903,39.49865884135284,45.793292734998715,52.050273639109044,55.164714758933314,61.94369498127322,69.25845019381318,72.89940311927549,89.74289280050422,116.05115946105363,129.146220427188,156.57981596594374,185.0393456780192,199.2052079784352,227.40976321178505,246.52842853732344,407.9917842344545,488.3609160811314,648.3776955812725,807.4372999067978,886.6099464913964,1044.2445091464162,1196.2524074654289,1269.5766874174667,1415.5670020768769,1560.6840496214677,1632.9167209329619,1776.7336356315552,1919.690273517373,1990.8476013780642,2152.8772063962797,2295.2750870211407,2366.1542889492716,2507.2763940714617,2647.5543507503403
695,695,13212000.0,23.694471255070017,0.04220393817760442,5.294108649897559,12.69907480323292,19.650361946738073,23.110397152738155,29.99940620375491,36.84720726288083,40.25573175811432,47.042182025887655,53.78803757878186,57.14581812536207,64.98561810945415,72.77852235290035,76.65747642023935,103.54036175777236,130.26244064123213,143.56347841232528,172.6805467467055,201.54011206044342,215.90509286117882,244.50609928843528,314.46169282389525,488.79917437006526,575.5764532725324,748.3520160405782,920.0940749716666,1005.5794760591175,1175.7828661322435,1344.9681480878814,1424.497171111448,1582.8412708781066,1740.238205015778,1818.5832540407448,1962.8322430110577,2106.2183747292065,2177.5894779366504,2329.8831288956685,2482.0821424289693,2553.1742914404176,2694.720385045666,2835.419779101546
696,696,13215055.0,22.624741189811527,0.04419940063006442,4.278283045887459,11.863109030998604,19.40256494148547,23.15536372359229,30.627272042839046,38.054485492575886,41.751414978582794,48.70270212208794,55.61240843386648,59.051746379104785,65.8995474382307,72.70638671251841,76.09452220123752,82.84037775413174,90.12393798757799,94.03795828480403,101.83086252825024,119.17142037730606,132.5927019331222,159.314780816582,332.8752736422718,503.0786637153979,587.7981900237351,751.7929686946025,910.1370684612609,988.9535758480448,1145.8790516238992,1290.128040594212,1361.9286376339867,1504.8852755198045,1657.178926478823,1738.0722083987112,1880.4700890235722,2022.0161826288202,2092.471396073893,2232.7493527527718,2372.1882032760327,2441.594532981869,2579.7841240527905,2717.147104536717
697,697,13217041.0,22.24783922337441,0.04494818530283888,7.399750007849474,15.030219813152003,22.615045798263147,26.390428067266,33.907300490856834,41.37920881010359,45.098385592511974,52.50335174584733,59.45463888935249,62.914674095352574,69.80368314636932,76.65148420549525,80.06000870072874,86.84645896850208,93.59231452139628,96.95009506797648,104.78989505206857,112.58279929551477,116.46175336285377,143.34463870038678,261.84224708823575,431.0275290438736,510.55655206744035,668.9006518340989,826.2975859717703,904.642634996737,1048.89162396705,1192.2777556851988,1263.6488588926425,1415.9425098516608,1568.1415233849616,1639.2336723964102,1780.7797660016581,1921.4791600575381,1991.5129361256097,2130.951786648871,2269.5565456962618,2338.5477074256287,2475.9106879095552,2612.4519950610124
698,698,13222597.0,22.343706104858455,0.04475533267878771,4.66147529342933,12.291945098731858,19.876771083843003,23.652153352845858,31.16902577643669,38.64093409568345,42.36011087809183,49.76507703142719,56.716364174932345,60.17639938093243,67.06540843194918,73.91320949107511,77.32173398630859,84.10818425408193,90.85403980697613,94.21182035355633,102.05162033764843,109.84452458109463,113.72347864843363,140.60636398596662,322.8951443263201,492.08042628195795,571.6094493055248,729.9535490721831,887.3504832098547,965.6955322348214,1109.9445212051344,1253.3306529232832,1324.7017561307268,1476.9954070897452,1629.194420623046,1700.2865696344945,1841.8326632397423,1982.5320572956225,2052.5658333636943,2192.0046838869553,2330.609442934346,2399.600604663713,2536.9635851476396,2673.504892299097
699,699,13223192.0,22.527668512070782,0.04438985771937205,7.034045819492622,14.618871804603765,22.158327715090632,25.911126497197454,33.38303481644421,40.81024826618105,44.50717775218796,51.458464895693105,58.36817120747164,61.80750915270995,68.65531021183587,75.46214948612356,78.8502849748427,85.59614052773689,92.87970076118314,96.79372105840919,104.58662530185539,121.92718315091122,135.34846470672738,162.07054359018716,270.6576948190926,440.8610848922187,525.5806112005558,689.5753898714232,847.9194896380817,926.7359970248656,1083.66147280072,1227.910461771033,1299.7110588108076,1442.6676966966254,1594.9613476556437,1675.854629575532,1818.2525102003929,1959.7986038056408,2030.253817250714,2170.531773929593,2309.970624452854,2379.3769541586903,2517.5665452296116,2654.929525713538
700,700,13224705.0,23.808472401011123,0.0420018547665213,6.041927242063081,13.219713490781656,20.15017907757522,23.599850183353674,30.468224171096526,37.29551368295139,40.6938284620056,47.45995085707598,54.18560005019913,58.11137973706518,65.92769669513167,73.69725834507642,87.15886212679325,113.96122362003508,140.60326033716237,155.22548626486974,184.17175505946247,212.94487478601587,227.2668275107517,255.78216396169861,297.2126828146917,472.0739375743616,559.1119308302724,732.406565108817,904.6645982621461,990.4068314318737,1161.121571734932,1330.8151489007878,1415.2809045480885,1574.1007325603648,1731.9705347250974,1810.550961475985,1961.128681812446,2104.9455965110396,2176.531131189414,2319.0595622575484,2481.089167275764,2552.394898889176,2694.366249828756,2835.488354950946
701,701,13226122.0,24.84208959496703,0.04025426267694479,5.26260892530335,12.08989843715821,18.876348704931544,22.25433561128281,28.979984804405955,36.81978478849805,40.722081449338496,48.49164309928324,75.37452843681625,88.7556083742419,115.39764509136918,144.5147134257494,158.9661398136693,187.7392595402227,216.34026596747916,230.57654871590546,258.9213143450281,287.09652896653796,301.1208710928055,329.0226404998357,294.7037227995192,463.3439082391302,552.2289346934014,729.2010509262544,905.1145688897158,992.6763353591265,1167.0138169052966,1340.3084511838413,1426.5666585758095,1598.308717506898,1769.0234578099562,1853.997508667475,2023.1827906231126,2182.002618635389,2261.0559134133377,2418.452847551009,2569.03056788747,2641.046885546289,2784.4330172644377,2926.9614483325727
702,702,13228540.0,24.90925050531464,0.04014572818185116,3.7671652215646034,10.594454733419465,17.380905001192797,20.75889190754406,27.484541100667208,35.3243410847593,39.22663774559975,46.996199395544494,73.87908473307749,87.26016467050316,113.90220138763044,143.01926972201065,157.47069610993054,186.24381583648395,214.8448222637404,229.08110501216672,257.4258706412894,285.6010852627992,299.6254273890668,327.527196796097,331.9058688880113,500.5460543276223,589.4310807818935,766.4031970147465,942.316714978208,1029.8784814476185,1204.2159629937887,1377.5105972723334,1463.7688046643016,1635.51086359539,1806.2256038984483,1891.199654755967,2060.3849367116045,2219.204764723881,2298.25805950183,2455.6549936395013,2606.2327139759623,2678.249031634781,2821.63516335293,2964.1635944210648
703,703,13229986.0,24.979090645350155,0.04003348297173298,5.555224989122406,12.36206426341011,19.128186658480498,22.496055305023432,29.779615538469688,37.595932496536186,41.48654007914193,58.827097928197766,85.62945942143959,98.9704583674737,126.89372206627425,155.83999086086698,170.248129786685,198.93506331215625,227.45039976310315,241.6440402616976,269.9039026359914,297.9947221400032,311.9665321554495,339.5510153289457,287.8835431787311,457.03038995843116,541.2240059499032,718.7278133157441,895.169836449857,982.9946666004889,1157.8559213601588,1331.6711935185367,1418.1885488946143,1590.4465820479434,1761.6742163051217,1846.9035555207292,2016.597132686585,2180.5919113574523,2259.882716346162,2417.752518510895,2574.6779942867493,2646.910665598243,2790.7275802968365,2933.6842181826546
704,704,13230999.0,25.099272477115125,0.03984179226357156,6.226075732159581,13.012525999932915,19.758381552827117,23.116162099407326,30.955962083499415,38.74886632694562,42.62782039428461,69.51070573181761,96.23278461527738,109.53382238637056,138.65089072075077,167.5104560344887,181.87543683522406,210.47644326248053,238.90636650950128,253.0574916400295,281.2327062615393,309.2288584032532,323.1588177948371,350.4269649139567,271.4815966060901,441.1366208058352,525.5831902539741,698.6618326997174,875.6339489325704,963.7226367454,1139.1092333654426,1313.4467149116126,1400.2239938140797,1572.9995565821255,1744.741615513214,1830.2270166006647,2000.430406673791,2169.615688629429,2249.1447116529953,2407.4888114196538,2564.885745557325,2643.230794582292,2787.479783552605,2930.8659152707537
705,705,13233445.0,27.176017804331288,0.03679714986941983,21.088704200215957,47.73074091734324,76.84780925172343,91.29923563964336,120.07235536619675,148.6733617934532,162.90964454187952,191.25441017100218,219.42962479251202,233.45396691877957,261.35573632580974,288.6238834449294,302.19672953244634,329.2209364468485,356.08385130223013,369.45499021094156,396.07723562420637,420.82454111242765,433.13538174786476,457.64654791242066,985.5445111981245,1192.406050543488,1295.372339058614,1485.3098506644571,1659.0856347153276,1745.5833340645352,1917.8022363207767,2088.990961843928,2174.200941211648,2343.855965411393,2512.496150851004,2601.3811773052753,2778.353293538128,2954.2668115015895,3041.8285779710004,3216.16605951717,3389.460693795715,3475.718901187683,3647.4609601187717,3818.1757004218302
706,706,13236290.0,26.683243948893548,0.03747670267960303,6.320900931177275,33.20378626871028,59.92586515217005,73.22690292326322,102.34397125764342,131.20353657138136,145.56851737211673,174.1695237993732,202.59944704639395,216.75057217692216,244.925786798432,272.9219389401458,286.8518983317297,314.1200454508494,341.22508174390845,354.7170984527685,381.5800133081501,408.28224090950476,421.57339763012635,446.32070311834764,348.44091777082383,538.378429376667,625.3966477297017,798.651912776745,970.8708150329865,1056.5935645038992,1227.2695199238576,1396.9245441236028,1481.3711135717417,1654.449756017485,1831.421872250338,1919.5105600631675,2094.89715668321,2269.2346382293804,2356.0119171318474,2528.7874798998932,2700.5295388309814,2786.0149399184324,2956.2183299915587,3125.403611947196
707,707,13237012.0,26.800902999511823,0.037312175638940785,16.90685405577746,43.709215549019284,70.35125226614656,84.97347819385394,113.91974698844668,142.69286671500006,157.01481943973593,185.53015589068283,213.8749215198055,227.98365876357113,256.0744782675829,283.9762476746131,297.6307714565254,324.8172408812497,351.8414477956518,365.29305133782884,392.0755015597449,418.69774697300966,431.089959042867,455.7558930966681,322.379224253611,528.0033722235095,615.2830243745802,789.0588084254507,961.7951151832331,1047.7754100308998,1218.9641355540507,1389.128861789955,1473.8291391215162,1642.4693245611272,1819.973131926968,1908.3264672482514,2084.239985211713,2259.1012399713827,2346.1392332272935,2519.433867505838,2691.691900659167,2777.4341338288946,2948.148874131953,3117.842451297809
708,708,13239090.0,25.374337173477052,0.039409896430526926,3.4066816778793707,10.172804072949758,16.898453266072902,20.824232952938946,28.640549911005444,36.410111560950185,49.871715342667024,76.67407683590885,103.31611355303613,117.93833948074351,146.88460827533623,175.65772800188964,189.9796807266255,218.4950171775724,246.83978280669507,260.9485200504607,289.03933955447246,316.94110896150266,330.59563274341497,357.78210216813926,343.1953036028765,513.3600298387807,598.060307170342,766.7004926099529,944.2042999757938,1032.5576352970772,1208.4711532605386,1383.3324080202085,1470.3704012761193,1643.665035554664,1815.923068707993,1901.6653018777206,2072.380042180779,2242.0736193466346,2326.5393749939353,2485.359203006212,2643.229005170944,2721.809431921832,2872.387152258293,3016.2040669568864
709,709,13239728.0,25.70119980474932,0.03890868938403452,6.336925172182793,13.620485405629047,21.436802363695545,25.327409946301294,42.66796779535712,69.47032928859895,82.81132823463305,110.7345919334336,139.68086072802635,154.08899965384435,182.7759331793156,211.2912696302625,225.48491012885694,253.74477250315078,281.8355920071626,295.8074020226088,323.3918851961051,350.5783546208293,364.1105448263715,391.05416507740847,270.00032956364197,441.70337388222134,527.1693499344595,697.3340761703638,866.4809229500639,950.6745389415361,1128.1783463073768,1304.6203694414896,1392.4451995921218,1567.3064543517917,1741.1217265101695,1827.639081886247,1999.8971150395762,2171.1247492967545,2256.354088512362,2426.0476656782175,2590.042444349085,2669.3332493377948,2827.2030515025276,2984.128527278382
710,710,13243097.0,24.384320069937754,0.041009960381583555,5.670353429273809,12.559362480290561,19.40716353941648,22.815688034649973,29.60213830242331,36.34799385531751,39.70577440189772,47.54557438598981,55.33847862943601,59.217432696775,86.100318034308,112.82239691776778,126.12343468886095,155.24050302324116,184.1000683369791,198.46504913771446,227.06605556497092,255.49597881199168,269.6471039425199,297.82231856402973,288.22111958590534,465.1932358187584,553.2819236315879,728.6685202516304,903.0060017978005,989.7832807002676,1162.5588434683134,1334.3009023994018,1419.7863034868526,1589.9896935599788,1759.1749755156166,1838.7039985391834,1997.048098305842,2154.4450324435134,2232.79008146848,2377.0390704387933,2520.425202156942,2591.7963053643857,2744.089956323404,2896.2889698567046
711,711,13247097.0,24.39895432011545,0.04098536301515024,5.355569639735666,12.24457869075242,19.09237974987834,22.500904245111833,29.287354512885166,36.033210065779365,39.39099061235957,47.23079059645167,55.02369483989787,58.90264890723686,85.78553424476986,112.50761312822964,125.8086508993228,154.925719233703,183.78528454744094,198.1502653481763,226.75127177543277,255.18119502245352,269.33232015298177,297.50753477449155,295.8995840382127,472.8717002710658,560.9603880838953,736.3469847039378,910.6844662501079,997.461745152575,1170.2373079206207,1341.979366851709,1427.46476793916,1597.668158012286,1766.853439967924,1846.3824629914907,2004.7265627581492,2162.1234968958206,2240.4685459207876,2384.7175348911005,2528.103666609249,2599.474769816693,2751.768420775711,2903.967434309012
712,712,13249687.0,24.418480316645258,0.04095258947455193,4.855569639762578,11.744578690779331,18.592379749905252,22.00090424513874,28.787354512912078,35.53321006580628,38.89099061238649,46.73079059647858,54.52369483992478,58.402648907263774,85.28553424479678,112.00761312825654,125.30865089934971,154.42571923372992,183.28528454746785,197.65026534820322,226.25127177545968,254.68119502248044,268.83232015300865,297.0075347745185,308.10458671839814,485.0767029512512,573.1653907640807,748.5519873841232,922.8894689302933,1009.6667478327604,1182.4423106008062,1354.1843695318946,1439.6697706193454,1609.8731606924716,1779.0584426481093,1858.5874656716762,2016.9315654383347,2174.328499576006,2252.673548600973,2396.922537571286,2540.3086692894344,2611.6797724968783,2763.973423455897,2916.172436989197
713,713,13257202.0,24.41359735303868,0.04096078040197273,5.015089639753992,11.904098690770745,18.751899749896666,22.16042424513016,28.94687451290349,35.69273006579769,39.0505106123779,46.890310596469995,54.6832148399162,58.562168907255185,85.4450542447882,112.16713312824795,125.46817089934113,154.58523923372132,183.44480454745926,197.80978534819465,226.41079177545112,254.84071502247184,268.99184015300006,297.1670547745099,304.20955646926325,481.1816727021163,569.2703605149458,744.6569571349884,918.9944386811584,1005.7717175836256,1178.5472803516714,1350.2893392827598,1435.7747403702106,1605.9781304433368,1775.1634123989745,1854.6924354225414,2013.0365351891999,2170.433469326871,2248.778518351838,2393.027507322151,2536.4136390402996,2607.7847422477435,2760.078393206762,2912.2774067400624
714,714,13259822.0,23.628222838984083,0.04232226887373455,7.029977180860213,14.434943334195573,21.386230477700725,24.84626568370081,31.735274734717564,38.583075793843484,41.99160028907698,48.77805055685031,55.52390610974451,58.88168665632472,66.72148664041681,74.51439088386302,78.393344951202,105.27623028873501,131.99830917219478,145.29934694328796,174.41641527766814,203.2759805914061,217.64096139214146,246.24196781939793,273.3858998733286,447.72338141949865,534.5006603219657,707.2762230900115,879.0182820210999,964.5036831085508,1134.7070731816768,1303.8923551373148,1383.4213781608814,1541.76547792754,1699.1624120652114,1777.5074610901781,1921.7564500604913,2065.14258177864,2136.5136849860837,2288.807335945102,2441.0063494784026,2512.0984984898514,2653.644592095099,2794.343986150979
