,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
53,53,12481876.0,15.587362284361683,0.06415453633250502,0.008444375256303954,0.03499169628626016,0.06606453548907842,0.09721271619886798,0.12882769541077985,0.15548000834132755,0.18073259742496695,0.20573393225128317,0.23048651151449043,0.25499281068300256,0.2792552802300801,1.1049326063451987,1.5090833073739844,1.9092128535599404,2.3053612305458597,2.7672440115647103,3.224531219750086,3.7132754780349453,4.177712084875919,4.63752770646132,5.057825504887083
54,54,12482984.0,16.103857604768653,0.0620969226468993,0.02138870799022053,0.05253688870001009,0.08415186791192195,0.11080418084246967,0.13605676992610904,0.16105810475242527,0.18581068401563253,0.21031698318414468,0.23457945273122222,0.2586005184619653,0.28238258294329466,1.0692294129831361,1.481544099128176,1.8897563889609075,2.293907089989693,2.694036636175649,3.0901850131615682,3.552067794180419,4.009355002365795,4.498099260650654,4.962535867491628
55,55,12484927.0,15.91973319284807,0.06281512308568396,0.006907616046015719,0.03798045524883399,0.06912863595862355,0.1007436151705354,0.12739592810108313,0.1526485171847225,0.17764985201103875,0.202402431274246,0.22690873044275814,0.25117119998983567,0.27519226572057875,1.1391553398320797,1.5473676296648111,1.9515183306935966,2.351647876879553,2.747796253865472,3.2096790348843225,3.6669662430696985,4.155710501354558,4.620147108195532,5.079962729780933
56,56,12485555.0,16.36685144725442,0.06109910652166105,0.027253210363506242,0.058868189575418096,0.08552050250596582,0.1107730915896052,0.13577442641592144,0.1605270056791287,0.18503330484764083,0.2092957743947184,0.23331684012546147,0.2570989046067908,0.28064434486287865,1.069550385006536,1.4860097741984093,1.898324460343449,2.3065367501761807,2.710687451204966,3.110816997390922,3.506965374376841,3.968848155395692,4.426135363581068,4.914879621865927
57,57,12486330.0,16.368488132399143,0.06109299722193886,0.02719486159946518,0.05880984081137703,0.08546215374192476,0.11071474282556414,0.13571607765188037,0.16046865691508763,0.18497495608359976,0.20923742563067732,0.2332584913614204,0.25704055584274976,0.28058599609883755,1.0705054743471072,1.4869648635389805,1.8992795496840205,2.307491839516752,2.711642540545537,3.1117720867314933,3.5079204637174124,3.969803244736263,4.4270904529216395,4.915834711206498
58,58,12486840.0,16.319458700351,0.06127654221634765,0.0006489692942028073,0.03046776543702962,0.06076658703368711,0.08611583767833723,0.11007832952608726,0.1338024031240144,0.1572904295137389,0.18054475769763392,0.20356771295986478,0.22636159717667648,0.2489286901733202,1.3409917854793165,1.732242253806908,2.1195999079020917,2.503103470510612,2.8827913099146447,3.2587013689816025,3.7005471963005743,4.1379968114980805,4.607100854545869,5.071537461386843
59,59,12488613.0,16.373399169909874,0.061074672987741274,0.025536412815107646,0.05583523441176513,0.08118448505641526,0.10514697690416529,0.1288710505020924,0.1523590768918169,0.17561340507571194,0.19863636033794282,0.22143024455475452,0.2439973375513982,0.2663398949152975,1.032701340606729,1.4278848242479212,1.8191352925755127,2.2064929466706964,2.5899965092792168,2.9696843486832494,3.345594407750207,3.787440235069179,4.224889850266686,4.693993893314474
60,60,12489125.0,16.414381825711693,0.060922184619440704,0.04296764183508711,0.10196264145030737,0.15572255271189733,0.2078130282549603,0.2593852221397413,0.310444288616738,0.36099533402678713,0.4110434131512825,0.4605935298866889,0.5096506401942746,0.5582196473462981,2.16372369057634,3.0227856384016816,3.873299144305866,4.715350318919327,5.549023339056938,6.374401610988672,7.191567616203497,8.070279046591061,8.940247604232763,9.837567163593897
61,61,12489632.0,16.70915881615548,0.05984741727591555,0.049668833355203945,0.1034287446167939,0.1555192201598569,0.20709141404463785,0.2581504805216346,0.3087015259316837,0.3587496050561791,0.40829972179158547,0.45735683209917116,0.5059258392511947,0.5348707471884083,2.0984196025123385,3.0427701048936617,3.901832052719003,4.752345558623188,5.594396733236649,6.42806975337426,7.253448025305993,8.070614030520819,8.949325460908383,9.819294018550085
62,62,12490381.0,16.662440942868397,0.06001521646370814,0.037254788006711635,0.07007136310058869,0.10142688192463611,0.13247042451650298,0.1632050934433442,0.19363396243340966,0.22376007417908209,0.25358644074289605,0.2831160453331103,0.3123518394421809,0.3412967473793946,1.251363440417736,1.8503225673532253,2.3674296853574557,2.8793906910203564,3.3862578520731756,3.888081838195462,4.384912855242335,4.876800552403075,5.433470080684328,5.984600941003659
63,63,12491017.0,17.22489086955826,0.05805552021042474,0.01060456429484138,0.04196008311888882,0.07300362571075568,0.1037382946375969,0.13416716362766237,0.16429327537333477,0.19411964193714876,0.223649246527363,0.25288504063643363,0.2818299485736473,0.31048686445076806,1.5680486447887392,2.1793051384921003,2.7782642654275893,3.2953713834318195,3.80733238909472,4.314199550147539,4.816023536269826,5.312854553316699,5.804742250477439,6.361411778758693
64,64,12491759.0,18.17692243606321,0.05501481361971316,0.019445235634690056,0.04987410462475552,0.08000021637042794,0.10982658293424193,0.13935618752445617,0.1685919816335268,0.19753688957074042,0.2261938054478612,0.2545655939020419,0.2826550925711231,0.3104651104113653,1.308140881103324,1.8517581522410873,2.4094406931532033,3.039778174050888,3.6510346677542493,4.249993794689739,4.7671009126939685,5.279061918356869,5.785929079409689,6.287753065531975
65,65,12492551.0,16.92439989140625,0.059086289996478566,0.007668560204825308,0.04048513529870235,0.07184065412274979,0.10288419671461664,0.13361886564145786,0.16404773463152333,0.19417384637719576,0.22400021294100975,0.25352981753122394,0.2827656116402946,0.3117105195775082,1.7482120264261434,2.3471711533616326,2.8642782713658628,3.3762392770287635,3.8831064380815827,4.384930424203869,4.881761441250742,5.373649138411483,5.930318666692735,6.4814495270120664
66,66,12494298.0,16.352128643335323,0.06115411771834198,0.034537769773843645,0.07237895987106374,0.10519553496494079,0.1365510537889882,0.16759459638085508,0.1983292653076963,0.22875813429776176,0.2588842460434342,0.2887106126072482,0.3182402171974624,0.34747601130653305,1.257589047903341,1.7746961659075708,2.2866571715704715,2.7935243326232913,3.2953483187455777,3.7921793357924503,4.284067032953191,4.8407365612344435,5.391867421553775,5.973521617433926
67,67,12494957.0,16.38322566574919,0.06103804100621053,0.2222666596454313,0.2601078497426514,0.2929244248365284,0.3242799436605759,0.3553234862524427,0.38605815517928393,0.4164870241693494,0.44661313591502183,0.4764395024788358,0.5059691070690501,0.5352049011781207,9.462418622863781,13.673652050408808,14.185613056071709,14.692480217124528,15.194304203246814,15.691135220293686,16.183022917454426,16.73969244573568,17.29082330605501,17.872477501935162
68,68,12495758.0,16.38977993907456,0.06101363189239162,0.2160259672355102,0.2538671573327303,0.28668373242660733,0.3180392512506548,0.3490827938425216,0.37981746276936285,0.4102463317594283,0.44037244350510074,0.47019881006891473,0.49972841465912893,0.5289642087681996,9.564686507936532,13.775919935481559,14.28788094114446,14.79474810219728,15.296572088319566,15.793403105366439,16.28529080252718,16.841960330808433,17.393091191127763,17.974745387007914
69,69,12496719.0,16.03797024428379,0.062352029887099786,0.24143280539212533,0.5096902376766907,0.5475314277739108,0.5803480028677879,0.6117035216918353,0.6427470642837022,0.6734817332105434,0.7039106022006089,0.7340367139462812,0.7638630805100952,0.7933926851003095,9.008184200628461,9.520145206291362,10.02701236734418,10.528836353466467,11.02566737051334,11.517555067674081,12.074224595955334,12.625355456274665,13.207009652154817,13.782876573561573
70,70,12497559.0,15.37681961936619,0.06503295380668701,0.0331661893264382,0.30161244995717884,0.5721774031191933,0.8404348354037586,0.8782760255009787,0.9110926005948558,0.9424481194189033,0.9734916620107701,1.0042263309376114,1.0346551999276767,1.064781311673349,1.0207987242243037,1.5226227103465901,2.0194537273934627,2.511341424554203,3.0680109528354564,3.6191418131547874,4.2007960090349385,4.776662930441696,5.34680017310695,5.876321926445623
71,71,12498544.0,15.146385321791474,0.06602235310633987,0.025224060439949677,0.05851839603423693,0.32696465666497754,0.597529609826992,0.8657870421115574,0.9036282322087775,0.9364448073026546,0.967800326126702,0.9988438687185688,1.02957853764541,1.0600074066354754,1.135688165443917,1.6325191824907894,2.12440687965153,2.681076407932783,3.2322072682521146,3.8138614641322652,4.389728385539023,4.959865628204277,5.489387381542951,6.01364056723436
72,72,12499619.0,15.054278188958,0.06642630004894418,0.001922437175094246,0.03555137043939385,0.06884570603368113,0.10180884487699585,0.13923366633089013,0.17667062930023042,0.2145118193974505,0.24732839449132754,0.278683913315375,0.3097274559072418,0.34046212483408306,1.4765629835336975,1.968450680694438,2.5251202089756912,3.0762510692950222,3.6579052651751733,4.23377218658193,4.803909429247185,5.3334311825858585,5.857684368277267,6.311755760968953
73,73,12500202.0,14.910455761496683,0.06706703108179317,0.08214618205304736,0.2342715652429934,0.3848833470836179,0.5339966672277705,0.5714214886816648,0.608858451651005,0.6466996417482251,0.6795162168421022,0.7108717356661496,0.7419152782580165,0.7726499471848577,5.578929374937407,6.070817072098148,6.627486600379401,7.178617460698732,7.760271656578883,8.33613857798564,8.906275820650894,9.435797573989568,9.960050759680977,10.414122152372663
74,74,12500968.0,14.615223570060133,0.06842180656398167,0.08330975060964572,0.2369639422449106,0.38908932543485664,0.5397011072754812,0.6888144274196337,0.726239248873528,0.7636762118428683,0.8015174019400884,0.8343339770339654,0.8656894958580129,0.8967330384498797,3.7852421324156746,4.341911660696928,4.89304252101626,5.4746967168964105,6.050563638303168,6.620700880968422,7.150222634307095,7.674475819998504,8.12854721269019,8.578100751707497
75,75,12501610.0,14.703174101784112,0.06801252526001567,0.03700901796495685,0.19066320960022173,0.34278859279016777,0.4934003746307922,0.6425136947749449,0.6799385162288392,0.7173754791981795,0.7552166692953995,0.7880332443892766,0.819388763213324,0.8504323058051909,4.463988300328366,5.020657828609619,5.571788688928951,6.153442884809102,6.729309806215859,7.299447048881113,7.828968802219786,8.353221987911196,8.807293380602882,9.25684691962019
76,76,12502889.0,14.744398615464926,0.0678223660442232,0.014866559294828677,0.16852075093009355,0.3206461341200396,0.4712579159606641,0.6203712361048167,0.657796057558711,0.6952330205280512,0.7330742106252713,0.7658907857191484,0.7972463045431958,0.8282898471350627,4.790023165553608,5.346692693834861,5.897823554154193,6.479477750034343,7.055344671441101,7.625481914106355,8.155003667445028,8.679256853136437,9.133328245828123,9.58288178484543
77,77,12503748.0,14.931343973506415,0.06697320762111973,0.07132966058341876,0.2234550437733648,0.3740668256139893,0.5231801457581419,0.5606049672120362,0.5980419301813764,0.6358831202785966,0.6686996953724736,0.7000552141965211,0.7310987567883879,0.7618334257152292,5.740335566961501,6.232223264122241,6.7888927924034945,7.3400236527228255,7.921677848602976,8.497544770009734,9.067682012674988,9.597203766013662,10.12145695170507,10.575528344396757
78,78,12504403.0,14.701703931390975,0.06801932651254165,0.037205714345437686,0.3403926933879407,0.640563062150321,0.9377468269307886,1.2319737933125112,1.41306842150106,1.5927457271087828,1.771412013880338,1.9436525228992898,2.1130447524164557,2.280751589648391,4.461096239638742,5.017765767919995,5.568896628239327,6.1505508241194775,6.726417745526235,7.296554988191489,7.826076741530162,8.350329927221571,8.804401319913257,9.253954858930564
79,79,12505251.0,14.701703931390975,0.06801932651254165,0.03729156642706579,0.34083310208633727,0.641354499744281,0.9388858007894387,1.2334568455793087,1.414892128693716,1.5949066998304795,1.7739068964468165,1.9464779930189475,2.1161975208496258,2.2842283998935553,4.475389648602392,5.037142562051411,5.5933062296262355,6.179943157927855,6.7607432351513665,7.335764550421678,7.870121781346564,8.399162333209292,8.85797345933917,9.312219573082464
80,80,12506124.0,14.64008933677512,0.06830559411191936,0.07014717642529739,0.37368871208456883,0.6742101097425127,0.9717414107876703,1.2663124555775402,1.4477477386919475,1.6277623098287113,1.806762506445048,1.979333603017179,2.1490531308478573,2.3170840098917873,3.9933348672060465,4.555087780655065,5.11125144822989,5.69788837653151,6.278688453755021,6.853709769025333,7.388066999950218,7.917107551812946,8.375918677942826,8.830164791686117
81,81,12506786.0,14.425022190135836,0.06932398347947244,0.006989847681520406,0.1636404050177321,0.4682651323459166,0.7698589442735128,1.0684519893921232,1.364074214296907,1.5465502185830897,1.7275951560816443,1.90761546724367,2.08119652856195,2.2519159723148783,1.5068258780152413,2.078365072748694,2.680224546596216,3.276095709873233,3.8660381590498414,4.415168063192167,4.9588343050224735,5.432125600271497,5.900707810447758,6.318833843901173
82,82,12507606.0,14.159209786099863,0.07062541025288734,0.005003348938137462,0.04112317501687623,0.19777373235308793,0.5023984596812724,0.8039922716088687,1.1025853167274788,1.3982075416322628,1.5806835459184456,1.7617284834170002,1.941748794579026,2.115329855897306,1.6609717768437264,2.262831250691249,2.858702413968266,3.4486448631448745,3.997774767287199,4.541441009117507,5.01473230436653,5.4833145145427915,5.901440547996206,6.315406357522788
83,83,12510564.0,14.159209786099863,0.07062541025288734,0.005003348938137462,0.04112317501687623,0.07688361965187156,0.11228826056210829,0.14734063699162375,0.18204425292405377,0.21640265029042974,0.25520884784195796,0.29401344270212987,0.33320865718982057,0.367365784583026,1.6609717768437264,2.262831250691249,2.858702413968266,3.4486448631448745,3.997774767287199,4.541441009117507,5.01473230436653,5.4833145145427915,5.901440547996206,6.315406357522788
84,84,12512349.0,14.011323240551215,0.07137084648121067,0.026733919332011784,0.06285374541075055,0.09861419004574587,0.1340188309559826,0.16907120738549808,0.2037748233179281,0.23813322068430406,0.2769394182358323,0.3157440130960042,0.3549392275836949,0.38909635497690026,1.3548694190352717,1.956728892882794,2.552600056159811,3.1425425053364195,3.6916724094787443,4.235338651309052,4.708629946558075,5.1772121567343365,5.595338190187751,6.009303999714333
85,85,12512877.0,13.983329996283883,0.07151372386017875,0.031058068302530308,0.06717789438126907,0.1029383390162644,0.13834297992650113,0.1733953563560166,0.20809897228844662,0.2424573696548226,0.2812635672063508,0.3200681620665227,0.3592633765542134,0.3934205039474188,1.294339884477102,1.8961993583246242,2.492070521601641,3.0820129707782495,3.6311428749205743,4.174809116750882,4.648100411999905,5.1166826221761665,5.534808655629581,5.948774465156163
86,86,12513968.0,13.860822640488061,0.07214579003983189,0.007897380497928612,0.04938795861777307,0.08550778469651184,0.12126822933150716,0.1566728702417439,0.19172524667125937,0.22642886260368938,0.26078725997006535,0.2995934575215936,0.3383980523817655,0.3775932668694562,1.641008405972833,2.23687956924985,2.8268220184264585,3.3759519225687833,3.9196181643990906,4.392909459648114,4.8614916698243755,5.27961770327779,5.693583512804372,6.103430496498073
87,87,12516097.0,13.912200105126843,0.07187935714290695,8.237024405165871e-05,0.04157294836389612,0.07769277444263488,0.1134532190776302,0.14885785998786694,0.1839102364173824,0.21861385234981243,0.25297224971618837,0.2917784472677166,0.3305830421278885,0.3697782566155792,1.7495355844596168,2.345406747736634,2.9353491969132426,3.484479101055567,4.028145342885875,4.501436638134898,4.97001884831116,5.388144881764574,5.802110691291156,6.211957674984857
88,88,12516700.0,13.916374182538297,0.07185779764780682,0.04087734336532536,0.07699716944406412,0.11275761407905945,0.1481622549892962,0.18321463141881164,0.21791824735124166,0.2522766447176176,0.2910828422691459,0.3298874371293178,0.3690826516170085,0.40323977901021385,1.1573557065712103,1.7592151804187324,2.3550863436957497,2.945028792872358,3.4941586970146825,4.03782493884499,4.511116234094013,4.979698444270275,5.397824477723689,5.811790287250271
89,89,12517512.0,13.97354557944458,0.0715637984872661,0.032475789132031016,0.06859561521076978,0.10435605984576511,0.13976070075600183,0.1748130771855173,0.20951669311794732,0.2438750904843233,0.2826812880358515,0.3214858828960234,0.3606810973837141,0.39483822477691954,1.2745219812329394,1.8763814550804616,2.4722526183574787,3.062195067534087,3.611324971676412,4.15499121350672,4.628282508755742,5.096864718932005,5.514990752385418,5.928956561912
90,90,12518125.0,13.97354557944458,0.0715637984872661,0.15148161531327206,0.3381287450562093,0.522918791799595,0.7058702432010964,0.8870013881012958,1.0663303331346738,1.2438750913812238,1.424442986251106,1.463247581111278,1.5024427955989688,1.536599922992174,5.94494094306749,8.620337453171654,11.269114617900508,13.891537356550081,16.452924996989523,18.988827671099553,19.462118966348577,19.93070117652484,20.348827209978253,20.762793019504834
91,91,12521065.0,14.099868775348813,0.07092264587230254,0.06459864462404794,0.2512457743669852,0.43603582111037087,0.6189872725118722,0.8001184174120717,0.9794473624454497,1.1569921206919995,1.337560015561882,1.376364610422054,1.4155598249097445,1.44971695230295,7.16449796499775,9.839894475101914,12.488671639830768,15.111094378480342,17.672482018919784,20.208384693029814,20.681675988278837,21.1502581984551,21.568384231908514,21.982350041435094
92,92,12522059.0,14.341603380690318,0.06972721065110546,0.08938082577489322,0.27417087251827893,0.45712232391978025,0.6382534688199798,0.8175824138533577,0.9951271720999076,1.17569506696979,1.214499661829962,1.2536948763176525,1.287852003710858,1.320534736770668,6.729953980973823,9.395868582189106,12.07126509229327,14.720042257022124,17.342464995671698,19.90385263611114,22.43975531022117,22.913046605470193,23.381628815646454,23.79975484909987
93,93,12523284.0,14.341603380690318,0.06972721065110546,0.09012433848801624,0.2764515577493459,0.4609248873481231,0.6435627682603058,0.8243834577400715,1.0034051181307293,1.185435220388486,1.2256874741867934,1.2663159438687062,1.301892066044916,1.33597967534672,6.785357378196976,9.472874508517586,12.169658609422363,14.839610565217617,17.482997413010878,20.065140576161884,22.62159226234483,23.11522811369389,23.603952458657133,24.04202021973954
94,94,12525142.0,14.373188059328205,0.06957398705647629,0.0694401379123393,0.25576735717366894,0.44024068677244615,0.6228785676846288,0.8036992571643946,0.9827209175550523,1.164751019812809,1.2050032736111165,1.2456317432930293,1.2812078654692391,1.315295474771043,7.082357378212962,9.76987450853357,12.46665860943835,15.136610565233603,17.779997413026866,20.36214057617787,22.918592262360818,23.412228113709876,23.900952458673117,24.33902021975553
95,95,12526209.0,14.635698188233068,0.06832608783938907,0.0871195863483676,0.2715929159471448,0.4542307968593275,0.6350514863390933,0.814073146729751,0.9961032489875077,1.0363555027858151,1.076983972467728,1.1125600946439378,1.1466477039457417,1.1803961536892649,6.8140216624075265,9.528547378344625,12.216064508665234,14.912848609570013,17.582800565365265,20.226187413158527,22.808330576309533,25.36478226249248,25.858418113841537,26.34714245880478
96,96,12526285.0,14.507475462620311,0.0689299804488094,0.16856289634398403,0.35303622594276124,0.5356741068549439,0.7164947963347097,0.8955164567253674,1.0775465589831241,1.1177988127814316,1.1584272824633444,1.1940034046395542,1.2280910139413581,1.2618394636848813,5.627202471388385,8.341728187325483,11.029245317646092,13.72602941855087,16.395981374346125,19.039368222139387,21.621511385290393,24.17796307147334,24.671598922822398,25.16032326778564
97,97,12527807.0,14.507475462620311,0.0689299804488094,0.16856289634398403,0.35303622594276124,0.5356741068549439,0.7164947963347097,0.8955164567253674,1.0775465589831241,1.1177988127814316,1.1584272824633444,1.1940034046395542,1.2280910139413581,1.2618394636848813,5.627202471388385,8.272052244826158,10.890586684012629,13.519074449654584,16.121409597027007,18.697852400495158,21.213717591953188,23.704550750507895,24.198186601856953,24.686910946820195
98,98,12529856.0,14.507475462620311,0.0689299804488094,0.17049874519945385,0.3570906459174633,0.5418260188661366,0.7226467083459023,0.90166836873656,1.0836984709943167,1.1239507247926241,1.164579194474537,1.2001553166507468,1.2342429259525507,1.267991375696074,5.691827686664137,8.367052053312214,11.01565886908364,13.644146634725598,16.24648178209802,18.82292458556617,21.3387897770242,23.829622935578907,24.323258786927966,24.811983131891207
