,index,blocknum,p0vs1,p1vs0,SUSHI-slippagemap_01,SUSHI-slippagemap_2,SUSHI-slippagemap_3,SUSHI-slippagemap_4,SUSHI-slippagemap_5,SUSHI-slippagemap_6,SUSHI-slippagemap_7,SUSHI-slippagemap_8,SUSHI-slippagemap_9,SUSHI-slippagemap_10,SUSHI-slippagemap_11,SUSHI-slippagemap_12,SUSHI-slippagemap_13,SUSHI-slippagemap_14,SUSHI-slippagemap_15,SUSHI-slippagemap_16,SUSHI-slippagemap_17,SUSHI-slippagemap_18,SUSHI-slippagemap_19,SUSHI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
4632,4632,16819346.0,0.0007183611800413716,1392.0574048035396,719.4745794225651,1685.1801012807412,2646.2570428540334,3125.2106578342555,4080.0283422973052,5029.134561870202,5501.556553618707,6442.159561886489,7559.991240153633,8207.687525148738,9497.265682728665,10779.129916442333,11417.183738592435,12329.989096048832,13270.797987860007,13755.796712556816,14721.440257359478,15681.30759069705,16159.085974664087,17114.557581770667,1.0292714331814141,1.3334079118817335,1.484793247714487,1.786204916023065,2.085813619086105,2.2349452338005555,2.5318696884735,2.827018021426753,2.9739294641478855,3.266433510598821,3.557187873197342,3.701912201058721,3.9900616457000986,4.276487454477715,4.41905722229939,4.702916891483035,4.98507859044077,5.125525874014927,5.405159636567143,5.683120702814224
4633,4633,16820676.0,0.0007289256580943658,1371.8820141608203,504.27299186350774,1465.3499334367998,2422.4284696846794,2899.121232880072,3848.2274524529685,4791.656358197821,5261.252452469256,6379.0841307364,7672.536634548735,8316.358573311432,9598.2228070251,10693.363878980494,11149.081986631598,12089.890878442773,13058.435572798211,13540.533147942244,14500.400481279816,15456.631239010492,15933.650472353434,16883.406711070835,1.3837155215961987,1.8838176201751184,2.036113948986327,2.3393394347081915,2.640751103016769,2.790780151375146,3.0894914207942596,3.386415875467204,3.534211393410385,3.82847565114159,4.120979697592525,4.266574936104282,4.556458388052425,4.844607832693803,4.988035543343319,5.273603409293094,5.557463078476739,5.698755539479178,5.980072061008631,6.259705823560847
4634,4634,16821489.0,0.0007378725689757091,1355.2475617682437,482.6541999152901,1439.7327361631696,2391.690399055552,2865.5317189314587,3808.9606246763115,4746.746198038779,5396.38839721489,6689.840901027225,7975.556303332522,8615.52707350359,9710.668145458983,10620.739321409546,11107.195144921263,12075.7398392767,13038.490942437715,13517.704747758306,14473.935505488982,15426.545143179042,15900.710977549326,16844.786014034205,1.406614864822665,2.104445094056923,2.4517933089194544,2.7568435214470512,3.0600690071689156,3.2110008897179356,3.51150972383587,3.810220993254984,3.958905901879694,4.25494096587111,4.549205223602314,4.6956766150353975,4.987304508565007,5.2771879605131495,5.421478780675098,5.708765115804043,5.994332981753819,6.136475701406632,6.419485111939903,6.700801633469355
4635,4635,16822064.0,0.0007343394435821551,1361.768060723983,871.570212361196,1828.6487486090755,2780.606411501458,3254.4477313773646,4197.876637122217,5135.662210484685,5785.3044096607955,7078.756913473131,8364.472315778428,9004.443085949495,10099.584157904888,11009.655333855453,11496.11115736717,12464.655851722608,13427.406954883621,13906.620760204212,14862.851517934889,15815.46115562495,16289.626989995233,17233.70202648011,1.120319736876083,1.8181499661103409,2.165498180972872,2.470548393500469,2.7737738792223334,2.9247057617713534,3.225214595889288,3.523925865308402,3.6726107739331124,3.9686458379245275,4.262910095655732,4.409381487088815,4.701009380618425,4.990892832566567,5.135183652728517,5.422469987857461,5.7080378538072365,5.850180573460051,6.13318998399332,6.414506505522773
4636,4636,16823238.0,0.0007335321546483,1363.2667547879491,957.731989093419,1914.8105253412984,2866.768188233681,3340.6095081095878,4284.0384138544405,5221.823987216908,5871.466186393019,7164.918690205354,8450.63409251065,9090.60486268172,10185.745934637112,11095.817110587675,11582.272934099392,12550.81762845483,13513.568731615844,13992.782536936435,14949.013294667111,15901.622932357172,16375.788766727455,17319.863803212334,1.0570807138127476,1.7549109430470056,2.102259157909537,2.407309370437134,2.7105348561589984,2.8614667387080184,3.161975572825953,3.4606868422450665,3.609371750869777,3.905406814861192,4.1996710725923965,4.34614246402548,4.637770357555089,4.927653809503232,5.071944629665182,5.3592309647941265,5.644798830743901,5.786941550396715,6.069950960929985,6.351267482459438
4637,4637,16823843.0,0.0007237688720092034,1381.6565462728051,593.9054935386242,1556.7183793483548,2516.064560315401,2994.1894815830588,3946.147144475441,4892.410456099852,5363.4173700962,6301.2029434586675,7598.541427629883,8244.297646447114,9530.013048752411,10808.037641073583,11265.124890878873,12175.196066829436,13146.650615037963,13630.19658469659,14592.947687857604,15549.939877145232,16028.392250908872,16981.001888598934,1.3157571669534056,1.6208073794810025,1.7726475293701134,2.074964747751887,2.3754735818698216,2.5250532365744847,2.8228697599136456,3.1189048239050607,3.2662576389151328,3.5596404730693485,3.851268366598958,3.9964274906857216,4.28544263870905,4.572728973837995,4.7157270719660955,5.000439559440584,5.283448969973853,5.42431820792915,5.704792088537307,5.983588245824654
4638,4638,16824722.0,0.0007200152294821061,1388.859511651277,533.1268514627785,1498.8323733209547,2459.909314894247,2938.862929874469,3893.680614337519,4842.786833910415,5315.20882565892,6255.811833926703,7373.643512193847,8021.339797188951,9310.917954768878,10592.782188482546,11230.836010632649,12143.641368089045,13084.45025990022,13569.44898459703,14535.092529399692,15494.959862737263,15972.7382467043,16928.20985381088,1.1632912548656005,1.4674277335659198,1.6188130693986733,1.9202247377072514,2.2198334407702913,2.368965055484742,2.6658895101576863,2.9610378431109394,3.107949285832072,3.4004533322830075,3.6912076948815282,3.8359320227429072,4.124081467384285,4.410507276161902,4.553077043983576,4.836936713167221,5.1190984121249565,5.259545695699114,5.53917945825133,5.817140524498411
4639,4639,16826034.0,0.0007051238130747202,1418.190651709039,340.21893522140425,1314.6545958074616,2283.2614501621115,2765.3899603853743,3726.4669019586663,4683.545438206545,5160.238201401939,6109.344420974835,7052.773326719687,7522.369420991123,8640.201099258265,9933.653603070601,10577.475541833299,11859.339775546967,12954.48084750236,13410.198955153464,14351.00784696464,15319.552541320078,15801.65011646411,16761.517449801682,0.5204435775306784,0.8218552458392564,0.9718842941976329,1.2705955636167467,1.5675200182896911,1.715315536232872,2.0095797939640767,2.3020838404150124,2.4476790789267695,2.7375625308749125,3.02571197551629,3.1691396861658063,3.4547075521155812,3.738567221299226,3.879859682301665,4.161176203831118,4.440809966383335,4.579998958152465,4.857127432861179,5.132512013044743
4640,4640,16828371.0,0.0007160662129173554,1396.5189000132516,491.73802696204183,1460.3448813166915,2423.157767126422,2903.5503331132463,3860.628869361126,4812.586532253508,5286.427852129415,6229.856757874268,7167.642331236735,7817.284530412846,9110.737034225182,10396.452436530479,11036.423206701545,12131.564278656939,13041.635454607504,13528.09127811922,14496.635972474658,15459.387075635672,15938.600880956263,16894.83163868694,0.9970298875741593,1.3002553732960238,1.4511872558450438,1.7516960899629783,2.0504073593820924,2.1990922680068024,2.4951273319982175,2.7893915897294224,2.9358629811625057,3.227490874692115,3.5173743266402577,3.661665146802207,3.9489514819311515,4.234519347880926,4.376662067533741,4.65967147806701,4.940987999596463,5.081014596630464,5.35981075391781,5.636939228626524
4641,4641,16829217.0,0.0007209518110982875,1387.0552575166078,905.335869871608,1868.1487556813386,2827.494936648385,3305.6198579160423,4257.577520808425,5203.840832432837,5674.847746429185,6612.633319791652,7909.971803962867,8555.728022780098,9841.443425085394,11119.468017406565,11576.555267211856,12486.626443162419,13458.080991370945,13941.626961029573,14904.378064190589,15861.370253478217,16339.822627241856,17292.432264931915,1.0907796750680274,1.3958298875956243,1.547670037484735,1.8499872558665087,2.150496089984443,2.3000757446891065,2.5978922680282674,2.8939273320196826,3.0412801470297546,3.3346629811839703,3.62629087471358,3.7714499988003434,4.060465146823672,4.347751481952616,4.490749580080717,4.775462067555206,5.058471478088475,5.199340716043771,5.479814596651929,5.7586107539392755
4642,4642,16829833.0,0.0007392757893341403,1352.6751645697634,807.1927278241172,1762.0104122871671,2711.1166318600635,3183.5386236085683,4124.141631876351,5241.973310143495,5889.669595138599,7179.2477527185265,8461.111986432195,9099.165808582298,10011.971166038693,10952.780057849868,11437.778782546678,12403.422327349339,13363.28966068691,13841.068044653948,14796.53965176053,15746.295890477932,16219.0414242712,17160.288623754263,1.1710303851571497,1.8709571475570117,2.219348914470539,2.7194510130494587,3.023587491749778,3.1749728275825313,3.4763844958911094,3.7759931989541493,3.9251248136686,4.222049268341544,4.517197601294797,4.66410904401593,4.956613090466866,5.247367453065386,5.392091780926766,5.680241225568143,5.96666703434576,6.109236802167434,6.393096471351079,6.6752581703088145
4643,4643,16830510.0,0.0007441709008920337,1343.7773484575994,769.1871861635718,1730.7321727105257,2686.5254592325864,3162.2759620502097,4109.506129600928,5416.232712750727,6066.6619011686125,7361.681292835515,8648.95422051108,9110.644871888815,10029.881525730512,11010.446726458902,11498.527565314515,12470.307696936192,13436.274905504859,13919.194636434648,14880.698884591375,15836.451657915068,16312.182010820681,17259.37203374495,1.220222840410284,1.9293486217438256,2.2823192434287263,2.9850918353969687,3.2971325908453646,3.452452315707085,3.7616974476060574,4.069092754234777,4.222100182313625,4.526741481061644,4.8295604964679635,4.9802900545043505,5.28039606146801,5.572023954997619,5.717183079084383,6.006198227107712,6.293484562236657,6.436482660364757,6.7211951478392455,7.004204558372515
4644,4644,16831643.0,0.000740977995327268,1349.5677419655758,635.5350996766737,1599.9689115463163,2558.6337374147543,3035.8135694674893,3985.889546778167,5113.137529237,5765.520822985629,7064.430922484873,8355.571276848656,8998.242330745981,9920.240702489347,10870.187618337217,11359.734836693804,12334.434536322207,13303.303853082816,13785.56301573976,14749.955955804699,15708.580162520158,16185.73976814997,17135.775485889622,1.3159367293435997,2.022938422338179,2.3748517685127033,2.8819654121565,3.1930714946165377,3.3479259828847208,3.6562448130886542,3.962719361223077,4.115268482009303,4.418997269409727,4.720909233413803,4.871187304656152,5.167047895395315,5.457802257993836,5.602526585855215,5.890676030496593,6.17710183927421,6.319671607095884,6.603531276279528,6.885692975237264
4645,4645,16832500.0,0.0007335321546483,1363.2667547879491,964.2978765750338,1931.0214304784868,2892.5664170254404,3371.1798714947663,4324.110206365125,5271.340373915842,5925.683663317012,7228.4961454835275,8523.51553715043,9168.11741092867,10272.47911620373,11191.715770045426,11682.733752417229,12660.361809629429,13632.141941251106,14115.849987162828,15081.028880749564,16042.53312890629,16521.12629660017,17474.016255135597,1.0700423457353294,1.7749263135947544,2.1257855593884725,2.4378263148368684,2.748000527966772,2.902391171597561,3.2097864782262815,3.515343027091354,3.667435205053148,3.9702542204594673,4.271261849738203,4.421089785459514,4.712717678989123,5.002601130937267,5.1468919510992155,5.4341782862281605,5.719746152177935,5.861888871830749,6.144898282364019,6.426214803893472
4646,4646,16833501.0,0.000718289351106261,1392.19661054402,728.8126925912293,1704.2796636596852,2675.059664084596,3158.8430212662483,4123.276833135891,5081.941659004329,5559.121491057063,6509.197468367742,7636.445450826574,8288.828744575203,9587.738844074447,10878.879198438231,11521.550252335557,12443.548624078923,13393.495539926791,13883.04275828338,14857.742457911781,15826.61177467239,16308.870937329335,17273.263877394274,1.0401480443002975,1.351254126760335,1.5061086150285181,1.8144274452324516,2.1209019933668745,2.2734511141531004,2.577179901553524,2.8790918655576005,3.0293699367999496,3.3252305275391123,3.615984890137633,3.7607092179990125,4.04885866264039,4.335284471418007,4.477854239239681,4.761713908423326,5.043875607381061,5.184322890955218,5.463956653507434,5.7419177197545155
4647,4647,16834459.0,0.0006938627772991614,1441.2071561072464,280.6709327489921,724.3118768987247,1438.0170553542098,1929.4215585112454,2907.8191890388625,3880.3642850007627,4365.601103492698,5332.3246573961505,6293.869643943104,6772.483098412431,7725.413433282789,8672.643600833506,9326.986890234677,10629.79937240119,11924.818764068094,12569.420637846333,13673.782343121395,14593.01899696309,15084.036979334893,16061.665036547092,0.5764672253240428,0.8820237741891158,1.0341159521509096,1.3369349675572286,1.6379425968359647,1.7877705325572755,2.0793984260868847,2.3692818780350278,2.5135726981969766,2.8008590333259216,3.0864268992756965,3.2285696189285105,3.5115790294617804,3.7928955509912337,3.932922148025234,4.211718305312581,4.488846780021294,4.6267460905002675,4.901303373183586,5.174214223700416
4648,4648,16835105.0,0.0006969920388947621,1434.7366170576715,334.6396460211563,776.951733008573,1761.2370879312577,2251.1696614193434,3226.636632487799,4197.41663291271,4681.199990094362,5645.633801964005,6604.298627832442,7081.4784598851775,8031.554437195856,9158.802419654688,9811.185713403318,11110.095812902562,12401.236167266345,13043.90722116367,13965.905592907036,14915.852508754904,15405.399727111493,16380.099426739895,0.5399665631713998,0.8464411113058229,0.9989902320920487,1.3027190194924723,1.6046309834965486,1.7549090547388977,2.0507696454780606,2.3415240080765813,2.486248335937961,2.774397780579338,3.0608235893569553,3.2033933571786295,3.487253026362274,3.769414725320009,3.9098620088941662,4.189495771446383,4.467456837693464,4.605813237924227,4.8811978181077915,5.154930543343182
4649,4649,16836427.0,0.0006921995864191495,1444.6700339321892,370.1967450047431,813.8376891544757,1527.542867609961,2018.9473707669965,2997.345001294613,3969.890097256514,4455.1269157484485,5421.850469651902,6383.395456198856,6862.008910668182,7814.93924553854,8762.169413089257,9416.512702490427,10719.325184656942,12014.344576323845,12658.946450102083,13763.308155377146,14682.544809218842,15173.562791590644,16151.190848802844,0.5144204049505653,0.8199769538156383,0.9720691317774319,1.2748881471837512,1.5758957764624872,1.7257237121837978,2.0173516057134075,2.30723505766155,2.4515258778234994,2.738812212952444,3.0243800789022193,3.1665227985550333,3.4495322090883027,3.730848730617756,3.8708753276517562,4.149671484939103,4.426799959647816,4.564699270126789,4.839256552810109,5.112167403326938
4650,4650,16837097.0,0.0006842168596698197,1461.5249330198715,356.84832459392663,803.1589873018851,1246.7999314516178,1467.6242581414538,2451.9096130641383,3430.307243591755,3917.30915762068,4888.089158045591,5854.812711949044,6336.306327096886,7294.971152965323,8247.901487835681,8722.226962328737,9849.47494478757,11152.287426954084,11800.768338035443,13091.908692399225,14196.270397674287,14656.578118039917,15606.525033887785,0.5219991439795216,0.825727931379945,0.9769103373476345,1.2779179666263707,1.5737785573655336,1.7193737958772908,2.0092572478254334,2.297406692466811,2.440834403116327,2.7264022690661025,3.010261938249747,3.151554399252186,3.4328709207816392,3.7125046833338557,3.8516936751029864,4.1288221498117,4.404206729995264,4.541278742973992,4.814189593490822,5.085454512647312
4651,4651,16839705.0,0.0006842168596698197,1461.5249330198715,356.70261913330376,803.0132818412623,1246.6542259909947,1467.4785526808307,2451.7639076035157,3430.1615381311326,3917.163452160057,4887.943452584968,5854.667006488421,6336.160621636263,7294.825447504701,8247.75578237506,8722.081256868114,9849.329239326946,11152.14172149346,11800.62263257482,13091.762986938604,14196.124692213665,14656.432412579294,15606.379328427163,0.522098843979527,0.8258276313799504,0.9770100373476399,1.278017666626376,1.573878257365539,1.7194734958772961,2.009356947825439,2.2975063924668166,2.4409341031163327,2.7265019690661076,3.0103616382497527,3.1516540992521915,3.432970620781645,3.7126043833338613,3.8517933751029916,4.1289218498117055,4.40430642999527,4.541378442973997,4.814289293490827,5.085554212647317
4652,4652,16841306.0,0.0006835330189789439,1462.9871158145247,396.29120990901237,842.6018726169708,1286.2428167667035,1507.0671434565395,2491.352498379224,3469.750128906841,3956.7520429357655,4927.532043360677,5894.255597264129,6375.749212411972,7334.414038280409,8287.344373150767,8761.669847643823,9888.917830102655,11191.73031226917,11840.211223350529,13131.351577714311,14235.713282989373,14696.021003355003,15645.96791920287,0.49502431306965666,0.7987531004700801,0.9499355064377695,1.2509431357165057,1.5468037264556687,1.6923989649674258,1.9822824169155686,2.270431861556946,2.413859572206462,2.6994274381562375,2.983287107339882,3.124579568342321,3.4058960898717743,3.685529852423991,3.8247188441931215,4.101847318901835,4.377231899085399,4.514303912064127,4.787214762580956,5.058479681737447
4653,4653,16842332.0,0.0006844221452549106,1461.0865632168484,346.29120991170356,792.601872619662,1236.2428167693947,1457.0671434592307,2441.352498381915,3419.750128909532,3906.7520429384567,4877.532043363368,5844.255597266821,6325.749212414663,7284.4140382831,8237.344373153459,8711.669847646514,9838.917830105347,11141.73031227186,11790.211223353219,13081.351577717003,14185.713282992065,14646.021003357695,15595.967919205563,0.5292239283026361,0.8329527157030595,0.984135121670749,1.285142750949485,1.5810033416886482,1.7265985802004054,2.016482032148548,2.3046314767899254,2.448059187439442,2.733627053389217,3.0174867225728614,3.1587791835753007,3.4400957051047536,3.71972946765697,3.858918459426101,4.136046934134814,4.411431514318378,4.548503527297107,4.821414377813936,5.092679296970426
4654,4654,16842871.0,0.0006808725644836566,1468.70361968301,318.10878785796467,765.7603267462654,1210.7341251362657,1432.2218854338464,2145.9270638893317,3127.2641405344525,3615.729197573984,4588.274293535885,5557.294469209472,6040.2346659312725,7001.779652478226,7957.572939000287,8433.32344181791,9380.553609368628,10687.280192518427,11337.709380936312,12632.728772603215,13920.001700278779,14381.692351656517,15300.929005498212,0.5475283048262145,0.8503473202325338,1.0010768782689208,1.3011828852325804,1.5928107787621901,1.7379699028489535,2.0269850508722818,2.3142713860012267,2.4572694841293274,2.7419819716038156,3.0249913821370855,3.1658606200923813,3.446334500700539,3.7251306579878856,3.8639027324658364,4.140158443175572,4.414715725858891,4.551376438115555,4.823468593039916,5.093902991641063
4655,4655,16843633.0,0.0006789688828835128,1472.8215463322858,422.62893965074096,870.2804785390416,1315.2542769290421,1536.7420372266226,2250.447215682108,3231.7842923272287,3720.2493493667603,4692.794445328661,5661.814621002248,6144.754817724049,7106.299804271002,8062.093090793063,8537.843593610687,9485.073761161404,10791.800344311203,11442.229532729089,12737.248924395992,14024.521852071555,14486.212503449293,15405.449157290988,0.4764610880097954,0.7792801034161146,0.9300096614525016,1.2301156684161614,1.5217435619457709,1.6669026860325344,1.9559178340558627,2.2432041691848075,2.386202267312908,2.670914754787397,2.9539241653206663,3.0947934032759625,3.37526728388412,3.6540634411714663,3.792835515649417,4.069091226359153,4.343648509042472,4.480309221299136,4.752401376223497,5.022835774824645
4656,4656,16844602.0,0.0006947653403211109,1439.3348976473321,232.22176329839914,675.8627074481318,1389.5678859036168,1880.9723890606524,2859.3700195882693,3831.91511555017,4317.151934042105,5283.875487945558,6245.420474492512,6724.033928961838,7676.964263832196,8624.194431382914,9278.537720784083,10581.350202950598,11876.369594617501,12520.971468395739,13625.333173670802,14544.569827512498,15035.5878098843,16013.2158670965,0.610107712133107,0.91566426099818,1.0677564389599736,1.370575454366293,1.671583083645029,1.8214110193663395,2.113038912895949,2.402922364844092,2.547213185006041,2.834499520134986,3.1200673860847608,3.2622101057375748,3.5452195162708446,3.8265360378002975,3.966562634834298,4.245358792121644,4.522487266830359,4.660386577309332,4.93494385999265,5.20785471050948
4657,4657,16846168.0,0.0006947653403211109,1439.3348976473321,231.7351205959885,675.3760647457211,1389.0812432012062,1880.4857463582418,2858.8833768858585,3831.428472847759,4316.665291339695,5283.388845243147,6244.933831790101,6723.547286259427,7676.477621129785,8623.707788680504,9278.051078081673,10580.863560248188,11875.882951915091,12520.48482569333,13624.84653096839,14544.083184810086,15035.101167181889,16012.72922439409,0.610477046871809,0.9160335957368819,1.0681257736986756,1.3709447891049948,1.6719524183837309,1.8217803541050415,2.113408247634651,2.4032916995827938,2.547582519744743,2.8348688548736876,3.120436720823463,3.262579440476277,3.5455888510095463,3.8269053725389997,3.966931969573,4.245728126860347,4.52285660156906,4.6607559120480335,4.935313194731352,5.208224045248182
4658,4658,16846743.0,0.0006947653403211109,1439.3348976473321,231.75070668795593,675.4065934706512,1389.1117719261363,1880.5162750831719,2858.913905610789,3831.4590015726894,4316.695820064624,5283.419373968078,6244.964360515031,6723.577814984357,7676.508149854715,8623.738317405432,9278.081606806603,10580.894088973118,11875.91348064002,12520.51535441826,13624.877059693321,14544.113713535016,15035.131695906819,16012.759753119019,0.6104974316104923,0.9160539804755652,1.0681461584373588,1.370965173843678,1.6719728031224141,1.8218007388437247,2.1134286323733344,2.403312084321477,2.5476029044834263,2.834889239612371,3.120457105562146,3.26259982521496,3.5456092357482296,3.826925757277683,3.966952354311683,4.24574851159903,4.522876986307743,4.660776296786716,4.9353335794700355,5.208244429986865
4659,4659,16848605.0,0.0006776801311443795,1475.6224272228965,269.0032176139589,717.9996562047883,1164.370359073365,1386.5384855584796,1828.8505725458963,2813.135927468581,3303.0685009566664,4278.5354720251225,5249.315472450034,5733.0988296316855,6697.532641501329,7656.197467369766,8133.377299422501,9083.453276733178,10210.701259192012,10863.084552940642,12161.994652439886,13453.135006803668,14095.806060700994,15017.80443244436,0.5797927916170396,0.881704755621116,1.0319828268634652,1.3278434176026281,1.6185977802011489,1.763322108062528,2.0514715527039056,2.337897361481523,2.480467129303197,2.7643267984868416,3.0464884974445767,3.1869357810187338,3.4665695435709503,3.7445306098180313,3.8828870100487944,4.158271590232358,4.43200431546775,4.568254453727916,4.839519372884406,5.109137959250157
4660,4660,16850876.0,0.0007004155093678857,1427.7239533180593,375.5613744345302,1089.2665528900154,2070.6036295351364,2559.068686574668,3531.613782536568,4500.6339582101555,4983.574154931956,5945.11914147891,6900.912428000971,7376.662930818594,8323.893098369312,9630.61968151911,10281.048869936996,11576.0682616039,12863.341189279463,13325.0318406572,14244.268494498896,15224.833695227288,15712.914534082898,16684.694665704577,0.5122693379433825,0.8196646445721026,0.9726720726509498,1.2773133713989693,1.5801323868052886,1.7308619448416755,2.0309679518053354,2.322595845334945,2.467754969421708,2.7567701174450367,3.0440564525739813,3.187054550702082,3.4717670381765706,3.75477644870984,3.8956456866651363,4.176119567273294,4.4549157245606406,4.593687799038591,4.869943509748327,5.1445007924316455
4661,4661,16852092.0,0.0006999254145688507,1428.7236599573873,400.7097418532375,1114.4149203087227,2095.751996953844,2584.217053993375,3556.7621499552756,4525.782325628863,5008.722522350664,5970.2675088976175,6926.0607954196785,7401.811298237301,8349.04146578802,9655.768048937818,10306.197237355704,11601.216629022607,12888.48955669817,13350.180208075908,14269.416861917603,15249.982062645993,15738.062901501606,16709.843033123285,0.4946603541061485,0.8020556607348687,0.9550630888137158,1.2597043875617353,1.5625234029680544,1.7132529610044416,2.013358967968101,2.304986861497711,2.450145985584474,2.7391611336078023,3.0264474687367473,3.169445566864848,3.4541580543393366,3.737167464872606,3.8780367028279024,4.158510583436059,4.437306740723407,4.576078815201357,4.852334525911093,5.1268918085944115
4662,4662,16852743.0,0.0006791046834497783,1472.5270262017755,412.80651865217334,860.488122648727,1305.5068387240553,1526.994599021636,2240.699777477121,3222.0368541222424,3710.501911161774,4683.047007123674,5652.067182797261,6135.007379519062,7096.552366066016,8052.3456525880765,8528.0961554057,9475.326322956418,10782.052906106217,11432.482094524103,12727.501486191006,14014.77441386657,14476.465065244305,15395.701719086002,0.4831313199541005,0.7859503353604197,0.9366798933968068,1.2367859003604664,1.528413793890076,1.6735729179768395,1.9625880660001678,2.2498744011291127,2.3928724992572135,2.6775849867317016,2.9605943972649715,3.1014636352202674,3.3819375158284246,3.6607336731157716,3.799505747593722,4.075761458303458,4.350318740986777,4.486979453243441,4.759071608167802,5.029506006768949
4663,4663,16853326.0,0.0007039261807490039,1420.6035055209375,412.4721311324905,1396.7574860551754,2375.1551165827923,2862.157030611717,3832.9370310366276,4799.66058494008,5281.154200087923,6239.819025956361,7192.749360826719,7667.074835319773,8794.322817778606,10097.135299945121,10745.61621102648,12036.756565390262,13141.118270665325,13601.425991030954,14551.372906878823,15529.000964091023,16015.619824863814,16984.48914162442,0.48698865269913816,0.7953282523800661,0.9487953724356422,1.254351921300715,1.5580807087011386,1.709263114668828,2.010270743947564,2.306131334686727,2.451726573198484,2.741610025146627,3.029759469788005,3.173187180437521,3.458755046387296,3.742614715570941,3.8839071765733797,4.1652236981028326,4.444857460655049,4.58404645242418,4.861174927132893,5.136559507316457
4664,4664,16854280.0,0.0007039261807490039,1420.6035055209375,411.47213113254435,1395.757486055229,2374.155116582846,2861.1570306117706,3831.9370310366817,4798.660584940135,5280.154200087976,6238.819025956414,7191.749360826772,7666.074835319828,8793.32281777866,10096.135299945176,10744.616211026532,12035.756565390317,13140.118270665378,13600.425991031008,14550.372906878876,15528.000964091076,16014.619824863867,16983.489141624475,0.4876925935435271,0.7960321932244551,0.9494993132800311,1.255055862145104,1.5587846495455275,1.709967055513217,2.010974684791953,2.306835275531116,2.4524305140428733,2.742313965991016,3.0304634106323936,3.1738911212819096,3.459458987231685,3.7433186564153296,3.8846111174177684,4.165927638947222,4.445561401499438,4.5847503932685685,4.861878867977282,5.137263448160846
4665,4665,16854900.0,0.0007037854166278242,1420.8876404280766,417.62103326904565,1401.9063881917305,2380.3040187193474,2867.305932748272,3838.0859331731826,4804.809487076635,5286.303102224478,6244.967928092916,7197.898262963274,7672.223737456328,8799.471719915162,10102.284202081677,10750.765113163034,12041.905467526818,13146.26717280188,13606.57489316751,14556.521809015378,15534.149866227577,16020.768727000368,16989.638043760977,0.48336443168450444,0.7917040313654324,0.9451711514210085,1.2507277002860815,1.5544564876865048,1.7056388936541942,2.00664652293293,2.3025071136720934,2.4481023521838505,2.737985804131993,3.026135248773371,3.1695629594228873,3.4551308253726623,3.738990494556307,3.8802829555587457,4.161599477088199,4.4412332396404155,4.580422231409546,4.85755070611826,5.132935286301824
4666,4666,16855533.0,0.0006930306829268975,1442.9375562084347,324.4364868101577,768.0923735928529,1481.797552048338,1973.2020552053737,2951.5996857329906,3924.144781694891,4409.381600186826,5376.105154090279,6337.650140637233,6816.263595106559,7769.193929976917,8716.424097527635,9370.767386928805,10673.57986909532,11968.599260762223,12613.20113454046,13717.562839815522,14636.79949365722,15127.81747602902,16105.445533241222,0.546178770741392,0.8517353196064649,1.0038274975682586,1.306646512974578,1.607654142253314,1.7574820779746245,2.049109971504234,2.338993423452377,2.483284243614326,2.770570578743271,3.0561384446930457,3.1982811643458597,3.481290574879129,3.7626070964085825,3.9026336934425827,4.18142985072993,4.458558325438643,4.596457635917616,4.8710149186009355,5.1439257691177644
4667,4667,16856327.0,0.0006814174532176952,1467.5291853443707,288.3428984912358,736.0245024877894,1181.0432185631178,1402.5309788606985,2116.236157316184,3097.5732339613046,3586.038291000836,4558.583386962737,5527.603562636324,6010.543759358125,6972.088745905078,7927.882032427139,8403.632535244762,9350.86270279548,10657.58928594528,11308.018474363165,12603.037866030068,13890.310793705632,14352.001445083368,15271.238098925065,0.5678034396612021,0.8706224550675212,1.0213520131039082,1.3214580200675679,1.6130859135971776,1.758245037683941,2.047260185707269,2.334546520836214,2.477544618964315,2.762257106438803,3.045266516972073,3.1861357549273692,3.4666096355355265,3.745405792822873,3.884177867300824,4.16043357801056,4.434990860693879,4.571651572950542,4.843743727874903,5.114178126476052
4668,4668,16857844.0,0.0006859294560441376,1457.875866371385,262.0054771356999,708.3761800042766,1152.0320667869719,1372.8563934768079,2357.141748399493,3335.5393789271097,3822.5412929560343,4793.3212933809455,5760.044847284398,6241.53846243224,7200.203288300678,8153.133623171036,8627.45909766409,9754.707080122924,11057.519562289439,11706.000473370797,12997.14082773458,14101.502533009641,14561.810253375272,15511.75716922314,0.5869781167137873,0.8907069041142107,1.0418893100819002,1.3428969393606363,1.6387575300997992,1.7843527686115566,2.0742362205596994,2.3623856652010766,2.505813375850593,2.791381241800368,3.0752409109840126,3.216533371986452,3.497849893515905,3.7774836560681213,3.916672647837252,4.193801122545966,4.46918570272953,4.606257715708257,4.879168566225087,5.150433485381577
