,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
2167,2167,16491776.0,0.9997027030310036,1.0002973853807686,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,2147402.485301354,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726,1533200.2417400726
2168,2168,16492469.0,0.9997027030310036,1.0002973853807686,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,2102273.307568487,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393,1578317.8750604393
2169,2169,16493013.0,0.9997027030310036,1.0002973853807686,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,2134533.473987721,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838,1546065.8394976838
2170,2170,16493537.0,0.9998026733013067,1.0001973656442043,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,2018169.975806047,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994,1676274.6892215994
2171,2171,16494102.0,0.9998026733013067,1.0001973656442043,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,2012596.6848963152,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584,1681846.909329584
2172,2172,16494670.0,0.9998026733013067,1.0001973656442043,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1905340.5330522011,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828,1789085.731375828
2173,2173,16495431.0,0.9998026733013067,1.0001973656442043,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1865940.128948225,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836,1828481.3343817836
2174,2174,16495998.0,0.9998026733013067,1.0001973656442043,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1861582.3599103768,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354,1832838.6240552354
2175,2175,16496704.0,0.9997027030310036,1.0002973853807686,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,2169837.7512245984,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447,1510771.1587703447
2176,2176,16497271.0,0.9997027030310036,1.0002973853807686,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,2140384.684999967,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445,1540216.1685192445
2177,2177,16497777.0,0.9997027030310036,1.0002973853807686,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,2131699.190202601,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537,1548899.3845095537
2178,2178,16498300.0,0.9997027030310036,1.0002973853807686,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,2194223.819878768,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023,1486392.144996023
2179,2179,16498836.0,0.999602742756728,1.0003974151193067,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,2208551.696094313,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337,1435909.6693761337
2180,2180,16499337.0,0.999602742756728,1.0003974151193067,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,2241461.5328683774,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474,1403010.333437474
2181,2181,16499928.0,0.9997027030310036,1.0002973853807686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,2127762.487973686,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783,1552835.06841783
2182,2182,16500488.0,0.9997027030310036,1.0002973853807686,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,2122104.506546519,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056,1558491.6021701056
2183,2183,16500999.0,0.9997027030310036,1.0002973853807686,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,2082427.9669325107,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272,1598158.5166501272
2184,2184,16502089.0,0.9997027030310036,1.0002973853807686,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,2167519.4319762685,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561,1513088.8254561
2185,2185,16502728.0,0.9997027030310036,1.0002973853807686,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,2126099.842261822,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155,1554497.286773155
2186,2186,16503295.0,0.999602742756728,1.0003974151193067,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,2202060.7785493904,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135,1442398.6108120135
2187,2187,16503834.0,0.999602742756728,1.0003974151193067,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,2222710.4398169583,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723,1421755.3447849723
2188,2188,16504498.0,0.999602742756728,1.0003974151193067,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,2205832.238130048,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943,1438628.2956125943
