,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
1960,1960,15934814.0,0.004408023887243634,226.85902471942057,124.40303861799953,665.1322819103049,1200.4814426576625,1730.525489707106,2255.295772601276,2774.844765840127,3289.2244141827687,3798.60614677691,4302.919697181599,4802.215494069587,5296.543462540991,6.562627238593696,8.886194055665452,11.186443877659096,13.463806987417236,15.718101869543705,17.949967285165112,20.159626362987076,22.347300060753827,24.513207100310517,26.65756411875761
1961,1961,15935582.0,0.004321175560982668,231.41850773880438,122.77384184802042,668.9372283372035,1209.6664716295088,1745.0156323768663,2275.05967942631,2799.8299623204803,3319.3789555593307,3833.7586039019725,4343.140336496113,4847.453886900803,5346.749683788791,6.509464589240025,8.809714411233669,11.087077520991809,13.341372403118278,15.573237818739683,17.78289689656165,19.9705705943284,22.13647763388509,24.28083465233218,26.403855996778205
1962,1962,15936421.0,0.004389111021956467,227.8365698651763,241.95129561223126,782.6805389045367,1318.0296996518941,1848.0737467013378,2372.844029595508,2892.393022834359,3406.7726711770006,3916.1544037711415,4420.467954175831,4919.76375106382,5414.091719535223,6.0455736027452724,8.369140419817029,10.669390241810673,12.946753351568812,15.201048233695282,17.43291364931669,19.642572727138653,21.830246424905404,23.996153464462093,26.140510482909185
1963,1963,15937013.0,0.004422593664505888,226.11166113351825,35.30826025217607,576.0375035444814,1111.386664291839,1641.4307113412826,2166.2009942354525,2685.7499874743035,3200.129635816945,3709.5113684110866,4213.824918815776,4713.120715703764,5207.448684175168,6.9560131345479475,9.279579951619704,11.579829773613348,13.857192883371487,16.111487765497955,18.34335318111936,20.553012258941326,22.740685956708077,24.906592996264767,27.050950014711862
1964,1964,15937526.0,0.004509225259660007,221.7675858746962,48.709615352684125,584.0587761000417,1114.1028231494852,1638.8731060436553,2158.422099282506,2672.801747625148,3182.1834802192893,3686.497030623979,4185.792827511967,4680.12079598337,5169.530363723988,6.963987445966416,9.31100826728963,11.634575084361387,13.934824906355031,16.21218801611317,18.46648289823964,20.698348313861043,22.908007391683007,25.09568108944976,27.261588129006448
1965,1965,15938120.0,0.00459112207985118,217.81167710365366,103.56291943430703,633.6069664837506,1158.3772493779206,1677.9262426167716,2192.3058909594133,2701.6876235535547,3206.001173958244,3705.2969708462324,4199.624939317636,4689.0345070582525,5173.574613094181,6.779642292468304,9.150353866499376,11.49737468782259,13.820941504894346,16.121191326887992,18.39855443664613,20.6528493187726,22.884714734394006,25.09437381221597,27.28204750998272
1966,1966,15939225.0,0.004619674028757432,216.46548950748655,468.6628978319805,993.4331807261506,1512.9821739650015,2027.3618223076433,2536.743554901784,3041.0571053064737,3540.3529021944623,4034.6808706658658,4524.0904384064825,5008.630544442411,5488.349633272692,5.144842179321637,7.539378611234829,9.910090185265902,12.257111006589115,14.580677823660873,16.880927645654516,19.158290755412658,21.412585637539124,23.64445105316053,25.854110130982495
1967,1967,15939762.0,0.004537721623299944,220.37491124737068,416.46229304610677,946.5063400955503,1471.2766229897204,1990.8256162285713,2505.205264571213,3014.586997165354,3518.9005475700437,4018.196344458032,4512.524312929436,5001.9338806700525,5486.47398670598,5.351433707474168,7.722145281505242,10.069166102828454,12.392732919900212,14.692982741893855,16.970345851651995,19.224640733778465,21.456506149399868,23.666165227221835,25.853838924988587
1968,1968,15940358.0,0.004460790069368011,224.17553492753277,340.04836154737995,875.3975222947375,1405.441569344181,1930.2118522383512,2449.760845477202,2964.140493819844,3473.5222264139848,3977.8357768186747,4477.1315737066625,4971.459542178066,5460.8691099186835,5.657226222192788,8.004247043516001,10.327813860587758,12.628063682581402,14.905426792339542,17.15972167446601,19.391587090087416,21.60124616790938,23.78891986567613,25.95482690523282
1969,1969,15942250.0,0.004414640553505833,226.5190082589764,83.75483145396582,625.694693892613,1162.242428514083,1693.473124025563,2219.4182486193718,2740.1303942739723,3255.661622041016,3766.1834762278463,4271.625804387038,4772.039148063114,5267.473544100842,6.757866490450428,9.0866359136805,11.392036577558086,13.67449928005547,15.933843015591496,18.170707050250133,20.385315012469373,22.577888354863607,24.74864628914048,26.89780593759385
1970,1970,15943239.0,0.00441684831529079,226.40578272477157,68.66472689680921,610.6045893354565,1147.1523239569265,1678.3830194684065,2204.328144062215,2725.040289716816,3240.571517483859,3751.09337167069,4256.535699829882,4756.949043505958,5252.383439543686,6.824504099015025,9.153273522245097,11.458674186122684,13.741136888620067,16.000480624156094,18.23734465881473,20.45195262103397,22.644525963428205,24.81528389770508,26.964443546158446
1971,1971,15945611.0,0.004476429405530953,223.39233112096608,246.4179031505652,782.9656377720353,1314.1963332835153,1840.1414578773238,2360.853603531925,2876.384831298968,3386.906685485799,3892.349013644991,4392.762357321067,4888.196753358795,5378.701740075291,6.091729444757878,8.444005156631022,10.772774579861094,13.07817524373868,15.360637946236064,17.61998168177209,19.856845716430726,22.07145367864997,24.2640270210442,26.434784955321074
1972,1972,15947075.0,0.004563202871255902,219.14432213809863,266.4743652847635,797.7050607962435,1323.650185390052,1844.362331044653,2359.893558811696,2870.415412998527,3375.857741157719,3876.2710848337947,4371.705480871523,4862.210467588019,5347.835093546957,6.05019217899082,8.426211453423857,10.778487165297003,13.107256588527074,15.41265725240466,17.695119954902044,19.95446369043807,22.191327725096706,24.40593568731595,26.598509029710183
1973,1973,15947631.0,0.004629385051680215,216.0114116316711,413.4620640687779,939.4071886625865,1460.1193343171874,1975.6505620842306,2486.172416271061,2991.6147444302533,3492.028088106329,3987.4624841440577,4477.9674708605535,4963.592096819491,5444.384914950616,5.416493391066938,7.816390863994737,10.192410138427775,12.544685850300919,14.873455273530992,17.178855937408578,19.46131863990596,21.720662375441986,23.957526410100623,26.172134372319867
1974,1974,15948205.0,0.004788524618692416,208.83259033406958,45.34817173400662,566.0603173886075,1081.5915451556507,1592.1133993424812,2097.5557275016736,2597.9690711777494,3093.4034672154776,3583.908453931974,4069.5330798909117,4550.325898022036,5026.33498438814,7.202137479406305,9.62615312429051,12.02605059721831,14.402069871651346,16.75434558352449,19.083115006754564,21.38851567063215,23.670978373129532,25.93032210866556,28.167186143324194
1975,1975,15949041.0,0.004836164056628026,206.7754501895954,308.33265008737703,823.8638778544203,1334.3857320412508,1839.828060200443,2340.2414038765187,2835.6757999142474,3326.1807866307436,3811.805412589681,4292.598230720806,4768.607317086909,5239.880270131389,5.9939841203275535,8.442459068138477,10.866474713022683,13.26637218595048,15.642391460383518,17.994667172256662,20.323436595486736,22.62883725936432,24.911299961861705,27.17064369739773
1976,1976,15949642.0,0.004793315298721909,208.62387255573202,19.545121827589735,540.2572674821906,1055.7884952492338,1566.3103494360644,2071.7526775952565,2572.1660212713323,3067.600417309061,3558.105404025557,4043.7300299844946,4524.522848115619,5000.531934481723,7.325765278977124,9.749780923861328,12.149678396789128,14.525697671222165,16.87797338309531,19.20674280632538,21.512143470202968,23.79460617270035,26.053949908236376,28.290813942895014
1977,1977,15950359.0,0.004737089374771654,211.10009140332167,328.76781305815865,849.4799587127595,1365.0111864798027,1875.5330406666333,2380.9753688258256,2881.3887125019014,3376.8231085396296,3867.328095256126,4352.952721215063,4833.745539346188,5309.754625712291,5.852188094699157,8.276203739583362,10.676101212511162,13.052120486944197,15.404396198817343,17.733165622047416,20.038566285925,22.321028988422384,24.580372723958412,26.817236758617046
1978,1978,15950997.0,0.004681991137143214,213.5843427952674,113.75700406211301,639.7021286559216,1160.4142743105224,1675.9455020775656,2186.467356264396,2691.9096844235883,3192.323028099664,3687.7574241373927,4178.2624108538885,4663.887036812826,5144.679854943951,6.811816226985548,9.211713699913348,11.587732974346384,13.94000868621953,16.268778109449602,18.574178773327187,20.85664147582457,23.1159852113606,25.352849246019233,27.567457208238476
1979,1979,15951500.0,0.004573252465601968,218.66275862125883,207.94047419893292,739.171169710413,1265.1162943042216,1785.8284399588224,2301.3596677258656,2811.8815219126964,3317.3238500718885,3817.7371937479643,4313.171589785693,4803.676576502189,5289.301202461126,6.317597152227681,8.693616426660718,11.045892138533864,13.374661561763935,15.680062225641521,17.962524928138905,20.221868663674933,22.458732698333566,24.67334066055281,26.865914002947044
1980,1980,15952246.0,0.004395259773076312,227.51783776822916,202.27172588808156,744.2115883267288,1280.7593229481988,1811.9900184596788,2337.9351430534875,2858.647288708088,3374.1785164751313,3884.700370661962,4390.142698821154,4890.55604249723,5385.990438534958,6.235777228081138,8.56454665131121,10.869947315188796,13.152410017686181,15.411753753222206,17.64861778788084,19.863225750100085,22.055799092494315,24.226557026771193,26.37571667522456
1981,1981,15954027.0,0.004397897588317035,227.381374831576,187.87583914866343,729.8157015873106,1266.3634362087807,1797.5941317202607,2323.5392563140695,2844.25140196867,3359.7826297357133,3870.304483922544,4375.746812081737,4876.160155757812,5371.594551795541,6.299073012860822,8.627842436090893,10.933243099968479,13.215705802465864,15.475049538001889,17.711913572660528,19.926521534879768,22.119094877274,24.289852811550876,26.439012460004243
1982,1982,15954774.0,0.004403618286800079,227.08598585792893,151.12353415682168,693.0633965954688,1229.611131216939,1760.841826728419,2286.7869513222277,2807.4990969768282,3323.0303247438715,3833.552178930702,4338.994507089895,4839.407850765971,5334.842246803699,6.460816742928385,8.789586166158458,11.094986830036042,13.377449532533428,15.636793268069452,17.87365730272809,20.08826526494733,22.280838607341565,24.45159654161844,26.600756190071806
1983,1983,15958193.0,0.004413757757816692,226.5643143258183,88.31892335577587,630.258785794423,1166.8065204158931,1698.0372159273732,2223.982340521182,2744.6944861757825,3260.2257139428257,3770.7475681296564,4276.189896288849,4776.603239964925,5272.037636002653,6.737718810186309,9.066488233416381,11.371888897293967,13.654351599791353,15.913695335327377,18.150559369986013,20.365167332205257,22.557740674599486,24.728498608876365,26.87765825732973
1984,1984,15958717.0,0.004647938746870999,215.1491348015724,306.2436595232846,832.1887841170932,1352.9009297716939,1868.4321575387373,2378.954011725568,2884.39633988476,3384.8096835608358,3880.2440795985644,4370.74906631506,4856.373692273998,5337.166510405123,5.91385788823347,8.31375536116127,10.689774635594306,13.042050347467452,15.370819770697523,17.67622043457511,19.958683137072494,22.21802687260852,24.454890907267156,26.6694988694864
1985,1985,15959217.0,0.00477752421739092,209.31343400831895,104.91496877797276,625.6271144325736,1141.1583421996168,1651.6801963864475,2157.1225245456394,2657.5358682217156,3152.970264259444,3643.47525097594,4129.099876934878,4609.8926950660025,5085.901781432105,6.917205134722619,9.341220779606823,11.741118252534623,14.11713752696766,16.469413238840804,18.798182662070875,21.103583325948463,23.386046028445847,25.64538976398187,27.88225379864051
1986,1986,15960043.0,0.004755599168496778,210.27844537959558,226.2700378053186,746.9821834599195,1262.5134112269627,1773.0352654137932,2278.4775935729854,2778.890937249061,3274.32533328679,3764.830320003286,4250.454945962224,4731.247764093348,5207.256850459451,6.338712353059787,8.76272799794399,11.16262547087179,13.538644745304827,15.890920457177971,18.219689880408044,20.52509054428563,22.807553246783016,25.06689698231904,27.303761016977678
1987,1987,15960621.0,0.004765119407895879,209.85832974992903,173.76639652845043,694.4785421830513,1210.0097699500946,1720.531624136925,2225.973952296117,2726.387295972193,3221.8216920099217,3712.326678726418,4197.951304685355,4678.74412281648,5154.753209182583,6.588666073732987,9.012681718617191,11.41257919154499,13.788598465978028,16.140874177851174,18.469643601081245,20.77504426495883,23.057506967456213,25.31685070299224,27.55371473765088
1988,1988,15961757.0,0.004800990357863352,208.29035791795326,497.2459314383396,1012.7771592053829,1523.2990133922135,2028.7413415514056,2529.1546852274814,3024.58908126521,3515.0940679817063,4000.718693940644,4481.511512071768,4957.520598437872,5428.793551482351,5.083637712306507,7.53211266011743,9.956128305001634,12.356025777929434,14.732045052362471,17.084320764235617,19.413090187465688,21.718490851343272,24.00095355384066,26.260297289376684
1989,1989,15964332.0,0.004730935467181269,211.37468624060696,363.0071688034724,883.7193144580732,1399.2505422251165,1909.772396411947,2415.2147245711394,2915.628068247215,3411.0624642849434,3901.5674510014396,4387.192076960378,4867.984895091502,5343.9939814576055,5.690086497304601,8.114102142188806,10.513999615116605,12.890018889549642,15.242294601422786,17.57106402465286,19.876464688530444,22.15892739102783,24.418271126563855,26.655135161222493
1990,1990,15964832.0,0.004690425888458449,213.20025596410375,64.79641007816502,590.7415346719736,1111.4536803265744,1626.9849080936176,2137.506762280448,2642.9490904396403,3143.3624341157165,3638.7968301534447,4129.301816869941,4614.926442828879,5095.719260960003,7.041261439262378,9.441158912190177,11.817178186623215,14.169453898496359,16.49822332172643,18.803623985604016,21.086086688101403,23.345430423637428,25.582294458296065,27.796902420515305
1991,1991,15965510.0,0.004663301511230439,214.44034823648883,219.59112010277622,745.5362446965847,1266.2483903511857,1781.7796181182289,2292.3014723050596,2797.7438004642518,3298.1571441403275,3793.5915401780558,4284.096526894552,4769.72115285349,5250.513970984614,6.317289635525204,8.717187108453004,11.09320638288604,13.445482094759186,15.774251517989256,18.079652181866845,20.362114884364228,22.621458619900253,24.85832265455889,27.072930616778134
1992,1992,15966600.0,0.004641436510359325,215.45053945434304,342.83097162365556,868.7760962174641,1389.488241872065,1905.0194696391081,2415.541323825939,2920.983651985131,3421.396995661207,3916.8313916989355,4407.336378415432,4892.96100437437,5373.753822505494,5.7439114297216625,8.143808902649461,10.519828177082498,12.872103888955643,15.200873312185715,17.5062739760633,19.788736678560685,22.04808041409671,24.284944448755347,26.49955241097459
1993,1993,15967722.0,0.004704047183814046,212.58290168535237,513.5572451512464,1034.2693908058473,1549.8006185728905,2060.322472759721,2565.7648009189134,3066.178144594989,3561.6125406327174,4052.1175273492136,4537.7421533081515,5018.534971439276,5494.544057805379,4.979819769629132,7.4038354145133365,9.803732887441136,12.179752161874173,14.532027873747317,16.86079729697739,19.166197960854976,21.44866066335236,23.708004398888384,25.944868433547022
1994,1994,15968331.0,0.004711579306799891,212.24305798201686,471.5022181768588,992.2143638314597,1507.7455915985029,2018.2674457853334,2523.7097739445258,3024.1231176206015,3519.5575136583298,4010.062500374826,4495.687126333763,4976.479944464888,5452.489030830991,5.177819769639789,7.601835414523993,10.001732887451793,12.37775216188483,14.730027873757974,17.058797296988047,19.36419796086563,21.64666066336302,23.906004398899043,26.14286843355768
1995,1995,15969367.0,0.004750846183861933,210.4888184755134,253.51402544838203,774.2261711029829,1289.757398870026,1800.2792530568568,2305.721581216049,2806.1349248921247,3301.5693209298533,3792.0743076463496,4277.6989336052875,4758.491751736412,5234.5008381025145,6.209208775029233,8.633224419913438,11.033121892841237,13.409141167274273,15.761416879147419,18.09018630237749,20.395586966255077,22.67804966875246,24.937393404288485,27.174257438947123
1996,1996,15970669.0,0.004830847466651355,207.00301694542628,337.8129823081844,853.3442100752276,1363.8660642620582,1869.3083924212503,2369.7217360973264,2865.1561321350546,3355.661118851551,3841.2857448104887,4322.078562941613,4798.087649307717,5269.360602352196,5.851488268866692,8.299963216677616,10.72397886156182,13.12387633448962,15.499895608922657,17.8521713207958,20.18094074402587,22.48634140790346,24.768804110400843,27.028147845936868
1997,1997,15971475.0,0.004841970646428453,206.52748085898094,276.4056123783786,791.9368401454218,1302.4586943322524,1807.9010224914446,2308.3143661675203,2803.748762205249,3294.2537489217452,3779.8783748806827,4260.671193011807,4736.680279377911,5207.95323242239,6.148488268882677,8.5969632166936,11.020978861577806,13.420876334505605,15.796895608938643,18.14917132081179,20.47794074404186,22.783341407919444,25.065804110416828,27.325147845952856
1998,1998,15972515.0,0.004884277443478501,204.73857424606427,50.976857249025755,566.508085016069,1077.0299392028996,1582.4722673620918,2082.8856110381676,2578.3200070758962,3068.8249937923924,3554.44961975133,4035.2424378824544,4511.251524248558,4982.524477293037,7.244816233690828,9.69329118150175,12.117306826385956,14.517204299313756,16.89322357374679,19.245499285619935,21.57426870885001,23.879669372727594,26.162132075224978,28.421475810761006
1999,1999,15974097.0,0.004814932739476234,207.68722100753158,421.8099122506619,937.3411400177051,1447.8629942045357,1953.305322363728,2453.718666039804,2949.153062077532,3439.658048794028,3925.282674752966,4406.075492884091,4882.084579250194,5353.357532294674,5.446363525120334,7.894838472931258,10.318854117815462,12.718751590743262,15.094770865176297,17.44704657704944,19.775816000279516,22.0812166641571,24.363679366654484,26.623023102190512
2000,2000,15975403.0,0.004855546482759709,205.95004157629603,204.65102179710843,720.1822495641517,1230.7041037509823,1736.1464319101744,2236.5597755862505,2731.9941716239787,3222.499158340475,3708.123784299413,4188.916602430537,4664.92568879664,5136.19864184112,6.496421548184241,8.944896495995165,11.368912140879369,13.768809613807168,16.144828888240205,18.49710460011335,20.82587402334342,23.13127468722101,25.413737389718392,27.673081125254416
2001,2001,15976379.0,0.005015434392628339,199.38452419391533,393.5957749558953,899.0381031150874,1399.4514467911633,1894.8858428288918,2385.390829545388,2871.0154555043255,3351.80827363545,3827.8173600015534,4299.090313046033,4766.306716472045,5228.874474424115,5.657167046128282,8.15510197864539,10.628183280437446,13.07665822824837,15.500673873132573,17.900571346060374,20.27659062049341,22.628866332366556,24.957635755596627,27.26303641947421
2002,2002,15981091.0,0.005031508684133936,198.7475452747088,311.47992356429006,816.9222517234822,1317.335595399558,1812.7699914372865,2303.2749781537827,2788.89960411272,3269.6924222438447,3745.701508609948,4216.974461654428,4684.19086508044,5146.75862303251,6.0697013842843335,8.567636316801442,11.040717618593497,13.489192566404421,15.913208211288625,18.313105684216424,20.68912495864946,23.041400670522606,25.370170093752677,27.675570757630265
2003,2003,15981667.0,0.004912195921081419,203.57494205561943,419.09491721314737,929.616771399978,1435.0590995591701,1935.472443235246,2430.9068392729746,2921.411825989471,3407.0364519484083,3887.8292700795328,4363.838356445636,4835.111309490116,5302.327712916127,5.493817973918804,7.966899275710859,10.415374223521782,12.839389868405988,15.239287341333787,17.615306615766823,19.967582327639967,22.29635175087004,24.601752414747626,26.88421511724501
2004,2004,15984504.0,0.004912195921081419,203.57494205561943,423.9525236420668,940.3902963306604,1451.6896815310126,1957.9018064621978,2459.0772877950853,2955.2662378959603,3446.518273702412,3932.8825107747043,4414.4075822802215,4891.141638232308,5363.764808354437,5.557495208868062,8.059241271642449,10.536095775394124,12.9882086091945,15.415923713092875,17.81948384212522,20.199026386262936,22.554791345957465,24.886918949309102,27.195842667220102
2005,2005,15989191.0,0.004879395851313424,204.94340497724167,77.48041565542799,598.9870148799979,1115.4247875685915,1626.7241727689436,2132.9362977001288,2634.1117790330163,3130.3007291338913,3621.552764940343,4107.917002012636,4589.442073518152,5066.176129470238,7.202282239471937,9.67913674322361,12.131249577023986,14.558964680922362,16.962524809954708,19.342067354092425,21.69783231378695,24.029959917138587,26.33888363504959,28.624425107291774
2006,2006,15989763.0,0.004847784207970266,206.2798088982375,248.8931964669697,770.3997956915396,1286.837568380133,1798.1369535804854,2304.3490785116705,2805.524559844558,3301.713509945433,3792.9655457518847,4279.3297828241775,4760.854854329694,5237.58891028178,6.368575777911161,8.845430281662836,11.29754311546321,13.725258219361585,16.12881834839393,18.50836089253165,20.864125852226177,23.196253455577814,25.505177173488814,27.790718645730998
2007,2007,15991188.0,0.004843907725224631,206.44489051525565,268.2706839226807,789.7772831472506,1306.2150558358442,1817.5144410361963,2323.7265659673817,2824.9020473002693,3321.090997401144,3812.343033207596,4298.707270279888,4780.232341785405,5256.966397737491,6.274670115413849,8.751524619165522,11.203637452965898,13.631352556864273,16.03491268589662,18.414455230034335,20.770220189728864,23.1023477930805,25.4112715109915,27.696812983233684
2008,2008,15991696.0,0.00483133055139802,206.98231871355492,336.97668391898264,858.4832831435525,1374.921055832146,1886.2204410324982,2392.4325659636834,2893.608047296571,3389.796997397446,3881.049033203898,4367.41327027619,4848.938341781707,5325.672397733793,5.942268445019572,8.419122948771246,10.87123578257162,13.298950886469996,15.702511015502344,18.08205355964006,20.437818519334588,22.769946122686225,25.078869840597225,27.364411312839408
2009,2009,15992881.0,0.004829881442064128,207.04441961884552,346.8766839184498,868.3832831430196,1384.8210558316132,1896.1204410319654,2402.332565963151,2903.508047296038,3399.696997396913,3890.949033203365,4377.3132702756575,4858.838341781174,5335.57239773326,5.894443308891196,8.37129781264287,10.823410646443245,13.25112575034162,15.654685879373968,18.034228423511685,20.38999338320621,22.722120986557847,25.031044704468847,27.31658617671103
2010,2010,15993437.0,0.004813488548502214,207.74953340465814,431.217748695694,946.7489764627372,1457.2708306495679,1962.71315880876,2463.126502484836,2958.5608985225645,3449.0658852390607,3934.690511197998,4415.483329329123,4891.492415695226,5362.765368739706,5.401069806226463,7.849544754037386,10.27356039892159,12.67345787184939,15.049477146282427,17.40175285815557,19.730522281385642,22.03592294526323,24.318385647760614,26.57772938329664
2011,2011,15995579.0,0.004839066480583343,206.65142833074933,291.03667856285904,806.5679063299023,1317.089760516733,1822.532088675925,2322.945432352001,2818.3798283897295,3308.8848151062257,3794.509441065163,4275.302259196288,4751.311345562391,5222.584298606871,6.077660814559616,8.52613576237054,10.950151407254745,13.350048880182543,15.72606815461558,18.078343866488726,20.407113289718797,22.712513953596385,24.99497665609377,27.254320391629793
2012,2012,15996710.0,0.004906795746213142,203.79898649169527,446.8180818891497,957.3400701108898,1462.7825309713878,1963.1960060284352,2458.630532139938,2949.135647636017,3434.760401093224,3915.553345454051,4391.562556793912,4862.835633568703,5330.052159493948,5.357707753680806,7.830789704920388,10.279265295717048,12.703281577189497,15.103179680371692,17.4791995787883,19.831475908436587,22.16024594329515,24.465647212715712,26.748110514731128
2013,2013,15998259.0,0.004883300734498594,204.7795240082992,56.21468320848666,571.7460463574444,1082.2680345791844,1587.7104954396823,2088.1239704967297,2583.5584966082324,3074.0636121043117,3559.6883655615184,4040.4813099223456,4516.490521262207,4987.763598036998,7.2192369410878285,9.667712531884488,12.091728813356937,14.491626916539133,16.86764681495574,19.219923144604028,21.54869317946259,23.854094448883153,26.136557750898568,28.395902079987607
2014,2014,15998825.0,0.004855546482759709,205.95004157629603,204.77133686188563,720.3027000108433,1230.8246882325834,1736.2671490930813,2236.6806241501286,2732.1151502616317,3222.6202657577105,3708.2450192149176,4189.0379635757445,4665.047174915606,5136.320251690397,6.495839311930557,8.944314902727218,11.368331184199665,13.768229287381862,16.14424918579847,18.496525515446756,20.825295550305317,23.13069681972588,25.413160121741296,27.672504450830335
2015,2015,15999581.0,0.004836164056628026,206.7754501895954,307.73133685634394,823.2627000053016,1333.7846882270417,1839.2271490875396,2339.640624144587,2835.0751502560897,3325.580265752169,3811.2050192093757,4291.997963570203,4768.007174910064,5239.280251684855,5.996894265336743,8.445369856133402,10.86938613760585,13.269284240788048,15.645304139204656,17.99758046885294,20.326350503711502,22.631751773132066,24.91421507514748,27.17355940423652
2016,2016,16001188.0,0.00482698452720358,207.16867733142098,357.23133685367964,872.7627000026373,1383.2846882243773,1888.7271490848752,2389.1406241419227,2884.5751502534254,3375.0802657495046,3860.7050192067118,4341.497963567539,4817.5071749074,5288.78025168219,5.7577178341593065,8.206193424955966,10.630209706428415,13.03010780961061,15.406127708027219,17.758404037675504,20.087174072534065,22.39257534195463,24.675038643970044,26.934382973059083
2017,2017,16001907.0,0.004786609687601646,208.91613590099405,55.91536399167942,576.6276463887381,1092.1590095376957,1602.6809977594357,2108.123458619934,2608.5369336769813,3103.971459788484,3594.4765752845633,4080.10132874177,4560.894273102597,5036.903484442459,7.151544951088815,9.575561232561263,11.97545933574346,14.351479234160067,16.703755563808354,19.032525598666915,21.33792686808748,23.620390170102894,25.879734499191933,28.116599121497938
2018,2018,16004992.0,0.004787088348570407,208.89524637635634,54.53700143173825,575.2492838287968,1090.7806469777545,1601.3026351994945,2106.7450960599926,2607.15857111704,3102.593097228543,3593.098212724622,4078.7229661818287,4559.515910542656,5035.525121882517,7.15814323178917,9.582159513261619,11.982057616443814,14.358077514860422,16.71035384450871,19.03912387936727,21.344525148787834,23.62698845080325,25.88633277989229,28.12319740219829
2019,2019,16005745.0,0.004808196886625127,207.97817218793216,458.1742703849015,973.7056335338591,1484.2276217555993,1989.6700826160973,2490.0835576731447,2985.5180837846474,3476.0231992807267,3961.6479527379333,4442.440897098761,4918.450108438622,5389.723185213413,5.271380768294898,7.719856359091557,10.143872640564005,12.543770743746203,14.919790642162809,17.272066971811096,19.600837006669657,21.90623827609022,24.188701578105636,26.448045907194675
2020,2020,16006320.0,0.004776568855854061,209.35529878825494,111.35154660015145,632.0638289972101,1147.5951921461676,1658.1171803679078,2163.559641228406,2663.973116285453,3159.407642396956,3649.912757893035,4135.537511350242,4616.33045571107,5092.339667050931,6.8864570472196185,9.310473328692067,11.710371431874263,14.086391330290871,16.43866765993916,18.767437694797717,21.07283896421828,23.355302266233696,25.61464659532274,27.85151121762874
2021,2021,16011298.0,0.004723844737887469,211.69197030959276,403.6339695361552,924.3462519332138,1439.8776150821714,1950.3996033039116,2455.8420641644093,2956.2555392214567,3451.69006533296,3942.1951808290387,4427.819934286245,4908.612878647073,5384.622089986934,5.498019395343865,7.922035676816314,10.32193377999851,12.697953678415118,15.050230008063405,17.379000042921966,19.68440131234253,21.966864614357945,24.226208943446984,26.463073565752985
2022,2022,16012231.0,0.004731881701584059,211.33241764375404,358.06019646934635,878.772478866405,1394.3038420153625,1904.8258302371028,2410.2682910976005,2910.681766154648,3406.116292266151,3896.62140776223,4382.2461612194365,4863.039105580264,5339.048316920125,5.71349619404578,8.137512475518228,10.537410578700424,12.913430477117032,15.26570680676532,17.594476841623877,19.899878111044444,22.18234141305986,24.4416857421489,26.6785503644549
2023,2023,16015016.0,0.004747047216649525,210.65726847895183,274.73750993648,795.4497923335387,1310.9811554824962,1821.5031437042364,2326.9456045647344,2827.359079621782,3322.7936057332845,3813.2987212293638,4298.92347468657,4779.716419047398,5255.725630387259,6.108418389551431,8.53243467102388,10.932332774206076,13.308352672622684,15.660629002270971,17.98939903712953,20.294800306550094,22.57726360856551,24.83660793765455,27.073472559960553
2024,2024,16016373.0,0.004741354460959098,210.91019628127876,305.63540993481695,826.3476923318756,1341.8790554808331,1852.4010437025734,2357.8435045630713,2858.2569796201187,3353.6915057316214,3844.1966212277007,4329.821374684908,4810.614319045734,5286.6235303855965,5.961826634874466,8.385842916346915,10.78574101952911,13.161760917945719,15.514037247594006,17.842807282452565,20.14820855187313,22.430671853888544,24.690016182977587,26.926880805283588
2025,2025,16020472.0,0.00473945839321535,210.9945730152467,315.5354099342841,836.2476923313427,1351.7790554803003,1862.3010437020405,2367.7435045625384,2868.156979619586,3363.5915057310885,3854.096621227168,4339.7213746843745,4820.514319045202,5296.523530385063,5.914893548461807,8.338909829934256,10.738807933116451,13.11482783153306,15.467104161181346,17.795874196039907,20.10127546546047,22.383738767475887,24.643083096564926,26.879947718870927
2026,2026,16021335.0,0.004720539368850771,211.84019915153314,420.68087647813326,941.3931588751918,1456.9245220241496,1967.4465102458896,2472.8889711063875,2973.302446163435,3468.7369722749377,3959.242087771017,4444.866841228224,4925.659785589051,5401.668996928913,5.417515794796457,7.841532076268905,10.241430179451102,12.617450077867709,14.969726407515996,17.298496442374557,19.60389771179512,21.886361013810536,24.145705342899575,26.38256996520558
2027,2027,16022788.0,0.004713935567658339,212.13696828205752,458.8876774146322,979.5999598116908,1495.1313229606485,2005.6533111823885,2511.0957720428864,3011.509247099934,3506.9437732114366,3997.448888707516,4483.0736421647225,4963.86658652555,5439.875797865411,5.237273951898169,7.661290233370618,10.061188336552814,12.437208234969422,14.789484564617709,17.11825459947627,19.423655868896834,21.70611917091225,23.965463500001288,26.202328122307293
