,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
3700,3700,16120965.0,7.205927133924911,0.13877464778849655,5048.584251670181,13352.027947379596,21622.246694100962,25738.385260897336,33933.71254406095,42079.86026311192,46134.563563545875,54181.24010375556,62092.49125476249,66029.94311294291,73866.0394602968,81605.16269815367,85438.52875112362,93070.84742146933,100648.49873018771,104415.8096752539,111916.61255857715,119375.42438898858,123087.50372899538,130458.80327393723,111596.18501700263,170118.24324673144,199228.1169450972,257165.17396284602,314755.6663706879,317493.8827862645,322941.02708665095,328350.8948072719,331043.6806472149,336405.0803481957,341734.40924310725,344387.1070777718,349668.6896339824,354917.07003436924,357529.47595163283,362730.83558207477,367895.7301481687,370428.3574677074,375456.27437379176,380881.1797946891
3701,3701,16121510.0,7.252190639759191,0.13788937021561873,4781.925331890374,13077.794874035755,21322.439437120272,25426.249395132083,33597.029116628,41718.617739768815,45761.17553359287,53726.85308353292,61613.99728916585,65537.92195605369,73325.45992090371,81022.58292734656,84844.4659301215,92453.9239269116,99999.86385147682,103755.8909461811,111235.66669590362,118671.55790521832,122367.59090619214,129707.11497052152,114212.85756238941,172910.73172608187,202127.87332786666,260249.72660724074,318013.23895644664,346765.29645182315,352233.52787785337,357659.64801186975,360360.52488840715,365738.0317184409,371083.3720044267,373744.03932424245,379041.4893935527,384306.4459326256,386926.70011550444,392143.686532337,397329.46583198913,399905.36022930394,404955.716943364,410182.8225820521
3702,3702,16122029.0,7.25364115040905,0.13786179647770522,4644.761965960617,12940.631508105998,21185.276071190518,25289.086029202324,33459.86575069824,41581.45437383906,45624.01216766312,53589.68971760316,61476.83392323609,65400.758590123936,73188.29655497395,80885.41956141681,84707.30256419175,92316.76056098184,99862.70048554707,103618.72758025133,111098.50332997387,118534.39453928857,122230.42754026238,129569.95160459177,115207.77098416777,173905.64514786022,203122.78674964502,261244.6400290191,319008.152378225,347760.2098736015,353228.4412996317,358654.5614336481,361355.4383101855,366732.94514021924,372078.2854262051,374738.9527460208,380036.40281533106,385301.359354404,387921.6135372828,393138.59995411534,398324.3792537675,400900.2736510823,405950.63036514237,411177.73600383045
3703,3703,16122653.0,7.299481041750217,0.1369960404418322,4443.741226608981,12717.475509055745,20940.918540310126,25034.17527217772,33183.78619025142,41284.489767149564,45290.32202535833,53204.98481741258,61069.75257566136,64983.61225826417,72726.09634691259,80384.68614972378,84196.7846896172,91777.74681509814,99304.37586735416,103050.78977243301,110512.86313023412,117924.21748942428,121601.09776276165,128921.85005161019,117713.93824117097,176613.60586745094,205931.18756164494,264283.41930112825,322245.5419179566,351096.45334691775,382611.5682890516,388083.4050279882,390804.6866473306,396222.8205784017,401608.545115674,404289.3144908877,409626.7865474361,414932.3318070833,417572.38556990837,422828.79368871805,428053.75928309327,430654.509426677,435786.42561780807,440837.597056961
3704,3704,16123197.0,7.271069923908684,0.13753134139334938,7171.194236237162,15444.928518683926,23668.371549938307,27761.6282818059,35911.2391998796,44011.942776777745,48017.77503498651,55932.43782704076,63797.20558528954,67711.06526789235,75453.54935654077,83112.13915935197,86924.23769924538,94505.19982472633,102031.82887698234,105778.24278206119,113240.3161398623,120651.67049905246,124328.55077238983,131649.30306123837,97842.50455316175,156742.17217944172,186059.75387363572,244411.98561311906,302374.1082299474,331225.01965890854,362740.1346010424,368211.971339979,370933.25295932137,376351.38689039246,381737.11142766476,384417.88080287847,389755.3528594269,395060.89811907406,397700.95188189915,402957.36000070884,408182.32559508405,410783.0757386678,415914.99192979885,420966.16336895176
3705,3705,16123753.0,7.234807119952714,0.13822068555803266,6487.135793111189,14792.792622090543,23047.165926753954,27155.818410876484,35336.23971289176,43467.41224291476,47514.74047011826,55489.91606350751,63386.50149690063,67315.12557804633,75112.02018623907,82818.44386583679,86644.95632120631,94263.63166584325,101818.73380120238,105579.32142942975,113068.1773044963,120513.09432460286,124213.61996440476,131562.08897513818,102038.30688216096,160806.59477261864,190058.78513647398,248250.42129829843,306083.29910149093,334869.88357488695,340406.85899857874,345901.31191851135,348636.20176137314,354081.4291751582,359494.08496179467,362188.25887672236,367552.4213505772,372883.6912393631,375536.95319810876,380819.658856789,386070.7642770657,388679.17505177535,393794.27262771653,399085.73185241706
3706,3706,16124255.0,7.271069923908684,0.13753134139334938,7163.090002361546,15443.066719513581,23672.714844392787,27769.0601902576,35924.820610273375,44031.63690363456,48040.51179503159,55961.232539028104,63832.02201156262,67748.87903054434,75497.33088435268,83161.8527547226,86976.9040087137,94563.74505538215,102096.21786294605,105845.54052385587,113313.40528113628,120730.51639792106,124410.26212364095,131736.71959338427,98015.37494290918,156960.22344639644,186300.29413096886,244697.3019695534,302703.9328428252,331576.9984598411,363136.2228997215,368651.9052847853,371395.0112768616,376856.598033099,382285.51547584194,384987.78432014486,390368.06230269175,395716.1574390146,398377.3905977133,403675.96738368773,408942.8494027613,411564.4636354159,416737.92071520485,421830.38455347443
3707,3707,16124766.0,7.25146549320987,0.13790315915264031,4855.5401456237605,13161.196974603115,21415.570279266525,25524.222763389054,33704.64406540433,41835.816595427335,45883.14482263083,53858.32041602008,61754.905849413204,65683.5299305589,73480.42453875164,81186.84821834936,85013.36067371887,92632.03601835582,100187.13815371496,103947.72578194232,111436.58165700888,118881.49867711544,122582.02431691733,129930.49332765077,113856.72181191429,172625.009702372,201877.20006622732,260068.83622805175,317901.7140312443,346688.2985046403,352225.2739283321,357719.7268482647,360454.6166911265,365899.8441049115,371312.499891548,374006.6738064757,379370.83628033055,384702.10616911645,387355.3681278621,392638.07378654234,397889.17920681904,400497.5899815287,405612.6875574699,410904.1467821704
3708,3708,16125160.0,7.2080891282501085,0.13873302371925134,4840.976273957803,13154.236661698451,21434.213378850487,25555.20901960716,33760.206849594506,41915.96726961028,45975.45533576797,54031.658454368495,61952.37919836501,65894.54458975384,73740.02568988124,81488.47754368959,85326.48695868999,92968.05066805061,100554.89171471907,104326.7768940556,111836.68718319279,119304.55194047319,123021.13741745608,130401.40878297786,113269.72888162354,171861.98993005132,201006.80740478053,259013.43827805232,316673.0883684643,319445.7283349486,324961.41072001244,330439.4065549505,333166.1034683261,338595.02091106906,343991.4636702997,346677.5677379189,352025.6628742417,357340.1579916861,359985.47281891486,365252.35483798845,370482.37984535267,373047.4261504319,378139.88998870156,383628.9562360883
3709,3709,16125803.0,7.225408451080735,0.13840048030093383,7361.281029676154,15666.937858655509,23921.31116331892,28029.963647441447,36210.384949456726,44341.55747947973,48388.88570668322,56364.06130007247,64260.6467334656,68189.27081461129,75986.16542280404,83692.58910240175,87519.10155777127,95137.77690240821,102692.87903776736,106453.46666599471,113942.32254106128,121387.23956116784,125087.76520096972,132436.23421170315,95717.96281218404,154486.25070264173,183738.44106649706,241930.0772283215,299762.955031514,328549.53950491006,334086.5149286018,339580.9678485344,342315.85769139626,347761.08510518126,353173.7408918177,355867.9148067454,361232.07728060026,366563.34716938616,369216.6091281318,374499.31478681206,379750.42020708875,382358.8309817984,387473.9285577396,392765.3877824401
3710,3710,16126303.0,7.267435479352782,0.13760012081855555,7341.1582669296495,15415.209927243963,23440.164800578776,27434.62313553253,35387.52415905739,43292.69453307542,47201.19922569383,54922.080619031876,62594.226146519555,66412.20721511835,73963.79479436511,81432.6299804732,85150.27728118333,92543.18483285498,99882.88419532303,103536.25299558383,110813.07141866119,118040.27896563009,121625.49932222796,128763.75463119599,94018.89145693222,152523.3454245908,181644.20769420653,239604.7665172168,297177.5591352675,325834.679778035,356963.95280956605,362052.25564452243,364582.6314929191,369620.6676686361,374628.5680632025,377121.27371848904,382084.306683319,387017.6526083287,389472.44244871597,394359.9858119147,399218.29310779355,401636.5374328726,406405.08027661283,411095.051997281
3711,3711,16126805.0,7.244218014427878,0.13804112438476582,5448.217555843563,13547.3306560944,21596.395728187712,25602.855090116052,33579.80754268558,41508.728325435484,45455.384822612694,53230.12066769361,60927.46534944171,64756.91643605683,72356.35530016293,79866.50438950137,83595.32027001047,91019.47946062313,98381.22901391631,102045.57448486029,109342.81004903867,116597.25297276152,120202.96925516737,127362.67067229611,107922.82043634668,166252.03292795195,195285.67145692557,253042.16594463977,310442.5050117804,339013.7913133348,344122.10318549245,349190.4567266645,351713.25359502935,356736.19910886284,361729.0989522345,364214.3374466294,369162.5046738259,374080.2676824614,376527.70468320884,381400.60811081604,386244.362666618,388650.0126725149,393361.4088530271,398251.58159930806
3712,3712,16127305.0,7.137084648121068,0.14011323240551213,7513.3893480477145,15668.010986165944,23767.12408641678,27797.693647103617,35822.64852043843,43799.60097300796,47770.00787891705,55675.178252935075,63449.914098015994,67304.56433889153,74976.70986637921,82576.1487304853,86346.27851422476,93815.11370033285,101239.27289094552,104925.66855271465,112265.36791518268,119562.60347936105,123195.55513852084,130422.76268548974,92620.65693429553,150581.21575730582,179410.78995098334,236811.12901812402,267940.40204965504,270490.727191836,275559.0807330081,280597.1169087251,283104.8231152064,288097.7229585781,293060.75592340797,295531.12868016947,300448.891688805,305336.4350520037,307769.23211715964,312612.9866729616,317381.5295167018,319730.0328593707,324620.20560565166,329693.151576333
3713,3713,16127990.0,7.052660879568065,0.14179045569836676,7493.565110735692,15697.49531586935,23832.774063776968,27878.777050504872,35933.659116615614,43939.55906468503,47924.532722621945,55858.5495347214,63744.948660082395,67644.10987595124,75346.38819438011,83000.041927445,86808.81861909987,94342.0800737143,101792.69875724641,105501.27870944203,112885.14607188634,120224.84543435437,123878.21423461518,131155.03265769253,92447.40296817612,150020.19558622685,178677.3162289943,209806.58926052536,214894.89209548174,217425.2679438784,222463.3041195954,227471.2045141618,229963.91016944835,234926.9431342783,239860.28905928796,242315.0788996753,247202.62226287404,252060.9295587529,254479.1738838319,259247.71672757214,263937.6884482404,266486.392816522,271559.3387872033,276455.1754626314
3714,3714,16128576.0,7.070313705979667,0.14143643996365496,5742.9049346766315,13947.71486670929,22083.868079264153,26130.306334852252,34186.05503114341,42192.8164253731,46178.21887211311,54113.089412642126,62000.33715954605,65899.92078075405,73603.0401178291,81257.52983870712,85066.72264719613,92600.8125999273,100052.25482571841,103761.2446998871,111145.92822633951,118486.4388707762,122140.21149033341,129417.83392687868,104825.5445649242,162404.51621409546,191064.71249784235,222200.1092012731,227294.49907790602,229827.9047793925,234871.9734618944,239885.870278887,242381.5606812563,247350.53634458812,252289.78942106053,254747.51957312654,259640.9171649009,264505.0436708178,266926.18453388714,271700.49445241987,276396.1987503574,278947.7565351454,284026.3837241679,288927.867633799
3715,3715,16129088.0,7.088719518528148,0.14106920119864372,8055.781774137185,16246.181555096488,24333.864560613725,28368.181452659242,36398.99838510363,44381.77709787458,48355.24245150866,56266.186760143144,64103.479006515525,67960.81580977653,75640.45163974473,83270.2808729576,87042.97673125689,94535.68060620839,101964.80292564858,105662.68332046396,113025.24659300846,120343.76971609489,123988.03908974973,131243.2836186927,88614.08233997165,146376.7744230196,175123.07772886325,232357.6267429268,237472.043944417,240013.06059267378,245072.28394060108,250101.24389177386,252604.4317936548,257588.33649637926,262542.4286219547,265008.35093582835,269916.44959319563,274795.18971387594,277223.6051855856,282053.2839167572,286770.42989792844,289114.76026512514,294209.4403013716,299240.24429950997
3716,3716,16129635.0,7.090137333319048,0.14104099158991582,7896.365200848929,16086.764981808232,24174.447987325468,28208.76487937099,36239.58181181538,44222.36052458632,48195.8258782204,56106.77018685489,63944.06243322727,67801.39923648827,75481.03506645648,83110.86429966934,86883.56015796863,94376.26403292014,101805.38635236032,105503.2667471757,112865.8300197202,120184.35314280663,123828.62251646147,131083.86704540442,89744.33446447314,147507.0265475211,176253.32985336473,233487.8788674283,238602.29606891848,241143.3127171753,246202.53606510255,251231.49601627534,253734.68391815628,258718.58862088074,263672.6807464562,266138.6030603298,271046.70171769714,275925.4418383774,278353.85731008707,283183.5360412587,287900.6820224299,290245.01238962665,295339.69242587313,300370.4964240114
3717,3717,16130218.0,7.079510630664746,0.14125270123453473,4815.130905895966,13019.940837928625,21156.09405048349,25202.532306071585,33258.281002362746,41265.042396592435,45250.44484333244,53185.31538386146,61072.56313076538,64972.146751973385,72675.26608904844,80329.75580992646,84138.94861841547,91673.03857114664,99124.48079693774,102833.47067110644,110218.15419755885,117558.66484199553,121212.43746155275,128490.05989809801,111389.91296251274,168968.884611684,197629.0808954309,228764.47759886165,233858.86747549454,236392.27317698105,241436.34185948293,246450.23867647556,248945.92907884484,253914.90474217667,258854.15781864908,261311.8879707151,266205.2855624894,271069.41206840635,273490.5529314757,278264.86285000836,282960.5671479459,285512.1249327339,290590.7521217564,295492.2360313875
3718,3718,16130844.0,7.044203185021864,0.14196069785810644,4199.728307457148,12430.711703976922,20621.111484936224,24662.356234865365,32743.11138249898,40773.92831494337,44771.30458097431,52730.1723813484,60641.11668998288,64578.82531514725,72335.74573961626,80015.38156958447,83836.01799430833,91417.90666109663,98910.61053604813,102630.74298131962,110037.6132503037,117400.1765228482,121064.92702637741,128362.96901958947,115460.73484921122,172867.23443880177,201441.58716911843,206556.0043706086,211630.4267203519,214156.24436679267,219185.20431796546,224184.0826222157,226672.29692257085,231626.38904814632,236550.04151408593,239000.41001938726,243879.15014006753,248728.70647484652,251137.24434294883,255854.39032412003,260750.27847610475,263293.40072756325,268324.20472570154,273129.3677367569
3719,3719,16131350.0,6.838760592157637,0.1462253264351368,8199.23983860223,16583.509449203306,24924.811754911996,29076.73348895703,37341.785700830515,45506.134485336595,49516.378750212556,57500.06438946067,65435.193794417704,69384.94108781221,77248.82139293455,85065.50355830473,88929.9628315044,96624.18921742264,104269.83918329205,108074.6319624853,115599.96135643551,123042.69542680353,126747.3507762845,134123.4041651139,61541.05003480169,66571.07538805026,69072.44335094125,74052.72416329938,79003.21466701438,81467.3442827795,86373.48171088671,91250.27242737143,93676.91165385232,98508.40649350543,103311.00053414953,105701.513335655,110414.8420682413,115049.9299578625,117571.3156486823,122589.86949991551,127431.63942084165,129800.89466696806,134068.4028563337,138287.3661139027
3720,3720,16131940.0,6.844233515867348,0.146108398797564,7697.562577755528,16082.161315325995,24423.790779214774,28575.87535775442,36841.251796730045,45005.92286891292,49016.327553984454,57000.332593483196,64935.77948809811,68885.6848134355,76749.87976381314,84566.87469227375,88431.48964476342,96126.02599169208,103771.98406443691,107576.93020526483,115102.56494573088,122545.60253611223,126250.40896408538,133626.76315364227,66616.9679318787,72461.34616169971,75368.06202763281,81155.39978395098,86908.11969752524,89771.56272394903,95472.74212429825,101139.81916403853,103959.82702519966,109574.52791699229,115155.64306620318,117547.22339914358,122262.67761175087,126899.87826718371,129422.31559683156,134442.9632853243,139286.8145185109,141657.10574750436,145926.67660244883,150147.69018726272
3721,3721,16132456.0,6.864109605676529,0.14568531935635368,5613.165774219115,13997.764511789583,22339.393975678362,26491.478554218007,34756.85499319363,42921.52606537651,46931.930750448046,54915.93578994678,62851.38268456169,66801.28800989909,74665.48296027673,82482.47788873734,86347.09284122702,94041.62918815565,101687.5872609005,105492.53340172842,113018.16814219447,120461.20573257582,124166.01216054897,131542.36635010588,80904.09941219907,86748.47764202008,89655.19350795318,95442.53126427135,101195.25117784561,104058.6942042694,109759.87360461862,115426.95064435889,118246.95850552003,123861.65939731266,129442.77454652355,131834.35487946394,136549.80909207123,141187.00974750408,143709.44707715194,148730.0947656447,153573.94599883127,155944.23722782472,160213.8080827692,164434.82166758308
3722,3722,16133065.0,6.868915924103788,0.14558338041245913,5080.1685436382595,13464.767281208728,21806.396745097507,25958.481323637152,34223.85776261277,42388.52883479565,46398.93351986719,54382.938559365924,62318.38545398084,66268.29077931822,74132.48572969587,81949.48065815648,85814.09561064617,93508.6319575748,101154.59003031964,104959.53617114756,112485.1709116136,119928.20850199497,123633.01492996812,131009.36911952501,84564.13851090809,90408.5167407291,93315.2326066622,99102.57036298038,104855.29027655463,107718.73330297842,113419.91270332765,119086.98974306791,121906.99760422905,127521.69849602168,133102.81364523256,135494.39397817297,140209.84819078026,144847.04884621312,147369.48617586095,152390.1338643537,157233.98509754028,159604.27632653376,163873.8471814782,168094.8607662921
3723,3723,16133600.0,6.885420294439572,0.1452344166713491,7614.241743957925,15978.095803292592,24294.739107436228,28434.386396405996,36685.17126658092,44735.19130366626,48733.58256605095,56692.870741381645,64604.5485631173,68542.6231164666,76383.10353806929,84150.35339444524,88003.39226561859,95674.47081493863,103295.79395494662,107064.25586535124,114548.52985465393,121969.27271376719,125662.98219299798,133017.24107853769,92657.2468194219,98523.90560805869,101439.35393232605,107244.07947079417,113014.08214768047,115886.12746815158,121604.43577747903,127288.53847538291,130117.82693466487,135749.39587867423,141347.27873872512,144133.65083682953,148904.29704820123,153562.76361408958,155877.88603781007,160914.4123876045,165887.41055050565,168264.82228913723,172781.4108285228,177019.66009906083
3724,3724,16134104.0,6.832608783938906,0.14635698188233068,4667.73147782625,13075.97388318744,21439.827942522104,25604.386668126095,33896.11853563551,42146.90340581043,46186.51875782424,54195.31470528046,62154.602880611164,66116.37537700943,74004.35525569612,81844.8356772988,85747.47058118507,93465.1244048481,101136.20295416814,104952.57995334823,112525.98800458075,120010.26199388344,123726.19842502355,131124.7143322275,61229.05226517209,67051.21645537255,69949.22612790756,75719.22880479386,81454.71715168878,84309.58243459242,89993.6851324963,95642.98145293939,98454.54253578762,104052.42539583851,109230.37782688331,111609.44370531464,116267.91027120297,121105.47002457129,123619.5590447179,128592.55720761904,133340.2601752441,135486.5574856362,139724.80675617422,143922.63019611294
3725,3725,16134657.0,6.842180656398166,0.14615223570060135,7892.555430145019,16277.154167715487,24618.783631604267,28770.86821014391,37036.24464911953,45200.91572130241,49211.32040637395,57195.32544587269,65130.7723404876,69080.67766582499,76944.87261620263,84761.86754466324,88626.48249715292,96321.01884408157,103966.9769168264,107771.92305765432,115297.55779812037,122740.59538850172,126445.40181647487,133821.75600603176,65282.55515111658,71126.9333809376,74033.6492468707,79820.98700318887,85573.70691676311,88437.14994318692,94138.32934353613,99805.40638327641,102625.41424443755,108240.11513623016,113821.23028544107,116212.81061838145,120928.26483098876,125565.4654864216,128087.90281606944,133108.5505045622,137952.4017377488,140322.69296674224,144592.2638216867,148813.2774065006
3726,3726,16135176.0,6.8264625095802725,0.14648875586683408,5314.066305665673,13722.308711026863,22086.16277036153,26250.72149596552,34542.45336347493,42793.238233649856,46832.853585663666,54841.64953311989,62800.93770845058,66762.71020484886,74650.69008353553,82491.17050513823,86393.8054090245,94111.45923268753,101782.53778200757,105598.91478118766,113172.32283242018,120656.59682172287,124372.53325286298,131771.04916006693,56814.65657633356,62636.82076653402,65534.83043906904,71304.83311595533,77040.32146285025,79895.18674575389,85579.28944365778,91228.58576410086,94040.1468469491,99638.02970699998,104815.98213804478,107195.04801647611,111853.51458236444,116691.07433573277,119205.16335587937,124178.16151878051,128925.86448640557,131072.1617967977,135310.4110673357,139508.2345072744
3727,3727,16135718.0,6.859306650326804,0.14578732967891966,6073.681515486848,14458.280253057315,22799.909716946095,26951.99429548574,35217.370734461365,43382.04180664424,47392.446491715775,55376.451531214516,63311.89842582943,67261.80375116682,75125.99870154446,82942.99363000508,86807.60858249475,94502.14492942339,102148.10300216824,105953.04914299614,113478.6838834622,120921.72147384356,124626.5279018167,132002.8820913736,77743.98443177072,83588.36266159172,86495.07852752483,92282.41628384299,98035.13619741725,100898.57922384105,106599.75862419026,112266.83566393054,115086.84352509167,120701.5444168843,126282.65956609519,128674.23989903559,133389.6941116429,138026.89476707572,140549.33209672358,145569.97978521633,150413.8310184029,152784.12224739636,157053.69310234083,161274.70668715474
3728,3728,16136247.0,6.8888636931976786,0.14516182124309374,7217.791924732634,15581.6459840673,23898.289288210934,28037.936577180706,36288.72144735562,44338.74148444097,48337.13274682566,56296.42092215636,64208.09874389201,68146.17329724132,75986.653718844,83753.90357521994,87606.9424463933,95278.02099571333,102899.34413572135,106667.80604612594,114152.08003542863,121572.8228945419,125266.5323737727,132620.7912593124,95387.82318083452,101254.48196947132,104169.93029373868,109974.6558322068,115744.6585090931,118616.7038295642,124335.01213889166,130019.11483679553,132848.4032960775,138479.97224008685,144077.85510013773,146864.22719824215,151634.87340961385,156293.3399755022,158608.46239922268,163644.98874901712,168617.98691191827,170995.39865054988,175511.98718993546,179750.23646047345
3729,3729,16136762.0,6.818957904333305,0.1466499740912788,6238.991757598652,14647.234162959841,23011.088222294507,27175.6469478985,35467.378815407916,43718.16368558283,47757.77903759664,55766.57498505287,63725.86316038357,67687.63565678183,75575.61553546852,83416.09595707121,87318.73086095747,95036.38468462051,102707.46323394054,106523.84023312063,114097.24828435316,121581.52227365584,125297.45870479596,132695.9746119999,54454.9711327144,61842.7578802802,65520.06356140606,72841.66218300936,80119.46531871059,83742.02476810239,90954.62427775851,98123.27437213191,101691.10080802577,108794.72540112691,114722.16774770102,117101.23362613235,121759.70019202068,126597.25994538901,129111.34896553561,134084.34712843676,138832.0500960618,140978.34740645395,145216.59667699193,149414.42011693065
3730,3730,16137277.0,6.840812425504941,0.14618146760926382,8114.3619485635645,16498.21834474057,24839.109907813334,28990.827192814955,37255.47234198093,45419.416498701576,49429.45935820852,57412.743994795404,65347.47479581436,69297.02368225856,77160.50895455151,84976.7984501246,88841.06227009755,96534.899504192,104180.16264607884,107984.7628818301,115509.70891739152,122952.06192251979,126656.52759501302,134032.20333262897,66919.46185768112,74329.10642549318,78014.94083580672,85353.52142992217,92648.2051858596,96279.16786868,103508.49614925208,110694.5812440424,114270.68231737225,121390.78228663203,128468.29159089783,130857.46412123725,135568.1243426275,140200.55968356924,142720.6250561743,147736.55012326717,152575.70698501865,154943.66156877598,159208.58010962157,163424.9692092806
3731,3731,16137779.0,6.818957904333305,0.1466499740912788,6282.496906700898,14689.994740449105,23053.108681988593,27217.2990105911,35508.29739122751,43758.35316205979,47797.605601479336,55805.67898167791,63764.24891197888,67725.66389859213,75612.9319670996,83452.70483640196,87354.98755290236,95071.94016331554,102742.32169392474,106558.3517488566,114131.06902600273,121614.65637333714,125330.25102529755,132728.08644220122,54145.56823149884,61528.31016587334,65203.10476745096,72519.7037729893,79792.53719874664,83412.62295252147,90620.29727708588,97784.05164743889,101349.441214107,108448.21394446393,114370.83345130387,116747.49873904634,121401.18567317147,126233.99438624091,128745.718554013,133714.0082411247,138457.03089884258,140600.99856305966,144834.60945475075,149027.8222614789
3732,3732,16138304.0,6.830559411191936,0.1464008933677512,4997.931807608233,13405.42964135644,21768.543582895927,25932.733911498435,34223.732292134846,42473.78806296713,46513.04050238668,54521.11388258525,62479.683812886215,66441.09879949946,74328.36686800694,82168.13973730929,86070.42245380969,93787.37506422287,101457.75659483207,105273.78664976393,112846.50392691007,120330.09127424448,124045.68592620488,131443.52134310856,62912.818097020056,70295.56003139456,73970.35463297217,81286.95363851052,88559.78706426785,92179.87281804268,99387.5471426071,106551.3015129601,110116.69107962822,117215.46380998514,123138.0833168251,125514.74860456755,130168.43553869268,135001.24425176214,137512.9684195342,142481.25810664592,147224.2807643638,149368.24842858088,153601.85932027196,157795.0721270001
3733,3733,16138841.0,6.862050784572771,0.14572902932286586,5861.894301592216,14245.750697769223,22586.642260841985,26738.359545843607,35003.00469500958,43166.94885173022,47176.99171123717,55160.27634782406,63095.00714884302,67044.55603528721,74908.04130758015,82724.33080315324,86588.5946231262,94282.43185722065,101927.69499910748,105732.29523485876,113257.24127042017,120699.59427554843,124404.05994804167,131779.73568565762,82352.98434839824,89762.6289162103,93448.46332652384,100787.04392063929,108081.72767657672,111712.69035939712,118942.0186399692,126128.10373475953,129704.20480808937,136824.30477734914,143901.81408161495,146290.98661195437,151001.64683334462,155634.08217428636,158154.1475468914,163170.0726139843,168009.22947573577,170377.1840594931,174642.1026003387,178858.4916999977
3734,3734,16139382.0,6.854507055701399,0.14588941143013723,6682.1095587538075,15065.965954930814,23406.857518003577,27558.5748030052,35823.219952171174,43987.16410889182,47997.206968398765,55980.49160498565,63915.22240600461,67864.7712924488,75728.25656474175,83544.54606031484,87408.8098802878,95102.64711438224,102747.91025626908,106552.51049202034,114077.45652758176,121519.80953271003,125224.27520520326,132599.9509428192,76727.52157246742,84137.1661402795,87823.00055059302,95161.58114470847,102456.2649006459,106087.22758346632,113316.55586403838,120502.6409588287,124078.74203215855,131198.84200141832,138276.35130568413,140665.52383602355,145376.1840574138,150008.61939835554,152528.6847709606,157544.60983805347,162383.76669980495,164751.72128356228,169016.6398244079,173233.0289240669
3735,3735,16140143.0,6.901964320849648,0.14488628939723316,5902.702251000168,14265.816192539654,22581.723806143782,26721.00490177857,34971.06067261085,43020.35597153735,47018.38649222898,54976.95642252995,62887.920295587384,66825.63947765066,74665.41234695303,82431.95888342639,86284.6476738666,93955.0292044758,101575.65949515894,105343.77653655379,112827.3638838882,120247.42420834184,123940.79395275228,131294.37641860187,106028.36117247981,113464.98892049091,117161.8964445519,124522.52545644304,131839.12446198138,135480.9952049183,142732.04364151353,149939.71796607797,153527.3712631011,160668.86190309908,167767.634633456,171301.0816099565,176066.9194280384,180720.60636216353,183033.34970262792,188065.13924300508,193033.4289301168,195408.49700407733,199920.41925205174,204154.03014374283
3736,3736,16140671.0,6.899204225179726,0.14494425260674898,6161.4641170117,14524.578058551187,22840.485672155315,26979.766767790104,35229.822538622386,43279.11783754888,47277.14835824051,55235.71828854147,63146.68216159892,67084.4013436622,74924.17421296456,82690.72074943791,86543.40953987814,94213.79107048734,101834.42136117046,105602.53840256533,113086.12574989973,120506.18607435338,124199.55581876382,131553.1382846134,104242.60469022443,111679.23243823553,115376.13996229651,122736.76897418765,130053.367979726,133695.2387226629,140946.28715925815,148153.96148382258,151741.61478084573,158883.1054208437,165981.87815120062,169515.32512770116,174281.16294578303,178934.84987990817,181247.59322037254,186279.3827607497,191247.6724478614,193622.74052182198,198134.66276979636,202368.27366148744
3737,3737,16141203.0,6.9323983479472435,0.14425022190135836,7048.288952045361,15389.180515118123,23680.178895754536,27805.54294928572,35969.48710600636,43977.56048620494,47962.814602100196,55897.545403119155,63784.81347162663,67710.57956185628,75526.86905742939,83243.82166784257,87084.97011149679,94730.23325338363,102302.95053052976,106059.7795246963,113502.13252982458,120899.96794672824,124582.27393993376,131913.83067732755,97322.34776135901,130786.9317525521,134499.66879630322,141882.41073067772,149220.99132479317,152873.80433779367,160146.637763551,167375.96604412308,170974.39784189026,178138.15221224324,185258.25218150302,188802.3145092683,194724.93401610825,199435.5942374985,201755.28623797584,206588.0949510453,211604.02001813817,214068.10880592908,218811.13146364695,223076.05000449257
