,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1368,1368,15627345.0,19042.10251552784,5.2515209346475906e-05,0.12100220676829142,0.23610642660672493,0.35063659080976084,0.45537138714133557,0.538114495811383,0.6204449405548095,0.7023647811017933,0.7766887719805371,0.848849752639696,0.9206508470579746,0.992093850979864,1.0631805476742688,1.1296106170271707,1.1892723385094668,1.2486365128425547,1.3077046209292373,1.3664781413041902,1.4249585415611004,1.483147285644084,1.494750163012488,2542.0245739391066,4732.755380365011,6912.560391696208,9081.49407852642,11239.61081170072,13302.167877912641,15055.627216663634,16800.341542149446,18536.354493852315,20263.70954921038,21982.44970653394,23692.61817013737,25394.25742958329,27087.410252635687,28772.11875724638,30448.425313307827,32116.371501063062,33775.99933152215,35427.35009429904,37070.46506594179
1369,1369,15628062.0,19105.042100102037,5.234220342255405e-05,0.11776188948794676,0.2326935900914005,0.3470520961361895,0.4424057416181693,0.5250248328671726,0.6072318841374132,0.6881289587105232,0.7605429303806943,0.8325957572206135,0.9042892364342237,0.9756251601275759,1.0466053143826486,1.1097084346490296,1.16928073684989,1.2285559342735286,1.2875355120263594,1.346220941947441,1.4046136926921797,1.456918132379906,1.456918132379906,2604.2744635083995,4798.293611500341,6981.3706664393285,9153.560114806585,11314.916110213544,13444.278018528157,15252.117419623888,16999.450679100704,18738.06943126568,20468.01729287342,22189.337408366377,23902.07293205731,25606.266509865247,27301.96076578645,28989.198188011997,30668.020805578493,32338.4707875197,34000.58970712088,35654.41924858281,37300.0006736083
1370,1370,15628746.0,18966.09003233782,5.272568032182524e-05,0.12167945790854451,0.23701410655271185,0.3517735491223167,0.46596065248648755,0.5519472071725873,0.6344424715133186,0.7165263074133429,0.7946035275199415,0.8669089684637391,0.9388538028308321,1.0104398244351023,1.0816688317894891,1.1525426002807246,1.2123237586574203,1.2718067734319112,1.3309931305909757,1.3898843112616581,1.4484817832708745,1.506787013726043,1.5416304826960345,2528.6950948331673,4715.049060746056,6890.499073452611,9055.099423807484,11208.904412871241,13113.66740060911,14863.62350401348,16604.852104372814,18337.39665885394,20061.300554537396,21776.6068939402,23483.358578268337,25181.598189587603,26871.36817673593,28552.710944103994,30225.66832270868,31890.28216868221,33546.59414440744,35194.64570306768,36834.47786185328
1371,1371,15629396.0,18694.948794689342,5.3490384540880324e-05,0.12614078229299877,0.24228556059490342,0.35785109844276086,0.47284027691828334,0.5872559731427076,0.6857351047137878,0.7683955156545923,0.8506436754707125,0.932481641698578,1.0049318304137964,1.0770206897206123,1.1487500249444338,1.2201216225943994,1.2911372734813846,1.355348822184982,1.4149509154737807,1.4742557571972157,1.5332648310459116,1.5919796102029553,1.6504015621416168,2443.6144975919765,4614.7181556965,6774.9938811732145,8882.076342449382,10671.779981119367,12418.239858830917,14155.989592055912,15885.072751038362,17605.532531998062,19317.41183779117,21020.753564331164,22715.600283321222,24401.99432586113,26079.977868745664,27749.59281626209,29410.88088682512,31063.883807035887,32708.642670207893,34345.19864993118,35973.59277919517
1372,1372,15629921.0,18860.182042598146,5.302175757059881e-05,0.11647092237822075,0.23215207705541832,0.34725629689385185,0.46178646109688776,0.5665212574284625,0.64926436609851,0.7315948108419364,0.8135146513889202,0.887838642267664,0.9599996229268228,1.0318007173451016,1.103243721266991,1.1743304179613958,1.2407604873142974,1.3004222087965938,1.3597863831296817,1.418854491216364,1.4776280115913172,1.5361084118482273,1.594297155931211,2626.2328736392415,4806.037884970438,6974.97157180065,9133.08830497495,11195.645371186873,12949.104709937863,14693.819035423678,16429.831987126545,18157.18704248461,19875.927199808168,21586.0956634116,23287.73492285752,24980.887745909917,26665.596250520608,28341.902806582057,30009.848994337295,31669.476824796384,33320.82758757328,34963.94255921602,36598.862886608425
1373,1373,15630433.0,18794.29007819142,5.320764954885863e-05,0.12280061822753259,0.23865541485168698,0.35393241271615355,0.46863449404376734,0.582764524492588,0.665631831211242,0.7480858582052039,0.8301286682556858,0.9072668779212736,0.9795361759348927,1.051445045261905,1.1229952887350965,1.1941886900007002,1.2639507013908151,1.3237019784905146,1.3831552600691805,1.4423120335467197,1.5011737760813353,1.5597419593845898,1.6180180465203626,2506.583478288729,4683.1214827847625,6848.804381325887,9003.686402815783,10947.868379608812,12698.699626218287,14440.798969056857,16174.210010563194,17898.976086528022,19615.140248375097,21322.745447696212,23021.834319205864,24712.449366595127,26394.632948456383,28068.426953802787,29733.87329897843,31391.01360453827,33039.88938707346,34680.54162427153,36313.01157872958
1374,1374,15630934.0,18616.598577821664,5.3715505322831664e-05,0.11759686066069262,0.2340323538769973,0.3498871505011517,0.46516414836561826,0.5798662296932321,0.6939962601420527,0.7768635668607067,0.8593175938546687,0.9413604039051505,1.0184986135707383,1.0907679115843574,1.1626767809113698,1.2342270243845612,1.305420425650165,1.3751824370402799,1.4349337141399792,1.4943869957186453,1.5535437691961844,1.6124055117307998,1.6709736950340546,2602.3961392980273,4768.079037839151,6922.961059329048,8867.143036122076,10617.974282731551,12360.073625570123,14093.48466707646,15818.250743041288,17534.414904888363,19242.020104209478,20941.108975719126,22631.72402310839,24313.90760496965,25987.70161031605,27653.147955491695,29310.288261051537,30959.164043586727,32599.816280784795,34232.28623524284,35856.61459915847
1375,1375,15631520.0,18933.876679031644,5.281538572116358e-05,0.1172589444991608,0.2327089826861032,0.34758323182155487,0.4618845786708382,0.55411429687175,0.636692093284835,0.7188580517408678,0.798814704006954,0.8711924817058049,0.9432092947606059,1.014866935838633,1.0861672026488738,1.1571118765807638,1.2191071235755235,1.2786496472327484,1.3378952176361052,1.3968453132235268,1.4555014097926626,1.513864971995246,1.56034617899768,2612.161473119444,4796.330241401905,6969.605974011784,9132.042989585356,11283.695256613757,13109.67951344367,14857.886621647891,16597.374875354137,18328.187937904142,20050.368902138576,21763.960870815925,23469.006743018515,25165.548994186134,26853.630167076106,28533.292450695702,30204.577764185557,31867.527947449576,33522.18453944385,35168.58897020703,36806.782230792065
1376,1376,15632093.0,19133.719732241792,5.226375289248765e-05,0.12321164408513696,0.2380284798483331,0.35227269248017706,0.4413800454636453,0.5239165676328503,0.6060414529664171,0.6850581550192482,0.7573997546565318,0.8293805691009106,0.9010023932703497,0.9722670202005138,1.0431762300518914,1.1040641586832853,1.163576921683576,1.2227928768859353,1.2817135068009096,1.340340283224838,1.398674674567991,1.4393355565426482,1.4393355565426482,2500.325608914183,4696.539817502556,6881.800890324319,9056.16339982715,11219.681827885106,13372.4101917314,15237.774016127642,16986.855340408703,18727.213577038394,20458.892137788745,22181.93436229228,23896.38340433481,25602.281911977905,27299.672615511972,28988.598011414168,30669.10034567295,32341.221493288678,34005.00325023484,35660.48732087805,37307.71509504506
1377,1377,15632623.0,19387.946325933015,5.157843864372657e-05,0.1196628059555579,0.23065952580974297,0.3134854120318801,0.39589822607966263,0.4779000256161987,0.5540996925326204,0.6263328668280043,0.6982057929131752,0.7697202723999219,0.8408780876820686,0.9095288931507752,0.9692503073881603,1.0286738707413843,1.08780107484333,1.1466333955178831,1.2051723005552695,1.263419259345034,1.2866366228427368,1.2866366228427368,1.2866366228427368,2569.9553799683176,4780.490772023015,6980.001548155878,9168.542826455554,11346.169192041709,13512.935143981491,15668.89496016396,17652.515525466843,19404.222277832418,21147.19293886131,22881.470860190802,24607.099423761112,26324.12183008227,28032.580981441806,29732.519667040633,31423.980242452595,33107.00501910669,34781.6360458392,36447.91529925909,38105.884358249095
1378,1378,15633422.0,19498.767619672144,5.128529246079677e-05,0.12241454377330022,0.21464426197421194,0.29722205838729704,0.37938801684332984,0.459344669109416,0.5317224468082669,0.6037392598630679,0.6753969009410951,0.7466971677513357,0.8176418416832258,0.8796370886779854,0.9391796123352104,0.9984251827385671,1.0573752783259889,1.1160313748951247,1.174394937097708,1.2208761441001421,1.2208761441001421,1.2208761441001421,1.2208761441001421,2517.0180907674157,4734.19470662696,6940.313561225151,9135.430011910406,11319.598780192868,13492.874512802748,15655.31152837632,17806.96379540472,19632.94805223463,21381.155160438855,23120.6434141451,24851.456476695104,26573.63744092954,28287.229409606887,29992.27528180948,31688.817532977097,33376.89870586707,35056.560989486665,36727.84630297652,38390.79648624054
1379,1379,15634004.0,19502.66756818376,5.127503694065826e-05,0.12026194840839095,0.21249166660930266,0.2950694630223878,0.3772354214784206,0.45719207374450677,0.5295698514433577,0.6015866644981586,0.6732443055761859,0.7445445723864265,0.8154892463183165,0.8774844933130762,0.9370270169703011,0.9962725873736579,1.0552226829610796,1.1138787795302154,1.1722423417327987,1.2187235487352328,1.2187235487352328,1.2187235487352328,1.2187235487352328,2558.9988543779755,4776.17547023752,6982.2943248357105,9177.410775520966,11361.579543803427,13534.855276413307,15697.29229198688,17848.94455901528,19674.928815845193,21423.135924049413,23162.624177755657,24893.437240305662,26615.618204540096,28329.21017321745,30034.25604542004,31730.798296587654,33418.87946947763,35098.541753097226,36769.82706658708,38432.7772498511
1380,1380,15634525.0,19684.879237173984,5.080041324874101e-05,0.09814255501538911,0.18076164626439242,0.2629686975346331,0.34386577210774294,0.41627974377791416,0.4883325706178333,0.5600260498314434,0.6313619735247957,0.7023421277798685,0.7654452480462495,0.82501755024711,0.8842927476707484,0.9432723254235792,1.0019577553446608,1.0603505060893996,1.112654945777126,1.112654945777126,1.112654945777126,1.112654945777126,1.112654945777126,2632.442295166642,4859.618104347719,7075.686466915282,9280.702621558252,11474.721769550193,13657.79882448918,15829.988272856437,17991.344268263394,20120.70617657801,21928.54557767374,23675.878837150558,25414.49758931553,27144.44545092327,28865.765566416227,30578.50109010716,32282.6946679151,33978.388923836304,35665.62634606185,37344.44896362835,39014.89894556955
1381,1381,15635098.0,19512.42085242964,5.124940711164921e-05,0.11497081262571757,0.2072005308266293,0.2897783272397144,0.37194428569574717,0.45190093796183334,0.5242787156606842,0.5962955287154852,0.6679531697935125,0.7392534366037531,0.8101981105356432,0.8721933575304028,0.9317358811876277,0.9909814515909845,1.0499315471784063,1.108587643747542,1.1669512059501252,1.2134324129525593,1.2134324129525593,1.2134324129525593,1.2134324129525593,2662.222184816808,4879.398800676352,7085.517655274542,9280.634105959798,11464.80287424226,13638.07860685214,15800.515622425712,17952.16788945411,19778.152146284025,21526.359254488245,23265.84750819449,24996.660570744494,26718.84153497893,28432.43350365628,30137.47937585887,31834.021627026486,33522.10279991646,35201.765083536055,36873.05039702591,38536.00058028993
1382,1382,15635638.0,19473.436956776717,5.135200335819518e-05,0.11476269188323132,0.2132418234543115,0.29590223439511604,0.3781503942112362,0.4599883604391016,0.5324385491543201,0.6045274084611358,0.6762567436849574,0.747628341334923,0.8186439922219083,0.8828555409255058,0.9424576342143043,1.0017624759377395,1.0607715497864352,1.119486328943479,1.1779082808821406,1.2360388667187014,1.2360388667187014,1.2360388667187014,1.2360388667187014,2665.854472106799,4880.815116410772,7084.729125424498,9277.651661484304,11459.637361466366,13630.741019570889,15791.016745047604,17898.09920632377,19687.802844993756,21434.262722705305,23172.0124559303,24901.095614912752,26621.55539587245,28333.43470166556,30036.776428205554,31731.623147195613,33418.017189735525,35096.00073262006,36765.615680136485,38426.903750699516
1383,1383,15636157.0,19389.885120565606,5.1573281315595014e-05,0.11867138935503292,0.229668109209218,0.3124939954313551,0.39490680947913764,0.4769086090156737,0.5531082759320954,0.6253414502274792,0.6972143763126503,0.768728855799397,0.8398866710815436,0.9085374765502503,0.9682588907876353,1.0276824541408593,1.086809658242805,1.1456419789173582,1.2041808839547445,1.262427842744509,1.285645206242212,1.285645206242212,1.285645206242212,2589.1789600051366,4799.714352059834,6999.2251281926965,9187.766406492374,11365.392772078529,13532.158724018309,15688.11854020078,17671.73910550366,19423.445857869236,21166.416518898128,22900.69444022762,24626.32300379793,26343.34541011909,28051.804561478624,29751.743247077455,31443.203822489413,33126.22859914351,34800.85962587602,36467.13887929591,38125.10793828592
1384,1384,15636725.0,19535.848639944015,5.1187947779004994e-05,0.12367262605061008,0.20965918073670975,0.2921544450774411,0.3742382809774655,0.452315501084064,0.5246209420278616,0.5965657763949546,0.6681517979992248,0.7393808053536116,0.8102545738448472,0.8700357322215428,0.9295187469960338,0.9887051041550982,1.0475962848257807,1.106193756834997,1.1644989872901657,1.199342456260157,1.199342456260157,1.199342456260157,1.199342456260157,2492.5647796217654,4711.959615070744,6920.285641499152,9117.598060769036,11303.952026681924,13479.402039388478,15644.002389743353,17797.80737880711,19702.57036654498,21452.526469949345,23193.75507030868,24926.299624789808,26650.203520473264,28365.509859876067,30072.261544204204,31770.501155523474,33460.2711426718,35141.613910039865,36814.57128864455,38479.18513461808
1385,1385,15637265.0,19308.622437210874,5.179033373571159e-05,0.12076493430180844,0.23506628115109177,0.3272959993520035,0.4098737957650886,0.4920397542211214,0.5719964064872075,0.6443741841860584,0.7163909972408594,0.7880486383188866,0.8593489051291272,0.9302935790610174,0.992288826055777,1.0518313497130019,1.1110769201163586,1.1700270157037804,1.228683112272916,1.2870466744754994,1.3335278814779337,1.3335278814779337,1.3335278814779337,2548.1635649437235,4754.282419541914,6949.39887022717,9133.56763850963,11306.84337111951,13469.280386693083,15620.932653721484,17446.916910551397,19195.124018755618,20934.61227246186,22665.425335011867,24387.6062992463,26101.19826792365,27806.244140126244,29502.78639129386,31190.86756418383,32870.529847803424,34541.81516129328,36204.7653445573,37859.421936551575
1386,1386,15638100.0,19401.52196050854,5.154234817430728e-05,0.12303368031808117,0.23089865298364237,0.31368314405710923,0.3960547613183593,0.4780155697358341,0.5532771653200758,0.6254742350265008,0.6973112361679108,0.7687899691618367,0.8399122151759535,0.907452374491955,0.9671439359642873,1.0265377987231008,1.085635447699878,1.1444383601265453,1.2029480050247456,1.261165847785927,1.2785745174109135,1.2785745174109135,1.2785745174109135,2504.665785627042,4716.30662050454,6916.917421824007,9106.553114969285,11285.268561758257,13453.118189457387,15610.156085093544,17633.235088902322,19385.817905477415,21129.660161914817,22864.80535378488,24591.297010945967,26309.178083138493,28018.49162292686,29719.280370519304,31411.58683727378,33095.45328914442,34770.92193628824,36438.03440208769,38096.832636428204
1387,1387,15638645.0,19483.175622793544,5.132633505751962e-05,0.12083590612693011,0.21618955160890999,0.2988086428579133,0.38101569412815395,0.4619127687012638,0.534326740371435,0.6063795672113542,0.6780730464249642,0.7494089701183166,0.8203891243733893,0.8834922446397703,0.9430645468406308,1.0023397442642692,1.0613193220171,1.1200047519381817,1.1783975026829205,1.230701942370647,1.230701942370647,1.230701942370647,1.230701942370647,2547.708404228527,4763.77676679609,6968.792921439059,9162.812069431,11345.889124369987,13518.078572737244,15679.434568144203,17808.796476458818,19616.63587755455,21363.969137031367,23102.58788919634,24832.53575080408,26553.855866297035,28266.591389987967,29970.78496779591,31666.47922371711,33353.71664594266,35032.539263509156,36702.98924545036,38365.10816505154
