,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
2514,2514,14812087.0,0.0005166103745049383,1935.6947698897616,68838.37491046084,165381.12239253623,261346.37798262163,309113.52481615305,404219.0092018935,498755.59893708606,545811.6206617911,639501.2396682618,732630.4329873268,778985.9176182478,871280.7483423731,963023.4968022399,1008688.8719031035,1099609.6809803457,1189986.624753911,1234972.1656739719,1324539.4062863325,1413570.8806207774,1457886.7058177078,1546120.5307428252,89.48327214494185,139.04009186690035,163.70722746780328,212.82005988804545,261.6391115778731,285.9390203274871,334.3206934658926,382.4129604896648,406.35110780246384,454.01250801628623,501.3888100466536,524.9705828293506,571.9224319167391,618.593428225695,641.8241311799209,688.076993747084,734.053183299474,756.9380434406817,802.5023241959045,847.7940512049487
2515,2515,14812630.0,0.0005187327187577814,1927.7750638030275,84681.59300489143,180935.16135541385,276612.96538876777,324237.0329916399,419057.64431216335,513311.06123440585,560226.1352669642,653635.1202476033,746485.3581908626,792701.9904538085,884720.3662798754,976188.3124757182,1021716.9038105826,1112365.372544515,1202471.6062465867,1247322.3982221098,1336621.354206349,1425386.1463903226,1469569.2318662007,1557538.765284339,81.41847145829963,131.12417794417863,155.86542197931607,205.12580686825675,254.09152845608867,278.46444169028877,326.99147167326595,375.2282247145464,399.2382906020805,447.042882769952,494.5615197460935,518.2141401590693,565.3070501001623,612.1182618313379,635.4187583381107,681.8105804627729,727.9248985741062,750.8785134118897,796.5796858413246,842.0074855070437
2516,2516,14813793.0,0.0005103973641314594,1959.2577671354063,70475.5930654207,167599.30895227083,264142.05643434625,312196.6548246091,407874.45885796304,502979.9432437035,550319.1377813587,644572.554703601,738262.1737100718,784896.6137167985,877746.8516600578,970041.682384183,1015981.8597490707,1107449.8059449135,1198370.6150221557,1243626.8660137102,1333733.0997157819,1423300.3403281425,1467882.8476755442,1556647.6398595178,88.32373704407028,137.58412193301098,162.10370506521537,210.922756755043,259.4497867380201,283.6043386430625,331.6966056668347,379.5011978347062,403.2961531934562,450.67245522382353,497.76536516491655,521.2060770939091,567.8770734028649,614.2688955275271,637.360638924254,683.336828476644,729.0380009060789,751.7859693730744,797.0776963821187,842.0985008353991
2517,2517,14814382.0,0.0005108058249626122,1957.691066019448,63764.557287982105,160888.27317483223,257431.02065690764,305485.6190471705,401163.42308052443,496268.9074662649,543608.10200392,637861.5189261625,731551.1379326333,778185.5779393599,871035.8158826192,963330.6466067445,1009270.823971632,1100738.7701674749,1191659.5792447173,1236915.8302362715,1327022.0639383434,1416589.304550704,1461171.8118981055,1549936.6040820794,91.75057015728535,141.01095504622606,165.53053817843045,214.34958986825808,262.8766198512352,287.03117175627756,335.1234387800498,382.9280309479213,406.72298630667126,454.0992883370386,501.1921982781316,524.6329102071242,571.30390651608,617.6957286407422,640.787472037469,686.763661589859,732.4648340192939,755.2128024862895,800.5045294953337,845.5253339486142
2518,2518,14814978.0,0.0005120331698010133,1952.998475447637,92744.43886103116,189577.23539299655,285830.80374351895,333741.4609433415,429132.6753797451,523953.28670026845,571150.6818978059,665121.7776550693,758530.7626357083,805025.5159480467,897597.6328419136,989616.0086679806,1035418.5797629597,1126612.5461986877,1217261.0149326199,1262381.707714631,1352218.040610215,1441516.9965944542,1485965.9635814973,1574464.8742543058,77.06185001580286,126.47022965184321,151.06347893988098,200.0292005277129,248.70202251152705,272.92914374489015,321.1658967861706,369.11410998650376,392.98055484157624,440.49919181771776,487.73358501339055,511.2447221717866,558.0559339029621,604.5871333639608,627.7482525343971,673.8625706457304,719.7010456247216,742.5173579129488,787.9451575786679,833.1012199729439
2519,2519,14815723.0,0.0005092757802033026,1963.5726631272364,88141.24998195766,185264.96586880778,281807.71335088316,329862.3117411461,425540.1157745,520645.6001602405,567984.7946978956,662238.211620138,755927.8306266088,802562.2706333355,895412.5085765948,987707.33930072,1033647.5166656076,1125115.4628614504,1216036.2719386928,1261292.522930247,1351398.756632319,1440965.9972446796,1485548.504592081,1574313.296776055,79.31665315108887,128.57703804002958,153.09662117223397,201.9156728620616,250.44270284503875,274.5972547500811,322.6895217738533,370.49411394172483,394.28906930047475,441.6653713308421,488.7582812719352,512.1989932009277,558.8699895098835,605.2618116345458,628.3535550312725,674.3297445836625,720.0309170130975,742.778885480093,788.0706124891373,833.0914169424177
2520,2520,14816260.0,0.0005050664943881043,1979.9373173853378,58480.312113809785,156188.4939782919,253312.20986514204,301655.9873869579,397909.55573748035,493587.3597708342,541211.4273737064,636032.0386942298,730285.4556164723,777200.5296490307,870609.5146296697,963459.752572929,1009676.384835875,1101694.760661942,1193162.7068577847,1238691.2981926491,1329339.7669265813,1419446.0006286532,1464296.7926041763,1553595.7485884153,94.06360026781371,143.02932185564563,167.40223508984573,215.9292650728229,264.16601811410334,288.17608400163743,335.98067616950897,383.4993131456505,407.15193355862624,454.2448434997193,501.05605523089486,524.3565517376677,570.7483738623299,616.8626919736631,639.8163068114467,685.5174792408816,730.9452789066007,753.5571747169214,798.5779791702018,843.3294811794947
2521,2521,14816912.0,0.0005080042444104906,1968.4874900217455,60085.86984835454,157501.380290284,254334.1768222494,302533.14678250893,398498.40237259434,493889.6168089979,541371.0335918663,635907.6233270587,729878.7190843221,776653.2640582345,869782.4573772994,962354.5742711665,1008432.7727323457,1100175.5211922126,1191369.4876279405,1236761.7053703184,1327138.6491438837,1416974.982039468,1461691.4306763052,1550722.90501075,93.44145395682499,142.55428637706714,167.00042483269468,215.67324681650882,264.0549199549143,288.1371210911524,336.08533429148554,383.7467345053079,407.47041612269953,454.7048093183723,501.6566584057609,525.0271582079439,571.5583576689426,617.8112202361057,640.8337949507122,686.6722699297034,732.2365506849262,754.9163818836497,800.0724442779257,844.9583951584192
2522,2522,14817568.0,0.0005082074765905415,1967.700291835123,56699.381350653595,154114.89179258305,250947.68832454845,299146.658284808,395111.9138748934,490503.128311297,537984.5450941653,632521.1348293577,726492.2305866212,773266.7755605336,866395.9688795985,958968.0857734656,1005046.2842346448,1096789.0326945116,1187982.9991302397,1233375.2168726176,1323752.1606461827,1413588.493541767,1458304.9421786044,1547336.416513049,95.16221973012907,144.2750521503712,168.72119060599874,217.39401258981292,265.7756857282183,289.8578868644565,337.80610006478963,385.467500278612,409.19118189600357,456.4255750916764,503.377424179065,526.7479239812479,573.2791234422466,619.5319860094098,642.5545607240163,688.3930357030074,733.9573164582303,756.6371476569537,801.7932100512298,846.6791609317232
2523,2523,14818228.0,0.000505976387242028,1976.3768136509134,92940.142551307,190355.65299323646,287188.44952520187,335387.4194854614,431352.6750755468,526743.8895119503,574225.3062948186,668761.8960300112,762732.9917872746,809507.536761187,902636.7300802519,995208.846974119,1041287.0454352982,1133029.793895165,1224223.760330893,1269615.978073271,1359992.921846836,1449829.2547424203,1494545.7033792578,1583577.1777137024,76.78425480785305,125.89708722809519,150.34322568372272,199.01604766753687,247.39772080594233,271.47992194218045,319.4281351425136,367.089535356336,390.81321697372755,438.0476101694004,484.99945925678895,508.369959058972,554.9011585199706,601.1540210871337,624.1765958017403,670.0150707807314,715.5793515359543,738.2591827346778,783.4152451289538,828.3011960094472
2524,2524,14819434.0,0.0005052685512918695,1979.1455404125238,55628.32142483671,153336.50328931882,250460.21917616896,298803.9966979848,395057.56504850724,490735.36908186116,538359.4366847334,633180.0480052568,727433.4649274992,774348.5389600575,867757.5239406966,960607.7618839559,1006824.3941469019,1098842.7699729688,1190310.7161688115,1235839.307503676,1326487.7762376082,1416594.00993968,1461444.8019152032,1550743.7578994422,95.50437084042734,144.47009242825925,168.84300566245938,217.3700356454365,265.606788686717,289.6168545742511,337.42144674212255,384.9400837182641,408.5927041312399,455.68561407233295,502.4968258035085,525.7973223102813,572.1891444349435,618.3034625462768,641.2570773840603,686.9582498134952,732.3860494792143,754.997945289535,800.0187497428154,844.7702517521083
2525,2525,14820489.0,0.0005065332396385101,1974.2041029995482,84035.60125153896,181451.1116934684,278283.9082254338,326482.87818569335,422448.13377577876,517839.34821218235,565320.7649950506,659857.3547302431,753828.4504875066,800602.995461419,893732.1887804839,986304.3056743509,1032382.5041355302,1124125.252595397,1215319.219031125,1260711.436773503,1351088.380547068,1440924.7134426523,1485641.1620794898,1574672.6364139344,81.29227450702827,130.40510692727042,154.85124538289796,203.5240673667121,251.90574050511754,275.9879416413557,323.9361548416888,371.5975550555112,395.3212366729028,442.55562986857564,489.50747895596413,512.8779787581472,559.4091782191458,605.6620407863089,628.6846155009155,674.5230904799066,720.0873712351295,742.767202433853,787.923264828129,832.8092157086224
2526,2526,14821814.0,0.0005066345513517702,1973.8093213971756,82235.60125163585,179651.1116935653,276483.9082255307,324682.8781857902,420648.1337758756,516039.3482122792,563520.7649951475,658057.3547303401,752028.4504876034,798802.9954615158,891932.1887805808,984504.3056744478,1030582.5041356271,1122325.2525954938,1213519.219031222,1258911.4367735998,1349288.3805471652,1439124.713442749,1483841.1620795866,1572872.6364140313,82.20413981830878,131.31697223855093,155.76311069417847,204.4359326779926,252.81760581639807,276.8998069526362,324.8480201529693,372.50942036679174,396.2331019841833,443.46749517985614,490.41934426724464,513.7898440694277,560.3210435304263,606.5739060975895,629.596480812196,675.4349557911871,720.99923654641,743.6790677451335,788.8351301394096,833.721081019903
2527,2527,14822471.0,0.0005059257946625618,1976.5744513322782,93128.8232510477,190544.33369297715,287377.1302249426,335576.1001852021,431541.3557752875,526932.5702116911,574413.9869945594,668950.5767297519,762921.6724870154,809696.2174609277,902825.4107799927,995397.5276738596,1041475.7261350389,1133218.4745949057,1224412.4410306336,1269804.6587730115,1360181.6025465769,1450017.935442161,1494734.3840789984,1583765.8584134432,76.68878620904232,125.80161862928448,150.247757084912,198.92057906872617,247.3022522071316,271.3844533433697,319.3326665437029,366.9940667575253,390.7177483749168,437.9521415705897,484.9039906579782,508.27449046016125,554.8056899211599,601.058552488323,624.0811272029296,669.9196021819207,715.4838829371436,738.163714135867,783.319776530143,828.2057274106365
2528,2528,14823130.0,0.0004947195951386391,2021.34706170222,81781.08117193205,180372.55945999996,278374.291145311,327155.1047105399,424278.82059739,520821.5680794654,568876.1664697283,664553.9705030823,759659.4548888227,806998.6494264778,901252.0663487203,994941.685355191,1041576.1253619177,1134426.363305177,1226721.1940293023,1272661.3713941898,1364129.3175900327,1455050.1266672749,1500306.3776588293,1590412.611360901,81.9395510491655,130.46658103214264,154.621132937185,202.71339996095722,250.51799212882872,274.31294748757864,321.689249517946,368.78215945903906,392.2228713880316,438.8938676969874,485.28568982164967,508.37743321837644,554.3536227707664,600.0547952002014,622.8027636671969,668.0944906762411,713.1152951295217,735.5246081406899,780.1420626399383,824.4926280349875
2529,2529,14824037.0,0.0004956604088194853,2017.5103401574893,65374.5454808208,163966.02376888873,261967.75545419983,310748.5690194287,407872.2849062788,504415.0323883542,552469.6307786171,648147.434811971,743252.9191977115,790592.1137353666,884845.5306576091,978535.1496640798,1025169.5896708064,1118019.8276140657,1210314.658338191,1256254.8357030787,1347722.7818989214,1438643.5909761637,1483899.841967718,1574006.07566979,90.06423656816472,138.59126655114184,162.7458184561842,210.83808547995642,258.64267764782795,282.43763300657787,329.8139350369452,376.9068449780383,400.3475569070308,447.0185532159866,493.41037534064884,516.5021187373757,562.4783082897657,608.1794807192006,630.9274491861961,676.2191761952404,721.2399806485208,743.6492936596891,788.2667481589375,832.6173135539867
2530,2530,14824577.0,0.0004984437540371004,2006.2444195570508,68893.61739209623,167189.7802610395,264897.9621255216,313532.65900222224,410365.4555341876,506619.02388471004,554529.6810845325,649920.8955209361,744741.5068414595,791938.9020389969,885909.9977962604,979318.9827768994,1025813.7360892377,1118385.8529831048,1210404.2288091716,1256206.799904151,1347400.7663398788,1438049.2350738111,1483169.927855822,1573006.260751406,88.48268017903806,137.1555021628522,161.3826233962153,209.6193764374958,257.5675896378289,281.4340344929014,328.9526714690429,376.1870646647157,399.69820182311173,446.5094135542873,493.04061301528594,516.2017321857223,562.3160502970555,608.1545252760468,630.970837564274,676.3986372299931,721.5546996242691,744.0313374935943,788.7828395028871,833.2666490081258
2531,2531,14825843.0,0.0004973484378326967,2010.6627947957693,86650.80923673027,184946.97210567354,282655.15397015563,331289.85084685625,428122.6473788216,524376.215729344,572286.8729291665,667678.0873655701,762498.6986860936,809696.0938836309,903667.1896408944,997076.1746215335,1043570.9279338717,1136143.0448277388,1228161.4206538056,1273963.991748785,1365157.9581845128,1455806.4269184452,1500927.119700456,1590763.45259604,79.64094855369945,128.3137705375136,152.5408917708767,200.77764481215718,248.7258580124903,272.59230286756275,320.1109398437043,367.3453330393771,390.8564701977731,437.6676819289487,484.1988813899473,507.3600005603837,553.474318671717,599.3127936507082,622.1291059389354,667.5569056046545,712.7129679989305,735.1896058682556,779.9411078775485,824.4249173827872
2532,2532,14826354.0,0.0004890142878500859,2044.9300252481864,78863.36769184843,178048.145443398,276639.62373146595,325713.9871175238,423422.16898200585,520545.884868856,568889.6623906719,665143.2307411943,760821.0347745483,808445.1023774204,903265.7136979438,997519.1306201863,1044434.2046527447,1137843.1896333836,1230693.427576643,1276910.059839589,1368928.4356656559,1460396.3818614986,1505924.973196363,1596573.4419302952,83.11655094584951,131.35330398712998,155.36336987466407,203.16796204253558,250.6865990186771,274.33921943165285,321.4321293727459,368.24334110392147,391.54383761069425,437.9356597353565,484.0499778466898,507.0035926844733,552.7047651139083,598.1325647796273,620.744460589948,665.7652650432285,710.5167670525213,732.7920325536452,777.1425979486944,821.2278691290221
