,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,UNI-slippagemap_12,UNI-slippagemap_13,UNI-slippagemap_14,UNI-slippagemap_15,UNI-slippagemap_16,UNI-slippagemap_17,UNI-slippagemap_18,UNI-slippagemap_19,UNI-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
3844,3844,16577307.0,0.004195568967913727,238.3466956800513,226.48762435057805,431.3785030961324,635.2475351104441,838.0998143750066,1039.9404174845063,1240.7743832572303,1440.6067383880677,1645.431352806268,1873.130175539131,2099.6934000784395,2325.1266965083923,2522.9730655917147,2716.8997684322003,2909.859312606513,3101.856509195161,3292.896167996459,3482.9830560374385,3672.1595296744563,3730.4318792229496,4228.146085688883,0.9509047360932753,1.8105385425097402,2.665885117943015,3.5169658579691996,4.196895110787072,4.207472253546025,4.217996645456676,4.228468549316565,4.238888226896564,4.249255938575919,4.259571943789254,4.269836500386107,4.2800498645255365,4.290212292237756,4.3003240368396165,4.310385351611874,4.320396487757255,4.33035769570342,4.340269224449457,4.350131321466685
3845,3845,16577837.0,0.004164221468061615,240.1409261418283,215.47091740626377,421.18295827310516,625.8690548286944,829.5343323503283,1032.1838719758673,1233.822742064087,1434.4559864947646,1634.0886183763305,1844.6974013860772,2072.168653007505,2298.505437258455,2520.7672464606176,2715.4711758424237,2909.2040598742756,3101.9707503148047,3293.7760550107296,3484.6247800193764,3674.521688271495,3863.5216319622064,3884.5505496678747,0.9967544925755755,1.8529568022157583,2.704889012915601,3.552572383722992,3.5631601085200617,3.5736950294638112,3.584177409918845,3.5946075119777556,3.6049855960901462,3.615311922050296,3.6255867475389754,3.635810329940548,3.6459829243247865,3.6561047852790014,3.6661761659892096,3.6761973178584415,3.6861684912486132,3.696089935960739,3.7059618997255144,3.7157846292395385
3846,3846,16578706.0,0.004131042249073179,242.0696617722453,216.38523817975658,422.92173541976996,628.4281780672737,832.909702606483,1036.371426566595,1238.8184277791188,1440.2557707886615,1640.6884907518108,1840.1216007218743,2056.5087696739733,2283.752671540732,2509.8632512195104,2726.01203976428,2920.521369570499,3114.060629651826,3306.634656595085,3498.2482628998696,3688.9062429317046,3878.61335940301,4048.8397112272555,0.9925659562850863,1.8453504645698333,2.693881918294212,2.871554104931341,2.882099565604449,2.8925924331828985,2.903032969804381,2.913421436795871,2.9237580934928755,2.9340431987727333,2.944277009043594,2.954459780893568,2.964591768239861,2.9746732247209042,2.9847044022158418,2.9946855515860293,3.004616922016406,3.0144987620544246,3.024331318955917,3.034114838011835
3847,3847,16579428.0,0.0041442820947446,241.29631553511007,212.42710776177634,418.6540481210105,623.8524791731747,828.0275261961928,1031.1842997838464,1233.327874881182,1434.4633032374593,1634.5956158803147,1833.7298122151683,2058.773738159472,2285.677049386132,2511.4487273962964,2718.4394449042898,2912.6572426685225,3105.9064279232794,3298.191824530906,3489.5182398326533,3679.8904623686367,3869.3320581246744,3983.539426515665,1.009114828847773,1.863179417859776,2.7129845599038678,3.1415969447415977,3.1521582347001,3.162666852540459,3.1731230608667516,3.183527121502808,3.1938792940406247,3.204179837639529,3.2144290095703436,3.2246270662114167,3.234774262125251,3.2448708513482267,3.2549170861872714,3.26491321767789,3.274859495772698,3.28475616896506,3.2946034850505894,3.3044016896040036
3848,3848,16580889.0,0.0041592276488774775,240.42925379905262,219.68770493471018,425.50262473971395,630.2910860099595,834.0582132133553,1036.809100906018,1238.5488122118481,1439.2823909008348,1639.0148591427674,1846.7322814116817,2074.3172895729895,2300.76726865734,2526.087878083376,2720.8891788973524,2914.7189493968026,3107.5820428119587,3299.483268663604,3490.4274349344937,3680.419310459848,3869.507500954993,3909.1534765717797,0.9791627973887086,1.8349371216267152,2.686443495894531,3.4502288358725854,3.460811268555316,3.4713409234402546,3.4818180642768475,3.492242952729377,3.5026158496207707,3.5129370137495566,3.523206703424942,3.5334251755589867,3.543592685288136,3.553709486981552,3.5637758333147125,3.5737919760093972,3.5837581654621427,3.593674650932425,3.603541680164245,3.6133594998610072
3849,3849,16581688.0,0.004146354650261627,241.17570356334616,222.9046053561501,429.02845947356076,634.1243229035205,838.1973122666171,1041.2525389411173,1243.295069141746,1444.3299640912905,1644.3622411980634,1843.396899845689,2071.323522034982,2298.1134148695637,2523.772245362387,2727.7133199020086,2921.8340422826914,3114.9866281211666,3307.175911860941,3498.4066949622106,3688.683756282437,3878.036932332351,3973.5899737212853,0.9657228084632394,1.8202145156018417,2.670444638821459,3.18278742385676,3.1933539955109205,3.2038678686219613,3.214329306216784,3.224738570014338,3.235095919780308,3.2454016145836415,3.255655912161893,3.265859068822286,3.2760113393406276,3.2861129779775937,3.2961642367136075,3.306165367388914,3.3161166196474836,3.3260182422459197,3.335870482681062,3.34567358738386
3850,3850,16582653.0,0.004156732985493093,240.57354742052905,212.9243588747838,418.8422078578029,623.7330866033573,827.602118617669,1030.4543978822314,1232.295000991731,1433.128966764455,1632.9613218952927,1837.785936313493,2065.484759046356,2292.047983585664,2517.481280015617,2715.3276490989397,2909.2543519394253,3102.2138961137375,3294.2110927023855,3485.2507515036837,3675.3376395446635,3864.514113181681,3922.786462730174,1.007239073427875,1.8625856488611503,2.7136663888873347,3.3935956417052062,3.4041727844641603,3.414697176374811,3.4251690802347,3.435588757814699,3.4459564694940537,3.456272474707389,3.466537031304242,3.476750395443671,3.486912823155891,3.4970245677577516,3.507085882530009,3.5170970186753894,3.527058226621555,3.5369697553675925,3.5468318523848192,3.556644764667955
3851,3851,16583300.0,0.004148843085087914,241.03104877460314,210.41135258225205,416.5352066996627,621.6310701296223,825.7040594927191,1028.7592861672192,1230.801816367848,1431.8367113173924,1631.8689884241653,1830.9036470717908,2058.830269261084,2285.620162095666,2511.278992588489,2715.2200671281103,2909.3407895087935,3102.4933753472687,3294.6826590870432,3485.9134421883127,3676.1905035085388,3865.5436795584533,3961.0967209473874,1.017542013664086,1.8720337208026883,2.7222638440223053,3.2346066290576063,3.245173200711767,3.255687073822808,3.2661485114176307,3.276557775215184,3.286915124981155,3.297220819784488,3.3074751173627397,3.3176782740231325,3.3278305445414738,3.3379321831784403,3.347983441914454,3.3579845725897606,3.3679358248483298,3.377837447446766,3.3876896878819087,3.3974927925847065
3852,3852,16584045.0,0.004103868500898743,243.67252502876275,210.20380112530373,417.4644029501291,623.6913433093632,828.8897743615274,1033.0648213845454,1236.2215949721992,1438.3651700695348,1639.500598425812,1839.6329110686675,2038.767107403521,2263.811033347825,2490.7143445744846,2716.486022584649,2923.4767400926426,3117.6945378568753,3310.943723111632,3503.229119719259,3694.555535021006,3884.9277575569895,4074.369353313027,1.017574886129855,1.867380028173947,2.2959924130116764,2.3065537029701786,2.3170623208105376,2.3275185291368308,2.337922589772887,2.348274762310704,2.3585753059096084,2.368824477840423,2.379022534481496,2.3891697303953303,2.399266319618306,2.40931255445735,2.4193086859479687,2.4292549640427774,2.4391516372351387,2.448998953320668,2.4587971578740824,2.468546496160816
3853,3853,16584775.0,0.004098537204501397,243.98948944557742,216.2521155635066,423.61637452447025,629.9464473576674,835.2474949206411,1039.5246510209522,1242.783025316589,1445.0276921891405,1646.2637077146462,1846.4961073331315,2045.7298905367334,2267.8896710744225,2494.9064573067644,2720.7910465724567,2930.8329278871925,3125.147855953064,3318.4936811985167,3510.875241167726,3702.2973408464245,3892.764766877667,4082.29482330051,0.992703793797627,1.8420841599090816,2.1870079849801067,2.1975639957362096,2.2080673608905097,2.2185183428950843,2.228917202867884,2.2392642010393606,2.249559595840279,2.2598036448947227,2.2699966038249544,2.2801387278086453,2.290230270382369,2.3002714833358877,2.310262618302082,2.32020392469849,2.330095651037224,2.3399380448391445,2.349731351968721,2.359475816820013
3854,3854,16585543.0,0.004079320235722753,245.13888153299766,210.72514169593967,418.6084325492682,625.4549486526765,831.2698684576802,1036.0583297279259,1239.8254569313217,1442.5763446239846,1644.3160559298144,1845.049634618801,2044.7821028607336,2252.499525129648,2480.0845332909557,2706.5345123753063,2931.855121801342,3126.6564226153187,3320.486193114769,3513.3492865299254,3705.2505123815704,3896.19467865246,4086.1865541778143,1.0149763762151103,1.778761716193165,1.7893441488758952,1.799873803760834,1.810350944597427,1.8207758330499562,1.83114872994135,1.8414698940701362,1.8517395837455215,1.8619580558795663,1.8721255656087152,1.8822423673021316,1.8923087136352919,1.9023248563299768,1.912291045782722,1.9222075312530045,1.932074560484824,1.9418923801815868,1.951661235627897,1.9613813711732966
3855,3855,16586139.0,0.004075243158216001,245.38413075644914,209.7470873888896,417.7343364318826,624.6842970107984,830.6021459938175,1035.493024739372,1239.3620567536836,1442.214336018246,1644.0549391277457,1844.8889049004697,2044.7212600313073,2249.5458744495077,2477.2446971823706,2703.8079217216787,2929.241218151632,3127.0875872349543,3321.01429007544,3513.9738342497526,3705.9710308384,3897.0106896396983,4087.097577680678,1.0188844966261672,1.6988137494440385,1.7093908922029928,1.7199152841136436,1.7303871879735326,1.7408068655535316,1.7511745772328862,1.7614905824462215,1.7717551390430748,1.7819685031825039,1.7921309308947235,1.8022426754965841,1.8123039902688418,1.8223151264142219,1.8322763343603878,1.842187863106425,1.8520499601236518,1.8618628724067874,1.8716268449515456,1.8813421218060817
3856,3856,16586824.0,0.004063442662061341,246.09674189243037,230.09790100482275,438.2932322218714,645.4502403736185,851.5740944910292,1056.6699579209887,1260.7429472840856,1463.7981739585857,1665.8407041592143,1866.875599108759,2066.907876215532,2265.942534863157,2493.8691570524506,2720.6590498870323,2946.3178803798555,3150.2589549194768,3344.37967730016,3537.532263138635,3729.7215468784098,3920.952329979679,4111.229391299906,0.9359847225916783,1.4483275076269793,1.45889407928114,1.4694079523921808,1.4798693899870037,1.4902786537845572,1.5006360035505275,1.5109416983538608,1.5211959959321124,1.5313991525925053,1.5415514231108467,1.551653061747813,1.5617043204838268,1.5717054511591335,1.5816567034177027,1.5915583260161388,1.6014105664512817,1.6112136711540794,1.6209678851103764,1.6306734520536275
3857,3857,16587678.0,0.004104278887748832,243.64816021274152,227.21238901479452,434.36939716654166,640.4932512839523,845.589114713912,1049.6621040770087,1252.7173307515088,1454.7598609521374,1655.794755901682,1855.827033008455,2054.8616916560804,2282.7883138453735,2509.578206679955,2735.2370371727784,2939.1781117124,3133.298834093083,3326.451419931558,3518.6407036713326,3709.871486772602,3900.1485480928286,4089.5017241427427,0.9478095016174775,1.7980396248370947,2.3103824098723957,2.3209489815265565,2.3314628546375973,2.34192429223242,2.3523335560299734,2.3626909057959438,2.372996600599277,2.3832508981775287,2.3934540548379215,2.403606325356263,2.4137079639932293,2.423759222729243,2.43376035340455,2.443711605663119,2.4536132282615553,2.463465468696698,2.473268573399496,2.4830227873557926
3858,3858,16588283.0,0.004121552244081695,242.6270348594855,222.76873631567236,429.5118654690628,635.2239063359042,839.9100028914934,1043.5752804131273,1246.2248200386664,1447.8636901268858,1648.4969345575637,1848.1295664391296,2058.7383494488763,2286.209601070304,2512.546385321254,2734.8081945234167,2929.512123905223,3123.2450079370747,3316.011698377604,3507.8170030735287,3698.6657280821755,3888.562636334294,4077.5625800250054,0.9661504293751296,1.8180826400749723,2.6657660108823635,2.676353735679433,2.686888656623182,2.6973710370782165,2.707801139137127,2.718179223249517,2.7285055492096673,2.738780374698347,2.749003957099919,2.759176551484158,2.769298412438373,2.779369793148581,2.7893909450178125,2.7993621184079847,2.80928356312011,2.819155526884886,2.82897825639891,2.8387519975253346
3859,3859,16589050.0,0.0040484364531149335,247.00894075553134,222.68337874488427,431.29549356610875,638.8672083855722,845.4037056255856,1050.9101482730894,1255.3916728122988,1458.8533967724106,1661.3003979849343,1862.737740994477,2063.1704609576263,2262.60357092769,2478.990739879789,2706.234641746548,2932.345221425326,3148.4940099700957,3343.003339776314,3536.5425998576416,3729.1166268009006,3920.7302331056853,4111.38821313752,0.9659933820152915,1.1436655686524206,1.154211029325528,1.1647038969039782,1.1751444335254602,1.1855329005169504,1.1958695572139553,1.2061546624938126,1.2163884727646734,1.2265712446146473,1.2367032319609403,1.2467846884419835,1.2568158659369213,1.266797015307109,1.2767283857374854,1.2866102257755043,1.2964427826769964,1.3062263017329145,1.315961027609681,1.3256472039795566
3860,3860,16589596.0,0.004082176616687799,244.96735293422486,215.5648882101805,423.34426577170905,630.0873949250995,835.7994357919408,1040.4855323475301,1244.150809869164,1446.800349494703,1648.4392195829225,1849.0724640136004,2048.7050958951663,2259.313878904913,2486.7851305263403,2713.1219147772904,2935.3837239794534,3130.0876533612595,3323.8205373931114,3516.5872278336406,3708.3925325295654,3899.241257538212,4089.1381657903307,0.9952933300481968,1.8429767008555877,1.8535644256526576,1.8640993465964066,1.8745817270514407,1.8850118291103513,1.8953899132227416,1.9057162391828917,1.915991064671571,1.9262146470731436,1.9363872414573822,1.9465091024115972,1.9565804831218052,1.9666016349910371,1.976572808381209,1.9864942530933343,1.9963662168581102,2.0061889463721343,2.015962687498559,2.025687684020861
3861,3861,16590424.0,0.0040834013921421854,244.8938774239365,210.66894458187625,418.4483221434048,625.1914512967952,830.9034921636367,1035.5895887192257,1239.2548662408599,1441.9044058663987,1643.5432759546184,1844.1765203852963,2043.8091522668622,2254.4179352766087,2481.8891868980363,2708.2259711489864,2930.487780351149,3125.191709732955,3318.924593764807,3511.691284205336,3703.496588901261,3894.345313909908,4084.2422221620263,1.015283330049273,1.862966700856664,1.8735544256537338,1.884089346597483,1.8945717270525169,1.9050018291114277,1.915379913223818,1.9257062391839679,1.9359810646726472,1.9462046470742198,1.9563772414584584,1.9664991024126734,1.9765704831228814,1.9865916349921133,1.9965628083822853,2.0064842530944107,2.0163562168591866,2.0261789463732107,2.0359526874996354,2.045677684021937
3862,3862,16590985.0,0.004078912344488304,245.16339542115097,212.9163493850343,420.7996402383628,627.6461563417712,833.4610761467749,1038.2495374170205,1242.0166646204161,1444.7675523130792,1646.507263618909,1847.2408423078957,2046.9733105498283,2254.6907328187426,2482.2757409800506,2708.7257200644012,2934.046329490437,3128.8476303044135,3322.6774008038633,3515.54049421902,3707.441720070665,3898.3858863415544,4088.3777618669087,1.0060380801245232,1.7698234201025778,1.780405852785308,1.7909355076702467,1.8014126485068398,1.811837536959369,1.8222104338507628,1.832531597979549,1.8428012876549342,1.853019759788979,1.863187269518128,1.8733040712115443,1.8833704175447048,1.8933865602393896,1.9033527496921347,1.9132692351624172,1.9231362643942367,1.9329540840909996,1.9427229395373098,1.9524430750827093
3863,3863,16591710.0,0.004121140130068688,242.65129756297142,225.23360538992543,431.97673454331584,637.6887754101573,842.3748719657465,1046.0401494873804,1248.6896891129195,1450.328559201139,1650.9618036318168,1850.5944355133827,2061.2032185231296,2288.674470144557,2515.011254395507,2737.27306359767,2931.976992979476,3125.7098770113275,3318.476567451857,3510.2818721477815,3701.1305971564284,3891.027505408547,4080.0274490992583,0.9559911255295407,1.8079233362293834,2.6556067070367746,2.666194431833844,2.6767293527775933,2.6872117332326275,2.697641835291538,2.7080199194039283,2.7183462453640783,2.728621070852758,2.7388446532543305,2.749017247638569,2.759139108592784,2.769210489302992,2.779231641172224,2.7892028145623957,2.799124259274521,2.808996223039297,2.818818952553321,2.8285926936797456
3864,3864,16592491.0,0.004101407041380824,243.81876509953258,222.45996006257974,429.72056188740515,635.9475022466393,841.1459332988035,1045.3209803218215,1248.477753909475,1450.6213290068108,1651.756757363088,1851.8890700059435,2051.023266340797,2276.0671922851006,2502.9705035117604,2728.742181521925,2935.732899029919,3129.950696794151,3323.1998820489084,3515.4852786565352,3706.811693958282,3897.1839164942658,4086.6255122503035,0.9672915334075546,1.8170966754516464,2.245709060289376,2.2562703502478785,2.266778968088237,2.27723517641453,2.2876392370505862,2.2979914095884033,2.308291953187308,2.3185411251181223,2.3287391817591954,2.3388863776730298,2.3489829668960054,2.3590292017350496,2.3690253332256686,2.378971611320477,2.388868284512838,2.3987156005983676,2.408513805151782,2.4182631434385153
3865,3865,16593064.0,0.004107152745012487,243.47767470161614,214.40266421700665,421.55967236875375,627.6835264861644,832.779389916124,1036.852379279221,1239.907605953721,1441.9501361543496,1642.985031103894,1843.017308210667,2042.0519668582924,2269.978589047586,2496.7684818821676,2722.427312374991,2926.368386914612,3120.489109295295,3313.64169513377,3505.8309788735446,3697.061761974814,3887.3388232950406,4076.6919993449546,1.000404998903584,1.8506351221232011,2.362977907158502,2.3735444788126627,2.3840583519237035,2.3945197895185264,2.4049290533160796,2.4152864030820504,2.4255920978853838,2.4358463954636353,2.446049552124028,2.4562018226423694,2.466303461279336,2.4763547200153497,2.4863558506906562,2.4963071029492254,2.5062087255476615,2.5160609659828044,2.525864070685602,2.5356182846418993
3866,3866,16593921.0,0.004084218113254628,244.84490599428858,227.12509989754676,434.8006238517962,641.4404085075203,847.04962536053,1051.6334097445479,1255.1968831316776,1457.7451273807155,1659.2832111776033,1859.8161694282187,2059.3490152835802,2272.8477121249753,2500.2052600998963,2726.4289145732782,2945.6334489297137,3140.2400547195634,3333.876102024472,3526.5464370491713,3718.255869939876,3909.0091970201897,4098.8111831506485,0.9481223032189429,1.7962296219730676,1.8903386884278368,1.9008788779711403,1.9113665006770146,1.9218018185247838,1.9321850929451445,1.9425165828244955,1.9527965468502737,1.9630252420583953,1.9732029240041828,1.9833298469393843,1.9934062639954064,2.0034324276548676,2.013408587687422,2.0233349941509533,2.033211894759291,2.043039536773993,2.0528181654846542,2.062548025549804
3867,3867,16594855.0,0.0040817684398438145,244.99184966951827,217.6762040444082,425.45558160593674,632.1987107593271,837.9107516261686,1042.5968481817577,1246.2621257033918,1448.9116653289307,1650.5505354171503,1851.1837798478282,2050.816411729394,2261.425194739141,2488.896446360568,2715.233230611518,2937.495039813681,3132.1989691954873,3325.931853227339,3518.6985436678683,3710.503848363793,3901.3525733724396,4091.2494816245585,0.9866743293010588,1.83435770010845,1.8449454249055197,1.8554803458492688,1.8659627263043028,1.8763928283632134,1.8867709124756038,1.8970972384357538,1.9073720639244331,1.9175956463260058,1.9277682407102443,1.9378901016644594,1.9479614823746674,1.9579826342438993,1.967953807634071,1.9778752523461964,1.9877472161109724,1.9975699456249965,2.007343686751421,2.017068683273723
3868,3868,16595642.0,0.004093622155223707,244.2824379196649,220.08424933558112,427.55220920960124,633.9854659685963,839.3891888185962,1043.7685008184453,1247.1285251717934,1449.4743309527473,1650.810987692051,1851.1435215347506,2050.476945501899,2269.751140629257,2496.881458617471,2722.8790133779976,2935.973584641265,3130.3856899784455,3323.8282080890913,3516.305978076745,3707.823806700214,3898.3864825965675,4088.0050484091194,0.9769609464039505,1.8259167424499574,2.0871938486506862,2.0977445832426818,2.1082426980381683,2.1186884561376793,2.1290821184973265,2.1394239446286183,2.149714193320471,2.159953121727014,2.1701409858161487,2.180278040274731,2.1903645384116746,2.2004007323406674,2.2103868731692184,2.2203232106250868,2.2302099926721772,2.2400474665527286,2.2498358784176227,2.259575472655872
3869,3869,16596540.0,0.004126500827906019,242.3360715784582,219.5728764788763,426.21266113460035,631.82187798761,836.4056623716281,1039.9691357587578,1242.5173800077957,1444.0554638046833,1644.588422055299,1844.1212679106602,2057.6199647520552,2284.9775127269763,2511.201167200358,2730.4057015567937,2925.0123073466434,3118.648354651552,3311.318689676252,3503.0281225669564,3693.78144964727,3883.5834357777285,4072.4951876213136,0.9793612697178501,1.831719518317129,2.679826837071254,2.773935903526023,2.7844760930693266,2.794963715775201,2.80539903362297,2.815782308043331,2.8261137979226816,2.83639376194846,2.846622457156582,2.856800139102369,2.8669270620375706,2.8770034790935926,2.887029642753054,2.8970058027856083,2.9069322092491396,2.9168091098574775,2.926636751872179,2.9364153805828406
3870,3870,16597217.0,0.004131868498833416,242.02125510101257,213.26593911973958,419.80243635975296,625.3088790072568,829.790403546466,1033.2521275065778,1235.6991287191017,1437.1364717286444,1637.5691916917938,1837.0023016618572,2053.3894706139563,2280.633372480715,2506.7439521594933,2722.8927407042634,2917.4020705104817,3110.9413305918088,3303.515357535068,3495.1289638398525,3685.7869438716875,3875.494060342993,4045.7204121672385,1.0054538639934314,1.8582383722781786,2.706769826002557,2.8844420126396866,2.894987473312794,2.905480340891244,2.915920877512726,2.926309344504216,2.936646001201221,2.9469311064810784,2.957164916751939,2.967347688601913,2.977479675948206,2.9875611324292493,2.997592309924187,3.007573459294375,3.017504829724751,3.02738666976277,3.037219226664262,3.0470027457201803
3871,3871,16597922.0,0.004147598681051491,241.103365320408,216.9610305586129,423.08488467602353,628.1807481059832,832.25373746908,1035.3089641435802,1237.3514943442087,1438.3863892937532,1638.418666400526,1837.4533250481516,2065.379947237445,2292.1698400720265,2517.8286705648497,2721.769745104471,2915.890467485154,3109.0430533236295,3301.232337063404,3492.4631201646735,3682.7401814848995,3872.093357534814,3967.646398923748,0.9903715348009059,1.8448632419395081,2.6950933651591256,3.207436150194426,3.218002721848587,3.2285165949596277,3.2389780325544506,3.2493872963520043,3.2597446461179747,3.270050340921308,3.2803046384995596,3.2905077951599524,3.3006600656782936,3.31076170431526,3.320812963051274,3.3308140937265804,3.3407653459851496,3.3506669685835857,3.3605192090187286,3.3703223137215264
3872,3872,16598607.0,0.004139726118481715,241.56187423499404,214.84827370970834,421.1783465429055,626.4793941058791,830.7565502061902,1034.014924501827,1236.2595913743787,1437.4956068998843,1637.7280065183695,1836.9617897219714,2059.1215702596605,2286.1383564920025,2512.0229457576947,2722.0648270724305,2916.3797551383022,3109.7255803837547,3302.107140352964,3493.529240031663,3683.996666062905,3873.526722485748,4006.397752296824,0.999026337116683,1.8526640268095729,2.7020443929210276,3.0469682179920525,3.057524228748156,3.0680275939024555,3.0784785759070306,3.08887743587983,3.0992244340513064,3.1095198288522248,3.1197638779066685,3.1299568368369,3.140098960820591,3.150190503394315,3.1602317163478335,3.1702228513140276,3.180164157710436,3.1900558840491704,3.1998982778510907,3.209691584980667
3873,3873,16599140.0,0.004130629186154563,242.09386873842254,218.36543532109346,424.90193256110683,630.4083752086107,834.8898997478199,1038.3516237079318,1240.7986249204555,1442.2359679299982,1642.6686878931478,1842.1017978632112,2058.4889668153105,2285.732868682069,2511.843448360847,2727.992236905617,2922.5015667118355,3116.040826793163,3308.6148537364215,3500.2284600412063,3690.8864400730417,3880.593556544347,4050.819908368592,0.9843854415512667,1.837169949836014,2.6857014035603926,2.8633735901975217,2.873919050870629,2.884411918449079,2.894852455070561,2.905240922062051,2.915577578759056,2.9258626840389135,2.9360964943097745,2.946279266159748,2.956411253506041,2.9664927099870844,2.9765238874820223,2.98650503685221,2.9964364072825864,3.006318247320605,3.016150804222097,3.0259343232780154
3874,3874,16600016.0,0.004134348239795634,241.8760931588654,221.78701153565572,428.22026829465074,633.6239911446506,838.0033031444998,1041.3633274978479,1243.7091332788018,1445.0457900181054,1645.3783238608053,1844.7117478279538,2063.9859429553117,2291.1162609435255,2517.1138157040523,2730.2083869673197,2924.6204923045,3118.063010415146,3310.5407804027996,3502.0586090262686,3692.621284922622,3882.239850735174,4033.7838734763686,0.9702790788715275,1.8234900677709605,2.6724458638169675,2.9337229700176963,2.944273704609692,2.9547718194051784,2.9652175775046894,2.9756112398643366,2.9859530659956284,2.996243314687481,3.006482243094024,3.0166701071831588,3.026807161641741,3.0368936597786846,3.0469298537076774,3.0569159945362285,3.066852331992097,3.0767391140391873,3.0865765879197387,3.0963649997846328
3875,3875,16600756.0,0.004173392381058889,239.61322317511784,210.775062119419,416.2815047669228,620.7630293061321,824.224753266244,1026.6717544787678,1228.1090974883105,1428.5418174514598,1627.9749274215233,1844.3620963736225,2071.6059982403813,2297.716577919159,2513.865366463929,2708.3746962701475,2901.913956351475,3094.487983294734,3286.1015895995183,3476.7595696313538,3666.466686102659,3836.6930379269043,3909.9765192725645,1.0164503561377063,1.873509259962177,2.726293768246924,3.574825221971303,3.752497408608432,3.763042869281539,3.7735357368599893,3.7839762734814713,3.7943647404729615,3.8047013971699664,3.8149865024498237,3.8252203127206847,3.8354030845706584,3.8455350719169514,3.8556165283979946,3.8656477058929326,3.87562885526312,3.8855602256934962,3.8954420657315154,3.9052746226330073
3876,3876,16601619.0,0.004168804402685523,239.87692954742732,213.31747657346787,418.9266934264776,623.5104778104956,827.0739511976252,1029.6221954466632,1231.1602792435508,1431.6932374941664,1631.2260833495277,1844.7247801909227,2072.082328165844,2298.305982639226,2517.510516995661,2712.117122785511,2905.7531700904196,3098.423505115119,3290.1329380058237,3480.8862650861374,3670.6882512165957,3859.6000030601813,3862.021163206276,1.0057815003677528,1.8624119895523192,2.714770238151598,3.5628775569057227,3.6569866233604924,3.6675268129037955,3.67801443560967,3.688449753457439,3.6988330278777997,3.709164517757151,3.719444481782929,3.7296731769910507,3.739850858936838,3.7499777818720395,3.760054198928062,3.7700803625875228,3.780056522620077,3.789982929083609,3.799859829691947,3.8096874717066482
3877,3877,16602188.0,0.004227575161273008,236.54221672048993,212.95836466819526,417.1334116912133,620.2901852788669,822.4337603762026,1023.5691887324798,1223.7015013753353,1422.8356977101887,1647.8796236544924,1874.7829348811522,2100.554612891317,2307.5453303993104,2501.763128163543,2695.0123134183,2887.297710025927,3078.624125327674,3268.9963478636573,3458.437943619695,3572.6453120106858,3858.303310470199,4566.338477321963,1.0080738818671162,1.8707215367047003,2.7290669204114804,3.5831315094234837,4.432936651467576,4.861549036305305,4.872110326263807,4.882618944104166,4.893075152430459,4.9034792130665155,4.9138313856043325,4.924131929203237,4.9343811011340515,4.944579157775125,4.954726353688959,4.964822942911934,4.974869177750978,4.984865309241598,4.994811587336406,5.004708260528767
3878,3878,16602784.0,0.004229689371653438,236.4239810851849,223.40564302921894,427.47863239231566,630.5338590668159,832.5763892674445,1033.611284216989,1233.6435613237618,1432.6782199713873,1660.6048421606806,1887.3947349952623,2113.0535654880855,2316.9946400277067,2511.11536240839,2704.267948246865,2896.4572319866397,3087.688015087909,3277.9650764081352,3467.3182524580498,3562.871293846984,3919.2500365635974,4626.931291809941,0.9639271539212708,1.8270062269477911,2.6857808747096232,3.540272581848226,4.390502705067843,4.902845490103144,4.913412061757304,4.923925934868345,4.934387372463168,4.944796636260722,4.955153986026692,4.965459680830025,4.975713978408277,4.98591713506867,4.996069405587011,5.0061710442239775,5.016222302959991,5.026223433635298,5.036174685893867,5.046076308492303
3879,3879,16603567.0,0.004244942930659344,235.57442734446266,209.16930875923535,412.9364359626311,615.687323655294,817.4270349611239,1018.1606136501106,1217.8930818920433,1425.6105041609576,1653.1955123222654,1879.645491406616,2104.966100832652,2299.7674016466285,2493.5971721460783,2686.460265561235,2878.36149141288,3069.3056576837694,3259.2975332091237,3448.385723704269,3488.0316993210554,4056.3606571360806,4762.981240398015,1.0243702384812394,1.8887448223914054,2.7488085428074376,3.604582867045444,4.45608924131326,5.2198745812913145,5.2304570139740445,5.240986668858984,5.251463809695577,5.2618886981481054,5.2722615950395,5.282582759168285,5.292852448843671,5.303070920977715,5.313238430706865,5.323355232400281,5.333421578733441,5.343437721428126,5.353403910880871,5.3633203963511535
