,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10
3600,3600,16580177.0,1655.953150089354,0.0006038818187253913,2.8476150679859122,5.695222797996408,8.514987106191063,11.30887255740542,14.28988435743539,17.24123616338667,20.163222922944108,23.05613691333058,25.85826331688226,28.63533132297053,31.189966957236752,9524.823961465012,14192.940108982008,18814.610049876315,23390.295973479664,27920.455094013934,29234.91260520935,30531.819695530194,31815.82301094247,33055.8629224807,34285.10602090176
3601,3601,16580719.0,1673.0967483448117,0.0005976940669983946,1.3669644818789366,4.214572211889432,7.0343365200840875,9.828221971298444,12.809233771328415,15.760585577279695,18.682572336837133,21.575486327223604,24.377612730775287,27.154680736863554,29.709316371129777,11989.577837597704,16657.6939851147,21279.36392600901,25855.04984961236,30385.20897014663,31699.666481342043,32996.573571662884,34280.57688707516,35520.616798613395,36749.859897034454
3602,3602,16585189.0,1662.0912182703637,0.0006016516957719316,2.3245474256039556,5.172155155614451,7.991919463809107,10.785804915023464,13.766816715053434,16.718168521004714,19.64015528056215,22.533069270948623,25.335195674500305,28.112263680588573,30.6668993148548,10392.654764028755,15060.770911545751,19682.44085244006,24258.12677604341,28788.28589657768,30102.743407773094,31399.650498093935,32683.653813506215,33923.693725044446,35152.936823465505
3603,3603,16588391.0,1640.6249388459955,0.0006095238322437017,1.3221634894965555,4.198388713247184,7.04599644325768,9.865760751452335,12.659646202666693,15.640658002696663,18.592009808647944,21.513996568205382,24.40691055859185,27.209036962143532,29.9861049682318,11966.304202065065,16587.97414295937,21163.660066562723,25693.81918709699,27008.276698292408,28305.18378861325,29589.18710402553,30829.227015563756,32058.470113984815,33275.482586727674
3604,3604,16593267.0,1601.4003087274898,0.0006244534827114049,1.956386470723259,4.861514034999433,7.737739258750063,10.585346988760557,13.405111296955214,16.19899674816957,19.18000854819954,22.13136035415082,25.05334711370826,27.94626110409473,30.748387507646413,10850.728776398206,15426.414700001555,19956.573820535825,21271.03133173124,22567.938422052084,23851.94173746436,25091.98164900259,26321.22474742365,27538.237220166506,28769.165265317137
3605,3605,16593891.0,1553.763339776229,0.0006435986577878834,0.5267354496521,3.490547593335016,6.4248707679302886,9.329998332206463,12.206223555957092,15.053831285967588,17.873595594162243,20.6674810453766,23.64849284540657,26.599844651357852,29.52183141091529,12907.591124991071,14222.048636186488,15518.95572650733,16802.95904191961,18042.998953457838,19272.242051878897,20489.254524621752,21720.182569772383,22633.3429124411,23537.417630505508
3606,3606,16596301.0,1550.5040232059496,0.0006449515673827907,0.8381505566019823,3.8019627002848986,6.736285874880171,9.641413439156345,12.517638662906974,15.36524639291747,18.185010701112127,20.97889615232648,23.959907952356453,26.911259758307732,29.83324651786517,12424.19808976402,13738.655600959437,15035.562691280278,16319.566006692557,17559.605918230787,18788.849016651846,20005.8614893947,21236.789534545333,22149.94987721405,23054.024595278453
3607,3607,16598498.0,1549.264177982824,0.0006454677092592575,0.9671862417961035,3.9309983854790196,6.865321560074292,9.770449124350467,12.646674348101095,15.49428207811159,18.314046386306245,21.107931837520603,24.088943637550575,27.040295443501854,29.962282203059292,12224.198089753312,13538.655600948729,14835.562691269572,16119.56600668185,17359.605918220077,18588.849016641136,19805.861489383995,21036.789534534626,21949.94987720334,22854.024595267747
3608,3608,16599342.0,1530.7850284246363,0.0006532595899694169,2.7677861387028235,5.73159828238574,8.665921456981012,11.571049021257187,14.447274245007815,17.29488197501831,20.114646283212966,22.908531734427324,25.889543534457296,28.840895340408576,31.762882099966014,9451.254787785692,10765.712298981109,12062.619389301952,13346.62270471423,14586.662616252459,15815.905714673518,17032.918187416373,18263.846232567004,19177.006575235722,20081.08129330013
3609,3609,16600476.0,1520.5635599533473,0.0006576509041362804,0.7764255880581201,3.7700230518742224,6.7338351955571385,9.66815837015241,12.573285934428585,15.449511158179215,18.29711888818971,21.116883196384364,23.910768647598722,26.891780447628694,29.843132253579974,9236.597904224533,10533.504994545376,11817.508309957655,13057.548221495883,14286.791319916942,15503.803792659799,16734.73183781043,17647.892180479146,18551.966898543553,19447.046359341806
3610,3610,16601117.0,1522.9982871773368,0.0006565995565585037,0.5328836122331393,3.5264810760492415,6.490293219732157,9.42461639432743,12.329743958603604,15.205969182354233,18.05357691236473,20.873341220559386,23.66722667177374,26.64823847180371,29.59959027775499,9607.234956101558,10904.142046422401,12188.145361834679,13428.185273372908,14657.428371793967,15874.440844536824,17105.368889687456,18018.529232356173,18922.603950420576,19817.683411218833
3611,3611,16608309.0,1523.6075778781967,0.0006563369823827064,0.4710585196538125,3.4646559834699144,6.428468127152831,9.362791301748103,12.267918866024278,15.144144089774906,17.991751819785403,20.811516127980056,23.605401579194414,26.586413379224386,29.537765185175665,9701.419502631521,10998.326592952364,12282.329908364643,13522.369819902871,14751.61291832393,15968.625391066787,17199.55343621742,18112.713778886136,19016.78849695054,19911.867957748796
3612,3612,16613936.0,1533.0828139882694,0.0006522804840519539,2.5350319997136785,5.498844143396595,8.433167317991867,11.338294882268041,14.214520106018671,17.062127836029166,19.881892144223823,22.675777595438177,25.65678939546815,28.60814120141943,31.530127960976866,9807.827985512748,11122.285496708162,12419.192587029005,13703.195902441284,14943.235813979512,16172.478912400571,17389.49138514343,18620.41943029406,19533.579772962777,20437.65449102718
3613,3613,16615443.0,1532.9295210361656,0.0006523457121003592,2.548756320034181,5.512568463717097,8.446891638312369,11.352019202588544,14.228244426339172,17.07585215634967,19.895616464544325,22.68950191575868,25.67051371578865,28.62186552173993,31.54385228129737,9786.78736038714,11101.244871582556,12398.151961903399,13682.155277315676,14922.195188853906,16151.438287274965,17368.450760017822,18599.378805168453,19512.53914783717,20416.613865901574
3614,3614,16618897.0,1500.925141855911,0.0006662557459484545,2.745829727989897,5.739427191806,8.703239335488915,11.637562510084187,14.542690074360362,17.418915298110992,20.266523028121487,23.086287336316143,25.880172787530498,28.86118458756047,31.81253639351175,6261.283337639168,7558.190427960011,8842.193743372289,10082.233654910518,11311.476753331577,12528.489226074435,13759.417271225066,14672.577613893782,15576.652331958187,16471.73179275644
3615,3615,16621095.0,1484.654706274322,0.0006735572896336667,0.4058447523382958,3.429526912355531,6.423124376171633,9.38693651985455,12.321259694449822,15.226387258725996,18.102612482476626,20.95022021248712,23.769984520681778,26.563869971896132,29.544881771926104,3333.742901144768,4617.746216557046,5857.786128095275,7087.029226516334,8304.04169925919,9534.969744409822,10448.130087078538,11352.204805142943,12247.284265941198,13198.568498351819
3616,3616,16623119.0,1495.0832250357034,0.0006688590864071259,0.09313066492670943,3.1168128249439446,6.110410288760047,9.074222432442962,12.008545607038235,14.913673171314409,17.789898395065038,20.637506125075532,23.45727043327019,26.251155884484547,29.23216768451452,3799.646878880935,5083.650194293214,6323.690105831442,7552.933204252501,8769.945676995358,10000.873722145989,10914.034064814707,11818.108782879111,12713.188243677367,13664.472476087987
3617,3617,16625191.0,1495.0832250357034,0.0006688590864071259,0.09431634570079345,3.1292805297091073,6.134047764889741,9.108918544348677,12.054190324882468,14.970157559845829,17.85711460349093,20.715347375322292,23.545631009275752,26.349931122916516,29.341253962443453,3848.078516343501,5148.4853185923575,6404.765507144957,7650.08729773013,8883.018484138538,10129.706857570329,11058.47071821909,11977.99370474136,12888.367728616367,13854.794348264375
3618,3618,16626262.0,1497.027999820866,0.0006679901779523561,0.033650062542310004,3.0686142465506236,6.073381481731257,9.048252261190193,11.993524041723985,14.909491276687346,17.79644832033245,20.65468109216381,23.48496472611727,26.289264839758033,29.28058767928497,3938.841518348368,5239.248320597224,6495.5285091498245,7740.850299734997,8973.781486143405,10220.469859575196,11149.233720223958,12068.756706746228,12979.130730621235,13945.557350269242
3619,3619,16627130.0,1500.3249218616697,0.0006665222882248437,2.8211767749520136,5.8259440101326465,8.800814789591582,11.746086570125374,14.662053805088735,17.549010848733836,20.407243620565197,23.23752725451866,26.04182736815942,29.033150207686358,31.994710462004164,6198.781006207733,7512.256432551534,8812.663234800391,10068.94342335299,11314.265213938163,12547.196400346571,13793.884773778362,14722.648634427123,15642.171620949393,16552.5456448244
3620,3620,16627695.0,1518.7400691677024,0.0006584405194155564,0.9598768329678323,3.964644068148466,6.939514847607402,9.884786628141194,12.800753863104553,15.687710906749656,18.54594367858102,21.37622731253448,24.180527426175242,27.17185026570218,30.133410520019982,9008.499018358822,10321.974444702622,11622.38124695148,12878.661435504078,14123.98322608925,15356.91441249766,16603.60278592945,17532.36664657821,18451.889633100483,19362.26365697549
3621,3621,16628803.0,1545.7051427816025,0.0006469539191675531,1.317743492872441,4.292614272331377,7.237886052865169,10.15385328782853,13.040810331473631,15.899043103304992,18.729326737258454,21.533626850899218,24.524949690426155,27.486509944743958,30.418603581733787,11732.906618366913,13064.098971953943,14377.574398297744,15677.9812005466,16934.2613890992,18179.583179684374,19412.514366092782,20659.20273952457,21587.966600173335,22507.489586695603
3622,3622,16633907.0,1559.9905278547753,0.0006410295332851491,2.9049846087018993,5.850256389235692,8.766223624199052,11.653180667844154,14.511413439675515,17.341697073628975,20.14599718726974,23.137320026796676,26.098880281114482,29.03097391810431,31.933894225948464,9340.676869673029,13887.739011482847,15218.931365069877,16532.40679141368,17832.813593662537,19089.093782215135,20334.415572800306,21567.346759208715,22814.035132640507,23742.798993289267
3623,3623,16636026.0,1574.5653790486235,0.0006350958895109299,1.5203150538885435,4.465586834422336,7.381554069385696,10.268511113030797,13.126743884862158,15.95702751881562,18.761327632456382,21.75265047198332,24.714210726301125,27.64630436329095,30.549224671135107,11510.947334789818,16058.009476599638,17389.201830186666,18702.67725653047,20003.084058779325,21259.364247331927,22504.686037917098,23737.617224325506,24984.3055977573,25913.06945840606
3624,3624,16636538.0,1638.0021688556449,0.0006104998021453346,1.5620806647995187,4.44903770844462,7.307270480275981,10.137554114229443,12.941854227870206,15.933177067397143,18.89473732171495,21.826830958704775,24.72975126654893,27.541784428024684,30.328660623036754,11625.715138693777,16264.629547886205,20857.388363292917,25404.450505102737,26735.642858689767,28049.118285033568,29349.525087282425,30605.805275835024,31851.1270664202,33084.0582528286
3625,3625,16637208.0,1666.251436414607,0.0006001495201419132,1.9724152737689622,4.830648045600324,7.660931679553785,10.465231793194548,13.456554632721485,16.41811488703929,19.350208524029117,22.253128831873273,25.065161993349026,27.852038188361096,30.416384423203937,11031.88422015279,15717.418136992843,20356.332546185273,24949.091361591985,29496.153503401805,30827.345856988835,32140.821283332636,33441.22808558149,34697.50827413409,35942.83006471927
3626,3626,16642273.0,1690.925005317976,0.0005913922834277038,2.713735198316464,5.544018832269925,8.348318945910687,11.339641785437625,14.301202039755431,17.233295676745257,20.136215984589413,22.948249146065166,25.735125341077236,28.29947157592008,30.8383034545231,9852.627490206372,14585.249419344027,19270.783336184082,23909.69774537651,28502.456560783223,33049.51870259304,34380.71105618007,35694.18648252387,36994.59328477273,38250.87347332533
3627,3627,16643674.0,1712.1931535064932,0.0005840462555010489,0.9121612893814892,3.742444923334951,6.546745036975714,9.538067876502652,12.499628130820456,15.431721767810284,18.33464207565444,21.146675237130193,23.933551432142263,26.497897666985104,29.036729545588127,12918.20819106346,17650.830120201117,22336.36403704117,26975.2784462336,31568.03726164031,36115.09940345013,37446.29175703716,38759.767183380965,40060.173985629815,41316.45417418242
3628,3628,16644297.0,1678.7946733815165,0.0005956654591867076,0.8811913860458348,3.739424157877196,6.569707791830657,9.37400790547142,12.365330744998358,15.326890999316163,18.25898463630599,21.161904944150145,23.973938105625898,26.760814300637968,29.325160535480812,12857.048976668391,17542.582893508446,22181.497302700875,26774.256118107587,31321.318259917407,32652.510613504437,33965.986039848234,35266.39284209709,36522.67303064969,37767.99482123487
3629,3629,16644721.0,1652.6447187420888,0.0006050907304270154,0.26589344822884636,3.1528504918739477,6.011083263705308,8.841366897658771,11.645667011299533,14.63698985082647,17.598550105144277,20.530643742134103,23.43356404997826,26.24559721145401,29.03247340646608,13758.478940345492,18397.39334953792,22990.152164944633,27537.214306754453,28868.406660341483,30181.882086685284,31482.28888893414,32738.56907748674,33983.89086807191,35216.82205448032
