,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,LINK-slippagemap_12,LINK-slippagemap_13,LINK-slippagemap_14,LINK-slippagemap_15,LINK-slippagemap_16,LINK-slippagemap_17,LINK-slippagemap_18,LINK-slippagemap_19,LINK-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
1269,1269,15836309.0,0.005003412383357878,199.86359775703366,0.7069338743477057,1.3562041266379037,2.0022362782277345,2.6450465037699917,3.2846508523141926,3.921065316449264,4.554305813063174,5.184388165716473,5.811328122790048,6.435141374030827,7.055843488046987,7.673449986229455,8.287976324194473,8.899437842990796,9.507849839343466,10.11322752696139,10.715586021414929,11.314940396165843,11.911305625578743,12.504696619985335,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573
1270,1270,15848376.0,0.005003412383357878,199.86359775703366,0.7069338743477057,1.3562041266379037,2.0022362782277345,2.6450465037699917,3.2846508523141926,3.921065316449264,4.554305813063174,5.184388165716473,5.811328122790048,6.435141374030827,7.055843488046987,7.673449986229455,8.287976324194473,8.899437842990796,9.507849839343466,10.11322752696139,10.715586021414929,11.314940396165843,11.911305625578743,12.504696619985335,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573,0.0007096887070688573
1271,1271,15862337.0,0.005000911427502973,199.96354954427065,0.675611233667882,1.325206182266069,1.9715614181441425,2.6146931007169516,3.254617326382175,3.8913500616330072,4.524907235183389,5.1553046943635445,5.782558188106952,6.4066833964777965,7.027695935412217,7.64561129541136,8.260444957877555,8.872212267885079,9.480928537448781,10.086608964783895,10.6892687025425,11.288922820180227,11.885586289236128,12.479274037770935,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334,0.0005406899785541334
1272,1272,15874712.0,0.005000411386364336,199.9835458992251,0.6791502706002681,1.3287452191984552,1.9751004550765288,2.618232137649338,3.258156363314561,3.8948890985653932,4.528446272115775,5.1588437312959305,5.786097225039338,6.410222433410183,7.031234972344603,7.649150332343746,8.26398399480994,8.875751304817465,9.484467574381167,10.090148001716281,10.692807739474887,11.292461857112613,11.889125326168514,12.482813074703321,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804,0.0005229911216528804
1273,1273,15887275.0,0.005000911427502973,199.96354954427065,0.678150270600322,1.327745219198509,1.9741004550765824,2.617232137649392,3.257156363314615,3.893889098565447,4.527446272115829,5.157843731295984,5.785097225039392,6.409222433410237,7.030234972344656,7.6481503323438,8.262983994809995,8.874751304817519,9.483467574381221,10.089148001716335,10.69180773947494,11.291461857112667,11.888125326168568,12.481813074703375,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434,0.0005279920623079434
1274,1274,15890844.0,0.0050780098162467,196.9275437004035,0.6493267845136246,1.2940682392960767,1.935594180144034,2.5739206639832335,3.2090636390081873,3.8410389877923974,4.469862497514592,5.0955498894977955,5.718116812607381,6.337578826159757,6.953951416849334,7.567249982121029,8.177489867612831,8.784686318316805,9.388854515709584,9.990009561307671,10.588166481449791,11.183340231640273,11.775545690858786,12.364797656339249,0.003940044316204431,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683,0.005577617758067683
1275,1275,15894179.0,0.005232650390153614,191.10774185902434,0.640883940804184,1.2760269158291373,1.9080022646133477,2.5368257743355422,3.1625131663187456,3.7850800894283307,4.404542102980707,5.020914693670284,5.63421325894198,6.244453144433781,6.851649595137754,7.455817792530533,8.05697283812862,8.655129758270741,9.250303508461222,9.842508967679736,10.4317609331602,11.018074143623053,11.601463245253798,12.181942833120635,0.003993182819160343,0.00731367431283264,0.0106176055952267,0.013905059316740702,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956,0.015542632758603956
1276,1276,15898229.0,0.005072934598219054,197.124559885134,0.650638442683546,1.2957023321213788,1.9375491090812262,2.576194816438656,3.21165542583547,3.84394681957019,4.4730848086518025,5.099085103796512,5.721963378507048,6.341735183217256,6.958416019015707,7.5720212978992265,8.182566359164134,8.790066473961433,9.394536818715883,9.995992501253069,10.594448554845618,11.189919952301745,11.782421570596725,12.371968225024613,0.00393306783280852,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731,0.005242799060990731
1277,1277,15898970.0,0.00508207364622685,196.7700725357341,0.6618087213135989,1.306227895859149,1.9474331725353553,2.585440597323251,3.2202660952468025,3.8519255376815966,4.480434734762587,5.105809383045413,5.7280651181926485,6.347217497080771,6.963281981421648,7.576273997503062,8.186208853998167,8.793101801545173,9.39696799532058,9.997822561342474,10.595680488628263,11.190556745314517,11.78246618287221,12.371423618994978,0.003876919349684407,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004,0.005842499061023004
1278,1278,15901582.0,0.005318105370336975,188.03689102847474,0.6899752899276874,1.3197426939792984,1.9463692767316436,2.5698707148184017,3.190262563539926,3.8075603633869703,4.421779522510025,5.032935410340216,5.64104328676816,6.2461183708839165,6.848175782366,7.447230567621714,8.043297704025896,8.636392094085505,9.226528560080117,9.813721848533644,10.39798665275656,10.979337560553043,11.557789123049805,12.133355784987547,0.0037372237251198865,0.007086058324215756,0.010418191291800404,0.013733706025934154,0.01703268541646293,0.020315211876624044,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243,0.0209697500630243
1279,1279,15905230.0,0.005318105370336975,188.03689102847474,0.6889752899277413,1.3187426939793523,1.9453692767316975,2.5688707148184555,3.18926256353998,3.806560363387024,4.420779522510079,5.03193541034027,5.640043286768214,6.24511837088397,6.847175782366054,7.446230567621768,8.04229770402595,8.635392094085558,9.225528560080171,9.812721848533698,10.396986652756613,10.978337560553097,11.556789123049859,12.1323557849876,0.0037425418780069565,0.007091376477102826,0.010423509444687475,0.013739024178821224,0.017038003569349997,0.020320530029511116,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368,0.020975068215911368
1280,1280,15906371.0,0.005434220166206139,184.01904402377988,0.6445846092161819,1.267774377395357,1.8878561306995822,2.5048453729742572,3.118757519803617,3.7296079148769117,4.337411834502612,4.942184471186701,5.543940938806763,6.142696287265364,6.738465486435225,7.3312634114750965,7.921104895982273,8.508004677441004,9.091977439650885,9.673037760546174,10.251200180953932,10.82647914383924,11.39888903439075,11.968444165239164,0.003984109517065791,0.007368290302869423,0.010735593234201772,0.014086102528251397,0.017419901959876142,0.020737074764432938,0.024037703993608658,0.027321872031815752,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297,0.028303924825015297
1281,1281,15907754.0,0.005296346861647224,188.8093861905768,0.6921001798906633,1.323128316661446,1.9510093504822323,2.575758964112184,3.197392789252516,3.815926355080135,4.431375116843698,5.04375448195981,5.65307972895794,6.259366119343298,6.862628786072798,7.462882822098717,8.060143222997016,8.654424922068443,9.24574278404568,9.834111580428207,10.419546022735897,11.002060747054632,11.58167029989226,12.15838919635591,0.003725818273643544,0.007067962157644893,0.010393437882240961,0.013702328530162058,0.01699471685590337,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572,0.019616801203975572
1282,1282,15909974.0,0.005296876496333388,188.7905071398628,0.6902132266978711,1.321241363468654,1.94912239728944,2.5738720109193918,3.195505836059724,3.8140394018873427,4.429488163650905,5.041867528767018,5.651192775765147,6.257479166150506,6.860741832880006,7.460995868905925,8.058256269804223,8.652537968875652,9.243855830852887,9.832224627235414,10.417659069543104,11.000173793861839,11.579783346699466,12.156502243163118,0.003735813273644082,0.007077957157645432,0.0104034328822415,0.013712323530162596,0.017004711855903906,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611,0.01962679620397611
1283,1283,15913106.0,0.005140851881396581,194.52029023025202,0.6927422098114523,1.3333066461349736,1.9706763953088362,2.6048674205948084,3.235895557365591,3.8637765911863777,4.4885262048163295,5.110160029956662,5.72869359578428,6.3441423575478435,6.956521722663955,7.565846969662085,8.172133360047443,8.775396026776942,9.375650062802862,9.972910463701162,10.567192162772589,11.158510024749825,11.746878821132352,12.332313263440042,0.0037208177808304033,0.007013206106571713,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917,0.009635290454643917
1284,1284,15917937.0,0.005140851881396581,194.52029023025202,0.69074220981156,1.3313066461350813,1.968676395308944,2.602867420594916,3.233895557365699,3.8617765911864854,4.486526204816437,5.108160029956769,5.726693595784388,6.342142357547951,6.9545217226640625,7.563846969662193,8.17013336004755,8.77339602677705,9.37365006280297,9.97091046370127,10.565192162772696,11.156510024749933,11.74487882113246,12.33031326344015,0.003731100069677055,0.007023488395418365,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057,0.00964557274349057
1285,1285,15918838.0,0.00514136596658472,194.50084014623738,0.6868152194861642,1.3273796558096855,1.964749404983548,2.5989404302695207,3.229968567040303,3.8578496008610896,4.482599214491041,5.1042330396313735,5.722766605458992,6.338215367222555,6.950594732338667,7.559919979336797,8.166206369722156,8.769469036451655,9.369723072477573,9.966983473375874,10.561265172447301,11.152583034424538,11.740951830807063,12.326386273114753,0.0037512902207874196,0.00704367854652873,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933,0.009665762894600933
1286,1286,15919753.0,0.00534422672566433,187.1178098035674,0.6883551172735242,1.3165501442711198,1.9416121961978714,2.563556895233193,3.1823997845342076,3.7981563443497977,4.410841953409667,5.020471927145503,5.627061521538806,6.230625875451827,6.83118009847904,7.4287391929346605,8.023318099459582,8.61493167149813,9.20359471812233,9.789321931358844,10.372127966585177,10.952027389409398,11.529034698332103,12.103164310352442,0.0037460300961158354,0.007103246787702997,0.010443720087664005,0.013767533605179235,0.017074770327315587,0.02036551297400238,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243,0.022659262895300243
1287,1287,15920505.0,0.005665039951184504,176.52126174165988,0.6557197987434269,1.2659596842352294,1.873156134939202,2.4773243323319813,3.0784793779300683,3.6766362980721885,4.27181004826267,4.8640155074811835,5.453267472961648,6.0395806834245,6.622969785055246,7.203449372922082,7.781033948410369,8.35573795069584,8.927575742146368,9.496561629097585,10.062709830334718,10.62603449799236,11.18654970399037,11.744269475853745,0.003929665571450393,0.007385661981465786,0.010824422385835553,0.014246032792694699,0.01765057864956901,0.02103814512466638,0.024408816887028076,0.02776267826464021,0.031099812956932545,0.034420304450604844,0.0377242357329989,0.041011689454512903,0.04264926289637616,0.04264926289637616,0.04264926289637616,0.04264926289637616,0.04264926289637616,0.04264926289637616,0.04264926289637616,0.04264926289637616
1288,1288,15924566.0,0.005828225189528648,171.57881987756105,0.617366520347075,1.2191229879671368,1.8178783364257387,2.4136475355955995,3.00644546063547,3.596286945142647,4.183186726601379,4.767159488811258,5.348219809706548,5.926382230114306,6.501661192999615,7.074071083551125,7.6436262143995375,8.21034082051514,8.774229062843826,9.335305039795761,9.893582781575423,10.449076237028203,11.001799292915049,11.551765776070015,0.004155443086053783,0.007660161247285294,0.011147400477539756,0.014617247832523897,0.018069790145744974,0.021505113750744587,0.02492330438373589,0.02832444758896461,0.03170862837476824,0.035075931306100594,0.03842644060015021,0.04176024003177496,0.04507741283633176,0.04837804206550748,0.05166221010371457,0.05264426289691412,0.05264426289691412,0.05264426289691412,0.05264426289691412,0.05264426289691412
1289,1289,15926555.0,0.005925776284312042,168.754261386379,0.6385659650403136,1.2352294340962162,1.8289171826310218,2.419644049374863,3.0074247982762956,3.592274122509653,4.17420664810194,4.753236919217769,5.329379411287133,5.90264851678694,6.473058575236105,7.040623849713516,7.605358513729054,8.16727669678431,8.726392436849308,9.282719724697577,9.836272450050728,10.387064453045948,10.935109510192692,11.48042132149554,0.004034284394030659,0.007568918184651161,0.01108592371272074,0.01458538906703259,0.018067401557164728,0.021532048353778553,0.024979416026783444,0.028409590696120056,0.03182265818741616,0.03521870374975684,0.03859781233741638,0.04196006832529336,0.045305555922426737,0.04863435856560607,0.0519465596570871,0.05524224182551195,0.0585214876061,0.0585214876061,0.0585214876061,0.0585214876061
1290,1290,15927533.0,0.005624962614260284,177.77895935962695,0.6626914928539467,1.2750708579700585,1.8843961049681883,2.4906824953535467,3.0939451620830463,3.694199198108965,4.291459599007265,4.885741298078693,5.477059160055928,6.065427956438455,6.650862398746145,7.23337712306488,7.812986675902508,8.389705572366159,8.963548209136924,9.534528931630641,10.10266201884429,10.667961677831372,11.230442030386753,11.790117141498218,0.003889650405731594,0.00733357258638478,0.01076031898796453,0.014169975286067267,0.017562626635143946,0.020938357951976305,0.02429725363231209,0.02763939751631344,0.030964873240909505,0.034273763888830605,0.037566152214571914,0.040188236562644114,0.040188236562644114,0.040188236562644114,0.040188236562644114,0.040188236562644114,0.040188236562644114,0.040188236562644114,0.040188236562644114,0.040188236562644114
1291,1291,15929085.0,0.005820653797816402,171.80200622396518,0.636343690437984,1.238401101920067,1.8374558871757813,2.433523023579963,3.0266174136395723,3.6167538796341843,4.203947168087712,4.788211972310627,5.369562880107111,5.9480144426038715,6.523581104541614,7.096277262448014,7.6661172234269825,8.233115235068434,8.797285479451688,9.358642051234723,9.917198986085697,10.472970246850117,11.025969726558046,11.576211243431937,0.004044677636073235,0.007547643959644259,0.011033140092400747,0.014501253026072315,0.017952069651110947,0.021385676043843706,0.024802158115816184,0.028201601271872098,0.03158409043922642,0.034949710225385254,0.03829854482448112,0.04163067779206577,0.04494619252619952,0.048245171916728294,0.05152769837688941,0.052182236563289665,0.052182236563289665,0.052182236563289665,0.052182236563289665,0.052182236563289665
1292,1292,15930635.0,0.005203951242938175,192.16167740945156,0.6738551224707158,1.3105878577215477,1.9441450312719293,2.574542490452085,3.2017959841954924,3.8259211925663372,4.446933731500756,5.064849091499901,5.6796827539660955,6.291450063973619,6.900166333537322,7.505846760872436,8.10850649863104,8.708160616268767,9.30482408532467,9.898511833859475,10.489238700603316,11.077019449504748,11.661868773738107,12.243801299330393,0.0038199287037778487,0.007132129795258882,0.010427811963683723,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178,0.01370705774427178
1293,1293,15948509.0,0.005359210779191846,186.59463887531535,0.6378733201781777,1.2654405019737434,1.889877834569092,2.5112009250071345,3.1294253220493764,3.744566455223558,4.356639717293208,4.965660403458754,5.571643727978428,6.1746048596535115,6.774558854111623,7.371520720105132,7.965505373212839,8.556527660493401,9.144602364132016,9.72974416759879,10.31196772532943,10.89128756414434,11.467718179597837,12.041273984049845,0.004016551479076821,0.0073771269470727,0.010720942243112434,0.014048081032075251,0.017358626492489686,0.020652661348390992,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386,0.023603244224370386
1294,1294,15951692.0,0.005291053426611534,188.9982805636522,0.6930887615364699,1.3244324824645641,1.95262750946216,2.5776895613889113,3.199634260424233,3.818477149725248,4.4342337095408375,5.0469193186007075,5.656549292336543,6.2631388867298465,6.866703240642868,7.46725746367008,8.0648165581257,8.659395464650622,9.25100903668917,9.83967208331337,10.425399296549884,11.008205331776216,11.588104754600439,12.165112063523143,0.0037205563398265565,0.007061029639787564,0.010384843157302794,0.013692079879439146,0.01698282252612594,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238,0.0192765724474238
1295,1295,15955569.0,0.005050663831122664,197.9937753603608,0.6816223671826943,1.3279776030607677,1.971109285633577,2.6110335112988006,3.2477662465496326,3.881323420100014,4.511720879280169,5.1389743730235775,5.763099581394422,6.384112120328842,7.002027480327985,7.61686114279418,8.228628452801704,8.837344722365406,9.44302514970052,10.045684887459126,10.64533900509685,11.242002474152754,11.83569022268756,12.426417089431402,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666,0.003775263811221666
1296,1296,15964846.0,0.005050663831122664,197.9937753603608,0.6816224828285332,1.3279777187066066,1.971109401279416,2.6110336269446393,3.2477663621954713,3.881323535745853,4.511720994926009,5.138974488669416,5.7630996970402615,6.384112235974681,7.002027595973824,7.616861258440019,8.228628568447542,8.837344838011246,9.44302526534636,10.045685003104966,10.64533912074269,11.242002589798593,11.835690338333398,12.42641720507724,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859,0.00377526322712859
1297,1297,15974320.0,0.005129042099004284,194.9681793787836,0.6499455029259934,1.2914714437739505,1.9297979276131503,2.564940902638104,3.196916251422314,3.8257397611445088,4.451427153127712,5.073994076237297,5.693456089789674,6.30982868047925,6.923127245750946,7.533367131242748,8.14056358194672,8.7447317793395,9.345886824937587,9.944043745079707,10.539217495270188,11.131422954488702,11.720674919969166,12.30698813043202,0.003940008750092465,0.007227462471606467,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972,0.00886503591346972
1298,1298,15979753.0,0.005192515705674139,192.5848772892967,0.6909614748894675,1.32833122406333,1.9625222493493024,2.5935503861200853,3.2214314199408713,3.846181033570823,4.467814858711155,5.086348424538774,5.701797186302337,6.3141765514184485,6.923501798416579,7.529788188801937,8.133050855531437,8.733304891557355,9.330565292455656,9.924846991527083,10.51616485350432,11.104533649886845,11.689968092194535,12.272482816513271,0.003730774246864755,0.007039664894785851,0.010332053220527162,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365,0.012954137568599365
1299,1299,15983320.0,0.00505015881524114,198.01357473789682,0.6883793471865944,1.334734583064668,1.977866265637477,2.6177904913027006,3.2545232265535327,3.888080400103914,4.5184778592840695,5.145731353027477,5.769856561398322,6.390869100332742,7.008784460331886,7.62361812279808,8.235385432805604,8.844101702369306,9.44978212970442,10.052441867463026,10.652095985100752,11.248759454156655,11.84244720269146,12.433174069435301,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963,0.003741138064928963
1300,1300,15985099.0,0.005128529246079676,194.98767619672148,0.6567023672840545,1.2982283081320116,1.9365547919712114,2.5716977669961647,3.2036731157803753,3.8324966255025696,4.458184017485773,5.080750940595358,5.700212954147735,6.316585544837312,6.929884110109007,7.540123995600809,8.147320446304782,8.751488643697561,9.352643689295649,9.950800609437769,10.54597435962825,11.138179818846764,11.727431784327228,12.31374499479008,0.003905353644222821,0.0071928073657368235,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076,0.008830380807600076
1301,1301,15989331.0,0.00513212029372259,194.85123940355822,0.6720465898599234,1.31325186653613,1.9512592913240254,2.5860847892475767,3.2177442316823712,3.8462534287633607,4.471628077046187,5.093883812193423,5.713036191081545,6.329100675422423,6.942092691503837,7.552027547998941,8.15892049554595,8.762786689321356,9.363641255343248,9.961499182629037,10.55637543931529,11.148284876872983,11.737242312995752,12.323262448734187,0.0038268580528210802,0.007115955808492754,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135,0.00908153551983135
1302,1302,15989875.0,0.005147539000177514,194.26759077794551,0.6702981839830671,1.3105424182506142,1.9475935857409363,2.581467613808691,3.2121803379082086,3.8397475197037743,4.464184852299123,5.085507942737165,5.703732339779408,6.318873472953588,6.930946735023239,7.539967421188785,8.145950745708458,8.748911877383543,9.348865871841655,9.945827737835163,10.539812390942869,11.130834678223433,11.718909381862046,12.304051185328822,0.003836417788004438,0.007130452643905741,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137,0.010081035519885137
1303,1303,15990413.0,0.005139823865225297,194.55919623350098,0.7050475167103089,1.3456119530338304,1.9829817022076928,2.6171727274936654,3.2482008642644478,3.8760818980852343,4.500831511715186,5.122465336855518,5.7409989026831365,6.3564476644467,6.968827029562812,7.5781522765609415,8.1844386669463,8.7877013336758,9.387955369701718,9.985215770600018,10.579497469671447,11.170815331648681,11.759184128031208,12.344618570338898,0.0036575614285335864,0.006949949754274896,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471,0.0095720341023471
