,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,WETH-slippagemap_12,WETH-slippagemap_13,WETH-slippagemap_14,WETH-slippagemap_15,WETH-slippagemap_16,WETH-slippagemap_17,WETH-slippagemap_18,WETH-slippagemap_19,WETH-slippagemap_20
710,710,16807950.0,0.0006717430045111723,1488.6645536825508,299.5200109556624,658.3577482060658,1015.0490145062146,1192.5937345682942,1546.0893364025746,1897.4704223490085,2072.371977036724,2420.604981786727,2766.7549421449285,2939.0526819584647,3282.1014269947154,3623.098143165219,3792.830832298315,4130.772498550436,4466.6926906491735,4633.898512307435,4966.809134416282,5297.728370472348,5462.444946149594,5790.399419817557,0.4037321430049563,0.6435767165767866,0.7629604592358432,1.00065622393572,1.2369301549054192,1.3545365896756398,1.5886937009513014,1.8214501476996021,1.9373057403710396,2.1679768789915186,2.3972682025968974,2.5113990172370233,2.738636079507524,2.964513871644407,3.07694558353867,3.300799693552694,3.5233147718207385,3.6340726738226925,3.854594197950485,4.0737966222127655
711,711,16808777.0,0.0006870964694500681,1455.3997065366536,336.66878518891957,691.2264127853258,1043.6631737516946,1219.0901930317134,1568.369410611614,1915.5593298946053,2088.3747128276336,2432.4540978610466,2774.475290226018,2944.717913847924,3283.6748806064634,3620.6042941109276,3788.3124613318782,4122.223262523424,4454.136699957384,4619.348141155053,4948.28790573552,5275.260040661926,5438.011925868004,5762.054662233004,0.3806052336669753,0.6233451355281567,0.7441700395873428,0.9847351921593971,1.2238613479947718,1.3428874918437221,1.5798712718286212,1.8154374784345682,1.932691645518686,2.1661473716605473,2.398206629129968,2.5137151913664693,2.743695389731704,2.9722999059959516,3.086088856578847,3.3126452651539577,3.5378464722975984,3.649941407865515,3.8731249992971795,4.094973562581621
712,712,16810792.0,0.0006751774725633371,1481.092069324324,325.7548138735517,683.5177038279672,1039.1405524389781,1216.153459973305,1568.5902209396736,1918.9187949074078,2093.296457799593,2440.486377082584,2785.599499829149,2957.3811450490257,3299.402337413997,3639.377650168999,3808.6019277944424,4145.531341298907,4480.44533017812,4647.150309711403,4979.063747145363,5308.9917640202775,5473.214952923499,5800.187087849905,0.38661727455594463,0.6271824271279989,0.7469248403043168,0.9853347268123239,1.222318506797223,1.3402782786329495,1.575138880487288,1.808594606629149,1.9247982714271323,2.156162426335071,2.386142624700306,2.500616326324428,2.728536091547449,2.9550925001225594,3.0678619953719375,3.2923886428341165,3.515572234265781,3.626662895548269,3.8478469444743366,4.0677079253727895
713,713,16811625.0,0.0006823038276074257,1465.622732187523,191.08218109476104,547.7734473949097,902.331074991316,1078.8137692912699,1430.1948552377035,1779.4740728176043,1953.3294146754222,2299.479375033624,2643.5587600670365,2814.8258598834104,3155.8225760539144,3494.7795428124537,3663.496931439131,3999.4171235378685,4333.327924729414,4499.533567304978,4830.452803361043,5159.392567941511,5323.123852706252,5649.1165880739945,0.4787973727738193,0.7200852690095473,0.8401874294050596,1.079313585240434,1.3170093499403108,1.4353235090742837,1.6708897156802307,1.9050468269558922,2.0215996089062096,2.2536588663756305,2.4843300049961097,2.599147626977367,2.8277521432416144,3.0549892055121153,3.16809750239962,3.393298709543261,3.6171528195572846,3.7285772365428422,3.9504257998272836,4.170947323955076
714,714,16812211.0,0.000685860869957142,1458.021653958022,214.3457406961682,569.9685893071792,923.4641911414597,1099.4182578078746,1449.7468317756086,1797.979836525612,1971.3144139507851,2316.4275366973498,2659.4762817336004,2830.2303742821978,3170.2056870372,3508.1473532893206,3676.359378167108,4011.273367046321,4344.183989155167,4509.891784013564,4839.819800888479,5167.774274556442,5331.015124718106,5656.031396314796,0.4638811644329785,0.7058939721152913,0.8263569642918331,1.0662015378636636,1.3046114243716707,1.4232810452225968,1.659554976192296,1.8944155780466345,2.011318522238178,2.244074968986479,2.4754391238944176,2.5906017002783956,2.8198930238837745,3.0478127891067954,3.1612609007944013,3.387138692931284,3.611665340393463,3.7234245148395706,3.9459395931076156,4.167123642033683
715,715,16813272.0,0.0006797840938118422,1471.0553087415879,300.6494478046645,657.3407141048132,1011.8983417012195,1188.3810360011732,1539.762121947607,1889.0413395275077,2062.896681385326,2409.0466417435273,2753.1260267769403,2924.3931265933143,3265.389842763818,3604.346809522357,3773.0641981490344,4108.984390247771,4442.895191439317,4609.100834014881,4940.0200700709465,5268.959834651414,5432.691119416156,5758.683854783898,0.4041758077997538,0.6454637040354818,0.7655658644309942,1.0046920202663687,1.2423877849662455,1.3607019441002184,1.5962681507061651,1.8304252619818269,1.946978043932144,2.179037301401565,2.409708440022044,2.5245260620033014,2.7531305782675486,2.98036764053805,3.0934759374255547,3.318677144569196,3.5425312545832193,3.6539556715687764,3.875804234853218,4.096325758981011
716,716,16813793.0,0.0006436647193918286,1553.6038715076033,328.0796453845353,694.5322701067884,1058.7928739680926,1240.105264650491,1601.1023924644924,1959.9401297148959,2138.553267466113,2494.1761160771243,2847.6717179114044,3023.6257845778196,3373.9543585455535,3722.187363295557,3895.52194072073,4240.6350634672945,4583.683808503545,4754.4379010521425,5094.4132138071445,5432.354880059265,5600.566904937053,5935.480893816266,0.38104555906374576,0.6159061609180841,0.7328091051096279,0.9655655518579286,1.1969297067658673,1.3120922831498452,1.5413836067552242,1.7693033719782454,1.882751483665851,2.1086292758027336,2.333155923264913,2.4449150977110206,2.667430175979065,2.8886142249051328,2.9987096021088115,3.217912026371092,3.435803235944997,3.544259588399715,3.7601986762079873,3.9748460696417647
717,717,16814397.0,0.000654830948564448,1527.111695304335,349.8950289591233,713.0645387763102,1074.0616665903117,1253.7496516375168,1611.5125415919322,1967.1353902029432,2144.14829773727,2496.5850587036384,2846.913632671373,3021.2912955635584,3368.4812148465494,3713.594337593114,3885.3759828129905,4227.397175177962,4567.372487932964,4736.596765558407,5073.526179062872,5408.440167942085,5575.145147475368,5907.058584909328,0.36827344939749246,0.6052572293823916,0.7232170012181179,0.9580776030724564,1.1915333292143173,1.3077369940123007,1.5391011489202395,1.7690813472854745,1.8835550489095962,2.1114748141326176,2.338031222707728,2.450800717957106,2.675327365419285,2.89851095685095,3.0096016181334373,3.230785667059505,3.4506466479579574,3.560083468525464,3.777974678099369,3.9945625198708257
718,718,16815215.0,0.0006335752380769604,1578.3445120665053,261.08640414348037,630.8518231716648,998.4054042396358,1181.3568900230694,1545.6174938843737,1907.6991851041407,2087.9270123807737,2446.764749631177,2803.4560159313255,2981.000735993405,3334.4963378276857,3685.8774237741195,3860.778978461835,4209.011983211838,4555.1619435700395,4727.459683383576,5070.5084284198265,5411.50514459033,5581.237833723426,5919.179499975547,0.4219092857402241,0.6546657324885248,0.7705213251599624,1.0011924637804415,1.2304837873858203,1.344614602025946,1.5718516642964473,1.79772945643333,1.910161168327593,2.1340152783416166,2.3565303566096616,2.467288258611615,2.6878097827394076,2.907012207001688,3.016121222092545,3.2333597690303115,3.4492988568385834,3.556783530052555,3.7707879793660366,3.9835123099040772
719,719,16815722.0,0.0006230829109770726,1604.9228479591486,223.74247561658197,596.8506358925478,967.7269587316146,1152.332356266366,1519.885937334337,1885.2409078442865,2067.098026979075,2429.1797181988422,2789.09553052268,2968.245282725878,3324.936549026027,3679.4941766224333,3855.9768709223868,4207.357956868821,4556.637174448721,4730.492516306539,5076.642476664741,5420.721861698154,5591.988961514528,5932.985677685031,0.442853601471959,0.673524740092438,0.7883423620736951,1.0169468783379427,1.2441839406084438,1.3572922374959486,1.5824934446395895,1.8063475546536132,1.9177719716391706,2.139620534923612,2.3601420590514044,2.469907662746178,2.6884534984045416,2.905692045342308,3.0138235346590463,3.2291158063645513,3.4431202556780334,3.5496419551834366,3.761729102447606,3.9725475981421563
720,720,16816236.0,0.0006518909761908713,1533.9988380314742,302.8374231931238,667.098027054428,1029.1797182741952,1209.407545550828,1568.2452828012313,1924.93654910138,2102.4812691634597,2455.97687099774,2807.357956944174,2982.259511631889,3330.4925163818925,3676.642476740094,3848.9402165536303,4191.988961589881,4532.9856777603845,4702.71836689348,5040.660033145601,5376.580225244338,5543.786046902601,5876.696669011448,0.3985098516959744,0.6347837826656737,0.7523902174358942,0.9865473287115558,1.2193037754598566,1.335159368131294,1.565830506751773,1.7951218303571521,1.9092526449972778,2.1364897072677786,2.3623674994046615,2.4747992112989246,2.6986533213129484,2.9211683995809934,3.031926301582947,3.2524478257107394,3.47165024997302,3.5807592650638767,3.797997812001643,4.013936899809916
721,721,16816905.0,0.0006230206089161809,1605.0833402439448,226.65059331952025,599.758753595486,970.6350764345528,1155.2404739693043,1522.7940550372755,1888.149025547225,2070.006144682013,2432.08783590178,2792.0036482256182,2971.1534004288164,3327.844666728965,3682.4022943253713,3858.884988625325,4210.266074571759,4559.54529215166,4733.4006340094775,5079.550594367679,5423.629979401092,5594.897079217466,5935.8937953879695,0.44104161777627743,0.6717127563967564,0.7865303783780135,1.0151348946422611,1.2423719569127623,1.355480253800267,1.580681460943908,1.8045355709579316,1.9159599879434888,2.13780855122793,2.3583300753557226,2.4680956790504966,2.68664151470886,2.9038800616466265,3.0120115509633645,3.22730382266887,3.441308271982352,3.5478299714877553,3.759917118751924,3.970735614446475
722,722,16817543.0,0.0006260181462993447,1597.3977845712916,262.18699101889456,634.1775600861347,1003.9429791143192,1187.9954212434707,1554.4480459657238,1918.708649827028,2100.0210405094267,2461.0181683234277,2819.8559055738315,2998.4690433250485,3354.0918919360597,3707.58749377034,3883.541560436755,4233.870134404489,4582.103139154492,4755.437716579666,5100.55083932623,5443.5995843624805,5614.353676911078,5954.328989666081,0.41968013984959707,0.6510442947575358,0.7662068711415136,0.9954981947468926,1.2234179599699138,1.3368660716575194,1.5627438637944022,1.7872705112565812,1.8990296857026887,2.121544763970734,2.342728812896801,2.45282419010048,2.6720266143627605,2.889917823936665,2.998374176391384,3.2143132641996557,3.428960657633433,3.535802386727109,3.7485267172651495,3.9599785879047453
723,723,16818316.0,0.0006225846688833895,1606.2072357058003,247.39740920296552,620.5055694789313,991.3818923179981,1175.9872898527497,1543.5408709207206,1908.89584143067,2090.7529605654586,2452.8346517852256,2812.7504641090636,2991.900216312262,3348.5914826124103,3703.1491102088166,3879.6318045087705,4231.012890455204,4580.292108035105,4754.147449892923,5100.297410251124,5444.376795284537,5615.643895100911,5956.640611271415,0.42811961958205685,0.6587907582025359,0.773608380183793,1.0022128964480403,1.2294499587185417,1.3425582556060465,1.5677594627496874,1.791613572763711,1.9030379897492682,2.1248865530337095,2.345408077161502,2.455173680856276,2.6737195165146392,2.890958063452406,2.999089552769144,3.2143818244746494,3.428386273788131,3.5349079732935347,3.7469951205577035,3.9578136162522544
724,724,16818900.0,0.0006373241930797023,1569.0601594264951,263.609336355895,632.2671760197981,998.7198007420511,1181.123285468567,1544.2927952857538,1905.2899230997552,2084.9779081469605,2442.7407981013757,2798.363646712387,2975.3765542467136,3327.813315213082,3678.141889180816,3852.5195520730017,4199.709471355993,4544.822594102558,4716.604239322434,5058.625431687406,5398.600744442408,5567.825022067851,5904.754435572316,0.42107026577258133,0.6545259919144424,0.7707296567124258,1.0020938116203644,1.2320740099855996,1.3465477116097213,1.5744674768327425,1.8010238854078529,1.913793380657231,2.13832002811941,2.361503619551075,2.4725942808335626,2.69377832975963,2.9136393106580827,3.023076131225589,3.240967340799494,3.4575551825709505,3.5653627810624844,3.7800101744962618,3.993373603095341
725,725,16819961.0,0.0005932299205379009,1685.6870588949178,262.8504688649165,645.0210883926569,1024.9056582815106,1213.9949560252333,1590.4760742280505,1964.705183020098,2150.979450741704,2521.8557735807713,2890.513613244674,3074.014752183494,3439.3697226934432,3802.53923251063,3983.3085330479985,4343.2243453718365,4700.987235326252,4879.065363875184,5233.62299147159,5586.059752437958,5761.486771717977,6110.765989297878,0.41236378341268287,0.6375649905563239,0.74965992612424,0.9728435175559048,1.1946920808403463,1.30511822776446,1.5249792086629126,1.7435250443212758,1.852307238804324,2.0688950805757806,2.2841873522812857,2.3913500725010914,2.604713501100171,2.81680064836434,2.922368002772404,3.1325550199946095,3.247273667884162,3.257340513814087,3.277383834663252,3.297307262057654
726,726,16820585.0,0.0005994313934089008,1668.2476276611228,311.9534797741015,691.8380496629551,1069.450255899032,1257.408465609495,1631.6375744015427,2003.6281434687826,2188.7881649622154,2557.446004626119,2923.8986293483717,3106.3021140748874,3469.4716238920746,3830.468751706076,4010.156736753281,4367.919626707697,4723.542475318707,4900.555382853035,5252.992143819403,5603.320717787137,5777.698380679322,6124.888299962314,0.38444174488165606,0.6109981534567666,0.7237676487061445,0.9482942961683236,1.1714778875999885,1.282568548882476,1.5037525978085435,1.7236135787069962,1.8330503992745026,2.0509416088484076,2.267529450619864,2.375337049111398,2.589984442545175,2.8033478711442545,2.909550502176892,3.1210023728164877,3.331189390038693,3.435810947363368,3.4559748838581705,3.4760182047073354
727,727,16821329.0,0.0006005112875363882,1665.2476327339718,256.74497917561735,636.6295490644709,1014.241755300548,1202.1999650110108,1576.4290738030584,1948.4196428702985,2133.5796643637314,2502.2375040276347,2868.6901287498877,3051.0936134764033,3414.2631232935905,3775.2602511075916,3954.948236154797,4312.711126109212,4668.3339747202235,4845.34688225455,5197.783643220919,5548.112217188653,5722.489880080839,6069.679799363829,0.41756739891075606,0.6441238074858665,0.7568933027352446,0.9814199501974237,1.2046035416290883,1.3156942029115761,1.5368782518376436,1.7567392327360962,1.8661760533036027,2.0840672628775074,2.300655104648964,2.408462703140498,2.6231100965742753,2.836473525173355,2.9426761562059918,3.1541280268455876,3.364315044067793,3.468936601392468,3.4891005378872704,3.509143858736435
728,728,16822109.0,0.0006018939838553167,1661.422155434569,373.30636372546417,752.0530489383473,1128.5341671411645,1315.9293833788524,1689.0375436548184,2059.913866493885,2244.519264028637,2612.0728450966076,2977.427815606557,3159.2849347413453,3521.3666259611127,3881.282438284951,4060.432190488149,4417.1234567882975,4771.681084384703,4948.163778684658,5299.5448646310915,5648.824082210992,5822.67942406881,6168.829384427011,0.3480681026221366,0.5753051648926377,0.6884134617801426,0.9136146689237836,1.137468778937807,1.2488931959233645,1.4707417592078058,1.6912632833355983,1.8010288870303721,2.0195747226887355,2.236813269626502,2.34494475894324,2.5602370306487456,2.7742414799622273,2.8807631794676305,3.0928503267317997,3.30366882242635,3.408604698362069,3.5233233462516216,3.5434268844078183
729,729,16823480.0,0.0005960841260620441,1677.6155516946508,300.46307261943645,681.4889527191867,1060.23563793207,1248.7585464244241,1624.111972372575,1997.220132648541,2182.936433994175,2552.7018530223595,2920.2554340903303,3103.206919873764,3467.467523735068,3829.5492149548354,4009.777042231468,4368.614779481872,4725.30604578202,4902.850765844099,5256.34636767838,5607.727453624814,5782.62900831253,6130.862013062532,0.3906973251931078,0.6165751173299906,0.7290068292242535,0.9528609392382772,1.1753760175063221,1.286133919508276,1.5066554436360684,1.7258578678983487,1.8349668829892054,2.052205429926972,2.268144517735244,2.3756291909492155,2.5896336402626976,2.802357970800738,2.9082424870322696,3.1190609827268205,3.328618415987214,3.3387155065520915,3.358819044708288,3.3788023289771862
730,730,16824073.0,0.0005999710975086303,1666.7469552324817,284.59566857010583,664.4802384589593,1042.0924446950364,1230.0506544054992,1604.2797631975468,1976.270332264787,2161.43035375822,2530.088193422123,2896.540818144376,3078.944302870892,3442.1138126880787,3803.11094050208,3982.7989255492853,4340.561815503701,4696.184664114712,4873.197571649039,5225.634332615407,5575.962906583141,5750.340569475326,6097.530488758318,0.4008495394253726,0.6274059480004831,0.7401754432498611,0.9647020907120402,1.187885682143705,1.2989763434261925,1.5201603923522602,1.7400213732507126,1.8494581938182193,2.0673494033921243,2.283937245163581,2.3917448436551147,2.6063922370888917,2.819755665687971,2.9259582967206086,3.1374101673602044,3.3475971845824097,3.4522187419070844,3.472382678401887,3.4924259992510516
731,731,16825267.0,0.0005999710975086303,1666.7469552324817,284.57905205400544,664.4636219428589,1042.075828178936,1230.0340378893989,1604.2631466814464,1976.2537157486865,2161.4137372421196,2530.0715769060225,2896.5242016282755,3078.9276863547916,3442.0971961719783,3803.09432398598,3982.782309033185,4340.5451989876,4696.168047598611,4873.180955132938,5225.617716099307,5575.946290067041,5750.3239529592265,6097.513872242218,0.4008595094253732,0.6274159180004837,0.7401854132498616,0.9647120607120407,1.1878956521437056,1.2989863134261932,1.5201703623522607,1.7400313432507133,1.8494681638182198,2.0673593733921245,2.283947215163581,2.3917548136551154,2.6064022070888924,2.819765635687972,2.925968266720609,3.1374201373602046,3.34760715458241,3.452228711907085,3.4723926484018874,3.4924359692510523
732,732,16826406.0,0.0005717969169704491,1748.872668461206,295.2878334267374,684.3994584005688,1071.1835155965227,1263.7070654510294,1647.0258567698263,2028.0517368695766,2217.709124338737,2595.321330574814,2970.6747565229653,3157.5086490773247,3529.4992181445646,3899.264637172749,4083.317079301901,4449.769704024154,4814.030307885458,4995.342698567856,5356.339826381858,5715.177563632261,5893.790701383478,6249.41354999449,0.3891827711464462,0.6103668200725139,0.7204621972761924,0.9396646215384729,1.1575558311123777,1.266012183567096,1.4819512713753684,1.6965986648091456,1.8034403939028216,2.016164724440862,2.227616595080458,2.3328677363669446,2.542425169627338,2.562589106122141,2.572625798348412,2.5926090826173107,2.612472831796497,2.62236010464224,2.6420458909910693,2.661613922395603
733,733,16827105.0,0.0005633970548821033,1774.9471555353807,387.96096287733906,779.4141530491958,1168.5257780230272,1362.2078794297627,1747.8333850734875,2131.1521763922847,2321.950874072342,2701.8354439611953,3079.4476501972727,3267.4058599077352,3641.634968699783,4013.625537767023,4198.785559260456,4567.443398924359,4933.896023646612,5116.2995083731275,5479.469018190315,5840.466146004316,6020.154131051521,6377.917021005937,0.33556936009589117,0.5554303409943437,0.6648671615618502,0.8827583711357552,1.0993462129072118,1.2071538113987457,1.4218012048325228,1.6351646334316021,1.7413672644642393,1.9528191351038353,2.1630061523260404,2.2676277096507156,2.2877916461455183,2.3078349669946827,2.317811622640688,2.3376753718198744,2.357420301411,2.367248431014447,2.3868164624189805,2.406267442914766
734,734,16828198.0,0.0005789309818394242,1727.3216175488187,278.68038247844703,665.464439674401,1049.9348590000213,1241.3067808477047,1622.332660947455,2001.079346160338,2189.6022546526924,2564.955680600843,2938.063840876809,3123.780142222443,3493.5455612506275,3861.0991423185983,4044.050628102032,4408.3112319633365,4770.392923183103,4950.620750459736,5309.45848771014,5666.149754010288,5843.6944740723675,6197.190075906648,0.40011563188776045,0.6226307101558054,0.7333886121577592,0.9539101362855515,1.1731125605478319,1.2822215756386888,1.4994601225764552,1.7153992103847273,1.8228838835986987,2.0368883329121807,2.249612663450221,2.3554971796817528,2.5663156753763037,2.7758731086366972,2.785970199201575,2.8060737373577713,2.82605702162667,2.836003793375067,2.855808043651599,2.8754938300004285
735,735,16828808.0,0.0005975163743638888,1673.594302858381,225.28460435939877,606.3104844591492,985.0571696720323,1173.5800781643866,1548.9335041125375,1922.0416643885032,2107.757965734137,2477.5233847623217,2845.0769658302925,3028.0284516137262,3392.2890554750306,3754.3707466947976,3934.59857397143,4293.436311221833,4650.127577521983,4827.672297584062,5181.167899418342,5532.548985364776,5707.450540052491,6055.683544802495,0.43556665652701787,0.6614444486639006,0.7738761605581637,0.9977302705721872,1.220245348840232,1.331003250842186,1.5515247749699783,1.7707271992322589,1.8798362143231155,2.097074761260882,2.3130138490691543,2.4204985222831255,2.6345029715966075,2.847227302134648,2.95311181836618,3.1639303140607304,3.373487747321124,3.383584837886002,3.403688376042198,3.4236716603110966
736,736,16832950.0,0.0005959649271169715,1677.9510915811454,307.2199341230789,688.2458142228292,1066.9924994357125,1255.5154079280667,1630.8688338762176,2003.9769941521834,2189.6932954978174,2559.4587145260016,2927.012295593973,3109.963781377406,3474.2243852387105,3836.3060764584775,4016.5339037351105,4375.371640985514,4732.062907285663,4909.607627347742,5263.103229182023,5614.484315128457,5789.385869816171,6137.618874566175,0.3866697391076966,0.6125475312445794,0.7249792431388424,0.948833353152866,1.1713484314209108,1.2821063334228646,1.502627857550657,1.7218302818129376,1.8309392969037943,2.048177843841561,2.264116931649833,2.3716016048638044,2.585606054177286,2.7983303847153267,2.9042149009468585,3.1150333966414094,3.324590829901803,3.3346879204666804,3.354791458622877,3.374774742891775
737,737,16833520.0,0.0005814256199598368,1719.9104505733287,335.87563711762715,721.5011427613521,1104.819934080149,1295.6186317602062,1675.5032016490597,2053.115407885137,2241.0736175956,2615.3027263876475,2987.2932954548874,3172.45331694832,3541.1111566122236,3907.5637813344765,4089.967266060992,4453.136775878179,4814.133903692181,4993.821888739386,5351.584778693801,5707.207627304812,5884.220534839139,6236.657295805508,0.3675471307510098,0.5907307221826746,0.7018213834651622,0.9230054323912298,1.1428664132896824,1.252303233857189,1.4701944434310938,1.6867822852025505,1.7945898836940843,2.0092372771278613,2.222600705726941,2.328803336759578,2.540255207399174,2.7504422246213793,2.855063781946054,2.875227718440857,2.8952710392900216,2.9052476949360266,2.925111444115213,2.9448563737063385
738,738,16834659.0,0.000617377120360471,1619.755522226229,325.6921642449996,699.9212730370472,1071.9118421042874,1257.0718635977203,1625.7297032616234,1992.1823279838763,2174.5858127103925,2537.755322527579,2898.7524503415807,3078.4404353887858,3436.2033253432014,3791.826173954212,3968.839081488539,4321.275842454907,4671.604416422641,4845.982079314827,5193.171998597818,5538.285121344383,5710.0667665642595,6052.087958929231,0.3788989139870946,0.6088791123523296,0.7233528139764515,0.9512725791994726,1.1778289877745831,1.290598483023961,1.5151251304861402,1.7383087219178048,1.8493993832002926,2.07058343212636,2.2904444130248125,2.399881233592319,2.617772443166224,2.8343602849376808,2.9421678834292146,3.1568152768629916,3.370178705462071,3.4763813364947085,3.6878332071343043,3.8980202243565096
739,739,16836002.0,0.000591630439995511,1690.2443356491046,350.3282832822419,732.4989028099824,1112.383472698836,1301.4727704425586,1677.9538886453759,2052.182997437423,2238.4572651590297,2609.3335879980964,2977.9914276619998,3161.492566600819,3526.8475371107684,3890.017046927955,4070.786347465324,4430.702159789162,4788.465049743578,4966.543178292509,5321.100805888915,5673.537566855283,5848.964586135303,6198.243803715203,0.360535422594434,0.5857366297380749,0.6978315653059911,0.9210151567376559,1.1428637200220972,1.2532898669462111,1.4731508478446635,1.691696683503027,1.800478877986075,2.0170667197575316,2.232358991463037,2.339521711682843,2.552885140281922,2.764972287546091,2.870539641954155,3.0807266591763605,3.195445307065913,3.205512152995838,3.2255554738450027,3.2454789012394047
740,740,16840968.0,0.0006122131298674461,1633.4180879402502,211.5612760986064,588.0423943014235,962.2715030934711,1148.5457708150775,1519.4220936541442,1888.0799333180473,2071.5810722568667,2436.936042766816,2800.105552584003,2980.874853121372,3340.7906654452095,3698.553555399625,3876.6316839485567,4231.189311544963,4583.626072511332,4759.05309179135,5108.3323093712515,5455.522228654242,5628.337611587271,5972.416996620684,0.4475806026924557,0.6761851189567032,0.7899740695395987,1.016530478114709,1.2417316852583502,1.3538266208262661,1.577010212257931,1.7988587755423724,1.9092849224664863,2.1291459033649387,2.347691739023302,2.4564739335063503,2.673061775277807,2.888354046983312,2.9955167672031178,3.2088801958021973,3.420967343066366,3.5265346974744305,3.736721714696636,3.8514403625861884
741,741,16841469.0,0.0005997911421716447,1667.247029323127,293.26019187430734,673.1447617631609,1050.756967999238,1238.7151777097008,1612.9442865017484,1984.9348555689885,2170.0948770624213,2538.7527167263247,2905.2053414485777,3087.6088261750933,3450.7783359922805,3811.7754638062816,3991.463448853487,4349.226338807903,4704.849187418913,4881.86209495324,5234.298855919609,5584.627429887343,5759.005092779528,6106.19501206252,0.3956514857136502,0.6222078942887607,0.7349773895381387,0.9595040370003178,1.1826876284319825,1.2937782897144703,1.5149623386405378,1.7348233195389904,1.8442601401064969,2.0621513496804016,2.278739191451858,2.386546789943392,2.6011941833771695,2.814557611976249,2.920760243008886,3.1322121136484817,3.342399130870687,3.4470206881953622,3.4671846246901645,3.4872279455393294
742,742,16842565.0,0.0005905665162174668,1693.289362906863,217.642702848622,600.9614941674191,981.9873742671695,1171.6447617363299,1549.2569679724068,1924.6103939205577,2111.444286474917,2483.4348555421575,2853.200274570342,3037.2527166994937,3403.7053414217467,3767.9659452830506,3949.278335965449,4310.275463779451,4669.113201029854,4847.726338781072,5203.349187392082,5556.844789226363,5732.798855892777,6083.127429860512,0.43827425186095986,0.6628008993231389,0.7745600737692464,0.9970751520372914,1.218259200963359,1.3283545781670376,1.547557002429318,1.7654482120032229,1.8739045644579413,2.0898436522662136,2.3044910456999905,2.411332774793667,2.624057105331707,2.835508975971303,2.9407601172577897,3.1503175505181833,3.170481487012986,3.1805181792392574,3.200501463508156,3.220365212687342
743,743,16843319.0,0.0005860954458311318,1706.2067400675965,268.48060374535464,652.951023070975,1035.1216425987154,1225.3488250184087,1604.0955102312917,1980.576628434109,2167.971844671797,2541.080004947763,2911.9563277868297,3096.561725321581,3464.115306389552,3829.4702768995016,4011.32739603429,4373.409087254057,4733.324899577895,4912.474651781094,5269.165918081242,5623.723545677648,5800.206239977602,6151.587325924036,0.4075241019622924,0.6313782119763159,0.7428026289618732,0.9646511922463147,1.185172716374107,1.2949383200688809,1.5134841557272443,1.7307227026650107,1.8388541919817492,2.054146463687254,2.2681509130007362,2.3746726125061395,2.5867597597703087,2.797578255464859,2.902514131400578,3.0172327792901306,3.037336317446327,3.04734294606922,3.0672663734636223,3.0870706237401544
744,744,16844191.0,0.0005985329652290298,1670.7517515219033,361.90215915872426,741.7867290475779,1119.398935283655,1307.3571449941178,1681.5862537861653,2053.5768228534052,2238.7368443468386,2607.3946840107415,2973.8473087329944,3156.2507934595105,3519.4203032766973,3880.4174310906988,4060.105416137904,4417.8683060923195,4773.491154703331,4950.504062237657,5302.940823204026,5653.26939717176,5827.647060063945,6174.8369793469365,0.3545213797588966,0.581077788334007,0.6938472835833851,0.9183739310455642,1.141557522477229,1.2526481837597165,1.4738322326857842,1.6936932135842366,1.803130034151743,2.0210212437256483,2.237609085497105,2.345416683988639,2.5600640774224157,2.7734275060214952,2.879630137054132,3.0910820076937284,3.3012690249159338,3.4058905822406085,3.4260545187354112,3.4460978395845756
745,745,16845757.0,0.0005818909232875422,1718.5351411743,308.8696297407974,694.4951353845223,1077.8139267033193,1268.6126243833764,1648.49719427223,2026.109400508307,2214.06761021877,2588.2967190108175,2960.287288078058,3145.4473095714907,3514.1051492353936,3880.557773957647,4062.9612586841627,4426.13076850135,4787.127896315351,4966.815881362556,5324.578771316972,5680.201619927982,5857.214527462309,6209.651288428678,0.3832557633860005,0.6064393548176653,0.7175300161001529,0.9387140650262205,1.158575045924673,1.2680118664921796,1.4859030760660845,1.7024909178375411,1.810298516329075,2.024945909762852,2.2383093383619315,2.344511969394569,2.5559638400341647,2.76615085725637,2.8707724145810447,2.8909363510758475,2.9109796719250123,2.9209563275710173,2.9408200767502035,2.960565006341329
