,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
31,31,15316023.0,11387.091177807102,8.781874004389745e-05,0.34889690386361744,0.9445935989915384,1.5343633157434993,2.1182650105422587,2.6963570816701803,3.2686973290748673,3.8353429853226744,4.396350677385042,4.9517765374691916,5.501676115450383,6.04610434374923,16388.673700358893,23048.927761980067,29642.914426140767,36171.293415026266,42634.716870384495,49033.83150672402,55369.27704769817,61641.68696526438,67851.68847878162,68024.6594457094
32,32,15317807.0,11447.59994225367,8.735455510713206e-05,0.1905769038854583,0.7862735990133792,1.3760433157653402,1.9599450105640994,2.5380370816920212,3.1103773290967083,3.6770229853445153,4.238030677406884,4.793456537491033,5.343356115472225,5.88778434377107,18196.37161145617,24856.625673077342,31450.612337238043,37978.99132612354,44442.41478148177,50841.52941782129,57176.974958795436,63449.384876361655,69659.38638987888,69832.35735680668
33,33,15318801.0,11638.042651239877,8.592510183776164e-05,0.2935935992539605,0.8833633160059214,1.4672650108046807,2.0453570819326026,2.6176973293372896,3.1843429855850967,3.7453506776474645,4.300776537731614,4.8506761157128055,5.395104344011652,5.934115695113661,17156.08241752661,23883.269860762222,30543.523922383396,37137.51058654409,43665.88957542959,50129.313030787824,56528.42766712735,62863.87320810149,69136.28312566772,75346.28463918495
34,34,15319464.0,11871.94764097005,8.423217741872476e-05,0.2938062011733893,0.8777078959721486,1.4557999671000705,2.0281402145047576,2.594785870752564,3.1557935628149325,3.711219422899082,4.2611190008802735,4.80554722917912,5.344558580281129,5.87820696082229,17291.289092349347,24086.08241789963,30813.269861135243,37473.523922756416,44067.51058691712,50595.88957580261,57059.31303116085,63458.42766750037,69793.87320847451,76066.28312604073
35,35,15320245.0,11657.84315940163,8.577916054682346e-05,0.24190348439247888,0.8316732011444398,1.415574895943199,1.9936669670711211,2.566007214475808,3.1326528707236148,3.693660562785983,4.249086422870132,4.798986000851324,5.34341422915017,5.882425580252179,17758.187387808666,24485.374831044275,31145.628892665452,37739.61555682615,44267.99454571165,50731.418001069884,57130.53263740941,63465.97817838355,69738.38809594976,75948.389609467
36,36,15321268.0,11581.158566223783,8.634714690087052e-05,0.4392104843818578,1.0289802011338187,1.612881895932578,2.1909739670604997,2.7633142144651868,3.329959870712994,3.890967562775362,4.4463934228595114,4.996293000840703,5.54072122913955,6.079732580241558,15465.489316776313,22192.676760011924,28852.9308216331,35446.9174857938,41975.29647467929,48438.71993003753,54837.83456637705,61173.280107351195,67445.6900249174,73655.69153843465
37,37,15322033.0,11186.204196946192,8.939582921908379e-05,0.28518915991529975,0.8868724083433439,1.482569103471265,2.0723388202232256,2.656240515021985,3.234332586149907,3.806672833554594,4.373318489802401,4.934326181864769,5.489752041948918,6.03965161993011,16976.71823685584,23570.704901016536,30099.083889902035,36562.50734526027,42961.62198159979,49297.06752257393,55569.47744014015,61779.47895365739,61952.44992058518,62123.699882141664
38,38,15323058.0,11281.687387240083,8.863922263357777e-05,0.027581018323263658,0.6292642667513079,1.2249609618792288,1.8147306786311896,2.398632373429949,2.976724444557871,3.549064691962558,4.1157103482103645,4.676718040272733,5.232143900356882,5.782043478338074,19870.905098011597,26464.891762172298,32993.2707510578,39456.694206416025,45855.80884275555,52191.2543837297,58463.66430129591,64673.66581481315,64846.63678174094,65017.88674329742
39,39,15323837.0,11264.778386515993,8.877227457905483e-05,0.07371317856638411,0.6753964269944283,1.2710931221223492,1.86086283887431,2.4447645336730695,3.0228566048009915,3.595196852205678,4.161842508453486,4.722850200515853,5.278276060600002,5.828175638581194,19350.807279090677,25944.793943251374,32473.172932136873,38936.596387495105,45335.71102383463,51671.15656480877,57943.56648237499,64153.56799589223,64326.53896282002,64497.7889243765
40,40,15325144.0,11314.45012556396,8.838255407044412e-05,0.5442064270867918,1.1399031222147127,1.7296728389666736,2.3135745337654328,2.891666604893355,3.464006852298042,4.030652508545849,4.591660200608217,5.1470860606923665,5.696985638673558,6.241413866972404,14171.682541549228,20831.9366031704,27425.9232673311,33954.3022562166,40417.72571157483,46816.84034791435,53152.2858888885,59424.695806454714,65634.69731997195,65807.66828689974
41,41,15326598.0,11308.794597272774,8.842675418661859e-05,0.5566407271934497,1.1523374223213707,1.7421071390733316,2.326008833872091,2.904100905000013,3.4764411524047,4.0430868086525065,4.604094500714875,5.159520360799024,5.709419938780216,6.253848167079062,14031.0239529105,20691.278014531676,27285.264678692376,33813.64366757787,40277.0671229361,46676.18175927563,53011.62730024977,59284.03721781599,65494.038731333225,65667.00969826101
42,42,15327925.0,11236.653018153036,8.899447178661476e-05,0.1484134762631153,0.7500967246911595,1.3457934198190804,1.9355631365710413,2.5194648313698007,3.0975569024977223,3.6698971499024093,4.236542806150217,4.797550498212584,5.352976358296734,5.902875936277925,18510.308560555975,25104.295224716676,31632.67421360217,38096.09766896041,44495.21230529993,50830.65784627407,57103.06776384029,63313.06927735753,63486.040244285316,63657.290205841804
43,43,15328467.0,11530.315946406594,8.67278923359987e-05,0.5690140577341869,1.1587837744861478,1.742685469284907,2.320777540412829,2.893117787817516,3.459763444065323,4.020771136127691,4.5761969962118405,5.126096574193032,5.670524802491879,6.209536153593887,13965.422362055599,20692.60980529121,27352.863866912387,33946.85053107308,40475.22951995858,46938.652975316814,53337.76761165634,59673.21315263048,65945.6230701967,72155.62458371393
44,44,15330634.0,11533.775387111524,8.67018791711043e-05,0.5626934577903511,1.152463174542312,1.7363648693410711,2.314456940468993,2.8867971878736802,3.453442844121487,4.014450536183856,4.569876396268004,5.119775974249196,5.664204202548042,6.203215553650051,14038.315249373118,20765.50269260873,27425.756754229904,34019.7434183906,40548.1224072761,47011.54586263433,53410.660498973855,59746.106039948005,66018.51595751422,72228.51747103146
45,45,15331588.0,11857.710559600277,8.433331164339957e-05,0.3268258319647656,0.910727526763525,1.488819597891447,2.061159845296134,2.6278055015439405,3.188813193606309,3.744239053690458,4.294138631671649,4.838566859970496,5.377578211072505,5.911226591613666,16899.4965706181,23694.289896168386,30421.477339403995,37081.73140102517,43675.71806518587,50204.09705407137,56667.5205094296,63066.63514576913,69402.08068674327,75674.49060430948
46,46,15332215.0,12003.253357353971,8.331074669746391e-05,0.5524933270782826,1.1305853982062046,1.7029256456108914,2.2695713018586985,2.8305789939210664,3.3860048540052157,3.9359044319864074,4.480332660285254,5.019344011387263,5.552992391928424,6.081331141735747,14310.593010011175,21173.67175825208,27968.465083802366,34695.65252703798,41355.90658865915,47949.89325281985,54478.272241705345,60941.69569706358,67340.8103334031,73676.25587437725
47,47,15332792.0,11689.360289081158,8.554788074537182e-05,0.16266431548537333,0.7524340322373342,1.3363357270360936,1.9144277981640154,2.4867680455687022,3.0534137018165093,3.6144213938788776,4.1698472539630265,4.719746831944218,5.264175060243065,5.803186411345074,18683.22679398411,25410.414237219724,32070.668298840897,38664.654963001594,45193.0339518871,51656.457407245325,58055.57204358485,64391.017584559,70663.42750212521,76873.42901564245
48,48,15333440.0,11554.553838899756,8.654596395002143e-05,0.5083426154667692,1.09811233221873,1.6820140270174893,2.2601060981454113,2.8324463455500983,3.399092001797905,3.9600996938602733,4.515525553944423,5.065425131925615,5.60985336022446,6.148864711326469,14665.757340919105,21392.944784154715,28053.198845775893,34647.18550993659,41175.56449882209,47638.98795418032,54038.10259051985,60373.54813149399,66645.95804906021,72855.95956257744
49,49,15334611.0,11365.477324906002,8.798574590515674e-05,0.40764592031220315,1.0033426154401242,1.593112332192085,2.1770140269908445,2.755106098118766,3.327446345523453,3.89409200177126,4.4550996938336285,5.010525553917778,5.5604251318989695,6.104853360197816,15720.292974692433,22380.54703631361,28974.533700474305,35502.9126893598,41966.336144718036,48365.45078105756,54700.8963220317,60973.30623959792,67183.30775311515,67356.27872004294
50,50,15335553.0,11732.68886419386,8.523195420717473e-05,0.051515928066145925,0.6412856448181068,1.2251873396168662,1.803279410744788,2.375619658149475,2.942265314397282,3.5032730064596502,4.058698866543799,4.608598444524991,5.153026672823837,5.692038023925846,19984.938963048444,26712.126406284053,33372.38046790523,39966.36713206593,46494.74612095142,52958.16957630966,59357.28421264918,65692.72975362332,71965.13967118955,78175.14118470678
51,51,15336075.0,11575.369723709198,8.639032910989914e-05,0.45468352804444806,1.044453244796409,1.6283549395951682,2.2064470107230902,2.7787872581277773,3.345432914375584,3.906440606437952,4.4618664665221015,5.011766044503293,5.55619427280214,6.095205623904148,15286.333775574309,22013.52121880992,28673.775280431095,35267.761944591795,41796.14093347729,48259.564388835526,54658.67902517505,60994.12456614919,67266.53448371541,73476.53599723264
52,52,15336858.0,11448.744702247894,8.734582052507956e-05,0.18743913289884953,0.7831358280267704,1.3729055447787313,1.9568072395774907,2.5348993107054127,3.1072395581100993,3.6738852143579064,4.234892906420274,4.790318766504424,5.340218344485615,5.884646572784462,18232.294999102134,24892.549060723308,31486.53572488401,38014.9147137695,44478.33816912774,50877.45280546726,57212.898346441405,63485.308264007625,69695.30977752486,69868.28074445266
53,53,15338027.0,11504.978399701065,8.691889417419359e-05,0.04012913303309312,0.6358258281610141,1.225595544912975,1.8094972397117342,2.387589310839656,2.959929558244343,3.52657521449215,4.087582906554518,4.643008766638667,5.192908344619859,5.737336572918705,19923.037604193163,26583.291665814337,33177.27832997504,39705.65731886053,46169.08077421877,52568.19541055829,58903.640951532434,65176.05086909865,71386.05238261589,71559.02334954368
54,54,15339731.0,11628.736405418058,8.599386598307278e-05,0.31765008914608955,0.9074198058980505,1.4913215006968097,2.0694135718247315,2.6417538192294185,3.2083994754772256,3.769407167539594,4.324833027623743,4.874732605604935,5.419160833903781,5.95817218500579,16876.21998415565,23603.40742739126,30263.661489012437,36857.64815317313,43386.02714205863,49849.450597416864,56248.56523375639,62584.01077473053,68856.42069229674,75066.42220581399
55,55,15340878.0,11452.179669132358,8.731962201879794e-05,0.17782859399363316,0.773525289121554,1.363295005873515,1.9471967006722743,2.5252887718001964,3.097629019204883,3.66427467545269,4.225282367515058,4.780708227599208,5.330607805580399,5.875036033879246,18342.346500900632,25002.600562521806,31596.587226682506,38124.966215568005,44588.38967092623,50987.504307265765,57322.94984823991,63595.35976580612,69805.36127932336,69978.33224625116
56,56,15341512.0,11098.1857153893,9.010481763819739e-05,0.528272548112858,1.1299557965409022,1.7256524916688232,2.315422208420784,2.8993239032195435,3.477415974347465,4.049756221752152,4.616401877999959,5.177409570062327,5.732835430146476,6.282735008127668,14268.130576848629,20862.117241009328,27390.496229894827,33853.91968525306,40253.03432159258,46588.479862566724,52860.889780132944,59070.89129365018,59243.862260577975,59415.112222134456
57,57,15342861.0,11148.237580795876,8.970027708439002e-05,0.3888425482370112,0.9905257966650554,1.5862224917929764,2.1759922085449372,2.7598939033436967,3.3379859744716183,3.9103262218763053,4.476971878124112,5.03797957018648,5.5934054302706295,6.143305008251821,15819.101167932136,22413.087832092835,28941.46682097833,35404.89027633656,41804.00491267609,48139.450453650235,54411.86037121645,60621.861884733684,60794.83285166148,60966.08281321796
58,58,15343465.0,11420.16001544841,8.756444731485973e-05,0.26303129606762204,0.858727991195543,1.4484977079475039,2.0323994027462633,2.610491473874185,3.182831721278872,3.749477377526679,4.310485069589047,4.865910929673197,5.415810507654388,5.960238735953235,17367.90600975283,24028.160071374004,30622.146735534705,37150.5257244202,43613.949179778436,50013.06381611796,56348.5093570921,62620.91927465832,68830.92078817556,69003.89175510335
59,59,15344355.0,11370.024197810066,8.795056040360987e-05,0.396265496060455,0.9919621911883759,1.581731907940337,2.165633602739096,2.743725673867018,3.316065921271705,3.882711577519512,4.44371926958188,4.999145129666029,5.549044707647221,6.0934729359460675,15849.664974268844,22509.91903589002,29103.905700050716,35632.28468893621,42095.70814429445,48494.82278063397,54830.26832160811,61102.67823917433,67312.67975269156,67485.65071961936
60,60,15344938.0,11115.956136573785,8.996077239903765e-05,0.47808814759562007,1.0797713960236643,1.6754680911515851,2.2652378079035462,2.849139502702305,3.4272315738302273,3.9995718212349143,4.566217477482721,5.127225169545089,5.6826510296292385,6.23255060761043,14825.546930445105,21419.533594605804,27947.912583491303,34411.336038849535,40810.45067518906,47145.8962161632,53418.30613372942,59628.30764724666,59801.27861417445,59972.52857573093
61,61,15346389.0,10915.485573719787,9.16129651994235e-05,0.4286312940999685,1.0363612517469047,1.6380445001749488,2.2337411953028696,2.8235109120548305,3.40741260685359,3.985504677981512,4.557844925386199,5.124490581634006,5.685498273696374,6.240924133780523,15269.813778399504,21798.192767285,28261.616222643235,34660.73085898276,40996.1763999569,47268.58631752312,53478.58783104036,53651.558797968144,53822.808759524625,53992.354841207416
62,62,15348774.0,11131.52859473239,8.98349217261334e-05,0.43630675206084224,1.0379900004888865,1.6336866956168075,2.223456412368768,2.8073581071675275,3.3854501782954496,3.9577904257001366,4.524436081947943,5.085443774010312,5.640869634094461,6.190769212075653,15290.32876832321,21884.31543248391,28412.694421369408,34876.117876727636,41275.23251306717,47610.67805404131,53883.08797160752,60093.08948512476,60266.06045205255,60437.31041360903
63,63,15349343.0,11027.387662070216,9.068330874406441e-05,0.11568279442654143,0.7234127520734777,1.3250960005015218,1.9207926956294428,2.5105624123814034,3.094464107180163,3.672556178308085,4.2448964257127715,4.811542081960579,5.372549774022947,5.927975634107096,18703.313266560996,25231.69225544649,31695.115710804726,38094.23034714425,44429.67588811839,50702.08580568461,56912.08731920185,57085.058286129635,57256.30824768612,57425.85432936891
64,64,15350463.0,11014.163394225645,9.079218858549586e-05,0.15065569455488648,0.7583856522018226,1.3600689006298667,1.9557655957577877,2.545535312509749,3.129437007308508,3.70752907843643,4.2798693258411165,4.846514982088924,5.407522674151292,5.962948534235442,18317.86783663141,24846.246825516904,31309.67028087514,37708.78491721466,44044.23045818881,50316.64037575502,56526.64188927226,56699.61285620005,56870.86281775653,57040.40889943932
65,65,15351170.0,10931.870268308254,9.147565562491382e-05,0.3805946948789688,0.988324652525905,1.5900079009539492,2.18570459608187,2.775474312833831,3.3593760076325903,3.9374680787605123,4.509808326165199,5.076453982413006,5.637461674475374,6.192887534559524,15794.573394789466,22322.95238367496,28786.375839033197,35185.49047537272,41520.93601634686,47793.34593391308,54003.347447430315,54176.31841435811,54347.56837591459,54517.114457597374
66,66,15352748.0,11121.515226348849,8.9915805503806e-05,0.46178762570908144,1.0634708741371257,1.6591675692650465,2.2489372860170076,2.8328389808157666,3.4109310519436886,3.9832712993483756,4.549916955596182,5.110924647658551,5.6663505077427,6.216250085723892,15006.800292169415,21600.786956330114,28129.16594521561,34592.589400573845,40991.70403691337,47327.14957788751,53599.55949545373,59809.561008970966,59982.53197589876,60153.78193745524
67,67,15353514.0,10882.789819910375,9.18882029836202e-05,0.5198623680263087,1.127592325673245,1.729275574101289,2.32497226922921,2.9147419859811707,3.49864368077993,4.076735751907852,4.649075999312539,5.215721655560346,5.776729347622714,6.3321552077068635,14275.443895076038,20803.822883961533,27267.24633931977,33666.36097565929,40001.806516633435,46274.216434199654,52484.21794771689,52657.18891464468,52828.43887620116,52997.98495788395
68,68,15356129.0,11064.942709805095,9.037552441314129e-05,0.011582368398736212,0.6193123260456724,1.2209955744737166,1.8166922696016374,2.4064619863535985,2.9903636811523575,3.5684557522802796,4.140795999684967,4.707441655932773,5.2684493479951415,5.823875208079291,19853.242962376276,26381.621951261775,32845.04540662,39244.160042959535,45579.60558393368,51852.01550149989,58062.017015017125,58234.98798194492,58406.2379435014,58575.784025184184
69,69,15357154.0,11343.904497287827,8.81530693632943e-05,0.4647355746002009,1.0604322697281219,1.6502019864800828,2.234103681278842,2.812195752406764,3.384535999811451,3.9511816560592576,4.512189348121626,5.067615208205775,5.617514786186967,6.161943014485813,15072.037599993817,21732.291661614992,28326.27832577569,34854.657314661185,41318.08077001942,47717.195406358944,54052.640947333086,60325.050864899305,66535.05237841654,66708.02334534434
70,70,15357893.0,11436.158635973732,8.744194898227336e-05,0.21909256606744673,0.8147892611953677,1.4045589779473286,1.9884606727460878,2.5665527438740097,3.1388929912786967,3.7055386475265037,4.266546339588872,4.821972199673021,5.371871777654213,5.916300005953059,17870.07642214442,24530.330483765592,31124.317147926293,37652.69613681179,44116.11959217002,50515.234228509544,56850.679769483686,63123.089687049905,69333.09120056714,69506.06216749494
71,71,15358467.0,11484.289098985877,8.707548124056762e-05,0.09427836625599516,0.6899750613839161,1.279744778135877,1.8636464729346363,2.441738544062558,3.014078791467245,3.580724447715052,4.14173213977742,4.697157999861569,5.247057577842761,5.7914858061416075,19300.577149324654,25960.83121094583,32554.817875106528,39083.19686399202,45546.62031935026,51945.73495568978,58281.180496663925,64553.590414230144,70763.59192774737,70936.56289467517
72,72,15359041.0,11222.055589473053,8.911023404108413e-05,0.19032819407656304,0.7920114425046072,1.3877081376325282,1.977477854384489,2.5613795491832483,3.1394716203111703,3.7118118677158574,4.278457523963664,4.839465216026032,5.394891076110182,5.944790654091373,18039.607037130998,24633.5937012917,31161.972690177194,37625.39614553543,44024.51078187495,50359.956322849095,56632.366240415315,62842.36775393254,63015.33872086034,63186.58868241682
73,73,15359832.0,11137.095472293933,8.979001773736502e-05,0.4214479942738119,1.0231312427018562,1.618827937829777,2.208597654581738,2.7924993493804973,3.3705914205084193,3.942931667913106,4.509577324160913,5.070585016223281,5.62601087630743,6.175910454288622,15455.773323173811,22049.75998733451,28578.13897622001,35041.56243157824,41440.677067917764,47776.12260889191,54048.532526458126,60258.53403997536,60431.50500690316,60602.75496845964
74,74,15361051.0,11233.282696334423,8.902117279807388e-05,0.157589194467701,0.7592724428957451,1.3549691380236661,1.944738854775627,2.528640549574386,3.1067326207023083,3.6790728681069953,4.245718524354802,4.806726216417171,5.362152076501319,5.912051654482511,18407.2097699551,25001.196434115802,31529.575423001297,37992.99887835953,44392.11351469906,50727.5590556732,56999.96897323942,63209.970486756654,63382.94145368444,63554.19141524092
75,75,15363363.0,11176.14164511566,8.947631765538983e-05,0.3135825944112214,0.9152658428392656,1.5109625379671865,2.1007322547191474,2.684633949517907,3.2627260206458284,3.8350662680505154,4.401711924298322,4.96271961636069,5.51814547644484,6.068045054426031,16659.223363011824,23253.210027172525,29781.58901605802,36245.01247141625,42644.127107755776,48979.572648729925,55251.98256629614,61461.984079813374,61634.95504674117,61806.20500829765
76,76,15363976.0,11083.768168260642,9.02220242086612e-05,0.5679135943975332,1.1695968428255774,1.7652935379534982,2.3550632547054593,2.9389649495042183,3.5170570206321403,4.089397268036827,4.656042924284634,5.217050616347002,5.772476476431152,6.322376054412343,13828.47102887901,20422.45769303971,26950.836681925204,33414.26013728344,39813.37477362296,46148.820314597106,52421.230232163325,58631.23174568056,58804.202712608356,58975.45267416484
77,77,15366247.0,11082.659902270412,9.023104641108209e-05,0.5706203637084346,1.1723036121364787,1.7680003072643997,2.357770024016361,2.94167171881512,3.519763789943042,4.092104037347728,4.658749693595536,5.219757385657904,5.7751832457420536,6.325082823723245,13798.471028877402,20392.4576930381,26920.836681923596,33384.26013728183,39783.374773621355,46118.8203145955,52391.23023216172,58601.23174567895,58774.20271260675,58945.45267416323
78,78,15367857.0,11035.10914957107,9.061985581165453e-05,0.09415450605443546,0.7018844637013716,1.3035677121294158,1.8992644072573368,2.4890341240092977,3.072935818808057,3.6510278899359787,4.223368137340666,4.790013793588472,5.351021485650841,5.90644734573499,18940.8012758716,25469.180264757095,31932.603720115327,38331.718356454854,44667.163897428996,50939.573814995216,57149.575328512445,57322.54629544024,57493.79625699672,57663.34233867951
79,79,15368445.0,10029.058313301677,9.971025880602233e-05,0.5958547280441538,1.2283853762768988,1.8546225212986804,2.4746288183128184,3.0884662637213194,3.6961962213682558,4.2978794697963,4.89357616492422,5.483345881676182,6.067247576474941,6.645339647602863,13165.86511166915,19438.27502923537,25648.276542752603,25821.247509680397,25992.49747123688,26162.043552919666,26329.902706186793,26496.09171674573,26660.627200807743,26823.525610619155
80,80,15369804.0,9726.831885510563,0.0001028083976129613,0.3016872942602631,0.9469952451874045,1.5858825822854827,2.2184132305182276,2.8446503755400094,3.464656672554147,4.078494117962649,4.6862240756095845,5.287907324037628,5.88360401916555,6.4733737359175105,15869.692535276967,16042.663502204761,16213.913463761242,16383.459545444028,16551.318698711155,16717.507709270092,16882.043193332105,17044.941603143518,17206.21922819079,17365.892192785683
81,81,15371085.0,8797.725833906747,0.00011366573804175217,0.009270869919209423,0.028356428951559924,0.047252093068688085,0.06595975148511722,0.7243031261941434,1.376096203141342,2.0214041540684833,2.6602914911665616,3.2928221393993065,3.9190592844210883,4.539065581435226,421.63283354112644,586.1683176031372,749.0667274145517,910.3443524618209,1070.0173170567166,1228.1015896233257,1384.6129740759134,1539.567122281017,1692.9795284159468,1844.8655309523315
82,82,15371718.0,9284.910590483392,0.00010770162946156468,0.014760026642507144,0.6731034013515333,1.3248964782987318,1.9702044292258734,2.6090917663239517,3.2416224145566965,3.867859559578478,4.487865856592616,5.101703302001117,5.709433259648053,6.311116508076098,380.7975170571818,550.3435987399673,718.2027520070947,884.3917625660332,1048.927246628044,1211.8256564394585,1373.1032814867276,1532.7762460816234,1690.8605186482323,1847.3719031008202
83,83,15372255.0,9057.487875916244,0.00011040588888437692,0.0005028980318912574,0.019398562149019416,0.038106220565448545,0.6964495952744747,1.3482426722216734,1.9935506231488147,2.632437960246893,3.264968608479638,3.8912057535014193,4.5112120505155575,5.125049495924059,504.09867659107147,670.28768715001,834.8231712120208,997.7215810234353,1158.9992060707045,1318.6721706656,1476.7564432322092,1633.2678276847969,1788.2219758899005,1941.6343820248303
84,84,15373944.0,9004.20868950939,0.00011105917626776892,0.006127843408455482,0.025023507525583643,0.043731165942012776,0.7020745406510389,1.3538676175982376,1.999175568525379,2.6380629056234572,3.270593553856202,3.8968306988779835,4.516836995892122,5.130674441300623,453.2976395213599,619.4866500802984,784.0221341423093,946.9205439537237,1108.198169000993,1267.8711335958885,1425.9554061624976,1582.4667906150853,1737.4209388201891,1890.833344955119
85,85,15375964.0,8735.486304185748,0.00011447559588306308,0.016119911960880348,0.03520547099323085,0.05410113511035901,0.07280879352678814,0.7311521682358143,1.3829452451830129,2.028253196110154,2.6671405332082325,3.2996711814409774,3.9259083264627592,4.5459146234768975,361.58679244615166,526.1222765081625,689.020686319577,850.2983113668461,1009.9712759617416,1168.0555485283508,1324.5669329809386,1479.5210811860422,1632.933487320972,1784.8194898573565
86,86,15379341.0,8598.557056415812,0.00011629858282487644,0.012243249552748218,0.031520612111581,0.0506061711439315,0.06950183526105966,0.08820949367748879,0.7465528683865149,1.3983459453337135,2.043653896260855,2.682541233358933,3.315071881591678,3.94130902661346,392.64403441188574,555.5424442233002,716.8200692705693,876.493033865465,1034.577306432074,1191.088690884662,1346.0428390897655,1499.4552452246953,1651.3412477610798,1801.716034155039
87,87,15382821.0,8668.484696883068,0.00011536041591670233,0.004324755027909241,0.023602117586742022,0.04268767661909252,0.06158334073622068,0.08029099915264981,0.738634373861676,1.3904274508088745,2.035735401736016,2.674622738834094,3.307153387066839,3.933390532088621,461.0093738812803,623.9077836926948,785.1854087399639,944.8583733348595,1102.9426459014687,1259.4540303540564,1414.40817855916,1567.8205846940898,1719.7065872304745,1870.0813736244338
88,88,15389149.0,8442.642229512212,0.00011844633147006831,0.010662961562096685,0.030134055026520078,0.049411417585352856,0.06849697661770336,0.08739264073483152,0.10610029915126065,0.7644436738602868,1.4162367508074853,2.061544701734627,2.700432038832705,3.33296268706545,403.1059636541066,564.3835887013757,724.0565532962713,882.1408258628804,1038.6522103154682,1193.6063585205718,1347.0187646555016,1498.9047671918863,1649.2795535858456,1798.158160132718
89,89,15391129.0,8454.469614511925,0.0001182806309083565,0.009256869076472688,0.028727962540896084,0.048005325099728866,0.06709088413207936,0.08598654824920753,0.10469420666563665,0.7630375813746628,1.4148306583218613,2.0601386092490026,2.699025946347081,3.331556594579826,414.98596365474606,576.2635887020152,735.9365532969108,894.0208258635199,1050.5322103161077,1205.4863585212113,1358.898764656141,1510.7847671925258,1661.1595535864851,1810.0381601333575
90,90,15393332.0,9076.527633232088,0.00011017429135991149,0.01743784825289709,0.03614550666932622,0.6944888813783524,1.346281958325551,1.9915899092526923,2.630477246350771,3.2630078945835157,3.889245039605297,4.509251336619435,5.123088782027936,5.730818739674873,354.0182669374046,521.877420204532,688.0664307634705,852.6019148254813,1015.5003246368958,1176.777949684165,1336.4509142790605,1494.5351868456696,1651.0465712982575,1806.000719503361
91,91,15403814.0,9339.850730053646,0.00010706809229640186,0.00923550680218653,0.6675788815112127,1.3193719584584112,1.9646799093855527,2.603567246483631,3.2360978947163757,3.8623350397381575,4.482341336752295,5.096178782160797,5.703908739807733,6.305591988235777,432.243859267956,601.7899409507414,769.6490942178689,935.8381047768074,1100.3735888388183,1263.2719986502327,1424.5496236975018,1584.2225882923974,1742.3068608590065,1898.8182453115944
92,92,15404741.0,9342.652965477522,0.00010703597829172796,0.008920747930528862,0.667264122639555,1.3190571995867535,1.964365150513895,2.6032524876119734,3.235783135844718,3.8620202808664996,4.482026577880638,5.095864023289139,5.703593980936075,6.305277229364119,435.18415926811315,604.7302409508986,772.589394218026,938.7784047769646,1103.3138888389753,1266.2122986503898,1427.489923697659,1587.1628882925547,1745.2471608591638,1901.7585453117515
93,93,15407503.0,9484.790355214122,0.00010543195606324234,0.4744303139340222,1.1262233908812207,1.7715313418083622,2.4104186789064403,3.042949327139185,3.669186472160967,4.289192769175105,4.903030214583606,5.510760172230542,6.112443420658586,6.708140115786508,8122.617412482763,8293.867374039246,8463.413455722031,8631.272608989158,8797.461619548096,8961.997103610107,9124.895513421521,9286.173138468792,9445.846103063686,9603.930375630296
94,94,15408076.0,9867.90449634249,0.00010133863784055137,0.4781213427928354,1.1170086798909138,1.7495393281236586,2.3757764731454403,2.9957827701595785,3.6096202155680794,4.217350173215015,4.819033421643059,5.414730116770981,6.004499833522941,6.588401528321701,14253.486942711324,20463.48845622856,20636.459423156353,20807.709384712834,20977.25546639562,21145.11461966275,21311.303630221686,21475.839114283695,21638.73752409511,21800.015149142382
95,95,15409263.0,9990.023105737046,0.00010009986858045629,0.08040494349187993,0.7192922805899582,1.351822928822703,1.9780600738444847,2.5980663708586227,3.211903816267124,3.81963377391406,4.421317022342104,5.017013717470025,5.606783434221986,6.190685129020745,18202.63896441305,24412.640477930287,24585.611444858077,24756.86140641456,24926.407488097346,25094.266641364473,25260.45565192341,25424.991135985423,25587.889545796836,25749.167170844106
96,96,15409865.0,9948.155086442443,0.0001005211510386304,0.2183515434844569,0.8572388805825352,1.4897695288152801,2.1160066738370618,2.7360129708512,3.349850416259701,3.957580373906637,4.559263622334681,5.154960317462602,5.744730034214563,6.328631729013322,16827.366266551166,23037.3677800684,23210.338746996193,23381.588708552674,23551.13479023546,23718.993943502588,23885.182954061525,24049.71843812354,24212.61684793495,24373.89447298222
97,97,15411822.0,9858.042017023388,0.0001014400220929417,0.5115103434686791,1.1503976805667575,1.7829283287995024,2.4091654738212838,3.029171770835422,3.643009216243923,4.250739173890859,4.852422422318903,5.448119117446824,6.037888834198785,6.621790528997544,13924.15687937235,20134.158392889585,20307.12935981738,20478.37932137386,20647.925403056648,20815.784556323775,20981.973566882712,21146.509050944725,21309.407460756138,21470.68508580341
