,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
389,389,14243558.0,0.9998026733013067,1.0001973656442043,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,8497345.468997665,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838,7985361.442415838
390,390,14244495.0,0.9995027924774801,1.0004974548608188,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,10768928.79457817,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045,5714420.840334045
391,391,14245007.0,0.9998026733013067,1.0001973656442043,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,8753090.789807014,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232,7729654.100550232
392,392,14245536.0,0.9998026733013067,1.0001973656442043,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,8880065.304089136,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798,7602701.683652798
393,393,14246108.0,0.9998026733013067,1.0001973656442043,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,8860063.680519702,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937,7622699.683629937
394,394,14246708.0,0.9998026733013067,1.0001973656442043,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,8690963.892065864,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088,7791770.969933088
395,395,14247805.0,0.9998026733013067,1.0001973656442043,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,8732843.098741548,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495,7749898.466729495
396,396,14248821.0,0.9998026733013067,1.0001973656442043,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,8759434.073232532,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648,7723311.870009648
397,397,14249545.0,0.9998026733013067,1.0001973656442043,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,8909402.289284112,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148,7573370.109830148
398,398,14250302.0,0.9998026733013067,1.0001973656442043,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,8909380.17339477,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847,7573392.221596847
399,399,14250923.0,0.9998026733013067,1.0001973656442043,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,8950942.170475114,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231,7531838.087273231
400,400,14251605.0,0.9997027030310036,1.0002973853807686,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,9029361.882893,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254,7453433.837942254
401,401,14252336.0,0.9997027030310036,1.0002973853807686,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,9079400.969711259,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957,7403405.046727957
402,402,14253421.0,0.9997027030310036,1.0002973853807686,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,9140565.265157213,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666,7342253.789543666
403,403,14254289.0,0.9997027030310036,1.0002973853807686,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,9198214.677798599,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291,7284617.122723291
404,404,14255770.0,0.9998026733013067,1.0001973656442043,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8404231.977613332,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187,8078463.272857187
405,405,14256490.0,0.9998026733013067,1.0001973656442043,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8254767.255994975,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125,8227911.6949230125
406,406,14257550.0,0.9998026733013067,1.0001973656442043,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8264791.463006133,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808,8217888.487841808
407,407,14258101.0,0.9998026733013067,1.0001973656442043,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8278953.058704979,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884,8203728.327630884
408,408,14258963.0,0.9998026733013067,1.0001973656442043,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8308014.358551727,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098,8174670.057367098
409,409,14259572.0,0.9998026733013067,1.0001973656442043,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8306360.320407609,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114,8176323.920057114
