block,reserve FEI,reserve DAI,price,volume for slippage 5%
12195330,6908829.246120817,5299425.153870513,0.7670511117127471,363622.59190109465
12195336,6909540.643595909,5298881.168526808,0.7668934075144436,363660.03387346864
12195350,6910540.643595909,5298116.68610916,0.7666718075117605,363712.665452417
12195377,6945144.929452318,5271797.542909698,0.7590622796874338,365533.94365538564
12195384,6854403.804134647,5341797.542909698,0.7793234387048323,360758.0949544553
12195385,6881960.564103765,5320471.8194574965,0.7731040842066172,362208.4507423034
12195389,6914951.425998851,5295163.9229639135,0.7657557655510266,363944.81189467665
12195393,6901956.077206846,5305163.9229639135,0.7686464335065518,363260.84616878163
12195420,6923191.430506165,5288940.177917628,0.7639453900714898,364378.4963424299
12195429,6933191.430506165,5281334.595081805,0.761746541692739,364904.81213190313
12195436,6932877.815284608,5281574.220073878,0.7618155635787819,364888.3060676111
12195447,6948277.815284608,5269903.3031053385,0.7584474085812699,365698.83238340076
12195449,6961542.189758579,5259892.207659169,0.7555642218756097,366396.9573557144
12195453,6948371.717192709,5269892.207659169,0.7584355619057638,365703.7745890897
12195460,6935251.059248281,5279892.207659169,0.7613123393158693,365013.21364464704
12195472,6909157.986731464,5299892.207659169,0.767082214335991,363639.89403849747
12195485,6905216.943230959,5303027.431855905,0.7679740514241704,363432.47069636546
12195546,6879349.7878123475,5323027.431855905,0.7737689746909413,362071.0414638072
12195549,6898542.109332581,5308262.628123505,0.7694760057987191,363081.1636490831
12195557,6888423.716098566,5316374.234072217,0.7717838584243306,362548.61663676705
12195558,6301027.119548364,5813492.542211418,0.9226261737829355,331633.00629201904
12195559,6411488.489112724,5713630.377305075,0.8911550550246368,337446.7625848809
12195562,6414525.680708669,5710933.16235406,0.8903126196110456,337606.61477414053
12195568,6416693.141542659,5710902.574180872,0.8900071186523802,337720.69166014064
12195580,6442776.569152207,5687851.202412894,0.8828260830347788,339093.5036395909
12195584,6126434.137215715,5982559.00856895,0.9765156818102754,322443.9019587217
12195588,6079281.726742584,6029100.839244337,0.991745589404501,319962.19614434615
12195590,6115735.454691013,5993270.680759861,0.9799754625034971,321880.8134047901
12195605,6117890.571895151,5992950.628045371,0.9795779374636513,321994.24062606134
12195606,6120147.770453394,5991212.950149335,0.9789327275843688,322113.04055017885
12195608,6085244.899724607,6026261.942110676,0.9903072171151895,320276.0473539261
12195611,6105224.899724607,6006599.328527836,0.983845710384687,321327.6263012951
12195617,6135098.9295589095,5978406.781263288,0.9744597193794743,322899.943660995
12195628,6163393.786548512,5951043.121078627,0.9655464711773997,324389.14666044805
12195630,6210719.00216845,5905831.622296323,0.950909487328975,326879.9474825496
12195631,6238577.342263559,5879537.945301239,0.9424485139376266,328346.17590860836
12195633,6239819.295571027,5878371.21125575,0.9420739500305993,328411.5418721596
12195638,6264311.866312772,5855456.295736103,0.9347325645175254,329700.62454277836
12195639,6268387.401876764,5851660.650556886,0.9335193049499285,329915.1264145663
12195646,6303164.161776764,5819471.317519867,0.9232618996043168,331745.4821987776
12195656,6333937.6492851265,5791524.863723274,0.9143640472016533,333365.13943605963
12195675,6348665.356241019,5778129.849643744,0.9101330004681355,334140.28190742247
12195676,6374776.673248916,5754533.132047103,0.9027034870406362,335514.56174994353
12195679,6410729.851652422,5722356.421201907,0.8926216754753625,337406.8342974959
12195684,6433747.66939318,5701944.924682004,0.8862556036829778,338618.29838911444
12195685,6455380.13563318,5682894.408145821,0.8803345873896256,339756.8492438523
12195686,6467402.965546956,5672361.605453055,0.8770694567310507,340389.62976562884
12195692,6478539.8892429555,5662639.744309562,0.8740611065329514,340975.7836443661
12195700,6482575.239242956,5659125.365718219,0.8729748837252369,341188.1704864716
12195705,6543594.617081265,5606510.555095837,0.8567936865252498,344399.7166884877
12195711,6574779.609645663,5579997.651051109,0.8486972921289804,346041.0320866136
12195715,6624054.207345663,5538613.116437986,0.8361364419838245,348634.4319655616
12195722,6663936.777345663,5505564.273911399,0.826172945191767,350733.51459714025
12195724,6652951.891384533,5514682.030501099,0.8289075466850324,350155.3627044484
12195730,6649961.562943038,5517169.312774779,0.8296543161270657,349997.976997002
12195734,6662161.562943038,5507096.319909547,0.8266230513744498,350640.0822601598
12195740,6614348.937011985,5547024.983071124,0.8386350698904884,348123.6282637883
12195761,6590837.792626888,5566872.131096967,0.8446380120786128,346886.19961194135
12195763,6594873.768626887,5563475.492898668,0.8436060625398497,347098.6194014149
12195771,6600884.768626887,5558424.379708593,0.8420726273130887,347414.98782246746
12195777,6603570.798116181,5556170.247793971,0.8413887603626503,347556.3577955887
12195784,6631449.600852758,5532881.731217719,0.8343397091499013,349023.66320277564
12195791,6663004.518448274,5506757.130700051,0.8264675666140029,350684.4483393822
12195805,6719023.556395904,5460981.806763419,0.8127642001738566,353632.8187576793
12195826,6739841.207840747,5444164.6729264585,0.8077585962400757,354728.48462319747
12195849,6743028.076951423,5441599.384003261,0.8069964001193144,354896.2145763906
12195859,6713273.348324227,5465941.980205873,0.81419922839434,353330.176227591
12195881,6771933.1301807,5418736.0449752165,0.800175657498057,356417.53316740505
12195898,6770152.4963225275,5420165.5280378815,0.8005972584786023,356323.81559592206
12195907,6764948.876365968,5424347.2816734575,0.8018312304803903,356049.94086136576
12195913,6731261.330160157,5451575.87808239,0.809889203626073,354276.9121136926
12196013,6739412.401288141,5445002.154394873,0.8079342574961195,354705.91585727036
12196036,6749244.451855273,5437547.366929751,0.8056527520550905,355223.3922029091
12196038,6723325.581314493,5458572.551869023,0.8118857975641579,353859.2411218155
12196044,6742392.732975292,5443569.585623613,0.8073646554287067,354862.7754197521
12196046,6713274.113102814,5467251.948269749,0.8143942666662296,353330.21647909563
12196053,6694955.737727863,5482256.159647117,0.8188636899797769,352366.09145936184
12196078,6677043.915629714,5497007.0997783765,0.8232695739668431,351423.3639805112
12196093,6675278.56484761,5498465.218076472,0.8237057322269212,351330.45078145247
12196199,6699757.060862773,5478435.857892184,0.817706643408752,352618.7926769871
12196209,6713157.354144607,5467532.963214677,0.814450291387718,353324.07127076946
12196221,6767255.246613414,5423955.216265781,0.8015000201123091,356171.3287691269
12196228,6767787.372413896,5423530.030255625,0.8013741761986224,356199.33539020456
12196249,6772687.372413896,5419617.900947394,0.8002167534001726,356457.23012704775
12196251,6784680.215740816,5410066.679656042,0.7973944987273537,357088.4324074108
12196260,6813383.536501908,5387343.3184236,0.7907001403284486,358599.1335001001
12196289,6812105.162455358,5386332.5078856,0.7907001403284486,358531.8506555455
12196376,6815862.000035401,5383372.515001998,0.7898300339669491,358729.57894923165
12196420,6817974.361994047,5381709.6271188995,0.789341429196122,358840.75589442346
12196535,6838352.039814006,5365720.581587233,0.7846511192092961,359913.2652533697
12196554,6838452.039814006,5365642.353011184,0.784628205589802,359918.5284112636
12196580,6863717.127789419,5345950.657413009,0.7788710632856115,361248.2698836541
12196712,6886217.127789419,5328535.54960901,0.7737972025461752,362432.4804099696
12196907,6887026.926517145,5327910.882717439,0.7736155150204749,362475.10139563866
12196992,6891102.462081137,5324769.297384251,0.7727020932694348,362689.60326742847
12197196,6889854.424900048,5325736.735325975,0.7729824763900198,362623.917100003
12197220,6901854.424900048,5316504.8039161945,0.7703009186539294,363255.49604737107
12197262,6953656.774129658,5356408.201116194,0.7703009186539292,365981.93548050895
12197282,6947533.752687345,5361143.131770991,0.7716613294174023,365659.67119407095
12197373,6963835.894943313,5348630.410779028,0.7680580776842915,366517.67868122645
12197375,6946109.892555916,5362320.824876143,0.7719890568709392,365584.7311871536
12197455,6919019.995417531,5383378.984144442,0.778055127418313,364158.94712723885
12197561,6926319.5145430425,5377722.5437496975,0.7764184907234225,364543.1323443707
12197616,6927150.492637598,5377079.369484655,0.7762325035668838,364586.8680335572
12197696,6944731.738964808,5363507.518329271,0.772313131727787,365512.1967876209
12197869,6942393.966413623,5365319.053353752,0.7728341375194855,365389.1561270328
12198048,6941110.218556645,5366314.346894079,0.7731204631425613,365321.5904503502
12198056,6951299.057466625,5358472.255489536,0.770859117294604,365857.8451298233
12198236,6952909.03800798,5357235.19616912,0.7705027013705873,365942.58094778843
12198369,6925409.03800798,5378572.169753321,0.7766432481077551,364495.21252673585
12198382,6952909.03800798,5399929.859076285,0.7766432481077551,365942.58094778936
12198424,6954613.505980172,5398610.389315172,0.7762631790642261,366032.28978843056
12198445,6962002.659446146,5392897.720738546,0.7746187389660623,366421.1926024286
12198485,6962329.382104221,5392645.406307082,0.7745461483290619,366438.3885318013
12198496,6973933.952047435,5383698.963066876,0.7719744695153455,367049.1553709181
12198516,6983846.452047435,5376080.518826686,0.7697879035199285,367570.8658972336
12198528,6992487.392752748,5369456.952860629,0.7678894006195445,368025.65225014463
12198720,6994840.386775558,5367656.138370108,0.767373641365455,368149.49404081795
12198778,6995360.605912346,5367258.163033525,0.7672596832959863,368176.873995387
12199063,7010229.355912346,5355908.247247639,0.7640132690852016,368959.43978486024
12199098,7009577.027955667,5356408.180643628,0.7641556914605755,368925.10673450865
12199211,6992884.315463215,5369232.935607312,0.7678137794635673,368046.5429191161
12199241,6989055.581652144,5372183.151284269,0.7686565214029014,367845.0306132715
12199332,6960709.264495216,5394126.292580405,0.7749391746749793,366353.11918395944
12199596,6930053.456168814,5418059.568044703,0.7818207467392329,364739.65558783244
12199669,6931053.456168814,5417280.20488417,0.7815955019164731,364792.28716677986
12200152,6912273.986627986,5432042.3176278,0.7858546012696052,363803.8940330511
12200314,6890674.86613553,5449120.525489546,0.7907963488844097,362667.09821766056
12200498,6904973.659238969,5460427.9588692,0.7907963488844099,363419.66627573594
12200901,6916879.828405763,5469843.313975501,0.7907963488844099,364046.3067581989
12200927,6914708.968538308,5471565.728232659,0.7912937121617264,363932.05097570084
12201039,6898457.741709081,5484494.301654735,0.795031948734669,363076.72324784566
12201150,6454873.176812479,5131830.400596369,0.795031948734669,339730.1672006566
12201311,6455309.768483289,5131484.360917558,0.7949245729416373,339753.14570964687
12201350,6495309.768483289,5099977.414452901,0.7851784743506991,341858.40886754077
12201427,6491714.308462348,5102810.555261264,0.7860497724937521,341669.1741295969
12201560,6484734.38472531,5108319.555261264,0.7877453804883404,341301.80972238537
12201950,6483359.442853487,5109406.148846521,0.7880800368825062,341229.44436070975
12202048,6461573.862763175,5126684.65067724,0.7934111347424738,340082.8348822724
12202378,6446132.941492847,5139001.947199378,0.7972224578429571,339270.1548154121
12202575,6463237.570346289,5125442.5331049105,0.793014720149038,340170.3984392788
12203159,6463747.012291788,5125039.7817781735,0.7928899092170747,340197.2111732513
12203169,6468725.811314965,5121107.005383927,0.7916716761168313,340459.2532271035
12203338,6469184.309014965,5120745.140251942,0.79155963034104,340483.38468499854
12203340,6470814.523240562,5119458.922867854,0.7911614379427533,340569.1854337137
12203541,6530814.523240562,5072565.159072603,0.776712482190601,343727.080170556
12203565,6515257.725436631,5084713.615024301,0.7804316926977038,342908.3013387704
12203772,6406255.235634655,4999644.617399881,0.7804316926977037,337171.3281912971
12203807,6397255.235634655,5006699.5490054935,0.7826324516671863,336697.6439807713
12203918,6395908.099455735,5007757.256683209,0.782962665944082,336626.74207661767
12204199,6395948.637232209,5007725.612536328,0.782952755965748,336628.87564380094
12204284,6382676.6556853885,5018169.887376628,0.7862171559179139,335930.3502992308
12205056,6366233.857041072,5031169.887376628,0.7902898323177588,335064.9398442665
12205235,6367133.857041072,5030460.860245162,0.7900667668046973,335112.30826532
12205288,6373175.985322664,5025705.995163461,0.7885716645417595,335430.31501698215
12206236,6381054.973353212,5019519.113628549,0.7866284077773454,335844.9985975381
12206470,6425070.757444323,4985234.700145811,0.7759034706924799,338161.61881285906
12206743,6432675.5553334765,4979358.746827662,0.7740727328769385,338561.8713333411
12207126,6410255.325823851,4996826.738832581,0.779505103127914,337381.85925388616
12207260,6384776.666390171,5016826.738832581,0.7857481946457804,336040.8771784296
12207322,6130726.831351618,4817207.53960098,0.7857481946457804,322669.83322903235
12207907,6110873.384038885,4832905.124531205,0.7908697858401662,321624.91494941525
12207995,6097746.890304935,4843340.124531205,0.7942835627093403,320934.04685815517
12208063,6098154.443861335,4843017.404084581,0.794177557926525,320955.4970453335
12208095,6097276.575100999,4842320.220416318,0.794177557926525,320909.2934263684
12208128,6101657.77583229,4838853.690876325,0.7930391819158173,321139.8829385415
12208186,6112242.82793934,4830498.963054778,0.790298929383883,321696.990944176
12208655,6114515.0553094875,4828709.274734411,0.7897125497371116,321816.58185839467
12208724,6116720.395677381,4826973.538679335,0.7891440553814597,321932.65240407176
12209234,6117720.395677381,4826186.89027654,0.7888864770097365,321985.2839830192
12209560,6086004.808657984,4851412.951198519,0.7971424774914525,320316.0425609471
12209649,6084944.155439378,4852261.134859744,0.7974208161832137,320260.2187073361
12209787,6065341.862132147,4867990.116521468,0.8025912186275723,319228.51905958634
12209897,6013824.942820079,4910159.466519081,0.8164786160563807,316517.1022536885
12209937,6012509.411383237,4911237.037531846,0.8168364823236041,316447.8637570124
12209949,6008618.491422894,4914426.910617963,0.8178963130431973,316243.07849594206
12209961,5993914.87703692,4926518.718980065,0.821920033908703,315469.2040545745
12209972,5993437.846140397,4926912.011314322,0.8220510728224392,315444.09716528375
12210007,5981370.051430137,4936882.280634936,0.8253765003980208,314808.9500752706
12210065,5980561.294252771,4937551.90895926,0.8256000843439516,314766.3839080408
12210077,5978587.463836421,4939186.946641103,0.8261461384511817,314662.4980966542
12210079,5934271.437119497,4976182.8566411035,0.8385499229972111,312330.0756378686
12210243,5932491.9766158,4977679.962003273,0.8390538043075111,312236.4198218845
12210313,5928872.98850826,4980727.483805432,0.8400799769972156,312045.9467635937
12210476,5922943.175378133,4985728.992905972,0.8417654610687149,311733.8513356913
12210608,5930033.072516518,4979785.959068228,0.8397568610785108,312107.00381665863
12210933,5929429.934009948,4980294.024483413,0.8399279660794214,312075.25968473405
12210978,5909106.229122365,4997474.726581477,0.8457242995483792,311005.5910064401
12210991,5883284.713128581,5019474.45494561,0.8531755132884571,309646.56384887267
12211153,5885669.188697703,5017447.0017555645,0.8524853913622273,309772.06256303657
12211155,5887175.312072634,5016167.231931791,0.8520499163062639,309851.33221434895
12211171,5885488.227887581,5018072.811796128,0.8526179337202097,309762.5383098731
12211177,5889568.638133831,5014606.613842532,0.8514386913455618,309977.29674388655
12211194,5899438.503248917,5006242.214747519,0.8485963896378443,310496.7633288903
12211273,5919438.503248917,4989378.202806523,0.8428803171226587,311549.39490783773
12211530,5884239.715093459,5019313.847928523,0.8530097499348396,309696.82711018156
12211531,5915203.454274318,4993118.145747177,0.8441160450937925,311326.49759338517
12211625,5948385.321217195,4965348.138516934,0.8347388190886218,313072.91164300963
12211644,5936426.952179515,4975380.458348748,0.8381102805488198,312443.5237989221
12211650,5937996.834562806,4974069.01675679,0.8376678457968583,312526.1491875164
12211966,5937921.845854511,4974132.022196129,0.837689035208296,312522.20241339505
12212227,5911887.699500713,4952323.503254545,0.8376890352082961,311151.98418424744
12212245,5937947.6814773325,4930654.066292296,0.8303633394536029,312523.56218301784
12212249,5878689.931032273,4980505.07860316,0.8472134331004942,309404.73321222514
12212250,5893271.943667104,4968218.449239442,0.8430322742153921,310172.20756142586
12212257,5900025.858548296,4962548.241102369,0.8411061849690615,310527.67676569894
12212358,5901996.360449279,4960896.362012606,0.8405454797052716,310631.38739206735
12212372,5907131.232052044,4956596.946545241,0.8390869868694957,310901.64379221294
12212779,5907191.00053617,4956546.946545241,0.8390700327948355,310904.7895019036
12212958,5923534.223749125,4942912.5855892515,0.8344532839485785,311764.9591446901
12213180,5918758.899467669,4946912.5855892515,0.8358023480284312,311513.6262877723
12213454,5916381.8152591735,4948906.137052151,0.8364751112391415,311388.5165925883
12213597,5917918.2527591735,4947625.132567332,0.8360414796639931,311469.3817241667
12213855,5952686.527537052,4918813.379529747,0.8263182273710163,313299.2909230031
12213958,5939682.857457834,4929614.476689846,0.8299457386853994,312614.8872346226
12214332,5940701.741348832,4928771.539363688,0.8296615036331741,312668.5127025703
12214379,5953551.4636297375,4918165.474282842,0.8260893526037238,313344.81387524866
12214425,5969054.7810543375,4905429.834893454,0.8218101550120116,314160.77795022726
12214474,5951919.597570228,4919594.738165987,0.8265559803889705,313258.9261879064
12214478,5974097.768135627,4901385.879837664,0.8204395157341506,314426.1983229276
12214520,5977820.31768677,4898342.80596311,0.8194195451927896,314622.12198351417
12214522,6013488.767332323,4869375.3876725845,0.8097421606780044,316499.4088069638
12214696,6013366.336616476,4869474.825316312,0.8097751829395788,316492.9650850771
12214711,5995668.519274456,4883891.631533281,0.814569987622379,315561.501014445
12214722,5983475.8092689635,4893873.631533281,0.8178981226851813,314919.779435209
12214848,5929009.896314527,4849326.063577512,0.8178981226851811,312053.1524376068
12215089,5917199.4750621775,4859034.189625656,0.8211712669319126,311431.5513190618
12215210,5895865.141882972,4876669.630799613,0.8271338494764389,310308.6916780509
12215274,5879795.167543701,4890038.08410277,0.8316681014834733,309462.9035549322
12215377,5851979.399470043,4913351.469927719,0.8396050523302719,307998.9157615807
12215389,5857479.778445574,4908751.489020695,0.8380313163152485,308288.4093918726
12215424,5823983.480483746,4937068.836131105,0.8477133997160697,306525.4463412501
12215474,5799515.690921548,4957960.692579405,0.8548921939017259,305237.6679432392
12215492,5805515.690921548,4952851.9969184995,0.8531286901288696,305553.4574169237
12215499,5805865.690921548,4952554.315554704,0.8530259877177075,305571.8784695547
12215502,5815560.360720105,4944323.02311816,0.8501885831180566,306082.1242484264
12215503,5845560.360720105,4919023.997976366,0.8414974261544363,307661.07161684707
12215763,5866417.84860707,4901587.15973728,0.8355332480963863,308758.83413721435
12215774,5897590.568255569,4875756.300703008,0.8267369944172291,310399.50359239895
12216164,5885596.979123788,4885721.947233464,0.8301149338908388,309768.26205914747
12216199,5883795.972645703,4887221.947233464,0.8306239662208884,309673.47224451136
12216322,5871817.384409965,4897221.947233464,0.8340215007768954,309043.02023210377
12216557,5878352.310964935,4891794.051538186,0.8321709541657593,309386.9637349965
12216598,5894236.31602162,4878650.906311158,0.8276985591924921,310222.96400113776
12216713,5912236.31602162,4863842.115836717,0.8226738336991283,311170.33242219035
12216753,5932945.82087035,4846915.173762135,0.8169491716428827,312260.30636159703
12216858,5941528.569195753,4839934.607602097,0.8145941824962447,312712.02995767165
12216948,5981527.569195753,4807665.987815415,0.8037522074752937,314817.2404839881
12217101,5965027.31813088,4821004.802673517,0.8082116888249494,313948.8062174143
12217127,5981527.569195753,4807745.680872399,0.8037655306700903,314817.24048398715
12217475,5970993.142317887,4816253.351512927,0.8066084211986382,314262.79696409963
12218450,5969536.105463692,4817432.433811954,0.8070028137366888,314186.11081387755
12218474,5951211.055344711,4832310.9729784,0.8119878337432781,313221.63449182734
12218498,5969536.105463692,4817521.298328171,0.8070177000720163,314186.1108138794
12219057,5977267.493660954,4811308.671394524,0.8049344749079811,314593.02598215546
12219107,5978087.475114287,4810650.710138504,0.8047140042972584,314636.182900751
12219128,6006891.51240474,4787651.71788685,0.7970264999792228,316152.1848634081
12219306,5993760.650745337,4798171.850659702,0.8005277705013194,315461.08688133396
12219616,5979740.70893497,4809455.3679474285,0.8042916243443644,314723.1952071041
12220746,5980759.592825968,4808638.485377551,0.8040180199093109,314776.8206750518
12220959,5986759.592825968,4803833.655408942,0.8024096476440201,315092.61014873534
12221536,5987009.592825968,4803633.663130653,0.8023427369962269,315105.7680434715
12221861,5987207.648080583,4803475.236885324,0.8022897349192912,315116.19200424105
12222113,5988226.531971581,4802660.387371247,0.8020171517776574,315169.81747218873
12222421,5990026.531971581,4801221.518602458,0.8015359352710855,315264.55431429297
12222645,6012089.384850568,4783654.910054194,0.7956726195901515,316425.75709739793
12223039,6010389.570031937,4785011.859515283,0.7961234132598591,316336.29315957613
12223135,6035265.463749753,4765439.118259515,0.7895989243360827,317645.5507236719
12223282,6028958.7292559305,4770439.118259515,0.791254233523052,317313.6173292594
12223702,6029458.7292559305,4770044.710635407,0.7911232043915255,317339.9331187336
12223899,6009505.868179958,4785929.9479263965,0.7963932564352193,316289.78253578674
12224587,6036022.208256235,4764968.080462562,0.7894218934358639,317685.3793819081
12225512,6035629.545940099,4765279.009645441,0.7895247667827514,317664.7129442161
12225995,6037651.445819589,4763687.990017855,0.7889968529594708,317771.1287273476
12226198,6063620.445819589,4743347.22585517,0.7822632152257075,319137.91820103023
12227099,6068205.4401566945,4739774.007236856,0.7810833126827138,319379.23369245697
12227928,6097035.988646996,4717428.351665546,0.773724865729782,320896.63098142017
12228243,6101429.352304736,4714041.727714623,0.7726126872113916,321127.86064761784
12230101,6079099.019781983,4731409.9047366055,0.7783077540504167,319952.5799885262
12230255,6093728.668910181,4720084.866983662,0.7745807408631824,320722.5615215879
12230537,6112454.621249038,4705667.789821914,0.7698491165011453,321708.13796047494
12230666,6087022.500036841,4725387.64781031,0.7763052703980822,320369.6052650977
12231159,6086908.278880205,4725476.586777005,0.7763344493251245,320363.59362527356
12231196,6089540.011424996,4723440.489140134,0.7756645789793924,320502.10586447455
12231311,6094147.63671252,4719879.925330214,0.7744938597969948,320744.6124585541
12231352,6094397.63671252,4719686.890630759,0.7744304149436306,320757.77035329025
12231356,6113515.569864186,4704971.820482726,0.7696016746363252,321763.977361273
12231465,6116215.569864186,4702901.041539081,0.7689233624647261,321906.08262443077
12231578,6091229.899213767,4722249.9603311,0.7752539369661011,320591.04732703976
12231890,6100778.997034764,4714880.711542238,0.7728325700429188,321093.6314228829
12231953,6101695.992536662,4714174.259470557,0.7726006450070172,321141.8943440346
12231968,6103998.4483126635,4712401.38427128,0.7720187716584258,321263.0762269823
12232074,6105478.145988613,4711262.732149911,0.7716451716800065,321340.95505203214
12232149,6106378.145988613,4710570.436681519,0.7714180687902493,321388.3234730847
12232339,6128898.702848962,4693515.421980253,0.7658007824143865,322573.6159394197
12232410,6101542.332047469,4714622.200059894,0.7726935164076503,321133.806949866
12232702,6070058.231852109,4739149.523999303,0.7807420197603745,319476.7490448477
12232708,6069418.731820132,4739650.3636716865,0.7809068006501396,319443.0911484277
12233269,6035600.544164455,4766287.098544884,0.7896955843363737,317663.186534971
12233415,6067812.41693051,4741060.069791246,0.7813458531715092,319358.5482595004
12234483,6070112.337010339,4739269.104677245,0.7807547606295927,319479.5966847548
12235049,6055776.337010339,4750522.261646276,0.7844613138390032,318725.07036896516
12235063,6059412.224175365,4747680.306652701,0.7835215910399331,318916.4328513341
12235762,6034451.797343586,4767377.325211096,0.7900265815876985,317602.7261759788
12235874,6005996.611722516,4790032.150032732,0.7975416004537095,316105.0848275013
12236301,5994208.234444723,4799480.706671106,0.800686349048017,315484.64391814265
12236365,5964872.541258188,4823155.940592195,0.8085932946984367,313940.6600662209
12236505,5978698.541258188,4812035.567158986,0.8048633885705695,314668.34427674673
12237241,6014776.26600849,4783258.172986656,0.795251221565538,316567.1718951836
12237413,6043407.877218753,4760664.385735162,0.787745007859055,318074.098800987
12237967,6015716.302499656,4782644.6400930025,0.7950249645425789,316616.64749998227
12238631,6045716.302499656,4758983.088083737,0.7871661272157432,318195.5948684029
12239083,6048980.730362249,4756422.528431444,0.7863180162828196,318367.4068611702
12239770,6073980.730362249,4736903.978624435,0.7798681274943605,319683.19633485563
12240061,6113220.444136686,4706589.236607816,0.7699034051883409,321748.4444282474
12240088,6105329.114437356,4712690.956227915,0.7718979383246924,321333.1112861773
12240183,6098244.717809913,4718182.213887309,0.773695125764282,320960.24830578454
12240362,6096175.265771383,4719788.7018359015,0.7742212938555795,320851.329777441
12240363,6090352.483624761,4724314.7118578395,0.7757046451022643,320544.8675591983
12240460,6071664.803449746,4738899.202547673,0.7804942064415622,319561.305444723
12240503,6034486.089226602,4768183.606481225,0.7901557043927713,317604.53101192694
12240648,6003410.35364267,4792939.647837861,0.7983694875912762,315968.9659811938
12240827,5980001.658586742,4811758.048108806,0.8046415908931323,314736.92939930223
12241157,5955900.2446595095,4831288.114941094,0.8111768022429818,313468.433929448
12241651,6014834.520730034,4784091.034832172,0.7953819873753594,316570.2379331598
12241847,5993682.9616433345,4801024.775115193,0.8010141353554107,315456.99798122887
12242043,5998530.1426112605,4797156.881264155,0.7997220597737752,315712.1127690142
12242243,5974967.598656562,4816131.601715784,0.8060515010656566,314471.9788766615
12242263,5950378.153610732,4836093.753252827,0.8127372123935098,313177.79755845945
12243424,5933364.165981155,4850003.033631032,0.8174119939306008,312282.3245253246
12243649,5934014.165981155,4849473.367639197,0.8172331969546899,312316.5350516401
12243677,5955190.4690173445,4832280.478742626,0.8114401216691884,313431.07731670234
12244003,5956607.9690173445,4831133.985097774,0.8110545481969601,313505.6825798601
12244131,5992054.560417238,4802640.165661451,0.8015014077787427,315371.2926535392
12244271,6009759.455871968,4788533.793985249,0.7967929214382293,316303.12925641984
12244530,6010359.455871968,4788057.199898911,0.7966340840431934,316334.708203787
12244662,6016396.600271967,4783267.030166973,0.7950385169007557,316652.4526458932
12244953,6016738.407172232,4782996.1111103045,0.7949483237311349,316670.442482749
12245040,6001548.813752554,4795138.039743934,0.7989834272039695,315870.990197503
12246775,5982765.580774971,4810237.948202369,0.8040157822094175,314882.3989881566
12246992,5969632.134084175,4820852.521686361,0.8075627464816887,314191.16495179944
12247357,5939502.825079202,4845380.839564777,0.8157889611745686,312605.4118462736
12247829,5947188.196627753,4839138.060776404,0.8136850391787418,313009.9050856717
12248279,5972238.048887601,4818901.500514369,0.806883694365121,314328.3183625052
12248623,5978459.830403356,4813901.500514369,0.8052076349218498,314655.7805475453
12249017,5994702.483586064,4800897.253045061,0.800856634034845,315510.657030846
12249056,6027508.864451554,4774845.009712212,0.7921755267541489,317237.3086553449
12249246,6051388.083266708,4756059.426259302,0.7859452014672058,318494.1096456172
12249366,6088684.680560523,4727012.770383659,0.7763602515787517,320457.0884505538
12249484,6090722.448342518,4725436.000733374,0.7758416248337366,320564.33938644826
12250290,6112508.441818972,4708644.110563777,0.7703292609543734,321710.9706220515
12250719,6148876.495556255,4680877.49027895,0.7612573603749861,323625.07871348783
12251000,6110029.526175416,4710727.601303479,0.7709827884010516,321580.50137765333
12251375,6135029.526175416,4691588.928806148,0.7647214913618988,322896.29085133784
12251697,6122016.161056907,4701591.6908567995,0.7679809342491372,322211.3768977318
12252012,6082452.362944349,4732265.591934538,0.7780193431130759,320129.0717339134
12252745,6082921.049534207,4731902.066571074,0.777899635395303,320153.73944916856
12253299,6051935.077140788,4756202.356687046,0.7858977824550779,318522.8987968834
12253408,6033432.761244069,4770831.765620635,0.7907325654254758,317549.09269705694
12253880,6034681.534013028,4769847.485771937,0.7904058331641598,317614.8175796326
12254730,6007431.944407375,4791548.520447331,0.7976034626423072,316180.62865301967
12255058,5982662.995810503,4811445.80286009,0.8042314611786449,314876.99977949914
12255271,5971941.938378118,4820109.4845118085,0.8071259791619594,314312.7335988488
12255497,5976941.938378118,4816089.317287411,0.8057781666512704,314575.89149358496
12255605,6004341.938378118,4794177.37968237,0.7984517585581352,316017.99675674364
12255627,6004543.932109509,4794016.586672128,0.7983981199697711,316028.6280057635
12256498,6017636.4554955885,4783617.5062582735,0.7949329511073486,316717.70818397775
12256842,6039261.959798796,4766539.441886267,0.7892586004077009,317855.8926209891
12256971,6045831.763861185,4761375.324276078,0.7875467777216503,318201.6717821676
12257167,6046872.248090671,4760558.492718402,0.7872761813715464,318256.4341100352
12257217,6047483.5784252705,4760078.699125399,0.7871172591699531,318288.6093908036
12257219,6081819.8603747,4733284.772660254,0.7782678345176498,320095.782124985
12257546,6094410.606703864,4723535.319726128,0.7750602354442987,320758.45298441313
12257603,6106092.124499241,4714525.818670289,0.7721019798824155,321373.26971048675
12258297,6107594.857888034,4713369.319800924,0.7717226550666748,321452.36094147526
12258329,6130806.061933045,4695577.857165788,0.7658989388558918,322674.00325963367
12258498,6165799.830683637,4669007.775157342,0.7572428400809214,324515.7805622965
